year,migback,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Direct migration background,2nd Quintile,"Married, living apart",0.03136,41,801,0.01928,0.04344
2022,Direct migration background,2nd Quintile,Single,0.16835,190,801,0.14242,0.19428
2022,Direct migration background,2nd Quintile,Divorced,0.10654,73,801,0.08516,0.12792
2022,Direct migration background,3rd Quintile,Married,0.68088,319,461,0.63828,0.72348
2022,Direct migration background,3rd Quintile,Single,0.18392,107,461,0.14852,0.21933
2022,Direct migration background,3rd Quintile,Divorced,0.04908,35,461,0.02934,0.06882
2022,Direct migration background,4th Quintile,Married,0.69087,259,372,0.64385,0.73790
2022,Direct migration background,4th Quintile,Single,0.16175,82,372,0.12428,0.19922
2022,Direct migration background,4th Quintile,Divorced,0.08990,31,372,0.06079,0.11901
2022,Direct migration background,5th Quintile,Married,0.65222,256,332,0.60092,0.70353
2022,Direct migration background,5th Quintile,Single,0.19124,76,332,0.14887,0.23361
2022,Indirect migration background,1st Quintile,Married,0.12928,32,195,0.08207,0.17649
2022,Indirect migration background,1st Quintile,Single,0.77100,163,195,0.71187,0.83013
2022,Indirect migration background,2nd Quintile,Married,0.22596,55,175,0.16382,0.28810
2022,Indirect migration background,2nd Quintile,Single,0.69529,120,175,0.62690,0.76368
2022,Indirect migration background,3rd Quintile,Married,0.42583,59,146,0.34534,0.50631
2022,Indirect migration background,3rd Quintile,Single,0.52487,87,146,0.44359,0.60616
2022,Indirect migration background,4th Quintile,Married,0.39612,60,123,0.30933,0.48290
2022,Indirect migration background,4th Quintile,Single,0.55855,63,123,0.47043,0.64666
2022,Indirect migration background,5th Quintile,Married,0.46336,90,155,0.38460,0.54212
2022,Indirect migration background,5th Quintile,Single,0.43464,65,155,0.35635,0.51294
