year,bula_h,migback,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Saxony,No migration background,Married,0.56427,966,1585,0.53985,0.58869
2001,Saxony,No migration background,Single,0.24263,401,1585,0.22152,0.26374
2001,Saxony,No migration background,Divorced,0.08338,115,1585,0.06977,0.09700
2001,Saxony,No migration background,Widowed,0.09733,103,1585,0.08273,0.11193
2001,Saxony-Anhalt,No migration background,Married,0.60055,598,952,0.56942,0.63167
2001,Saxony-Anhalt,No migration background,Single,0.21701,237,952,0.19081,0.24321
2001,Saxony-Anhalt,No migration background,Divorced,0.08783,62,952,0.06984,0.10581
2001,Saxony-Anhalt,No migration background,Widowed,0.08214,55,952,0.06469,0.09959
2001,Thuringa,No migration background,Married,0.51980,545,921,0.48752,0.55209
2001,Thuringa,No migration background,Single,0.24697,239,921,0.21910,0.27484
2001,Thuringa,No migration background,Divorced,0.09837,78,921,0.07912,0.11761
2001,Thuringa,No migration background,Widowed,0.09890,59,921,0.07960,0.11819
2002,Schleswig-Holstein,No migration background,Married,0.56754,412,629,0.52879,0.60629
2002,Schleswig-Holstein,No migration background,Single,0.22486,127,629,0.19221,0.25752
2002,Schleswig-Holstein,No migration background,Divorced,0.07346,38,629,0.05306,0.09387
2002,Schleswig-Holstein,No migration background,Widowed,0.11336,52,629,0.08856,0.13816
2002,Schleswig-Holstein,Direct migration background,Married,0.68802,49,49,0.55695,0.81909
2002,Hamburg,No migration background,Married,0.38669,153,241,0.32507,0.44830
2002,Hamburg,No migration background,Single,0.34830,88,241,0.28802,0.40858
2002,Lower Saxony,No migration background,Married,0.58364,1079,1715,0.56030,0.60698
2002,Lower Saxony,No migration background,"Married, living apart",0.01206,31,1715,0.00689,0.01722
2002,Lower Saxony,No migration background,Single,0.23771,377,1715,0.21756,0.25786
2002,Lower Saxony,No migration background,Divorced,0.07757,111,1715,0.06491,0.09024
2002,Lower Saxony,No migration background,Widowed,0.08902,117,1715,0.07554,0.10250
2002,Lower Saxony,Direct migration background,Married,0.65149,151,182,0.58207,0.72091
2002,Lower Saxony,Direct migration background,Single,0.13142,31,182,0.08220,0.18064
2002,Bremen,No migration background,Married,0.50343,84,118,0.41283,0.59403
2002,Bremen,No migration background,Single,0.23140,34,118,0.15498,0.30782
2002,North Rhine-Westphalia,No migration background,Married,0.57264,2459,3876,0.55707,0.58822
2002,North Rhine-Westphalia,No migration background,"Married, living apart",0.02098,76,3876,0.01647,0.02550
2002,North Rhine-Westphalia,No migration background,Single,0.22570,841,3876,0.21254,0.23886
2002,North Rhine-Westphalia,No migration background,Divorced,0.07821,246,3876,0.06976,0.08667
2002,North Rhine-Westphalia,No migration background,Widowed,0.10246,254,3876,0.09291,0.11201
2002,North Rhine-Westphalia,Direct migration background,Married,0.72595,587,713,0.69319,0.75871
2002,North Rhine-Westphalia,Direct migration background,"Married, living apart",0.04466,32,713,0.02949,0.05983
2002,North Rhine-Westphalia,Direct migration background,Single,0.14593,94,713,0.12000,0.17186
2002,North Rhine-Westphalia,Indirect migration background,Married,0.34266,80,213,0.27877,0.40655
2002,North Rhine-Westphalia,Indirect migration background,Single,0.58543,133,213,0.51911,0.65174
2002,Hesse,No migration background,Married,0.59398,819,1249,0.56673,0.62123
2002,Hesse,No migration background,Single,0.21888,281,1249,0.19594,0.24182
2002,Hesse,No migration background,Divorced,0.06804,75,1249,0.05407,0.08201
2002,Hesse,No migration background,Widowed,0.09412,74,1249,0.07792,0.11032
2002,Hesse,Direct migration background,Married,0.71683,226,260,0.66196,0.77170
2002,Hesse,Direct migration background,Single,0.11781,34,260,0.07855,0.15707
2002,Hesse,Indirect migration background,Single,0.55983,42,42,0.40787,0.71178
2002,"Rhineland-Palatinate, Saarland",No migration background,Married,0.56915,706,1103,0.53991,0.59838
2002,"Rhineland-Palatinate, Saarland",No migration background,Single,0.18750,205,1103,0.16446,0.21055
2002,"Rhineland-Palatinate, Saarland",No migration background,Divorced,0.08638,87,1103,0.06979,0.10296
2002,"Rhineland-Palatinate, Saarland",No migration background,Widowed,0.13381,105,1103,0.11371,0.15391
2002,"Rhineland-Palatinate, Saarland",Direct migration background,Married,0.69260,160,193,0.62733,0.75787
2002,"Rhineland-Palatinate, Saarland",Direct migration background,Single,0.19032,33,193,0.13480,0.24585
2002,Baden-Wuerttemberg,No migration background,Married,0.59513,1276,1971,0.57346,0.61681
2002,Baden-Wuerttemberg,No migration background,"Married, living apart",0.01521,32,1971,0.00981,0.02062
2002,Baden-Wuerttemberg,No migration background,Single,0.24424,456,1971,0.22527,0.26321
2002,Baden-Wuerttemberg,No migration background,Divorced,0.06046,97,1971,0.04994,0.07099
2002,Baden-Wuerttemberg,No migration background,Widowed,0.08495,110,1971,0.07264,0.09726
2002,Baden-Wuerttemberg,Direct migration background,Married,0.70839,472,580,0.67137,0.74541
2002,Baden-Wuerttemberg,Direct migration background,Single,0.14220,69,580,0.11375,0.17065
2002,Baden-Wuerttemberg,Direct migration background,Divorced,0.07742,39,580,0.05565,0.09919
2002,Baden-Wuerttemberg,Indirect migration background,Married,0.29293,67,197,0.22922,0.35665
2002,Baden-Wuerttemberg,Indirect migration background,Single,0.67629,130,197,0.61078,0.74179
2002,Bavaria,No migration background,Married,0.55139,1750,2754,0.53281,0.56997
2002,Bavaria,No migration background,"Married, living apart",0.01952,45,2754,0.01436,0.02469
2002,Bavaria,No migration background,Single,0.25196,644,2754,0.23575,0.26818
2002,Bavaria,No migration background,Divorced,0.08152,166,2754,0.07130,0.09174
2002,Bavaria,No migration background,Widowed,0.09560,149,2754,0.08462,0.10659
2002,Bavaria,Direct migration background,Married,0.64506,287,330,0.59336,0.69677
2002,Bavaria,Direct migration background,Single,0.13727,43,330,0.10008,0.17445
2002,Bavaria,Indirect migration background,Married,0.25500,33,98,0.16826,0.34174
2002,Bavaria,Indirect migration background,Single,0.70598,65,98,0.61531,0.79665
2002,Berlin,No migration background,Married,0.39097,342,699,0.35476,0.42717
2002,Berlin,No migration background,Single,0.31954,218,699,0.28495,0.35413
2002,Berlin,No migration background,Divorced,0.16289,99,699,0.13549,0.19028
2002,Berlin,No migration background,Widowed,0.08087,40,699,0.06064,0.10109
2002,Berlin,Direct migration background,Married,0.55662,37,37,0.39434,0.71891
2002,Brandenburg,No migration background,Married,0.51198,549,928,0.47980,0.54415
2002,Brandenburg,No migration background,Single,0.27931,245,928,0.25043,0.30819
2002,Brandenburg,No migration background,Divorced,0.09289,71,928,0.07421,0.11158
2002,Brandenburg,No migration background,Widowed,0.09793,63,928,0.07879,0.11706
2002,Mecklenburg-Western Pomerania,No migration background,Married,0.50253,277,487,0.45808,0.54699
2002,Mecklenburg-Western Pomerania,No migration background,Single,0.21617,122,487,0.17957,0.25277
2002,Mecklenburg-Western Pomerania,No migration background,Divorced,0.13223,47,487,0.10211,0.16235
2002,Mecklenburg-Western Pomerania,No migration background,Widowed,0.12765,41,487,0.09798,0.15732
2002,Saxony,No migration background,Married,0.54772,955,1588,0.52323,0.57221
2002,Saxony,No migration background,Single,0.26320,419,1588,0.24153,0.28486
2002,Saxony,No migration background,Divorced,0.08287,109,1588,0.06931,0.09644
2002,Saxony,No migration background,Widowed,0.09194,105,1588,0.07773,0.10616
2002,Saxony-Anhalt,No migration background,Married,0.57750,574,920,0.54556,0.60944
2002,Saxony-Anhalt,No migration background,Single,0.22647,228,920,0.19941,0.25353
2002,Saxony-Anhalt,No migration background,Divorced,0.08843,61,920,0.07008,0.10679
2002,Saxony-Anhalt,No migration background,Widowed,0.09024,57,920,0.07172,0.10877
2002,Thuringa,No migration background,Married,0.50795,532,917,0.47558,0.54033
2002,Thuringa,No migration background,Single,0.25425,247,917,0.22605,0.28245
2002,Thuringa,No migration background,Divorced,0.09790,74,917,0.07865,0.11714
2002,Thuringa,No migration background,Widowed,0.10350,64,917,0.08378,0.12323
2003,Schleswig-Holstein,No migration background,Married,0.55976,376,581,0.51936,0.60016
2003,Schleswig-Holstein,No migration background,Single,0.23473,124,581,0.20023,0.26922
2003,Schleswig-Holstein,No migration background,Divorced,0.06784,32,581,0.04738,0.08831
2003,Schleswig-Holstein,No migration background,Widowed,0.11242,49,581,0.08672,0.13813
2003,Schleswig-Holstein,Direct migration background,Married,0.73159,47,47,0.60353,0.85965
2003,Hamburg,No migration background,Married,0.39140,139,214,0.32585,0.45694
2003,Hamburg,No migration background,Single,0.34077,75,214,0.27712,0.40443
2003,Lower Saxony,No migration background,Married,0.58779,1027,1654,0.56406,0.61152
2003,Lower Saxony,No migration background,"Married, living apart",0.01228,31,1654,0.00697,0.01760
2003,Lower Saxony,No migration background,Single,0.23615,375,1654,0.21568,0.25663
2003,Lower Saxony,No migration background,Divorced,0.07464,107,1654,0.06197,0.08731
2003,Lower Saxony,No migration background,Widowed,0.08913,114,1654,0.07540,0.10287
2003,Lower Saxony,Direct migration background,Married,0.64853,143,178,0.57819,0.71887
2003,Lower Saxony,Direct migration background,Single,0.12955,35,178,0.08008,0.17903
2003,Bremen,No migration background,Married,0.55041,89,89,0.44648,0.65435
2003,North Rhine-Westphalia,No migration background,Married,0.55880,2314,3735,0.54287,0.57472
2003,North Rhine-Westphalia,No migration background,"Married, living apart",0.02220,92,3735,0.01747,0.02692
2003,North Rhine-Westphalia,No migration background,Single,0.23001,817,3735,0.21652,0.24351
2003,North Rhine-Westphalia,No migration background,Divorced,0.08443,252,3735,0.07552,0.09335
2003,North Rhine-Westphalia,No migration background,Widowed,0.10456,260,3735,0.09474,0.11437
2003,North Rhine-Westphalia,Direct migration background,Married,0.72116,544,659,0.68690,0.75542
2003,North Rhine-Westphalia,Direct migration background,Single,0.15447,84,659,0.12686,0.18208
2003,North Rhine-Westphalia,Direct migration background,Divorced,0.04837,31,659,0.03198,0.06477
2003,North Rhine-Westphalia,Indirect migration background,Married,0.38791,85,206,0.32121,0.45462
2003,North Rhine-Westphalia,Indirect migration background,Single,0.53799,121,206,0.46974,0.60623
2003,Hesse,No migration background,Married,0.58438,739,1182,0.55627,0.61248
2003,Hesse,No migration background,"Married, living apart",0.03113,32,1182,0.02123,0.04104
2003,Hesse,No migration background,Single,0.23666,278,1182,0.21242,0.26090
2003,Hesse,No migration background,Divorced,0.06830,70,1182,0.05392,0.08269
2003,Hesse,No migration background,Widowed,0.07953,63,1182,0.06410,0.09496
2003,Hesse,Direct migration background,Married,0.70704,191,191,0.64232,0.77175
2003,Hesse,Indirect migration background,Single,0.59541,39,39,0.43936,0.75147
2003,"Rhineland-Palatinate, Saarland",No migration background,Married,0.54233,677,1088,0.51271,0.57195
2003,"Rhineland-Palatinate, Saarland",No migration background,Single,0.21510,223,1088,0.19068,0.23953
2003,"Rhineland-Palatinate, Saarland",No migration background,Divorced,0.08656,84,1088,0.06984,0.10327
2003,"Rhineland-Palatinate, Saarland",No migration background,Widowed,0.13240,104,1088,0.11225,0.15255
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Married,0.70135,146,146,0.62686,0.77584
2003,Baden-Wuerttemberg,No migration background,Married,0.57068,1200,1902,0.54843,0.59293
2003,Baden-Wuerttemberg,No migration background,"Married, living apart",0.02157,39,1902,0.01504,0.02810
2003,Baden-Wuerttemberg,No migration background,Single,0.25183,458,1902,0.23232,0.27134
2003,Baden-Wuerttemberg,No migration background,Divorced,0.06770,97,1902,0.05641,0.07899
2003,Baden-Wuerttemberg,No migration background,Widowed,0.08822,108,1902,0.07547,0.10097
2003,Baden-Wuerttemberg,Direct migration background,Married,0.69720,433,538,0.65834,0.73606
2003,Baden-Wuerttemberg,Direct migration background,Single,0.13329,66,538,0.10454,0.16203
2003,Baden-Wuerttemberg,Direct migration background,Divorced,0.09333,39,538,0.06873,0.11793
2003,Baden-Wuerttemberg,Indirect migration background,Married,0.27132,62,188,0.20759,0.33505
2003,Baden-Wuerttemberg,Indirect migration background,Single,0.65760,126,188,0.58959,0.72561
2003,Bavaria,No migration background,Married,0.54496,1643,2611,0.52585,0.56406
2003,Bavaria,No migration background,"Married, living apart",0.01924,37,2611,0.01397,0.02451
2003,Bavaria,No migration background,Single,0.25021,614,2611,0.23359,0.26682
2003,Bavaria,No migration background,Divorced,0.08271,164,2611,0.07214,0.09328
2003,Bavaria,No migration background,Widowed,0.10289,153,2611,0.09123,0.11455
2003,Bavaria,Direct migration background,Married,0.65906,288,330,0.60784,0.71028
2003,Bavaria,Direct migration background,Single,0.13173,42,330,0.09518,0.16827
2003,Bavaria,Indirect migration background,Married,0.25265,36,116,0.17323,0.33207
2003,Bavaria,Indirect migration background,Single,0.72382,80,116,0.64210,0.80554
2003,Berlin,No migration background,Married,0.39025,339,698,0.35403,0.42646
2003,Berlin,No migration background,Single,0.32755,230,698,0.29271,0.36239
2003,Berlin,No migration background,Divorced,0.15451,89,698,0.12768,0.18134
2003,Berlin,No migration background,Widowed,0.07983,40,698,0.05971,0.09995
2003,Berlin,Direct migration background,Married,0.50744,34,34,0.33686,0.67801
2003,Brandenburg,No migration background,Married,0.49622,525,903,0.46359,0.52885
2003,Brandenburg,No migration background,Single,0.29370,250,903,0.26397,0.32342
2003,Brandenburg,No migration background,Divorced,0.09596,69,903,0.07673,0.11518
2003,Brandenburg,No migration background,Widowed,0.09350,59,903,0.07450,0.11250
2003,Mecklenburg-Western Pomerania,No migration background,Married,0.50881,279,493,0.46464,0.55299
2003,Mecklenburg-Western Pomerania,No migration background,Single,0.22774,126,493,0.19068,0.26479
2003,Mecklenburg-Western Pomerania,No migration background,Divorced,0.13171,51,493,0.10183,0.16159
2003,Mecklenburg-Western Pomerania,No migration background,Widowed,0.11022,37,493,0.08255,0.13789
2003,Saxony,No migration background,Married,0.53219,911,1576,0.50755,0.55683
2003,Saxony,No migration background,"Married, living apart",0.02394,31,1576,0.01639,0.03148
2003,Saxony,No migration background,Single,0.26179,418,1576,0.24008,0.28351
2003,Saxony,No migration background,Divorced,0.08774,111,1576,0.07377,0.10171
2003,Saxony,No migration background,Widowed,0.09434,105,1576,0.07990,0.10878
2003,Saxony-Anhalt,No migration background,Married,0.57780,544,887,0.54528,0.61032
2003,Saxony-Anhalt,No migration background,Single,0.23637,232,887,0.20839,0.26434
2003,Saxony-Anhalt,No migration background,Divorced,0.07328,50,887,0.05612,0.09044
2003,Saxony-Anhalt,No migration background,Widowed,0.09642,61,887,0.07698,0.11585
2003,Thuringa,No migration background,Married,0.48806,514,917,0.45568,0.52043
2003,Thuringa,No migration background,Single,0.27158,256,917,0.24278,0.30038
2003,Thuringa,No migration background,Divorced,0.10600,81,917,0.08607,0.12594
2003,Thuringa,No migration background,Widowed,0.10606,66,917,0.08612,0.12600
2004,Schleswig-Holstein,No migration background,Married,0.56140,376,586,0.52119,0.60161
2004,Schleswig-Holstein,No migration background,Single,0.24484,130,586,0.21000,0.27969
2004,Schleswig-Holstein,No migration background,Divorced,0.06722,35,586,0.04692,0.08751
2004,Schleswig-Holstein,No migration background,Widowed,0.10270,45,586,0.07810,0.12730
2004,Schleswig-Holstein,Direct migration background,Married,0.74040,46,46,0.61230,0.86850
2004,Hamburg,No migration background,Married,0.35462,139,219,0.29112,0.41813
2004,Hamburg,No migration background,Single,0.38971,80,219,0.32497,0.45445
2004,Lower Saxony,No migration background,Married,0.57873,1004,1604,0.55456,0.60290
2004,Lower Saxony,No migration background,Single,0.23948,382,1604,0.21859,0.26038
2004,Lower Saxony,No migration background,Divorced,0.07675,106,1604,0.06372,0.08978
2004,Lower Saxony,No migration background,Widowed,0.08853,112,1604,0.07462,0.10244
