year,bula_h,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Lower Saxony,male,Divorced,0.05907,50,865,0.04335,0.07479
2001,Lower Saxony,female,Married,0.57604,581,928,0.54422,0.60785
2001,Lower Saxony,female,Single,0.17690,177,928,0.15234,0.20146
2001,Lower Saxony,female,Divorced,0.08649,69,928,0.06839,0.10458
2001,Lower Saxony,female,Widowed,0.14218,101,928,0.11970,0.16466
2001,Bremen,male,Married,0.53243,40,40,0.37583,0.68902
2001,Bremen,female,Married,0.43870,38,38,0.27880,0.59859
2001,North Rhine-Westphalia,male,Married,0.62300,1482,2234,0.60290,0.64310
2001,North Rhine-Westphalia,male,"Married, living apart",0.02125,47,2234,0.01527,0.02723
2001,North Rhine-Westphalia,male,Single,0.26078,543,2234,0.24257,0.27899
2001,North Rhine-Westphalia,male,Divorced,0.06199,107,2234,0.05199,0.07199
2001,North Rhine-Westphalia,male,Widowed,0.03298,55,2234,0.02558,0.04039
2001,North Rhine-Westphalia,female,Married,0.55099,1483,2413,0.53114,0.57084
2001,North Rhine-Westphalia,female,"Married, living apart",0.02192,58,2413,0.01607,0.02776
2001,North Rhine-Westphalia,female,Single,0.19328,475,2413,0.17752,0.20903
2001,North Rhine-Westphalia,female,Divorced,0.08258,158,2413,0.07159,0.09356
2001,North Rhine-Westphalia,female,Widowed,0.15124,239,2413,0.13694,0.16554
2001,Hesse,male,Married,0.63174,474,650,0.59463,0.66885
2001,Hesse,male,Single,0.25263,176,650,0.21920,0.28606
2001,Hesse,female,Married,0.59125,483,750,0.55605,0.62646
2001,Hesse,female,Single,0.18324,146,750,0.15553,0.21095
2001,Hesse,female,Divorced,0.05683,46,750,0.04025,0.07341
2001,Hesse,female,Widowed,0.14948,75,750,0.12394,0.17502
2001,"Rhineland-Palatinate, Saarland",male,Married,0.62082,420,599,0.58193,0.65971
2001,"Rhineland-Palatinate, Saarland",male,Single,0.22983,136,599,0.19611,0.26355
2001,"Rhineland-Palatinate, Saarland",male,Divorced,0.07424,43,599,0.05323,0.09525
2001,"Rhineland-Palatinate, Saarland",female,Married,0.55438,441,701,0.51756,0.59121
2001,"Rhineland-Palatinate, Saarland",female,Single,0.17387,122,701,0.14579,0.20194
2001,"Rhineland-Palatinate, Saarland",female,Divorced,0.08018,48,701,0.06006,0.10030
2001,"Rhineland-Palatinate, Saarland",female,Widowed,0.16633,90,701,0.13874,0.19391
2001,Baden-Wuerttemberg,male,Married,0.63395,827,1215,0.60685,0.66104
2001,Baden-Wuerttemberg,male,Single,0.28297,342,1215,0.25764,0.30831
2001,Baden-Wuerttemberg,male,Divorced,0.04475,46,1215,0.03312,0.05638
2001,Baden-Wuerttemberg,female,Married,0.56676,838,1307,0.53989,0.59364
2001,Baden-Wuerttemberg,female,Single,0.20742,267,1307,0.18543,0.22941
2001,Baden-Wuerttemberg,female,Divorced,0.07764,87,1307,0.06313,0.09216
2001,Baden-Wuerttemberg,female,Widowed,0.12663,115,1307,0.10859,0.14466
2001,Bavaria,male,Married,0.59986,942,1413,0.57430,0.62541
2001,Bavaria,male,Single,0.28097,362,1413,0.25752,0.30441
2001,Bavaria,male,Divorced,0.05977,70,1413,0.04740,0.07213
2001,Bavaria,male,Widowed,0.03955,39,1413,0.02939,0.04972
2001,Bavaria,female,Married,0.51861,958,1602,0.49413,0.54308
2001,Bavaria,female,"Married, living apart",0.02362,32,1602,0.01618,0.03106
2001,Bavaria,female,Single,0.22926,352,1602,0.20867,0.24985
2001,Bavaria,female,Divorced,0.09407,114,1602,0.07977,0.10837
2001,Bavaria,female,Widowed,0.13445,146,1602,0.11774,0.15116
2001,Berlin,male,Married,0.44201,177,357,0.39042,0.49360
2001,Berlin,male,Single,0.32620,134,357,0.27750,0.37490
2001,Berlin,male,Divorced,0.15068,46,357,0.11351,0.18784
2001,Berlin,female,Married,0.41158,175,387,0.36248,0.46067
2001,Berlin,female,Single,0.28671,120,387,0.24160,0.33183
2001,Berlin,female,Divorced,0.14294,58,387,0.10802,0.17786
2001,Berlin,female,Widowed,0.11306,34,387,0.08147,0.14465
2001,Brandenburg,male,Married,0.55864,281,419,0.51103,0.60624
2001,Brandenburg,male,Single,0.31481,138,419,0.27028,0.35933
2001,Brandenburg,female,Married,0.50185,276,479,0.45703,0.54668
2001,Brandenburg,female,Single,0.20726,107,479,0.17092,0.24360
2001,Brandenburg,female,Divorced,0.10701,42,479,0.07930,0.13472
2001,Brandenburg,female,Widowed,0.16202,54,479,0.12898,0.19505
2001,Mecklenburg-Western Pomerania,male,Married,0.54523,137,201,0.47622,0.61424
2001,Mecklenburg-Western Pomerania,male,Single,0.24429,64,201,0.18474,0.30383
2001,Mecklenburg-Western Pomerania,female,Married,0.45216,140,243,0.38945,0.51487
2001,Mecklenburg-Western Pomerania,female,Single,0.19574,62,243,0.14575,0.24573
2001,Mecklenburg-Western Pomerania,female,Widowed,0.20601,41,243,0.15505,0.25697
2001,Saxony,male,Married,0.60593,496,760,0.57117,0.64069
2001,Saxony,male,Single,0.28512,224,760,0.25300,0.31724
2001,Saxony,male,Divorced,0.05987,40,760,0.04299,0.07675
2001,Saxony,female,Married,0.52789,494,843,0.49417,0.56161
2001,Saxony,female,Single,0.20599,188,843,0.17867,0.23331
2001,Saxony,female,Divorced,0.10072,75,843,0.08039,0.12105
2001,Saxony,female,Widowed,0.15278,86,843,0.12848,0.17708
2001,Saxony-Anhalt,male,Married,0.64473,309,435,0.59970,0.68976
2001,Saxony-Anhalt,male,Single,0.24615,126,435,0.20562,0.28668
2001,Saxony-Anhalt,female,Married,0.56086,313,516,0.51799,0.60372
2001,Saxony-Anhalt,female,Single,0.18529,118,516,0.15173,0.21885
2001,Saxony-Anhalt,female,Divorced,0.11713,41,516,0.08936,0.14490
2001,Saxony-Anhalt,female,Widowed,0.12326,44,516,0.09486,0.15165
2001,Thuringa,male,Married,0.52204,274,438,0.47521,0.56888
2001,Thuringa,male,Single,0.27630,130,438,0.23437,0.31822
2001,Thuringa,male,Divorced,0.09171,34,438,0.06465,0.11877
2001,Thuringa,female,Married,0.50941,281,482,0.46474,0.55409
2001,Thuringa,female,Single,0.21435,114,482,0.17768,0.25103
2001,Thuringa,female,Divorced,0.11382,46,482,0.08543,0.14220
2001,Thuringa,female,Widowed,0.14598,41,482,0.11442,0.17753
2002,Schleswig-Holstein,male,Married,0.61710,232,307,0.56264,0.67157
2002,Schleswig-Holstein,male,Single,0.24908,75,307,0.20062,0.29754
2002,Schleswig-Holstein,female,Married,0.53749,233,348,0.48503,0.58995
2002,Schleswig-Holstein,female,Single,0.20743,74,348,0.16476,0.25009
2002,Schleswig-Holstein,female,Widowed,0.16143,41,348,0.12271,0.20014
2002,Hamburg,male,Married,0.45427,85,133,0.36933,0.53921
2002,Hamburg,male,Single,0.42368,48,133,0.33938,0.50798
2002,Hamburg,female,Married,0.36069,88,137,0.27998,0.44140
2002,Hamburg,female,Single,0.28689,49,137,0.21087,0.36291
2002,Lower Saxony,male,Married,0.60884,621,923,0.57733,0.64034
2002,Lower Saxony,male,Single,0.28067,247,923,0.25167,0.30968
2002,Lower Saxony,male,Divorced,0.06624,55,923,0.05018,0.08229
2002,Lower Saxony,female,Married,0.56159,630,993,0.53072,0.59247
2002,Lower Saxony,female,Single,0.19148,190,993,0.16699,0.21596
2002,Lower Saxony,female,Divorced,0.09047,71,993,0.07262,0.10833
2002,Lower Saxony,female,Widowed,0.13931,102,993,0.11776,0.16085
2002,Bremen,male,Married,0.58442,51,51,0.44781,0.72102
2002,Bremen,female,Married,0.47750,50,50,0.33764,0.61736
2002,North Rhine-Westphalia,male,Married,0.62109,1564,2361,0.60152,0.64066
2002,North Rhine-Westphalia,male,"Married, living apart",0.02332,53,2361,0.01723,0.02941
2002,North Rhine-Westphalia,male,Single,0.26329,564,2361,0.24552,0.28106
2002,North Rhine-Westphalia,male,Divorced,0.05941,123,2361,0.04987,0.06895
2002,North Rhine-Westphalia,male,Widowed,0.03289,57,2361,0.02569,0.04009
2002,North Rhine-Westphalia,female,Married,0.55703,1562,2508,0.53759,0.57648
2002,North Rhine-Westphalia,female,"Married, living apart",0.02557,59,2508,0.01939,0.03175
2002,North Rhine-Westphalia,female,Single,0.19073,504,2508,0.17535,0.20611
2002,North Rhine-Westphalia,female,Divorced,0.08253,157,2508,0.07175,0.09330
2002,North Rhine-Westphalia,female,Widowed,0.14415,226,2508,0.13040,0.15790
2002,Hesse,male,Married,0.63446,526,753,0.60004,0.66888
2002,Hesse,male,Single,0.24462,191,753,0.21390,0.27535
2002,Hesse,male,Divorced,0.05876,36,753,0.04195,0.07557
2002,Hesse,female,Married,0.58702,542,835,0.55361,0.62044
2002,Hesse,female,Single,0.18118,166,835,0.15504,0.20732
2002,Hesse,female,Divorced,0.06558,53,835,0.04878,0.08238
2002,Hesse,female,Widowed,0.14852,74,835,0.12439,0.17266
2002,"Rhineland-Palatinate, Saarland",male,Married,0.62657,431,612,0.58822,0.66493
2002,"Rhineland-Palatinate, Saarland",male,Single,0.22924,137,612,0.19591,0.26257
2002,"Rhineland-Palatinate, Saarland",male,Divorced,0.07348,44,612,0.05279,0.09417
2002,"Rhineland-Palatinate, Saarland",female,Married,0.53867,445,712,0.50203,0.57531
2002,"Rhineland-Palatinate, Saarland",female,Single,0.17165,124,712,0.14393,0.19937
2002,"Rhineland-Palatinate, Saarland",female,Divorced,0.08662,52,712,0.06594,0.10729
2002,"Rhineland-Palatinate, Saarland",female,Widowed,0.17785,91,712,0.14974,0.20595
2002,Baden-Wuerttemberg,male,Married,0.63385,900,1327,0.60791,0.65978
2002,Baden-Wuerttemberg,male,Single,0.28440,376,1327,0.26012,0.30869
2002,Baden-Wuerttemberg,male,Divorced,0.04489,51,1327,0.03374,0.05603
2002,Baden-Wuerttemberg,female,Married,0.57496,915,1397,0.54902,0.60089
2002,Baden-Wuerttemberg,female,Single,0.20689,279,1397,0.18564,0.22814
2002,Baden-Wuerttemberg,female,Divorced,0.07927,90,1397,0.06510,0.09345
2002,Baden-Wuerttemberg,female,Widowed,0.12240,113,1397,0.10521,0.13960
2002,Bavaria,male,Married,0.60371,1037,1529,0.57919,0.62824
2002,Bavaria,male,Single,0.27269,378,1529,0.25036,0.29502
2002,Bavaria,male,Divorced,0.06736,77,1529,0.05480,0.07993
2002,Bavaria,male,Widowed,0.03475,37,1529,0.02556,0.04393
2002,Bavaria,female,Married,0.51090,1033,1700,0.48713,0.53467
2002,Bavaria,female,"Married, living apart",0.02456,36,1700,0.01720,0.03193
2002,Bavaria,female,Single,0.22958,374,1700,0.20959,0.24958
2002,Bavaria,female,Divorced,0.09715,120,1700,0.08307,0.11123
2002,Bavaria,female,Widowed,0.13780,137,1700,0.12141,0.15419
2002,Berlin,male,Married,0.42062,191,377,0.37072,0.47052
2002,Berlin,male,Single,0.33828,136,377,0.29046,0.38611
2002,Berlin,male,Divorced,0.15942,50,377,0.12242,0.19642
2002,Berlin,female,Married,0.38217,193,413,0.33525,0.42909
2002,Berlin,female,Single,0.30932,128,413,0.26469,0.35396
2002,Berlin,female,Divorced,0.14922,57,413,0.11481,0.18362
2002,Berlin,female,Widowed,0.11845,35,413,0.08724,0.14965
2002,Brandenburg,male,Married,0.54181,281,416,0.49387,0.58975
2002,Brandenburg,male,Single,0.32255,135,416,0.27758,0.36753
2002,Brandenburg,female,Married,0.48819,278,486,0.44370,0.53268
2002,Brandenburg,female,Single,0.22906,111,486,0.19166,0.26646
2002,Brandenburg,female,Divorced,0.11780,46,486,0.08911,0.14649
2002,Brandenburg,female,Widowed,0.15377,51,486,0.12166,0.18587
2002,Mecklenburg-Western Pomerania,male,Married,0.56415,141,198,0.49490,0.63339
2002,Mecklenburg-Western Pomerania,male,Single,0.22419,57,198,0.16595,0.28242
2002,Mecklenburg-Western Pomerania,female,Married,0.45248,146,249,0.39053,0.51443
2002,Mecklenburg-Western Pomerania,female,Single,0.20976,68,249,0.15909,0.26043
2002,Mecklenburg-Western Pomerania,female,Widowed,0.18291,35,249,0.13479,0.23102
2002,Saxony,male,Married,0.57146,492,773,0.53655,0.60637
2002,Saxony,male,Single,0.31042,239,773,0.27779,0.34306
2002,Saxony,male,Divorced,0.06559,42,773,0.04813,0.08306
2002,Saxony,female,Married,0.53248,488,825,0.49841,0.56655
2002,Saxony,female,Single,0.21376,187,825,0.18577,0.24175
2002,Saxony,female,Divorced,0.09596,67,825,0.07585,0.11608
2002,Saxony,female,Widowed,0.14420,83,825,0.12022,0.16819
2002,Saxony-Anhalt,male,Married,0.62310,297,419,0.57665,0.66956
2002,Saxony-Anhalt,male,Single,0.26882,122,419,0.22632,0.31133
2002,Saxony-Anhalt,female,Married,0.52662,297,501,0.48285,0.57038
2002,Saxony-Anhalt,female,Single,0.18373,112,501,0.14979,0.21768
2002,Saxony-Anhalt,female,Divorced,0.12113,42,501,0.09253,0.14973
2002,Saxony-Anhalt,female,Widowed,0.15018,50,501,0.11887,0.18150
2002,Thuringa,male,Married,0.50089,267,440,0.45411,0.54766
2002,Thuringa,male,Single,0.28709,138,440,0.24477,0.32941
2002,Thuringa,male,Divorced,0.10274,35,440,0.07434,0.13114
2002,Thuringa,female,Married,0.50190,275,476,0.45693,0.54686
2002,Thuringa,female,Single,0.22460,116,476,0.18707,0.26213
2002,Thuringa,female,Divorced,0.10146,41,476,0.07431,0.12862
2002,Thuringa,female,Widowed,0.15532,44,476,0.12274,0.18789
2003,Schleswig-Holstein,male,Married,0.59423,213,283,0.53692,0.65154
2003,Schleswig-Holstein,male,Single,0.25416,70,283,0.20334,0.30497
2003,Schleswig-Holstein,female,Married,0.55948,214,325,0.50542,0.61354
2003,Schleswig-Holstein,female,Single,0.20446,72,325,0.16054,0.24837
2003,Schleswig-Holstein,female,Widowed,0.15798,39,325,0.11826,0.19769
2003,Hamburg,male,Married,0.46005,79,120,0.37050,0.54960
2003,Hamburg,male,Single,0.39210,41,120,0.30438,0.47982
2003,Hamburg,female,Married,0.37433,83,125,0.28915,0.45952
2003,Hamburg,female,Single,0.29440,42,125,0.21418,0.37463
2003,Lower Saxony,male,Married,0.62090,589,874,0.58872,0.65309
2003,Lower Saxony,male,Single,0.26753,234,874,0.23816,0.29689
2003,Lower Saxony,male,Divorced,0.05961,51,874,0.04391,0.07532
2003,Lower Saxony,female,Married,0.55659,599,968,0.52528,0.58790
2003,Lower Saxony,female,Single,0.20178,203,968,0.17648,0.22707
2003,Lower Saxony,female,Divorced,0.09085,70,968,0.07273,0.10896
2003,Lower Saxony,female,Widowed,0.13337,96,968,0.11194,0.15480
2003,Bremen,male,Married,0.61170,54,54,0.48049,0.74291
2003,Bremen,female,Married,0.54707,55,55,0.41430,0.67984
2003,North Rhine-Westphalia,male,Married,0.60444,1468,2263,0.58429,0.62459
2003,North Rhine-Westphalia,male,"Married, living apart",0.02460,63,2263,0.01821,0.03098
2003,North Rhine-Westphalia,male,Single,0.27162,544,2263,0.25329,0.28995
2003,North Rhine-Westphalia,male,Divorced,0.06450,127,2263,0.05437,0.07462
2003,North Rhine-Westphalia,male,Widowed,0.03485,61,2263,0.02729,0.04240
2003,North Rhine-Westphalia,female,Married,0.55091,1475,2405,0.53103,0.57080
2003,North Rhine-Westphalia,female,"Married, living apart",0.02411,62,2405,0.01798,0.03024
2003,North Rhine-Westphalia,female,Single,0.19037,478,2405,0.17468,0.20607
2003,North Rhine-Westphalia,female,Divorced,0.08958,165,2405,0.07816,0.10099
2003,North Rhine-Westphalia,female,Widowed,0.14503,225,2405,0.13095,0.15910
2003,Hesse,male,Married,0.60729,469,693,0.57090,0.64367
2003,Hesse,male,Single,0.26649,190,693,0.23355,0.29944
2003,Hesse,male,Divorced,0.06097,34,693,0.04314,0.07880
2003,Hesse,female,Married,0.58956,483,751,0.55436,0.62477
2003,Hesse,female,Single,0.19033,155,751,0.16224,0.21843
2003,Hesse,female,Divorced,0.06223,48,751,0.04494,0.07952
2003,Hesse,female,Widowed,0.13671,65,751,0.11212,0.16130
2003,"Rhineland-Palatinate, Saarland",male,Married,0.59081,410,601,0.55147,0.63016
2003,"Rhineland-Palatinate, Saarland",male,Single,0.26304,147,601,0.22781,0.29827
2003,"Rhineland-Palatinate, Saarland",male,Divorced,0.07137,44,601,0.05077,0.09197
2003,"Rhineland-Palatinate, Saarland",female,Married,0.51778,423,696,0.48063,0.55493
2003,"Rhineland-Palatinate, Saarland",female,Single,0.19457,134,696,0.16514,0.22400
2003,"Rhineland-Palatinate, Saarland",female,Divorced,0.09108,50,696,0.06969,0.11247
2003,"Rhineland-Palatinate, Saarland",female,Widowed,0.17092,89,696,0.14294,0.19891
2003,Baden-Wuerttemberg,male,Married,0.60608,835,1284,0.57934,0.63281
2003,Baden-Wuerttemberg,male,"Married, living apart",0.02696,34,1284,0.01810,0.03583
2003,Baden-Wuerttemberg,male,Single,0.29260,363,1284,0.26770,0.31749
2003,Baden-Wuerttemberg,male,Divorced,0.05363,52,1284,0.04130,0.06595
2003,Baden-Wuerttemberg,female,Married,0.55734,860,1351,0.53084,0.58384
2003,Baden-Wuerttemberg,female,Single,0.20843,287,1351,0.18677,0.23010
2003,Baden-Wuerttemberg,female,Divorced,0.08733,90,1351,0.07227,0.10239
2003,Baden-Wuerttemberg,female,Widowed,0.12728,114,1351,0.10950,0.14506
2003,Bavaria,male,Married,0.60683,979,1454,0.58172,0.63195
2003,Bavaria,male,Single,0.26978,364,1454,0.24695,0.29260
2003,Bavaria,male,Divorced,0.06885,76,1454,0.05583,0.08187
2003,Bavaria,male,Widowed,0.03417,35,1454,0.02483,0.04351
2003,Bavaria,female,Married,0.50335,988,1651,0.47922,0.52747
2003,Bavaria,female,"Married, living apart",0.02285,34,1651,0.01564,0.03006
2003,Bavaria,female,Single,0.23126,372,1651,0.21091,0.25160
2003,Bavaria,female,Divorced,0.09822,117,1651,0.08386,0.11258
2003,Bavaria,female,Widowed,0.14433,140,1651,0.12737,0.16128
2003,Berlin,male,Married,0.39811,189,384,0.34908,0.44713
2003,Berlin,male,Single,0.38354,153,384,0.33484,0.43224
2003,Berlin,male,Divorced,0.14047,42,384,0.10567,0.17527
2003,Berlin,female,Married,0.38706,188,400,0.33927,0.43485
2003,Berlin,female,Single,0.29089,123,400,0.24632,0.33545
2003,Berlin,female,Divorced,0.15582,56,400,0.12023,0.19140
2003,Berlin,female,Widowed,0.11490,33,400,0.08361,0.14619
2003,Brandenburg,male,Married,0.53469,271,401,0.48581,0.58357
2003,Brandenburg,male,Single,0.32237,130,401,0.27657,0.36817
2003,Brandenburg,female,Married,0.46527,266,478,0.42051,0.51003
2003,Brandenburg,female,Single,0.25897,122,478,0.21966,0.29829
2003,Brandenburg,female,Divorced,0.11112,41,478,0.08292,0.13933
2003,Brandenburg,female,Widowed,0.15245,49,478,0.12019,0.18471
2003,Mecklenburg-Western Pomerania,male,Married,0.54453,143,204,0.47602,0.61304
2003,Mecklenburg-Western Pomerania,male,Single,0.24988,61,204,0.19032,0.30944
2003,Mecklenburg-Western Pomerania,female,Married,0.46703,145,247,0.40468,0.52937
2003,Mecklenburg-Western Pomerania,female,Single,0.21706,70,247,0.16555,0.26858
2003,Mecklenburg-Western Pomerania,female,Widowed,0.16338,32,247,0.11718,0.20958
2003,Saxony,male,Married,0.55205,470,751,0.51646,0.58764
2003,Saxony,male,Single,0.31061,237,751,0.27749,0.34373
2003,Saxony,male,Divorced,0.06934,44,751,0.05116,0.08752
2003,Saxony,female,Married,0.52117,466,804,0.48661,0.55572
2003,Saxony,female,Single,0.21001,187,804,0.18183,0.23818
2003,Saxony,female,Divorced,0.10193,67,804,0.08101,0.12286
2003,Saxony,female,Widowed,0.15020,84,804,0.12549,0.17491
2003,Saxony-Anhalt,male,Married,0.63074,280,396,0.58315,0.67834
2003,Saxony-Anhalt,male,Single,0.25470,116,396,0.21173,0.29766
2003,Saxony-Anhalt,female,Married,0.52398,280,485,0.47948,0.56847
2003,Saxony-Anhalt,female,Single,0.20680,120,485,0.17071,0.24288
2003,Saxony-Anhalt,female,Divorced,0.09572,34,485,0.06951,0.12193
2003,Saxony-Anhalt,female,Widowed,0.15362,51,485,0.12149,0.18574
2003,Thuringa,male,Married,0.49197,259,435,0.44493,0.53901
2003,Thuringa,male,Single,0.29308,136,435,0.25025,0.33590
2003,Thuringa,male,Divorced,0.12048,40,435,0.08985,0.15111
2003,Thuringa,female,Married,0.47871,265,480,0.43398,0.52345
2003,Thuringa,female,Single,0.24488,126,480,0.20637,0.28339
2003,Thuringa,female,Divorced,0.10373,44,480,0.07643,0.13104
2003,Thuringa,female,Widowed,0.15427,45,480,0.12192,0.18661
2004,Schleswig-Holstein,male,Married,0.62747,212,283,0.57104,0.68390
2004,Schleswig-Holstein,male,Single,0.24368,71,283,0.19357,0.29378
2004,Schleswig-Holstein,female,Married,0.53189,214,330,0.47797,0.58580
2004,Schleswig-Holstein,female,Single,0.23773,79,330,0.19173,0.28373
2004,Schleswig-Holstein,female,Widowed,0.14532,37,330,0.10724,0.18340
2004,Hamburg,male,Married,0.39938,78,125,0.31317,0.48559
2004,Hamburg,male,Single,0.45035,47,125,0.36278,0.53792
2004,Hamburg,female,Married,0.34833,82,124,0.26413,0.43253
2004,Hamburg,female,Single,0.32393,42,124,0.24122,0.40663
2004,Lower Saxony,male,Married,0.61544,578,870,0.58309,0.64778
2004,Lower Saxony,male,Single,0.27040,244,870,0.24087,0.29994
2004,Lower Saxony,male,Divorced,0.06114,48,870,0.04521,0.07707
2004,Lower Saxony,female,Married,0.55392,589,960,0.52245,0.58538
2004,Lower Saxony,female,Single,0.20099,202,960,0.17562,0.22635
2004,Lower Saxony,female,Divorced,0.09059,71,960,0.07243,0.10876
2004,Lower Saxony,female,Widowed,0.13805,98,960,0.11622,0.15989
2004,Bremen,male,Married,0.64516,52,52,0.51385,0.77648
2004,Bremen,female,Married,0.57262,53,53,0.43816,0.70708
2004,North Rhine-Westphalia,male,Married,0.60548,1422,2196,0.58503,0.62592
2004,North Rhine-Westphalia,male,"Married, living apart",0.02850,61,2196,0.02153,0.03546
2004,North Rhine-Westphalia,male,Single,0.27407,536,2196,0.25541,0.29273
2004,North Rhine-Westphalia,male,Divorced,0.05995,121,2196,0.05002,0.06988
2004,North Rhine-Westphalia,male,Widowed,0.03201,56,2196,0.02465,0.03937
2004,North Rhine-Westphalia,female,Married,0.54836,1432,2347,0.52822,0.56850
2004,North Rhine-Westphalia,female,"Married, living apart",0.02429,54,2347,0.01806,0.03052
2004,North Rhine-Westphalia,female,Single,0.19259,475,2347,0.17663,0.20854
2004,North Rhine-Westphalia,female,Divorced,0.09296,171,2347,0.08121,0.10471
2004,North Rhine-Westphalia,female,Widowed,0.14181,215,2347,0.12769,0.15592
