year,bula_h,pgisced97,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.07651,154,2372,0.06581,0.08721
2001,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.10386,168,2372,0.09158,0.11614
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.54875,198,301,0.49244,0.60506
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Single,0.35651,103,301,0.30231,0.41071
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.66273,255,337,0.61217,0.71328
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Single,0.13828,48,337,0.10137,0.17519
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Divorced,0.13873,34,337,0.10177,0.17569
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.61334,430,612,0.57473,0.65196
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Single,0.25973,147,612,0.22496,0.29450
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Divorced,0.07989,35,612,0.05839,0.10139
2001,Hesse,Lower Secondary Level,Married,0.50129,124,218,0.43476,0.56781
2001,Hesse,Lower Secondary Level,Single,0.19821,57,218,0.14517,0.25125
2001,Hesse,Lower Secondary Level,Widowed,0.23925,37,218,0.18248,0.29601
2001,Hesse,Upper Secondary Level,Married,0.64990,521,737,0.61544,0.68436
2001,Hesse,Upper Secondary Level,Single,0.17078,129,737,0.14359,0.19796
2001,Hesse,Upper Secondary Level,Divorced,0.06720,44,737,0.04911,0.08529
2001,Hesse,Upper Secondary Level,Widowed,0.08552,43,737,0.06532,0.10573
2001,Hesse,Post-secondary Non-tertiary Level,Married,0.52109,62,98,0.42167,0.62051
2001,Hesse,Post-secondary Non-tertiary Level,Single,0.36153,36,98,0.26592,0.45714
2001,Hesse,First Stage of Tertiary Education,Married,0.75934,67,67,0.65621,0.86248
2001,Hesse,Second Stage of Tertiary Education,Married,0.63482,158,209,0.56939,0.70026
2001,Hesse,Second Stage of Tertiary Education,Single,0.27187,51,209,0.21140,0.33233
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Married,0.46226,127,225,0.39696,0.52755
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Single,0.16751,45,225,0.11860,0.21641
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Widowed,0.27789,53,225,0.21923,0.33656
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Married,0.62745,494,721,0.59214,0.66277
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Single,0.18198,120,721,0.15380,0.21017
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Divorced,0.09504,67,721,0.07361,0.11646
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Widowed,0.07398,40,721,0.05486,0.09310
2001,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Married,0.70881,45,45,0.57457,0.84305
2001,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Married,0.58212,72,72,0.46740,0.69685
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Married,0.68859,102,102,0.59828,0.77890
2001,Baden-Wuerttemberg,Primary Level,Married,0.62854,39,39,0.47491,0.78217
2001,Baden-Wuerttemberg,Lower Secondary Level,Married,0.50591,303,489,0.46155,0.55027
2001,Baden-Wuerttemberg,Lower Secondary Level,Single,0.23232,125,489,0.19485,0.26979
2001,Baden-Wuerttemberg,Lower Secondary Level,Widowed,0.17815,61,489,0.14420,0.21210
2001,Baden-Wuerttemberg,Upper Secondary Level,Married,0.64443,845,1226,0.61762,0.67124
2001,Baden-Wuerttemberg,Upper Secondary Level,Single,0.22667,266,1226,0.20322,0.25012
2001,Baden-Wuerttemberg,Upper Secondary Level,Divorced,0.05312,63,1226,0.04056,0.06568
2001,Baden-Wuerttemberg,Upper Secondary Level,Widowed,0.05908,52,1226,0.04588,0.07229
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Married,0.59798,76,76,0.48701,0.70895
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Married,0.63695,147,147,0.55895,0.71496
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Married,0.63299,249,328,0.58075,0.68523
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Single,0.26225,79,328,0.21457,0.30992
2001,Bavaria,Lower Secondary Level,Married,0.43929,235,420,0.39176,0.48681
2001,Bavaria,Lower Secondary Level,Single,0.30969,134,420,0.26542,0.35396
2001,Bavaria,Lower Secondary Level,Widowed,0.15295,51,420,0.11848,0.18741
2001,Bavaria,Upper Secondary Level,Married,0.58144,1083,1653,0.55766,0.60523
2001,Bavaria,Upper Secondary Level,Single,0.23135,357,1653,0.21101,0.25168
2001,Bavaria,Upper Secondary Level,Divorced,0.08009,112,1653,0.06700,0.09318
2001,Bavaria,Upper Secondary Level,Widowed,0.08827,101,1653,0.07459,0.10195
2001,Bavaria,Post-secondary Non-tertiary Level,Married,0.48377,84,126,0.39616,0.57138
2001,Bavaria,Post-secondary Non-tertiary Level,Single,0.34307,42,126,0.25985,0.42630
2001,Bavaria,First Stage of Tertiary Education,Married,0.68639,176,209,0.62333,0.74944
2001,Bavaria,First Stage of Tertiary Education,Single,0.16633,33,209,0.11573,0.21694
2001,Bavaria,Second Stage of Tertiary Education,Married,0.61197,306,384,0.56317,0.66078
2001,Bavaria,Second Stage of Tertiary Education,Single,0.20904,78,384,0.16831,0.24976
2001,Berlin,Lower Secondary Level,Single,0.33585,36,36,0.17938,0.49231
2001,Berlin,Upper Secondary Level,Married,0.43188,154,301,0.37583,0.48793
2001,Berlin,Upper Secondary Level,Single,0.27731,100,301,0.22666,0.32797
2001,Berlin,Upper Secondary Level,Divorced,0.14323,47,301,0.10359,0.18288
2001,Berlin,First Stage of Tertiary Education,Married,0.48539,41,41,0.33051,0.64028
2001,Berlin,Second Stage of Tertiary Education,Married,0.46002,115,203,0.39129,0.52875
2001,Berlin,Second Stage of Tertiary Education,Single,0.24442,51,203,0.18515,0.30368
2001,Berlin,Second Stage of Tertiary Education,Divorced,0.19699,37,203,0.14214,0.25184
2001,Brandenburg,Lower Secondary Level,Single,0.48188,51,51,0.34337,0.62038
2001,Brandenburg,Upper Secondary Level,Married,0.51007,278,472,0.46492,0.55522
2001,Brandenburg,Upper Secondary Level,Single,0.26203,118,472,0.22232,0.30175
2001,Brandenburg,Upper Secondary Level,Divorced,0.08684,36,472,0.06140,0.11227
2001,Brandenburg,Upper Secondary Level,Widowed,0.12642,40,472,0.09641,0.15644
2001,Brandenburg,First Stage of Tertiary Education,Married,0.65682,51,51,0.52522,0.78842
2001,Brandenburg,Second Stage of Tertiary Education,Married,0.71898,194,194,0.65556,0.78239
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Married,0.47169,155,256,0.41042,0.53297
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Single,0.21030,66,256,0.16028,0.26032
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Widowed,0.16371,35,256,0.11829,0.20912
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Married,0.65725,81,81,0.55324,0.76126
2001,Saxony,Lower Secondary Level,Married,0.29719,42,115,0.21329,0.38108
2001,Saxony,Lower Secondary Level,Single,0.43063,73,115,0.33973,0.52152
2001,Saxony,Upper Secondary Level,Married,0.58310,578,914,0.55112,0.61508
2001,Saxony,Upper Secondary Level,Single,0.22308,205,914,0.19607,0.25008
2001,Saxony,Upper Secondary Level,Divorced,0.08390,67,914,0.06591,0.10188
2001,Saxony,Upper Secondary Level,Widowed,0.10138,64,914,0.08180,0.12096
2001,Saxony,First Stage of Tertiary Education,Married,0.66420,95,95,0.56872,0.75967
2001,Saxony,Second Stage of Tertiary Education,Married,0.67253,253,312,0.62037,0.72469
2001,Saxony,Second Stage of Tertiary Education,Single,0.15108,59,312,0.11128,0.19089
2001,Saxony-Anhalt,Lower Secondary Level,Married,0.44028,35,69,0.32229,0.55827
2001,Saxony-Anhalt,Lower Secondary Level,Single,0.26059,34,69,0.15626,0.36492
2001,Saxony-Anhalt,Upper Secondary Level,Married,0.58758,322,521,0.54527,0.62989
2001,Saxony-Anhalt,Upper Secondary Level,Single,0.21417,129,521,0.17891,0.24943
2001,Saxony-Anhalt,Upper Secondary Level,Divorced,0.08510,35,521,0.06112,0.10909
2001,Saxony-Anhalt,Upper Secondary Level,Widowed,0.09483,35,521,0.06965,0.12002
2001,Saxony-Anhalt,First Stage of Tertiary Education,Married,0.76658,81,81,0.67388,0.85927
2001,Saxony-Anhalt,Second Stage of Tertiary Education,Married,0.72408,171,171,0.65688,0.79127
2001,Thuringa,Pre-primary Level,Single,0.98257,36,36,0.93920,1.02593
2001,Thuringa,Lower Secondary Level,Single,0.40638,32,32,0.23348,0.57928
2001,Thuringa,Upper Secondary Level,Married,0.51928,363,593,0.47903,0.55953
2001,Thuringa,Upper Secondary Level,Single,0.23498,137,593,0.20083,0.26913
2001,Thuringa,Upper Secondary Level,Divorced,0.10105,50,593,0.07677,0.12533
2001,Thuringa,Upper Secondary Level,Widowed,0.10362,43,593,0.07907,0.12817
2001,Thuringa,First Stage of Tertiary Education,Married,0.65852,51,51,0.52707,0.78996
2001,Thuringa,Second Stage of Tertiary Education,Married,0.65851,121,121,0.57367,0.74336
2002,Schleswig-Holstein,Lower Secondary Level,Married,0.42680,42,42,0.27540,0.57820
2002,Schleswig-Holstein,Upper Secondary Level,Married,0.57782,246,317,0.52336,0.63228
2002,Schleswig-Holstein,Upper Secondary Level,Single,0.20099,71,317,0.15681,0.24518
2002,Schleswig-Holstein,First Stage of Tertiary Education,Married,0.88511,48,48,0.79394,0.97628
2002,Schleswig-Holstein,Second Stage of Tertiary Education,Married,0.66320,93,93,0.56662,0.75977
2002,Hamburg,Upper Secondary Level,Married,0.36403,75,120,0.27758,0.45048
2002,Hamburg,Upper Secondary Level,Single,0.32728,45,120,0.24298,0.41159
2002,Hamburg,Second Stage of Tertiary Education,Married,0.47900,58,58,0.34931,0.60869
2002,Lower Saxony,Lower Secondary Level,Married,0.44090,125,249,0.37910,0.50269
2002,Lower Saxony,Lower Secondary Level,Single,0.22348,79,249,0.17164,0.27533
2002,Lower Saxony,Lower Secondary Level,Widowed,0.21567,45,249,0.16448,0.26686
2002,Lower Saxony,Upper Secondary Level,Married,0.64575,698,1019,0.61637,0.67513
2002,Lower Saxony,Upper Secondary Level,Single,0.19984,197,1019,0.17528,0.22441
2002,Lower Saxony,Upper Secondary Level,Divorced,0.07430,62,1019,0.05819,0.09041
2002,Lower Saxony,Upper Secondary Level,Widowed,0.06821,62,1019,0.05272,0.08369
2002,Lower Saxony,Post-secondary Non-tertiary Level,Married,0.49447,76,109,0.40018,0.58877
2002,Lower Saxony,Post-secondary Non-tertiary Level,Single,0.30418,33,109,0.21741,0.39094
2002,Lower Saxony,First Stage of Tertiary Education,Married,0.73734,106,106,0.65317,0.82152
2002,Lower Saxony,Second Stage of Tertiary Education,Married,0.64227,234,273,0.58530,0.69923
2002,Lower Saxony,Second Stage of Tertiary Education,Single,0.21426,39,273,0.16550,0.26303
2002,Bremen,Upper Secondary Level,Married,0.51908,48,48,0.37624,0.66193
2002,North Rhine-Westphalia,Pre-primary Level,Single,0.99171,144,144,0.97685,1.00657
2002,North Rhine-Westphalia,Primary Level,Married,0.62039,69,69,0.50504,0.73573
2002,North Rhine-Westphalia,Lower Secondary Level,Married,0.51728,355,590,0.47692,0.55764
2002,North Rhine-Westphalia,Lower Secondary Level,Single,0.23213,152,590,0.19804,0.26623
2002,North Rhine-Westphalia,Lower Secondary Level,Widowed,0.17712,83,590,0.14629,0.20795
2002,North Rhine-Westphalia,Upper Secondary Level,Married,0.62965,1594,2356,0.61015,0.64915
2002,North Rhine-Westphalia,Upper Secondary Level,"Married, living apart",0.02237,57,2356,0.01640,0.02834
2002,North Rhine-Westphalia,Upper Secondary Level,Single,0.17106,393,2356,0.15585,0.18627
2002,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.07749,154,2356,0.06669,0.08829
2002,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.09942,158,2356,0.08734,0.11151
2002,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.53185,221,328,0.47777,0.58594
2002,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Single,0.36748,107,328,0.31522,0.41974
2002,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.63758,248,329,0.58555,0.68960
2002,North Rhine-Westphalia,First Stage of Tertiary Education,Single,0.13370,46,329,0.09687,0.17053
2002,North Rhine-Westphalia,First Stage of Tertiary Education,Divorced,0.13531,35,329,0.09829,0.17233
2002,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.61455,630,851,0.58183,0.64727
2002,North Rhine-Westphalia,Second Stage of Tertiary Education,Single,0.25687,172,851,0.22749,0.28624
2002,North Rhine-Westphalia,Second Stage of Tertiary Education,Divorced,0.07481,49,851,0.05712,0.09250
2002,Hesse,Lower Secondary Level,Married,0.49298,116,215,0.42599,0.55996
2002,Hesse,Lower Secondary Level,Single,0.21977,67,215,0.16428,0.27525
2002,Hesse,Lower Secondary Level,Widowed,0.22837,32,215,0.17213,0.28461
2002,Hesse,Upper Secondary Level,Married,0.63989,520,754,0.60560,0.67418
2002,Hesse,Upper Secondary Level,Single,0.16362,144,754,0.13719,0.19004
2002,Hesse,Upper Secondary Level,Divorced,0.07828,47,754,0.05909,0.09746
2002,Hesse,Upper Secondary Level,Widowed,0.08770,43,754,0.06750,0.10790
2002,Hesse,Post-secondary Non-tertiary Level,Married,0.55463,66,103,0.45818,0.65109
2002,Hesse,Post-secondary Non-tertiary Level,Single,0.31692,37,103,0.22662,0.40722
2002,Hesse,First Stage of Tertiary Education,Married,0.75077,80,80,0.65539,0.84616
2002,Hesse,Second Stage of Tertiary Education,Married,0.63510,261,318,0.58211,0.68810
2002,Hesse,Second Stage of Tertiary Education,Single,0.26345,57,318,0.21495,0.31194
2002,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Married,0.42495,114,221,0.35962,0.49027
2002,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Single,0.18317,50,221,0.13206,0.23428
2002,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Widowed,0.29321,57,221,0.23305,0.35336
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Married,0.62669,474,698,0.59078,0.66260
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Single,0.17853,120,698,0.15010,0.20696
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Divorced,0.09989,66,698,0.07763,0.12215
2002,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Widowed,0.07316,38,698,0.05383,0.09249
2002,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Married,0.70819,41,41,0.56731,0.84907
2002,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Married,0.65563,80,80,0.55085,0.76041
2002,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Married,0.71219,147,147,0.63875,0.78563
2002,Baden-Wuerttemberg,Primary Level,Married,0.63262,37,37,0.47514,0.79010
2002,Baden-Wuerttemberg,Lower Secondary Level,Married,0.51645,279,460,0.47073,0.56217
2002,Baden-Wuerttemberg,Lower Secondary Level,Single,0.22470,119,460,0.18651,0.26288
2002,Baden-Wuerttemberg,Lower Secondary Level,Widowed,0.18345,62,460,0.14804,0.21886
2002,Baden-Wuerttemberg,Upper Secondary Level,Married,0.66009,880,1272,0.63405,0.68613
2002,Baden-Wuerttemberg,Upper Secondary Level,Single,0.21455,279,1272,0.19198,0.23712
2002,Baden-Wuerttemberg,Upper Secondary Level,Divorced,0.05375,62,1272,0.04135,0.06615
2002,Baden-Wuerttemberg,Upper Secondary Level,Widowed,0.05776,51,1272,0.04494,0.07059
2002,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Married,0.60006,86,120,0.51204,0.68808
2002,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Single,0.24864,34,120,0.17098,0.32630
2002,Baden-Wuerttemberg,First Stage of Tertiary Education,Married,0.63512,156,156,0.55933,0.71091
2002,Baden-Wuerttemberg,Second Stage of Tertiary Education,Married,0.64419,371,456,0.60019,0.68818
2002,Baden-Wuerttemberg,Second Stage of Tertiary Education,Single,0.25841,85,456,0.21819,0.29864
2002,Bavaria,Lower Secondary Level,Married,0.43021,214,386,0.38076,0.47967
2002,Bavaria,Lower Secondary Level,Single,0.31290,127,386,0.26658,0.35921
2002,Bavaria,Lower Secondary Level,Widowed,0.14354,45,386,0.10852,0.17857
2002,Bavaria,Upper Secondary Level,Married,0.57602,1086,1710,0.55259,0.59945
2002,Bavaria,Upper Secondary Level,"Married, living apart",0.02149,34,1710,0.01462,0.02837
2002,Bavaria,Upper Secondary Level,Single,0.22736,375,1710,0.20749,0.24723
2002,Bavaria,Upper Secondary Level,Divorced,0.08568,119,1710,0.07241,0.09895
2002,Bavaria,Upper Secondary Level,Widowed,0.08945,96,1710,0.07592,0.10298
2002,Bavaria,Post-secondary Non-tertiary Level,Married,0.49316,86,133,0.40787,0.57845
2002,Bavaria,Post-secondary Non-tertiary Level,Single,0.37533,47,133,0.29273,0.45794
2002,Bavaria,First Stage of Tertiary Education,Married,0.68147,192,224,0.62032,0.74262
2002,Bavaria,First Stage of Tertiary Education,Single,0.14708,32,224,0.10059,0.19357
2002,Bavaria,Second Stage of Tertiary Education,Married,0.62091,477,573,0.58115,0.66067
2002,Bavaria,Second Stage of Tertiary Education,Single,0.20867,96,573,0.17537,0.24197
2002,Berlin,Lower Secondary Level,Single,0.32475,34,34,0.16498,0.48453
2002,Berlin,Upper Secondary Level,Married,0.41886,156,305,0.36340,0.47432
2002,Berlin,Upper Secondary Level,Single,0.28175,103,305,0.23118,0.33231
2002,Berlin,Upper Secondary Level,Divorced,0.14851,46,305,0.10854,0.18849
2002,Berlin,First Stage of Tertiary Education,Married,0.45348,43,43,0.30292,0.60405
2002,Berlin,Second Stage of Tertiary Education,Married,0.44242,147,241,0.37959,0.50526
2002,Berlin,Second Stage of Tertiary Education,Single,0.27092,54,241,0.21470,0.32715
2002,Berlin,Second Stage of Tertiary Education,Divorced,0.20079,40,241,0.15011,0.25147
2002,Brandenburg,Lower Secondary Level,Single,0.45715,37,37,0.29442,0.61989
2002,Brandenburg,Upper Secondary Level,Married,0.50079,269,472,0.45563,0.54594
2002,Brandenburg,Upper Secondary Level,Single,0.27327,124,472,0.23302,0.31351
2002,Brandenburg,Upper Secondary Level,Divorced,0.09104,39,472,0.06506,0.11702
2002,Brandenburg,Upper Secondary Level,Widowed,0.11852,40,472,0.08933,0.14771
2002,Brandenburg,First Stage of Tertiary Education,Married,0.61806,55,55,0.48847,0.74765
2002,Brandenburg,Second Stage of Tertiary Education,Married,0.69428,200,200,0.63027,0.75829
2002,Mecklenburg-Western Pomerania,Upper Secondary Level,Married,0.48691,146,200,0.41746,0.55635
2002,Mecklenburg-Western Pomerania,Upper Secondary Level,Single,0.19453,54,200,0.13953,0.24953
2002,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Married,0.66739,100,100,0.57458,0.76020
2002,Saxony,Lower Secondary Level,Married,0.26900,38,104,0.18336,0.35464
2002,Saxony,Lower Secondary Level,Single,0.48964,66,104,0.39310,0.58618
2002,Saxony,Upper Secondary Level,Married,0.57021,546,876,0.53741,0.60301
2002,Saxony,Upper Secondary Level,Single,0.23892,208,876,0.21066,0.26717
2002,Saxony,Upper Secondary Level,Divorced,0.07985,59,876,0.06189,0.09781
2002,Saxony,Upper Secondary Level,Widowed,0.09286,63,876,0.07363,0.11209
2002,Saxony,First Stage of Tertiary Education,Married,0.65838,93,93,0.56147,0.75529
2002,Saxony,Second Stage of Tertiary Education,Married,0.65533,279,377,0.60729,0.70337
2002,Saxony,Second Stage of Tertiary Education,Single,0.16048,66,377,0.12338,0.19758
2002,Saxony,Second Stage of Tertiary Education,Divorced,0.11133,32,377,0.07954,0.14313
2002,Saxony-Anhalt,Lower Secondary Level,Single,0.28709,34,34,0.13273,0.44144
2002,Saxony-Anhalt,Upper Secondary Level,Married,0.57070,298,484,0.52656,0.61485
2002,Saxony-Anhalt,Upper Secondary Level,Single,0.22353,118,484,0.18638,0.26069
2002,Saxony-Anhalt,Upper Secondary Level,Divorced,0.08260,34,484,0.05805,0.10715
2002,Saxony-Anhalt,Upper Secondary Level,Widowed,0.10318,34,484,0.07605,0.13030
2002,Saxony-Anhalt,First Stage of Tertiary Education,Married,0.75142,75,75,0.65295,0.84990
2002,Saxony-Anhalt,Second Stage of Tertiary Education,Married,0.70439,178,178,0.63716,0.77161
