"hlf0001_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Eigentuemer","2004","1-Pers.- Haushalt","3","143","","",""
"Eigentuemer","2004","1-Pers.- Haushalt","4","193","","",""
"Eigentuemer","2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2004","(Ehe-)Paar ohne Kind(er)","2","538","0.483705896832656","0.455288836846702","0.51212295681861"
"Eigentuemer","2004","(Ehe-)Paar ohne Kind(er)","3","762","0.471748167142262","0.447719402424749","0.495776931859775"
"Eigentuemer","2004","(Ehe-)Paar ohne Kind(er)","4","940","0.523272500223086","0.500513075261475","0.546031925184696"
"Eigentuemer","2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2004","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2004","Alleinerziehende","2","91","0.225061418714177","0.181246748689477","0.268876088738876"
"Eigentuemer","2004","Alleinerziehende","3","117","","",""
"Eigentuemer","2004","Alleinerziehende","4","83","0.506003435794926","0.427295062086658","0.584711809503194"
"Eigentuemer","2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2004","Paar mit Kind(ern)","2","1885","","",""
"Eigentuemer","2004","Paar mit Kind(ern)","3","2155","","",""
"Eigentuemer","2004","Paar mit Kind(ern)","4","2206","","",""
"Eigentuemer","2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2004","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2004","Sonstige","2","126","","",""
"Eigentuemer","2004","Sonstige","3","132","","",""
"Eigentuemer","2004","Sonstige","4","95","0.690560661276213","0.610479237552433","0.770642084999993"
"Eigentuemer","2004","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2004","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2004","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2004","1-Pers.- Haushalt","4","2","","",""
"Altersheim/Seniorenwohnheim","2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2004","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2004","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2004","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2004","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2004","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2004","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2004","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2004","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2004","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2004","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2004","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2004","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2004","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2004","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2004","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2005","1-Pers.- Haushalt","2","381","0.689713063112972","0.651225751928236","0.728200374297708"
"Hauptmieter","2005","1-Pers.- Haushalt","3","401","0.692083322985311","0.654611086742248","0.729555559228374"
"Hauptmieter","2005","1-Pers.- Haushalt","4","413","0.668858935877193","0.632196609201903","0.705521262552483"
"Hauptmieter","2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","2","590","0.510753406109067","0.482085484331133","0.539421327887002"
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","3","830","0.527388613814372","0.502550437968144","0.5522267896606"
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","4","742","0.401526052343462","0.378399697517507","0.424652407169416"
"Hauptmieter","2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2005","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2005","Alleinerziehende","2","291","","",""
"Hauptmieter","2005","Alleinerziehende","3","162","","",""
"Hauptmieter","2005","Alleinerziehende","4","70","0.485865224914488","0.409137788713874","0.562592661115101"
"Hauptmieter","2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2005","Paar mit Kind(ern)","2","1385","","",""
"Hauptmieter","2005","Paar mit Kind(ern)","3","1058","","",""
"Hauptmieter","2005","Paar mit Kind(ern)","4","676","0.280277831008435","0.263709854657661","0.29684580735921"
"Hauptmieter","2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2005","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2005","Sonstige","2","55","0.392705639557111","0.324683750449905","0.460727528664317"
"Hauptmieter","2005","Sonstige","3","26","","",""
"Hauptmieter","2005","Sonstige","4","26","","",""
"Hauptmieter","2005","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2005","1-Pers.- Haushalt","2","26","","",""
"Untermieter","2005","1-Pers.- Haushalt","3","28","","",""
"Untermieter","2005","1-Pers.- Haushalt","4","24","","",""
"Untermieter","2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","2","22","","",""
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","3","40","0.0284573475201829","0.0201849694024073","0.0367297256379585"
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","4","38","0.0315998285659524","0.0233471014041555","0.0398525557277493"
"Untermieter","2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2005","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2005","Alleinerziehende","2","10","","",""
"Untermieter","2005","Alleinerziehende","3","4","0.0167703649607706","0.00113179829113842","0.0324089316304027"
"Untermieter","2005","Alleinerziehende","4","","","",""
"Untermieter","2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2005","Paar mit Kind(ern)","2","27","","",""
"Untermieter","2005","Paar mit Kind(ern)","3","24","","",""
"Untermieter","2005","Paar mit Kind(ern)","4","18","","",""
"Untermieter","2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2005","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2005","Sonstige","2","6","0.052985083739735","0.0217839253472646","0.0841862421322055"
"Untermieter","2005","Sonstige","3","3","","",""
"Untermieter","2005","Sonstige","4","","","",""
"Untermieter","2005","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2005","1-Pers.- Haushalt","2","148","","",""
"Eigentuemer","2005","1-Pers.- Haushalt","3","154","","",""
"Eigentuemer","2005","1-Pers.- Haushalt","4","196","","",""
"Eigentuemer","2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2005","(Ehe-)Paar ohne Kind(er)","2","556","0.463737065872022","0.435138025251437","0.492336106492608"
"Eigentuemer","2005","(Ehe-)Paar ohne Kind(er)","3","682","0.444154038665445","0.419434163824247","0.468873913506644"
"Eigentuemer","2005","(Ehe-)Paar ohne Kind(er)","4","946","0.566874119090586","0.543497694991176","0.590250543189996"
"Eigentuemer","2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2005","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2005","Alleinerziehende","2","85","0.179545276940963","0.141256742702832","0.217833811179094"
"Eigentuemer","2005","Alleinerziehende","3","93","0.258376051257573","0.205065127224595","0.311686975290551"
"Eigentuemer","2005","Alleinerziehende","4","93","0.514134775085512","0.437407338884899","0.590862211286125"
"Eigentuemer","2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2005","Paar mit Kind(ern)","2","1775","","",""
"Eigentuemer","2005","Paar mit Kind(ern)","3","1927","","",""
"Eigentuemer","2005","Paar mit Kind(ern)","4","2129","","",""
"Eigentuemer","2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2005","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2005","Sonstige","2","137","","",""
"Eigentuemer","2005","Sonstige","3","106","","",""
"Eigentuemer","2005","Sonstige","4","84","0.763199358080254","0.683755160229803","0.842643555930706"
"Eigentuemer","2005","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2005","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2005","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2005","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2005","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2005","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2005","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2005","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2005","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2005","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2005","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2005","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2005","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2005","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2005","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2005","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2005","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2005","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2005","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2006","1-Pers.- Haushalt","2","412","0.701021428580668","0.664236045244974","0.737806811916363"
"Hauptmieter","2006","1-Pers.- Haushalt","3","418","0.661099160791262","0.624196372904854","0.69800194867767"
"Hauptmieter","2006","1-Pers.- Haushalt","4","472","0.652956213245091","0.618611960127062","0.68730046636312"
"Hauptmieter","2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","2","690","0.498033974074316","0.472028153261313","0.524039794887318"
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","3","780","0.483165535930401","0.45909744563754","0.507233626223261"
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","4","852","0.445484383649581","0.423503229989039","0.467465537310122"
"Hauptmieter","2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2006","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2006","Alleinerziehende","2","321","0.799072695630457","0.76075176298834","0.837393628272575"
"Hauptmieter","2006","Alleinerziehende","3","164","","",""
"Hauptmieter","2006","Alleinerziehende","4","77","0.422061511152186","0.355421425411326","0.488701596893046"
"Hauptmieter","2006","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2006","Paar mit Kind(ern)","2","1392","","",""
"Hauptmieter","2006","Paar mit Kind(ern)","3","1063","","",""
"Hauptmieter","2006","Paar mit Kind(ern)","4","775","0.312899295675318","0.296332081496132","0.329466509854504"
"Hauptmieter","2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2006","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2006","Sonstige","2","34","0.230867740306644","0.171417779003217","0.290317701610072"
"Hauptmieter","2006","Sonstige","3","34","0.257235704509003","0.182096334610016","0.332375074407991"
"Hauptmieter","2006","Sonstige","4","29","","",""
"Hauptmieter","2006","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2006","1-Pers.- Haushalt","2","24","","",""
"Untermieter","2006","1-Pers.- Haushalt","3","22","","",""
"Untermieter","2006","1-Pers.- Haushalt","4","18","","",""
"Untermieter","2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","2","36","0.0321768977443222","0.022998349471831","0.0413554460168135"
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","3","32","0.022873132591726","0.0156727391771273","0.0300735260063246"
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","4","26","","",""
"Untermieter","2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2006","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2006","Alleinerziehende","2","4","0.00878342543953824","-0.000140166099972083","0.0177070169790486"
"Untermieter","2006","Alleinerziehende","3","6","0.0259397703094421","0.00711850665144084","0.0447610339674434"
"Untermieter","2006","Alleinerziehende","4","","","",""
"Untermieter","2006","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2006","Paar mit Kind(ern)","2","32","0.0108792281097599","0.00734048504326513","0.0144179711762546"
"Untermieter","2006","Paar mit Kind(ern)","3","38","0.0182111708378104","0.0135934177644009","0.0228289239112199"
"Untermieter","2006","Paar mit Kind(ern)","4","26","","",""
"Untermieter","2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2006","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2006","Sonstige","2","6","0.0643884515720754","0.0297609455083407","0.0990159576358102"
"Untermieter","2006","Sonstige","3","","","",""
"Untermieter","2006","Sonstige","4","7","0.0652085244215378","0.0232488771548602","0.107168171688215"
"Untermieter","2006","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2006","1-Pers.- Haushalt","2","159","","",""
"Eigentuemer","2006","1-Pers.- Haushalt","3","192","","",""
"Eigentuemer","2006","1-Pers.- Haushalt","4","248","","",""
"Eigentuemer","2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2006","(Ehe-)Paar ohne Kind(er)","2","694","0.469789128181362","0.443830620958328","0.495747635404396"
"Eigentuemer","2006","(Ehe-)Paar ohne Kind(er)","3","844","0.493961331477873","0.469881344192269","0.518041318763478"
"Eigentuemer","2006","(Ehe-)Paar ohne Kind(er)","4","1086","","",""
"Eigentuemer","2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2006","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2006","Alleinerziehende","2","95","0.192143878930004","0.154464500258956","0.229823257601053"
"Eigentuemer","2006","Alleinerziehende","3","104","","",""
"Eigentuemer","2006","Alleinerziehende","4","134","","",""
"Eigentuemer","2006","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
