year,age_gr,pgisced97,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.56870,503,794,0.53423,0.60317
2022,30-45 y.,Post-secondary Non-tertiary Level,No,0.33349,291,794,0.30067,0.36630
2022,30-45 y.,First Stage of Tertiary Education,Yes,0.54287,192,313,0.48759,0.59814
2022,30-45 y.,First Stage of Tertiary Education,No,0.36254,121,313,0.30920,0.41588
2022,30-45 y.,Second Stage of Tertiary Education,Yes,0.54811,1885,2986,0.53026,0.56597
2022,30-45 y.,Second Stage of Tertiary Education,No,0.34952,1101,2986,0.33241,0.36662
2022,46-65 y.,Primary Level,Yes,0.69994,155,215,0.63854,0.76135
2022,46-65 y.,Primary Level,No,0.22084,60,215,0.16526,0.27641
2022,46-65 y.,Lower Secondary Level,Yes,0.63261,313,429,0.58693,0.67828
2022,46-65 y.,Lower Secondary Level,No,0.23194,116,429,0.19196,0.27193
2022,46-65 y.,Upper Secondary Level,Yes,0.58083,2136,2974,0.56309,0.59856
2022,46-65 y.,Upper Secondary Level,No,0.24068,838,2974,0.22531,0.25605
2022,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.57836,511,739,0.54273,0.61399
2022,46-65 y.,Post-secondary Non-tertiary Level,No,0.28289,228,739,0.25039,0.31539
2022,46-65 y.,First Stage of Tertiary Education,Yes,0.54554,391,557,0.50415,0.58693
2022,46-65 y.,First Stage of Tertiary Education,No,0.28041,166,557,0.24307,0.31775
2022,46-65 y.,Second Stage of Tertiary Education,Yes,0.61083,1691,2419,0.59140,0.63026
2022,46-65 y.,Second Stage of Tertiary Education,No,0.26530,728,2419,0.24770,0.28289
2022,66 and older,Lower Secondary Level,Yes,0.73824,249,300,0.68841,0.78806
2022,66 and older,Lower Secondary Level,No,0.19220,51,300,0.14754,0.23686
2022,66 and older,Upper Secondary Level,Yes,0.68063,1285,1553,0.65744,0.70383
2022,66 and older,Upper Secondary Level,No,0.13522,268,1553,0.11821,0.15223
2022,66 and older,Post-secondary Non-tertiary Level,Yes,0.67677,98,98,0.58369,0.76985
2022,66 and older,First Stage of Tertiary Education,Yes,0.63549,210,255,0.57630,0.69468
2022,66 and older,First Stage of Tertiary Education,No,0.16871,45,255,0.12265,0.21477
2022,66 and older,Second Stage of Tertiary Education,Yes,0.65793,879,1069,0.62947,0.68638
2022,66 and older,Second Stage of Tertiary Education,No,0.14071,190,1069,0.11985,0.16156
