year,bula_h,hhtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Hamburg,Single-person household,No,0.47167,36,83,0.36362,0.57972
2001,Hamburg,Couple without children,Yes,0.79706,31,31,0.65314,0.94098
2001,Hamburg,Couple with children,Yes,0.89779,31,31,0.78938,1.00619
2001,Lower Saxony,Single-person household,Yes,0.69827,138,199,0.63433,0.76221
2001,Lower Saxony,Single-person household,No,0.30173,61,199,0.23779,0.36567
2001,Lower Saxony,Couple without children,Yes,0.86896,263,306,0.83109,0.90683
2001,Lower Saxony,Couple without children,No,0.13104,43,306,0.09317,0.16891
2001,Lower Saxony,Single parent,Yes,0.76970,36,36,0.63021,0.90918
2001,Lower Saxony,Couple with children,Yes,0.82044,295,361,0.78079,0.86009
2001,Lower Saxony,Couple with children,No,0.17956,66,361,0.13991,0.21921
2001,North Rhine-Westphalia,Single-person household,Yes,0.68848,405,593,0.65117,0.72579
2001,North Rhine-Westphalia,Single-person household,No,0.31152,188,593,0.27421,0.34883
2001,North Rhine-Westphalia,Couple without children,Yes,0.81273,625,781,0.78535,0.84010
2001,North Rhine-Westphalia,Couple without children,No,0.18727,156,781,0.15990,0.21465
2001,North Rhine-Westphalia,Single parent,Yes,0.63257,88,127,0.54839,0.71675
2001,North Rhine-Westphalia,Single parent,No,0.36743,39,127,0.28325,0.45161
2001,North Rhine-Westphalia,Couple with children,Yes,0.86911,749,882,0.84684,0.89138
2001,North Rhine-Westphalia,Couple with children,No,0.13089,133,882,0.10862,0.15316
2001,Hesse,Single-person household,Yes,0.62824,110,178,0.55704,0.69944
2001,Hesse,Single-person household,No,0.37176,68,178,0.30056,0.44296
2001,Hesse,Couple without children,Yes,0.80341,200,249,0.75395,0.85287
2001,Hesse,Couple without children,No,0.19659,49,249,0.14713,0.24605
2001,Hesse,Couple with children,Yes,0.80362,235,288,0.75766,0.84958
2001,Hesse,Couple with children,No,0.19638,53,288,0.15042,0.24234
2001,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.63500,99,163,0.56087,0.70914
2001,"Rhineland-Palatinate, Saarland",Single-person household,No,0.36500,64,163,0.29086,0.43913
2001,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.85802,174,174,0.80601,0.91003
2001,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.82156,226,276,0.77630,0.86681
2001,"Rhineland-Palatinate, Saarland",Couple with children,No,0.17844,50,276,0.13319,0.22370
2001,Baden-Wuerttemberg,Single-person household,Yes,0.69386,218,320,0.64328,0.74444
2001,Baden-Wuerttemberg,Single-person household,No,0.30614,102,320,0.25556,0.35672
2001,Baden-Wuerttemberg,Couple without children,Yes,0.83497,294,364,0.79678,0.87315
2001,Baden-Wuerttemberg,Couple without children,No,0.16503,70,364,0.12685,0.20322
2001,Baden-Wuerttemberg,Single parent,Yes,0.76389,56,56,0.65165,0.87613
2001,Baden-Wuerttemberg,Couple with children,Yes,0.85181,443,546,0.82198,0.88164
2001,Baden-Wuerttemberg,Couple with children,No,0.14819,103,546,0.11836,0.17802
2001,Bavaria,Single-person household,Yes,0.76080,309,409,0.71941,0.80220
2001,Bavaria,Single-person household,No,0.23920,100,409,0.19780,0.28059
2001,Bavaria,Couple without children,Yes,0.85578,395,467,0.82388,0.88768
2001,Bavaria,Couple without children,No,0.14422,72,467,0.11232,0.17612
2001,Bavaria,Single parent,Yes,0.80959,81,81,0.72355,0.89563
2001,Bavaria,Couple with children,Yes,0.88952,521,581,0.86401,0.91503
2001,Bavaria,Couple with children,No,0.11048,60,581,0.08497,0.13599
2001,Berlin,Single-person household,Yes,0.61703,103,174,0.54459,0.68947
2001,Berlin,Single-person household,No,0.38297,71,174,0.31053,0.45541
2001,Berlin,Couple without children,Yes,0.78899,87,87,0.70276,0.87523
2001,Berlin,Single parent,Yes,0.75361,34,34,0.60659,0.90063
2001,Berlin,Couple with children,Yes,0.82398,110,110,0.75249,0.89548
2001,Brandenburg,Single-person household,Yes,0.43619,50,114,0.34475,0.52763
2001,Brandenburg,Single-person household,No,0.56381,64,114,0.47237,0.65525
2001,Brandenburg,Couple without children,Yes,0.60580,105,171,0.53233,0.67926
2001,Brandenburg,Couple without children,No,0.39420,66,171,0.32074,0.46767
2001,Brandenburg,Couple with children,Yes,0.60397,101,163,0.52866,0.67928
2001,Brandenburg,Couple with children,No,0.39603,62,163,0.32072,0.47134
2001,Mecklenburg-Western Pomerania,Single-person household,Yes,0.39834,34,87,0.29487,0.50181
2001,Mecklenburg-Western Pomerania,Single-person household,No,0.60166,53,87,0.49819,0.70513
2001,Mecklenburg-Western Pomerania,Couple without children,Yes,0.62705,51,83,0.52238,0.73172
2001,Mecklenburg-Western Pomerania,Couple without children,No,0.37295,32,83,0.26828,0.47762
2001,Mecklenburg-Western Pomerania,Couple with children,Yes,0.72042,61,61,0.60686,0.83398
2001,Saxony,Single-person household,Yes,0.39067,75,191,0.32129,0.46005
2001,Saxony,Single-person household,No,0.60933,116,191,0.53995,0.67871
2001,Saxony,Couple without children,Yes,0.54803,154,282,0.48984,0.60622
2001,Saxony,Couple without children,No,0.45197,128,282,0.39378,0.51016
2001,Saxony,Couple with children,Yes,0.61600,172,293,0.56021,0.67178
2001,Saxony,Couple with children,No,0.38400,121,293,0.32822,0.43979
2001,Saxony-Anhalt,Single-person household,Yes,0.36792,37,105,0.27524,0.46060
2001,Saxony-Anhalt,Single-person household,No,0.63208,68,105,0.53940,0.72476
2001,Saxony-Anhalt,Couple without children,Yes,0.52854,96,180,0.45541,0.60167
2001,Saxony-Anhalt,Couple without children,No,0.47146,84,180,0.39833,0.54459
2001,Saxony-Anhalt,Couple with children,Yes,0.52088,95,165,0.44442,0.59734
2001,Saxony-Anhalt,Couple with children,No,0.47912,70,165,0.40266,0.55558
2001,Thuringa,Single-person household,Yes,0.41086,51,118,0.32171,0.50001
2001,Thuringa,Single-person household,No,0.58914,67,118,0.49999,0.67829
2001,Thuringa,Couple without children,Yes,0.47277,78,149,0.39233,0.55320
2001,Thuringa,Couple without children,No,0.52723,71,149,0.44680,0.60767
2001,Thuringa,Couple with children,Yes,0.57862,100,172,0.50461,0.65263
2001,Thuringa,Couple with children,No,0.42138,72,172,0.34737,0.49539
2002,Schleswig-Holstein,Single-person household,Yes,0.62886,62,99,0.53320,0.72451
2002,Schleswig-Holstein,Single-person household,No,0.37114,37,99,0.27549,0.46680
2002,Schleswig-Holstein,Couple without children,Yes,0.83870,120,120,0.77261,0.90478
2002,Schleswig-Holstein,Couple with children,Yes,0.84603,115,115,0.77977,0.91228
2002,Hamburg,Single-person household,Yes,0.52029,45,77,0.40797,0.63261
2002,Hamburg,Single-person household,No,0.47971,32,77,0.36739,0.59203
2002,Hamburg,Couple without children,Yes,0.83996,43,43,0.72908,0.95085
2002,Hamburg,Couple with children,Yes,0.85896,45,45,0.75611,0.96180
2002,Lower Saxony,Single-person household,Yes,0.71493,145,207,0.65328,0.77658
2002,Lower Saxony,Single-person household,No,0.28507,62,207,0.22342,0.34672
2002,Lower Saxony,Couple without children,Yes,0.88917,290,325,0.85498,0.92335
2002,Lower Saxony,Couple without children,No,0.11083,35,325,0.07665,0.14502
2002,Lower Saxony,Single parent,Yes,0.78969,42,42,0.66495,0.91444
2002,Lower Saxony,Couple with children,Yes,0.84651,330,386,0.81051,0.88252
2002,Lower Saxony,Couple with children,No,0.15349,56,386,0.11748,0.18949
2002,North Rhine-Westphalia,Single-person household,Yes,0.69778,419,607,0.66121,0.73434
2002,North Rhine-Westphalia,Single-person household,No,0.30222,188,607,0.26566,0.33879
2002,North Rhine-Westphalia,Couple without children,Yes,0.83383,706,845,0.80872,0.85895
2002,North Rhine-Westphalia,Couple without children,No,0.16617,139,845,0.14105,0.19128
2002,North Rhine-Westphalia,Single parent,Yes,0.72030,94,94,0.62908,0.81153
2002,North Rhine-Westphalia,Couple with children,Yes,0.87285,801,918,0.85129,0.89441
2002,North Rhine-Westphalia,Couple with children,No,0.12715,117,918,0.10559,0.14871
2002,Hesse,Single-person household,Yes,0.68350,123,185,0.61630,0.75071
2002,Hesse,Single-person household,No,0.31650,62,185,0.24929,0.38370
2002,Hesse,Couple without children,Yes,0.77518,234,289,0.72697,0.82340
2002,Hesse,Couple without children,No,0.22482,55,289,0.17660,0.27303
2002,Hesse,Couple with children,Yes,0.80694,273,321,0.76369,0.85018
2002,Hesse,Couple with children,No,0.19306,48,321,0.14982,0.23631
2002,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.62924,103,168,0.55599,0.70250
2002,"Rhineland-Palatinate, Saarland",Single-person household,No,0.37076,65,168,0.29750,0.44401
2002,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.86064,188,188,0.81100,0.91028
2002,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.84445,226,267,0.80090,0.88801
2002,"Rhineland-Palatinate, Saarland",Couple with children,No,0.15555,41,267,0.11199,0.19910
2002,Baden-Wuerttemberg,Single-person household,Yes,0.71339,216,306,0.66264,0.76414
2002,Baden-Wuerttemberg,Single-person household,No,0.28661,90,306,0.23586,0.33736
2002,Baden-Wuerttemberg,Couple without children,Yes,0.83059,352,424,0.79484,0.86634
2002,Baden-Wuerttemberg,Couple without children,No,0.16941,72,424,0.13366,0.20516
2002,Baden-Wuerttemberg,Single parent,Yes,0.80445,56,56,0.69963,0.90927
2002,Baden-Wuerttemberg,Couple with children,Yes,0.85549,486,579,0.82683,0.88416
2002,Baden-Wuerttemberg,Couple with children,No,0.14451,93,579,0.11584,0.17317
2002,Bavaria,Single-person household,Yes,0.74363,276,380,0.69967,0.78759
2002,Bavaria,Single-person household,No,0.25637,104,380,0.21241,0.30033
2002,Bavaria,Couple without children,Yes,0.85209,455,535,0.82198,0.88220
2002,Bavaria,Couple without children,No,0.14791,80,535,0.11780,0.17802
2002,Bavaria,Single parent,Yes,0.78780,85,85,0.70036,0.87523
2002,Bavaria,Couple with children,Yes,0.89273,576,634,0.86862,0.91683
2002,Bavaria,Couple with children,No,0.10727,58,634,0.08317,0.13138
2002,Berlin,Single-person household,Yes,0.62315,114,182,0.55255,0.69375
2002,Berlin,Single-person household,No,0.37685,68,182,0.30625,0.44745
2002,Berlin,Couple without children,Yes,0.77535,96,96,0.69143,0.85928
2002,Berlin,Couple with children,Yes,0.86339,115,115,0.80034,0.92643
2002,Brandenburg,Single-person household,Yes,0.43674,54,116,0.34609,0.52739
2002,Brandenburg,Single-person household,No,0.56326,62,116,0.47261,0.65391
2002,Brandenburg,Couple without children,Yes,0.63383,109,175,0.56224,0.70541
2002,Brandenburg,Couple without children,No,0.36617,66,175,0.29459,0.43776
2002,Brandenburg,Couple with children,Yes,0.57779,102,157,0.50029,0.65530
2002,Brandenburg,Couple with children,No,0.42221,55,157,0.34470,0.49971
2002,Mecklenburg-Western Pomerania,Single-person household,Yes,0.42660,32,74,0.31314,0.54005
2002,Mecklenburg-Western Pomerania,Single-person household,No,0.57340,42,74,0.45995,0.68686
2002,Mecklenburg-Western Pomerania,Couple without children,Yes,0.64209,60,60,0.51977,0.76442
2002,Mecklenburg-Western Pomerania,Couple with children,Yes,0.73000,63,63,0.61949,0.84051
2002,Saxony,Single-person household,Yes,0.39792,77,192,0.32850,0.46733
2002,Saxony,Single-person household,No,0.60208,115,192,0.53267,0.67150
2002,Saxony,Couple without children,Yes,0.56283,164,283,0.50494,0.62073
2002,Saxony,Couple without children,No,0.43717,119,283,0.37927,0.49506
2002,Saxony,Couple with children,Yes,0.61545,175,291,0.55946,0.67144
2002,Saxony,Couple with children,No,0.38455,116,291,0.32856,0.44054
2002,Saxony-Anhalt,Single-person household,Yes,0.42643,49,120,0.33757,0.51529
2002,Saxony-Anhalt,Single-person household,No,0.57357,71,120,0.48471,0.66243
2002,Saxony-Anhalt,Couple without children,Yes,0.55403,97,172,0.47953,0.62853
2002,Saxony-Anhalt,Couple without children,No,0.44597,75,172,0.37147,0.52047
2002,Saxony-Anhalt,Couple with children,Yes,0.48612,93,162,0.40892,0.56333
2002,Saxony-Anhalt,Couple with children,No,0.51388,69,162,0.43667,0.59108
2002,Thuringa,Single-person household,Yes,0.43770,54,115,0.34663,0.52877
2002,Thuringa,Single-person household,No,0.56230,61,115,0.47123,0.65337
2002,Thuringa,Couple without children,Yes,0.46364,75,143,0.38162,0.54566
2002,Thuringa,Couple without children,No,0.53636,68,143,0.45434,0.61838
2002,Thuringa,Couple with children,Yes,0.61454,105,178,0.54284,0.68624
2002,Thuringa,Couple with children,No,0.38546,73,178,0.31376,0.45716
2003,Schleswig-Holstein,Single-person household,Yes,0.58060,57,95,0.48084,0.68036
2003,Schleswig-Holstein,Single-person household,No,0.41940,38,95,0.31964,0.51916
2003,Schleswig-Holstein,Couple without children,Yes,0.80148,114,114,0.72793,0.87502
2003,Schleswig-Holstein,Couple with children,Yes,0.84905,103,103,0.77958,0.91853
2003,Hamburg,Single-person household,Yes,0.51041,39,39,0.35147,0.66936
2003,Hamburg,Couple without children,Yes,0.75568,39,39,0.61906,0.89230
2003,Hamburg,Couple with children,Yes,0.93559,42,42,0.86045,1.01073
2003,Lower Saxony,Single-person household,Yes,0.70674,145,206,0.64442,0.76906
2003,Lower Saxony,Single-person household,No,0.29326,61,206,0.23094,0.35558
2003,Lower Saxony,Couple without children,Yes,0.91173,276,308,0.87999,0.94346
2003,Lower Saxony,Couple without children,No,0.08827,32,308,0.05654,0.12001
2003,Lower Saxony,Single parent,Yes,0.81904,46,46,0.70655,0.93152
2003,Lower Saxony,Couple with children,Yes,0.85378,318,367,0.81759,0.88998
2003,Lower Saxony,Couple with children,No,0.14622,49,367,0.11002,0.18241
2003,North Rhine-Westphalia,Single-person household,Yes,0.69287,415,602,0.65599,0.72975
2003,North Rhine-Westphalia,Single-person household,No,0.30713,187,602,0.27025,0.34401
2003,North Rhine-Westphalia,Couple without children,Yes,0.83043,675,808,0.80454,0.85632
2003,North Rhine-Westphalia,Couple without children,No,0.16957,133,808,0.14368,0.19546
2003,North Rhine-Westphalia,Single parent,Yes,0.72052,101,101,0.63257,0.80848
2003,North Rhine-Westphalia,Couple with children,Yes,0.87620,756,864,0.85422,0.89817
2003,North Rhine-Westphalia,Couple with children,No,0.12380,108,864,0.10183,0.14578
2003,Hesse,Single-person household,Yes,0.66282,117,179,0.59337,0.73227
2003,Hesse,Single-person household,No,0.33718,62,179,0.26773,0.40663
2003,Hesse,Couple without children,Yes,0.78404,230,278,0.73558,0.83250
2003,Hesse,Couple without children,No,0.21596,48,278,0.16750,0.26442
2003,Hesse,Couple with children,Yes,0.85088,247,285,0.80946,0.89231
2003,Hesse,Couple with children,No,0.14912,38,285,0.10769,0.19054
2003,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.64905,111,175,0.57814,0.71997
2003,"Rhineland-Palatinate, Saarland",Single-person household,No,0.35095,64,175,0.28003,0.42186
2003,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.83717,188,188,0.78425,0.89008
2003,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.83431,217,251,0.78822,0.88040
2003,"Rhineland-Palatinate, Saarland",Couple with children,No,0.16569,34,251,0.11960,0.21178
2003,Baden-Wuerttemberg,Single-person household,Yes,0.72435,219,305,0.67412,0.77458
2003,Baden-Wuerttemberg,Single-person household,No,0.27565,86,305,0.22542,0.32588
2003,Baden-Wuerttemberg,Couple without children,Yes,0.82887,344,412,0.79245,0.86528
2003,Baden-Wuerttemberg,Couple without children,No,0.17113,68,412,0.13472,0.20755
2003,Baden-Wuerttemberg,Single parent,Yes,0.83208,64,64,0.73978,0.92438
2003,Baden-Wuerttemberg,Couple with children,Yes,0.86598,464,544,0.83732,0.89463
2003,Baden-Wuerttemberg,Couple with children,No,0.13402,80,544,0.10537,0.16268
2003,Bavaria,Single-person household,Yes,0.75362,275,374,0.70988,0.79735
2003,Bavaria,Single-person household,No,0.24638,99,374,0.20265,0.29012
2003,Bavaria,Couple without children,Yes,0.84924,437,510,0.81815,0.88032
2003,Bavaria,Couple without children,No,0.15076,73,510,0.11968,0.18185
2003,Bavaria,Single parent,Yes,0.77178,79,79,0.67864,0.86492
2003,Bavaria,Couple with children,Yes,0.90922,559,607,0.88634,0.93209
2003,Bavaria,Couple with children,No,0.09078,48,607,0.06791,0.11366
2003,Berlin,Single-person household,Yes,0.64792,124,186,0.57910,0.71675
2003,Berlin,Single-person household,No,0.35208,62,186,0.28325,0.42090
2003,Berlin,Couple without children,Yes,0.76279,92,92,0.67539,0.85019
2003,Berlin,Couple with children,Yes,0.84413,110,110,0.77603,0.91223
2003,Brandenburg,Single-person household,Yes,0.50421,59,111,0.41078,0.59765
2003,Brandenburg,Single-person household,No,0.49579,52,111,0.40235,0.58922
2003,Brandenburg,Couple without children,Yes,0.63673,115,179,0.56607,0.70738
2003,Brandenburg,Couple without children,No,0.36327,64,179,0.29262,0.43393
2003,Brandenburg,Couple with children,Yes,0.58932,98,153,0.51111,0.66753
2003,Brandenburg,Couple with children,No,0.41068,55,153,0.33247,0.48889
2003,Mecklenburg-Western Pomerania,Single-person household,Yes,0.47247,35,71,0.35552,0.58943
2003,Mecklenburg-Western Pomerania,Single-person household,No,0.52753,36,71,0.41057,0.64448
2003,Mecklenburg-Western Pomerania,Couple without children,Yes,0.66932,61,61,0.55028,0.78836
2003,Mecklenburg-Western Pomerania,Couple with children,Yes,0.67928,61,61,0.56118,0.79739
2003,Saxony,Single-person household,Yes,0.41702,85,201,0.34869,0.48536
2003,Saxony,Single-person household,No,0.58298,116,201,0.51464,0.65131
2003,Saxony,Couple without children,Yes,0.60037,175,291,0.54399,0.65674
2003,Saxony,Couple without children,No,0.39963,116,291,0.34326,0.45601
2003,Saxony,Couple with children,Yes,0.59675,158,265,0.53758,0.65593
2003,Saxony,Couple with children,No,0.40325,107,265,0.34407,0.46242
2003,Saxony-Anhalt,Single-person household,Yes,0.46601,50,113,0.37363,0.55840
2003,Saxony-Anhalt,Single-person household,No,0.53399,63,113,0.44160,0.62637
2003,Saxony-Anhalt,Couple without children,Yes,0.57931,98,173,0.50553,0.65309
2003,Saxony-Anhalt,Couple without children,No,0.42069,75,173,0.34691,0.49447
2003,Saxony-Anhalt,Couple with children,Yes,0.49980,87,154,0.42058,0.57903
2003,Saxony-Anhalt,Couple with children,No,0.50020,67,154,0.42097,0.57942
2003,Thuringa,Single-person household,Yes,0.47931,55,110,0.38553,0.57310
2003,Thuringa,Single-person household,No,0.52069,55,110,0.42690,0.61447
2003,Thuringa,Couple without children,Yes,0.46656,84,154,0.38751,0.54561
2003,Thuringa,Couple without children,No,0.53344,70,154,0.45439,0.61249
2003,Thuringa,Couple with children,Yes,0.59785,97,168,0.52348,0.67222
2003,Thuringa,Couple with children,No,0.40215,71,168,0.32778,0.47652
2004,Schleswig-Holstein,Single-person household,Yes,0.55034,53,88,0.44581,0.65488
2004,Schleswig-Holstein,Single-person household,No,0.44966,35,88,0.34512,0.55419
2004,Schleswig-Holstein,Couple without children,Yes,0.79579,114,114,0.72146,0.87012
2004,Schleswig-Holstein,Couple with children,Yes,0.81470,102,102,0.73893,0.89048
2004,Hamburg,Single-person household,Yes,0.57366,39,39,0.41641,0.73090
2004,Hamburg,Couple without children,Yes,0.82942,42,42,0.71428,0.94456
