year,age_gr,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.04524,42,912,0.03175,0.05874
1996,30-45 y.,3rd Quintile,Not employed: no further information,0.10115,86,912,0.08157,0.12074
1996,30-45 y.,4th Quintile,Self-employed,0.07464,66,872,0.05718,0.09209
1996,30-45 y.,4th Quintile,Blue-collar worker,0.20912,215,872,0.18211,0.23613
1996,30-45 y.,4th Quintile,Civil servant,0.08013,49,872,0.06210,0.09817
1996,30-45 y.,4th Quintile,White-collar worker,0.49098,428,872,0.45778,0.52418
1996,30-45 y.,4th Quintile,Not employed: registered unemployed,0.03086,31,872,0.01937,0.04235
1996,30-45 y.,4th Quintile,Not employed: no further information,0.09916,83,872,0.07931,0.11901
1996,30-45 y.,5th Quintile,Self-employed,0.16912,135,744,0.14217,0.19608
1996,30-45 y.,5th Quintile,Blue-collar worker,0.07643,70,744,0.05732,0.09553
1996,30-45 y.,5th Quintile,Civil servant,0.10632,67,744,0.08416,0.12849
1996,30-45 y.,5th Quintile,White-collar worker,0.55840,426,744,0.52269,0.59411
1996,30-45 y.,5th Quintile,Not employed: no further information,0.05655,46,744,0.03994,0.07316
1996,46-65 y.,1st Quintile,Blue-collar worker,0.15028,108,607,0.12183,0.17873
1996,46-65 y.,1st Quintile,White-collar worker,0.06875,36,607,0.04860,0.08889
1996,46-65 y.,1st Quintile,Not employed: Pensioner,0.38381,216,607,0.34509,0.42253
1996,46-65 y.,1st Quintile,Not employed: registered unemployed,0.20122,137,607,0.16930,0.23314
1996,46-65 y.,1st Quintile,Not employed: no further information,0.16114,110,607,0.13186,0.19041
1996,46-65 y.,2nd Quintile,Blue-collar worker,0.24770,199,619,0.21367,0.28174
1996,46-65 y.,2nd Quintile,White-collar worker,0.11268,67,619,0.08775,0.13762
1996,46-65 y.,2nd Quintile,Not employed: Pensioner,0.33716,193,619,0.29989,0.37443
1996,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.09308,67,619,0.07017,0.11599
1996,46-65 y.,2nd Quintile,Not employed: no further information,0.17003,93,619,0.14041,0.19965
1996,46-65 y.,3rd Quintile,Self-employed,0.05052,39,766,0.03500,0.06604
1996,46-65 y.,3rd Quintile,Blue-collar worker,0.23851,232,766,0.20831,0.26871
1996,46-65 y.,3rd Quintile,White-collar worker,0.19738,162,766,0.16918,0.22559
1996,46-65 y.,3rd Quintile,Not employed: Pensioner,0.27807,182,766,0.24632,0.30982
1996,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.10574,86,766,0.08395,0.12753
1996,46-65 y.,3rd Quintile,Not employed: no further information,0.09564,65,766,0.07480,0.11648
1996,46-65 y.,4th Quintile,Self-employed,0.05156,44,867,0.03683,0.06629
1996,46-65 y.,4th Quintile,Blue-collar worker,0.23478,238,867,0.20655,0.26301
1996,46-65 y.,4th Quintile,Civil servant,0.03569,34,867,0.02334,0.04805
1996,46-65 y.,4th Quintile,White-collar worker,0.30981,252,867,0.27901,0.34061
1996,46-65 y.,4th Quintile,Not employed: Pensioner,0.17116,141,867,0.14608,0.19625
1996,46-65 y.,4th Quintile,Not employed: registered unemployed,0.09094,79,867,0.07179,0.11009
1996,46-65 y.,4th Quintile,Not employed: no further information,0.09847,79,867,0.07863,0.11832
1996,46-65 y.,5th Quintile,Self-employed,0.11108,105,961,0.09121,0.13096
1996,46-65 y.,5th Quintile,Blue-collar worker,0.08976,115,961,0.07168,0.10784
1996,46-65 y.,5th Quintile,Civil servant,0.11218,90,961,0.09221,0.13214
1996,46-65 y.,5th Quintile,White-collar worker,0.42068,407,961,0.38945,0.45191
1996,46-65 y.,5th Quintile,Not employed: Pensioner,0.11846,100,961,0.09802,0.13891
1996,46-65 y.,5th Quintile,Not employed: registered unemployed,0.05248,63,961,0.03837,0.06658
1996,46-65 y.,5th Quintile,Not employed: no further information,0.08633,81,961,0.06857,0.10410
1996,66 and older,1st Quintile,Not employed: Pensioner,0.95734,321,321,0.93519,0.97948
1996,66 and older,2nd Quintile,Not employed: Pensioner,0.97310,371,371,0.95661,0.98958
1996,66 and older,3rd Quintile,Not employed: Pensioner,0.98731,325,325,0.97511,0.99950
1996,66 and older,4th Quintile,Not employed: Pensioner,0.94631,272,272,0.91947,0.97314
1996,66 and older,5th Quintile,Not employed: Pensioner,0.88817,180,180,0.84200,0.93434
1997,17-29 y.,1st Quintile,Blue-collar worker,0.15389,123,650,0.12613,0.18166
1997,17-29 y.,1st Quintile,White-collar worker,0.08650,52,650,0.06487,0.10812
1997,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.40352,268,650,0.36578,0.44127
1997,17-29 y.,1st Quintile,Not employed: registered unemployed,0.14342,93,650,0.11645,0.17038
1997,17-29 y.,1st Quintile,Not employed: no further information,0.14930,114,650,0.12188,0.17672
1997,17-29 y.,2nd Quintile,Blue-collar worker,0.21883,147,646,0.18692,0.25074
1997,17-29 y.,2nd Quintile,White-collar worker,0.16435,99,646,0.13575,0.19295
1997,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.40287,264,646,0.36502,0.44073
1997,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.07248,55,646,0.05247,0.09250
1997,17-29 y.,2nd Quintile,Not employed: no further information,0.09371,81,646,0.07122,0.11620
1997,17-29 y.,3rd Quintile,Blue-collar worker,0.20685,122,537,0.17256,0.24114
1997,17-29 y.,3rd Quintile,White-collar worker,0.23088,126,537,0.19520,0.26655
1997,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.30096,191,537,0.26213,0.33979
1997,17-29 y.,3rd Quintile,Not employed: registered unemployed,0.07881,49,537,0.05600,0.10163
1997,17-29 y.,3rd Quintile,Not employed: no further information,0.09052,49,537,0.06623,0.11481
1997,17-29 y.,4th Quintile,Blue-collar worker,0.20154,139,589,0.16911,0.23396
1997,17-29 y.,4th Quintile,White-collar worker,0.31438,197,589,0.27686,0.35191
1997,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.29799,191,589,0.26102,0.33496
1997,17-29 y.,4th Quintile,Not employed: registered unemployed,0.04351,31,589,0.02702,0.06000
1997,17-29 y.,4th Quintile,Not employed: no further information,0.04513,31,589,0.02835,0.06191
1997,17-29 y.,5th Quintile,Blue-collar worker,0.16017,63,365,0.12250,0.19785
1997,17-29 y.,5th Quintile,White-collar worker,0.32015,175,365,0.27222,0.36808
1997,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.34842,127,365,0.29947,0.39737
1997,30-45 y.,1st Quintile,Self-employed,0.05372,38,723,0.03727,0.07017
1997,30-45 y.,1st Quintile,Blue-collar worker,0.30540,261,723,0.27180,0.33900
1997,30-45 y.,1st Quintile,White-collar worker,0.16652,104,723,0.13934,0.19369
1997,30-45 y.,1st Quintile,Not employed: registered unemployed,0.18943,147,723,0.16085,0.21801
1997,30-45 y.,1st Quintile,Not employed: no further information,0.21407,173,723,0.18415,0.24399
1997,30-45 y.,2nd Quintile,Self-employed,0.03158,42,953,0.02047,0.04269
1997,30-45 y.,2nd Quintile,Blue-collar worker,0.35941,400,953,0.32893,0.38989
1997,30-45 y.,2nd Quintile,White-collar worker,0.32243,284,953,0.29274,0.35212
1997,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.08915,84,953,0.07104,0.10725
1997,30-45 y.,2nd Quintile,Not employed: no further information,0.15433,143,953,0.13138,0.17727
1997,30-45 y.,3rd Quintile,Self-employed,0.04843,48,892,0.03433,0.06252
1997,30-45 y.,3rd Quintile,Blue-collar worker,0.26429,282,892,0.23533,0.29324
1997,30-45 y.,3rd Quintile,Civil servant,0.05974,47,892,0.04418,0.07531
1997,30-45 y.,3rd Quintile,White-collar worker,0.41046,363,892,0.37816,0.44276
1997,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.05222,54,892,0.03761,0.06683
1997,30-45 y.,3rd Quintile,Not employed: no further information,0.11988,98,892,0.09855,0.14120
1997,30-45 y.,4th Quintile,Self-employed,0.07991,62,853,0.06171,0.09812
1997,30-45 y.,4th Quintile,Blue-collar worker,0.22217,228,853,0.19426,0.25009
1997,30-45 y.,4th Quintile,Civil servant,0.08054,56,853,0.06227,0.09882
1997,30-45 y.,4th Quintile,White-collar worker,0.47185,403,853,0.43833,0.50537
1997,30-45 y.,4th Quintile,Not employed: registered unemployed,0.04866,41,853,0.03421,0.06311
1997,30-45 y.,4th Quintile,Not employed: no further information,0.07737,63,853,0.05943,0.09531
1997,30-45 y.,5th Quintile,Self-employed,0.16252,132,778,0.13657,0.18846
1997,30-45 y.,5th Quintile,Blue-collar worker,0.09528,82,778,0.07463,0.11592
1997,30-45 y.,5th Quintile,Civil servant,0.11864,82,778,0.09591,0.14138
1997,30-45 y.,5th Quintile,White-collar worker,0.53915,425,778,0.50410,0.57420
1997,30-45 y.,5th Quintile,Not employed: no further information,0.06340,57,778,0.04627,0.08054
1997,46-65 y.,1st Quintile,Blue-collar worker,0.09726,82,574,0.07300,0.12153
1997,46-65 y.,1st Quintile,White-collar worker,0.06543,38,574,0.04518,0.08567
1997,46-65 y.,1st Quintile,Not employed: Pensioner,0.39221,216,574,0.35224,0.43219
1997,46-65 y.,1st Quintile,Not employed: registered unemployed,0.23655,130,574,0.20175,0.27134
1997,46-65 y.,1st Quintile,Not employed: no further information,0.17886,108,574,0.14748,0.21024
1997,46-65 y.,2nd Quintile,Blue-collar worker,0.21942,186,662,0.18787,0.25097
1997,46-65 y.,2nd Quintile,White-collar worker,0.17735,97,662,0.14823,0.20646
1997,46-65 y.,2nd Quintile,Not employed: Pensioner,0.34400,198,662,0.30779,0.38022
1997,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.12084,100,662,0.09599,0.14568
1997,46-65 y.,2nd Quintile,Not employed: no further information,0.11611,81,662,0.09169,0.14054
1997,46-65 y.,3rd Quintile,Self-employed,0.04272,34,706,0.02780,0.05765
1997,46-65 y.,3rd Quintile,Blue-collar worker,0.24654,214,706,0.21473,0.27836
1997,46-65 y.,3rd Quintile,White-collar worker,0.18538,138,706,0.15669,0.21406
1997,46-65 y.,3rd Quintile,Not employed: Pensioner,0.28418,164,706,0.25089,0.31747
1997,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.10936,87,706,0.08632,0.13240
1997,46-65 y.,3rd Quintile,Not employed: no further information,0.11483,69,706,0.09129,0.13836
1997,46-65 y.,4th Quintile,Self-employed,0.05481,55,903,0.03996,0.06967
1997,46-65 y.,4th Quintile,Blue-collar worker,0.21643,229,903,0.18955,0.24330
1997,46-65 y.,4th Quintile,Civil servant,0.03939,33,903,0.02669,0.05208
1997,46-65 y.,4th Quintile,White-collar worker,0.35188,301,903,0.32072,0.38305
1997,46-65 y.,4th Quintile,Not employed: Pensioner,0.17684,145,903,0.15194,0.20174
1997,46-65 y.,4th Quintile,Not employed: registered unemployed,0.06611,67,903,0.04989,0.08232
1997,46-65 y.,4th Quintile,Not employed: no further information,0.09269,73,903,0.07377,0.11162
1997,46-65 y.,5th Quintile,Self-employed,0.11546,109,957,0.09520,0.13572
1997,46-65 y.,5th Quintile,Blue-collar worker,0.08345,102,957,0.06592,0.10098
1997,46-65 y.,5th Quintile,Civil servant,0.11624,97,957,0.09592,0.13656
1997,46-65 y.,5th Quintile,White-collar worker,0.40669,381,957,0.37555,0.43783
1997,46-65 y.,5th Quintile,Not employed: Pensioner,0.12840,115,957,0.10720,0.14961
1997,46-65 y.,5th Quintile,Not employed: registered unemployed,0.05594,71,957,0.04137,0.07051
1997,46-65 y.,5th Quintile,Not employed: no further information,0.09066,82,957,0.07246,0.10886
1997,66 and older,1st Quintile,Not employed: Pensioner,0.96160,327,327,0.94074,0.98246
1997,66 and older,2nd Quintile,Not employed: Pensioner,0.98218,411,411,0.96937,0.99498
1997,66 and older,3rd Quintile,Not employed: Pensioner,0.98274,333,333,0.96874,0.99675
1997,66 and older,4th Quintile,Not employed: Pensioner,0.95035,236,236,0.92257,0.97812
1997,66 and older,5th Quintile,Not employed: Pensioner,0.90996,208,208,0.87097,0.94895
1998,17-29 y.,1st Quintile,Blue-collar worker,0.14422,104,669,0.11758,0.17087
1998,17-29 y.,1st Quintile,White-collar worker,0.14056,78,669,0.11420,0.16691
1998,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.39716,274,669,0.36005,0.43427
1998,17-29 y.,1st Quintile,Not employed: registered unemployed,0.13392,96,669,0.10810,0.15975
1998,17-29 y.,1st Quintile,Not employed: no further information,0.14964,117,669,0.12259,0.17669
1998,17-29 y.,2nd Quintile,Blue-collar worker,0.20960,131,627,0.17772,0.24149
1998,17-29 y.,2nd Quintile,White-collar worker,0.15358,93,627,0.12533,0.18182
1998,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.38557,261,627,0.34744,0.42370
1998,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.08395,58,627,0.06223,0.10568
1998,17-29 y.,2nd Quintile,Not employed: no further information,0.12638,84,627,0.10035,0.15241
1998,17-29 y.,3rd Quintile,Blue-collar worker,0.21189,118,484,0.17545,0.24833
1998,17-29 y.,3rd Quintile,White-collar worker,0.22398,116,484,0.18680,0.26116
1998,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.39433,211,484,0.35075,0.43792
1998,17-29 y.,3rd Quintile,Not employed: no further information,0.06870,39,484,0.04614,0.09126
1998,17-29 y.,4th Quintile,Blue-collar worker,0.19839,131,496,0.16326,0.23352
1998,17-29 y.,4th Quintile,White-collar worker,0.31733,195,496,0.27633,0.35833
1998,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.32009,170,496,0.27899,0.36119
1998,17-29 y.,5th Quintile,Blue-collar worker,0.14001,48,304,0.10094,0.17909
1998,17-29 y.,5th Quintile,White-collar worker,0.32544,137,304,0.27268,0.37820
1998,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.36484,119,304,0.31064,0.41904
1998,30-45 y.,1st Quintile,Self-employed,0.04320,36,710,0.02823,0.05816
1998,30-45 y.,1st Quintile,Blue-collar worker,0.29711,246,710,0.26347,0.33075
1998,30-45 y.,1st Quintile,White-collar worker,0.17201,119,710,0.14423,0.19979
1998,30-45 y.,1st Quintile,Not employed: registered unemployed,0.19781,144,710,0.16849,0.22713
1998,30-45 y.,1st Quintile,Not employed: no further information,0.22308,165,710,0.19243,0.25372
1998,30-45 y.,2nd Quintile,Blue-collar worker,0.36080,383,872,0.32890,0.39269
1998,30-45 y.,2nd Quintile,White-collar worker,0.32230,270,872,0.29126,0.35334
1998,30-45 y.,2nd Quintile,Not employed: registered unemployed,0.07723,85,872,0.05950,0.09496
1998,30-45 y.,2nd Quintile,Not employed: no further information,0.14135,134,872,0.11821,0.16448
1998,30-45 y.,3rd Quintile,Self-employed,0.05900,52,868,0.04331,0.07468
1998,30-45 y.,3rd Quintile,Blue-collar worker,0.30289,303,868,0.27230,0.33347
1998,30-45 y.,3rd Quintile,Civil servant,0.04088,36,868,0.02770,0.05406
1998,30-45 y.,3rd Quintile,White-collar worker,0.41323,340,868,0.38045,0.44601
1998,30-45 y.,3rd Quintile,Not employed: registered unemployed,0.04593,48,868,0.03199,0.05986
1998,30-45 y.,3rd Quintile,Not employed: no further information,0.10098,89,868,0.08092,0.12103
1998,30-45 y.,4th Quintile,Self-employed,0.07721,67,809,0.05881,0.09562
1998,30-45 y.,4th Quintile,Blue-collar worker,0.24037,215,809,0.21090,0.26983
1998,30-45 y.,4th Quintile,Civil servant,0.08657,60,809,0.06718,0.10596
1998,30-45 y.,4th Quintile,White-collar worker,0.46517,404,809,0.43077,0.49956
1998,30-45 y.,4th Quintile,Not employed: no further information,0.07380,63,809,0.05578,0.09183
1998,30-45 y.,5th Quintile,Self-employed,0.18013,146,745,0.15251,0.20774
1998,30-45 y.,5th Quintile,Blue-collar worker,0.07924,71,745,0.05983,0.09865
1998,30-45 y.,5th Quintile,Civil servant,0.10753,69,745,0.08527,0.12979
1998,30-45 y.,5th Quintile,White-collar worker,0.53480,403,745,0.49896,0.57064
1998,30-45 y.,5th Quintile,Not employed: no further information,0.06194,56,745,0.04462,0.07926
1998,46-65 y.,1st Quintile,Blue-collar worker,0.14453,99,562,0.11544,0.17363
1998,46-65 y.,1st Quintile,White-collar worker,0.06293,34,562,0.04283,0.08302
1998,46-65 y.,1st Quintile,Not employed: Pensioner,0.35665,192,562,0.31701,0.39628
1998,46-65 y.,1st Quintile,Not employed: registered unemployed,0.26721,147,562,0.23059,0.30383
1998,46-65 y.,1st Quintile,Not employed: no further information,0.13757,90,562,0.10907,0.16607
1998,46-65 y.,2nd Quintile,Blue-collar worker,0.21508,162,601,0.18221,0.24796
1998,46-65 y.,2nd Quintile,White-collar worker,0.16058,99,601,0.13120,0.18996
1998,46-65 y.,2nd Quintile,Not employed: Pensioner,0.36870,191,601,0.33009,0.40730
1998,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.11713,79,601,0.09140,0.14286
1998,46-65 y.,2nd Quintile,Not employed: no further information,0.11203,70,601,0.08679,0.13727
1998,46-65 y.,3rd Quintile,Blue-collar worker,0.26538,218,689,0.23238,0.29837
1998,46-65 y.,3rd Quintile,White-collar worker,0.19413,140,689,0.16457,0.22368
1998,46-65 y.,3rd Quintile,Not employed: Pensioner,0.29166,187,689,0.25769,0.32562
1998,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.09309,80,689,0.07138,0.11481
1998,46-65 y.,3rd Quintile,Not employed: no further information,0.10103,64,689,0.07851,0.12355
1998,46-65 y.,4th Quintile,Self-employed,0.05514,50,863,0.03990,0.07038
1998,46-65 y.,4th Quintile,Blue-collar worker,0.21248,216,863,0.18517,0.23979
1998,46-65 y.,4th Quintile,Civil servant,0.03633,31,863,0.02384,0.04882
1998,46-65 y.,4th Quintile,White-collar worker,0.33530,269,863,0.30378,0.36681
1998,46-65 y.,4th Quintile,Not employed: Pensioner,0.18368,147,863,0.15783,0.20953
1998,46-65 y.,4th Quintile,Not employed: registered unemployed,0.07380,69,863,0.05635,0.09126
1998,46-65 y.,4th Quintile,Not employed: no further information,0.10296,81,863,0.08268,0.12325
1998,46-65 y.,5th Quintile,Self-employed,0.11912,116,918,0.09815,0.14009
1998,46-65 y.,5th Quintile,Blue-collar worker,0.06757,80,918,0.05132,0.08381
1998,46-65 y.,5th Quintile,Civil servant,0.12610,98,918,0.10461,0.14758
1998,46-65 y.,5th Quintile,White-collar worker,0.41227,380,918,0.38041,0.44413
1998,46-65 y.,5th Quintile,Not employed: Pensioner,0.12950,107,918,0.10777,0.15123
1998,46-65 y.,5th Quintile,Not employed: registered unemployed,0.04691,54,918,0.03323,0.06060
1998,46-65 y.,5th Quintile,Not employed: no further information,0.09835,83,918,0.07908,0.11763
1998,66 and older,1st Quintile,Not employed: Pensioner,0.95309,298,298,0.92904,0.97714
1998,66 and older,2nd Quintile,Not employed: Pensioner,0.97437,345,345,0.95766,0.99107
1998,66 and older,3rd Quintile,Not employed: Pensioner,0.95919,353,353,0.93852,0.97986
1998,66 and older,4th Quintile,Not employed: Pensioner,0.97594,263,263,0.95739,0.99450
1998,66 and older,5th Quintile,Not employed: Pensioner,0.93098,211,211,0.89669,0.96526
1999,17-29 y.,1st Quintile,Blue-collar worker,0.15784,124,715,0.13110,0.18458
1999,17-29 y.,1st Quintile,White-collar worker,0.12859,84,715,0.10403,0.15314
1999,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.41089,303,715,0.37480,0.44698
1999,17-29 y.,1st Quintile,Not employed: registered unemployed,0.12156,86,715,0.09759,0.14552
1999,17-29 y.,1st Quintile,Not employed: no further information,0.13958,118,715,0.11416,0.16500
1999,17-29 y.,2nd Quintile,Blue-collar worker,0.18971,123,623,0.15890,0.22052
1999,17-29 y.,2nd Quintile,White-collar worker,0.20135,114,623,0.16984,0.23287
1999,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.38838,254,623,0.35007,0.42668
1999,17-29 y.,2nd Quintile,Not employed: registered unemployed,0.07379,54,623,0.05325,0.09434
1999,17-29 y.,2nd Quintile,Not employed: no further information,0.11577,78,623,0.09063,0.14092
1999,17-29 y.,3rd Quintile,Blue-collar worker,0.19348,131,547,0.16034,0.22661
1999,17-29 y.,3rd Quintile,White-collar worker,0.25220,158,547,0.21577,0.28863
1999,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.35369,214,547,0.31359,0.39380
1999,17-29 y.,3rd Quintile,Not employed: no further information,0.07588,44,547,0.05367,0.09810
1999,17-29 y.,4th Quintile,Blue-collar worker,0.18557,111,481,0.15079,0.22035
1999,17-29 y.,4th Quintile,White-collar worker,0.36886,210,481,0.32569,0.41202
1999,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.30071,160,481,0.25968,0.34173
1999,17-29 y.,5th Quintile,Blue-collar worker,0.19255,69,346,0.15094,0.23416
1999,17-29 y.,5th Quintile,White-collar worker,0.29433,140,346,0.24624,0.34243
1999,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.37825,137,346,0.32707,0.42942
