year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,30-45 y.,Upper Secondary Level,White-collar worker,0.35376,1509,4473,0.33974,0.36777
2000,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01081,48,4473,0.00778,0.01384
2000,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.00661,32,4473,0.00424,0.00899
2000,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06684,341,4473,0.05952,0.07416
2000,30-45 y.,Upper Secondary Level,Not employed: no further information,0.11333,529,4473,0.10404,0.12262
2000,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.09695,47,462,0.06994,0.12396
2000,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.15838,82,462,0.12505,0.19171
2000,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.52445,254,462,0.47886,0.57004
2000,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.13696,79,462,0.10558,0.16835
2000,30-45 y.,First Stage of Tertiary Education,Self-employed,0.13081,104,762,0.10685,0.15477
2000,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.17947,136,762,0.15221,0.20674
2000,30-45 y.,First Stage of Tertiary Education,Civil servant,0.06150,50,762,0.04443,0.07857
2000,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.49444,381,762,0.45892,0.52997
2000,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.10910,91,762,0.08695,0.13125
2000,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.14556,218,1673,0.12865,0.16246
2000,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03893,63,1673,0.02966,0.04821
2000,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.10124,170,1673,0.08678,0.11570
2000,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.58802,1013,1673,0.56443,0.61161
2000,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02298,38,1673,0.01580,0.03016
2000,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03177,57,1673,0.02336,0.04018
2000,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06654,114,1673,0.05459,0.07849
2000,46-65 y.,Primary Level,Blue-collar worker,0.34564,51,145,0.26796,0.42332
2000,46-65 y.,Primary Level,Not employed: Pensioner,0.24454,46,145,0.17433,0.31474
2000,46-65 y.,Primary Level,Not employed: no further information,0.29204,48,145,0.21777,0.36631
2000,46-65 y.,Lower Secondary Level,Blue-collar worker,0.31895,301,962,0.28948,0.34842
2000,46-65 y.,Lower Secondary Level,White-collar worker,0.07178,61,962,0.05546,0.08810
2000,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.27711,286,962,0.24881,0.30541
2000,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.08952,100,962,0.07147,0.10757
2000,46-65 y.,Lower Secondary Level,Not employed: no further information,0.20516,214,962,0.17963,0.23069
2000,46-65 y.,Upper Secondary Level,Self-employed,0.05930,239,4277,0.05222,0.06637
2000,46-65 y.,Upper Secondary Level,Blue-collar worker,0.20502,873,4277,0.19291,0.21712
2000,46-65 y.,Upper Secondary Level,Civil servant,0.02036,93,4277,0.01613,0.02460
2000,46-65 y.,Upper Secondary Level,White-collar worker,0.26442,1080,4277,0.25120,0.27764
2000,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.25592,1111,4277,0.24284,0.26900
2000,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.07468,379,4277,0.06680,0.08256
2000,46-65 y.,Upper Secondary Level,Not employed: no further information,0.11638,502,4277,0.10676,0.12599
2000,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17604,40,102,0.10176,0.25032
2000,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.35493,62,102,0.26161,0.44825
2000,46-65 y.,First Stage of Tertiary Education,Self-employed,0.10954,83,623,0.08499,0.13408
2000,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.12662,91,623,0.10049,0.15276
2000,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.37410,226,623,0.33607,0.41213
2000,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.21377,136,623,0.18155,0.24599
2000,46-65 y.,First Stage of Tertiary Education,Not employed: registered unemployed,0.06794,51,623,0.04816,0.08771
2000,46-65 y.,First Stage of Tertiary Education,Not employed: no further information,0.06536,36,623,0.04593,0.08478
2000,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.11257,147,1443,0.09626,0.12889
2000,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03817,51,1443,0.02828,0.04806
2000,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.17602,267,1443,0.15636,0.19568
2000,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.41158,612,1443,0.38618,0.43698
2000,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.15443,220,1443,0.13578,0.17309
2000,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05382,89,1443,0.04218,0.06547
2000,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04366,57,1443,0.03311,0.05420
2000,66 and older,Primary Level,Not employed: Pensioner,0.91822,56,56,0.84580,0.99064
2000,66 and older,Lower Secondary Level,Not employed: Pensioner,0.94664,854,901,0.93196,0.96133
2000,66 and older,Lower Secondary Level,Not employed: no further information,0.04269,47,901,0.02948,0.05590
2000,66 and older,Upper Secondary Level,Not employed: Pensioner,0.96293,1792,1792,0.95418,0.97168
2000,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.89449,88,88,0.82993,0.95904
2000,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.93056,226,226,0.89735,0.96378
2000,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.89223,379,379,0.86097,0.92349
2001,17-29 y.,Pre-primary Level,Blue-collar worker,0.05440,32,490,0.03430,0.07450
2001,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.84010,458,490,0.80761,0.87258
2001,17-29 y.,Lower Secondary Level,Blue-collar worker,0.14898,134,923,0.12599,0.17196
2001,17-29 y.,Lower Secondary Level,White-collar worker,0.04615,40,923,0.03261,0.05970
2001,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.60064,584,923,0.56903,0.63225
2001,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.08375,74,923,0.06587,0.10164
2001,17-29 y.,Lower Secondary Level,Not employed: no further information,0.09242,91,923,0.07373,0.11112
2001,17-29 y.,Upper Secondary Level,Self-employed,0.03132,46,1831,0.02334,0.03931
2001,17-29 y.,Upper Secondary Level,Blue-collar worker,0.26598,467,1831,0.24574,0.28623
2001,17-29 y.,Upper Secondary Level,Civil servant,0.02577,50,1831,0.01851,0.03302
2001,17-29 y.,Upper Secondary Level,White-collar worker,0.24716,440,1831,0.22740,0.26693
2001,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.24056,468,1831,0.22098,0.26014
2001,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.04351,76,1831,0.03416,0.05286
2001,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.06539,128,1831,0.05406,0.07671
2001,17-29 y.,Upper Secondary Level,Not employed: no further information,0.07303,156,1831,0.06111,0.08495
2001,17-29 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.13225,33,227,0.08808,0.17642
2001,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.53177,147,227,0.46672,0.59683
2001,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.20253,47,227,0.15013,0.25492
2001,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.53161,73,73,0.41634,0.64687
2001,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.53695,125,156,0.45845,0.61545
2001,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.15883,31,156,0.10129,0.21637
2001,30-45 y.,Primary Level,Blue-collar worker,0.48980,37,37,0.32650,0.65310
2001,30-45 y.,Lower Secondary Level,Blue-collar worker,0.50105,246,478,0.45618,0.54592
2001,30-45 y.,Lower Secondary Level,White-collar worker,0.11500,59,478,0.08637,0.14363
2001,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.11213,53,478,0.08381,0.14044
2001,30-45 y.,Lower Secondary Level,Not employed: no further information,0.20175,120,478,0.16573,0.23776
2001,30-45 y.,Upper Secondary Level,Self-employed,0.06592,253,3991,0.05822,0.07362
2001,30-45 y.,Upper Secondary Level,Blue-collar worker,0.34114,1395,3991,0.32643,0.35585
2001,30-45 y.,Upper Secondary Level,Civil servant,0.03357,131,3991,0.02798,0.03916
2001,30-45 y.,Upper Secondary Level,White-collar worker,0.36616,1403,3991,0.35122,0.38111
2001,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01042,46,3991,0.00727,0.01358
2001,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.00766,35,3991,0.00496,0.01037
2001,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06840,295,3991,0.06056,0.07623
2001,30-45 y.,Upper Secondary Level,Not employed: no further information,0.10339,433,3991,0.09394,0.11283
2001,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.07696,37,447,0.05223,0.10170
2001,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.18333,89,447,0.14742,0.21924
2001,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.50330,248,447,0.45690,0.54970
2001,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.12143,73,447,0.09111,0.15174
2001,30-45 y.,First Stage of Tertiary Education,Self-employed,0.13609,99,675,0.11021,0.16198
2001,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.16476,117,675,0.13675,0.19276
2001,30-45 y.,First Stage of Tertiary Education,Civil servant,0.06608,43,675,0.04733,0.08484
2001,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.49893,349,675,0.46118,0.53668
2001,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.07842,67,675,0.05813,0.09872
2001,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.13265,186,1467,0.11528,0.15001
2001,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03731,53,1467,0.02761,0.04701
2001,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.10521,154,1467,0.08950,0.12091
2001,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.60935,922,1467,0.58437,0.63432
2001,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02580,47,1467,0.01769,0.03392
2001,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06824,105,1467,0.05533,0.08115
2001,46-65 y.,Primary Level,Blue-collar worker,0.35507,40,106,0.26354,0.44661
2001,46-65 y.,Primary Level,Not employed: Pensioner,0.29332,34,106,0.20624,0.38041
2001,46-65 y.,Primary Level,Not employed: no further information,0.22772,32,106,0.14751,0.30793
2001,46-65 y.,Lower Secondary Level,Blue-collar worker,0.32259,261,799,0.29016,0.35503
2001,46-65 y.,Lower Secondary Level,White-collar worker,0.08071,56,799,0.06181,0.09961
2001,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.29229,248,799,0.26073,0.32385
2001,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.08662,74,799,0.06710,0.10613
2001,46-65 y.,Lower Secondary Level,Not employed: no further information,0.18380,160,799,0.15692,0.21067
2001,46-65 y.,Upper Secondary Level,Self-employed,0.06446,234,3936,0.05679,0.07214
2001,46-65 y.,Upper Secondary Level,Blue-collar worker,0.21178,850,3936,0.19902,0.22455
2001,46-65 y.,Upper Secondary Level,Civil servant,0.02285,85,3936,0.01818,0.02752
2001,46-65 y.,Upper Secondary Level,White-collar worker,0.25704,980,3936,0.24338,0.27069
2001,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.24874,1004,3936,0.23523,0.26224
2001,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.08307,361,3936,0.07444,0.09169
2001,46-65 y.,Upper Secondary Level,Not employed: no further information,0.10740,422,3936,0.09772,0.11707
2001,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.15846,39,135,0.09663,0.22029
2001,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.32887,65,135,0.24932,0.40841
2001,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.18388,31,135,0.11829,0.24948
2001,46-65 y.,First Stage of Tertiary Education,Self-employed,0.11157,76,542,0.08504,0.13810
2001,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.11297,78,542,0.08630,0.13965
2001,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.39781,219,542,0.35657,0.43906
2001,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.22547,127,542,0.19025,0.26068
2001,46-65 y.,First Stage of Tertiary Education,Not employed: registered unemployed,0.06799,42,542,0.04678,0.08920
2001,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.11608,144,1391,0.09924,0.13292
2001,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02884,40,1391,0.02004,0.03764
2001,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.17688,249,1391,0.15682,0.19694
2001,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.40961,608,1391,0.38375,0.43546
2001,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.15436,215,1391,0.13537,0.17335
2001,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.06286,85,1391,0.05010,0.07562
2001,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04019,50,1391,0.02986,0.05051
2001,66 and older,Primary Level,Not employed: Pensioner,0.95909,52,52,0.90473,1.01345
2001,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95242,758,798,0.93764,0.96720
2001,66 and older,Lower Secondary Level,Not employed: no further information,0.04107,40,798,0.02729,0.05485
2001,66 and older,Upper Secondary Level,Not employed: Pensioner,0.96070,1705,1705,0.95147,0.96992
2001,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.90587,92,92,0.84587,0.96587
2001,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.93464,215,215,0.90152,0.96775
2001,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.88212,380,380,0.84965,0.91458
2002,17-29 y.,Pre-primary Level,White-collar worker,0.04481,35,570,0.02781,0.06181
2002,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.89497,535,570,0.86977,0.92016
2002,17-29 y.,Lower Secondary Level,Blue-collar worker,0.13150,96,856,0.10885,0.15415
2002,17-29 y.,Lower Secondary Level,White-collar worker,0.05126,46,856,0.03648,0.06604
2002,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.62508,569,856,0.59263,0.65753
2002,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.09231,66,856,0.07291,0.11171
2002,17-29 y.,Lower Secondary Level,Not employed: no further information,0.08201,79,856,0.06362,0.10040
2002,17-29 y.,Upper Secondary Level,Self-employed,0.02452,38,1833,0.01744,0.03160
2002,17-29 y.,Upper Secondary Level,Blue-collar worker,0.24220,409,1833,0.22258,0.26182
2002,17-29 y.,Upper Secondary Level,Civil servant,0.02630,52,1833,0.01897,0.03363
2002,17-29 y.,Upper Secondary Level,White-collar worker,0.27366,477,1833,0.25324,0.29407
2002,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.23995,513,1833,0.22039,0.25951
2002,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.03529,75,1833,0.02684,0.04374
2002,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.08759,140,1833,0.07465,0.10054
2002,17-29 y.,Upper Secondary Level,Not employed: no further information,0.06611,129,1833,0.05473,0.07749
2002,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.52210,144,204,0.45338,0.59081
2002,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.22975,60,204,0.17188,0.28762
2002,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.55557,64,64,0.43287,0.67827
2002,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.55787,126,160,0.48068,0.63507
2002,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.14211,34,160,0.08784,0.19639
2002,30-45 y.,Primary Level,Blue-collar worker,0.40823,35,35,0.24302,0.57344
2002,30-45 y.,Lower Secondary Level,Blue-collar worker,0.49895,217,435,0.45191,0.54599
2002,30-45 y.,Lower Secondary Level,White-collar worker,0.12870,64,435,0.09719,0.16021
2002,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.10979,48,435,0.08038,0.13921
2002,30-45 y.,Lower Secondary Level,Not employed: no further information,0.19841,106,435,0.16089,0.23593
2002,30-45 y.,Upper Secondary Level,Self-employed,0.05710,247,3828,0.04975,0.06445
2002,30-45 y.,Upper Secondary Level,Blue-collar worker,0.33701,1237,3828,0.32203,0.35198
2002,30-45 y.,Upper Secondary Level,Civil servant,0.03189,129,3828,0.02632,0.03746
2002,30-45 y.,Upper Secondary Level,White-collar worker,0.35581,1382,3828,0.34064,0.37097
2002,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01483,58,3828,0.01100,0.01866
2002,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.00797,32,3828,0.00515,0.01079
2002,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.08533,318,3828,0.07648,0.09418
2002,30-45 y.,Upper Secondary Level,Not employed: no further information,0.10703,425,3828,0.09724,0.11683
2002,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.05592,37,511,0.03598,0.07586
2002,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.19462,88,511,0.16026,0.22898
2002,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.51553,301,511,0.47216,0.55890
2002,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.13426,85,511,0.10467,0.16385
2002,30-45 y.,First Stage of Tertiary Education,Self-employed,0.14730,117,703,0.12109,0.17352
2002,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.17643,120,703,0.14823,0.20463
2002,30-45 y.,First Stage of Tertiary Education,Civil servant,0.05439,43,703,0.03762,0.07117
