year,age_gr,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,46-65 y.,Saxony,Not employed: registered unemployed,0.23926,82,340,0.19385,0.28468
1994,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.18502,53,220,0.13359,0.23645
1994,46-65 y.,Saxony-Anhalt,White-collar worker,0.21862,56,220,0.16388,0.27336
1994,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.31821,68,220,0.25652,0.37990
1994,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.22713,43,220,0.17164,0.28262
1994,46-65 y.,Thuringa,Blue-collar worker,0.17152,34,187,0.11735,0.22570
1994,46-65 y.,Thuringa,White-collar worker,0.25812,55,187,0.19523,0.32100
1994,46-65 y.,Thuringa,Not employed: Pensioner,0.39945,67,187,0.32906,0.46983
1994,46-65 y.,Thuringa,Not employed: registered unemployed,0.14169,31,187,0.09157,0.19181
1994,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.94844,34,34,0.87299,1.02389
1994,66 and older,Lower Saxony,Not employed: Pensioner,0.95772,114,114,0.92062,0.99482
1994,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.95749,252,252,0.93252,0.98245
1994,66 and older,Hesse,Not employed: Pensioner,0.97090,108,108,0.93905,1.00275
1994,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.97600,94,94,0.94489,1.00711
1994,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.95465,167,167,0.92300,0.98630
1994,66 and older,Bavaria,Not employed: Pensioner,0.95470,185,185,0.92465,0.98475
1994,66 and older,Brandenburg,Not employed: Pensioner,0.98258,68,68,0.95125,1.01391
1994,66 and older,Saxony-Anhalt,Not employed: Pensioner,0.98580,71,71,0.95808,1.01352
1995,17-29 y.,Lower Saxony,Blue-collar worker,0.21919,66,201,0.16185,0.27652
1995,17-29 y.,Lower Saxony,White-collar worker,0.21424,60,201,0.15737,0.27110
1995,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.28903,75,201,0.22620,0.35186
1995,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.16745,129,630,0.13827,0.19663
1995,17-29 y.,North Rhine-Westphalia,White-collar worker,0.25103,153,630,0.21714,0.28491
1995,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.40050,242,630,0.36221,0.43879
1995,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.03625,38,630,0.02164,0.05085
1995,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.06406,68,630,0.04492,0.08319
1995,17-29 y.,Hesse,Blue-collar worker,0.17447,51,175,0.11808,0.23086
1995,17-29 y.,Hesse,White-collar worker,0.27121,70,175,0.20515,0.33727
1995,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.25967,54,175,0.19452,0.32482
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.27438,47,128,0.19678,0.35198
1995,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.18141,33,128,0.11439,0.24844
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.30413,48,128,0.22412,0.38414
1995,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.18498,127,464,0.14961,0.22034
1995,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.27440,118,464,0.23375,0.31504
1995,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.32016,154,464,0.27767,0.36266
1995,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.09491,65,464,0.06822,0.12161
1995,17-29 y.,Bavaria,Blue-collar worker,0.22238,112,400,0.18157,0.26318
1995,17-29 y.,Bavaria,White-collar worker,0.24163,104,400,0.19963,0.28363
1995,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.33989,130,400,0.29341,0.38637
1995,17-29 y.,Bavaria,Not employed: no further information,0.07634,54,400,0.05029,0.10240
1995,17-29 y.,Berlin,Apprentice/ Trainee/ Intern,0.36174,45,45,0.21976,0.50372
1995,17-29 y.,Brandenburg,Apprentice/ Trainee/ Intern,0.37308,62,62,0.25171,0.49444
1995,17-29 y.,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.32233,39,39,0.17373,0.47094
1995,17-29 y.,Saxony,Blue-collar worker,0.25015,53,183,0.18723,0.31307
1995,17-29 y.,Saxony,White-collar worker,0.18452,41,183,0.12817,0.24088
1995,17-29 y.,Saxony,Apprentice/ Trainee/ Intern,0.28827,89,183,0.22246,0.35408
1995,17-29 y.,Saxony-Anhalt,Blue-collar worker,0.35374,45,105,0.26185,0.44564
1995,17-29 y.,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.27260,60,105,0.18702,0.35818
1995,17-29 y.,Thuringa,Blue-collar worker,0.22470,35,86,0.13597,0.31343
1995,17-29 y.,Thuringa,Apprentice/ Trainee/ Intern,0.31394,51,86,0.21528,0.41261
1995,30-45 y.,Schleswig-Holstein,White-collar worker,0.39850,36,36,0.23630,0.56070
1995,30-45 y.,Lower Saxony,Blue-collar worker,0.23049,90,262,0.17940,0.28159
1995,30-45 y.,Lower Saxony,White-collar worker,0.35065,114,262,0.29276,0.40854
1995,30-45 y.,Lower Saxony,Not employed: no further information,0.17349,58,262,0.12755,0.21943
1995,30-45 y.,North Rhine-Westphalia,Self-employed,0.06892,54,874,0.05211,0.08572
1995,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.22213,248,874,0.19456,0.24971
1995,30-45 y.,North Rhine-Westphalia,Civil servant,0.08150,60,874,0.06335,0.09965
1995,30-45 y.,North Rhine-Westphalia,White-collar worker,0.39436,299,874,0.36194,0.42678
1995,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05367,57,874,0.03872,0.06862
1995,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.15694,156,874,0.13281,0.18107
1995,30-45 y.,Hesse,Blue-collar worker,0.19261,80,231,0.14164,0.24357
1995,30-45 y.,Hesse,White-collar worker,0.41530,108,231,0.35161,0.47898
1995,30-45 y.,Hesse,Not employed: no further information,0.12846,43,231,0.08522,0.17171
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.30916,91,209,0.24635,0.37196
1995,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.29813,72,209,0.23596,0.36030
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.15348,46,209,0.10449,0.20246
1995,30-45 y.,Baden-Wuerttemberg,Self-employed,0.08685,43,512,0.06243,0.11127
1995,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.27614,208,512,0.23738,0.31491
1995,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.35906,173,512,0.31746,0.40065
1995,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.17236,88,512,0.13961,0.20511
1995,30-45 y.,Bavaria,Self-employed,0.10048,46,515,0.07449,0.12647
1995,30-45 y.,Bavaria,Blue-collar worker,0.23774,156,515,0.20094,0.27455
1995,30-45 y.,Bavaria,Civil servant,0.08832,34,515,0.06379,0.11285
1995,30-45 y.,Bavaria,White-collar worker,0.38883,201,515,0.34669,0.43097
1995,30-45 y.,Bavaria,Not employed: no further information,0.12553,78,515,0.09689,0.15418
1995,30-45 y.,Berlin,Blue-collar worker,0.20336,42,131,0.13417,0.27255
1995,30-45 y.,Berlin,White-collar worker,0.46087,89,131,0.37519,0.54656
1995,30-45 y.,Brandenburg,Blue-collar worker,0.42822,83,153,0.34955,0.50688
1995,30-45 y.,Brandenburg,White-collar worker,0.31669,70,153,0.24273,0.39064
1995,30-45 y.,Mecklenburg-Western Pomerania,Blue-collar worker,0.37998,46,98,0.28338,0.47657
1995,30-45 y.,Mecklenburg-Western Pomerania,White-collar worker,0.39499,52,98,0.29771,0.49228
1995,30-45 y.,Saxony,Blue-collar worker,0.36872,133,320,0.31578,0.42167
1995,30-45 y.,Saxony,White-collar worker,0.33930,142,320,0.28734,0.39126
1995,30-45 y.,Saxony,Not employed: registered unemployed,0.12065,45,320,0.08491,0.15640
1995,30-45 y.,Saxony-Anhalt,Blue-collar worker,0.31350,70,194,0.24805,0.37895
1995,30-45 y.,Saxony-Anhalt,White-collar worker,0.38283,88,194,0.31425,0.45141
1995,30-45 y.,Saxony-Anhalt,Not employed: registered unemployed,0.15955,36,194,0.10789,0.21122
1995,30-45 y.,Thuringa,Blue-collar worker,0.32761,82,173,0.25747,0.39776
1995,30-45 y.,Thuringa,White-collar worker,0.35511,91,173,0.28359,0.42663
1995,46-65 y.,Lower Saxony,Blue-collar worker,0.20674,70,250,0.15644,0.25704
1995,46-65 y.,Lower Saxony,White-collar worker,0.24023,69,250,0.18716,0.29329
1995,46-65 y.,Lower Saxony,Not employed: Pensioner,0.19400,59,250,0.14488,0.24312
1995,46-65 y.,Lower Saxony,Not employed: no further information,0.15084,52,250,0.10639,0.19529
1995,46-65 y.,North Rhine-Westphalia,Self-employed,0.07812,51,746,0.05885,0.09739
1995,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.18858,194,746,0.16049,0.21667
1995,46-65 y.,North Rhine-Westphalia,Civil servant,0.04553,33,746,0.03056,0.06050
1995,46-65 y.,North Rhine-Westphalia,White-collar worker,0.28800,172,746,0.25548,0.32052
1995,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.17407,112,746,0.14684,0.20130
1995,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.07038,60,746,0.05201,0.08874
1995,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.15036,124,746,0.12470,0.17603
1995,46-65 y.,Hesse,Blue-collar worker,0.21004,74,244,0.15882,0.26125
1995,46-65 y.,Hesse,White-collar worker,0.24188,67,244,0.18804,0.29572
1995,46-65 y.,Hesse,Not employed: Pensioner,0.26633,63,244,0.21075,0.32191
1995,46-65 y.,Hesse,Not employed: no further information,0.11859,40,244,0.07794,0.15924
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.22013,49,153,0.15426,0.28600
1995,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.22316,33,153,0.15697,0.28936
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.19612,33,153,0.13300,0.25925
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.20501,38,153,0.14083,0.26919
1995,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.22985,167,466,0.19161,0.26809
1995,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.25695,89,466,0.21723,0.29667
1995,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.20106,92,466,0.16463,0.23749
1995,46-65 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.07297,51,466,0.04933,0.09662
1995,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.13445,67,466,0.10344,0.16545
1995,46-65 y.,Bavaria,Self-employed,0.07034,32,463,0.04702,0.09366
1995,46-65 y.,Bavaria,Blue-collar worker,0.15991,118,463,0.12649,0.19333
1995,46-65 y.,Bavaria,White-collar worker,0.25952,117,463,0.21955,0.29949
1995,46-65 y.,Bavaria,Not employed: Pensioner,0.18688,74,463,0.15133,0.22242
1995,46-65 y.,Bavaria,Not employed: registered unemployed,0.08219,42,463,0.05714,0.10723
1995,46-65 y.,Bavaria,Not employed: no further information,0.15846,80,463,0.12516,0.19176
1995,46-65 y.,Berlin,Blue-collar worker,0.15509,36,140,0.09491,0.21527
1995,46-65 y.,Berlin,White-collar worker,0.34201,58,140,0.26314,0.42087
1995,46-65 y.,Berlin,Not employed: Pensioner,0.26458,46,140,0.19125,0.33791
1995,46-65 y.,Brandenburg,White-collar worker,0.33533,62,115,0.24866,0.42199
1995,46-65 y.,Brandenburg,Not employed: Pensioner,0.33544,53,115,0.24877,0.42211
1995,46-65 y.,Mecklenburg-Western Pomerania,White-collar worker,0.21100,39,86,0.12426,0.29774
1995,46-65 y.,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.36890,47,86,0.26632,0.47148
1995,46-65 y.,Saxony,Blue-collar worker,0.20806,76,334,0.16446,0.25166
1995,46-65 y.,Saxony,White-collar worker,0.23666,95,334,0.19101,0.28231
1995,46-65 y.,Saxony,Not employed: Pensioner,0.32863,105,334,0.27818,0.37908
1995,46-65 y.,Saxony,Not employed: registered unemployed,0.18624,58,334,0.14443,0.22806
1995,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.20564,52,217,0.15174,0.25954
1995,46-65 y.,Saxony-Anhalt,White-collar worker,0.24373,59,217,0.18647,0.30099
1995,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.28995,59,217,0.22944,0.35047
1995,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.19919,47,217,0.14592,0.25245
1995,46-65 y.,Thuringa,Blue-collar worker,0.17682,35,149,0.11536,0.23829
1995,46-65 y.,Thuringa,White-collar worker,0.25073,52,149,0.18090,0.32056
1995,46-65 y.,Thuringa,Not employed: Pensioner,0.40729,62,149,0.32813,0.48644
1995,66 and older,Schleswig-Holstein,Not employed: Pensioner,0.97169,34,34,0.91510,1.02828
1995,66 and older,Lower Saxony,Not employed: Pensioner,0.94967,112,112,0.90900,0.99034
1995,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.96220,253,253,0.93865,0.98574
1995,66 and older,Hesse,Not employed: Pensioner,0.98597,112,112,0.96409,1.00785
1995,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.96852,99,99,0.93394,1.00309
1995,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.93734,177,177,0.90154,0.97315
1995,66 and older,Bavaria,Not employed: Pensioner,0.93338,181,181,0.89695,0.96981
1995,66 and older,Berlin,Not employed: Pensioner,0.98973,60,60,0.96400,1.01546
1995,66 and older,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.95083,31,31,0.87346,1.02820
1995,66 and older,Saxony-Anhalt,Not employed: Pensioner,0.98639,77,77,0.96033,1.01244
1996,17-29 y.,Lower Saxony,Blue-collar worker,0.19789,55,182,0.13985,0.25594
1996,17-29 y.,Lower Saxony,White-collar worker,0.23324,58,182,0.17163,0.29485
1996,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.27842,69,182,0.21312,0.34372
1996,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.15718,117,609,0.12825,0.18611
1996,17-29 y.,North Rhine-Westphalia,White-collar worker,0.22783,141,609,0.19449,0.26117
1996,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.39182,228,609,0.35301,0.43062
1996,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.07402,44,609,0.05321,0.09483
1996,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.08766,79,609,0.06518,0.11014
1996,17-29 y.,Hesse,Blue-collar worker,0.16772,44,156,0.10890,0.22654
1996,17-29 y.,Hesse,White-collar worker,0.29651,59,156,0.22461,0.36842
1996,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.28370,53,156,0.21273,0.35467
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.22292,35,114,0.14618,0.29966
1996,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.25967,41,114,0.17882,0.34051
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.26233,38,114,0.18122,0.34344
1996,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.21197,117,418,0.17274,0.25120
1996,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.26274,108,418,0.22050,0.30498
1996,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.29445,125,418,0.25070,0.33820
1996,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.14243,68,418,0.10889,0.17598
1996,17-29 y.,Bavaria,Blue-collar worker,0.21125,99,391,0.17074,0.25176
1996,17-29 y.,Bavaria,White-collar worker,0.25006,105,391,0.20709,0.29304
1996,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.32688,113,391,0.28033,0.37344
1996,17-29 y.,Bavaria,Not employed: registered unemployed,0.07303,33,391,0.04721,0.09885
1996,17-29 y.,Bavaria,Not employed: no further information,0.06112,41,391,0.03734,0.08489
1996,17-29 y.,Berlin,Apprentice/ Trainee/ Intern,0.40538,51,51,0.26929,0.54147
1996,17-29 y.,Brandenburg,Apprentice/ Trainee/ Intern,0.37566,60,60,0.25208,0.49924
1996,17-29 y.,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.32109,37,37,0.16857,0.47360
1996,17-29 y.,Saxony,Blue-collar worker,0.24435,57,196,0.18404,0.30467
1996,17-29 y.,Saxony,White-collar worker,0.19151,47,196,0.13628,0.24674
1996,17-29 y.,Saxony,Apprentice/ Trainee/ Intern,0.32396,92,196,0.25827,0.38965
1996,17-29 y.,Saxony-Anhalt,Blue-collar worker,0.30899,37,100,0.21797,0.40001
1996,17-29 y.,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.32122,63,100,0.22924,0.41320
1996,17-29 y.,Thuringa,Blue-collar worker,0.23863,32,87,0.14854,0.32872
1996,17-29 y.,Thuringa,Apprentice/ Trainee/ Intern,0.28011,55,87,0.18520,0.37502
1996,30-45 y.,Schleswig-Holstein,White-collar worker,0.51638,42,42,0.36341,0.66934
1996,30-45 y.,Lower Saxony,Blue-collar worker,0.25713,102,277,0.20557,0.30869
1996,30-45 y.,Lower Saxony,White-collar worker,0.37059,126,277,0.31361,0.42757
1996,30-45 y.,Lower Saxony,Not employed: no further information,0.12206,49,277,0.08344,0.16068
1996,30-45 y.,North Rhine-Westphalia,Self-employed,0.07148,55,852,0.05417,0.08879
1996,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.21512,245,852,0.18751,0.24273
1996,30-45 y.,North Rhine-Westphalia,Civil servant,0.08345,61,852,0.06487,0.10203
1996,30-45 y.,North Rhine-Westphalia,White-collar worker,0.40776,303,852,0.37475,0.44078
1996,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.03656,35,852,0.02395,0.04917
1996,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.15314,153,852,0.12894,0.17734
1996,30-45 y.,Hesse,Blue-collar worker,0.19788,84,250,0.14839,0.24736
1996,30-45 y.,Hesse,White-collar worker,0.46153,118,250,0.39961,0.52345
1996,30-45 y.,Hesse,Not employed: no further information,0.14001,48,250,0.09691,0.18311
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.29839,83,211,0.23651,0.36028
1996,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.33740,84,211,0.27345,0.40136
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.15106,44,211,0.10262,0.19949
1996,30-45 y.,Baden-Wuerttemberg,Self-employed,0.09515,49,508,0.06961,0.12069
1996,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.29506,209,508,0.25536,0.33476
1996,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.34476,165,508,0.30338,0.38613
1996,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.14921,85,508,0.11820,0.18023
1996,30-45 y.,Bavaria,Self-employed,0.08856,44,503,0.06371,0.11341
1996,30-45 y.,Bavaria,Blue-collar worker,0.23797,159,503,0.20072,0.27522
1996,30-45 y.,Bavaria,White-collar worker,0.41946,211,503,0.37629,0.46262
1996,30-45 y.,Bavaria,Not employed: no further information,0.13423,89,503,0.10441,0.16406
1996,30-45 y.,Berlin,Blue-collar worker,0.19072,39,124,0.12129,0.26015
1996,30-45 y.,Berlin,White-collar worker,0.47222,85,124,0.38399,0.56045
1996,30-45 y.,Brandenburg,Blue-collar worker,0.35456,72,144,0.27615,0.43297
1996,30-45 y.,Brandenburg,White-collar worker,0.32725,72,144,0.25034,0.40415
1996,30-45 y.,Mecklenburg-Western Pomerania,Blue-collar worker,0.32388,37,87,0.22498,0.42278
1996,30-45 y.,Mecklenburg-Western Pomerania,White-collar worker,0.37105,50,87,0.26895,0.47316
1996,30-45 y.,Saxony,Blue-collar worker,0.36711,135,318,0.31404,0.42017
1996,30-45 y.,Saxony,White-collar worker,0.33845,139,318,0.28636,0.39054
1996,30-45 y.,Saxony,Not employed: registered unemployed,0.13957,44,318,0.10142,0.17771
1996,30-45 y.,Saxony-Anhalt,Blue-collar worker,0.34667,70,156,0.27175,0.42159
1996,30-45 y.,Saxony-Anhalt,White-collar worker,0.38212,86,156,0.30563,0.45862
1996,30-45 y.,Thuringa,Blue-collar worker,0.35517,89,199,0.28851,0.42183
1996,30-45 y.,Thuringa,White-collar worker,0.31537,78,199,0.25064,0.38009
1996,30-45 y.,Thuringa,Not employed: registered unemployed,0.14380,32,199,0.09493,0.19268
1996,46-65 y.,Lower Saxony,Blue-collar worker,0.16931,57,245,0.12226,0.21637
1996,46-65 y.,Lower Saxony,White-collar worker,0.21202,70,245,0.16073,0.26331
1996,46-65 y.,Lower Saxony,Not employed: Pensioner,0.22645,67,245,0.17394,0.27897
1996,46-65 y.,Lower Saxony,Not employed: no further information,0.14168,51,245,0.09792,0.18543
1996,46-65 y.,North Rhine-Westphalia,Self-employed,0.07629,51,751,0.05729,0.09529
1996,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.16797,172,751,0.14121,0.19472
1996,46-65 y.,North Rhine-Westphalia,Civil servant,0.05113,36,751,0.03537,0.06690
1996,46-65 y.,North Rhine-Westphalia,White-collar worker,0.28660,178,751,0.25424,0.31896
1996,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.17342,117,751,0.14633,0.20052
1996,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.08257,68,751,0.06287,0.10227
1996,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.15400,129,751,0.12817,0.17984
1996,46-65 y.,Hesse,Blue-collar worker,0.19201,72,195,0.13659,0.24744
1996,46-65 y.,Hesse,White-collar worker,0.25488,63,195,0.19356,0.31621
1996,46-65 y.,Hesse,Not employed: Pensioner,0.24423,60,195,0.18377,0.30469
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.25172,54,129,0.17653,0.32691
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.20777,35,129,0.13748,0.27805
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.22964,40,129,0.15678,0.30251
1996,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.24363,156,440,0.20347,0.28379
1996,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.27141,93,440,0.22981,0.31301
1996,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.19907,86,440,0.16171,0.23642
1996,46-65 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.07228,42,440,0.04805,0.09650
