year,age_gr,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,46-65 y.,Direct migration background,Blue-collar worker,0.31486,355,1031,0.28649,0.34322
2001,46-65 y.,Direct migration background,White-collar worker,0.18836,163,1031,0.16448,0.21224
2001,46-65 y.,Direct migration background,Not employed: Pensioner,0.19402,211,1031,0.16987,0.21817
2001,46-65 y.,Direct migration background,Not employed: registered unemployed,0.13228,131,1031,0.11159,0.15297
2001,46-65 y.,Direct migration background,Not employed: no further information,0.11351,129,1031,0.09414,0.13289
2001,66 and older,No migration background,Self-employed,0.01459,41,2995,0.01029,0.01888
2001,66 and older,No migration background,Not employed: Pensioner,0.95079,2895,2995,0.94304,0.95854
2001,66 and older,No migration background,Not employed: no further information,0.01812,59,2995,0.01334,0.02290
2001,66 and older,Direct migration background,Not employed: Pensioner,0.90654,302,302,0.87366,0.93942
2002,17-29 y.,No migration background,Self-employed,0.02045,54,3167,0.01552,0.02538
2002,17-29 y.,No migration background,Blue-collar worker,0.14644,412,3167,0.13412,0.15876
2002,17-29 y.,No migration background,Civil servant,0.02110,74,3167,0.01610,0.02611
2002,17-29 y.,No migration background,White-collar worker,0.24810,739,3167,0.23306,0.26315
2002,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.41092,1456,3167,0.39379,0.42806
2002,17-29 y.,No migration background,Not employed: Military/Community Service,0.02297,78,3167,0.01775,0.02819
2002,17-29 y.,No migration background,Not employed: registered unemployed,0.07386,193,3167,0.06475,0.08297
2002,17-29 y.,No migration background,Not employed: no further information,0.05204,161,3167,0.04431,0.05978
2002,17-29 y.,Direct migration background,Blue-collar worker,0.28009,117,398,0.23592,0.32426
2002,17-29 y.,Direct migration background,White-collar worker,0.12394,58,398,0.09152,0.15635
2002,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.36486,149,398,0.31751,0.41221
2002,17-29 y.,Direct migration background,Not employed: no further information,0.13442,74,398,0.10086,0.16797
2002,17-29 y.,Indirect migration background,Blue-collar worker,0.13118,80,493,0.10135,0.16101
2002,17-29 y.,Indirect migration background,White-collar worker,0.20940,105,493,0.17344,0.24535
2002,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.47275,226,493,0.42863,0.51687
2002,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.06871,35,493,0.04635,0.09106
2002,17-29 y.,Indirect migration background,Not employed: no further information,0.06914,47,493,0.04673,0.09156
2002,30-45 y.,No migration background,Self-employed,0.08092,565,6274,0.07417,0.08766
2002,30-45 y.,No migration background,Blue-collar worker,0.23563,1288,6274,0.22513,0.24613
2002,30-45 y.,No migration background,Civil servant,0.04946,373,6274,0.04410,0.05483
2002,30-45 y.,No migration background,White-collar worker,0.44731,2904,6274,0.43501,0.45962
2002,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01479,85,6274,0.01180,0.01778
2002,30-45 y.,No migration background,Not employed: Pensioner,0.00797,50,6274,0.00577,0.01017
2002,30-45 y.,No migration background,Not employed: registered unemployed,0.06540,387,6274,0.05928,0.07152
2002,30-45 y.,No migration background,Not employed: no further information,0.09706,622,6274,0.08973,0.10438
2002,30-45 y.,Direct migration background,Self-employed,0.07123,70,932,0.05471,0.08776
2002,30-45 y.,Direct migration background,Blue-collar worker,0.43519,423,932,0.40334,0.46703
2002,30-45 y.,Direct migration background,White-collar worker,0.18285,185,932,0.15802,0.20768
2002,30-45 y.,Direct migration background,Not employed: registered unemployed,0.08886,78,932,0.07059,0.10714
2002,30-45 y.,Direct migration background,Not employed: no further information,0.17603,176,932,0.15156,0.20049
2002,30-45 y.,Indirect migration background,Blue-collar worker,0.21195,41,158,0.14802,0.27588
2002,30-45 y.,Indirect migration background,White-collar worker,0.45001,86,158,0.37219,0.52783
2002,30-45 y.,Indirect migration background,Not employed: no further information,0.17234,31,158,0.11326,0.23141
2002,46-65 y.,No migration background,Self-employed,0.07508,597,6745,0.06879,0.08137
2002,46-65 y.,No migration background,Blue-collar worker,0.16522,917,6745,0.15636,0.17409
2002,46-65 y.,No migration background,Civil servant,0.05466,597,6745,0.04924,0.06009
2002,46-65 y.,No migration background,White-collar worker,0.29213,2141,6745,0.28127,0.30298
2002,46-65 y.,No migration background,Not employed: Pensioner,0.23565,1425,6745,0.22552,0.24578
2002,46-65 y.,No migration background,Not employed: registered unemployed,0.07820,465,6745,0.07179,0.08461
2002,46-65 y.,No migration background,Not employed: no further information,0.09524,603,6745,0.08823,0.10224
2002,46-65 y.,Direct migration background,Self-employed,0.04102,50,1023,0.02886,0.05318
2002,46-65 y.,Direct migration background,Blue-collar worker,0.34366,335,1023,0.31455,0.37278
2002,46-65 y.,Direct migration background,White-collar worker,0.16695,172,1023,0.14409,0.18982
2002,46-65 y.,Direct migration background,Not employed: Pensioner,0.20065,220,1023,0.17610,0.22520
2002,46-65 y.,Direct migration background,Not employed: registered unemployed,0.12044,112,1023,0.10049,0.14040
2002,46-65 y.,Direct migration background,Not employed: no further information,0.11629,134,1023,0.09664,0.13595
2002,66 and older,No migration background,Self-employed,0.01100,57,3174,0.00737,0.01462
2002,66 and older,No migration background,Not employed: Pensioner,0.95601,3052,3174,0.94887,0.96314
2002,66 and older,No migration background,Not employed: no further information,0.01737,65,3174,0.01282,0.02191
2002,66 and older,Direct migration background,Not employed: Pensioner,0.89972,315,315,0.86650,0.93294
2003,17-29 y.,No migration background,Self-employed,0.01389,45,3108,0.00978,0.01801
2003,17-29 y.,No migration background,Blue-collar worker,0.14461,399,3108,0.13224,0.15697
2003,17-29 y.,No migration background,Civil servant,0.02039,68,3108,0.01542,0.02537
2003,17-29 y.,No migration background,White-collar worker,0.25870,729,3108,0.24330,0.27410
2003,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.39737,1420,3108,0.38016,0.41457
2003,17-29 y.,No migration background,Not employed: Military/Community Service,0.01969,72,3108,0.01480,0.02457
2003,17-29 y.,No migration background,Not employed: registered unemployed,0.07765,208,3108,0.06824,0.08706
2003,17-29 y.,No migration background,Not employed: no further information,0.06186,167,3108,0.05339,0.07034
2003,17-29 y.,Direct migration background,Blue-collar worker,0.23197,90,345,0.18736,0.27657
2003,17-29 y.,Direct migration background,White-collar worker,0.14347,55,345,0.10642,0.18051
2003,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.35771,130,345,0.30705,0.40836
2003,17-29 y.,Direct migration background,Not employed: no further information,0.15987,70,345,0.12114,0.19860
2003,17-29 y.,Indirect migration background,Blue-collar worker,0.16731,80,478,0.13381,0.20081
2003,17-29 y.,Indirect migration background,White-collar worker,0.21103,110,478,0.17441,0.24764
2003,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.40908,212,478,0.36496,0.45320
2003,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.08323,36,478,0.05844,0.10802
2003,17-29 y.,Indirect migration background,Not employed: no further information,0.07414,40,478,0.05063,0.09765
2003,30-45 y.,No migration background,Self-employed,0.08280,525,5823,0.07572,0.08988
2003,30-45 y.,No migration background,Blue-collar worker,0.22757,1170,5823,0.21680,0.23834
2003,30-45 y.,No migration background,Civil servant,0.05098,326,5823,0.04533,0.05663
2003,30-45 y.,No migration background,White-collar worker,0.44984,2715,5823,0.43707,0.46262
2003,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01469,86,5823,0.01160,0.01778
2003,30-45 y.,No migration background,Not employed: Pensioner,0.00693,39,5823,0.00480,0.00906
2003,30-45 y.,No migration background,Not employed: registered unemployed,0.08178,443,5823,0.07474,0.08882
2003,30-45 y.,No migration background,Not employed: no further information,0.08459,519,5823,0.07744,0.09174
2003,30-45 y.,Direct migration background,Self-employed,0.06083,49,862,0.04487,0.07680
2003,30-45 y.,Direct migration background,Blue-collar worker,0.42446,393,862,0.39144,0.45747
2003,30-45 y.,Direct migration background,White-collar worker,0.19061,176,862,0.16438,0.21685
2003,30-45 y.,Direct migration background,Not employed: registered unemployed,0.10625,85,862,0.08567,0.12684
2003,30-45 y.,Direct migration background,Not employed: no further information,0.17964,159,862,0.15400,0.20528
2003,30-45 y.,Indirect migration background,Blue-collar worker,0.23220,50,177,0.16982,0.29458
2003,30-45 y.,Indirect migration background,White-collar worker,0.42711,91,177,0.35403,0.50019
2003,30-45 y.,Indirect migration background,Not employed: no further information,0.18770,36,177,0.13001,0.24539
2003,46-65 y.,No migration background,Self-employed,0.07781,582,6516,0.07130,0.08431
2003,46-65 y.,No migration background,Blue-collar worker,0.16119,878,6516,0.15227,0.17012
2003,46-65 y.,No migration background,Civil servant,0.05600,570,6516,0.05042,0.06159
2003,46-65 y.,No migration background,White-collar worker,0.29441,2061,6516,0.28334,0.30547
2003,46-65 y.,No migration background,Not employed: Pensioner,0.23626,1383,6516,0.22594,0.24657
2003,46-65 y.,No migration background,Not employed: registered unemployed,0.07992,468,6516,0.07333,0.08650
2003,46-65 y.,No migration background,Not employed: no further information,0.09024,574,6516,0.08328,0.09720
2003,46-65 y.,Direct migration background,Self-employed,0.03259,42,971,0.02141,0.04376
2003,46-65 y.,Direct migration background,Blue-collar worker,0.32417,307,971,0.29472,0.35363
2003,46-65 y.,Direct migration background,White-collar worker,0.18587,183,971,0.16139,0.21035
2003,46-65 y.,Direct migration background,Not employed: Pensioner,0.19483,200,971,0.16990,0.21975
2003,46-65 y.,Direct migration background,Not employed: registered unemployed,0.13081,114,971,0.10959,0.15202
2003,46-65 y.,Direct migration background,Not employed: no further information,0.11966,125,971,0.09923,0.14008
2003,66 and older,No migration background,Self-employed,0.01558,63,3216,0.01130,0.01986
2003,66 and older,No migration background,Not employed: Pensioner,0.95051,3098,3216,0.94301,0.95801
2003,66 and older,No migration background,Not employed: no further information,0.01447,55,3216,0.01034,0.01860
2003,66 and older,Direct migration background,Not employed: Pensioner,0.90425,323,323,0.87212,0.93639
2004,17-29 y.,No migration background,Self-employed,0.01706,53,3061,0.01247,0.02165
2004,17-29 y.,No migration background,Blue-collar worker,0.14887,384,3061,0.13626,0.16148
2004,17-29 y.,No migration background,Civil servant,0.01696,65,3061,0.01238,0.02153
2004,17-29 y.,No migration background,White-collar worker,0.24916,715,3061,0.23384,0.26449
2004,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.41318,1439,3061,0.39574,0.43063
2004,17-29 y.,No migration background,Not employed: Military/Community Service,0.01599,53,3061,0.01154,0.02043
2004,17-29 y.,No migration background,Not employed: registered unemployed,0.08696,217,3061,0.07697,0.09694
2004,17-29 y.,No migration background,Not employed: no further information,0.04805,135,3061,0.04047,0.05563
2004,17-29 y.,Direct migration background,Blue-collar worker,0.20768,79,333,0.16405,0.25132
2004,17-29 y.,Direct migration background,White-collar worker,0.14171,62,333,0.10420,0.17923
2004,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.38145,132,333,0.32920,0.43370
2004,17-29 y.,Direct migration background,Not employed: no further information,0.13047,60,333,0.09424,0.16670
2004,17-29 y.,Indirect migration background,Blue-collar worker,0.10816,66,490,0.08063,0.13569
2004,17-29 y.,Indirect migration background,White-collar worker,0.19377,90,490,0.15874,0.22880
2004,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.49897,247,490,0.45466,0.54329
2004,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.10480,49,490,0.07765,0.13194
2004,17-29 y.,Indirect migration background,Not employed: no further information,0.05662,38,490,0.03613,0.07710
2004,30-45 y.,No migration background,Self-employed,0.08363,507,5453,0.07628,0.09098
2004,30-45 y.,No migration background,Blue-collar worker,0.22462,1109,5453,0.21354,0.23570
2004,30-45 y.,No migration background,Civil servant,0.05165,300,5453,0.04577,0.05752
2004,30-45 y.,No migration background,White-collar worker,0.44619,2526,5453,0.43300,0.45939
2004,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01544,75,5453,0.01217,0.01871
2004,30-45 y.,No migration background,Not employed: Pensioner,0.00791,42,5453,0.00556,0.01026
2004,30-45 y.,No migration background,Not employed: registered unemployed,0.08341,405,5453,0.07607,0.09075
2004,30-45 y.,No migration background,Not employed: no further information,0.08537,489,5453,0.07795,0.09279
2004,30-45 y.,Direct migration background,Self-employed,0.06824,49,821,0.05098,0.08549
2004,30-45 y.,Direct migration background,Blue-collar worker,0.41481,367,821,0.38108,0.44853
2004,30-45 y.,Direct migration background,White-collar worker,0.19847,169,821,0.17117,0.22577
2004,30-45 y.,Direct migration background,Not employed: registered unemployed,0.10674,86,821,0.08561,0.12788
2004,30-45 y.,Direct migration background,Not employed: no further information,0.17966,150,821,0.15338,0.20594
2004,30-45 y.,Indirect migration background,Blue-collar worker,0.23537,51,152,0.16770,0.30303
2004,30-45 y.,Indirect migration background,White-collar worker,0.47663,101,152,0.39697,0.55630
2004,46-65 y.,No migration background,Self-employed,0.08117,583,6336,0.07444,0.08789
2004,46-65 y.,No migration background,Blue-collar worker,0.16659,881,6336,0.15741,0.17577
2004,46-65 y.,No migration background,Civil servant,0.05576,553,6336,0.05011,0.06141
2004,46-65 y.,No migration background,White-collar worker,0.30258,2079,6336,0.29127,0.31389
2004,46-65 y.,No migration background,Not employed: Pensioner,0.21988,1252,6336,0.20968,0.23008
2004,46-65 y.,No migration background,Not employed: registered unemployed,0.08225,464,6336,0.07548,0.08901
2004,46-65 y.,No migration background,Not employed: no further information,0.08678,524,6336,0.07985,0.09372
2004,46-65 y.,Direct migration background,Self-employed,0.04631,50,944,0.03290,0.05973
2004,46-65 y.,Direct migration background,Blue-collar worker,0.30748,277,944,0.27803,0.33693
2004,46-65 y.,Direct migration background,White-collar worker,0.18208,176,944,0.15745,0.20671
2004,46-65 y.,Direct migration background,Not employed: Pensioner,0.18579,179,944,0.16097,0.21061
