"hlf0071_h","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Gerade richtig","1996","Mecklenburg-Vorpommern","4","71","0.789923696801522","0.708007950417781","0.871839443185263"
"Gerade richtig","1996","Mecklenburg-Vorpommern","5","","","",""
"Gerade richtig","1996","Sachsen","1","","","",""
"Gerade richtig","1996","Sachsen","2","388","0.671534047633271","0.632876370068725","0.710191725197817"
"Gerade richtig","1996","Sachsen","3","439","0.725032374653436","0.689275943855633","0.76078880545124"
"Gerade richtig","1996","Sachsen","4","137","0.609156342535418","0.544085394366701","0.674227290704134"
"Gerade richtig","1996","Sachsen","5","","","",""
"Gerade richtig","1996","Sachsen-Anhalt","1","","","",""
"Gerade richtig","1996","Sachsen-Anhalt","2","232","0.671480235201386","0.620728895542924","0.722231574859847"
"Gerade richtig","1996","Sachsen-Anhalt","3","248","0.685897451174712","0.639653180630446","0.732141721718978"
"Gerade richtig","1996","Sachsen-Anhalt","4","79","0.680690041588268","0.598632561028587","0.762747522147949"
"Gerade richtig","1996","Sachsen-Anhalt","5","","","",""
"Gerade richtig","1996","Thüringen","1","","","",""
"Gerade richtig","1996","Thüringen","2","276","0.740572487435091","0.69603061972039","0.785114355149792"
"Gerade richtig","1996","Thüringen","3","267","0.697350831636657","0.651341692429282","0.743359970844032"
"Gerade richtig","1996","Thüringen","4","68","0.809109865148404","0.728363517841024","0.889856212455784"
"Gerade richtig","1996","Thüringen","5","","","",""
"Etwas zu gross","1996","Schleswig-Holstein","1","","","",""
"Etwas zu gross","1996","Schleswig-Holstein","2","","","",""
"Etwas zu gross","1996","Schleswig-Holstein","3","","","",""
"Etwas zu gross","1996","Schleswig-Holstein","4","","","",""
"Etwas zu gross","1996","Schleswig-Holstein","5","","","",""
"Etwas zu gross","1996","Hamburg","1","","","",""
"Etwas zu gross","1996","Hamburg","2","","","",""
"Etwas zu gross","1996","Hamburg","3","","","",""
"Etwas zu gross","1996","Hamburg","4","","","",""
"Etwas zu gross","1996","Hamburg","5","","","",""
"Etwas zu gross","1996","Niedersachsen","1","","","",""
"Etwas zu gross","1996","Niedersachsen","2","36","0.132787664694714","0.100824797320273","0.164750532069154"
"Etwas zu gross","1996","Niedersachsen","3","34","0.0529915017225531","0.033276931927042","0.0727060715180641"
"Etwas zu gross","1996","Niedersachsen","4","53","0.222038997309166","0.176214459624135","0.267863534994197"
"Etwas zu gross","1996","Niedersachsen","5","","","",""
"Etwas zu gross","1996","Bremen","1","","","",""
"Etwas zu gross","1996","Bremen","2","","","",""
"Etwas zu gross","1996","Bremen","3","","","",""
"Etwas zu gross","1996","Bremen","4","","","",""
"Etwas zu gross","1996","Bremen","5","","","",""
"Etwas zu gross","1996","Nordrhein-Westfalen","1","","","",""
"Etwas zu gross","1996","Nordrhein-Westfalen","2","38","0.0628064020428947","0.0489870126607842","0.0766257914250053"
"Etwas zu gross","1996","Nordrhein-Westfalen","3","58","0.070889890082353","0.0557167667062943","0.0860630134584117"
"Etwas zu gross","1996","Nordrhein-Westfalen","4","55","0.0936215221099236","0.0720574029424528","0.115185641277394"
"Etwas zu gross","1996","Nordrhein-Westfalen","5","51","0.170934049804857","0.132883319275632","0.208984780334082"
"Etwas zu gross","1996","Hessen","1","","","",""
"Etwas zu gross","1996","Hessen","2","","","",""
"Etwas zu gross","1996","Hessen","3","","","",""
"Etwas zu gross","1996","Hessen","4","","","",""
"Etwas zu gross","1996","Hessen","5","","","",""
"Etwas zu gross","1996","Rheinland-Pfalz,Saarland","1","","","",""
"Etwas zu gross","1996","Rheinland-Pfalz,Saarland","2","","","",""
"Etwas zu gross","1996","Rheinland-Pfalz,Saarland","3","","","",""
"Etwas zu gross","1996","Rheinland-Pfalz,Saarland","4","","","",""
"Etwas zu gross","1996","Rheinland-Pfalz,Saarland","5","","","",""
"Etwas zu gross","1996","Baden-Württemberg","1","","","",""
"Etwas zu gross","1996","Baden-Württemberg","2","","","",""
"Etwas zu gross","1996","Baden-Württemberg","3","39","0.0771607403752625","0.0584219917070947","0.0958994890434304"
"Etwas zu gross","1996","Baden-Württemberg","4","43","0.100710915112681","0.0751139331338173","0.126307897091544"
"Etwas zu gross","1996","Baden-Württemberg","5","","","",""
"Etwas zu gross","1996","Bayern","1","","","",""
"Etwas zu gross","1996","Bayern","2","33","0.0869485234379207","0.0651703555365889","0.108726691339253"
"Etwas zu gross","1996","Bayern","3","35","0.065259877402713","0.0482615483107323","0.0822582064946936"
"Etwas zu gross","1996","Bayern","4","48","0.116104504624238","0.0879687599076288","0.144240249340847"
"Etwas zu gross","1996","Bayern","5","47","0.2003387866278","0.152239037854358","0.248438535401242"
"Etwas zu gross","1996","Saarland","1","","","",""
"Etwas zu gross","1996","Saarland","2","","","",""
"Etwas zu gross","1996","Saarland","3","","","",""
"Etwas zu gross","1996","Saarland","4","","","",""
"Etwas zu gross","1996","Saarland","5","","","",""
"Etwas zu gross","1996","Berlin","1","","","",""
"Etwas zu gross","1996","Berlin","2","","","",""
"Etwas zu gross","1996","Berlin","3","","","",""
"Etwas zu gross","1996","Berlin","4","","","",""
"Etwas zu gross","1996","Berlin","5","","","",""
"Etwas zu gross","1996","Brandenburg","1","","","",""
"Etwas zu gross","1996","Brandenburg","2","","","",""
"Etwas zu gross","1996","Brandenburg","3","","","",""
"Etwas zu gross","1996","Brandenburg","4","","","",""
"Etwas zu gross","1996","Brandenburg","5","","","",""
"Etwas zu gross","1996","Mecklenburg-Vorpommern","1","","","",""
"Etwas zu gross","1996","Mecklenburg-Vorpommern","2","","","",""
"Etwas zu gross","1996","Mecklenburg-Vorpommern","3","","","",""
"Etwas zu gross","1996","Mecklenburg-Vorpommern","4","","","",""
"Etwas zu gross","1996","Mecklenburg-Vorpommern","5","","","",""
"Etwas zu gross","1996","Sachsen","1","","","",""
"Etwas zu gross","1996","Sachsen","2","33","0.0683661954632916","0.0475931636097201","0.0891392273168632"
"Etwas zu gross","1996","Sachsen","3","38","0.0785701613811395","0.0570227730655595","0.10011754969672"
"Etwas zu gross","1996","Sachsen","4","","","",""
"Etwas zu gross","1996","Sachsen","5","","","",""
"Etwas zu gross","1996","Sachsen-Anhalt","1","","","",""
"Etwas zu gross","1996","Sachsen-Anhalt","2","","","",""
"Etwas zu gross","1996","Sachsen-Anhalt","3","","","",""
"Etwas zu gross","1996","Sachsen-Anhalt","4","","","",""
"Etwas zu gross","1996","Sachsen-Anhalt","5","","","",""
"Etwas zu gross","1996","Thüringen","1","","","",""
"Etwas zu gross","1996","Thüringen","2","","","",""
"Etwas zu gross","1996","Thüringen","3","","","",""
"Etwas zu gross","1996","Thüringen","4","","","",""
"Etwas zu gross","1996","Thüringen","5","","","",""
"Viel zu gross","1996","Schleswig-Holstein","1","","","",""
"Viel zu gross","1996","Schleswig-Holstein","2","","","",""
"Viel zu gross","1996","Schleswig-Holstein","3","","","",""
"Viel zu gross","1996","Schleswig-Holstein","4","","","",""
"Viel zu gross","1996","Schleswig-Holstein","5","","","",""
"Viel zu gross","1996","Hamburg","1","","","",""
"Viel zu gross","1996","Hamburg","2","","","",""
"Viel zu gross","1996","Hamburg","3","","","",""
"Viel zu gross","1996","Hamburg","4","","","",""
"Viel zu gross","1996","Hamburg","5","","","",""
"Viel zu gross","1996","Niedersachsen","1","","","",""
"Viel zu gross","1996","Niedersachsen","2","","","",""
"Viel zu gross","1996","Niedersachsen","3","","","",""
"Viel zu gross","1996","Niedersachsen","4","","","",""
"Viel zu gross","1996","Niedersachsen","5","","","",""
"Viel zu gross","1996","Bremen","1","","","",""
"Viel zu gross","1996","Bremen","2","","","",""
"Viel zu gross","1996","Bremen","3","","","",""
"Viel zu gross","1996","Bremen","4","","","",""
"Viel zu gross","1996","Bremen","5","","","",""
"Viel zu gross","1996","Nordrhein-Westfalen","1","","","",""
"Viel zu gross","1996","Nordrhein-Westfalen","2","","","",""
"Viel zu gross","1996","Nordrhein-Westfalen","3","","","",""
"Viel zu gross","1996","Nordrhein-Westfalen","4","","","",""
"Viel zu gross","1996","Nordrhein-Westfalen","5","","","",""
"Viel zu gross","1996","Hessen","1","","","",""
"Viel zu gross","1996","Hessen","2","","","",""
"Viel zu gross","1996","Hessen","3","","","",""
"Viel zu gross","1996","Hessen","4","","","",""
"Viel zu gross","1996","Hessen","5","","","",""
"Viel zu gross","1996","Rheinland-Pfalz,Saarland","1","","","",""
"Viel zu gross","1996","Rheinland-Pfalz,Saarland","2","","","",""
"Viel zu gross","1996","Rheinland-Pfalz,Saarland","3","","","",""
"Viel zu gross","1996","Rheinland-Pfalz,Saarland","4","","","",""
"Viel zu gross","1996","Rheinland-Pfalz,Saarland","5","","","",""
"Viel zu gross","1996","Baden-Württemberg","1","","","",""
"Viel zu gross","1996","Baden-Württemberg","2","","","",""
"Viel zu gross","1996","Baden-Württemberg","3","","","",""
"Viel zu gross","1996","Baden-Württemberg","4","","","",""
"Viel zu gross","1996","Baden-Württemberg","5","","","",""
"Viel zu gross","1996","Bayern","1","","","",""
"Viel zu gross","1996","Bayern","2","","","",""
"Viel zu gross","1996","Bayern","3","","","",""
"Viel zu gross","1996","Bayern","4","","","",""
"Viel zu gross","1996","Bayern","5","","","",""
"Viel zu gross","1996","Saarland","1","","","",""
"Viel zu gross","1996","Saarland","2","","","",""
"Viel zu gross","1996","Saarland","3","","","",""
"Viel zu gross","1996","Saarland","4","","","",""
"Viel zu gross","1996","Saarland","5","","","",""
"Viel zu gross","1996","Berlin","1","","","",""
"Viel zu gross","1996","Berlin","2","","","",""
"Viel zu gross","1996","Berlin","3","","","",""
"Viel zu gross","1996","Berlin","4","","","",""
"Viel zu gross","1996","Berlin","5","","","",""
"Viel zu gross","1996","Brandenburg","1","","","",""
"Viel zu gross","1996","Brandenburg","2","","","",""
"Viel zu gross","1996","Brandenburg","3","","","",""
"Viel zu gross","1996","Brandenburg","4","","","",""
"Viel zu gross","1996","Brandenburg","5","","","",""
"Viel zu gross","1996","Mecklenburg-Vorpommern","1","","","",""
"Viel zu gross","1996","Mecklenburg-Vorpommern","2","","","",""
"Viel zu gross","1996","Mecklenburg-Vorpommern","3","","","",""
"Viel zu gross","1996","Mecklenburg-Vorpommern","4","","","",""
"Viel zu gross","1996","Mecklenburg-Vorpommern","5","","","",""
"Viel zu gross","1996","Sachsen","1","","","",""
"Viel zu gross","1996","Sachsen","2","","","",""
"Viel zu gross","1996","Sachsen","3","","","",""
"Viel zu gross","1996","Sachsen","4","","","",""
"Viel zu gross","1996","Sachsen","5","","","",""
"Viel zu gross","1996","Sachsen-Anhalt","1","","","",""
"Viel zu gross","1996","Sachsen-Anhalt","2","","","",""
"Viel zu gross","1996","Sachsen-Anhalt","3","","","",""
"Viel zu gross","1996","Sachsen-Anhalt","4","","","",""
"Viel zu gross","1996","Sachsen-Anhalt","5","","","",""
"Viel zu gross","1996","Thüringen","1","","","",""
"Viel zu gross","1996","Thüringen","2","","","",""
"Viel zu gross","1996","Thüringen","3","","","",""
"Viel zu gross","1996","Thüringen","4","","","",""
"Viel zu gross","1996","Thüringen","5","","","",""
"Viel zu klein","1997","Schleswig-Holstein","1","","","",""
"Viel zu klein","1997","Schleswig-Holstein","2","","","",""
"Viel zu klein","1997","Schleswig-Holstein","3","","","",""
"Viel zu klein","1997","Schleswig-Holstein","4","","","",""
"Viel zu klein","1997","Schleswig-Holstein","5","","","",""
"Viel zu klein","1997","Hamburg","1","","","",""
"Viel zu klein","1997","Hamburg","2","","","",""
"Viel zu klein","1997","Hamburg","3","","","",""
"Viel zu klein","1997","Hamburg","4","","","",""
"Viel zu klein","1997","Hamburg","5","","","",""
"Viel zu klein","1997","Niedersachsen","1","","","",""
"Viel zu klein","1997","Niedersachsen","2","","","",""
"Viel zu klein","1997","Niedersachsen","3","","","",""
"Viel zu klein","1997","Niedersachsen","4","","","",""
"Viel zu klein","1997","Niedersachsen","5","","","",""
"Viel zu klein","1997","Bremen","1","","","",""
"Viel zu klein","1997","Bremen","2","","","",""
"Viel zu klein","1997","Bremen","3","","","",""
"Viel zu klein","1997","Bremen","4","","","",""
"Viel zu klein","1997","Bremen","5","","","",""
"Viel zu klein","1997","Nordrhein-Westfalen","1","","","",""
"Viel zu klein","1997","Nordrhein-Westfalen","2","87","0.031888878329599","0.0214099121260383","0.0423678445331596"
"Viel zu klein","1997","Nordrhein-Westfalen","3","34","0.0238304910099883","0.0147551628812046","0.032905819138772"
"Viel zu klein","1997","Nordrhein-Westfalen","4","","","",""
"Viel zu klein","1997","Nordrhein-Westfalen","5","","","",""
"Viel zu klein","1997","Hessen","1","","","",""
"Viel zu klein","1997","Hessen","2","","","",""
"Viel zu klein","1997","Hessen","3","","","",""
"Viel zu klein","1997","Hessen","4","","","",""
"Viel zu klein","1997","Hessen","5","","","",""
"Viel zu klein","1997","Rheinland-Pfalz,Saarland","1","","","",""
"Viel zu klein","1997","Rheinland-Pfalz,Saarland","2","","","",""
"Viel zu klein","1997","Rheinland-Pfalz,Saarland","3","","","",""
"Viel zu klein","1997","Rheinland-Pfalz,Saarland","4","","","",""
"Viel zu klein","1997","Rheinland-Pfalz,Saarland","5","","","",""
"Viel zu klein","1997","Baden-Württemberg","1","","","",""
"Viel zu klein","1997","Baden-Württemberg","2","48","0.0343479935190674","0.0215670828490459","0.0471289041890888"
"Viel zu klein","1997","Baden-Württemberg","3","","","",""
"Viel zu klein","1997","Baden-Württemberg","4","","","",""
"Viel zu klein","1997","Baden-Württemberg","5","","","",""
"Viel zu klein","1997","Bayern","1","","","",""
"Viel zu klein","1997","Bayern","2","","","",""
"Viel zu klein","1997","Bayern","3","","","",""
"Viel zu klein","1997","Bayern","4","","","",""
"Viel zu klein","1997","Bayern","5","","","",""
"Viel zu klein","1997","Saarland","1","","","",""
"Viel zu klein","1997","Saarland","2","","","",""
"Viel zu klein","1997","Saarland","3","","","",""
"Viel zu klein","1997","Saarland","4","","","",""
"Viel zu klein","1997","Saarland","5","","","",""
"Viel zu klein","1997","Berlin","1","","","",""
"Viel zu klein","1997","Berlin","2","","","",""
"Viel zu klein","1997","Berlin","3","","","",""
"Viel zu klein","1997","Berlin","4","","","",""
"Viel zu klein","1997","Berlin","5","","","",""
"Viel zu klein","1997","Brandenburg","1","","","",""
"Viel zu klein","1997","Brandenburg","2","","","",""
"Viel zu klein","1997","Brandenburg","3","","","",""
"Viel zu klein","1997","Brandenburg","4","","","",""
"Viel zu klein","1997","Brandenburg","5","","","",""
"Viel zu klein","1997","Mecklenburg-Vorpommern","1","","","",""
"Viel zu klein","1997","Mecklenburg-Vorpommern","2","","","",""
"Viel zu klein","1997","Mecklenburg-Vorpommern","3","","","",""
"Viel zu klein","1997","Mecklenburg-Vorpommern","4","","","",""
"Viel zu klein","1997","Mecklenburg-Vorpommern","5","","","",""
"Viel zu klein","1997","Sachsen","1","","","",""
"Viel zu klein","1997","Sachsen","2","","","",""
"Viel zu klein","1997","Sachsen","3","","","",""
"Viel zu klein","1997","Sachsen","4","","","",""
"Viel zu klein","1997","Sachsen","5","","","",""
"Viel zu klein","1997","Sachsen-Anhalt","1","","","",""
"Viel zu klein","1997","Sachsen-Anhalt","2","","","",""
"Viel zu klein","1997","Sachsen-Anhalt","3","","","",""
"Viel zu klein","1997","Sachsen-Anhalt","4","","","",""
"Viel zu klein","1997","Sachsen-Anhalt","5","","","",""
"Viel zu klein","1997","Thüringen","1","","","",""
"Viel zu klein","1997","Thüringen","2","","","",""
"Viel zu klein","1997","Thüringen","3","","","",""
"Viel zu klein","1997","Thüringen","4","","","",""
"Viel zu klein","1997","Thüringen","5","","","",""
"Etwas zu klein","1997","Schleswig-Holstein","1","","","",""
"Etwas zu klein","1997","Schleswig-Holstein","2","34","0.364114491577689","0.276925108252362","0.451303874903015"
"Etwas zu klein","1997","Schleswig-Holstein","3","","","",""
"Etwas zu klein","1997","Schleswig-Holstein","4","","","",""
"Etwas zu klein","1997","Schleswig-Holstein","5","","","",""
"Etwas zu klein","1997","Hamburg","1","","","",""
"Etwas zu klein","1997","Hamburg","2","","","",""
"Etwas zu klein","1997","Hamburg","3","","","",""
"Etwas zu klein","1997","Hamburg","4","","","",""
"Etwas zu klein","1997","Hamburg","5","","","",""
"Etwas zu klein","1997","Niedersachsen","1","","","",""
"Etwas zu klein","1997","Niedersachsen","2","79","0.205705418062146","0.166142385805599","0.245268450318693"
"Etwas zu klein","1997","Niedersachsen","3","87","0.176836218500423","0.144012094202713","0.209660342798134"
"Etwas zu klein","1997","Niedersachsen","4","36","0.0903671102604913","0.0581907848001652","0.122543435720817"
"Etwas zu klein","1997","Niedersachsen","5","","","",""
"Etwas zu klein","1997","Bremen","1","","","",""
