"hlf0071_h","year","bula_h","hhtyp","n","percent","lower_confidence","upper_confidence"
"Etwas zu klein","1990","Berlin","1-Pers.-HH","","","",""
"Etwas zu klein","1990","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1990","Berlin","Alleinerziehende","","","",""
"Etwas zu klein","1990","Berlin","Paar mit Kind(ern)","89","0.28347440569148","0.232132141605613","0.334816669777347"
"Etwas zu klein","1990","Berlin","Sonstige","","","",""
"Etwas zu klein","1990","Brandenburg","1-Pers.-HH","","","",""
"Etwas zu klein","1990","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1990","Brandenburg","Alleinerziehende","","","",""
"Etwas zu klein","1990","Brandenburg","Paar mit Kind(ern)","260","0.351417447957061","0.316276031375313","0.386558864538809"
"Etwas zu klein","1990","Brandenburg","Sonstige","","","",""
"Etwas zu klein","1990","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Etwas zu klein","1990","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1990","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Etwas zu klein","1990","Mecklenburg-Vorpommern","Paar mit Kind(ern)","151","0.295734399901722","0.25604857653318","0.335420223270264"
"Etwas zu klein","1990","Mecklenburg-Vorpommern","Sonstige","","","",""
"Etwas zu klein","1990","Sachsen","1-Pers.-HH","","","",""
"Etwas zu klein","1990","Sachsen","(Ehe-)Paar ohne Kind(er)","68","0.200514163658083","0.156782291499673","0.244246035816492"
"Etwas zu klein","1990","Sachsen","Alleinerziehende","","","",""
"Etwas zu klein","1990","Sachsen","Paar mit Kind(ern)","389","0.335662015821383","0.308393123759815","0.362930907882952"
"Etwas zu klein","1990","Sachsen","Sonstige","30","0.272167477367969","0.201643594004629","0.342691360731309"
"Etwas zu klein","1990","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Etwas zu klein","1990","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","30","0.169923678044505","0.112090568141273","0.227756787947737"
"Etwas zu klein","1990","Sachsen-Anhalt","Alleinerziehende","","","",""
"Etwas zu klein","1990","Sachsen-Anhalt","Paar mit Kind(ern)","227","0.284858256215787","0.252577879616532","0.317138632815041"
"Etwas zu klein","1990","Sachsen-Anhalt","Sonstige","","","",""
"Etwas zu klein","1990","Thüringen","1-Pers.-HH","","","",""
"Etwas zu klein","1990","Thüringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1990","Thüringen","Alleinerziehende","","","",""
"Etwas zu klein","1990","Thüringen","Paar mit Kind(ern)","204","0.289506032904133","0.255836219589505","0.32317584621876"
"Etwas zu klein","1990","Thüringen","Sonstige","","","",""
"Gerade richtig","1990","Schleswig-Holstein","1-Pers.-HH","","","",""
"Gerade richtig","1990","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Gerade richtig","1990","Schleswig-Holstein","Alleinerziehende","","","",""
"Gerade richtig","1990","Schleswig-Holstein","Paar mit Kind(ern)","","","",""
"Gerade richtig","1990","Schleswig-Holstein","Sonstige","","","",""
"Gerade richtig","1990","Hamburg","1-Pers.-HH","","","",""
"Gerade richtig","1990","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Gerade richtig","1990","Hamburg","Alleinerziehende","","","",""
"Gerade richtig","1990","Hamburg","Paar mit Kind(ern)","","","",""
"Gerade richtig","1990","Hamburg","Sonstige","","","",""
"Gerade richtig","1990","Niedersachsen","1-Pers.-HH","","","",""
"Gerade richtig","1990","Niedersachsen","(Ehe-)Paar ohne Kind(er)","32","0.704815949841206","0.570041968440024","0.839589931242388"
"Gerade richtig","1990","Niedersachsen","Alleinerziehende","","","",""
"Gerade richtig","1990","Niedersachsen","Paar mit Kind(ern)","48","0.6674268663491","0.557838528423591","0.777015204274609"
"Gerade richtig","1990","Niedersachsen","Sonstige","","","",""
"Gerade richtig","1990","Bremen","1-Pers.-HH","","","",""
"Gerade richtig","1990","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Gerade richtig","1990","Bremen","Alleinerziehende","","","",""
"Gerade richtig","1990","Bremen","Paar mit Kind(ern)","","","",""
"Gerade richtig","1990","Bremen","Sonstige","","","",""
"Gerade richtig","1990","Nordrhein-Westfalen","1-Pers.-HH","","","",""
"Gerade richtig","1990","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","76","0.786751755570979","0.701172530902193","0.872330980239765"
"Gerade richtig","1990","Nordrhein-Westfalen","Alleinerziehende","","","",""
"Gerade richtig","1990","Nordrhein-Westfalen","Paar mit Kind(ern)","130","0.82451136789578","0.768314181117511","0.880708554674049"
"Gerade richtig","1990","Nordrhein-Westfalen","Sonstige","","","",""
"Gerade richtig","1990","Hessen","1-Pers.-HH","","","",""
"Gerade richtig","1990","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Gerade richtig","1990","Hessen","Alleinerziehende","","","",""
"Gerade richtig","1990","Hessen","Paar mit Kind(ern)","35","0.800988759563273","0.683018165361437","0.918959353765108"
"Gerade richtig","1990","Hessen","Sonstige","","","",""
"Gerade richtig","1990","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Gerade richtig","1990","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Gerade richtig","1990","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Gerade richtig","1990","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","","","",""
"Gerade richtig","1990","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Gerade richtig","1990","Baden-Württemberg","1-Pers.-HH","","","",""
"Gerade richtig","1990","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","30","0.770927615415189","0.640697548071153","0.901157682759224"
"Gerade richtig","1990","Baden-Württemberg","Alleinerziehende","","","",""
"Gerade richtig","1990","Baden-Württemberg","Paar mit Kind(ern)","126","0.730608825680061","0.662916371805294","0.798301279554827"
"Gerade richtig","1990","Baden-Württemberg","Sonstige","","","",""
"Gerade richtig","1990","Bayern","1-Pers.-HH","","","",""
"Gerade richtig","1990","Bayern","(Ehe-)Paar ohne Kind(er)","44","0.761809671107576","0.650241739814862","0.87337760240029"
"Gerade richtig","1990","Bayern","Alleinerziehende","","","",""
"Gerade richtig","1990","Bayern","Paar mit Kind(ern)","64","0.687981593146398","0.596251133404262","0.779712052888534"
"Gerade richtig","1990","Bayern","Sonstige","","","",""
"Gerade richtig","1990","Saarland","1-Pers.-HH","","","",""
"Gerade richtig","1990","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Gerade richtig","1990","Saarland","Alleinerziehende","","","",""
"Gerade richtig","1990","Saarland","Paar mit Kind(ern)","","","",""
"Gerade richtig","1990","Saarland","Sonstige","","","",""
"Gerade richtig","1990","Berlin","1-Pers.-HH","32","0.693724220756806","0.559047792567188","0.828400648946424"
"Gerade richtig","1990","Berlin","(Ehe-)Paar ohne Kind(er)","60","0.719994148629399","0.620350682393584","0.819637614865213"
"Gerade richtig","1990","Berlin","Alleinerziehende","","","",""
"Gerade richtig","1990","Berlin","Paar mit Kind(ern)","178","0.606603143617329","0.550952523713556","0.662253763521102"
"Gerade richtig","1990","Berlin","Sonstige","","","",""
"Gerade richtig","1990","Brandenburg","1-Pers.-HH","37","0.727964747759977","0.603364811916507","0.852564683603448"
"Gerade richtig","1990","Brandenburg","(Ehe-)Paar ohne Kind(er)","122","0.819729917858068","0.758212275523824","0.881247560192313"
"Gerade richtig","1990","Brandenburg","Alleinerziehende","30","0.632296554802111","0.502483188100928","0.762109921503294"
"Gerade richtig","1990","Brandenburg","Paar mit Kind(ern)","365","0.527142601571756","0.490392873873872","0.56389232926964"
"Gerade richtig","1990","Brandenburg","Sonstige","40","0.664283731299694","0.530688648238402","0.797878814360986"
"Gerade richtig","1990","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Gerade richtig","1990","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","80","0.77501168760718","0.693168564027378","0.856854811186981"
"Gerade richtig","1990","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Gerade richtig","1990","Mecklenburg-Vorpommern","Paar mit Kind(ern)","279","0.547406446913438","0.504122648021762","0.590690245805115"
"Gerade richtig","1990","Mecklenburg-Vorpommern","Sonstige","","","",""
"Gerade richtig","1990","Sachsen","1-Pers.-HH","70","0.785466307024573","0.701125271387356","0.869807342661789"
"Gerade richtig","1990","Sachsen","(Ehe-)Paar ohne Kind(er)","222","0.706765499202892","0.657041579214065","0.756489419191718"
"Gerade richtig","1990","Sachsen","Alleinerziehende","60","0.659380021108578","0.56146940414429","0.757290638072867"
"Gerade richtig","1990","Sachsen","Paar mit Kind(ern)","603","0.513124265901798","0.484261217811807","0.541987313991789"
"Gerade richtig","1990","Sachsen","Sonstige","103","0.621259366626464","0.544397699341091","0.698121033911836"
"Gerade richtig","1990","Sachsen-Anhalt","1-Pers.-HH","53","0.821305544221571","0.728173458534931","0.914437629908212"
"Gerade richtig","1990","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","120","0.750002559202235","0.683323457893369","0.816681660511101"
"Gerade richtig","1990","Sachsen-Anhalt","Alleinerziehende","32","0.592768219440405","0.462921783475735","0.722614655405075"
"Gerade richtig","1990","Sachsen-Anhalt","Paar mit Kind(ern)","436","0.592977031365366","0.5578406916814","0.628113371049332"
"Gerade richtig","1990","Sachsen-Anhalt","Sonstige","50","0.76241638619941","0.66673099258317","0.858101779815651"
"Gerade richtig","1990","Thüringen","1-Pers.-HH","32","0.668076960138458","0.534860030698344","0.801293889578572"
"Gerade richtig","1990","Thüringen","(Ehe-)Paar ohne Kind(er)","124","0.765670697208391","0.700444073755535","0.830897320661247"
"Gerade richtig","1990","Thüringen","Alleinerziehende","31","0.65025409178423","0.519371806043587","0.781136377524874"
"Gerade richtig","1990","Thüringen","Paar mit Kind(ern)","426","0.601455595574465","0.565108321580952","0.637802869567978"
"Gerade richtig","1990","Thüringen","Sonstige","49","0.664022840231057","0.557831847447731","0.770213833014382"
"Etwas zu gross","1990","Schleswig-Holstein","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Schleswig-Holstein","Alleinerziehende","","","",""
"Etwas zu gross","1990","Schleswig-Holstein","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Schleswig-Holstein","Sonstige","","","",""
"Etwas zu gross","1990","Hamburg","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Hamburg","Alleinerziehende","","","",""
"Etwas zu gross","1990","Hamburg","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Hamburg","Sonstige","","","",""
"Etwas zu gross","1990","Niedersachsen","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Niedersachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Niedersachsen","Alleinerziehende","","","",""
"Etwas zu gross","1990","Niedersachsen","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Niedersachsen","Sonstige","","","",""
"Etwas zu gross","1990","Bremen","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Bremen","Alleinerziehende","","","",""
"Etwas zu gross","1990","Bremen","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Bremen","Sonstige","","","",""
"Etwas zu gross","1990","Nordrhein-Westfalen","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Nordrhein-Westfalen","Alleinerziehende","","","",""
"Etwas zu gross","1990","Nordrhein-Westfalen","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Nordrhein-Westfalen","Sonstige","","","",""
"Etwas zu gross","1990","Hessen","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Hessen","Alleinerziehende","","","",""
"Etwas zu gross","1990","Hessen","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Hessen","Sonstige","","","",""
"Etwas zu gross","1990","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Etwas zu gross","1990","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Etwas zu gross","1990","Baden-Württemberg","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Baden-Württemberg","Alleinerziehende","","","",""
"Etwas zu gross","1990","Baden-Württemberg","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Baden-Württemberg","Sonstige","","","",""
"Etwas zu gross","1990","Bayern","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Bayern","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Bayern","Alleinerziehende","","","",""
"Etwas zu gross","1990","Bayern","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Bayern","Sonstige","","","",""
"Etwas zu gross","1990","Saarland","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Saarland","Alleinerziehende","","","",""
"Etwas zu gross","1990","Saarland","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Saarland","Sonstige","","","",""
"Etwas zu gross","1990","Berlin","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Berlin","Alleinerziehende","","","",""
"Etwas zu gross","1990","Berlin","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Berlin","Sonstige","","","",""
"Etwas zu gross","1990","Brandenburg","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Brandenburg","Alleinerziehende","","","",""
"Etwas zu gross","1990","Brandenburg","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Brandenburg","Sonstige","","","",""
"Etwas zu gross","1990","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Etwas zu gross","1990","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Mecklenburg-Vorpommern","Sonstige","","","",""
"Etwas zu gross","1990","Sachsen","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Sachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Sachsen","Alleinerziehende","","","",""
"Etwas zu gross","1990","Sachsen","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Sachsen","Sonstige","","","",""
"Etwas zu gross","1990","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Sachsen-Anhalt","Alleinerziehende","","","",""
"Etwas zu gross","1990","Sachsen-Anhalt","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Sachsen-Anhalt","Sonstige","","","",""
"Etwas zu gross","1990","Thüringen","1-Pers.-HH","","","",""
"Etwas zu gross","1990","Thüringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu gross","1990","Thüringen","Alleinerziehende","","","",""
"Etwas zu gross","1990","Thüringen","Paar mit Kind(ern)","","","",""
"Etwas zu gross","1990","Thüringen","Sonstige","","","",""
"Viel zu gross","1990","Schleswig-Holstein","1-Pers.-HH","","","",""
"Viel zu gross","1990","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Schleswig-Holstein","Alleinerziehende","","","",""
"Viel zu gross","1990","Schleswig-Holstein","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Schleswig-Holstein","Sonstige","","","",""
"Viel zu gross","1990","Hamburg","1-Pers.-HH","","","",""
"Viel zu gross","1990","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Hamburg","Alleinerziehende","","","",""
"Viel zu gross","1990","Hamburg","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Hamburg","Sonstige","","","",""
"Viel zu gross","1990","Niedersachsen","1-Pers.-HH","","","",""
"Viel zu gross","1990","Niedersachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Niedersachsen","Alleinerziehende","","","",""
"Viel zu gross","1990","Niedersachsen","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Niedersachsen","Sonstige","","","",""
"Viel zu gross","1990","Bremen","1-Pers.-HH","","","",""
"Viel zu gross","1990","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Bremen","Alleinerziehende","","","",""
"Viel zu gross","1990","Bremen","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Bremen","Sonstige","","","",""
"Viel zu gross","1990","Nordrhein-Westfalen","1-Pers.-HH","","","",""
"Viel zu gross","1990","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Nordrhein-Westfalen","Alleinerziehende","","","",""
"Viel zu gross","1990","Nordrhein-Westfalen","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Nordrhein-Westfalen","Sonstige","","","",""
"Viel zu gross","1990","Hessen","1-Pers.-HH","","","",""
"Viel zu gross","1990","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Hessen","Alleinerziehende","","","",""
"Viel zu gross","1990","Hessen","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Hessen","Sonstige","","","",""
"Viel zu gross","1990","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Viel zu gross","1990","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Viel zu gross","1990","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Viel zu gross","1990","Baden-Württemberg","1-Pers.-HH","","","",""
"Viel zu gross","1990","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Baden-Württemberg","Alleinerziehende","","","",""
"Viel zu gross","1990","Baden-Württemberg","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Baden-Württemberg","Sonstige","","","",""
"Viel zu gross","1990","Bayern","1-Pers.-HH","","","",""
"Viel zu gross","1990","Bayern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Bayern","Alleinerziehende","","","",""
"Viel zu gross","1990","Bayern","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Bayern","Sonstige","","","",""
"Viel zu gross","1990","Saarland","1-Pers.-HH","","","",""
"Viel zu gross","1990","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Saarland","Alleinerziehende","","","",""
"Viel zu gross","1990","Saarland","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Saarland","Sonstige","","","",""
"Viel zu gross","1990","Berlin","1-Pers.-HH","","","",""
"Viel zu gross","1990","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1990","Berlin","Alleinerziehende","","","",""
"Viel zu gross","1990","Berlin","Paar mit Kind(ern)","","","",""
"Viel zu gross","1990","Berlin","Sonstige","","","",""
