"beruf","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","2015","Ostdeutschland, neue Bundeslaender","weiblich","274","0.066883438320145","0.0579319646040106","0.0758349120362794"
"Sonstige Nichterwerbspersonen","2015","Westdeutschland, alte Bundeslaender","maennlich","423","0.0319549041422912","0.0285221063150351","0.0353877019695474"
"Sonstige Nichterwerbspersonen","2015","Westdeutschland, alte Bundeslaender","weiblich","1747","0.100894084388596","0.09545630509209","0.106331863685102"
"Sonstige Nichterwerbspersonen","2015","Ostdeutschland, neue Bundeslaender","maennlich","74","0.0168914250112137","0.0118660866942546","0.0219167633281727"
"Sonstige Nichterwerbspersonen","2015","Ostdeutschland, neue Bundeslaender","weiblich","199","0.0427193039832738","0.0354732922797081","0.0499653156868395"
"Beamte","2015","Westdeutschland, alte Bundeslaender","maennlich","417","0.0420296389336721","0.0381132524925747","0.0459460253747695"
"Beamte","2015","Westdeutschland, alte Bundeslaender","weiblich","428","0.0365599911936644","0.0331715599508421","0.0399484224364867"
"Beamte","2015","Ostdeutschland, neue Bundeslaender","maennlich","67","0.0228619539276753","0.0170333297667235","0.028690578088627"
"Beamte","2015","Ostdeutschland, neue Bundeslaender","weiblich","63","0.0177944128232429","0.0130573370959826","0.0225314885505031"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","Westdeutschland, alte Bundeslaender","maennlich","1596","0.13653817766724","0.130224412391719","0.142851942942761"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","Westdeutschland, alte Bundeslaender","weiblich","2184","0.181363475986507","0.17450160250433","0.188225349468685"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","Ostdeutschland, neue Bundeslaender","maennlich","346","0.139507305602732","0.126795911730514","0.152218699474949"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2016","Ostdeutschland, neue Bundeslaender","weiblich","479","0.168595784617982","0.155429087895022","0.181762481340942"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","Westdeutschland, alte Bundeslaender","maennlich","3069","0.341808480951152","0.33308665593621","0.350530305966093"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","Westdeutschland, alte Bundeslaender","weiblich","2886","0.257236574222937","0.24945237672251","0.265020771723364"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","Ostdeutschland, neue Bundeslaender","maennlich","751","0.328971171399207","0.31173381677029","0.346208526028124"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2016","Ostdeutschland, neue Bundeslaender","weiblich","807","0.264831339949624","0.249313704434342","0.280348975464905"
"Selbstständige/ManagerInnen","2016","Westdeutschland, alte Bundeslaender","maennlich","760","0.0766925980820545","0.0717994349492434","0.0815857612148657"
"Selbstständige/ManagerInnen","2016","Westdeutschland, alte Bundeslaender","weiblich","484","0.0437887021802321","0.040144686772751","0.0474327175877133"
"Selbstständige/ManagerInnen","2016","Ostdeutschland, neue Bundeslaender","maennlich","195","0.0821640299918111","0.072089042637576","0.0922390173460462"
"Selbstständige/ManagerInnen","2016","Ostdeutschland, neue Bundeslaender","weiblich","140","0.0480918716464205","0.040567318350289","0.055616424942552"
"In Ausbildung","2016","Westdeutschland, alte Bundeslaender","maennlich","916","0.0741949318843055","0.0693756014074525","0.0790142623611585"
"In Ausbildung","2016","Westdeutschland, alte Bundeslaender","weiblich","791","0.0609057885523581","0.0566468036612316","0.0651647734434847"
"In Ausbildung","2016","Ostdeutschland, neue Bundeslaender","maennlich","167","0.0526406499734105","0.0444477226758206","0.0608335772710003"
"In Ausbildung","2016","Ostdeutschland, neue Bundeslaender","weiblich","148","0.0546943085351909","0.0466977233176945","0.0626908937526874"
"In Rente oder Pension","2016","Westdeutschland, alte Bundeslaender","maennlich","1913","0.24023851150444","0.232382542465312","0.248094480543568"
"In Rente oder Pension","2016","Westdeutschland, alte Bundeslaender","weiblich","1999","0.277471014163248","0.269497336406032","0.285444691920464"
"In Rente oder Pension","2016","Ostdeutschland, neue Bundeslaender","maennlich","653","0.24502532053367","0.229245837062346","0.260804804004994"
"In Rente oder Pension","2016","Ostdeutschland, neue Bundeslaender","weiblich","782","0.331491748848021","0.31493644664876","0.348047051047282"
"Arbeitslose","2016","Westdeutschland, alte Bundeslaender","maennlich","456","0.0478467058189661","0.0439218901063666","0.0517715215315655"
"Arbeitslose","2016","Westdeutschland, alte Bundeslaender","weiblich","574","0.0389561879601352","0.0355104515493182","0.0424019243709522"
"Arbeitslose","2016","Ostdeutschland, neue Bundeslaender","maennlich","173","0.0920868766866578","0.0814786662807992","0.102695087092516"
"Arbeitslose","2016","Ostdeutschland, neue Bundeslaender","weiblich","233","0.0673754619512512","0.0585598662955722","0.0761910576069302"
"Sonstige Nichterwerbspersonen","2016","Westdeutschland, alte Bundeslaender","maennlich","2266","0.039864417680294","0.0362669342212419","0.043461901139346"
"Sonstige Nichterwerbspersonen","2016","Westdeutschland, alte Bundeslaender","weiblich","2782","0.10273411155271","0.0973273135355344","0.108140909569885"
"Sonstige Nichterwerbspersonen","2016","Ostdeutschland, neue Bundeslaender","maennlich","506","0.0324064030146416","0.0259098495955323","0.0389029564337509"
"Sonstige Nichterwerbspersonen","2016","Ostdeutschland, neue Bundeslaender","weiblich","458","0.0435781899942613","0.0363984834307214","0.0507578965578011"
"Beamte","2016","Westdeutschland, alte Bundeslaender","maennlich","385","0.0428161764115482","0.0390936188075556","0.0465387340155409"
"Beamte","2016","Westdeutschland, alte Bundeslaender","weiblich","413","0.0375441453818726","0.0341589498950136","0.0409293408687317"
"Beamte","2016","Ostdeutschland, neue Bundeslaender","maennlich","63","0.0271982427978703","0.0212305878648799","0.0331658977308607"
"Beamte","2016","Ostdeutschland, neue Bundeslaender","weiblich","59","0.0213412944572491","0.01625884139885","0.0264237475156483"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","Westdeutschland, alte Bundeslaender","maennlich","1968","0.143745548598131","0.137686483160383","0.149804614035878"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","Westdeutschland, alte Bundeslaender","weiblich","2399","0.187560204963802","0.18097582351734","0.194144586410264"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","Ostdeutschland, neue Bundeslaender","maennlich","479","0.189913286034155","0.176038626586742","0.203787945481567"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2017","Ostdeutschland, neue Bundeslaender","weiblich","534","0.151211933751134","0.13915566736292","0.163268200139347"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Westdeutschland, alte Bundeslaender","maennlich","3419","0.333613836762717","0.325470694308913","0.341756979216521"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Westdeutschland, alte Bundeslaender","weiblich","3312","0.259501501373854","0.252107473766568","0.266895528981141"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Ostdeutschland, neue Bundeslaender","maennlich","835","0.312220685253206","0.295828596584093","0.32861277392232"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2017","Ostdeutschland, neue Bundeslaender","weiblich","911","0.28067873736765","0.265557533270485","0.295799941464815"
"Selbstständige/ManagerInnen","2017","Westdeutschland, alte Bundeslaender","maennlich","882","0.0810153957320224","0.0763029656882628","0.0857278257757819"
"Selbstständige/ManagerInnen","2017","Westdeutschland, alte Bundeslaender","weiblich","515","0.0416518620360721","0.038281877550735","0.0450218465214091"
"Selbstständige/ManagerInnen","2017","Ostdeutschland, neue Bundeslaender","maennlich","215","0.077092568510513","0.067657083424548","0.0865280535964779"
"Selbstständige/ManagerInnen","2017","Ostdeutschland, neue Bundeslaender","weiblich","156","0.0542690830044137","0.0466451301101137","0.0618930358987137"
"In Ausbildung","2017","Westdeutschland, alte Bundeslaender","maennlich","1099","0.0730924641330073","0.0685971346608611","0.0775877936051536"
"In Ausbildung","2017","Westdeutschland, alte Bundeslaender","weiblich","894","0.0577048563020314","0.053771632147367","0.0616380804566957"
"In Ausbildung","2017","Ostdeutschland, neue Bundeslaender","maennlich","185","0.0540509301882028","0.0460523230443721","0.0620495373320335"
"In Ausbildung","2017","Ostdeutschland, neue Bundeslaender","weiblich","177","0.0556681933925565","0.0479523031414484","0.0633840836436646"
"In Rente oder Pension","2017","Westdeutschland, alte Bundeslaender","maennlich","2006","0.235498164407261","0.228170086988651","0.242826241825872"
"In Rente oder Pension","2017","Westdeutschland, alte Bundeslaender","weiblich","2110","0.276437167400181","0.26889345050794","0.283980884292423"
"In Rente oder Pension","2017","Ostdeutschland, neue Bundeslaender","maennlich","697","0.2443872243354","0.229186376948305","0.259588071722496"
"In Rente oder Pension","2017","Ostdeutschland, neue Bundeslaender","weiblich","813","0.333149408058684","0.317287553525362","0.349011262592006"
"Arbeitslose","2017","Westdeutschland, alte Bundeslaender","maennlich","996","0.0506926075379694","0.046903972543396","0.0544812425325427"
"Arbeitslose","2017","Westdeutschland, alte Bundeslaender","weiblich","904","0.0369428676455121","0.0337613058191704","0.0401244294718537"
"Arbeitslose","2017","Ostdeutschland, neue Bundeslaender","maennlich","292","0.0788919295040246","0.0693562754677683","0.0884275835402809"
"Arbeitslose","2017","Ostdeutschland, neue Bundeslaender","weiblich","290","0.058603122248409","0.050698758394853","0.066507486101965"
"Sonstige Nichterwerbspersonen","2017","Westdeutschland, alte Bundeslaender","maennlich","2049","0.039993348866912","0.0366092890880921","0.0433774086457318"
"Sonstige Nichterwerbspersonen","2017","Westdeutschland, alte Bundeslaender","weiblich","2897","0.104398840774673","0.0992411630624045","0.109556518486941"
"Sonstige Nichterwerbspersonen","2017","Ostdeutschland, neue Bundeslaender","maennlich","298","0.0202559279836227","0.0152726937928218","0.0252391621744236"
"Sonstige Nichterwerbspersonen","2017","Ostdeutschland, neue Bundeslaender","weiblich","447","0.0484481017890686","0.0412224872102069","0.0556737163679304"
"Beamte","2017","Westdeutschland, alte Bundeslaender","maennlich","460","0.0423486339619798","0.0388706270672221","0.0458266408567375"
"Beamte","2017","Westdeutschland, alte Bundeslaender","weiblich","471","0.0358026995038746","0.0326687652480151","0.0389366337597341"
"Beamte","2017","Ostdeutschland, neue Bundeslaender","maennlich","69","0.0231874481908756","0.0178637797787507","0.0285111166030005"
"Beamte","2017","Ostdeutschland, neue Bundeslaender","weiblich","64","0.0179714203880851","0.0135007419408437","0.0224420988353264"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Westdeutschland, alte Bundeslaender","maennlich","2006","0.146188994323153","0.139802588447139","0.152575400199167"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Westdeutschland, alte Bundeslaender","weiblich","2257","0.180589458698174","0.173859064480258","0.187319852916091"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Ostdeutschland, neue Bundeslaender","maennlich","474","0.156979331379325","0.143851970278443","0.170106692480207"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2018","Ostdeutschland, neue Bundeslaender","weiblich","552","0.175140826721659","0.162105449519054","0.188176203924263"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Westdeutschland, alte Bundeslaender","maennlich","3350","0.352377998131986","0.343742577604179","0.361013418659793"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Westdeutschland, alte Bundeslaender","weiblich","3258","0.272461527021107","0.264671766496977","0.280251287545237"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Ostdeutschland, neue Bundeslaender","maennlich","866","0.349045998245111","0.331845003417899","0.366246993072323"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2018","Ostdeutschland, neue Bundeslaender","weiblich","884","0.273433437036208","0.258147097023292","0.288719777049123"
"Selbstständige/ManagerInnen","2018","Westdeutschland, alte Bundeslaender","maennlich","789","0.0773485253831788","0.0725194591540925","0.0821775916122652"
"Selbstständige/ManagerInnen","2018","Westdeutschland, alte Bundeslaender","weiblich","485","0.042972999353912","0.0394248371923522","0.0465211615154719"
"Selbstständige/ManagerInnen","2018","Ostdeutschland, neue Bundeslaender","maennlich","189","0.0788239700669895","0.0691001357633226","0.0885478043706564"
"Selbstständige/ManagerInnen","2018","Ostdeutschland, neue Bundeslaender","weiblich","138","0.0416787918594029","0.0348246496433318","0.048532934075474"
"In Ausbildung","2018","Westdeutschland, alte Bundeslaender","maennlich","1011","0.069021821770266","0.0644395455815454","0.0736040979589866"
"In Ausbildung","2018","Westdeutschland, alte Bundeslaender","weiblich","863","0.0567399234597803","0.0526922671333669","0.0607875797861938"
"In Ausbildung","2018","Ostdeutschland, neue Bundeslaender","maennlich","185","0.0471072210880279","0.0394617747631994","0.0547526674128564"
"In Ausbildung","2018","Ostdeutschland, neue Bundeslaender","weiblich","172","0.0484271765595017","0.0410650108141572","0.0557893423048462"
"In Rente oder Pension","2018","Westdeutschland, alte Bundeslaender","maennlich","1995","0.237657417562485","0.229963118213565","0.245351716911406"
"In Rente oder Pension","2018","Westdeutschland, alte Bundeslaender","weiblich","2090","0.278162467334558","0.270322531174382","0.286002403494734"
"In Rente oder Pension","2018","Ostdeutschland, neue Bundeslaender","maennlich","682","0.240098203527138","0.224684383851312","0.255512023202964"
"In Rente oder Pension","2018","Ostdeutschland, neue Bundeslaender","weiblich","830","0.330515119488442","0.314382456810097","0.346647782166787"
"Arbeitslose","2018","Westdeutschland, alte Bundeslaender","maennlich","1058","0.0477306652866966","0.0438767963069562","0.051584534266437"
"Arbeitslose","2018","Westdeutschland, alte Bundeslaender","weiblich","1062","0.0379074209566104","0.0345661316345466","0.0412487102786741"
"Arbeitslose","2018","Ostdeutschland, neue Bundeslaender","maennlich","335","0.0723952140557023","0.0630438815034461","0.0817465466079585"
"Arbeitslose","2018","Ostdeutschland, neue Bundeslaender","weiblich","324","0.0596156537629965","0.0514953392242899","0.0677359683017032"
"Sonstige Nichterwerbspersonen","2018","Westdeutschland, alte Bundeslaender","maennlich","1124","0.0297711316653262","0.0266989063014503","0.032843357029202"
"Sonstige Nichterwerbspersonen","2018","Westdeutschland, alte Bundeslaender","weiblich","2082","0.0956678844671223","0.0905216378601528","0.100814131074092"
"Sonstige Nichterwerbspersonen","2018","Ostdeutschland, neue Bundeslaender","maennlich","154","0.0315883879509227","0.0252769137869013","0.0378998621149441"
"Sonstige Nichterwerbspersonen","2018","Ostdeutschland, neue Bundeslaender","weiblich","310","0.0556010413167853","0.0477421874505144","0.0634598951830562"
"Beamte","2018","Westdeutschland, alte Bundeslaender","maennlich","423","0.0399034458769085","0.036365257444598","0.043441634309219"
"Beamte","2018","Westdeutschland, alte Bundeslaender","weiblich","452","0.0354983187087358","0.0322608996580492","0.0387357377594225"
"Beamte","2018","Ostdeutschland, neue Bundeslaender","maennlich","65","0.0239616736867836","0.0184430714377791","0.0294802759357881"
"Beamte","2018","Ostdeutschland, neue Bundeslaender","weiblich","56","0.0155879532550054","0.0113395766551227","0.019836329854888"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Westdeutschland, alte Bundeslaender","maennlich","1992","0.149079898703346","0.14268683171528","0.155472965691413"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Westdeutschland, alte Bundeslaender","weiblich","2017","0.173813262878553","0.167060928846859","0.180565596910246"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Ostdeutschland, neue Bundeslaender","maennlich","446","0.154149064312569","0.141225651368909","0.167072477256228"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2019","Ostdeutschland, neue Bundeslaender","weiblich","519","0.161857019985298","0.149043470341667","0.17467056962893"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Westdeutschland, alte Bundeslaender","maennlich","3047","0.345120961575808","0.33658757279056","0.353654350361057"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Westdeutschland, alte Bundeslaender","weiblich","3236","0.287081729929323","0.279020598495106","0.29514286136354"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Ostdeutschland, neue Bundeslaender","maennlich","784","0.342379198778522","0.325396710842691","0.359361686714353"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2019","Ostdeutschland, neue Bundeslaender","weiblich","851","0.286670889988514","0.270938981884938","0.30240279809209"
"Selbstständige/ManagerInnen","2019","Westdeutschland, alte Bundeslaender","maennlich","1775","0.0898735369687559","0.0847399360149849","0.095007137922527"
"Selbstständige/ManagerInnen","2019","Westdeutschland, alte Bundeslaender","weiblich","827","0.0438460360006785","0.0401976360965566","0.0474944359048003"
"Selbstständige/ManagerInnen","2019","Ostdeutschland, neue Bundeslaender","maennlich","471","0.0795511000216029","0.0698664753480176","0.0892357246951882"
"Selbstständige/ManagerInnen","2019","Ostdeutschland, neue Bundeslaender","weiblich","240","0.0518885772695707","0.0441722577851331","0.0596048967540083"
"In Ausbildung","2019","Westdeutschland, alte Bundeslaender","maennlich","894","0.0644407963652866","0.0600335086164867","0.0688480841140865"
"In Ausbildung","2019","Westdeutschland, alte Bundeslaender","weiblich","742","0.0520366174820749","0.0480790925197239","0.055994142444426"
"In Ausbildung","2019","Ostdeutschland, neue Bundeslaender","maennlich","153","0.0579576446666731","0.0495948691922274","0.0663204201411188"
"In Ausbildung","2019","Ostdeutschland, neue Bundeslaender","weiblich","168","0.0474247768240475","0.0400304793506165","0.0548190742974784"
"In Rente oder Pension","2019","Westdeutschland, alte Bundeslaender","maennlich","1949","0.232190574881458","0.224611707076593","0.239769442686323"
"In Rente oder Pension","2019","Westdeutschland, alte Bundeslaender","weiblich","2027","0.273769031318078","0.265823866796957","0.281714195839199"
"In Rente oder Pension","2019","Ostdeutschland, neue Bundeslaender","maennlich","666","0.246143886246679","0.230726930869665","0.261560841623693"
"In Rente oder Pension","2019","Ostdeutschland, neue Bundeslaender","weiblich","779","0.326360005314436","0.310048012274842","0.342671998354029"
"Arbeitslose","2019","Westdeutschland, alte Bundeslaender","maennlich","939","0.0447735651673668","0.0410614681010594","0.0484856622336742"
"Arbeitslose","2019","Westdeutschland, alte Bundeslaender","weiblich","965","0.0366778476745117","0.0333284937041513","0.0400272016448721"
"Arbeitslose","2019","Ostdeutschland, neue Bundeslaender","maennlich","240","0.0647342841029409","0.0559279625289657","0.0735406056769161"
"Arbeitslose","2019","Ostdeutschland, neue Bundeslaender","weiblich","274","0.0521876476146938","0.0444503434024484","0.0599249518269392"
"Sonstige Nichterwerbspersonen","2019","Westdeutschland, alte Bundeslaender","maennlich","921","0.0321544834786271","0.0289879862729581","0.035320980684296"
"Sonstige Nichterwerbspersonen","2019","Westdeutschland, alte Bundeslaender","weiblich","1875","0.0979912981397042","0.0926937797643338","0.103288816515075"
"Sonstige Nichterwerbspersonen","2019","Ostdeutschland, neue Bundeslaender","maennlich","179","0.0318096411475718","0.0255287738190679","0.0380905084760757"
"Sonstige Nichterwerbspersonen","2019","Ostdeutschland, neue Bundeslaender","weiblich","280","0.0548820406804971","0.046958801552257","0.0628052798087372"
"Beamte","2019","Westdeutschland, alte Bundeslaender","maennlich","406","0.042366182859351","0.0387507131758509","0.0459816525428511"
"Beamte","2019","Westdeutschland, alte Bundeslaender","weiblich","410","0.0347841765770771","0.0315192273449156","0.0380491258092386"
"Beamte","2019","Ostdeutschland, neue Bundeslaender","maennlich","60","0.0232751807234417","0.0178789252665332","0.0286714361803502"
"Beamte","2019","Ostdeutschland, neue Bundeslaender","weiblich","63","0.0187290423229431","0.0140127915647841","0.0234452930811021"
