"beruf","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","1997","direkter Migrationshintergrund","weiblich","127","0.0866821040333239","0.0709705753339984","0.102393632732649"
"Arbeitslose","1997","indirekter Migrationshintergrund","maennlich","","","",""
"Arbeitslose","1997","indirekter Migrationshintergrund","weiblich","","","",""
"Sonstige Nichterwerbspersonen","1997","kein Migrationshintergrund","maennlich","83","0.0153388898127151","0.0118175176636028","0.0188602619618274"
"Sonstige Nichterwerbspersonen","1997","kein Migrationshintergrund","weiblich","798","0.156984613277558","0.14705198198863","0.166917244566486"
"Sonstige Nichterwerbspersonen","1997","direkter Migrationshintergrund","maennlich","37","0.0346607388655949","0.0245567206853297","0.0447647570458601"
"Sonstige Nichterwerbspersonen","1997","direkter Migrationshintergrund","weiblich","365","0.246074370709239","0.22202298061598","0.270125760802499"
"Sonstige Nichterwerbspersonen","1997","indirekter Migrationshintergrund","maennlich","","","",""
"Sonstige Nichterwerbspersonen","1997","indirekter Migrationshintergrund","weiblich","41","0.139266763184204","0.0987133789058468","0.179820147462562"
"Beamte","1997","kein Migrationshintergrund","maennlich","282","0.0657145080425074","0.0586147752892001","0.0728142407958148"
"Beamte","1997","kein Migrationshintergrund","weiblich","134","0.0244099339095708","0.0201965114463025","0.0286233563728391"
"Beamte","1997","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","1997","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","1997","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","1997","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1998","kein Migrationshintergrund","maennlich","626","0.111488309184209","0.103076606191385","0.119900012177033"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1998","kein Migrationshintergrund","weiblich","915","0.131789016938446","0.123165059638193","0.140412974238699"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1998","direkter Migrationshintergrund","maennlich","396","0.261282948336625","0.236660600714497","0.285905295958754"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1998","direkter Migrationshintergrund","weiblich","320","0.232685947842604","0.208768757843176","0.256603137842032"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1998","indirekter Migrationshintergrund","maennlich","46","0.126921481907961","0.089865232349748","0.163977731466174"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1998","indirekter Migrationshintergrund","weiblich","69","0.178034472768567","0.134381287729049","0.221687657808086"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","kein Migrationshintergrund","maennlich","2004","0.346480481489231","0.333762846363455","0.359198116615008"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","kein Migrationshintergrund","weiblich","1408","0.204036926874034","0.193762556967611","0.214311296780458"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","direkter Migrationshintergrund","maennlich","299","0.250920601310028","0.226622801537684","0.275218401082371"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","direkter Migrationshintergrund","weiblich","119","0.12929465463827","0.110302930646642","0.148286378629899"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","indirekter Migrationshintergrund","maennlich","78","0.240172492760129","0.192618566190088","0.28772641933017"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","indirekter Migrationshintergrund","weiblich","43","0.179586387671234","0.135784763023325","0.223388012319143"
"Selbstständige/ManagerInnen","1998","kein Migrationshintergrund","maennlich","486","0.0927382807340926","0.0849859283462681","0.100490633121917"
"Selbstständige/ManagerInnen","1998","kein Migrationshintergrund","weiblich","237","0.0363526647799411","0.0315808724054284","0.0411244571544538"
"Selbstständige/ManagerInnen","1998","direkter Migrationshintergrund","maennlich","58","0.048404181858984","0.0363759285127345","0.0604324352052334"
"Selbstständige/ManagerInnen","1998","direkter Migrationshintergrund","weiblich","","","",""
"Selbstständige/ManagerInnen","1998","indirekter Migrationshintergrund","maennlich","","","",""
"Selbstständige/ManagerInnen","1998","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","1998","kein Migrationshintergrund","maennlich","453","0.0710849538493893","0.0642172029619554","0.0779527047368232"
"In Ausbildung","1998","kein Migrationshintergrund","weiblich","468","0.063973081138943","0.0577343373000768","0.0702118249778091"
"In Ausbildung","1998","direkter Migrationshintergrund","maennlich","67","0.0616264666789753","0.0481490588085549","0.0751038745493956"
"In Ausbildung","1998","direkter Migrationshintergrund","weiblich","53","0.0547750219911473","0.0418955702979039","0.0676544736843908"
"In Ausbildung","1998","indirekter Migrationshintergrund","maennlich","125","0.435124168990085","0.379935446113945","0.490312891866226"
"In Ausbildung","1998","indirekter Migrationshintergrund","weiblich","109","0.34183645045369","0.287709547106254","0.395963353801126"
"In Rente oder Pension","1998","kein Migrationshintergrund","maennlich","1013","0.239523036964319","0.228116485398328","0.25092958853031"
"In Rente oder Pension","1998","kein Migrationshintergrund","weiblich","1386","0.320424919170861","0.308527953318975","0.332321885022747"
"In Rente oder Pension","1998","direkter Migrationshintergrund","maennlich","224","0.216480130668136","0.193398372298438","0.239561889037834"
"In Rente oder Pension","1998","direkter Migrationshintergrund","weiblich","205","0.225481558078586","0.201827269294628","0.249135846862544"
"In Rente oder Pension","1998","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","1998","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","1998","kein Migrationshintergrund","maennlich","400","0.0669816943209047","0.0603003963790052","0.0736629922628043"
"Arbeitslose","1998","kein Migrationshintergrund","weiblich","400","0.0574842960678991","0.051549944701323","0.0634186474344752"
"Arbeitslose","1998","direkter Migrationshintergrund","maennlich","138","0.10775363866022","0.0903759013672978","0.125131375953142"
"Arbeitslose","1998","direkter Migrationshintergrund","weiblich","111","0.0747838464415012","0.0598948988147034","0.0896727940682989"
"Arbeitslose","1998","indirekter Migrationshintergrund","maennlich","30","0.0953855856016793","0.0626861413893694","0.128085029813989"
"Arbeitslose","1998","indirekter Migrationshintergrund","weiblich","","","",""
"Sonstige Nichterwerbspersonen","1998","kein Migrationshintergrund","maennlich","86","0.0127821734594221","0.00977992562684211","0.0157844212920021"
"Sonstige Nichterwerbspersonen","1998","kein Migrationshintergrund","weiblich","944","0.159935435812912","0.150590355622657","0.169280516003167"
"Sonstige Nichterwerbspersonen","1998","direkter Migrationshintergrund","maennlich","30","0.0309702507805946","0.0212612222211978","0.0406792793399915"
"Sonstige Nichterwerbspersonen","1998","direkter Migrationshintergrund","weiblich","363","0.252009437924796","0.227434356731014","0.276584519118578"
"Sonstige Nichterwerbspersonen","1998","indirekter Migrationshintergrund","maennlich","","","",""
"Sonstige Nichterwerbspersonen","1998","indirekter Migrationshintergrund","weiblich","42","0.166103086874765","0.123633100870253","0.208573072879278"
"Beamte","1998","kein Migrationshintergrund","maennlich","310","0.0589210699984319","0.0526276599448307","0.065214480052033"
"Beamte","1998","kein Migrationshintergrund","weiblich","152","0.0260036592169637","0.0219462365959231","0.0300610818380043"
"Beamte","1998","direkter Migrationshintergrund","maennlich","","","",""
"Beamte","1998","direkter Migrationshintergrund","weiblich","","","",""
"Beamte","1998","indirekter Migrationshintergrund","maennlich","","","",""
"Beamte","1998","indirekter Migrationshintergrund","weiblich","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","kein Migrationshintergrund","maennlich","578","0.108958258979153","0.100501576262319","0.117414941695987"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","kein Migrationshintergrund","weiblich","943","0.147829673100149","0.138626830691836","0.157032515508463"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","direkter Migrationshintergrund","maennlich","332","0.25250493566487","0.227038609930756","0.277971261398984"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","direkter Migrationshintergrund","weiblich","317","0.254602289946815","0.228928161633221","0.28027641826041"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","indirekter Migrationshintergrund","maennlich","57","0.174226507815735","0.132002949608237","0.216450066023233"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","indirekter Migrationshintergrund","weiblich","75","0.169377119147054","0.127003636550648","0.21175060174346"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","kein Migrationshintergrund","maennlich","2029","0.355314010486349","0.342324247796861","0.368303773175838"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","kein Migrationshintergrund","weiblich","1412","0.206608058495731","0.196110326193576","0.217105790797887"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","direkter Migrationshintergrund","maennlich","309","0.280957433136756","0.254610822514423","0.307304043759089"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","direkter Migrationshintergrund","weiblich","102","0.128510757955358","0.10878783467983","0.148233681230886"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","indirekter Migrationshintergrund","maennlich","87","0.267995229036598","0.21869059594998","0.317299862123216"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","indirekter Migrationshintergrund","weiblich","51","0.190069937073002","0.145745286725579","0.234394587420424"
"Selbstständige/ManagerInnen","1999","kein Migrationshintergrund","maennlich","483","0.0959623114400654","0.0879683039125465","0.103956318967584"
"Selbstständige/ManagerInnen","1999","kein Migrationshintergrund","weiblich","255","0.0422099873199623","0.0369965910616298","0.0474233835782948"
"Selbstständige/ManagerInnen","1999","direkter Migrationshintergrund","maennlich","57","0.052545286197701","0.0394663235164639","0.0656242488789381"
"Selbstständige/ManagerInnen","1999","direkter Migrationshintergrund","weiblich","","","",""
"Selbstständige/ManagerInnen","1999","indirekter Migrationshintergrund","maennlich","","","",""
"Selbstständige/ManagerInnen","1999","indirekter Migrationshintergrund","weiblich","","","",""
"In Ausbildung","1999","kein Migrationshintergrund","maennlich","434","0.0698900215027457","0.0629701875470442","0.0768098554584472"
"In Ausbildung","1999","kein Migrationshintergrund","weiblich","457","0.0651518736641248","0.0587528758931099","0.0715508714351396"
"In Ausbildung","1999","direkter Migrationshintergrund","maennlich","46","0.0452726878119838","0.0330860191865444","0.0574593564374231"
"In Ausbildung","1999","direkter Migrationshintergrund","weiblich","44","0.0376788556490886","0.0264566197445627","0.0489010915536146"
"In Ausbildung","1999","indirekter Migrationshintergrund","maennlich","118","0.435463729517733","0.380270073463116","0.49065738557235"
"In Ausbildung","1999","indirekter Migrationshintergrund","weiblich","100","0.313717445737729","0.261298816733451","0.366136074742006"
"In Rente oder Pension","1999","kein Migrationshintergrund","maennlich","998","0.243721886426368","0.232069658632411","0.255374114220325"
"In Rente oder Pension","1999","kein Migrationshintergrund","weiblich","1347","0.31998275894675","0.307887888403965","0.332077629489535"
"In Rente oder Pension","1999","direkter Migrationshintergrund","maennlich","217","0.227792087266586","0.203207459898832","0.252376714634339"
"In Rente oder Pension","1999","direkter Migrationshintergrund","weiblich","201","0.23938173873535","0.214233972765337","0.264529504705362"
"In Rente oder Pension","1999","indirekter Migrationshintergrund","maennlich","","","",""
"In Rente oder Pension","1999","indirekter Migrationshintergrund","weiblich","","","",""
"Arbeitslose","1999","kein Migrationshintergrund","maennlich","324","0.0561204431739709","0.0498738996467612","0.0623669867011805"
"Arbeitslose","1999","kein Migrationshintergrund","weiblich","331","0.0485539299895374","0.0429810170930415","0.0541268428860333"
"Arbeitslose","1999","direkter Migrationshintergrund","maennlich","118","0.09903706819097","0.0815273345931848","0.116546801788755"
"Arbeitslose","1999","direkter Migrationshintergrund","weiblich","83","0.0593025362633342","0.0453827634237631","0.0732223091029052"
"Arbeitslose","1999","indirekter Migrationshintergrund","maennlich","","","",""
"Arbeitslose","1999","indirekter Migrationshintergrund","weiblich","","","",""
"Sonstige Nichterwerbspersonen","1999","kein Migrationshintergrund","maennlich","79","0.0137722793266027","0.0106091827760665","0.0169353758771389"
"Sonstige Nichterwerbspersonen","1999","kein Migrationshintergrund","weiblich","819","0.144176454768954","0.135068575620484","0.153284333917425"
"Sonstige Nichterwerbspersonen","1999","direkter Migrationshintergrund","maennlich","30","0.0261513445856236","0.0167968584562893","0.0355058307149579"
"Sonstige Nichterwerbspersonen","1999","direkter Migrationshintergrund","weiblich","333","0.247552104926876","0.222116500919177","0.272987708934575"
