"beruf","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1989","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Arbeitslose","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Arbeitslose","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1989","AkademikerInnen","kein Migrationshintergrund","","","",""
"Arbeitslose","1989","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Arbeitslose","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1989","(noch) kein Abschluss","direkter Migrationshintergrund","198","0.271793776873892","0.238256971508508","0.305330582239275"
"Sonstige Nichterwerbspersonen","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1989","Hauptschulabschluss","kein Migrationshintergrund","649","0.147396910881321","0.136380672034996","0.158413149727645"
"Sonstige Nichterwerbspersonen","1989","Hauptschulabschluss","direkter Migrationshintergrund","231","0.164658650467033","0.145279920641491","0.184037380292575"
"Sonstige Nichterwerbspersonen","1989","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1989","Realschulabschluss","kein Migrationshintergrund","177","0.1048074429224","0.0890740750433635","0.120540810801437"
"Sonstige Nichterwerbspersonen","1989","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1989","(Fach-)Abitur","kein Migrationshintergrund","63","0.0961677902145842","0.0707790041188149","0.121556576310353"
"Sonstige Nichterwerbspersonen","1989","(Fach-)Abitur","direkter Migrationshintergrund","46","0.208026073651698","0.153258791256736","0.262793356046661"
"Sonstige Nichterwerbspersonen","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1989","AkademikerInnen","kein Migrationshintergrund","41","0.0705381453387315","0.050118065984821","0.0909582246926419"
"Sonstige Nichterwerbspersonen","1989","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Beamte","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beamte","1989","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beamte","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1989","Hauptschulabschluss","kein Migrationshintergrund","98","0.0221655195371986","0.0175905592043512","0.026740479870046"
"Beamte","1989","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","1989","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1989","Realschulabschluss","kein Migrationshintergrund","92","0.0595155061300793","0.0473632115398283","0.0716678007203304"
"Beamte","1989","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1989","(Fach-)Abitur","kein Migrationshintergrund","34","0.0591065780855579","0.0387983825743311","0.0794147735967846"
"Beamte","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beamte","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beamte","1989","AkademikerInnen","kein Migrationshintergrund","147","0.230801175718957","0.197198958419661","0.264403393018253"
"Beamte","1989","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Beamte","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","(noch) kein Abschluss","direkter Migrationshintergrund","278","0.408148543307888","0.370247835741504","0.446049250874271"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","Hauptschulabschluss","kein Migrationshintergrund","1109","0.180063947883173","0.169858956375106","0.19026893939124"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","Hauptschulabschluss","direkter Migrationshintergrund","642","0.342987312383576","0.31865405160614","0.367320573161012"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","Hauptschulabschluss","indirekter Migrationshintergrund","42","0.266458989003205","0.194990136152493","0.337927841853917"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","Realschulabschluss","kein Migrationshintergrund","391","0.108337169457646","0.097168699512121","0.119505639403172"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","(Fach-)Abitur","kein Migrationshintergrund","48","0.0687469086421494","0.0492654693822856","0.0882283479020132"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","(Fach-)Abitur","direkter Migrationshintergrund","62","0.219744821570126","0.163200091474386","0.276289551665865"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","(noch) kein Abschluss","direkter Migrationshintergrund","58","0.100926828729721","0.0776977136875691","0.124155943771874"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","Hauptschulabschluss","kein Migrationshintergrund","1590","0.253095739818601","0.241548341191557","0.264643138445645"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","Hauptschulabschluss","direkter Migrationshintergrund","309","0.213396020106269","0.192394746540587","0.234397293671951"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","Realschulabschluss","kein Migrationshintergrund","1486","0.440248294403931","0.422410089025229","0.458086499782634"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","Realschulabschluss","direkter Migrationshintergrund","51","0.305486530323535","0.234337084385775","0.376635976261296"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","(Fach-)Abitur","kein Migrationshintergrund","206","0.299843001158586","0.264564894952211","0.335121107364961"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","(Fach-)Abitur","direkter Migrationshintergrund","52","0.300464376229432","0.237858385448657","0.363070367010207"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","AkademikerInnen","kein Migrationshintergrund","951","0.515889643516831","0.491106398656789","0.540672888376873"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","AkademikerInnen","direkter Migrationshintergrund","73","0.469861256605753","0.38306003833417","0.556662474877335"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1990","Hauptschulabschluss","kein Migrationshintergrund","252","0.0445430963392159","0.0390640493452654","0.0500221433331664"
"Selbstständige/ManagerInnen","1990","Hauptschulabschluss","direkter Migrationshintergrund","43","0.0234073280031101","0.0156572324740274","0.0311574235321928"
"Selbstständige/ManagerInnen","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1990","Realschulabschluss","kein Migrationshintergrund","144","0.0532080737288616","0.0451427714816167","0.0612733759761065"
"Selbstständige/ManagerInnen","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1990","(Fach-)Abitur","kein Migrationshintergrund","30","0.0562521869359986","0.038511996690943","0.0739923771810542"
"Selbstständige/ManagerInnen","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1990","AkademikerInnen","kein Migrationshintergrund","169","0.11492015138585","0.0991041426053764","0.130736160166323"
"Selbstständige/ManagerInnen","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1990","(noch) kein Abschluss","kein Migrationshintergrund","134","0.63381902276668","0.567218047813158","0.700419997720203"
"In Ausbildung","1990","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.0686223426571067","0.0491271509671865","0.088117534347027"
"In Ausbildung","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","39","0.855174930807437","0.758589336622829","0.951760524992046"
"In Ausbildung","1990","Hauptschulabschluss","kein Migrationshintergrund","137","0.024443701846336","0.0203424264761363","0.0285449772165357"
"In Ausbildung","1990","Hauptschulabschluss","direkter Migrationshintergrund","55","0.0349603456192298","0.0255450308651557","0.0443756603733038"
"In Ausbildung","1990","Hauptschulabschluss","indirekter Migrationshintergrund","43","0.187977218265217","0.124819542438995","0.251134894091439"
"In Ausbildung","1990","Realschulabschluss","kein Migrationshintergrund","326","0.0975500903883323","0.0868883035121094","0.108211877264555"
"In Ausbildung","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1990","(Fach-)Abitur","kein Migrationshintergrund","215","0.32619588087681","0.290099251098847","0.362292510654773"
"In Ausbildung","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"In Ausbildung","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1990","AkademikerInnen","kein Migrationshintergrund","34","0.0260760214457075","0.0181730434944296","0.0339789993969854"
"In Ausbildung","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Ausbildung","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1990","(noch) kein Abschluss","direkter Migrationshintergrund","59","0.0995606754128849","0.0764717896023703","0.1226495612234"
"In Rente oder Pension","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1990","Hauptschulabschluss","kein Migrationshintergrund","1466","0.325665785380806","0.313219695378342","0.33811187538327"
"In Rente oder Pension","1990","Hauptschulabschluss","direkter Migrationshintergrund","126","0.199035803842882","0.178569163405387","0.219502444280376"
"In Rente oder Pension","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1990","Realschulabschluss","kein Migrationshintergrund","231","0.143217975143963","0.13063050237997","0.155805447907957"
"In Rente oder Pension","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1990","(Fach-)Abitur","kein Migrationshintergrund","49","0.106895396500272","0.0831055711731205","0.130685221827424"
"In Rente oder Pension","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1990","AkademikerInnen","kein Migrationshintergrund","138","0.123011581702295","0.106723216179984","0.139299947224605"
"In Rente oder Pension","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Arbeitslose","1990","(noch) kein Abschluss","direkter Migrationshintergrund","36","0.0602240590949123","0.0418785822323856","0.0785695359574391"
"Arbeitslose","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1990","Hauptschulabschluss","kein Migrationshintergrund","117","0.0259712650651138","0.0217470919369644","0.0301954381932632"
"Arbeitslose","1990","Hauptschulabschluss","direkter Migrationshintergrund","78","0.0457695436483565","0.0350570807008285","0.0564820065958846"
"Arbeitslose","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
