"beruf","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","1994","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Arbeitslose","1994","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Arbeitslose","1994","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1994","Baden-Wuerttemberg","kein Migrationshintergrund","30","0.0288447980009465","0.0183659600438222","0.0393236359580708"
"Arbeitslose","1994","Baden-Wuerttemberg","direkter Migrationshintergrund","54","0.0557366436528417","0.0379072527071211","0.0735660345985622"
"Arbeitslose","1994","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1994","Bayern","kein Migrationshintergrund","53","0.0501930561905977","0.0378083582757842","0.0625777541054111"
"Arbeitslose","1994","Bayern","direkter Migrationshintergrund","","","",""
"Arbeitslose","1994","Bayern","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1994","Saarland","kein Migrationshintergrund","","","",""
"Arbeitslose","1994","Saarland","direkter Migrationshintergrund","","","",""
"Arbeitslose","1994","Saarland","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1994","Berlin","kein Migrationshintergrund","30","0.061821640923396","0.0395950534183518","0.0840482284284401"
"Arbeitslose","1994","Berlin","direkter Migrationshintergrund","","","",""
"Arbeitslose","1994","Berlin","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1994","Brandenburg","kein Migrationshintergrund","73","0.105238118308257","0.0804564398458649","0.13001979677065"
"Arbeitslose","1994","Brandenburg","direkter Migrationshintergrund","","","",""
"Arbeitslose","1994","Brandenburg","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1994","Mecklenburg-Vorpommern","kein Migrationshintergrund","66","0.177153901750895","0.139644406244294","0.214663397257496"
"Arbeitslose","1994","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Arbeitslose","1994","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1994","Sachsen","kein Migrationshintergrund","160","0.145250774119386","0.124294611288258","0.166206936950514"
"Arbeitslose","1994","Sachsen","direkter Migrationshintergrund","","","",""
"Arbeitslose","1994","Sachsen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1994","Sachsen-Anhalt","kein Migrationshintergrund","95","0.162719877576851","0.134833233496621","0.19060652165708"
"Arbeitslose","1994","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Arbeitslose","1994","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1994","Thueringen","kein Migrationshintergrund","87","0.138521144753131","0.111736986085417","0.165305303420845"
"Arbeitslose","1994","Thueringen","direkter Migrationshintergrund","","","",""
"Arbeitslose","1994","Thueringen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Hamburg","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Hamburg","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Hamburg","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Niedersachsen","kein Migrationshintergrund","106","0.127038410626612","0.104005150532542","0.150071670720681"
"Sonstige Nichterwerbspersonen","1994","Niedersachsen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Bremen","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Bremen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Bremen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Nordrhein-Westfalen","kein Migrationshintergrund","250","0.129539679282226","0.113752697668701","0.145326660895752"
"Sonstige Nichterwerbspersonen","1994","Nordrhein-Westfalen","direkter Migrationshintergrund","107","0.147033817758634","0.118262409332638","0.175805226184631"
"Sonstige Nichterwerbspersonen","1994","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Hessen","kein Migrationshintergrund","55","0.0895931253881395","0.0661060451825945","0.113080205593684"
"Sonstige Nichterwerbspersonen","1994","Hessen","direkter Migrationshintergrund","43","0.121701810497647","0.0847056225611466","0.158697998434147"
"Sonstige Nichterwerbspersonen","1994","Hessen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","85","0.142770535572201","0.112614749144662","0.17292632199974"
"Sonstige Nichterwerbspersonen","1994","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Baden-Wuerttemberg","kein Migrationshintergrund","112","0.108976783484672","0.0894672647654767","0.128486302203866"
"Sonstige Nichterwerbspersonen","1994","Baden-Wuerttemberg","direkter Migrationshintergrund","111","0.168539400526128","0.139446227311437","0.197632573740819"
"Sonstige Nichterwerbspersonen","1994","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Bayern","kein Migrationshintergrund","159","0.117190626138716","0.0989463837758308","0.135434868501601"
"Sonstige Nichterwerbspersonen","1994","Bayern","direkter Migrationshintergrund","59","0.148726829457367","0.110452447897156","0.187001211017578"
"Sonstige Nichterwerbspersonen","1994","Bayern","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Saarland","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Saarland","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Saarland","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Berlin","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Berlin","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Berlin","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Brandenburg","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Brandenburg","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Brandenburg","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Sachsen","kein Migrationshintergrund","37","0.0341761075816045","0.0233706428589515","0.0449815723042574"
"Sonstige Nichterwerbspersonen","1994","Sachsen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Sachsen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Thueringen","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Thueringen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1994","Thueringen","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Schleswig-Holstein","kein Migrationshintergrund","","","",""
"Beamte","1994","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Beamte","1994","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Hamburg","kein Migrationshintergrund","","","",""
"Beamte","1994","Hamburg","direkter Migrationshintergrund","","","",""
"Beamte","1994","Hamburg","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Niedersachsen","kein Migrationshintergrund","54","0.069269448585539","0.0517074811066283","0.0868314160644497"
"Beamte","1994","Niedersachsen","direkter Migrationshintergrund","","","",""
"Beamte","1994","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Bremen","kein Migrationshintergrund","","","",""
"Beamte","1994","Bremen","direkter Migrationshintergrund","","","",""
"Beamte","1994","Bremen","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Nordrhein-Westfalen","kein Migrationshintergrund","107","0.0589808602089114","0.0479049867709145","0.0700567336469082"
"Beamte","1994","Nordrhein-Westfalen","direkter Migrationshintergrund","","","",""
"Beamte","1994","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Hessen","kein Migrationshintergrund","36","0.0550545653497165","0.0362971084216339","0.0738120222777991"
"Beamte","1994","Hessen","direkter Migrationshintergrund","","","",""
"Beamte","1994","Hessen","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","","","",""
"Beamte","1994","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Beamte","1994","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Baden-Wuerttemberg","kein Migrationshintergrund","47","0.0456266215159836","0.032561803416409","0.0586914396155583"
"Beamte","1994","Baden-Wuerttemberg","direkter Migrationshintergrund","","","",""
"Beamte","1994","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Bayern","kein Migrationshintergrund","71","0.0553812844522785","0.0424078275746222","0.0683547413299348"
"Beamte","1994","Bayern","direkter Migrationshintergrund","","","",""
"Beamte","1994","Bayern","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Saarland","kein Migrationshintergrund","","","",""
"Beamte","1994","Saarland","direkter Migrationshintergrund","","","",""
"Beamte","1994","Saarland","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Berlin","kein Migrationshintergrund","","","",""
"Beamte","1994","Berlin","direkter Migrationshintergrund","","","",""
"Beamte","1994","Berlin","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Brandenburg","kein Migrationshintergrund","","","",""
"Beamte","1994","Brandenburg","direkter Migrationshintergrund","","","",""
"Beamte","1994","Brandenburg","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Beamte","1994","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Beamte","1994","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Sachsen","kein Migrationshintergrund","","","",""
"Beamte","1994","Sachsen","direkter Migrationshintergrund","","","",""
"Beamte","1994","Sachsen","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Beamte","1994","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Beamte","1994","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Beamte","1994","Thueringen","kein Migrationshintergrund","","","",""
"Beamte","1994","Thueringen","direkter Migrationshintergrund","","","",""
"Beamte","1994","Thueringen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Schleswig-Holstein","kein Migrationshintergrund","35","0.142568414398909","0.0986987232892965","0.186438105508521"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Hamburg","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Hamburg","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Hamburg","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Niedersachsen","kein Migrationshintergrund","123","0.131708865619218","0.108260375163423","0.155157356075014"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Niedersachsen","direkter Migrationshintergrund","60","0.216224102636411","0.160808997157018","0.271639208115805"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Bremen","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Bremen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Bremen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Nordrhein-Westfalen","kein Migrationshintergrund","217","0.112111247889426","0.0973038508611518","0.1269186449177"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Nordrhein-Westfalen","direkter Migrationshintergrund","230","0.283368532134974","0.24984173216895","0.316895332100999"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Hessen","kein Migrationshintergrund","85","0.124168250517964","0.0973533834588485","0.15098311757708"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Hessen","direkter Migrationshintergrund","95","0.207490529773922","0.163335827984269","0.251645231563575"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Hessen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","82","0.133701804694016","0.104422095997804","0.162981513390227"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1995","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","68","0.368011959230119","0.297559325239169","0.438464593221069"
