"beruf","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"In Rente oder Pension","1997","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","1997","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","1997","kein Migrationshintergrund","Staedtischer Raum","343","0.0560205042388159","0.0501155350184926","0.0619254734591392"
"Arbeitslose","1997","kein Migrationshintergrund","Laendlicher Raum","378","0.0851357615812967","0.0764280529430118","0.0938434702195817"
"Arbeitslose","1997","direkter Migrationshintergrund","Staedtischer Raum","231","0.0994649635659628","0.0864776783463151","0.11245224878561"
"Arbeitslose","1997","direkter Migrationshintergrund","Laendlicher Raum","43","0.0916073026937332","0.0643416606827608","0.118872944704705"
"Arbeitslose","1997","indirekter Migrationshintergrund","Staedtischer Raum","37","0.0528517204571868","0.0328778088371812","0.0728256320771923"
"Arbeitslose","1997","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1997","kein Migrationshintergrund","Staedtischer Raum","560","0.0900039625429588","0.082655213500631","0.0973527115852866"
"Sonstige Nichterwerbspersonen","1997","kein Migrationshintergrund","Laendlicher Raum","314","0.086071642707745","0.0773206832297666","0.0948226021857234"
"Sonstige Nichterwerbspersonen","1997","direkter Migrationshintergrund","Staedtischer Raum","344","0.151898347983676","0.136323153181103","0.167473542786249"
"Sonstige Nichterwerbspersonen","1997","direkter Migrationshintergrund","Laendlicher Raum","57","0.0915974505310654","0.0643331268899898","0.118861774172141"
"Sonstige Nichterwerbspersonen","1997","indirekter Migrationshintergrund","Staedtischer Raum","45","0.103273617653407","0.0761061448625982","0.130441090444216"
"Sonstige Nichterwerbspersonen","1997","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","1997","kein Migrationshintergrund","Staedtischer Raum","276","0.0485254823578909","0.0430079312810662","0.0540430334347156"
"Beamte","1997","kein Migrationshintergrund","Laendlicher Raum","139","0.0377807238058583","0.0318317546943631","0.0437296929173535"
"Beamte","1997","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","1997","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","1997","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","1997","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1998","kein Migrationshintergrund","Staedtischer Raum","866","0.116595454948973","0.108945423008955","0.124245486888992"
"Angestellte, einfache Tätigkeiten","1998","kein Migrationshintergrund","Laendlicher Raum","665","0.136576965820503","0.126505578990733","0.146648352650273"
"Angestellte, einfache Tätigkeiten","1998","direkter Migrationshintergrund","Staedtischer Raum","605","0.26234583416557","0.242988714138424","0.281702954192716"
"Angestellte, einfache Tätigkeiten","1998","direkter Migrationshintergrund","Laendlicher Raum","108","0.212407815140385","0.173056433284887","0.251759196995882"
"Angestellte, einfache Tätigkeiten","1998","indirekter Migrationshintergrund","Staedtischer Raum","90","0.132379464829536","0.102821289307298","0.161937640351773"
"Angestellte, einfache Tätigkeiten","1998","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1998","kein Migrationshintergrund","Staedtischer Raum","2111","0.285309948654644","0.274546289193103","0.296073608116185"
"Angestellte, qualifizierte Tätigkeiten","1998","kein Migrationshintergrund","Laendlicher Raum","1297","0.251810043382753","0.239079961632123","0.264540125133383"
"Angestellte, qualifizierte Tätigkeiten","1998","direkter Migrationshintergrund","Staedtischer Raum","348","0.201884155493268","0.184221282700038","0.219547028286498"
"Angestellte, qualifizierte Tätigkeiten","1998","direkter Migrationshintergrund","Laendlicher Raum","67","0.145180011088376","0.111286638188959","0.179073383987794"
"Angestellte, qualifizierte Tätigkeiten","1998","indirekter Migrationshintergrund","Staedtischer Raum","107","0.219732479430585","0.183618836910137","0.255846121951033"
"Angestellte, qualifizierte Tätigkeiten","1998","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1998","kein Migrationshintergrund","Staedtischer Raum","457","0.0666886467448052","0.0607418670503578","0.0726354264392527"
"Selbstständige/ManagerInnen","1998","kein Migrationshintergrund","Laendlicher Raum","262","0.0580397629600149","0.051182231134209","0.0648972947858207"
"Selbstständige/ManagerInnen","1998","direkter Migrationshintergrund","Staedtischer Raum","69","0.0364739532700644","0.0282249703297016","0.0447229362104273"
"Selbstständige/ManagerInnen","1998","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1998","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1998","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","1998","kein Migrationshintergrund","Staedtischer Raum","526","0.066604697230646","0.0606613944241655","0.0725480000371265"
"In Ausbildung","1998","kein Migrationshintergrund","Laendlicher Raum","392","0.0718816509039029","0.0643063579516008","0.079456943856205"
"In Ausbildung","1998","direkter Migrationshintergrund","Staedtischer Raum","96","0.0573591137062094","0.0471273239017874","0.0675909035106314"
"In Ausbildung","1998","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","1998","indirekter Migrationshintergrund","Staedtischer Raum","192","0.405435270006741","0.362613685157223","0.448256854856258"
"In Ausbildung","1998","indirekter Migrationshintergrund","Laendlicher Raum","36","0.333528957269228","0.237707221881264","0.429350692657192"
"In Rente oder Pension","1998","kein Migrationshintergrund","Staedtischer Raum","1468","0.2808782472127","0.270165449872927","0.291591044552473"
"In Rente oder Pension","1998","kein Migrationshintergrund","Laendlicher Raum","897","0.274763918968768","0.26167185001731","0.287855987920226"
"In Rente oder Pension","1998","direkter Migrationshintergrund","Staedtischer Raum","319","0.18799534268296","0.170803197801324","0.205187487564595"
"In Rente oder Pension","1998","direkter Migrationshintergrund","Laendlicher Raum","102","0.334263583184869","0.288877810677902","0.379649355691837"
"In Rente oder Pension","1998","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","1998","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","1998","kein Migrationshintergrund","Staedtischer Raum","351","0.0485702475157884","0.0434461646376099","0.0536943303939668"
"Arbeitslose","1998","kein Migrationshintergrund","Laendlicher Raum","446","0.0861743483316619","0.0779441669228348","0.094404529740489"
"Arbeitslose","1998","direkter Migrationshintergrund","Staedtischer Raum","196","0.0926170595699258","0.0798609554206145","0.105373163719237"
"Arbeitslose","1998","direkter Migrationshintergrund","Laendlicher Raum","49","0.098622820234805","0.0699370820137644","0.127308558455846"
"Arbeitslose","1998","indirekter Migrationshintergrund","Staedtischer Raum","43","0.0778564751230984","0.0544869960718905","0.101225954174306"
"Arbeitslose","1998","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1998","kein Migrationshintergrund","Staedtischer Raum","677","0.0901447407404278","0.0833182269018523","0.0969712545790033"
"Sonstige Nichterwerbspersonen","1998","kein Migrationshintergrund","Laendlicher Raum","352","0.0848083791744612","0.076637587628615","0.0929791707203075"
"Sonstige Nichterwerbspersonen","1998","direkter Migrationshintergrund","Staedtischer Raum","340","0.15073205742572","0.134988515820912","0.166475599030527"
"Sonstige Nichterwerbspersonen","1998","direkter Migrationshintergrund","Laendlicher Raum","52","0.100311843053186","0.071408628320011","0.129215057786361"
"Sonstige Nichterwerbspersonen","1998","indirekter Migrationshintergrund","Staedtischer Raum","43","0.0940447501190794","0.0685868221479937","0.119502678090165"
"Sonstige Nichterwerbspersonen","1998","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","1998","kein Migrationshintergrund","Staedtischer Raum","305","0.0452080169520148","0.0402557421750329","0.0501602917289967"
"Beamte","1998","kein Migrationshintergrund","Laendlicher Raum","155","0.0359449304579354","0.0304853599776615","0.0414045009382092"
"Beamte","1998","direkter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","1998","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Beamte","1998","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Beamte","1998","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1999","kein Migrationshintergrund","Staedtischer Raum","855","0.122742251837757","0.114766863045356","0.130717640630158"
"Angestellte, einfache Tätigkeiten","1999","kein Migrationshintergrund","Laendlicher Raum","655","0.137842403980091","0.127607371461689","0.148077436498492"
"Angestellte, einfache Tätigkeiten","1999","direkter Migrationshintergrund","Staedtischer Raum","554","0.270119864949308","0.249842696364305","0.290397033534311"
"Angestellte, einfache Tätigkeiten","1999","direkter Migrationshintergrund","Laendlicher Raum","92","0.202675500251738","0.161264856004776","0.2440861444987"
"Angestellte, einfache Tätigkeiten","1999","indirekter Migrationshintergrund","Staedtischer Raum","109","0.168569885206816","0.136299385505219","0.200840384908413"
"Angestellte, einfache Tätigkeiten","1999","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1999","kein Migrationshintergrund","Staedtischer Raum","2106","0.289954942542445","0.278926874769215","0.300983010315675"
"Angestellte, qualifizierte Tätigkeiten","1999","kein Migrationshintergrund","Laendlicher Raum","1326","0.264730550181662","0.251631802697151","0.277829297666172"
"Angestellte, qualifizierte Tätigkeiten","1999","direkter Migrationshintergrund","Staedtischer Raum","342","0.210383178779925","0.19177015294045","0.228996204619399"
"Angestellte, qualifizierte Tätigkeiten","1999","direkter Migrationshintergrund","Laendlicher Raum","67","0.181844606470397","0.142110640380722","0.221578572560071"
"Angestellte, qualifizierte Tätigkeiten","1999","indirekter Migrationshintergrund","Staedtischer Raum","121","0.230181329328246","0.193895915007746","0.266466743648745"
"Angestellte, qualifizierte Tätigkeiten","1999","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1999","kein Migrationshintergrund","Staedtischer Raum","454","0.0704363195070212","0.0642171969570525","0.0766554420569899"
"Selbstständige/ManagerInnen","1999","kein Migrationshintergrund","Laendlicher Raum","284","0.0630625628828536","0.0558457477153809","0.0702793780503263"
"Selbstständige/ManagerInnen","1999","direkter Migrationshintergrund","Staedtischer Raum","67","0.0387406602888904","0.0299279991001013","0.0475533214776795"
"Selbstständige/ManagerInnen","1999","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1999","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1999","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","1999","kein Migrationshintergrund","Staedtischer Raum","511","0.0669794922514196","0.0609036325867978","0.0730553519160413"
"In Ausbildung","1999","kein Migrationshintergrund","Laendlicher Raum","376","0.0720878180205385","0.0644090975816556","0.0797665384594214"
"In Ausbildung","1999","direkter Migrationshintergrund","Staedtischer Raum","68","0.0370546388422616","0.0284283222481494","0.0456809554363738"
"In Ausbildung","1999","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"In Ausbildung","1999","indirekter Migrationshintergrund","Staedtischer Raum","180","0.380609796995594","0.338756953751164","0.422462640240024"
"In Ausbildung","1999","indirekter Migrationshintergrund","Laendlicher Raum","36","0.357767258913616","0.257042790834047","0.458491726993184"
"In Rente oder Pension","1999","kein Migrationshintergrund","Staedtischer Raum","1414","0.28337830184346","0.272425644834222","0.294330958852697"
"In Rente oder Pension","1999","kein Migrationshintergrund","Laendlicher Raum","895","0.277209531949731","0.263919844532919","0.290499219366544"
"In Rente oder Pension","1999","direkter Migrationshintergrund","Staedtischer Raum","312","0.204026157921681","0.18562286233418","0.222429453509182"
"In Rente oder Pension","1999","direkter Migrationshintergrund","Laendlicher Raum","100","0.340973161774418","0.292141055769861","0.389805267778976"
"In Rente oder Pension","1999","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"In Rente oder Pension","1999","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","1999","kein Migrationshintergrund","Staedtischer Raum","304","0.0435829374136483","0.0386207504837474","0.0485451243435491"
"Arbeitslose","1999","kein Migrationshintergrund","Laendlicher Raum","349","0.0688512051595281","0.0613337682135243","0.0763686421055318"
"Arbeitslose","1999","direkter Migrationshintergrund","Staedtischer Raum","176","0.0871512302497945","0.0742705305138612","0.100031929985728"
"Arbeitslose","1999","direkter Migrationshintergrund","Laendlicher Raum","","","",""
"Arbeitslose","1999","indirekter Migrationshintergrund","Staedtischer Raum","","","",""
"Arbeitslose","1999","indirekter Migrationshintergrund","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1999","kein Migrationshintergrund","Staedtischer Raum","564","0.0785787765748279","0.0720388488157999","0.0851187043338559"
"Sonstige Nichterwerbspersonen","1999","kein Migrationshintergrund","Laendlicher Raum","330","0.082202592651628","0.0740476549251386","0.0903575303781173"
"Sonstige Nichterwerbspersonen","1999","direkter Migrationshintergrund","Staedtischer Raum","313","0.142197911910749","0.126248545433699","0.1581472783878"
