"beruf","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Sonstige Nichterwerbspersonen","2015","66 und älter","Ost","","","",""
"Beamte","2015","16-34 J.","West","131","0.0331638896248532","0.0286075081375611","0.0377202711121453"
"Beamte","2015","16-34 J.","Ost","","","",""
"Beamte","2015","35-65 J.","West","708","0.0607773571250163","0.0565253814085932","0.0650293328414394"
"Beamte","2015","35-65 J.","Ost","111","0.0308959725487496","0.0247560467642516","0.0370358983332476"
"Beamte","2015","66 und älter","West","","","",""
"Beamte","2015","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2016","16-34 J.","West","1079","0.187296938512859","0.17767813974526","0.196915737280458"
"Angestellte, einfache Tätigkeiten","2016","16-34 J.","Ost","204","0.18126507201678","0.160545643307986","0.201984500725575"
"Angestellte, einfache Tätigkeiten","2016","35-65 J.","West","2528","0.207236173808359","0.200031377340633","0.214440970276086"
"Angestellte, einfache Tätigkeiten","2016","35-65 J.","Ost","592","0.206122633501558","0.191919344695688","0.220325922307428"
"Angestellte, einfache Tätigkeiten","2016","66 und älter","West","99","0.029931698365528","0.0243413141913966","0.0355220825396595"
"Angestellte, einfache Tätigkeiten","2016","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2016","16-34 J.","West","1190","0.306290414915792","0.294926051782425","0.317654778049158"
"Angestellte, qualifizierte Tätigkeiten","2016","16-34 J.","Ost","294","0.299024512728051","0.274400781349288","0.323648244106813"
"Angestellte, qualifizierte Tätigkeiten","2016","35-65 J.","West","4694","0.434653480154672","0.42584205891492","0.443464901394423"
"Angestellte, qualifizierte Tätigkeiten","2016","35-65 J.","Ost","1247","0.421927295482698","0.404586883594599","0.439267707370797"
"Angestellte, qualifizierte Tätigkeiten","2016","66 und älter","West","58","0.0155427767861128","0.0114845384698341","0.0196010151023915"
"Angestellte, qualifizierte Tätigkeiten","2016","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2016","16-34 J.","West","126","0.0237951184269789","0.0200375752928778","0.02755266156108"
"Selbstständige/ManagerInnen","2016","16-34 J.","Ost","30","0.0352120205668001","0.0252988981603668","0.0451251429732333"
"Selbstständige/ManagerInnen","2016","35-65 J.","West","993","0.0945014942152285","0.0893017709790649","0.099701217451392"
"Selbstständige/ManagerInnen","2016","35-65 J.","Ost","284","0.101262224752936","0.0906699412315454","0.111854508274326"
"Selbstständige/ManagerInnen","2016","66 und älter","West","124","0.0257331248150238","0.0205384298729691","0.0309278197570786"
"Selbstständige/ManagerInnen","2016","66 und älter","Ost","","","",""
"In Ausbildung","2016","16-34 J.","West","1490","0.257486474011975","0.246706469400719","0.268266478623231"
"In Ausbildung","2016","16-34 J.","Ost","268","0.224545278228222","0.202102364530484","0.24698819192596"
"In Ausbildung","2016","35-65 J.","West","109","0.00513451941191256","0.0038640942035542","0.00640494462027092"
"In Ausbildung","2016","35-65 J.","Ost","","","",""
"In Ausbildung","2016","66 und älter","West","","","",""
"In Ausbildung","2016","66 und älter","Ost","","","",""
"In Rente oder Pension","2016","16-34 J.","West","","","",""
"In Rente oder Pension","2016","16-34 J.","Ost","","","",""
"In Rente oder Pension","2016","35-65 J.","West","653","0.0782452565910244","0.0734715719900362","0.0830189411920125"
"In Rente oder Pension","2016","35-65 J.","Ost","287","0.117614341415684","0.106303140216648","0.12892554261472"
"In Rente oder Pension","2016","66 und älter","West","3201","0.909078623060585","0.899646519904328","0.918510726216842"
"In Rente oder Pension","2016","66 und älter","Ost","1116","0.959710865962338","0.948433937067334","0.970987794857342"
"Arbeitslose","2016","16-34 J.","West","356","0.0609508751712178","0.0550526183184445","0.0668491320239911"
"Arbeitslose","2016","16-34 J.","Ost","139","0.144244779209919","0.125348605015964","0.163140953403874"
"Arbeitslose","2016","35-65 J.","West","666","0.055234965721243","0.0511744053508705","0.0592955260916155"
"Arbeitslose","2016","35-65 J.","Ost","265","0.0863683309148122","0.0765052589374119","0.0962314028922125"
"Arbeitslose","2016","66 und älter","West","","","",""
"Arbeitslose","2016","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2016","16-34 J.","West","1938","0.129015832581379","0.120751340139188","0.13728032502357"
"Sonstige Nichterwerbspersonen","2016","16-34 J.","Ost","372","0.0836071984795949","0.0687200430151288","0.098494353944061"
"Sonstige Nichterwerbspersonen","2016","35-65 J.","West","1857","0.0627450282204145","0.0584344497306518","0.0670556067101773"
"Sonstige Nichterwerbspersonen","2016","35-65 J.","Ost","305","0.0284945704054377","0.0226526849207458","0.0343364558901295"
"Sonstige Nichterwerbspersonen","2016","66 und älter","West","77","0.0180687147900799","0.0136987393413971","0.0224386902387626"
"Sonstige Nichterwerbspersonen","2016","66 und älter","Ost","","","",""
"Beamte","2016","16-34 J.","West","132","0.0343141084855089","0.0298262014196353","0.0388020155513824"
"Beamte","2016","16-34 J.","Ost","","","",""
"Beamte","2016","35-65 J.","West","658","0.0622490818771461","0.057954437121655","0.0665437266326372"
"Beamte","2016","35-65 J.","Ost","110","0.0349759592309953","0.0285253126274315","0.0414266058345591"
"Beamte","2016","66 und älter","West","","","",""
"Beamte","2016","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2017","16-34 J.","West","1258","0.190022423137145","0.181046106551147","0.198998739723144"
"Angestellte, einfache Tätigkeiten","2017","16-34 J.","Ost","250","0.220457306565463","0.199492284400105","0.241422328730822"
"Angestellte, einfache Tätigkeiten","2017","35-65 J.","West","2838","0.21717460690358","0.210250994489223","0.224098219317936"
"Angestellte, einfache Tätigkeiten","2017","35-65 J.","Ost","710","0.216560248758042","0.202954976057168","0.230165521458916"
"Angestellte, einfache Tätigkeiten","2017","66 und älter","West","117","0.0342492884088332","0.0284423002734414","0.040056276544225"
"Angestellte, einfache Tätigkeiten","2017","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2017","16-34 J.","West","1379","0.309410072826847","0.298833704154877","0.319986441498817"
"Angestellte, qualifizierte Tätigkeiten","2017","16-34 J.","Ost","315","0.306172041237504","0.282863140753298","0.329480941721709"
"Angestellte, qualifizierte Tätigkeiten","2017","35-65 J.","West","5267","0.429871869173534","0.421558988978193","0.438184749368875"
"Angestellte, qualifizierte Tätigkeiten","2017","35-65 J.","Ost","1410","0.422847483525948","0.40653003503465","0.439164932017246"
"Angestellte, qualifizierte Tätigkeiten","2017","66 und älter","West","67","0.015249036365771","0.0113363318529087","0.0191617408786333"
"Angestellte, qualifizierte Tätigkeiten","2017","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2017","16-34 J.","West","128","0.0213665689449679","0.0180580269202857","0.0246751109696501"
"Selbstständige/ManagerInnen","2017","16-34 J.","Ost","36","0.0389743755558314","0.0291869112466437","0.048761839865019"
"Selbstständige/ManagerInnen","2017","35-65 J.","West","1113","0.0943167694366846","0.0894090650514641","0.0992244738219051"
"Selbstständige/ManagerInnen","2017","35-65 J.","Ost","318","0.104184160556015","0.0940933675969011","0.114274953515129"
"Selbstständige/ManagerInnen","2017","66 und älter","West","151","0.0319985542124486","0.0263790781576351","0.037618030267262"
"Selbstständige/ManagerInnen","2017","66 und älter","Ost","","","",""
"In Ausbildung","2017","16-34 J.","West","1723","0.249697309108168","0.239793906833308","0.259600711383028"
"In Ausbildung","2017","16-34 J.","Ost","330","0.222455698679022","0.201422880677727","0.243488516680317"
"In Ausbildung","2017","35-65 J.","West","136","0.00496736417406285","0.00378683306343597","0.00614789528468974"
"In Ausbildung","2017","35-65 J.","Ost","","","",""
"In Ausbildung","2017","66 und älter","West","","","",""
"In Ausbildung","2017","66 und älter","Ost","","","",""
"In Rente oder Pension","2017","16-34 J.","West","","","",""
"In Rente oder Pension","2017","16-34 J.","Ost","","","",""
"In Rente oder Pension","2017","35-65 J.","West","727","0.0758379471257682","0.0713925238023559","0.0802833704491805"
"In Rente oder Pension","2017","35-65 J.","Ost","321","0.114467157387272","0.103950980951138","0.124983333823406"
"In Rente oder Pension","2017","66 und älter","West","3330","0.898234186953398","0.888580607230722","0.907887766676074"
"In Rente oder Pension","2017","66 und älter","Ost","1157","0.960265936114126","0.949300561008625","0.971231311219627"
"Arbeitslose","2017","16-34 J.","West","655","0.0614510516635319","0.0559562457005256","0.0669458576265382"
"Arbeitslose","2017","16-34 J.","Ost","189","0.109952758016094","0.0941321664807227","0.125773349551466"
"Arbeitslose","2017","35-65 J.","West","1104","0.0546434099888527","0.0508269343176836","0.0584598856600218"
"Arbeitslose","2017","35-65 J.","Ost","360","0.0804872598026511","0.0715014437292517","0.0894730758760505"
"Arbeitslose","2017","66 und älter","West","","","",""
"Arbeitslose","2017","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2017","16-34 J.","West","2017","0.127602055647531","0.11996817458051","0.135235936714553"
"Sonstige Nichterwerbspersonen","2017","16-34 J.","Ost","360","0.0788938766220729","0.0652609339739228","0.0925268192702229"
"Sonstige Nichterwerbspersonen","2017","35-65 J.","West","1689","0.0647504801249675","0.0606182831348309","0.0688826771151041"
"Sonstige Nichterwerbspersonen","2017","35-65 J.","Ost","268","0.0261931660749339","0.0209178864418234","0.0314684457080444"
"Sonstige Nichterwerbspersonen","2017","66 und älter","West","85","0.0179759904412653","0.0137337028058054","0.0222182780767252"
"Sonstige Nichterwerbspersonen","2017","66 und älter","Ost","","","",""
"Beamte","2017","16-34 J.","West","172","0.039436719392291","0.0349835151114098","0.0438899236731721"
"Beamte","2017","16-34 J.","Ost","","","",""
"Beamte","2017","35-65 J.","West","750","0.0584375530725502","0.0544987311240138","0.0623763750210866"
"Beamte","2017","35-65 J.","Ost","118","0.031761984804","0.0259695659255173","0.0375544036824828"
"Beamte","2017","66 und älter","West","","","",""
"Beamte","2017","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2018","16-34 J.","West","1317","0.202949322265219","0.193385003235752","0.212513641294686"
"Angestellte, einfache Tätigkeiten","2018","16-34 J.","Ost","277","0.228729163982139","0.207050641109007","0.25040768685527"
"Angestellte, einfache Tätigkeiten","2018","35-65 J.","West","2669","0.206853904945004","0.199862528046084","0.213845281843924"
"Angestellte, einfache Tätigkeiten","2018","35-65 J.","Ost","707","0.206162547822142","0.1925783904932","0.219746705151084"
"Angestellte, einfache Tätigkeiten","2018","66 und älter","West","129","0.0360092314232407","0.0300642835373731","0.0419541793091083"
"Angestellte, einfache Tätigkeiten","2018","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2018","16-34 J.","West","1369","0.322017217649599","0.310905884663418","0.333128550635779"
"Angestellte, qualifizierte Tätigkeiten","2018","16-34 J.","Ost","310","0.290735984915762","0.267298078373352","0.314173891458173"
"Angestellte, qualifizierte Tätigkeiten","2018","35-65 J.","West","5135","0.455467863937631","0.446871894043744","0.464063833831517"
"Angestellte, qualifizierte Tätigkeiten","2018","35-65 J.","Ost","1421","0.457961576294025","0.441231744216935","0.474691408371116"
"Angestellte, qualifizierte Tätigkeiten","2018","66 und älter","West","83","0.0195539586886852","0.0151358755534392","0.0239720418239313"
"Angestellte, qualifizierte Tätigkeiten","2018","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2018","16-34 J.","West","120","0.021405797497516","0.0179640079661021","0.0248475870289298"
"Selbstständige/ManagerInnen","2018","16-34 J.","Ost","","","",""
"Selbstständige/ManagerInnen","2018","35-65 J.","West","1004","0.0896477240836721","0.0847167963978366","0.0945786517695076"
"Selbstständige/ManagerInnen","2018","35-65 J.","Ost","284","0.0927244526748741","0.0829851297363419","0.102463775613406"
"Selbstständige/ManagerInnen","2018","66 und älter","West","145","0.0362351510378825","0.0302722820479853","0.0421980200277797"
"Selbstständige/ManagerInnen","2018","66 und älter","Ost","","","",""
"In Ausbildung","2018","16-34 J.","West","1668","0.241985353510036","0.231800597658008","0.252170109362064"
"In Ausbildung","2018","16-34 J.","Ost","326","0.199269812573331","0.178652629951297","0.219886995195365"
"In Ausbildung","2018","35-65 J.","West","120","0.00477839725519814","0.00358810041298336","0.00596869409741292"
"In Ausbildung","2018","35-65 J.","Ost","","","",""
"In Ausbildung","2018","66 und älter","West","","","",""
"In Ausbildung","2018","66 und älter","Ost","","","",""
"In Rente oder Pension","2018","16-34 J.","West","","","",""
"In Rente oder Pension","2018","16-34 J.","Ost","","","",""
"In Rente oder Pension","2018","35-65 J.","West","706","0.0760303792978362","0.0714555311545599","0.0806052274411124"
"In Rente oder Pension","2018","35-65 J.","Ost","305","0.10390530347782","0.0936592212875707","0.11415138566807"
"In Rente oder Pension","2018","66 und älter","West","3321","0.885883512850899","0.875738159090743","0.896028866611056"
"In Rente oder Pension","2018","66 und älter","Ost","1180","0.943988526890431","0.931184862165858","0.956792191615005"
"Arbeitslose","2018","16-34 J.","West","772","0.0623943744556205","0.0566426231012941","0.0681461258099469"
"Arbeitslose","2018","16-34 J.","Ost","221","0.0974233743967445","0.0821181716902185","0.112728577103271"
"Arbeitslose","2018","35-65 J.","West","1203","0.0523800652725352","0.0485345515111502","0.0562255790339202"
"Arbeitslose","2018","35-65 J.","Ost","400","0.0799195442630284","0.0708140940020218","0.089024994524035"
"Arbeitslose","2018","66 und älter","West","","","",""
"Arbeitslose","2018","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2018","16-34 J.","West","1374","0.111573704789097","0.104086686176474","0.119060723401721"
"Sonstige Nichterwerbspersonen","2018","16-34 J.","Ost","265","0.132846790829641","0.11532861373109","0.150364967928193"
"Sonstige Nichterwerbspersonen","2018","35-65 J.","West","1355","0.0582032191860963","0.054162056243668","0.0622443821285247"
"Sonstige Nichterwerbspersonen","2018","35-65 J.","Ost","163","0.0253244596046683","0.0200489775338388","0.0305999416754978"
"Sonstige Nichterwerbspersonen","2018","66 und älter","West","72","0.0171949004731842","0.0130469054919949","0.0213428954543735"
"Sonstige Nichterwerbspersonen","2018","66 und älter","Ost","","","",""
"Beamte","2018","16-34 J.","West","166","0.0372126013767424","0.0327114097965297","0.041713792956955"
"Beamte","2018","16-34 J.","Ost","","","",""
"Beamte","2018","35-65 J.","West","702","0.0566384460220278","0.0526486654692637","0.060628226574792"
"Beamte","2018","35-65 J.","Ost","106","0.0315671416354064","0.0256961101172968","0.037438173153516"
"Beamte","2018","66 und älter","West","","","",""
"Beamte","2018","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2019","16-34 J.","West","1263","0.196731793263739","0.186771424245372","0.206692162282107"
"Angestellte, einfache Tätigkeiten","2019","16-34 J.","Ost","255","0.196247483223947","0.174265719086526","0.218229247361368"
"Angestellte, einfache Tätigkeiten","2019","35-65 J.","West","2502","0.205829026538635","0.198950841442873","0.212707211634397"
"Angestellte, einfache Tätigkeiten","2019","35-65 J.","Ost","671","0.209868935943889","0.196416516260349","0.22332135562743"
"Angestellte, einfache Tätigkeiten","2019","66 und älter","West","122","0.0304565833420586","0.0250847715155277","0.0358283951685895"
"Angestellte, einfache Tätigkeiten","2019","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2019","16-34 J.","West","1301","0.335826652245404","0.323993344301729","0.347659960189078"
"Angestellte, qualifizierte Tätigkeiten","2019","16-34 J.","Ost","281","0.333746849109578","0.307647627929948","0.359846070289208"
"Angestellte, qualifizierte Tätigkeiten","2019","35-65 J.","West","4870","0.450038121579036","0.441574534072695","0.458501709085378"
"Angestellte, qualifizierte Tätigkeiten","2019","35-65 J.","Ost","1326","0.445313343136964","0.428894843303292","0.461731842970636"
"Angestellte, qualifizierte Tätigkeiten","2019","66 und älter","West","100","0.019633841154735","0.0152968018161719","0.0239708804932981"
"Angestellte, qualifizierte Tätigkeiten","2019","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2019","16-34 J.","West","153","0.0247940624479661","0.0208979643952498","0.0286901605006824"
"Selbstständige/ManagerInnen","2019","16-34 J.","Ost","","","",""
"Selbstständige/ManagerInnen","2019","35-65 J.","West","2152","0.10001669365247","0.0949126190028704","0.10512076830207"
"Selbstständige/ManagerInnen","2019","35-65 J.","Ost","614","0.101994440997985","0.0919966391984181","0.111992242797552"
"Selbstständige/ManagerInnen","2019","66 und älter","West","295","0.0363580787447077","0.0305067449374555","0.0422094125519599"
"Selbstständige/ManagerInnen","2019","66 und älter","Ost","71","0.0176370708154326","0.010517317606372","0.0247568240244932"
"In Ausbildung","2019","16-34 J.","West","1461","0.227071043884586","0.216574204996889","0.237567882772282"
"In Ausbildung","2019","16-34 J.","Ost","293","0.230987399301773","0.207660329153835","0.25431446944971"
"In Ausbildung","2019","35-65 J.","West","113","0.00436889917128926","0.00324688386394993","0.00549091447862859"
"In Ausbildung","2019","35-65 J.","Ost","","","",""
"In Ausbildung","2019","66 und älter","West","","","",""
"In Ausbildung","2019","66 und älter","Ost","","","",""
"In Rente oder Pension","2019","16-34 J.","West","","","",""
"In Rente oder Pension","2019","16-34 J.","Ost","","","",""
"In Rente oder Pension","2019","35-65 J.","West","698","0.0778432110495887","0.0732851902888905","0.082401231810287"
"In Rente oder Pension","2019","35-65 J.","Ost","271","0.0993703904747254","0.0894876277631145","0.109253153186336"
"In Rente oder Pension","2019","66 und älter","West","3333","0.896654051483177","0.887138022535433","0.906170080430922"
"In Rente oder Pension","2019","66 und älter","Ost","1181","0.947640275100157","0.935591686903211","0.959688863297104"
"Arbeitslose","2019","16-34 J.","West","687","0.061465450631425","0.0554475012331264","0.0674834000297237"
"Arbeitslose","2019","16-34 J.","Ost","168","0.0699863377557047","0.0558658200006801","0.0841068555107292"
"Arbeitslose","2019","35-65 J.","West","1072","0.0471155280430354","0.0435108564825673","0.0507201996035034"
"Arbeitslose","2019","35-65 J.","Ost","326","0.0788452334617911","0.0699423480659907","0.0877481188575916"
"Arbeitslose","2019","66 und älter","West","","","",""
"Arbeitslose","2019","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2019","16-34 J.","West","1091","0.113629085535841","0.105677378545662","0.121580792526019"
"Sonstige Nichterwerbspersonen","2019","16-34 J.","Ost","205","0.104547987890475","0.0876132561857084","0.121482719595241"
"Sonstige Nichterwerbspersonen","2019","35-65 J.","West","1212","0.0587801339719143","0.0547786196818187","0.06278164826201"
"Sonstige Nichterwerbspersonen","2019","35-65 J.","Ost","188","0.0319815934539124","0.0261690178324398","0.0377941690753851"
"Sonstige Nichterwerbspersonen","2019","66 und älter","West","56","0.0132073691955029","0.00963860644706338","0.0167761319439425"
"Sonstige Nichterwerbspersonen","2019","66 und älter","Ost","","","",""
"Beamte","2019","16-34 J.","West","155","0.0399837916478123","0.035074835697856","0.0448927475977685"
"Beamte","2019","16-34 J.","Ost","","","",""
"Beamte","2019","35-65 J.","West","654","0.0560083859940307","0.0520966085261997","0.0599201634618617"
"Beamte","2019","35-65 J.","Ost","101","0.0287012653292329","0.0231855265198962","0.0342170041385695"
"Beamte","2019","66 und älter","West","","","",""
"Beamte","2019","66 und älter","Ost","","","",""
"Angestellte, einfache Tätigkeiten","2020","16-34 J.","West","1641","0.205033454854324","0.195618688712478","0.214448220996169"
"Angestellte, einfache Tätigkeiten","2020","16-34 J.","Ost","285","0.218335652459585","0.196290424336503","0.240380880582667"
"Angestellte, einfache Tätigkeiten","2020","35-65 J.","West","2843","0.209449065216434","0.202474804625228","0.21642332580764"
"Angestellte, einfache Tätigkeiten","2020","35-65 J.","Ost","665","0.201651592516356","0.187964147468742","0.21533903756397"
"Angestellte, einfache Tätigkeiten","2020","66 und älter","West","119","0.0335593814359478","0.027769031652893","0.0393497312190026"
"Angestellte, einfache Tätigkeiten","2020","66 und älter","Ost","","","",""
"Angestellte, qualifizierte Tätigkeiten","2020","16-34 J.","West","1576","0.315672995038009","0.304834392255733","0.326511597820285"
"Angestellte, qualifizierte Tätigkeiten","2020","16-34 J.","Ost","309","0.31668288664622","0.291859241038463","0.341506532253977"
"Angestellte, qualifizierte Tätigkeiten","2020","35-65 J.","West","4833","0.449896384839807","0.441369850796609","0.458422918883005"
"Angestellte, qualifizierte Tätigkeiten","2020","35-65 J.","Ost","1292","0.462958610873035","0.445948768435936","0.479968453310133"
"Angestellte, qualifizierte Tätigkeiten","2020","66 und älter","West","85","0.0176008103265776","0.0133729506208241","0.0218286700323312"
"Angestellte, qualifizierte Tätigkeiten","2020","66 und älter","Ost","","","",""
"Selbstständige/ManagerInnen","2020","16-34 J.","West","149","0.0274292966858454","0.023620474717807","0.0312381186538838"
"Selbstständige/ManagerInnen","2020","16-34 J.","Ost","32","0.0348771584667071","0.0250866790078617","0.0446676379255525"
"Selbstständige/ManagerInnen","2020","35-65 J.","West","1597","0.0908334066133016","0.0859080399675154","0.0957587732590878"
"Selbstständige/ManagerInnen","2020","35-65 J.","Ost","465","0.0934993520526833","0.0835678785347467","0.10343082557062"
"Selbstständige/ManagerInnen","2020","66 und älter","West","234","0.0361521888732751","0.0301503854112595","0.0421539923352908"
"Selbstständige/ManagerInnen","2020","66 und älter","Ost","60","0.0248981211653971","0.0162810127705902","0.033515229560204"
"In Ausbildung","2020","16-34 J.","West","1615","0.230357159596301","0.22053813789183","0.240176181300773"
"In Ausbildung","2020","16-34 J.","Ost","294","0.204192108373436","0.182680855101104","0.225703361645768"
"In Ausbildung","2020","35-65 J.","West","121","0.00501473721676174","0.0038040653702485","0.00622540906327498"
"In Ausbildung","2020","35-65 J.","Ost","","","",""
"In Ausbildung","2020","66 und älter","West","","","",""
"In Ausbildung","2020","66 und älter","Ost","","","",""
"In Rente oder Pension","2020","16-34 J.","West","","","",""
"In Rente oder Pension","2020","16-34 J.","Ost","","","",""
"In Rente oder Pension","2020","35-65 J.","West","615","0.0695282831770435","0.0651688866857784","0.0738876796683087"
"In Rente oder Pension","2020","35-65 J.","Ost","256","0.0967497402119159","0.0866652423042719","0.10683423811956"
"In Rente oder Pension","2020","66 und älter","West","3184","0.893615449758203","0.883701999001552","0.903528900514854"
"In Rente oder Pension","2020","66 und älter","Ost","1134","0.931339659855151","0.917354729909308","0.945324589800995"
"Arbeitslose","2020","16-34 J.","West","603","0.0623484738071305","0.0567100671947728","0.0679868804194882"
"Arbeitslose","2020","16-34 J.","Ost","175","0.086250133228697","0.0712693104360245","0.101230956021369"
"Arbeitslose","2020","35-65 J.","West","913","0.0458281518128099","0.0422441064304254","0.0494121971951944"
"Arbeitslose","2020","35-65 J.","Ost","291","0.0757703130771277","0.0667428685823926","0.0847977575718628"
"Arbeitslose","2020","66 und älter","West","","","",""
"Arbeitslose","2020","66 und älter","Ost","","","",""
"Sonstige Nichterwerbspersonen","2020","16-34 J.","West","1304","0.114969508832794","0.107530874668948","0.122408142996639"
"Sonstige Nichterwerbspersonen","2020","16-34 J.","Ost","226","0.105846147141153","0.0894294506409229","0.122262843641383"
"Sonstige Nichterwerbspersonen","2020","35-65 J.","West","1500","0.0720548237071343","0.0676229567110184","0.0764866907032503"
"Sonstige Nichterwerbspersonen","2020","35-65 J.","Ost","220","0.0388127680721609","0.0322238116688416","0.0454017244754802"
"Sonstige Nichterwerbspersonen","2020","66 und älter","West","80","0.0171676694888667","0.0129912354438992","0.0213441035338343"
"Sonstige Nichterwerbspersonen","2020","66 und älter","Ost","","","",""
"Beamte","2020","16-34 J.","West","169","0.0430924536700004","0.0383570353805296","0.0478278719594711"
"Beamte","2020","16-34 J.","Ost","","","",""
"Beamte","2020","35-65 J.","West","655","0.057395147416708","0.0534086044193161","0.0613816904140999"
"Beamte","2020","35-65 J.","Ost","97","0.0290733362330142","0.0233418668302598","0.0348048056357686"
"Beamte","2020","66 und älter","West","","","",""
"Beamte","2020","66 und älter","Ost","","","",""
