"beruf","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"In Rente oder Pension","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","56","0.0905122006639673","0.0719622680562219","0.109062133271713"
"In Rente oder Pension","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","92","0.135580180760127","0.113530461728546","0.157629899791709"
"In Rente oder Pension","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","132","0.212450600503568","0.184722965013192","0.240178235993945"
"Arbeitslose","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","68","0.0608821915987308","0.0439820595519276","0.077782323645534"
"Arbeitslose","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","330","0.0606445978699335","0.0539868467493554","0.0673023489905117"
"Arbeitslose","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","195","0.141148824494649","0.121698956659375","0.160598692329922"
"Arbeitslose","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","73","0.0380152202158187","0.0291388527049108","0.0468915877267267"
"Arbeitslose","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","166","0.126253292507403","0.108476727941782","0.144029857073024"
"Arbeitslose","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","47","0.0428600567149362","0.0297650891728325","0.05595502425704"
"Arbeitslose","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","35","0.038157047623411","0.0258179879851927","0.0504961072616292"
"Arbeitslose","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","51","0.0610899361116876","0.0448553289261316","0.0773245432972436"
"Sonstige Nichterwerbspersonen","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","147","0.149689737946955","0.124474118274851","0.174905357619058"
"Sonstige Nichterwerbspersonen","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","699","0.125504096655305","0.116262981797292","0.134745211513318"
"Sonstige Nichterwerbspersonen","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","231","0.122759864597418","0.1075277616442","0.137991967550636"
"Sonstige Nichterwerbspersonen","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","53","0.0477799858881744","0.0363636861346399","0.0591962856417089"
"Sonstige Nichterwerbspersonen","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","107","0.102952610344701","0.083304684516291","0.122600536173111"
"Sonstige Nichterwerbspersonen","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","59","0.0583903757669506","0.0432878815832666","0.0734928699506345"
"Sonstige Nichterwerbspersonen","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","62","0.0134255715929298","0.0102152551211886","0.016635888064671"
"Beamte","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","93","0.0527330208607832","0.0423589324662233","0.0631071092553432"
"Beamte","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","46","0.0628151481240425","0.0471283192254597","0.0785019770226253"
"Beamte","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","163","0.196369302486545","0.170782992610523","0.221955612362567"
"Beamte","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","194","0.209158688800629","0.179635249013801","0.238682128587457"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1141","0.184066097972681","0.173076422634812","0.195055773310551"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","150","0.101151166446344","0.0840908828901447","0.118211450002543"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","228","0.104694888078116","0.0905039010074606","0.118885875148772"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","235","0.163412728167263","0.143578923816813","0.183246532517713"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","146","0.138730786879397","0.115853517777638","0.161608055981155"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","36","0.0247090019365259","0.0147212255044874","0.0346967783685643"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","53","0.0601735217118157","0.0441012729296269","0.0762457704940045"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","42","0.0464756559817188","0.0311942616153725","0.0617570503480651"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1096","0.207398046279168","0.195900626975133","0.218895465583203"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","207","0.140033332133256","0.120399096950883","0.159667567315628"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","692","0.365511646692386","0.343189972183393","0.38783332120138"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","559","0.4169756506198","0.390526839683652","0.443424461555949"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","239","0.296562682226703","0.266333997791966","0.326791366661439"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","49","0.253106464136836","0.18635892516088","0.319854003112793"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","394","0.397040948370103","0.365560880336286","0.428521016403919"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","437","0.45929694956638","0.425616623798503","0.492977275334258"
"Selbstständige/ManagerInnen","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","219","0.0457996238467809","0.0398714460879252","0.0517278016056366"
"Selbstständige/ManagerInnen","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","30","0.0194553667973651","0.0116406928421202","0.02727004075261"
"Selbstständige/ManagerInnen","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","97","0.0553111003487345","0.044715760555823","0.065906440141646"
"Selbstständige/ManagerInnen","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","72","0.0469519057575387","0.0356046333933433","0.058299178121734"
"Selbstständige/ManagerInnen","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","54","0.0862827802861996","0.0676997615574933","0.104865799014906"
"Selbstständige/ManagerInnen","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","137","0.140067622004805","0.117738320840016","0.162396923169595"
"Selbstständige/ManagerInnen","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","82","0.0989127131464845","0.0787355743429859","0.119089851949983"
"In Ausbildung","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","188","0.414484381298609","0.378723546031496","0.450245216565722"
"In Ausbildung","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","100","0.782968168350253","0.708273615621797","0.857662721078708"
"In Ausbildung","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","141","0.0208898434264031","0.0168342553211091","0.0249454315316971"
"In Ausbildung","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","34","0.0196695201328815","0.0118128123021678","0.0275262279635952"
"In Ausbildung","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","165","0.0672993484908902","0.0556864426742449","0.0789122543075356"
"In Ausbildung","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","138","0.0843621059258635","0.0694532937543688","0.0992709180973582"
"In Ausbildung","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","199","0.209440708063285","0.182510105740047","0.236371310386523"
"In Ausbildung","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","59","0.337856888359524","0.265246859316011","0.410466917403038"
"In Ausbildung","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"In Ausbildung","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","101","0.115363423276458","0.0921734183850341","0.138553428167883"
"In Rente oder Pension","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1141","0.346947586367815","0.333449368763409","0.360445803972222"
"In Rente oder Pension","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","559","0.568252636479797","0.540227802739484","0.596277470220109"
"In Rente oder Pension","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","195","0.192763079944743","0.17447884595194","0.211047313937547"
"In Rente oder Pension","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","68","0.0784392059608185","0.0640168554003417","0.0928615565212953"
"In Rente oder Pension","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","55","0.0838710777684619","0.0655254446841156","0.102216710852808"
"In Rente oder Pension","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"In Rente oder Pension","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","90","0.139816672090693","0.117504127892407","0.162129216288979"
"In Rente oder Pension","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","142","0.23323076170504","0.204649897988449","0.26181162542163"
"Arbeitslose","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","63","0.0716313016047692","0.0529117262496515","0.0903508769598869"
"Arbeitslose","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","319","0.0644485665537229","0.0574853334211791","0.0714117996862666"
"Arbeitslose","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","184","0.128214844916102","0.109298755491766","0.147130934340439"
"Arbeitslose","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","68","0.0285837486034646","0.020860027063599","0.0363074701433301"
"Arbeitslose","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","177","0.137069787007429","0.118621070193182","0.155518503821676"
"Arbeitslose","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","42","0.0439791879180281","0.0304083841530218","0.0575499916830343"
"Arbeitslose","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeitslose","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","38","0.0440786687671387","0.0308718136277564","0.0572855239065211"
"Arbeitslose","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","65","0.0753309000111039","0.0574935701513768","0.093168229870831"
"Sonstige Nichterwerbspersonen","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","130","0.132524531932754","0.107911729403571","0.157137334461937"
"Sonstige Nichterwerbspersonen","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","660","0.117713753618924","0.108574960852262","0.126852546385587"
"Sonstige Nichterwerbspersonen","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","34","0.0221057626988824","0.0137870492759889","0.0304244761217758"
"Sonstige Nichterwerbspersonen","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","245","0.128530286159942","0.113017378036185","0.144043194283699"
"Sonstige Nichterwerbspersonen","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","65","0.0567588987998753","0.0443470694178041","0.0691707281819466"
"Sonstige Nichterwerbspersonen","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","99","0.092977598258993","0.0737579045276815","0.112197291990305"
"Sonstige Nichterwerbspersonen","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","61","0.0533097123743783","0.0388559392531158","0.0677634854956408"
"Sonstige Nichterwerbspersonen","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","60","0.0127364819345046","0.00955659442478531","0.015916369444224"
"Beamte","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","98","0.057305901681723","0.046532585571908","0.0680792177915381"
"Beamte","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","43","0.048155178598933","0.0339857326456144","0.0623246245522515"
