year,bula_h,pgisced97,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1989,Hesse,middle vocational,Ueberwiegend,0.1188118811881188,12393,0.11311506641387521,0.1245086959623624
1989,Hesse,middle vocational,Voll und ganz,0.0297029702970297,12393,0.026714010057284934,0.032691930536774466
1989,Hesse,vocational + Abi,In mancher Beziehung,0.45454545454545453,12393,0.44577876173909803,0.46331214735181103
1989,Hesse,vocational + Abi,Kaum,0.18181818181818182,12393,0.1750275307701148,0.18860883286624885
1989,Hesse,vocational + Abi,Gar nicht,0.18181818181818182,12393,0.1750275307701148,0.18860883286624885
1989,Hesse,vocational + Abi,Ueberwiegend,0.18181818181818182,12393,0.1750275307701148,0.18860883286624885
1989,Hesse,higher vocational,Kaum,0.5,12393,0.49119685509127387,0.5088031449087261
1989,Hesse,higher vocational,Gar nicht,0.5,12393,0.49119685509127387,0.5088031449087261
1989,Hesse,higher education,In mancher Beziehung,0.625,12393,0.6164763915935633,0.6335236084064367
1989,Hesse,higher education,Kaum,0.25,12393,0.2423762528758475,0.2576237471241525
1989,Hesse,higher education,Voll und ganz,0.125,12393,0.11917726695406154,0.13082273304593844
1989,"Rhineland-Palatinate, Saarland",inadequately,Kaum,0.37142857142857144,12393,0.36292144633971235,0.37993569651743053
1989,"Rhineland-Palatinate, Saarland",inadequately,Gar nicht,0.34285714285714286,12393,0.3345000670208514,0.35121421869343433
1989,"Rhineland-Palatinate, Saarland",inadequately,In mancher Beziehung,0.2571428571428571,12393,0.24944787297075774,0.26483784131495647
1989,"Rhineland-Palatinate, Saarland",inadequately,Ueberwiegend,0.02857142857142857,12393,0.025638244886506595,0.031504612256350546
1989,"Rhineland-Palatinate, Saarland",general elementary,In mancher Beziehung,0.4375,12393,0.4287659004310923,0.4462340995689077
1989,"Rhineland-Palatinate, Saarland",general elementary,Gar nicht,0.34375,12393,0.33538773631088487,0.35211226368911513
1989,"Rhineland-Palatinate, Saarland",general elementary,Kaum,0.125,12393,0.11917726695406154,0.13082273304593844
1989,"Rhineland-Palatinate, Saarland",general elementary,Ueberwiegend,0.09375,12393,0.08861810816106513,0.09888189183893487
1989,"Rhineland-Palatinate, Saarland",middle vocational,In mancher Beziehung,0.4411764705882353,12393,0.432434459369889,0.44991848180658156
1989,"Rhineland-Palatinate, Saarland",middle vocational,Kaum,0.23529411764705882,12393,0.22782583756382307,0.24276239773029457
1989,"Rhineland-Palatinate, Saarland",middle vocational,Gar nicht,0.17647058823529413,12393,0.169758717707769,0.18318245876281924
1989,"Rhineland-Palatinate, Saarland",middle vocational,Ueberwiegend,0.14705882352941177,12393,0.14082329988180942,0.15329434717701412
1989,"Rhineland-Palatinate, Saarland",vocational + Abi,In mancher Beziehung,0.6666666666666666,12393,0.6583669820523625,0.6749663512809707
1989,"Rhineland-Palatinate, Saarland",vocational + Abi,Ueberwiegend,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,"Rhineland-Palatinate, Saarland",higher education,In mancher Beziehung,1.0,12393,1.0,1.0
1989,Baden-Wuerttemberg,inadequately,Gar nicht,0.46629213483146065,12393,0.45750901732587196,0.47507525233704934
1989,Baden-Wuerttemberg,inadequately,Kaum,0.24719101123595505,12393,0.23959603216176978,0.2547859903101403
1989,Baden-Wuerttemberg,inadequately,In mancher Beziehung,0.21348314606741572,12393,0.2062686888830901,0.22069760325174134
1989,Baden-Wuerttemberg,inadequately,Ueberwiegend,0.0449438202247191,12393,0.041296135467416076,0.048591504982022124
1989,Baden-Wuerttemberg,inadequately,Voll und ganz,0.028089887640449437,12393,0.02518080607719188,0.030998969203706993
1989,Baden-Wuerttemberg,general elementary,In mancher Beziehung,0.3953488372093023,12393,0.386740673344839,0.4039570010737656
1989,Baden-Wuerttemberg,general elementary,Gar nicht,0.32558139534883723,12393,0.3173312346541613,0.33383155604351317
1989,Baden-Wuerttemberg,general elementary,Kaum,0.1813953488372093,12393,0.1746108460688309,0.18817985160558773
1989,Baden-Wuerttemberg,general elementary,Voll und ganz,0.05116279069767442,12393,0.04728360282955572,0.05504197856579312
1989,Baden-Wuerttemberg,general elementary,Ueberwiegend,0.046511627906976744,12393,0.04280391313603028,0.050219342677923204
1989,Baden-Wuerttemberg,middle vocational,In mancher Beziehung,0.36813186813186816,12393,0.35964040007827675,0.37662333618545957
1989,Baden-Wuerttemberg,middle vocational,Gar nicht,0.2967032967032967,12393,0.2886606623745204,0.304745931032073
1989,Baden-Wuerttemberg,middle vocational,Kaum,0.1813186813186813,12393,0.17453529482008084,0.18810206781728178
1989,Baden-Wuerttemberg,middle vocational,Ueberwiegend,0.08791208791208792,12393,0.08292656755561778,0.09289760826855806
1989,Baden-Wuerttemberg,middle vocational,Voll und ganz,0.06593406593406594,12393,0.06156476917903897,0.0703033626890929
1989,Baden-Wuerttemberg,vocational + Abi,In mancher Beziehung,0.5652173913043478,12393,0.5564894526186815,0.573945329990014
1989,Baden-Wuerttemberg,vocational + Abi,Gar nicht,0.34782608695652173,12393,0.3394405547069633,0.35621161920608013
1989,Baden-Wuerttemberg,vocational + Abi,Kaum,0.08695652173913043,12393,0.0819955739579162,0.09191746952034466
1989,Baden-Wuerttemberg,higher vocational,Kaum,1.0,12393,1.0,1.0
1989,Baden-Wuerttemberg,higher education,In mancher Beziehung,0.6666666666666666,12393,0.6583669820523625,0.6749663512809707
1989,Baden-Wuerttemberg,higher education,Gar nicht,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Bavaria,inadequately,Gar nicht,0.45098039215686275,12393,0.4422196559392796,0.4597411283744459
1989,Bavaria,inadequately,Kaum,0.27450980392156865,12393,0.2666526990424596,0.2823669088006777
1989,Bavaria,inadequately,In mancher Beziehung,0.21568627450980393,12393,0.20844484998274823,0.22292769903685963
1989,Bavaria,inadequately,Ueberwiegend,0.0392156862745098,12393,0.03579816908038457,0.042633203468635035
1989,Bavaria,inadequately,Voll und ganz,0.0196078431372549,12393,0.017166759427165453,0.02204892684734435
1989,Bavaria,general elementary,Gar nicht,0.49606299212598426,12393,0.48726012011952613,0.5048658641324424
1989,Bavaria,general elementary,In mancher Beziehung,0.25196850393700787,12393,0.24432485174213567,0.25961215613188005
1989,Bavaria,general elementary,Kaum,0.1732283464566929,12393,0.16656534181983595,0.17989135109354987
1989,Bavaria,general elementary,Ueberwiegend,0.047244094488188976,12393,0.04350873472850794,0.05097945424787001
1989,Bavaria,general elementary,Voll und ganz,0.031496062992125984,12393,0.028421051969088514,0.034571074015163454
1989,Bavaria,middle vocational,In mancher Beziehung,0.3723404255319149,12393,0.3638290447401939,0.38085180632363586
1989,Bavaria,middle vocational,Gar nicht,0.30851063829787234,12393,0.3003786701256686,0.3166426064700761
1989,Bavaria,middle vocational,Kaum,0.1595744680851064,12393,0.15312685202949147,0.1660220841407213
1989,Bavaria,middle vocational,Ueberwiegend,0.11702127659574468,12393,0.11136181155363663,0.12268074163785274
1989,Bavaria,middle vocational,Voll und ganz,0.0425531914893617,12393,0.03899940572543535,0.04610697725328805
1989,Bavaria,vocational + Abi,In mancher Beziehung,0.4,12393,0.3913747147367366,0.40862528526326347
1989,Bavaria,vocational + Abi,Gar nicht,0.4,12393,0.3913747147367366,0.40862528526326347
1989,Bavaria,vocational + Abi,Kaum,0.13333333333333333,12393,0.12734834564392272,0.13931832102274394
1989,Bavaria,vocational + Abi,Ueberwiegend,0.06666666666666667,12393,0.06227488637672311,0.07105844695661022
1989,Bavaria,higher education,In mancher Beziehung,0.38461538461538464,12393,0.3760498496972032,0.3931809195335661
1989,Bavaria,higher education,Gar nicht,0.23076923076923078,12393,0.22335125993308297,0.2381872016053786
1989,Bavaria,higher education,Kaum,0.23076923076923078,12393,0.22335125993308297,0.2381872016053786
1989,Bavaria,higher education,Voll und ganz,0.07692307692307693,12393,0.07223154023129078,0.08161461361486308
1989,Bavaria,higher education,Ueberwiegend,0.07692307692307693,12393,0.07223154023129078,0.08161461361486308
1989,Berlin,inadequately,Gar nicht,0.6086956521739131,12393,0.600103038563154,0.6172882657846722
1989,Berlin,inadequately,Kaum,0.2608695652173913,12393,0.2531384864801046,0.268600643954678
1989,Berlin,inadequately,In mancher Beziehung,0.13043478260869565,12393,0.12450531589117443,0.13636424932621688
1989,Berlin,general elementary,In mancher Beziehung,0.44,12393,0.4312604675699474,0.4487395324300526
1989,Berlin,general elementary,Gar nicht,0.36,12393,0.3515489808876229,0.3684510191123771
1989,Berlin,general elementary,Kaum,0.08,12393,0.07522353330718,0.08477646669282
1989,Berlin,general elementary,Voll und ganz,0.08,12393,0.07522353330718,0.08477646669282
1989,Berlin,general elementary,Ueberwiegend,0.04,12393,0.036549885894694614,0.04345011410530539
1989,Berlin,middle vocational,Gar nicht,0.5,12393,0.49119685509127387,0.5088031449087261
1989,Berlin,middle vocational,In mancher Beziehung,0.17857142857142858,12393,0.1718283420012308,0.18531451514162636
1989,Berlin,middle vocational,Kaum,0.17857142857142858,12393,0.1718283420012308,0.18531451514162636
1989,Berlin,middle vocational,Voll und ganz,0.14285714285714285,12393,0.13669622481195465,0.14901806090233105
1989,Berlin,vocational + Abi,Gar nicht,1.0,12393,1.0,1.0
1989,Berlin,higher education,In mancher Beziehung,1.0,12393,1.0,1.0
1991,Schleswig-Holstein,inadequately,Gar nicht,0.8,17756,0.7941163951877405,0.8058836048122596
1991,Schleswig-Holstein,inadequately,In mancher Beziehung,0.2,17756,0.19411639518774046,0.20588360481225956
1991,Schleswig-Holstein,general elementary,Gar nicht,0.7142857142857143,17756,0.7076408599789045,0.7209305685925241
1991,Schleswig-Holstein,general elementary,Ueberwiegend,0.14285714285714285,17756,0.13771006084349302,0.14800422487079268
1991,Schleswig-Holstein,general elementary,Kaum,0.07142857142857142,17756,0.06764042163657705,0.0752167212205658
1991,Schleswig-Holstein,general elementary,In mancher Beziehung,0.07142857142857142,17756,0.06764042163657705,0.0752167212205658
1991,Schleswig-Holstein,middle vocational,Kaum,0.6,17756,0.5927940851808902,0.6072059148191098
1991,Schleswig-Holstein,middle vocational,Gar nicht,0.4,17756,0.39279408518089026,0.4072059148191098
1991,Schleswig-Holstein,higher education,In mancher Beziehung,1.0,17756,1.0,1.0
1991,Hamburg,inadequately,Gar nicht,0.75,17756,0.7436308109584435,0.7563691890415565
1991,Hamburg,inadequately,In mancher Beziehung,0.25,17756,0.24363081095844355,0.2563691890415564
1991,Hamburg,general elementary,In mancher Beziehung,0.4,17756,0.39279408518089026,0.4072059148191098
1991,Hamburg,general elementary,Gar nicht,0.4,17756,0.39279408518089026,0.4072059148191098
1991,Hamburg,general elementary,Kaum,0.2,17756,0.19411639518774046,0.20588360481225956
1991,Hamburg,middle vocational,Gar nicht,0.5,17756,0.49264549398467555,0.5073545060153245
1991,Hamburg,middle vocational,Kaum,0.25,17756,0.24363081095844355,0.2563691890415564
1991,Hamburg,middle vocational,In mancher Beziehung,0.16666666666666666,17756,0.1611849415362678,0.1721483917970655
1991,Hamburg,middle vocational,Ueberwiegend,0.08333333333333333,17756,0.0792679771714595,0.08739868949520715
1991,Hamburg,vocational + Abi,In mancher Beziehung,1.0,17756,1.0,1.0
1991,Hamburg,higher vocational,In mancher Beziehung,1.0,17756,1.0,1.0
1991,Lower Saxony,inadequately,Gar nicht,0.5483870967741935,17756,0.5410671101432465,0.5557070834051405
1991,Lower Saxony,inadequately,Kaum,0.2903225806451613,17756,0.28364599530580764,0.296999165984515
1991,Lower Saxony,inadequately,In mancher Beziehung,0.0967741935483871,17756,0.09242547348203453,0.10112291361473966
1991,Lower Saxony,inadequately,Ueberwiegend,0.06451612903225806,17756,0.06090256457300501,0.06812969349151111
1991,Lower Saxony,general elementary,Gar nicht,0.40425531914893614,17756,0.3970369105553521,0.41147372774252017
1991,Lower Saxony,general elementary,In mancher Beziehung,0.2553191489361702,17756,0.24890542459174608,0.2617328732805943
1991,Lower Saxony,general elementary,Voll und ganz,0.14893617021276595,17756,0.14369938621453074,0.15417295421100116
1991,Lower Saxony,general elementary,Kaum,0.1276595744680851,17756,0.12275102469881718,0.132568124237353
1991,Lower Saxony,general elementary,Ueberwiegend,0.06382978723404255,17756,0.06023417697537258,0.06742539749271251
1991,Lower Saxony,middle vocational,Gar nicht,0.4,17756,0.39279408518089026,0.4072059148191098
1991,Lower Saxony,middle vocational,In mancher Beziehung,0.3142857142857143,17756,0.3074573383639289,0.32111409020749965
1991,Lower Saxony,middle vocational,Kaum,0.22857142857142856,17756,0.22239493015504877,0.23474792698780836
1991,Lower Saxony,middle vocational,Ueberwiegend,0.02857142857142857,17756,0.02612092738367387,0.031021929759183272
1991,Lower Saxony,middle vocational,Voll und ganz,0.02857142857142857,17756,0.02612092738367387,0.031021929759183272
1991,Lower Saxony,vocational + Abi,In mancher Beziehung,0.5,17756,0.49264549398467555,0.5073545060153245
1991,Lower Saxony,vocational + Abi,Kaum,0.25,17756,0.24363081095844355,0.2563691890415564
1991,Lower Saxony,vocational + Abi,Gar nicht,0.25,17756,0.24363081095844355,0.2563691890415564
1991,Lower Saxony,higher education,Kaum,1.0,17756,1.0,1.0
1991,Bremen,inadequately,Kaum,1.0,17756,1.0,1.0
1991,Bremen,general elementary,Gar nicht,1.0,17756,1.0,1.0
1991,Bremen,middle vocational,Gar nicht,0.375,17756,0.3678790301707665,0.3821209698292335
1991,Bremen,middle vocational,In mancher Beziehung,0.375,17756,0.3678790301707665,0.3821209698292335
1991,Bremen,middle vocational,Ueberwiegend,0.25,17756,0.24363081095844355,0.2563691890415564
1991,North Rhine-Westphalia,in school,In mancher Beziehung,0.5555555555555556,17756,0.5482465887150237,0.5628645223960874
1991,North Rhine-Westphalia,in school,Ueberwiegend,0.2222222222222222,17756,0.21610710183148618,0.22833734261295824
1991,North Rhine-Westphalia,in school,Kaum,0.1111111111111111,17756,0.10648851459936606,0.11573370762285615
1991,North Rhine-Westphalia,in school,Voll und ganz,0.1111111111111111,17756,0.10648851459936606,0.11573370762285615
1991,North Rhine-Westphalia,inadequately,Gar nicht,0.4527027027027027,17756,0.4453811751921,0.46002423021330535
1991,North Rhine-Westphalia,inadequately,In mancher Beziehung,0.22972972972972974,17756,0.22354225166998418,0.2359172077894753
1991,North Rhine-Westphalia,inadequately,Kaum,0.22972972972972974,17756,0.22354225166998418,0.2359172077894753
1991,North Rhine-Westphalia,inadequately,Ueberwiegend,0.06756756756756757,17756,0.06387557063961118,0.07125956449552397
1991,North Rhine-Westphalia,inadequately,Voll und ganz,0.02027027027027027,17756,0.018197427236915965,0.022343113303624578
1991,North Rhine-Westphalia,general elementary,Gar nicht,0.4080717488789238,17756,0.4008426144304115,0.41530088332743603
1991,North Rhine-Westphalia,general elementary,In mancher Beziehung,0.29596412556053814,17756,0.2892498303198821,0.30267842080119417
1991,North Rhine-Westphalia,general elementary,Kaum,0.17937219730941703,17756,0.1737288837627708,0.18501551085606327
1991,North Rhine-Westphalia,general elementary,Ueberwiegend,0.06726457399103139,17756,0.06358026592282212,0.07094888205924066
1991,North Rhine-Westphalia,general elementary,Voll und ganz,0.04932735426008968,17756,0.04614210874286939,0.05251259977730997
1991,North Rhine-Westphalia,middle vocational,In mancher Beziehung,0.3248407643312102,17756,0.31795230860473195,0.3317292200576884
1991,North Rhine-Westphalia,middle vocational,Gar nicht,0.27388535031847133,17756,0.2673258538251504,0.28044484681179227
1991,North Rhine-Westphalia,middle vocational,Kaum,0.21656050955414013,17756,0.21050185954864484,0.22261915955963543
1991,North Rhine-Westphalia,middle vocational,Voll und ganz,0.11464968152866242,17756,0.1099634094078947,0.11933595364943014
1991,North Rhine-Westphalia,middle vocational,Ueberwiegend,0.07006369426751592,17756,0.0663091552558249,0.07381823327920695
1991,North Rhine-Westphalia,vocational + Abi,In mancher Beziehung,0.45454545454545453,17756,0.44722140210199884,0.4618695069889102
1991,North Rhine-Westphalia,vocational + Abi,Gar nicht,0.2727272727272727,17756,0.26617644107353655,0.27927810438100886
1991,North Rhine-Westphalia,vocational + Abi,Kaum,0.13636363636363635,17756,0.1313158815664634,0.1414113911608093
1991,North Rhine-Westphalia,vocational + Abi,Ueberwiegend,0.09090909090909091,17756,0.08668054725930283,0.095137634558879
1991,North Rhine-Westphalia,vocational + Abi,Voll und ganz,0.045454545454545456,17756,0.04239067449870615,0.04851841641038476
1991,North Rhine-Westphalia,higher vocational,Gar nicht,0.5,17756,0.49264549398467555,0.5073545060153245
1991,North Rhine-Westphalia,higher vocational,Kaum,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1991,North Rhine-Westphalia,higher vocational,Ueberwiegend,0.16666666666666666,17756,0.1611849415362678,0.1721483917970655
