year,bula_h,migback,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Lower Saxony,Direct migration background,Comp. time,0.05604,77,152,0.01936,0.09273
2020,Lower Saxony,Direct migration background,Some of both,0.07762,35,152,0.03494,0.12029
2020,Lower Saxony,Direct migration background,Paid,0.03886,40,152,0.00804,0.06969
2020,North Rhine-Westphalia,No migration background,Comp. time,0.17023,674,1285,0.14967,0.19079
2020,North Rhine-Westphalia,No migration background,Some of both,0.07385,287,1285,0.05954,0.08815
2020,North Rhine-Westphalia,No migration background,Paid,0.03557,138,1285,0.02544,0.04570
2020,North Rhine-Westphalia,No migration background,Not compensated,0.03950,186,1285,0.02885,0.05016
2020,North Rhine-Westphalia,Direct migration background,Comp. time,0.10293,164,461,0.07516,0.13070
2020,North Rhine-Westphalia,Direct migration background,Some of both,0.10750,136,461,0.07919,0.13580
2020,North Rhine-Westphalia,Direct migration background,Paid,0.05423,105,461,0.03353,0.07492
2020,North Rhine-Westphalia,Direct migration background,Not compensated,0.02763,56,461,0.01265,0.04260
2020,North Rhine-Westphalia,Indirect migration background,Comp. time,0.08078,77,120,0.03182,0.12975
2020,North Rhine-Westphalia,Indirect migration background,Some of both,0.06959,43,120,0.02387,0.11531
2020,Hesse,No migration background,Comp. time,0.21057,274,505,0.17497,0.24616
2020,Hesse,No migration background,Some of both,0.09116,99,505,0.06603,0.11628
2020,Hesse,No migration background,Paid,0.02277,46,505,0.00975,0.03580
2020,Hesse,No migration background,Not compensated,0.05224,86,505,0.03282,0.07167
2020,Hesse,Direct migration background,Comp. time,0.12115,79,148,0.06840,0.17390
2020,Hesse,Direct migration background,Some of both,0.04765,32,148,0.01321,0.08209
2020,Hesse,Direct migration background,Paid,0.06132,37,148,0.02253,0.10010
2020,Hesse,Indirect migration background,Comp. time,0.10406,31,31,-0.00520,0.21333
2020,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.17812,198,355,0.13826,0.21797
2020,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.07990,79,355,0.05165,0.10814
2020,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.03907,38,355,0.01889,0.05926
2020,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.03082,40,355,0.01282,0.04882
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Comp. time,0.17573,51,85,0.09434,0.25712
2020,"Rhineland-Palatinate, Saarland",Direct migration background,Some of both,0.10049,34,85,0.03619,0.16478
2020,Baden-Wuerttemberg,No migration background,Comp. time,0.19901,477,837,0.17195,0.22608
2020,Baden-Wuerttemberg,No migration background,Some of both,0.08342,157,837,0.06468,0.10217
2020,Baden-Wuerttemberg,No migration background,Paid,0.02904,58,837,0.01765,0.04042
2020,Baden-Wuerttemberg,No migration background,Not compensated,0.04417,145,837,0.03024,0.05810
2020,Baden-Wuerttemberg,Direct migration background,Comp. time,0.14155,118,290,0.10136,0.18174
2020,Baden-Wuerttemberg,Direct migration background,Some of both,0.14062,85,290,0.10054,0.18070
2020,Baden-Wuerttemberg,Direct migration background,Paid,0.05040,54,290,0.02518,0.07562
2020,Baden-Wuerttemberg,Direct migration background,Not compensated,0.02401,33,290,0.00636,0.04166
2020,Baden-Wuerttemberg,Indirect migration background,Comp. time,0.17706,58,58,0.07796,0.27615
2020,Bavaria,No migration background,Comp. time,0.24578,751,1192,0.22133,0.27024
2020,Bavaria,No migration background,Some of both,0.07086,222,1192,0.05629,0.08543
2020,Bavaria,No migration background,Paid,0.01984,64,1192,0.01192,0.02776
2020,Bavaria,No migration background,Not compensated,0.04312,155,1192,0.03159,0.05466
2020,Bavaria,Direct migration background,Comp. time,0.21209,203,438,0.17376,0.25042
2020,Bavaria,Direct migration background,Some of both,0.06834,112,438,0.04468,0.09199
2020,Bavaria,Direct migration background,Paid,0.03460,74,438,0.01746,0.05173
2020,Bavaria,Direct migration background,Not compensated,0.03677,49,438,0.01913,0.05442
2020,Bavaria,Indirect migration background,Comp. time,0.16034,54,54,0.06156,0.25913
2020,Berlin,No migration background,Comp. time,0.20273,173,274,0.15504,0.25042
2020,Berlin,No migration background,Some of both,0.05501,62,274,0.02796,0.08205
2020,Berlin,No migration background,Not compensated,0.03984,39,274,0.01664,0.06304
2020,Berlin,Direct migration background,Comp. time,0.15320,68,68,0.06695,0.23944
2020,Brandenburg,No migration background,Comp. time,0.20210,168,287,0.15556,0.24864
2020,Brandenburg,No migration background,Some of both,0.06683,77,287,0.03788,0.09577
2020,Brandenburg,No migration background,Not compensated,0.03640,42,287,0.01469,0.05810
2020,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.16254,79,111,0.09359,0.23149
2020,Mecklenburg-Western Pomerania,No migration background,Some of both,0.05405,32,111,0.01180,0.09631
2020,Saxony,No migration background,Comp. time,0.22782,324,594,0.19407,0.26158
2020,Saxony,No migration background,Some of both,0.10486,156,594,0.08020,0.12952
2020,Saxony,No migration background,Paid,0.02923,48,594,0.01567,0.04279
2020,Saxony,No migration background,Not compensated,0.02977,66,594,0.01609,0.04345
2020,Saxony-Anhalt,No migration background,Comp. time,0.17267,179,273,0.12775,0.21758
2020,Saxony-Anhalt,No migration background,Some of both,0.06863,60,273,0.03859,0.09868
2020,Saxony-Anhalt,No migration background,Paid,0.04140,34,273,0.01773,0.06508
2020,Thuringa,No migration background,Comp. time,0.16706,164,271,0.12256,0.21155
2020,Thuringa,No migration background,Some of both,0.06915,70,271,0.03888,0.09941
2020,Thuringa,No migration background,Not compensated,0.06261,37,271,0.03371,0.09151
2022,Schleswig-Holstein,No migration background,Comp. time,0.20599,178,287,0.15912,0.25286
2022,Schleswig-Holstein,No migration background,Some of both,0.07144,67,287,0.04159,0.10129
2022,Schleswig-Holstein,No migration background,Not compensated,0.03870,42,287,0.01635,0.06106
2022,Schleswig-Holstein,Direct migration background,Comp. time,0.14574,32,32,0.02153,0.26995
2022,Hamburg,No migration background,Comp. time,0.19217,76,143,0.12737,0.25698
2022,Hamburg,No migration background,Some of both,0.07539,33,143,0.03197,0.11882
2022,Hamburg,No migration background,Not compensated,0.06064,34,143,0.02138,0.09989
2022,Hamburg,Direct migration background,Comp. time,0.11314,36,36,0.00820,0.21809
2022,Lower Saxony,No migration background,Comp. time,0.20252,473,783,0.17435,0.23068
2022,Lower Saxony,No migration background,Some of both,0.07437,141,783,0.05598,0.09276
2022,Lower Saxony,No migration background,Paid,0.04459,83,783,0.03012,0.05906
2022,Lower Saxony,No migration background,Not compensated,0.03981,86,783,0.02610,0.05351
2022,Lower Saxony,Direct migration background,Comp. time,0.20195,98,170,0.14143,0.26248
2022,Lower Saxony,Direct migration background,Some of both,0.09166,36,170,0.04816,0.13517
2022,Lower Saxony,Direct migration background,Paid,0.05295,36,170,0.01918,0.08671
2022,Lower Saxony,Indirect migration background,Comp. time,0.16906,36,36,0.04489,0.29324
2022,North Rhine-Westphalia,No migration background,Comp. time,0.20526,942,1671,0.18589,0.22463
2022,North Rhine-Westphalia,No migration background,Some of both,0.06132,311,1671,0.04981,0.07283
2022,North Rhine-Westphalia,No migration background,Paid,0.03395,168,1671,0.02527,0.04264
2022,North Rhine-Westphalia,No migration background,Not compensated,0.04832,250,1671,0.03804,0.05861
2022,North Rhine-Westphalia,Direct migration background,Comp. time,0.14784,272,597,0.11934,0.17634
2022,North Rhine-Westphalia,Direct migration background,Some of both,0.08545,121,597,0.06301,0.10789
2022,North Rhine-Westphalia,Direct migration background,Paid,0.06149,114,597,0.04220,0.08078
2022,North Rhine-Westphalia,Direct migration background,Not compensated,0.02889,90,597,0.01544,0.04234
2022,North Rhine-Westphalia,Indirect migration background,Comp. time,0.13524,88,88,0.06338,0.20710
2022,Hesse,No migration background,Comp. time,0.21894,275,526,0.18357,0.25432
2022,Hesse,No migration background,Some of both,0.08621,107,526,0.06220,0.11022
2022,Hesse,No migration background,Paid,0.03293,51,526,0.01766,0.04819
2022,Hesse,No migration background,Not compensated,0.06001,93,526,0.03969,0.08033
2022,Hesse,Direct migration background,Comp. time,0.19099,135,267,0.14375,0.23822
2022,Hesse,Direct migration background,Some of both,0.07568,49,267,0.04389,0.10746
2022,Hesse,Direct migration background,Paid,0.06624,45,267,0.03636,0.09613
2022,Hesse,Direct migration background,Not compensated,0.05292,38,267,0.02601,0.07982
2022,"Rhineland-Palatinate, Saarland",No migration background,Comp. time,0.16731,191,380,0.12973,0.20489
2022,"Rhineland-Palatinate, Saarland",No migration background,Some of both,0.07454,70,380,0.04809,0.10098
2022,"Rhineland-Palatinate, Saarland",No migration background,Paid,0.06121,55,380,0.03707,0.08534
2022,"Rhineland-Palatinate, Saarland",No migration background,Not compensated,0.05340,64,380,0.03076,0.07603
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Comp. time,0.17696,54,87,0.09630,0.25761
2022,"Rhineland-Palatinate, Saarland",Direct migration background,Some of both,0.05840,33,87,0.00884,0.10795
2022,Baden-Wuerttemberg,No migration background,Comp. time,0.21262,556,1001,0.18726,0.23798
2022,Baden-Wuerttemberg,No migration background,Some of both,0.08045,198,1001,0.06359,0.09731
2022,Baden-Wuerttemberg,No migration background,Paid,0.03783,82,1001,0.02601,0.04966
2022,Baden-Wuerttemberg,No migration background,Not compensated,0.06090,165,1001,0.04607,0.07572
2022,Baden-Wuerttemberg,Direct migration background,Comp. time,0.17962,243,486,0.14545,0.21378
2022,Baden-Wuerttemberg,Direct migration background,Some of both,0.11631,101,486,0.08778,0.14484
2022,Baden-Wuerttemberg,Direct migration background,Paid,0.06331,67,486,0.04164,0.08499
2022,Baden-Wuerttemberg,Direct migration background,Not compensated,0.03947,75,486,0.02214,0.05679
2022,Baden-Wuerttemberg,Indirect migration background,Comp. time,0.15619,66,66,0.06793,0.24444
2022,Bavaria,No migration background,Comp. time,0.23193,832,1378,0.20964,0.25423
2022,Bavaria,No migration background,Some of both,0.06694,279,1378,0.05374,0.08014
2022,Bavaria,No migration background,Paid,0.02572,84,1378,0.01736,0.03408
2022,Bavaria,No migration background,Not compensated,0.04156,183,1378,0.03102,0.05210
2022,Bavaria,Direct migration background,Comp. time,0.22619,298,575,0.19196,0.26042
2022,Bavaria,Direct migration background,Some of both,0.08354,108,575,0.06090,0.10617
2022,Bavaria,Direct migration background,Paid,0.04555,71,575,0.02850,0.06261
2022,Bavaria,Direct migration background,Not compensated,0.05810,98,575,0.03897,0.07724
2022,Bavaria,Indirect migration background,Comp. time,0.16429,75,75,0.07986,0.24871
2022,Berlin,No migration background,Comp. time,0.21424,222,329,0.16984,0.25864
2022,Berlin,No migration background,Some of both,0.05739,55,329,0.03222,0.08256
2022,Berlin,No migration background,Not compensated,0.05309,52,329,0.02882,0.07735
2022,Berlin,Direct migration background,Comp. time,0.23165,120,290,0.18301,0.28029
2022,Berlin,Direct migration background,Some of both,0.03532,37,290,0.01404,0.05660
2022,Berlin,Direct migration background,Paid,0.04529,38,290,0.02132,0.06927
2022,Berlin,Direct migration background,Not compensated,0.07155,95,290,0.04184,0.10127
2022,Brandenburg,No migration background,Comp. time,0.22715,222,376,0.18474,0.26955
2022,Brandenburg,No migration background,Some of both,0.06205,70,376,0.03763,0.08647
2022,Brandenburg,No migration background,Paid,0.02589,34,376,0.00982,0.04197
2022,Brandenburg,No migration background,Not compensated,0.04609,50,376,0.02487,0.06731
2022,Mecklenburg-Western Pomerania,No migration background,Comp. time,0.17631,114,152,0.11553,0.23709
2022,Mecklenburg-Western Pomerania,No migration background,Some of both,0.07514,38,152,0.03310,0.11719
2022,Saxony,No migration background,Comp. time,0.18503,377,679,0.15580,0.21426
2022,Saxony,No migration background,Some of both,0.09191,167,679,0.07017,0.11366
2022,Saxony,No migration background,Paid,0.03230,66,679,0.01899,0.04561
2022,Saxony,No migration background,Not compensated,0.03919,69,679,0.02458,0.05379
2022,Saxony-Anhalt,No migration background,Comp. time,0.18434,216,332,0.14257,0.22611
2022,Saxony-Anhalt,No migration background,Some of both,0.08348,75,332,0.05368,0.11328
2022,Saxony-Anhalt,No migration background,Paid,0.04458,41,332,0.02235,0.06681
2022,Thuringa,No migration background,Comp. time,0.18648,174,236,0.13668,0.23628
2022,Thuringa,No migration background,Some of both,0.08462,62,236,0.04903,0.12020
