"pglfs","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Hauptschulabschluss","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Hauptschulabschluss","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Bayern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Bremen","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Hessen","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Bayern","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Saarland","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Berlin","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Bremen","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Hessen","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Bayern","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Saarland","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Berlin","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Bremen","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Hessen","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Bayern","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Saarland","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Berlin","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Bremen","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Hessen","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Bayern","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Saarland","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Berlin","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Bremen","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Hessen","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Bayern","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Saarland","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Berlin","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Brandenburg","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Sachsen","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Sachsen-Anhalt","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Thueringen","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Hamburg","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Niedersachsen","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Bremen","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Hessen","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Bayern","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Saarland","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Berlin","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Brandenburg","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Sachsen","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Thueringen","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Hamburg","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Niedersachsen","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Bremen","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Nordrhein-Westfalen","47","0.0287810509745547","0.0198192708311041","0.0377428311180053"
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Hessen","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Bayern","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Saarland","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Berlin","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Brandenburg","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Sachsen","32","0.0658894915631146","0.0433404118633536","0.0884385712628755"
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Thueringen","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Hamburg","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Niedersachsen","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Bremen","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Nordrhein-Westfalen","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Hessen","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Bayern","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Saarland","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Berlin","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Brandenburg","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Sachsen","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Thueringen","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Hamburg","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Niedersachsen","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Bremen","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Hessen","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Bayern","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Saarland","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Berlin","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Brandenburg","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Sachsen","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Thueringen","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Schleswig-Holstein","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Hamburg","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Niedersachsen","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Bremen","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Nordrhein-Westfalen","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Hessen","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Baden-Wuerttemberg","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Bayern","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Saarland","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Berlin","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Brandenburg","","","",""
