"pglfs","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","(noch) kein Abschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","(noch) kein Abschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","Hauptschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","Hauptschulabschluss","weiblich","54","0.0168020945041938","0.0123306606183055","0.0212735283900821"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","Realschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","Realschulabschluss","weiblich","35","0.0225725465553988","0.0156152972959904","0.0295297958148071"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","(Fach-)Abitur","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","(Fach-)Abitur","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","AkademikerInnen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","AkademikerInnen","weiblich","","","",""
"Erwerbstätig","1995","(noch) kein Abschluss","maennlich","159","0.316669412067253","0.270737082873177","0.362601741261328"
"Erwerbstätig","1995","(noch) kein Abschluss","weiblich","127","0.213129042262315","0.17690637555477","0.24935170896986"
"Erwerbstätig","1995","Hauptschulabschluss","maennlich","1979","0.59110609438823","0.57350487497214","0.608707313804319"
"Erwerbstätig","1995","Hauptschulabschluss","weiblich","1191","0.312578749048017","0.296452408339448","0.328705089756586"
"Erwerbstätig","1995","Realschulabschluss","maennlich","1138","0.79305703048724","0.771644189593059","0.814469871381421"
"Erwerbstätig","1995","Realschulabschluss","weiblich","1100","0.545673546268326","0.522352099946521","0.568994992590131"
"Erwerbstätig","1995","(Fach-)Abitur","maennlich","351","0.608435437088267","0.568117079317617","0.648753794858918"
"Erwerbstätig","1995","(Fach-)Abitur","weiblich","280","0.572726302465921","0.529960839759983","0.615491765171859"
"Erwerbstätig","1995","AkademikerInnen","maennlich","760","0.768595341140139","0.741917701766626","0.795272980513653"
"Erwerbstätig","1995","AkademikerInnen","weiblich","588","0.673831613331918","0.641406093867754","0.706257132796083"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","(noch) kein Abschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","(noch) kein Abschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","Hauptschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","Hauptschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","Realschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","Realschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","(Fach-)Abitur","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","(Fach-)Abitur","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","AkademikerInnen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","(noch) kein Abschluss","maennlich","41","0.0822076588182121","0.0542947577834145","0.11012055985301"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","(noch) kein Abschluss","weiblich","136","0.231002105672325","0.19305929796632","0.26894491337833"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","Hauptschulabschluss","maennlich","313","0.116831824275426","0.105144861208171","0.128518787342681"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","Hauptschulabschluss","weiblich","793","0.237845191216372","0.222821062643806","0.252869319788938"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","Realschulabschluss","maennlich","47","0.0467679441360991","0.0356481521466275","0.0578877361255706"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","Realschulabschluss","weiblich","175","0.128184367612853","0.112481514651413","0.143887220574293"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","(Fach-)Abitur","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","(Fach-)Abitur","weiblich","60","0.103412853989151","0.0771145347752146","0.129711173203087"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","AkademikerInnen","maennlich","43","0.039615371745665","0.0273405076671681","0.0518902358241619"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","AkademikerInnen","weiblich","80","0.120374275583517","0.0978257109349383","0.142922840232096"
"NE: 65 Jahre und älter","1996","(noch) kein Abschluss","maennlich","","","",""
"NE: 65 Jahre und älter","1996","(noch) kein Abschluss","weiblich","","","",""
"NE: 65 Jahre und älter","1996","Hauptschulabschluss","maennlich","366","0.190027644857734","0.175753737355854","0.204301552359615"
"NE: 65 Jahre und älter","1996","Hauptschulabschluss","weiblich","722","0.332499870938697","0.315875626180158","0.349124115697237"
"NE: 65 Jahre und älter","1996","Realschulabschluss","maennlich","58","0.094181716120099","0.0787992118099051","0.109564220430293"
"NE: 65 Jahre und älter","1996","Realschulabschluss","weiblich","116","0.139853077474789","0.123561203606272","0.156144951343305"
"NE: 65 Jahre und älter","1996","(Fach-)Abitur","maennlich","","","",""
"NE: 65 Jahre und älter","1996","(Fach-)Abitur","weiblich","","","",""
"NE: 65 Jahre und älter","1996","AkademikerInnen","maennlich","89","0.119373287451343","0.0989694559453732","0.139777118957313"
"NE: 65 Jahre und älter","1996","AkademikerInnen","weiblich","52","0.111038687103047","0.0892675212058018","0.132809853000292"
"NE: derzeit in Ausbildung","1996","(noch) kein Abschluss","maennlich","99","0.35844794776735","0.309716914561453","0.407178980973246"
"NE: derzeit in Ausbildung","1996","(noch) kein Abschluss","weiblich","111","0.295907969619118","0.254816472409671","0.336999466828564"
"NE: derzeit in Ausbildung","1996","Hauptschulabschluss","maennlich","","","",""
"NE: derzeit in Ausbildung","1996","Hauptschulabschluss","weiblich","","","",""
"NE: derzeit in Ausbildung","1996","Realschulabschluss","maennlich","33","0.0130607654872529","0.0070814326743027","0.0190400983002032"
"NE: derzeit in Ausbildung","1996","Realschulabschluss","weiblich","49","0.0244939694147793","0.0172330223541053","0.0317549164754534"
"NE: derzeit in Ausbildung","1996","(Fach-)Abitur","maennlich","59","0.0918858981327969","0.0672700447087437","0.11650175155685"
"NE: derzeit in Ausbildung","1996","(Fach-)Abitur","weiblich","42","0.0696451139174418","0.0476607388665896","0.0916294889682939"
"NE: derzeit in Ausbildung","1996","AkademikerInnen","maennlich","","","",""
"NE: derzeit in Ausbildung","1996","AkademikerInnen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","(noch) kein Abschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","(noch) kein Abschluss","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","Hauptschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","Hauptschulabschluss","weiblich","63","0.01211402833974","0.00825375365593878","0.0159743030235412"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","Realschulabschluss","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","Realschulabschluss","weiblich","104","0.0496697548946952","0.0394643088834281","0.0598752009059624"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","(Fach-)Abitur","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","(Fach-)Abitur","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","AkademikerInnen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","AkademikerInnen","weiblich","","","",""
"NE: im Militär-/Zivildienst","1996","(noch) kein Abschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","1996","(noch) kein Abschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","1996","Hauptschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","1996","Hauptschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","1996","Realschulabschluss","maennlich","","","",""
"NE: im Militär-/Zivildienst","1996","Realschulabschluss","weiblich","","","",""
"NE: im Militär-/Zivildienst","1996","(Fach-)Abitur","maennlich","","","",""
"NE: im Militär-/Zivildienst","1996","(Fach-)Abitur","weiblich","","","",""
"NE: im Militär-/Zivildienst","1996","AkademikerInnen","maennlich","","","",""
"NE: im Militär-/Zivildienst","1996","AkademikerInnen","weiblich","","","",""
"NE: arbeitslos registriert","1996","(noch) kein Abschluss","maennlich","34","0.0736891775355369","0.0471396470769246","0.100238707994149"
"NE: arbeitslos registriert","1996","(noch) kein Abschluss","weiblich","","","",""
"NE: arbeitslos registriert","1996","Hauptschulabschluss","maennlich","238","0.0769139516583118","0.0672195046072923","0.0866083987093313"
"NE: arbeitslos registriert","1996","Hauptschulabschluss","weiblich","226","0.0610825550230179","0.05263185261225","0.0695332574337858"
"NE: arbeitslos registriert","1996","Realschulabschluss","maennlich","82","0.0448214491601631","0.0339244119956467","0.0557184863246796"
"NE: arbeitslos registriert","1996","Realschulabschluss","weiblich","131","0.0569615248579446","0.0460746253329223","0.067848424382967"
"NE: arbeitslos registriert","1996","(Fach-)Abitur","maennlich","","","",""
"NE: arbeitslos registriert","1996","(Fach-)Abitur","weiblich","","","",""
"NE: arbeitslos registriert","1996","AkademikerInnen","maennlich","45","0.044148615273621","0.0312210733775228","0.0570761571697191"
"NE: arbeitslos registriert","1996","AkademikerInnen","weiblich","42","0.05045141638932","0.0352844622246543","0.0656183705539856"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","(noch) kein Abschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","(noch) kein Abschluss","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Hauptschulabschluss","maennlich","35","0.0138981806233344","0.00963887069341694","0.0181574905532518"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Hauptschulabschluss","weiblich","43","0.0139445696432267","0.00980672930341036","0.018082409983043"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Realschulabschluss","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Realschulabschluss","weiblich","34","0.0226125749117799","0.0156293329786797","0.0295958168448802"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","(Fach-)Abitur","maennlich","40","0.0863995949322637","0.0624579354335259","0.110341254431001"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","(Fach-)Abitur","weiblich","30","0.0524005992568677","0.0331552856676786","0.0716459128460568"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","AkademikerInnen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","AkademikerInnen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","(noch) kein Abschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","(noch) kein Abschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Hauptschulabschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Hauptschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Realschulabschluss","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Realschulabschluss","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","(Fach-)Abitur","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","(Fach-)Abitur","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","AkademikerInnen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","AkademikerInnen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","(noch) kein Abschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","(noch) kein Abschluss","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Hauptschulabschluss","maennlich","31","0.0121358515328257","0.00815218362943508","0.0161195194362163"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Hauptschulabschluss","weiblich","62","0.0207525203319209","0.0157221244779779","0.0257829161858639"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Realschulabschluss","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Realschulabschluss","weiblich","44","0.0266963936352964","0.019124593001987","0.0342681942686057"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","(Fach-)Abitur","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","(Fach-)Abitur","weiblich","32","0.0493568558798177","0.0306488723010483","0.0680648394585872"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","AkademikerInnen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","AkademikerInnen","weiblich","","","",""
"Erwerbstätig","1996","(noch) kein Abschluss","maennlich","145","0.316892698034756","0.269612727090327","0.364172668979185"
"Erwerbstätig","1996","(noch) kein Abschluss","weiblich","120","0.20852157837757","0.171949136237854","0.245094020517286"
"Erwerbstätig","1996","Hauptschulabschluss","maennlich","1888","0.579440905519542","0.561480444637563","0.597401366401521"
"Erwerbstätig","1996","Hauptschulabschluss","weiblich","1152","0.315587969966838","0.299188132495776","0.3319878074379"
"Erwerbstätig","1996","Realschulabschluss","maennlich","1110","0.767369247101511","0.74511776400384","0.789620730199183"
"Erwerbstätig","1996","Realschulabschluss","weiblich","1088","0.551528337197862","0.52816686948088","0.574889804914844"
"Erwerbstätig","1996","(Fach-)Abitur","maennlich","344","0.657828177216983","0.617398654660377","0.698257699773588"
"Erwerbstätig","1996","(Fach-)Abitur","weiblich","288","0.575448505540744","0.532759808752646","0.618137202328843"
"Erwerbstätig","1996","AkademikerInnen","maennlich","755","0.758210414871227","0.731265557333014","0.785155272409439"
"Erwerbstätig","1996","AkademikerInnen","weiblich","576","0.663131768541566","0.630380129207204","0.695883407875927"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(noch) kein Abschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","(noch) kein Abschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Hauptschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Hauptschulabschluss","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Realschulabschluss","weiblich","","","",""
