"pglfs","year","bula_h","n","percent","lower_confidence","upper_confidence"
"NE: arbeitslos registriert","1996","Bremen","","","",""
"NE: arbeitslos registriert","1996","Nordrhein-Westfalen","136","0.0482118294300437","0.0399235053861165","0.0565001534739709"
"NE: arbeitslos registriert","1996","Hessen","39","0.0454262044239458","0.0319336082127477","0.0589188006351439"
"NE: arbeitslos registriert","1996","Rheinland-Pfalz,Saarland","36","0.0410713688141575","0.0263276784134669","0.0558150592148481"
"NE: arbeitslos registriert","1996","Baden-Wuerttemberg","92","0.0409272399068195","0.0315642215622938","0.0502902582513452"
"NE: arbeitslos registriert","1996","Bayern","96","0.0543849263566714","0.043498715129831","0.0652711375835118"
"NE: arbeitslos registriert","1996","Saarland","","","",""
"NE: arbeitslos registriert","1996","Berlin","41","0.069823445292597","0.0484665676530132","0.0911803229321808"
"NE: arbeitslos registriert","1996","Brandenburg","64","0.0957378080892654","0.0721948303295176","0.119280785849013"
"NE: arbeitslos registriert","1996","Mecklenburg-Vorpommern","50","0.14407992833316","0.109665826245141","0.178494030421179"
"NE: arbeitslos registriert","1996","Sachsen","103","0.0924035830341269","0.0753825274636793","0.109424638604574"
"NE: arbeitslos registriert","1996","Sachsen-Anhalt","76","0.0954809272784828","0.0733764432270805","0.117585411329885"
"NE: arbeitslos registriert","1996","Thueringen","74","0.112728209344253","0.0886184984587897","0.136837920229717"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Schleswig-Holstein","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Hamburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Niedersachsen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Bremen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Nordrhein-Westfalen","44","0.0139143804770792","0.00938218101425544","0.018446579939903"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Hessen","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Rheinland-Pfalz,Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Baden-Wuerttemberg","34","0.0253625547387174","0.0179323306367128","0.032792778840722"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Bayern","42","0.0283768251594692","0.0204058560563726","0.0363477942625658"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Saarland","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Berlin","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Brandenburg","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Mecklenburg-Vorpommern","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Sachsen","33","0.0317206994423576","0.0214199837903472","0.0420214150943681"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Sachsen-Anhalt","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Thueringen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Schleswig-Holstein","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Hamburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Niedersachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Bremen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Hessen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Bayern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Saarland","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Berlin","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Brandenburg","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Sachsen","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","Thueringen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Schleswig-Holstein","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Hamburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Niedersachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Bremen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Nordrhein-Westfalen","59","0.0248896631665548","0.018861900354775","0.0309174259783347"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Hessen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Rheinland-Pfalz,Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Baden-Wuerttemberg","40","0.023935431136618","0.016711996139751","0.0311588661334849"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Bayern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Saarland","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Berlin","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Brandenburg","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Mecklenburg-Vorpommern","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Sachsen","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Sachsen-Anhalt","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","Thueringen","","","",""
"Erwerbstätig","1996","Schleswig-Holstein","173","0.569784632512807","0.512603839666302","0.626965425359312"
"Erwerbstätig","1996","Hamburg","76","0.531104286286257","0.444653063425962","0.617555509146551"
"Erwerbstätig","1996","Niedersachsen","608","0.533239927477056","0.503063930944603","0.563415924009509"
"Erwerbstätig","1996","Bremen","41","0.366897699029423","0.269981643877467","0.46381375418138"
"Erwerbstätig","1996","Nordrhein-Westfalen","1494","0.547481905489714","0.528223398083979","0.566740412895448"
"Erwerbstätig","1996","Hessen","538","0.512475772641287","0.480088653807935","0.54486289147464"
"Erwerbstätig","1996","Rheinland-Pfalz,Saarland","395","0.519766088251732","0.48264900389581","0.556883172607654"
"Erwerbstätig","1996","Baden-Wuerttemberg","1025","0.546275298149922","0.522747252133422","0.569803344166421"
"Erwerbstätig","1996","Bayern","1020","0.551044292159705","0.527167537667112","0.574921046652298"
"Erwerbstätig","1996","Saarland","","","",""
"Erwerbstätig","1996","Berlin","318","0.536156165984185","0.494364857009485","0.577947474958885"
"Erwerbstätig","1996","Brandenburg","342","0.523689460724186","0.483726792420142","0.563652129028231"
"Erwerbstätig","1996","Mecklenburg-Vorpommern","227","0.507006408759862","0.458012120090984","0.556000697428739"
"Erwerbstätig","1996","Sachsen","652","0.500394261197151","0.471006563297951","0.529781959096352"
"Erwerbstätig","1996","Sachsen-Anhalt","386","0.477573398149134","0.440002990333931","0.515143805964337"
"Erwerbstätig","1996","Thueringen","386","0.506574231800222","0.468460644987715","0.544687818612729"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Schleswig-Holstein","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Hamburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Niedersachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Bremen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Nordrhein-Westfalen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Hessen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Rheinland-Pfalz,Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Baden-Wuerttemberg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Bayern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Saarland","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Berlin","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Brandenburg","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Mecklenburg-Vorpommern","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Sachsen","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Sachsen-Anhalt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","Thueringen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Schleswig-Holstein","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hamburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Niedersachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Bremen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Nordrhein-Westfalen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Hessen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Rheinland-Pfalz,Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Baden-Wuerttemberg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Bayern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Saarland","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Berlin","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Brandenburg","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Mecklenburg-Vorpommern","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Sachsen","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Sachsen-Anhalt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","Thueringen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Schleswig-Holstein","31","0.121447355063142","0.0826286034381462","0.160266106688138"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hamburg","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Niedersachsen","158","0.16164095147614","0.139321646170698","0.183960256781581"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Bremen","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Nordrhein-Westfalen","375","0.144294152969254","0.130580215457894","0.158008090480614"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Hessen","123","0.144078439322883","0.120553544542862","0.167603334102904"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Rheinland-Pfalz,Saarland","112","0.153573180809497","0.127146204969747","0.180000156649246"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Baden-Wuerttemberg","253","0.140707760011931","0.124298726161965","0.157116793861897"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Bayern","202","0.111054435552949","0.095810624677117","0.126298246428782"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Saarland","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Berlin","57","0.134374386588343","0.104861430946632","0.163887342230054"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Brandenburg","69","0.115851456437831","0.0902428566670411","0.14146005620862"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Mecklenburg-Vorpommern","45","0.14176453495489","0.107190764870727","0.176338305039052"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Sachsen","117","0.12710160455595","0.107354866089658","0.146848343022241"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Sachsen-Anhalt","60","0.111320352718883","0.0874864624243273","0.135154243013439"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","Thueringen","72","0.126413204633615","0.101098763305781","0.151727645961449"
"NE: 65 Jahre und älter","1997","Schleswig-Holstein","36","0.165492151064322","0.1213282373841","0.209656064744545"
"NE: 65 Jahre und älter","1997","Hamburg","","","",""
"NE: 65 Jahre und älter","1997","Niedersachsen","125","0.194612669964865","0.170608986126505","0.218616353803226"
"NE: 65 Jahre und älter","1997","Bremen","","","",""
"NE: 65 Jahre und älter","1997","Nordrhein-Westfalen","274","0.170868290304857","0.156178417029932","0.185558163579782"
"NE: 65 Jahre und älter","1997","Hessen","112","0.213200224018989","0.185763190689917","0.24063725734806"
"NE: 65 Jahre und älter","1997","Rheinland-Pfalz,Saarland","108","0.210372691173008","0.180498178381242","0.240247203964775"
"NE: 65 Jahre und älter","1997","Baden-Wuerttemberg","183","0.176453949511836","0.158464694535726","0.194443204487946"
"NE: 65 Jahre und älter","1997","Bayern","187","0.194466334993586","0.175264086916707","0.213668583070465"
"NE: 65 Jahre und älter","1997","Saarland","","","",""
"NE: 65 Jahre und älter","1997","Berlin","59","0.145553245679184","0.115036174000536","0.176070317357832"
"NE: 65 Jahre und älter","1997","Brandenburg","66","0.165479426560926","0.135744765436387","0.195214087685464"
"NE: 65 Jahre und älter","1997","Mecklenburg-Vorpommern","30","0.112038002905767","0.0807743600107703","0.143301645800763"
"NE: 65 Jahre und älter","1997","Sachsen","138","0.197885055725342","0.174265984668895","0.221504126781788"
"NE: 65 Jahre und älter","1997","Sachsen-Anhalt","84","0.20966424461798","0.178817947739304","0.240510541496655"
"NE: 65 Jahre und älter","1997","Thueringen","79","0.188640108784802","0.158838282224901","0.218441935344703"
"NE: derzeit in Ausbildung","1997","Schleswig-Holstein","","","",""
"NE: derzeit in Ausbildung","1997","Hamburg","","","",""
"NE: derzeit in Ausbildung","1997","Niedersachsen","39","0.0318809816898294","0.0212292513171709","0.0425327120624879"
"NE: derzeit in Ausbildung","1997","Bremen","","","",""
"NE: derzeit in Ausbildung","1997","Nordrhein-Westfalen","111","0.0341127795014576","0.0270284734757407","0.0411970855271746"
"NE: derzeit in Ausbildung","1997","Hessen","30","0.0292739938598789","0.0179812226433097","0.040566765076448"
"NE: derzeit in Ausbildung","1997","Rheinland-Pfalz,Saarland","","","",""
"NE: derzeit in Ausbildung","1997","Baden-Wuerttemberg","62","0.0334120918512108","0.0249315021221709","0.0418926815802507"
"NE: derzeit in Ausbildung","1997","Bayern","51","0.0274520709832993","0.0195246654203712","0.0353794765462274"
"NE: derzeit in Ausbildung","1997","Saarland","","","",""
"NE: derzeit in Ausbildung","1997","Berlin","","","",""
"NE: derzeit in Ausbildung","1997","Brandenburg","","","",""
"NE: derzeit in Ausbildung","1997","Mecklenburg-Vorpommern","","","",""
"NE: derzeit in Ausbildung","1997","Sachsen","34","0.0182995481488911","0.0103535641047843","0.0262455321929979"
"NE: derzeit in Ausbildung","1997","Sachsen-Anhalt","32","0.032733270947287","0.0192497641120633","0.0462167777825107"
"NE: derzeit in Ausbildung","1997","Thueringen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Schleswig-Holstein","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hamburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Niedersachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Bremen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Nordrhein-Westfalen","43","0.0126567153112442","0.008293866693885","0.0170195639286034"
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Hessen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Rheinland-Pfalz,Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Baden-Wuerttemberg","41","0.0278111940652787","0.0200516059858902","0.0355707821446672"
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Bayern","43","0.0218753157231727","0.0147785202656606","0.0289721111806849"
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Saarland","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Berlin","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Brandenburg","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Mecklenburg-Vorpommern","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Sachsen","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Sachsen-Anhalt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","Thueringen","","","",""
"NE: im Militär-/Zivildienst","1997","Schleswig-Holstein","","","",""
"NE: im Militär-/Zivildienst","1997","Hamburg","","","",""
"NE: im Militär-/Zivildienst","1997","Niedersachsen","","","",""
"NE: im Militär-/Zivildienst","1997","Bremen","","","",""
"NE: im Militär-/Zivildienst","1997","Nordrhein-Westfalen","","","",""
"NE: im Militär-/Zivildienst","1997","Hessen","","","",""
"NE: im Militär-/Zivildienst","1997","Rheinland-Pfalz,Saarland","","","",""
