"pglfs","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","223","0.210696309842987","0.182969614502498","0.238423005183475"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","973","0.185895853995521","0.17541955367417","0.196372154316873"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","263","0.174163786442564","0.15506036996237","0.193267202922758"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","197","0.124632369342695","0.108747854965649","0.14051688371974"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","38","0.0290542170225222","0.0205488264324338","0.0375596076126107"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","70","0.0766223128795909","0.0579555888781874","0.0952890368809944"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","59","0.078853824052616","0.059249339094133","0.098458309011099"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","54","0.0684373586250783","0.0524484806527383","0.0844262365974184"
"NE: 65 Jahre und älter","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","755","0.230755482286448","0.219409520321793","0.242101444251102"
"NE: 65 Jahre und älter","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","318","0.303565023016084","0.280404343031358","0.32672570300081"
"NE: 65 Jahre und älter","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","150","0.145546759654634","0.128587429460332","0.162506089848936"
"NE: 65 Jahre und älter","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","37","0.0736897540123774","0.0553546838169107","0.0920248242078442"
"NE: 65 Jahre und älter","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","56","0.106194184992358","0.0837836751624013","0.128604694822315"
"NE: 65 Jahre und älter","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","44","0.066472054953306","0.0506978110921573","0.0822462988144548"
"NE: derzeit in Ausbildung","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","132","0.279060222624591","0.248564000561365","0.309556444687817"
"NE: derzeit in Ausbildung","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","51","0.00537020779178343","0.00340205241267113","0.00733836317089574"
"NE: derzeit in Ausbildung","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","88","0.0382638453943751","0.0290384380205948","0.0474892527681554"
"NE: derzeit in Ausbildung","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","40","0.0256322193684674","0.0176293312151425","0.0336351075217923"
"NE: derzeit in Ausbildung","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","126","0.159682150801535","0.133975187904767","0.185389113698304"
"NE: derzeit in Ausbildung","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","40","0.00578445838622308","0.00374222802244466","0.00782668875000151"
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","45","0.0229038667266157","0.0157096034641777","0.0300981299890537"
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","40","0.0325537847844645","0.0235669585733278","0.0415406109956012"
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","168","0.0248518342187637","0.0206595797862151","0.0290440886513123"
"NE: arbeitslos registriert","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","127","0.0762524557355901","0.0628837698443564","0.0896211416268237"
"NE: arbeitslos registriert","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","109","0.0722505162382407","0.0591397515641659","0.0853612809123155"
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","63","0.0702316338188214","0.0540501216084027","0.0864131460292402"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","43","0.0101302949061319","0.00743359161474614","0.0128269981975177"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","54","0.0113234615705386","0.00847408516359112","0.014172837977486"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","397","0.369798186954681","0.336975827900857","0.402620546008505"
"Erwerbstätig","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3204","0.524093073474025","0.510643815393736","0.537542331554314"
"Erwerbstätig","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","791","0.437706362692644","0.412716828095981","0.462695897289307"
"Erwerbstätig","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","1117","0.634384289520971","0.61122357737726","0.657545001664681"
"Erwerbstätig","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1194","0.774790856579514","0.753637590261333","0.795944122897695"
"Erwerbstätig","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","470","0.596685808038114","0.562259107955748","0.631112508120479"
"Erwerbstätig","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","69","0.590498232908095","0.501011987301457","0.679984478514733"
"Erwerbstätig","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","570","0.758568109465909","0.727438448653582","0.789697770278236"
"Erwerbstätig","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","753","0.747758923110799","0.720257571127884","0.775260275093714"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","206","0.217504902454957","0.189111790056636","0.245898014853277"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","935","0.184940922943576","0.17434446839061","0.195537377496542"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","285","0.203675251639429","0.182794495859719","0.22455600741914"
