"pglfs","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Bremen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Hessen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Hessen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Bayern","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Bayern","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Saarland","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Saarland","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Berlin","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Berlin","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Brandenburg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Brandenburg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Sachsen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Sachsen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Sachsen-Anhalt","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Sachsen-Anhalt","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Thueringen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Thueringen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Schleswig-Holstein","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Schleswig-Holstein","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Hamburg","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Hamburg","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Niedersachsen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Niedersachsen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Bremen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Bremen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Hessen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Hessen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Bayern","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Bayern","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Saarland","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Saarland","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Berlin","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Berlin","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Brandenburg","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Brandenburg","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Sachsen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Sachsen","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Sachsen-Anhalt","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Sachsen-Anhalt","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Thueringen","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","Thueringen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Schleswig-Holstein","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Schleswig-Holstein","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Hamburg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Hamburg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Niedersachsen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Niedersachsen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Bremen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Bremen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Hessen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Hessen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Bayern","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Bayern","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Saarland","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Saarland","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Berlin","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Berlin","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Brandenburg","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Brandenburg","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Sachsen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Sachsen","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Sachsen-Anhalt","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Sachsen-Anhalt","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Thueringen","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","Thueringen","weiblich","","","",""
"Erwerbstätig","1993","Schleswig-Holstein","maennlich","92","0.599889950894554","0.518150056768284","0.681629845020824"
"Erwerbstätig","1993","Schleswig-Holstein","weiblich","79","0.485254272660671","0.405005940310205","0.565502605011137"
"Erwerbstätig","1993","Hamburg","maennlich","44","0.652514660010484","0.539337963092238","0.765691356928729"
"Erwerbstätig","1993","Hamburg","weiblich","38","0.430429839098931","0.319836867310921","0.541022810886942"
"Erwerbstätig","1993","Niedersachsen","maennlich","345","0.693840361413682","0.652989858312203","0.73469086451516"
"Erwerbstätig","1993","Niedersachsen","weiblich","234","0.430622524600764","0.387001686641524","0.474243362560003"
"Erwerbstätig","1993","Bremen","maennlich","","","",""
"Erwerbstätig","1993","Bremen","weiblich","","","",""
"Erwerbstätig","1993","Nordrhein-Westfalen","maennlich","878","0.694816542114988","0.668966467099895","0.720666617130081"
"Erwerbstätig","1993","Nordrhein-Westfalen","weiblich","602","0.436567465035728","0.409596892882283","0.463538037189173"
"Erwerbstätig","1993","Hessen","maennlich","336","0.658757398865207","0.615523791099598","0.701991006630816"
"Erwerbstätig","1993","Hessen","weiblich","247","0.437104850233303","0.392683996573576","0.48152570389303"
"Erwerbstätig","1993","Rheinland-Pfalz,Saarland","maennlich","206","0.613781704636833","0.559318612575364","0.668244796698302"
"Erwerbstätig","1993","Rheinland-Pfalz,Saarland","weiblich","144","0.401258296766619","0.348770607412923","0.453745986120315"
"Erwerbstätig","1993","Baden-Wuerttemberg","maennlich","667","0.710478274956777","0.680847513209202","0.740109036704351"
"Erwerbstätig","1993","Baden-Wuerttemberg","weiblich","477","0.488299336137512","0.455514469702092","0.521084202572932"
"Erwerbstätig","1993","Bayern","maennlich","605","0.700673022130087","0.668977965253203","0.732368079006971"
"Erwerbstätig","1993","Bayern","weiblich","432","0.464520739992588","0.430549859421992","0.498491620563184"
"Erwerbstätig","1993","Saarland","maennlich","","","",""
"Erwerbstätig","1993","Saarland","weiblich","","","",""
"Erwerbstätig","1993","Berlin","maennlich","191","0.673064180102017","0.617520800472609","0.728607559731426"
"Erwerbstätig","1993","Berlin","weiblich","170","0.515626729623209","0.459632255065883","0.571621204180534"
"Erwerbstätig","1993","Brandenburg","maennlich","208","0.64005729555559","0.586190110006395","0.693924481104785"
"Erwerbstätig","1993","Brandenburg","weiblich","173","0.464461155591225","0.410405093789244","0.518517217393206"
"Erwerbstätig","1993","Mecklenburg-Vorpommern","maennlich","126","0.564131814949347","0.495062781674098","0.633200848224597"
"Erwerbstätig","1993","Mecklenburg-Vorpommern","weiblich","101","0.409232261063716","0.342411758044798","0.476052764082634"
"Erwerbstätig","1993","Sachsen","maennlich","356","0.59408516521602","0.551918326280223","0.636252004151818"
"Erwerbstätig","1993","Sachsen","weiblich","301","0.424915735701787","0.385361808013204","0.464469663390371"
"Erwerbstätig","1993","Sachsen-Anhalt","maennlich","239","0.607389958500623","0.556083389358135","0.65869652764311"
"Erwerbstätig","1993","Sachsen-Anhalt","weiblich","196","0.407315715322901","0.358923245567102","0.4557081850787"
"Erwerbstätig","1993","Thueringen","maennlich","213","0.63248453890795","0.579494127053665","0.685474950762234"
"Erwerbstätig","1993","Thueringen","weiblich","177","0.41241726076781","0.360472532955299","0.464361988580321"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Schleswig-Holstein","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Schleswig-Holstein","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Hamburg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Hamburg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Niedersachsen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Niedersachsen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Bremen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Bremen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Nordrhein-Westfalen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Nordrhein-Westfalen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Hessen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Hessen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Baden-Wuerttemberg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Baden-Wuerttemberg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Bayern","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Bayern","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Saarland","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Saarland","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Berlin","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Berlin","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Brandenburg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Brandenburg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Mecklenburg-Vorpommern","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Mecklenburg-Vorpommern","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Sachsen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Sachsen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Sachsen-Anhalt","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Sachsen-Anhalt","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Thueringen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","Thueringen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","Schleswig-Holstein","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","Schleswig-Holstein","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","Hamburg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","Hamburg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","Niedersachsen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","Niedersachsen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","Bremen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","Bremen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","Nordrhein-Westfalen","weiblich","","","",""
