"pglfs","year","migback","n","percent","lower_confidence","upper_confidence"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2017","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","kein Migrationshintergrund","176","0.00849002926941997","0.00724009539968728","0.00973996313915266"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","direkter Migrationshintergrund","53","0.00905560704413243","0.00724404104415045","0.0108671730441144"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2017","indirekter Migrationshintergrund","40","0.0144240863965814","0.00897471479015468","0.0198734580030081"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","kein Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2017","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2017","kein Migrationshintergrund","12763","0.583135452761577","0.576418595744807","0.589852309778346"
"Erwerbstätig","2017","direkter Migrationshintergrund","3805","0.572331587898187","0.562870345277051","0.581792830519323"
"Erwerbstätig","2017","indirekter Migrationshintergrund","1184","0.660079669660688","0.638430363866118","0.681728975455259"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","kein Migrationshintergrund","189","0.00817207995273075","0.00694557764984686","0.00939858225561464"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","direkter Migrationshintergrund","97","0.0129337358019242","0.0107729790358112","0.0150944925680373"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2017","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","kein Migrationshintergrund","337","0.0154981541225461","0.0138153554730235","0.0171809527720688"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","direkter Migrationshintergrund","42","0.00729557010378651","0.00566811007110735","0.00892303013646566"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2017","indirekter Migrationshintergrund","30","0.0148652340415427","0.00933439620839063","0.0203960718746947"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","kein Migrationshintergrund","1311","0.0605745684955634","0.0572654561744039","0.0638836808167229"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","direkter Migrationshintergrund","1806","0.104119987998686","0.0978066328094226","0.110433343187949"
"Nicht erwerbstätig (NE): keine weitere Angabe","2018","indirekter Migrationshintergrund","100","0.0446024511162771","0.035121224163205","0.0540836780693492"
"NE: 65 Jahre und älter","2018","kein Migrationshintergrund","4090","0.251128973366287","0.245113260313335","0.257144686419239"
"NE: 65 Jahre und älter","2018","direkter Migrationshintergrund","424","0.137414294853675","0.1302974855282","0.14453110417915"
"NE: 65 Jahre und älter","2018","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2018","kein Migrationshintergrund","748","0.0297927402764811","0.0274343120015483","0.0321511685514139"
"NE: derzeit in Ausbildung","2018","direkter Migrationshintergrund","475","0.0201019291279344","0.017200729819707","0.0230031284361618"
"NE: derzeit in Ausbildung","2018","indirekter Migrationshintergrund","254","0.122271542873412","0.107225028518733","0.137318057228091"
"NE: Mutterschutz/Elternzeit (seit 1991)","2018","kein Migrationshintergrund","271","0.0108990699866117","0.00945877909768097","0.0123393608755424"
"NE: Mutterschutz/Elternzeit (seit 1991)","2018","direkter Migrationshintergrund","446","0.02607397758349","0.0227798920328698","0.0293680631341101"
"NE: Mutterschutz/Elternzeit (seit 1991)","2018","indirekter Migrationshintergrund","57","0.0258496847829883","0.0185612590700693","0.0331381104959073"
"NE: im Militär-/Zivildienst","2018","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2018","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2018","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2018","kein Migrationshintergrund","664","0.0299611545566991","0.0275962750212044","0.0323260340921939"
"NE: arbeitslos registriert","2018","direkter Migrationshintergrund","1705","0.0925883881006062","0.0865967072406193","0.098580068960593"
"NE: arbeitslos registriert","2018","indirekter Migrationshintergrund","106","0.0574809322903299","0.0467903812255949","0.0681714833550649"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2018","kein Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2018","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2018","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2018","kein Migrationshintergrund","158","0.00780476654089164","0.00658405313448006","0.00902547994730322"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2018","direkter Migrationshintergrund","47","0.00568078064995648","0.00412719510295873","0.00723436619695423"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2018","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2018","kein Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2018","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2018","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2018","kein Migrationshintergrund","12168","0.584116372205293","0.577279290197235","0.590953454213351"
"Erwerbstätig","2018","direkter Migrationshintergrund","3893","0.59296527683145","0.582809840070464","0.603120713592436"
"Erwerbstätig","2018","indirekter Migrationshintergrund","1200","0.692529102256463","0.671335043190548","0.713723161322378"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2018","kein Migrationshintergrund","201","0.0104974830633028","0.00908368874969952","0.0119112773769061"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2018","direkter Migrationshintergrund","150","0.00984886951596285","0.00780754439169796","0.0118901946402277"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2018","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2018","kein Migrationshintergrund","343","0.0150330631131554","0.0133450735609161","0.0167210526653948"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2018","direkter Migrationshintergrund","44","0.0112064953382394","0.00903051004891668","0.013382480627562"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2018","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2019","kein Migrationshintergrund","1288","0.062058082121558","0.0587651682049422","0.0653509960381738"
"Nicht erwerbstätig (NE): keine weitere Angabe","2019","direkter Migrationshintergrund","1335","0.101132315653378","0.0945504882459483","0.107714143060809"
"Nicht erwerbstätig (NE): keine weitere Angabe","2019","indirekter Migrationshintergrund","99","0.0401000476414596","0.0309934143467415","0.0492066809361777"
"NE: 65 Jahre und älter","2019","kein Migrationshintergrund","4057","0.248649566182477","0.242750159258492","0.254548973106462"
"NE: 65 Jahre und älter","2019","direkter Migrationshintergrund","405","0.141510103546721","0.133901324915456","0.149118882177986"
"NE: 65 Jahre und älter","2019","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2019","kein Migrationshintergrund","680","0.0282140826042137","0.0259540666902091","0.0304740985182182"
"NE: derzeit in Ausbildung","2019","direkter Migrationshintergrund","513","0.0199617197898185","0.0169083870981656","0.0230150524814714"
"NE: derzeit in Ausbildung","2019","indirekter Migrationshintergrund","203","0.109073770382687","0.0946042726903318","0.123543268075042"
"NE: Mutterschutz/Elternzeit (seit 1991)","2019","kein Migrationshintergrund","245","0.0113073334298922","0.00986420831200601","0.0127504585477783"
"NE: Mutterschutz/Elternzeit (seit 1991)","2019","direkter Migrationshintergrund","391","0.0240093774956518","0.020667681771996","0.0273510732193076"
"NE: Mutterschutz/Elternzeit (seit 1991)","2019","indirekter Migrationshintergrund","46","0.0299710295897435","0.0220566731981044","0.0378853859813825"
"NE: im Militär-/Zivildienst","2019","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2019","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2019","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2019","kein Migrationshintergrund","581","0.0259587376736707","0.0237884180753934","0.0281290572719479"
"NE: arbeitslos registriert","2019","direkter Migrationshintergrund","1464","0.0920516870714802","0.0857406596142554","0.0983627145287049"
"NE: arbeitslos registriert","2019","indirekter Migrationshintergrund","95","0.0635312919445248","0.0522095592241069","0.0748530246649426"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2019","kein Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2019","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2019","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2019","kein Migrationshintergrund","165","0.00717489143599888","0.00602293177083466","0.0083268511011631"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2019","direkter Migrationshintergrund","71","0.00449378074910638","0.00303368425239713","0.00595387724581563"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2019","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2019","kein Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2019","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2019","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2019","kein Migrationshintergrund","13102","0.592918338732371","0.586212834506589","0.599623842958153"
"Erwerbstätig","2019","direkter Migrationshintergrund","3651","0.594984928254857","0.584268693838776","0.605701162670939"
"Erwerbstätig","2019","indirekter Migrationshintergrund","1239","0.692246742305576","0.670822562273196","0.713670922337956"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2019","kein Migrationshintergrund","228","0.0102607641393181","0.00888531835721955","0.0116362099214168"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2019","direkter Migrationshintergrund","191","0.0108200899238186","0.00856165953353372","0.0130785203141036"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2019","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2019","kein Migrationshintergrund","264","0.0131540191526147","0.0115989591426026","0.0147090791626269"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2019","direkter Migrationshintergrund","39","0.0110338769791547","0.00875349076544758","0.0133142631928617"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2019","indirekter Migrationshintergrund","34","0.0208251233407826","0.0141969120902292","0.0274533345913359"
