"pglfs","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: derzeit in Ausbildung","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","108","0.243817363234314","0.201999075638743","0.285635650829884"
"NE: derzeit in Ausbildung","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","128","0.0147226793613983","0.0118110308613044","0.0176343278614923"
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","41","0.0102078554648887","0.00702738439979195","0.0133883265299855"
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","35","0.00444827179068667","0.0028395022033497","0.00605704137802365"
"NE: im Militär-/Zivildienst","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","148","0.0229925233919787","0.0193691879928293","0.0266158587911281"
"NE: arbeitslos registriert","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","463","0.121989613477723","0.111634295342728","0.132344931612718"
"NE: arbeitslos registriert","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","157","0.0568090515278378","0.0475979562596364","0.0660201467960393"
"NE: arbeitslos registriert","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","87","0.0145196124798139","0.0116278156291809","0.017411409330447"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","39","0.00963366278131753","0.00654304110270617","0.0127242844599289"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","93","0.0135875988421438","0.0107888308735873","0.0163863668107004"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","32","0.00767844774815216","0.00491650215040126","0.0104403933459031"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","3911","0.552072676246929","0.540050912770549","0.564094439723309"
"Erwerbstätig","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","2376","0.552236025730328","0.536502026188286","0.567970025272371"
"Erwerbstätig","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1564","0.600811770413353","0.581324062013914","0.620299478812791"
"Erwerbstätig","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","59","0.345226267373848","0.268105879749808","0.422346654997888"
"Erwerbstätig","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","233","0.553103721216218","0.504683447651413","0.601523994781022"
"Erwerbstätig","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","932","0.141790236394434","0.133319052634255","0.150261420154614"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","390","0.121000304746164","0.110477718301032","0.131522891191296"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","498","0.199615746552149","0.183496126131497","0.215735366972801"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","35","0.242675370079847","0.170625611858569","0.314725128301125"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","33","0.0771717695903565","0.0528638796777453","0.101479659502968"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1993","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","940","0.19768100135668","0.188009804616143","0.207352198097218"
"NE: 65 Jahre und älter","1993","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","360","0.15697671761149","0.145239306554584","0.168714128668397"
"NE: 65 Jahre und älter","1993","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","124","0.110871118059341","0.0982091936392583","0.123533042479424"
"NE: 65 Jahre und älter","1993","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","31","0.300821549577685","0.22374413723416","0.377898961921211"
"NE: 65 Jahre und älter","1993","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1993","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1993","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","233","0.0327372759587364","0.0284159432061466","0.0370586087113261"
"NE: derzeit in Ausbildung","1993","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","135","0.0284591496721869","0.0230940672186243","0.0338242321257494"
"NE: derzeit in Ausbildung","1993","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","32","0.0117514543700126","0.00740548115244285","0.0160974275875823"
"NE: derzeit in Ausbildung","1993","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1993","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","111","0.251575562136518","0.212051115225104","0.291100009047931"
"NE: derzeit in Ausbildung","1993","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","115","0.0114305425732262","0.00884910735426232","0.01401197779219"
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","39","0.00899565141132976","0.00594923688931175","0.0120420659333478"
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1993","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","30","0.00399372220247363","0.00246212636226565","0.00552531804268161"
"NE: im Militär-/Zivildienst","1993","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1993","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1993","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1993","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1993","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1993","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","183","0.0285799939518665","0.0245336872170307","0.0326263006867024"
"NE: arbeitslos registriert","1993","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","463","0.128028120208386","0.117247621988152","0.138808618428619"
"NE: arbeitslos registriert","1993","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","168","0.0553676799870618","0.0461447755708688","0.0645905844032548"
"NE: arbeitslos registriert","1993","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1993","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1993","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","111","0.0174622245009869","0.0142813346833393","0.0206431143186344"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","47","0.0135513095763112","0.00982084610609567","0.0172817730465268"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","89","0.0128610301376982","0.010124808704627","0.0155972515707694"
