"pglfs","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","kein Migrationshintergrund","maennlich","81","0.0201597749154589","0.0162071599472079","0.02411238988371"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","kein Migrationshintergrund","weiblich","77","0.0133881434420389","0.0103076070586214","0.0164686798254564"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","kein Migrationshintergrund","maennlich","47","0.00986051182394668","0.00708168195113072","0.0126393416967626"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","kein Migrationshintergrund","weiblich","67","0.0126601556072744","0.00966343777250488","0.0156568734420439"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","1993","kein Migrationshintergrund","maennlich","3420","0.664508763534821","0.651230081066458","0.677787446003184"
"Erwerbstätig","1993","kein Migrationshintergrund","weiblich","2678","0.444289358043449","0.43097101149482","0.457607704592078"
"Erwerbstätig","1993","direkter Migrationshintergrund","maennlich","953","0.694824809682794","0.669754606088444","0.719895013277145"
"Erwerbstätig","1993","direkter Migrationshintergrund","weiblich","578","0.446331386506187","0.418228590975253","0.474434182037121"
"Erwerbstätig","1993","indirekter Migrationshintergrund","maennlich","158","0.640077563347223","0.579353163343867","0.700801963350579"
"Erwerbstätig","1993","indirekter Migrationshintergrund","weiblich","131","0.499077391707785","0.435420829164285","0.562733954251284"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","kein Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","kein Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","kein Migrationshintergrund","maennlich","320","0.0740734220886016","0.0666460460615241","0.0815007981156791"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","kein Migrationshintergrund","weiblich","935","0.190239668102009","0.17967198162669","0.200807354577328"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","direkter Migrationshintergrund","maennlich","120","0.104034140801115","0.0868812834901929","0.121186998112036"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","direkter Migrationshintergrund","weiblich","394","0.299549882347228","0.273155919897031","0.325943844797424"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","indirekter Migrationshintergrund","weiblich","30","0.115839585021416","0.0760890985900678","0.155590071452764"
"NE: 65 Jahre und älter","1994","kein Migrationshintergrund","maennlich","456","0.133914375800078","0.124255869940712","0.143572881659444"
"NE: 65 Jahre und älter","1994","kein Migrationshintergrund","weiblich","839","0.239464919367345","0.227974610396266","0.250955228338423"
"NE: 65 Jahre und älter","1994","direkter Migrationshintergrund","maennlich","82","0.127282475395272","0.108557383539386","0.146007567251159"
"NE: 65 Jahre und älter","1994","direkter Migrationshintergrund","weiblich","86","0.145766827242918","0.125433943460807","0.166099711025029"
"NE: 65 Jahre und älter","1994","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","1994","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","1994","kein Migrationshintergrund","maennlich","168","0.0316842336244861","0.0267166402746257","0.0366518269743465"
"NE: derzeit in Ausbildung","1994","kein Migrationshintergrund","weiblich","180","0.0265633929598403","0.0222338032583948","0.0308929826612859"
"NE: derzeit in Ausbildung","1994","direkter Migrationshintergrund","maennlich","","","",""
"NE: derzeit in Ausbildung","1994","direkter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","1994","indirekter Migrationshintergrund","maennlich","55","0.227258197736928","0.175102803450268","0.279413592023589"
"NE: derzeit in Ausbildung","1994","indirekter Migrationshintergrund","weiblich","51","0.230990708264662","0.178641337438679","0.283340079090644"
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","kein Migrationshintergrund","weiblich","161","0.0219307794517851","0.0179874509209501","0.0258741079826202"
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","direkter Migrationshintergrund","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","indirekter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1994","kein Migrationshintergrund","maennlich","50","0.00837939268498222","0.00579418775561024","0.0109645976143542"
"NE: im Militär-/Zivildienst","1994","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1994","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1994","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1994","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1994","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","1994","kein Migrationshintergrund","maennlich","309","0.0589618866560897","0.0522814442464801","0.0656423290656993"
"NE: arbeitslos registriert","1994","kein Migrationshintergrund","weiblich","382","0.0538612226892706","0.0477831392683813","0.0599393061101599"
"NE: arbeitslos registriert","1994","direkter Migrationshintergrund","maennlich","128","0.1032282347733","0.0861342617053526","0.120322207841247"
"NE: arbeitslos registriert","1994","direkter Migrationshintergrund","weiblich","86","0.0575998029654844","0.0441749482458404","0.0710246576851284"
"NE: arbeitslos registriert","1994","indirekter Migrationshintergrund","maennlich","","","",""
"NE: arbeitslos registriert","1994","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","kein Migrationshintergrund","maennlich","80","0.0181315150614131","0.0143474408948445","0.0219155892279818"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","kein Migrationshintergrund","weiblich","101","0.0197343960003697","0.0159895416371757","0.0234792503635638"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","kein Migrationshintergrund","maennlich","65","0.017367692182241","0.0136627408445391","0.0210726435199429"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","kein Migrationshintergrund","weiblich","108","0.0215134104546217","0.0176069520729497","0.0254198688362937"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","1994","kein Migrationshintergrund","maennlich","3326","0.65718711565557","0.643725753132729","0.670648478178412"
"Erwerbstätig","1994","kein Migrationshintergrund","weiblich","2593","0.426692210974758","0.413375333316199","0.440009088633318"
"Erwerbstätig","1994","direkter Migrationshintergrund","maennlich","844","0.628062749504029","0.600908415345046","0.655217083663013"
"Erwerbstätig","1994","direkter Migrationshintergrund","weiblich","525","0.437856811998192","0.409269656563649","0.466443967432734"
"Erwerbstätig","1994","indirekter Migrationshintergrund","maennlich","159","0.635626627651765","0.575730794842461","0.69552246046107"
"Erwerbstätig","1994","indirekter Migrationshintergrund","weiblich","135","0.480912439108241","0.418853873449034","0.542971004767449"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","kein Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","kein Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","kein Migrationshintergrund","maennlich","307","0.0723958464141477","0.0650348404839247","0.0797568523443708"
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","kein Migrationshintergrund","weiblich","864","0.180736171832961","0.170358896912508","0.191113446753415"
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","direkter Migrationshintergrund","maennlich","138","0.0949693707475621","0.079736945345938","0.110201796149186"
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","direkter Migrationshintergrund","weiblich","431","0.282356224843208","0.258700423172711","0.306012026513705"
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","indirekter Migrationshintergrund","weiblich","","","",""
"NE: 65 Jahre und älter","1995","kein Migrationshintergrund","maennlich","457","0.140193400525295","0.130331441984375","0.150055359066215"
"NE: 65 Jahre und älter","1995","kein Migrationshintergrund","weiblich","830","0.241413036401533","0.229872342044939","0.252953730758127"
"NE: 65 Jahre und älter","1995","direkter Migrationshintergrund","maennlich","101","0.11853729642666","0.101742485444484","0.135332107408835"
