"pglfs","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","35-65 Jahre alt","kein Migrationshintergrund","50","0.0113290928546397","0.00844450169865964","0.0142136840106198"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","16-34 Jahre alt","kein Migrationshintergrund","94","0.0248760741713826","0.0197440345042881","0.0300081138384772"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","35-65 Jahre alt","kein Migrationshintergrund","72","0.0146908392329996","0.0114116205059463","0.0179700579600528"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1995","16-34 Jahre alt","kein Migrationshintergrund","2445","0.693144877700023","0.677948227234648","0.708341528165397"
"Erwerbstätig","1995","16-34 Jahre alt","direkter Migrationshintergrund","568","0.606828617502463","0.575685924590848","0.637971310414079"
"Erwerbstätig","1995","16-34 Jahre alt","indirekter Migrationshintergrund","292","0.574800700273193","0.530574219070917","0.619027181475469"
"Erwerbstätig","1995","35-65 Jahre alt","kein Migrationshintergrund","3537","0.658118460081147","0.645189884333297","0.671047035828997"
"Erwerbstätig","1995","35-65 Jahre alt","direkter Migrationshintergrund","992","0.572593964935183","0.548760191850704","0.596427738019662"
"Erwerbstätig","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1995","66 und älter","kein Migrationshintergrund","30","0.0234546061820118","0.0153332143044291","0.0315759980595944"
"Erwerbstätig","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","66 und älter","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","16-34 Jahre alt","kein Migrationshintergrund","148","0.044929776498262","0.0379912700745102","0.0518682829220138"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","16-34 Jahre alt","direkter Migrationshintergrund","137","0.141402331302488","0.117909093544948","0.164895569060028"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","16-34 Jahre alt","indirekter Migrationshintergrund","35","0.0704112953342359","0.0482507881132897","0.0925718025551822"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","35-65 Jahre alt","kein Migrationshintergrund","1029","0.227758964207481","0.216348050186472","0.239169878228489"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","35-65 Jahre alt","direkter Migrationshintergrund","407","0.258659525324221","0.236824336941028","0.280494713707415"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","66 und älter","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","66 und älter","kein Migrationshintergrund","1260","0.939172328318295","0.926384550743582","0.951960105893008"
"NE: 65 Jahre und älter","1996","66 und älter","direkter Migrationshintergrund","219","0.953973329790652","0.926951484929171","0.980995174652134"
"NE: 65 Jahre und älter","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","16-34 Jahre alt","kein Migrationshintergrund","288","0.0817577490617665","0.0725802507761756","0.0909352473473574"
"NE: derzeit in Ausbildung","1996","16-34 Jahre alt","direkter Migrationshintergrund","56","0.0910026900499718","0.0716104423113453","0.110394937788598"
"NE: derzeit in Ausbildung","1996","16-34 Jahre alt","indirekter Migrationshintergrund","102","0.228874364591815","0.192485018046847","0.265263711136783"
"NE: derzeit in Ausbildung","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","66 und älter","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","66 und älter","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","16-34 Jahre alt","kein Migrationshintergrund","165","0.0444936467566943","0.0375873218813671","0.0513999716320216"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","16-34 Jahre alt","direkter Migrationshintergrund","33","0.0299679878510977","0.0184721253180568","0.0414638503841386"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","66 und älter","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","66 und älter","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","66 und älter","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","66 und älter","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","16-34 Jahre alt","kein Migrationshintergrund","192","0.0559733640171709","0.0482738371000363","0.0636728909343056"
"NE: arbeitslos registriert","1996","16-34 Jahre alt","direkter Migrationshintergrund","77","0.0918440121970002","0.072371347500732","0.111316676893268"
"NE: arbeitslos registriert","1996","16-34 Jahre alt","indirekter Migrationshintergrund","35","0.0652731030357839","0.0438775946656757","0.0866686114058921"
"NE: arbeitslos registriert","1996","35-65 Jahre alt","kein Migrationshintergrund","416","0.0724000764896937","0.065348988726632","0.0794511642527554"
"NE: arbeitslos registriert","1996","35-65 Jahre alt","direkter Migrationshintergrund","173","0.126679145374941","0.110093845546498","0.143264445203383"
"NE: arbeitslos registriert","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","66 und älter","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","66 und älter","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","16-34 Jahre alt","kein Migrationshintergrund","143","0.0429932890305804","0.0361990778788414","0.0497875001823193"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","35-65 Jahre alt","kein Migrationshintergrund","72","0.0148922110744831","0.0115966624515795","0.0181877596973868"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","16-34 Jahre alt","kein Migrationshintergrund","115","0.0358542750723867","0.0296266418614729","0.0420819082833006"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","35-65 Jahre alt","kein Migrationshintergrund","78","0.0152470383413403","0.011913060955635","0.0185810157270456"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
