"pglfs","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","57","0.0155272896173811","0.0114930239491877","0.0195615552855745"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","42","0.00963045902351553","0.00684316153039191","0.0124177565166391"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2449","0.694114352845251","0.679079129332532","0.70914957635797"
"Erwerbstätig","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","975","0.702070159442953","0.678096089690658","0.726044229195248"
"Erwerbstätig","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3237","0.676135217549982","0.662779727322579","0.689490707777385"
"Erwerbstätig","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1459","0.611315951686746","0.59092384701567","0.631708056357822"
"Erwerbstätig","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","337","0.076108605600862","0.0674356378404118","0.0847815733613123"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1126","0.248592972478918","0.236159925551355","0.26102601940648"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","411","0.237004457281927","0.218885653715019","0.255123260848836"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1993","66 und älter","Westdeutschland, alte Bundeslaender","1054","0.96077206645464","0.949330686007875","0.972213446901404"
"NE: 65 Jahre und älter","1993","66 und älter","Ostdeutschland, neue Bundeslaender","389","0.985179719463513","0.973248470063002","0.997110968864024"
"NE: derzeit in Ausbildung","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","368","0.108470211276951","0.0982992134641687","0.118641209089733"
"NE: derzeit in Ausbildung","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","131","0.081534287262213","0.0668272943117363","0.0962412802126897"
"NE: derzeit in Ausbildung","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","125","0.029492383484107","0.0239589486637939","0.0350258183044201"
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","36","0.027373083340503","0.0186039379136123","0.0361422287673937"
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","30","0.0108788698286373","0.00748607952417846","0.0142716601330962"
"NE: im Militär-/Zivildienst","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","169","0.0425429667831637","0.0359419031144761","0.0491440304518513"
"NE: arbeitslos registriert","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","166","0.126335682323132","0.1084807756314","0.144190589014863"
"NE: arbeitslos registriert","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","198","0.0378354624288359","0.0323467595814014","0.0433241652762704"
"NE: arbeitslos registriert","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","314","0.16783000505534","0.151906777942455","0.183753232168226"
"NE: arbeitslos registriert","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","81","0.0278468664659012","0.0224654587788203","0.0332282741529822"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","46","0.0132759580094516","0.00998345399562916","0.0165684620232741"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","52","0.0163640014225137","0.0122144385429921","0.0205135643020354"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","38","0.00852355945854416","0.00587903724139315","0.0111680816756952"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2429","0.688296095137864","0.673146565022555","0.703445625253173"
"Erwerbstätig","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","934","0.713538466049098","0.689240824417394","0.737836107680803"
"Erwerbstätig","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3192","0.683489257201504","0.670109273112668","0.69686924129034"
"Erwerbstätig","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1336","0.569835408201047","0.548740273401352","0.590930543000741"
"Erwerbstätig","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","320","0.0729008535364186","0.0643404958419399","0.0814612112308972"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1093","0.249152901541955","0.236511495670352","0.261794307413558"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","381","0.22260242782308","0.204844212153964","0.240360643492195"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1994","66 und älter","Westdeutschland, alte Bundeslaender","1055","0.940626022608191","0.926760936859642","0.954491108356741"
"NE: 65 Jahre und älter","1994","66 und älter","Ostdeutschland, neue Bundeslaender","397","0.981379404757684","0.968213951085446","0.994544858429922"
"NE: derzeit in Ausbildung","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","350","0.103651776490337","0.0936151151380963","0.113688437842577"
"NE: derzeit in Ausbildung","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","121","0.0710945893722887","0.0569943405951855","0.0851948381493918"
"NE: derzeit in Ausbildung","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","120","0.0301632900376453","0.0245314387387815","0.035795141336509"
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","43","0.0366253694033446","0.0263188657059158","0.0469318731007734"
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","215","0.0514329682663655","0.04415990572026","0.0587060308124711"
