"pld0043","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2018","Hauptschule","1 Einkommensschwächstes Quintil","328","0.356080606376352","0.326737898682659","0.385423314070046"
"Nie","2018","Hauptschule","2","365","0.287458349006029","0.263107998278547","0.31180869973351"
"Nie","2018","Hauptschule","3","384","0.265905332773287","0.243022165236033","0.288788500310541"
"Nie","2018","Hauptschule","4","390","0.22857207257276","0.209009736321313","0.248134408824207"
"Nie","2018","Hauptschule","5 Einkommensstärkstes Quintil","220","0.17890492648076","0.157371622313769","0.200438230647751"
"Nie","2018","Realschule","1 Einkommensschwächstes Quintil","109","0.206150762036275","0.173397031530108","0.238904492542441"
"Nie","2018","Realschule","2","144","0.194164391294139","0.167462481545831","0.220866301042447"
"Nie","2018","Realschule","3","168","0.157013358061001","0.136237733275491","0.177788982846511"
"Nie","2018","Realschule","4","232","0.117567986071982","0.103369896111779","0.131766076032184"
"Nie","2018","Realschule","5 Einkommensstärkstes Quintil","215","0.112057390406597","0.098449025534777","0.125665755278418"
"Nie","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","79","0.147252478955816","0.114254467568547","0.180250490343085"
"Nie","2018","(Fach-)Abitur","2","90","0.155968011640228","0.124961533492013","0.186974489788443"
"Nie","2018","(Fach-)Abitur","3","90","0.138952775361472","0.113273734381223","0.16463181634172"
"Nie","2018","(Fach-)Abitur","4","98","0.0820973928095083","0.065664512852699","0.0985302727663176"
"Nie","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","94","0.0772666880051164","0.0626389438958728","0.0918944321143599"
"Nie","2018","AkademikerIn","1 Einkommensschwächstes Quintil","50","0.168847416348375","0.125201615904462","0.212493216792289"
"Nie","2018","AkademikerIn","2","49","0.132227824238962","0.097476933167568","0.166978715310357"
"Nie","2018","AkademikerIn","3","63","0.111090417424174","0.0852247520435367","0.136956082804811"
"Nie","2018","AkademikerIn","4","117","0.0845976835793122","0.0700102213480929","0.0991851458105315"
"Nie","2018","AkademikerIn","5 Einkommensstärkstes Quintil","204","0.0525062242843596","0.0453530902072875","0.0596593583614317"
