year,bula_h,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Hesse,West,Self-employed,0.03690,37,905,0.02461,0.04919
1996,Hesse,West,Blue-collar worker,0.14804,201,905,0.12489,0.17119
1996,Hesse,West,Civil servant,0.05336,37,905,0.03871,0.06801
1996,Hesse,West,White-collar worker,0.26606,241,905,0.23725,0.29487
1996,Hesse,West,Apprentice/ Trainee/ Intern,0.05380,58,905,0.03909,0.06851
1996,Hesse,West,Not employed: Pensioner,0.30044,182,905,0.27056,0.33033
1996,Hesse,West,Not employed: registered unemployed,0.04597,44,905,0.03232,0.05962
1996,Hesse,West,Not employed: no further information,0.09069,105,905,0.07197,0.10941
1996,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.21496,172,637,0.18303,0.24688
1996,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.20689,150,637,0.17541,0.23837
1996,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.04632,40,637,0.02998,0.06265
1996,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.24952,127,637,0.21589,0.28315
1996,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.04897,40,637,0.03220,0.06574
1996,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.14689,108,637,0.11937,0.17440
1996,Baden-Wuerttemberg,West,Self-employed,0.05080,78,1696,0.04034,0.06125
1996,Baden-Wuerttemberg,West,Blue-collar worker,0.20627,483,1696,0.18701,0.22554
1996,Baden-Wuerttemberg,West,Civil servant,0.02607,37,1696,0.01848,0.03365
1996,Baden-Wuerttemberg,West,White-collar worker,0.23981,367,1696,0.21948,0.26013
1996,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.07050,136,1696,0.05831,0.08269
1996,Baden-Wuerttemberg,West,Not employed: Pensioner,0.25135,279,1696,0.23070,0.27200
1996,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.04093,95,1696,0.03150,0.05036
1996,Baden-Wuerttemberg,West,Not employed: no further information,0.11229,221,1696,0.09726,0.12732
1996,Bavaria,West,Self-employed,0.06963,104,1656,0.05737,0.08189
1996,Bavaria,West,Blue-collar worker,0.15894,367,1656,0.14133,0.17656
1996,Bavaria,West,Civil servant,0.04594,67,1656,0.03586,0.05603
1996,Bavaria,West,White-collar worker,0.25507,427,1656,0.23406,0.27607
1996,Bavaria,West,Apprentice/ Trainee/ Intern,0.06683,127,1656,0.05480,0.07887
1996,Bavaria,West,Not employed: Pensioner,0.24485,252,1656,0.22414,0.26557
1996,Bavaria,West,Not employed: registered unemployed,0.05561,105,1656,0.04456,0.06665
1996,Bavaria,West,Not employed: no further information,0.10079,207,1656,0.08628,0.11529
1996,Berlin,West,Blue-collar worker,0.13282,49,219,0.08777,0.17788
1996,Berlin,West,White-collar worker,0.26738,79,219,0.20863,0.32613
1996,Berlin,West,Apprentice/ Trainee/ Intern,0.08754,31,219,0.05002,0.12506
1996,Berlin,West,Not employed: Pensioner,0.27199,60,219,0.21291,0.33106
1996,Berlin,East,Blue-collar worker,0.17897,43,160,0.11938,0.23855
1996,Berlin,East,White-collar worker,0.26178,73,160,0.19345,0.33011
1996,Berlin,East,Not employed: Pensioner,0.23341,44,160,0.16766,0.29917
1996,Brandenburg,East,Self-employed,0.05364,32,568,0.03509,0.07218
1996,Brandenburg,East,Blue-collar worker,0.19420,128,568,0.16164,0.22677
1996,Brandenburg,East,White-collar worker,0.22000,145,568,0.18590,0.25410
1996,Brandenburg,East,Apprentice/ Trainee/ Intern,0.08870,66,568,0.06530,0.11210
1996,Brandenburg,East,Not employed: Pensioner,0.28580,127,568,0.24862,0.32299
1996,Brandenburg,East,Not employed: registered unemployed,0.10649,70,568,0.08110,0.13188
1996,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.19584,73,350,0.15420,0.23748
1996,Mecklenburg-Western Pomerania,East,White-collar worker,0.22119,105,350,0.17764,0.26474
1996,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.07676,41,350,0.04883,0.10469
1996,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.26030,76,350,0.21426,0.30633
1996,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.14502,55,350,0.10808,0.18197
1996,Saxony,East,Self-employed,0.03993,49,1092,0.02831,0.05154
1996,Saxony,East,Blue-collar worker,0.21935,267,1092,0.19480,0.24391
1996,Saxony,East,White-collar worker,0.20558,273,1092,0.18160,0.22956
1996,Saxony,East,Apprentice/ Trainee/ Intern,0.06933,100,1092,0.05425,0.08440
1996,Saxony,East,Not employed: Pensioner,0.30722,244,1092,0.27985,0.33460
1996,Saxony,East,Not employed: registered unemployed,0.11362,125,1092,0.09479,0.13245
1996,Saxony,East,Not employed: no further information,0.03497,34,1092,0.02407,0.04587
1996,Saxony-Anhalt,East,Blue-collar worker,0.22110,161,623,0.18849,0.25372
1996,Saxony-Anhalt,East,White-collar worker,0.20842,166,623,0.17650,0.24035
1996,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.07294,68,623,0.05250,0.09337
1996,Saxony-Anhalt,East,Not employed: Pensioner,0.31215,140,623,0.27573,0.34856
1996,Saxony-Anhalt,East,Not employed: registered unemployed,0.12082,88,623,0.09521,0.14644
1996,Thuringa,East,Self-employed,0.04919,36,626,0.03224,0.06615
1996,Thuringa,East,Blue-collar worker,0.20922,154,626,0.17733,0.24111
1996,Thuringa,East,White-collar worker,0.20168,153,626,0.17022,0.23314
1996,Thuringa,East,Apprentice/ Trainee/ Intern,0.06164,59,626,0.04279,0.08050
1996,Thuringa,East,Not employed: Pensioner,0.30545,141,626,0.26933,0.34156
1996,Thuringa,East,Not employed: registered unemployed,0.12364,83,626,0.09784,0.14945
1997,Schleswig-Holstein,West,Blue-collar worker,0.14556,42,174,0.09300,0.19811
1997,Schleswig-Holstein,West,White-collar worker,0.29974,82,174,0.23147,0.36801
1997,Schleswig-Holstein,West,Not employed: Pensioner,0.20925,50,174,0.14863,0.26986
1997,Hamburg,West,White-collar worker,0.24290,32,32,0.09194,0.39386
1997,Lower Saxony,West,Self-employed,0.05954,53,1032,0.04510,0.07399
1997,Lower Saxony,West,Blue-collar worker,0.16227,209,1032,0.13977,0.18478
1997,Lower Saxony,West,Civil servant,0.05151,52,1032,0.03801,0.06500
1997,Lower Saxony,West,White-collar worker,0.22746,258,1032,0.20188,0.25305
1997,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.06578,83,1032,0.05064,0.08091
1997,Lower Saxony,West,Not employed: Pensioner,0.26695,189,1032,0.23994,0.29395
1997,Lower Saxony,West,Not employed: registered unemployed,0.05924,68,1032,0.04483,0.07365
1997,Lower Saxony,West,Not employed: no further information,0.10494,120,1032,0.08623,0.12364
1997,Bremen,West,Not employed: Pensioner,0.46155,34,34,0.29146,0.63164
1997,North Rhine-Westphalia,West,Self-employed,0.05399,128,2500,0.04513,0.06285
1997,North Rhine-Westphalia,West,Blue-collar worker,0.13523,480,2500,0.12182,0.14863
1997,North Rhine-Westphalia,West,Civil servant,0.04792,112,2500,0.03954,0.05629
1997,North Rhine-Westphalia,West,White-collar worker,0.28404,652,2500,0.26636,0.30173
1997,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.08167,247,2500,0.07093,0.09241
1997,North Rhine-Westphalia,West,Not employed: Pensioner,0.22747,389,2500,0.21103,0.24391
1997,North Rhine-Westphalia,West,Not employed: registered unemployed,0.05481,158,2500,0.04588,0.06373
1997,North Rhine-Westphalia,West,Not employed: no further information,0.11300,334,2500,0.10059,0.12541
1997,Hesse,West,Self-employed,0.03617,36,846,0.02358,0.04876
1997,Hesse,West,Blue-collar worker,0.15138,185,846,0.12722,0.17555
1997,Hesse,West,Civil servant,0.04880,34,846,0.03427,0.06333
1997,Hesse,West,White-collar worker,0.25019,214,846,0.22099,0.27940
1997,Hesse,West,Apprentice/ Trainee/ Intern,0.06259,61,846,0.04626,0.07893
1997,Hesse,West,Not employed: Pensioner,0.29952,175,846,0.26864,0.33041
1997,Hesse,West,Not employed: registered unemployed,0.06041,45,846,0.04435,0.07648
1997,Hesse,West,Not employed: no further information,0.08932,96,846,0.07009,0.10855
1997,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.20331,166,657,0.17251,0.23411
1997,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.17998,140,657,0.15058,0.20938
1997,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.06740,51,657,0.04821,0.08658
1997,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.26913,143,657,0.23519,0.30306
1997,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.06912,51,657,0.04971,0.08853
1997,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.13874,106,657,0.11229,0.16520
1997,Baden-Wuerttemberg,West,Self-employed,0.05184,84,1696,0.04129,0.06240
1997,Baden-Wuerttemberg,West,Blue-collar worker,0.18913,445,1696,0.17049,0.20777
1997,Baden-Wuerttemberg,West,Civil servant,0.02613,36,1696,0.01853,0.03372
1997,Baden-Wuerttemberg,West,White-collar worker,0.23839,363,1696,0.21810,0.25867
1997,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.07470,140,1696,0.06218,0.08721
1997,Baden-Wuerttemberg,West,Not employed: Pensioner,0.25971,285,1696,0.23884,0.28059
1997,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.04200,120,1696,0.03245,0.05155
1997,Baden-Wuerttemberg,West,Not employed: no further information,0.11297,223,1696,0.09790,0.12804
1997,Bavaria,West,Self-employed,0.05638,92,1616,0.04513,0.06763
1997,Bavaria,West,Blue-collar worker,0.15839,349,1616,0.14059,0.17620
1997,Bavaria,West,Civil servant,0.04856,68,1616,0.03807,0.05904
1997,Bavaria,West,White-collar worker,0.25786,418,1616,0.23652,0.27919
1997,Bavaria,West,Apprentice/ Trainee/ Intern,0.06189,118,1616,0.05013,0.07364
1997,Bavaria,West,Not employed: Pensioner,0.25766,268,1616,0.23633,0.27899
1997,Bavaria,West,Not employed: registered unemployed,0.05045,93,1616,0.03977,0.06112
1997,Bavaria,West,Not employed: no further information,0.10342,210,1616,0.08857,0.11827
1997,Berlin,West,Blue-collar worker,0.14852,47,183,0.09686,0.20019
1997,Berlin,West,White-collar worker,0.26964,77,183,0.20517,0.33411
1997,Berlin,West,Not employed: Pensioner,0.28220,59,183,0.21681,0.34759
1997,Berlin,East,Blue-collar worker,0.14427,32,152,0.08822,0.20031
1997,Berlin,East,White-collar worker,0.25729,74,152,0.18756,0.32701
1997,Berlin,East,Not employed: Pensioner,0.24626,46,152,0.17754,0.31498
1997,Brandenburg,East,Blue-collar worker,0.17201,118,534,0.13997,0.20404
1997,Brandenburg,East,White-collar worker,0.23714,150,534,0.20103,0.27325
1997,Brandenburg,East,Apprentice/ Trainee/ Intern,0.10104,70,534,0.07546,0.12663
1997,Brandenburg,East,Not employed: Pensioner,0.28360,131,534,0.24534,0.32187
1997,Brandenburg,East,Not employed: registered unemployed,0.10160,65,534,0.07595,0.12725
1997,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.15531,66,342,0.11686,0.19375
1997,Mecklenburg-Western Pomerania,East,White-collar worker,0.22449,103,342,0.18021,0.26878
1997,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.09126,46,342,0.06069,0.12183
1997,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.26420,74,342,0.21740,0.31100
1997,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.15656,53,342,0.11799,0.19513
1997,Saxony,East,Self-employed,0.05049,58,1061,0.03731,0.06367
1997,Saxony,East,Blue-collar worker,0.19371,232,1061,0.16992,0.21750
1997,Saxony,East,White-collar worker,0.21486,271,1061,0.19013,0.23958
1997,Saxony,East,Apprentice/ Trainee/ Intern,0.06352,100,1061,0.04884,0.07821
1997,Saxony,East,Not employed: Pensioner,0.31400,246,1061,0.28606,0.34194
1997,Saxony,East,Not employed: registered unemployed,0.11213,121,1061,0.09313,0.13112
1997,Saxony,East,Not employed: no further information,0.03251,33,1061,0.02183,0.04319
1997,Saxony-Anhalt,East,Blue-collar worker,0.17470,131,619,0.14476,0.20463
1997,Saxony-Anhalt,East,White-collar worker,0.23138,178,619,0.19813,0.26462
1997,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.07886,71,619,0.05761,0.10011
1997,Saxony-Anhalt,East,Not employed: Pensioner,0.30986,141,619,0.27340,0.34632
1997,Saxony-Anhalt,East,Not employed: registered unemployed,0.15140,98,619,0.12314,0.17966
1997,Thuringa,East,Self-employed,0.05235,35,641,0.03509,0.06960
1997,Thuringa,East,Blue-collar worker,0.17755,129,641,0.14795,0.20716
1997,Thuringa,East,White-collar worker,0.20609,161,641,0.17475,0.23742
1997,Thuringa,East,Apprentice/ Trainee/ Intern,0.06798,66,641,0.04848,0.08748
1997,Thuringa,East,Not employed: Pensioner,0.30127,137,641,0.26573,0.33682
1997,Thuringa,East,Not employed: registered unemployed,0.12095,80,641,0.09569,0.14621
1997,Thuringa,East,Not employed: no further information,0.04478,33,641,0.02876,0.06080
1998,Schleswig-Holstein,West,Blue-collar worker,0.13838,51,294,0.09884,0.17792
1998,Schleswig-Holstein,West,White-collar worker,0.28625,107,294,0.23449,0.33800
1998,Schleswig-Holstein,West,Apprentice/ Trainee/ Intern,0.08352,31,294,0.05184,0.11520
1998,Schleswig-Holstein,West,Not employed: Pensioner,0.23892,71,294,0.19010,0.28775
1998,Schleswig-Holstein,West,Not employed: no further information,0.10036,34,294,0.06596,0.13477
1998,Hamburg,West,White-collar worker,0.28520,48,83,0.18748,0.38293
1998,Hamburg,West,Not employed: Pensioner,0.28053,35,83,0.18329,0.37777
1998,Lower Saxony,West,Self-employed,0.04819,63,1190,0.03601,0.06036
1998,Lower Saxony,West,Blue-collar worker,0.15066,210,1190,0.13032,0.17099
1998,Lower Saxony,West,Civil servant,0.05131,60,1190,0.03877,0.06386
1998,Lower Saxony,West,White-collar worker,0.26173,328,1190,0.23675,0.28672
1998,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.07524,107,1190,0.06025,0.09023
1998,Lower Saxony,West,Not employed: Pensioner,0.24123,212,1190,0.21691,0.26555
1998,Lower Saxony,West,Not employed: registered unemployed,0.06190,72,1190,0.04821,0.07560
1998,Lower Saxony,West,Not employed: no further information,0.10667,138,1190,0.08912,0.12421
1998,Bremen,West,Not employed: Pensioner,0.45889,34,34,0.28888,0.62891
1998,North Rhine-Westphalia,West,Self-employed,0.05339,147,2828,0.04510,0.06167
1998,North Rhine-Westphalia,West,Blue-collar worker,0.14749,515,2828,0.13442,0.16056
1998,North Rhine-Westphalia,West,Civil servant,0.04285,120,2828,0.03539,0.05032
1998,North Rhine-Westphalia,West,White-collar worker,0.27393,747,2828,0.25749,0.29037
1998,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.07052,236,2828,0.06108,0.07995
1998,North Rhine-Westphalia,West,Not employed: Pensioner,0.23486,495,2828,0.21924,0.25049
1998,North Rhine-Westphalia,West,Not employed: registered unemployed,0.05683,172,2828,0.04829,0.06536
1998,North Rhine-Westphalia,West,Not employed: no further information,0.11700,396,2828,0.10516,0.12885
1998,Hesse,West,Self-employed,0.04906,48,943,0.03527,0.06286
1998,Hesse,West,Blue-collar worker,0.15439,198,943,0.13132,0.17747
1998,Hesse,West,Civil servant,0.04089,33,943,0.02824,0.05353
1998,Hesse,West,White-collar worker,0.25070,239,943,0.22302,0.27838
1998,Hesse,West,Apprentice/ Trainee/ Intern,0.07360,79,943,0.05692,0.09027
1998,Hesse,West,Not employed: Pensioner,0.28245,199,943,0.25370,0.31120
1998,Hesse,West,Not employed: registered unemployed,0.04749,42,943,0.03390,0.06107
1998,Hesse,West,Not employed: no further information,0.09842,105,943,0.07940,0.11745
1998,"Rhineland-Palatinate, Saarland",West,Self-employed,0.03977,32,776,0.02601,0.05352
1998,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.18518,169,776,0.15784,0.21253
1998,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.19747,170,776,0.16944,0.22550
1998,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.07387,67,776,0.05545,0.09228
1998,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.29073,181,776,0.25876,0.32270
1998,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.03614,31,776,0.02300,0.04928
1998,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.13904,126,776,0.11468,0.16340
1998,Baden-Wuerttemberg,West,Self-employed,0.05569,95,1814,0.04513,0.06624
1998,Baden-Wuerttemberg,West,Blue-collar worker,0.19127,456,1814,0.17317,0.20938
1998,Baden-Wuerttemberg,West,Civil servant,0.03164,50,1814,0.02358,0.03969
1998,Baden-Wuerttemberg,West,White-collar worker,0.24723,394,1814,0.22737,0.26709
1998,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.08105,166,1814,0.06849,0.09361
1998,Baden-Wuerttemberg,West,Not employed: Pensioner,0.24394,308,1814,0.22417,0.26371
1998,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.04396,115,1814,0.03452,0.05340
1998,Baden-Wuerttemberg,West,Not employed: no further information,0.10487,230,1814,0.09077,0.11898
1998,Bavaria,West,Self-employed,0.05908,111,1865,0.04837,0.06978
1998,Bavaria,West,Blue-collar worker,0.16105,379,1865,0.14436,0.17773
1998,Bavaria,West,Civil servant,0.04665,78,1865,0.03708,0.05623
1998,Bavaria,West,White-collar worker,0.24381,474,1865,0.22431,0.26330
1998,Bavaria,West,Apprentice/ Trainee/ Intern,0.07226,141,1865,0.06051,0.08402
1998,Bavaria,West,Not employed: Pensioner,0.26482,354,1865,0.24479,0.28485
1998,Bavaria,West,Not employed: registered unemployed,0.04499,95,1865,0.03558,0.05440
1998,Bavaria,West,Not employed: no further information,0.10287,233,1865,0.08908,0.11666
1998,Berlin,West,Blue-collar worker,0.13263,43,223,0.08801,0.17724
1998,Berlin,West,White-collar worker,0.27407,88,223,0.21539,0.33274
1998,Berlin,West,Apprentice/ Trainee/ Intern,0.09716,32,223,0.05820,0.13612
1998,Berlin,West,Not employed: Pensioner,0.25559,60,223,0.19821,0.31297
1998,Berlin,East,Blue-collar worker,0.19176,38,158,0.13018,0.25335
1998,Berlin,East,White-collar worker,0.22753,68,158,0.16195,0.29311
1998,Berlin,East,Not employed: Pensioner,0.27399,52,158,0.20422,0.34375
1998,Brandenburg,East,Blue-collar worker,0.16624,117,564,0.13548,0.19699
1998,Brandenburg,East,White-collar worker,0.24110,157,564,0.20577,0.27644
1998,Brandenburg,East,Apprentice/ Trainee/ Intern,0.08598,63,564,0.06282,0.10914
1998,Brandenburg,East,Not employed: Pensioner,0.28750,141,564,0.25012,0.32489
1998,Brandenburg,East,Not employed: registered unemployed,0.12179,86,564,0.09478,0.14881
1998,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.14540,65,358,0.10883,0.18197
1998,Mecklenburg-Western Pomerania,East,White-collar worker,0.23526,107,358,0.19126,0.27926
1998,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.07943,43,358,0.05138,0.10749
1998,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.27012,81,358,0.22406,0.31618
1998,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.15313,62,358,0.11577,0.19048
1998,Saxony,East,Self-employed,0.04224,53,1150,0.03061,0.05387
1998,Saxony,East,Blue-collar worker,0.21961,275,1150,0.19568,0.24355
1998,Saxony,East,White-collar worker,0.20763,281,1150,0.18417,0.23108
1998,Saxony,East,Apprentice/ Trainee/ Intern,0.07201,114,1150,0.05706,0.08696
1998,Saxony,East,Not employed: Pensioner,0.30271,253,1150,0.27614,0.32927
1998,Saxony,East,Not employed: registered unemployed,0.11040,141,1150,0.09228,0.12852
1998,Saxony,East,Not employed: no further information,0.02844,33,1150,0.01883,0.03805
1998,Saxony-Anhalt,East,Blue-collar worker,0.17603,148,639,0.14648,0.20558
1998,Saxony-Anhalt,East,White-collar worker,0.19866,160,639,0.16770,0.22962
1998,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.07216,65,639,0.05208,0.09224
1998,Saxony-Anhalt,East,Not employed: Pensioner,0.33515,165,639,0.29852,0.37177
1998,Saxony-Anhalt,East,Not employed: registered unemployed,0.15979,101,639,0.13136,0.18823
1998,Thuringa,East,Self-employed,0.05050,39,716,0.03445,0.06655
1998,Thuringa,East,Blue-collar worker,0.17048,139,716,0.14292,0.19805
