year,pgisced97,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Upper Secondary Level,East,White-collar worker,0.15978,524,2968,0.14660,0.17297
2001,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.04723,173,2968,0.03959,0.05486
2001,Upper Secondary Level,East,Not employed: Pensioner,0.31527,791,2968,0.29855,0.33199
2001,Upper Secondary Level,East,Not employed: registered unemployed,0.14169,444,2968,0.12914,0.15424
2001,Upper Secondary Level,East,Not employed: no further information,0.02212,85,2968,0.01683,0.02741
2001,Post-secondary Non-tertiary Level,West,Self-employed,0.06707,57,930,0.05099,0.08316
2001,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.14149,141,930,0.11908,0.16390
2001,Post-secondary Non-tertiary Level,West,White-collar worker,0.42269,412,930,0.39092,0.45445
2001,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.06006,56,930,0.04478,0.07534
2001,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.15045,112,930,0.12746,0.17344
2001,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.04955,46,930,0.03559,0.06350
2001,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.09627,106,930,0.07731,0.11524
2001,Post-secondary Non-tertiary Level,East,White-collar worker,0.33111,48,48,0.19656,0.46565
2001,First Stage of Tertiary Education,West,Self-employed,0.09963,129,1218,0.08280,0.11646
2001,First Stage of Tertiary Education,West,Blue-collar worker,0.10943,142,1218,0.09189,0.12697
2001,First Stage of Tertiary Education,West,Civil servant,0.04638,63,1218,0.03457,0.05820
2001,First Stage of Tertiary Education,West,White-collar worker,0.40449,514,1218,0.37691,0.43206
2001,First Stage of Tertiary Education,West,Not employed: Pensioner,0.22773,222,1218,0.20417,0.25129
2001,First Stage of Tertiary Education,West,Not employed: registered unemployed,0.02954,41,1218,0.02003,0.03905
2001,First Stage of Tertiary Education,West,Not employed: no further information,0.07110,107,1218,0.05666,0.08554
2001,First Stage of Tertiary Education,East,Self-employed,0.12283,61,426,0.09162,0.15404
2001,First Stage of Tertiary Education,East,Blue-collar worker,0.13792,75,426,0.10514,0.17070
2001,First Stage of Tertiary Education,East,White-collar worker,0.27938,130,426,0.23672,0.32204
2001,First Stage of Tertiary Education,East,Not employed: Pensioner,0.33648,123,426,0.29156,0.38141
2001,First Stage of Tertiary Education,East,Not employed: registered unemployed,0.08784,37,426,0.06093,0.11476
2001,Second Stage of Tertiary Education,West,Self-employed,0.11583,256,2327,0.10282,0.12883
2001,Second Stage of Tertiary Education,West,Blue-collar worker,0.03204,69,2327,0.02489,0.03920
2001,Second Stage of Tertiary Education,West,Civil servant,0.14085,368,2327,0.12671,0.15499
2001,Second Stage of Tertiary Education,West,White-collar worker,0.43354,1033,2327,0.41340,0.45368
2001,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.02976,59,2327,0.02285,0.03666
2001,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.15336,317,2327,0.13872,0.16801
2001,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.03051,66,2327,0.02352,0.03750
2001,Second Stage of Tertiary Education,West,Not employed: no further information,0.06366,159,2327,0.05374,0.07358
2001,Second Stage of Tertiary Education,East,Self-employed,0.08173,98,1187,0.06613,0.09732
2001,Second Stage of Tertiary Education,East,Blue-collar worker,0.03323,38,1187,0.02303,0.04343
2001,Second Stage of Tertiary Education,East,Civil servant,0.04238,62,1187,0.03091,0.05385
2001,Second Stage of Tertiary Education,East,White-collar worker,0.45969,630,1187,0.43132,0.48805
2001,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.29623,282,1187,0.27025,0.32222
2001,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.05759,77,1187,0.04433,0.07085
2002,Pre-primary Level,West,White-collar worker,0.05041,31,424,0.02956,0.07126
2002,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.88718,393,424,0.85703,0.91733
2002,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.91832,142,142,0.87311,0.96352
2002,Primary Level,West,Blue-collar worker,0.27485,76,222,0.21599,0.33371
2002,Primary Level,West,Not employed: Pensioner,0.30143,81,222,0.24093,0.36193
2002,Primary Level,West,Not employed: no further information,0.21194,65,222,0.15806,0.26582
2002,Lower Secondary Level,West,Self-employed,0.01125,38,2453,0.00707,0.01542
2002,Lower Secondary Level,West,Blue-collar worker,0.20511,527,2453,0.18913,0.22109
2002,Lower Secondary Level,West,White-collar worker,0.05858,162,2453,0.04929,0.06788
2002,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.14036,414,2453,0.12661,0.15410
2002,Lower Secondary Level,West,Not employed: Pensioner,0.38781,800,2453,0.36852,0.40709
2002,Lower Secondary Level,West,Not employed: registered unemployed,0.06504,151,2453,0.05528,0.07481
2002,Lower Secondary Level,West,Not employed: no further information,0.12361,361,2453,0.11058,0.13664
2002,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.30945,159,369,0.26222,0.35668
2002,Lower Secondary Level,East,Not employed: Pensioner,0.49870,174,369,0.44761,0.54978
2002,Lower Secondary Level,East,Not employed: registered unemployed,0.08200,36,369,0.05397,0.11003
2002,Upper Secondary Level,West,Self-employed,0.04534,474,8692,0.04097,0.04972
2002,Upper Secondary Level,West,Blue-collar worker,0.21030,1761,8692,0.20173,0.21887
2002,Upper Secondary Level,West,Civil servant,0.02325,246,8692,0.02008,0.02642
2002,Upper Secondary Level,West,White-collar worker,0.25689,2438,8692,0.24770,0.26608
2002,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.03679,413,8692,0.03283,0.04075
2002,Upper Secondary Level,West,Not employed: Pensioner,0.28121,2003,8692,0.27176,0.29066
2002,Upper Secondary Level,West,Not employed: Military/Community Service,0.00471,55,8692,0.00327,0.00616
2002,Upper Secondary Level,West,Not employed: registered unemployed,0.04795,376,8692,0.04346,0.05245
2002,Upper Secondary Level,West,Not employed: no further information,0.09195,926,8692,0.08587,0.09802
2002,Upper Secondary Level,East,Self-employed,0.03064,88,2854,0.02431,0.03696
2002,Upper Secondary Level,East,Blue-collar worker,0.23942,724,2854,0.22376,0.25508
2002,Upper Secondary Level,East,Civil servant,0.01248,36,2854,0.00841,0.01655
2002,Upper Secondary Level,East,White-collar worker,0.16142,527,2854,0.14792,0.17492
2002,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.04720,167,2854,0.03942,0.05498
2002,Upper Secondary Level,East,Not employed: Pensioner,0.31763,789,2854,0.30055,0.33471
2002,Upper Secondary Level,East,Not employed: registered unemployed,0.15558,438,2854,0.14228,0.16888
2002,Upper Secondary Level,East,Not employed: no further information,0.02713,85,2854,0.02117,0.03309
2002,Post-secondary Non-tertiary Level,West,Self-employed,0.05250,63,1021,0.03881,0.06619
2002,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.13975,127,1021,0.11847,0.16103
2002,Post-secondary Non-tertiary Level,West,White-collar worker,0.42524,475,1021,0.39490,0.45558
2002,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.07259,68,1021,0.05666,0.08851
2002,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.14390,116,1021,0.12236,0.16544
2002,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.04245,44,1021,0.03008,0.05483
2002,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.11657,128,1021,0.09687,0.13626
2002,Post-secondary Non-tertiary Level,East,White-collar worker,0.41281,57,57,0.28386,0.54176
2002,First Stage of Tertiary Education,West,Self-employed,0.08746,149,1245,0.07176,0.10316
2002,First Stage of Tertiary Education,West,Blue-collar worker,0.11713,147,1245,0.09926,0.13500
2002,First Stage of Tertiary Education,West,Civil servant,0.04194,72,1245,0.03080,0.05308
2002,First Stage of Tertiary Education,West,White-collar worker,0.40985,546,1245,0.38252,0.43718
2002,First Stage of Tertiary Education,West,Not employed: Pensioner,0.23369,229,1245,0.21017,0.25720
2002,First Stage of Tertiary Education,West,Not employed: no further information,0.07168,102,1245,0.05734,0.08601
2002,First Stage of Tertiary Education,East,Self-employed,0.12523,60,433,0.09402,0.15644
2002,First Stage of Tertiary Education,East,Blue-collar worker,0.13973,73,433,0.10703,0.17242
2002,First Stage of Tertiary Education,East,White-collar worker,0.26969,141,433,0.22784,0.31154
2002,First Stage of Tertiary Education,East,Not employed: Pensioner,0.34463,124,433,0.29981,0.38944
2002,First Stage of Tertiary Education,East,Not employed: registered unemployed,0.08009,35,433,0.05449,0.10568
2002,Second Stage of Tertiary Education,West,Self-employed,0.12317,416,3227,0.11183,0.13451
2002,Second Stage of Tertiary Education,West,Blue-collar worker,0.03623,76,3227,0.02979,0.04268
2002,Second Stage of Tertiary Education,West,Civil servant,0.13671,627,3227,0.12486,0.14857
2002,Second Stage of Tertiary Education,West,White-collar worker,0.42261,1359,3227,0.40556,0.43965
2002,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.01355,43,3227,0.00956,0.01754
2002,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.17063,448,3227,0.15764,0.18361
2002,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.03172,71,3227,0.02567,0.03776
2002,Second Stage of Tertiary Education,West,Not employed: no further information,0.06264,187,3227,0.05428,0.07100
2002,Second Stage of Tertiary Education,East,Self-employed,0.08065,120,1278,0.06571,0.09558
2002,Second Stage of Tertiary Education,East,Blue-collar worker,0.03097,37,1278,0.02147,0.04047
2002,Second Stage of Tertiary Education,East,Civil servant,0.02946,77,1278,0.02019,0.03874
2002,Second Stage of Tertiary Education,East,White-collar worker,0.43600,671,1278,0.40880,0.46320
2002,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.32030,299,1278,0.29471,0.34589
2002,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.06449,74,1278,0.05102,0.07797
2003,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.87843,402,402,0.84645,0.91042
2003,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.93188,151,151,0.89156,0.97220
2003,Primary Level,West,Blue-collar worker,0.28613,68,237,0.22847,0.34379
2003,Primary Level,West,Not employed: Pensioner,0.30543,75,237,0.24667,0.36420
2003,Primary Level,West,Not employed: registered unemployed,0.12451,33,237,0.08239,0.16664
2003,Primary Level,West,Not employed: no further information,0.20573,61,237,0.15416,0.25731
2003,Lower Secondary Level,West,Blue-collar worker,0.18906,479,2277,0.17297,0.20514
2003,Lower Secondary Level,West,White-collar worker,0.06642,166,2277,0.05619,0.07665
2003,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.12983,372,2277,0.11602,0.14364
2003,Lower Secondary Level,West,Not employed: Pensioner,0.39451,783,2277,0.37443,0.41459
2003,Lower Secondary Level,West,Not employed: registered unemployed,0.08053,163,2277,0.06935,0.09171
2003,Lower Secondary Level,West,Not employed: no further information,0.12026,314,2277,0.10690,0.13362
2003,Lower Secondary Level,East,Blue-collar worker,0.08284,35,377,0.05498,0.11070
2003,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.24500,138,377,0.20153,0.28847
2003,Lower Secondary Level,East,Not employed: Pensioner,0.46813,164,377,0.41770,0.51857
2003,Lower Secondary Level,East,Not employed: registered unemployed,0.11505,40,377,0.08280,0.14731
2003,Upper Secondary Level,West,Self-employed,0.04252,419,8285,0.03817,0.04686
2003,Upper Secondary Level,West,Blue-collar worker,0.20775,1658,8285,0.19901,0.21648
2003,Upper Secondary Level,West,Civil servant,0.02365,228,8285,0.02038,0.02693
2003,Upper Secondary Level,West,White-collar worker,0.25820,2349,8285,0.24877,0.26762
2003,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.03412,374,8285,0.03021,0.03803
2003,Upper Secondary Level,West,Not employed: Pensioner,0.28803,1981,8285,0.27828,0.29779
2003,Upper Secondary Level,West,Not employed: Military/Community Service,0.00367,41,8285,0.00237,0.00498
2003,Upper Secondary Level,West,Not employed: registered unemployed,0.05272,388,8285,0.04791,0.05753
2003,Upper Secondary Level,West,Not employed: no further information,0.08776,847,8285,0.08167,0.09385
2003,Upper Secondary Level,East,Self-employed,0.03196,93,2784,0.02542,0.03849
2003,Upper Secondary Level,East,Blue-collar worker,0.23570,679,2784,0.21993,0.25147
2003,Upper Secondary Level,East,Civil servant,0.01391,34,2784,0.00956,0.01826
2003,Upper Secondary Level,East,White-collar worker,0.15983,511,2784,0.14621,0.17344
2003,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.04781,153,2784,0.03988,0.05573
2003,Upper Secondary Level,East,Not employed: Pensioner,0.31841,785,2784,0.30110,0.33572
2003,Upper Secondary Level,East,Not employed: registered unemployed,0.16139,457,2784,0.14772,0.17506
2003,Upper Secondary Level,East,Not employed: no further information,0.02249,72,2784,0.01698,0.02800
2003,Post-secondary Non-tertiary Level,West,Self-employed,0.05327,58,1001,0.03935,0.06718
2003,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.13828,126,1001,0.11688,0.15967
2003,Post-secondary Non-tertiary Level,West,White-collar worker,0.43916,480,1001,0.40840,0.46992
2003,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.06591,60,1001,0.05053,0.08128
2003,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.14301,115,1001,0.12132,0.16471
2003,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.05582,54,1001,0.04160,0.07005
2003,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.09865,108,1001,0.08017,0.11713
2003,Post-secondary Non-tertiary Level,East,White-collar worker,0.34118,59,59,0.21916,0.46319
2003,First Stage of Tertiary Education,West,Self-employed,0.08403,133,1217,0.06843,0.09962
2003,First Stage of Tertiary Education,West,Blue-collar worker,0.09607,123,1217,0.07950,0.11263
2003,First Stage of Tertiary Education,West,Civil servant,0.04079,73,1217,0.02967,0.05191
2003,First Stage of Tertiary Education,West,White-collar worker,0.40580,512,1217,0.37820,0.43340
2003,First Stage of Tertiary Education,West,Not employed: Pensioner,0.24790,235,1217,0.22363,0.27217
2003,First Stage of Tertiary Education,West,Not employed: registered unemployed,0.03133,34,1217,0.02154,0.04113
2003,First Stage of Tertiary Education,West,Not employed: no further information,0.07817,107,1217,0.06308,0.09326
2003,First Stage of Tertiary Education,East,Self-employed,0.12250,63,430,0.09147,0.15352
2003,First Stage of Tertiary Education,East,Blue-collar worker,0.11423,62,430,0.08413,0.14433
2003,First Stage of Tertiary Education,East,White-collar worker,0.28552,137,430,0.24278,0.32826
2003,First Stage of Tertiary Education,East,Not employed: Pensioner,0.36581,134,430,0.32024,0.41139
2003,First Stage of Tertiary Education,East,Not employed: registered unemployed,0.07283,34,430,0.04824,0.09742
2003,Second Stage of Tertiary Education,West,Self-employed,0.13240,412,3056,0.12038,0.14442
2003,Second Stage of Tertiary Education,West,Blue-collar worker,0.03299,65,3056,0.02666,0.03933
2003,Second Stage of Tertiary Education,West,Civil servant,0.13391,560,3056,0.12183,0.14598
2003,Second Stage of Tertiary Education,West,White-collar worker,0.41285,1252,3056,0.39539,0.43031
2003,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.01656,39,3056,0.01203,0.02108
2003,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.17424,467,3056,0.16079,0.18769
2003,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.03256,80,3056,0.02627,0.03885
2003,Second Stage of Tertiary Education,West,Not employed: no further information,0.06117,181,3056,0.05267,0.06967
2003,Second Stage of Tertiary Education,East,Self-employed,0.07718,117,1218,0.06219,0.09218
2003,Second Stage of Tertiary Education,East,Civil servant,0.03001,76,1218,0.02043,0.03960
2003,Second Stage of Tertiary Education,East,White-collar worker,0.42297,636,1218,0.39521,0.45073
2003,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.33503,310,1218,0.30851,0.36155
2003,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.06740,79,1218,0.05331,0.08148
2004,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.92461,432,432,0.89968,0.94953
2004,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.88916,153,153,0.83925,0.93907
2004,Primary Level,West,Blue-collar worker,0.27697,63,224,0.21823,0.33570
2004,Primary Level,West,Not employed: Pensioner,0.34350,73,224,0.28117,0.40583
