year,quintil_oecd,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,2nd Quintile,East,White-collar worker,0.16401,249,1377,0.14444,0.18357
2001,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.07830,138,1377,0.06411,0.09250
2001,2nd Quintile,East,Not employed: Pensioner,0.42317,500,1377,0.39706,0.44927
2001,2nd Quintile,East,Not employed: registered unemployed,0.09035,146,1377,0.07520,0.10550
2001,2nd Quintile,East,Not employed: no further information,0.01754,35,1377,0.01061,0.02448
2001,3rd Quintile,West,Self-employed,0.02882,101,3210,0.02303,0.03460
2001,3rd Quintile,West,Blue-collar worker,0.22759,769,3210,0.21309,0.24210
2001,3rd Quintile,West,Civil servant,0.02171,83,3210,0.01667,0.02675
2001,3rd Quintile,West,White-collar worker,0.25911,851,3210,0.24395,0.27427
2001,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.06502,244,3210,0.05649,0.07355
2001,3rd Quintile,West,Not employed: Pensioner,0.26920,733,3210,0.25386,0.28455
2001,3rd Quintile,West,Not employed: registered unemployed,0.03007,97,3210,0.02416,0.03598
2001,3rd Quintile,West,Not employed: no further information,0.09338,332,3210,0.08331,0.10344
2001,3rd Quintile,East,Self-employed,0.03231,45,1251,0.02251,0.04212
2001,3rd Quintile,East,Blue-collar worker,0.21898,295,1251,0.19606,0.24191
2001,3rd Quintile,East,White-collar worker,0.22766,340,1251,0.20442,0.25091
2001,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.06706,109,1251,0.05320,0.08093
2001,3rd Quintile,East,Not employed: Pensioner,0.33812,358,1251,0.31190,0.36435
2001,3rd Quintile,East,Not employed: registered unemployed,0.07787,104,1251,0.06302,0.09273
2001,4th Quintile,West,Self-employed,0.05635,206,3623,0.04884,0.06386
2001,4th Quintile,West,Blue-collar worker,0.17166,626,3623,0.15938,0.18394
2001,4th Quintile,West,Civil servant,0.04590,179,3623,0.03908,0.05272
2001,4th Quintile,West,White-collar worker,0.34034,1263,3623,0.32491,0.35577
2001,4th Quintile,West,Apprentice/ Trainee/ Intern,0.06230,255,3623,0.05442,0.07017
2001,4th Quintile,West,Not employed: Pensioner,0.22556,710,3623,0.21195,0.23917
2001,4th Quintile,West,Not employed: registered unemployed,0.02458,97,3623,0.01953,0.02962
2001,4th Quintile,West,Not employed: no further information,0.06788,287,3623,0.05968,0.07607
2001,4th Quintile,East,Self-employed,0.06762,62,949,0.05164,0.08361
2001,4th Quintile,East,Blue-collar worker,0.16871,175,949,0.14487,0.19255
2001,4th Quintile,East,Civil servant,0.03517,37,949,0.02344,0.04689
2001,4th Quintile,East,White-collar worker,0.34627,346,949,0.31598,0.37655
2001,4th Quintile,East,Apprentice/ Trainee/ Intern,0.06868,81,949,0.05258,0.08478
2001,4th Quintile,East,Not employed: Pensioner,0.24702,188,949,0.21957,0.27448
2001,4th Quintile,East,Not employed: registered unemployed,0.05415,60,949,0.03974,0.06855
2001,5th Quintile,West,Self-employed,0.13324,502,3931,0.12262,0.14387
2001,5th Quintile,West,Blue-collar worker,0.07015,299,3931,0.06217,0.07814
2001,5th Quintile,West,Civil servant,0.08678,366,3931,0.07798,0.09558
2001,5th Quintile,West,White-collar worker,0.37100,1492,3931,0.35589,0.38610
2001,5th Quintile,West,Apprentice/ Trainee/ Intern,0.04046,188,3931,0.03430,0.04662
2001,5th Quintile,West,Not employed: Pensioner,0.20595,703,3931,0.19331,0.21859
2001,5th Quintile,West,Not employed: registered unemployed,0.01864,75,3931,0.01441,0.02287
2001,5th Quintile,West,Not employed: no further information,0.07139,306,3931,0.06334,0.07944
2001,5th Quintile,East,Self-employed,0.17324,93,551,0.14161,0.20487
2001,5th Quintile,East,Blue-collar worker,0.06768,44,551,0.04668,0.08867
2001,5th Quintile,East,Civil servant,0.07314,38,551,0.05138,0.09490
2001,5th Quintile,East,White-collar worker,0.44625,277,551,0.40470,0.48779
2001,5th Quintile,East,Apprentice/ Trainee/ Intern,0.06620,44,551,0.04542,0.08698
2001,5th Quintile,East,Not employed: Pensioner,0.10923,55,551,0.08316,0.13530
2002,1st Quintile,West,Self-employed,0.02082,50,2381,0.01509,0.02656
2002,1st Quintile,West,Blue-collar worker,0.17212,444,2381,0.15695,0.18728
2002,1st Quintile,West,White-collar worker,0.10617,241,2381,0.09380,0.11855
2002,1st Quintile,West,Apprentice/ Trainee/ Intern,0.11591,285,2381,0.10304,0.12877
2002,1st Quintile,West,Not employed: Pensioner,0.31452,659,2381,0.29586,0.33317
2002,1st Quintile,West,Not employed: registered unemployed,0.11809,274,2381,0.10512,0.13106
2002,1st Quintile,West,Not employed: no further information,0.14823,428,2381,0.13395,0.16250
2002,1st Quintile,East,Blue-collar worker,0.14139,161,1041,0.12022,0.16257
2002,1st Quintile,East,White-collar worker,0.11421,117,1041,0.09488,0.13354
2002,1st Quintile,East,Apprentice/ Trainee/ Intern,0.12082,149,1041,0.10101,0.14063
2002,1st Quintile,East,Not employed: Pensioner,0.30325,273,1041,0.27532,0.33119
2002,1st Quintile,East,Not employed: registered unemployed,0.24439,274,1041,0.21828,0.27051
2002,1st Quintile,East,Not employed: no further information,0.05432,67,1041,0.04054,0.06809
2002,2nd Quintile,West,Self-employed,0.01784,56,2659,0.01281,0.02287
2002,2nd Quintile,West,Blue-collar worker,0.24620,701,2659,0.22983,0.26258
2002,2nd Quintile,West,White-collar worker,0.15936,452,2659,0.14545,0.17328
2002,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.07958,240,2659,0.06929,0.08987
2002,2nd Quintile,West,Not employed: Pensioner,0.32316,724,2659,0.30538,0.34094
2002,2nd Quintile,West,Not employed: registered unemployed,0.04850,129,2659,0.04033,0.05667
2002,2nd Quintile,West,Not employed: no further information,0.11303,357,2659,0.10099,0.12506
2002,2nd Quintile,East,Self-employed,0.02869,36,1191,0.01921,0.03818
2002,2nd Quintile,East,Blue-collar worker,0.16877,228,1191,0.14749,0.19005
2002,2nd Quintile,East,White-collar worker,0.14754,203,1191,0.12739,0.16769
2002,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.08143,113,1191,0.06589,0.09697
2002,2nd Quintile,East,Not employed: Pensioner,0.43979,471,1191,0.41159,0.46799
2002,2nd Quintile,East,Not employed: registered unemployed,0.10798,140,1191,0.09035,0.12561
2002,3rd Quintile,West,Self-employed,0.02747,89,2847,0.02146,0.03347
2002,3rd Quintile,West,Blue-collar worker,0.21734,617,2847,0.20219,0.23250
2002,3rd Quintile,West,Civil servant,0.02162,75,2847,0.01628,0.02697
2002,3rd Quintile,West,White-collar worker,0.26159,757,2847,0.24544,0.27774
2002,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.06872,237,2847,0.05943,0.07802
2002,3rd Quintile,West,Not employed: Pensioner,0.27745,680,2847,0.26100,0.29390
2002,3rd Quintile,West,Not employed: registered unemployed,0.03587,105,2847,0.02904,0.04271
2002,3rd Quintile,West,Not employed: no further information,0.08754,287,2847,0.07716,0.09792
2002,3rd Quintile,East,Self-employed,0.04279,48,1130,0.03098,0.05459
2002,3rd Quintile,East,Blue-collar worker,0.19971,230,1130,0.17639,0.22303
2002,3rd Quintile,East,White-collar worker,0.21877,286,1130,0.19465,0.24288
2002,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.08185,111,1130,0.06586,0.09784
2002,3rd Quintile,East,Not employed: Pensioner,0.34147,356,1130,0.31380,0.36913
2002,3rd Quintile,East,Not employed: registered unemployed,0.07885,99,1130,0.06313,0.09457
2002,4th Quintile,West,Self-employed,0.03521,141,3318,0.02893,0.04148
2002,4th Quintile,West,Blue-collar worker,0.19122,611,3318,0.17783,0.20460
2002,4th Quintile,West,Civil servant,0.03725,156,3318,0.03081,0.04370
2002,4th Quintile,West,White-collar worker,0.32531,1120,3318,0.30936,0.34125
2002,4th Quintile,West,Apprentice/ Trainee/ Intern,0.05640,237,3318,0.04855,0.06425
2002,4th Quintile,West,Not employed: Pensioner,0.25107,696,3318,0.23632,0.26583
2002,4th Quintile,West,Not employed: registered unemployed,0.02783,94,3318,0.02224,0.03343
2002,4th Quintile,West,Not employed: no further information,0.07281,263,3318,0.06397,0.08166
2002,4th Quintile,East,Self-employed,0.06008,47,1013,0.04544,0.07472
2002,4th Quintile,East,Blue-collar worker,0.18335,194,1013,0.15951,0.20720
2002,4th Quintile,East,Civil servant,0.02782,34,1013,0.01769,0.03795
2002,4th Quintile,East,White-collar worker,0.30728,363,1013,0.27886,0.33571
2002,4th Quintile,East,Apprentice/ Trainee/ Intern,0.06449,83,1013,0.04936,0.07962
2002,4th Quintile,East,Not employed: Pensioner,0.28267,235,1013,0.25493,0.31042
2002,4th Quintile,East,Not employed: registered unemployed,0.05732,57,1013,0.04300,0.07164
2002,5th Quintile,West,Self-employed,0.12700,512,4288,0.11703,0.13696
2002,5th Quintile,West,Blue-collar worker,0.07886,345,4288,0.07079,0.08693
2002,5th Quintile,West,Civil servant,0.07706,378,4288,0.06908,0.08505
2002,5th Quintile,West,White-collar worker,0.38595,1728,4288,0.37138,0.40052
2002,5th Quintile,West,Apprentice/ Trainee/ Intern,0.03522,220,4288,0.02970,0.04074
2002,5th Quintile,West,Not employed: Pensioner,0.21035,723,4288,0.19815,0.22255
2002,5th Quintile,West,Not employed: registered unemployed,0.02182,81,4288,0.01745,0.02620
2002,5th Quintile,West,Not employed: no further information,0.06127,301,4288,0.05409,0.06845
2002,5th Quintile,East,Self-employed,0.14573,95,653,0.11865,0.17281
2002,5th Quintile,East,Blue-collar worker,0.09865,68,653,0.07576,0.12153
2002,5th Quintile,East,Civil servant,0.04681,37,653,0.03060,0.06302
2002,5th Quintile,East,White-collar worker,0.45771,331,653,0.41946,0.49595
2002,5th Quintile,East,Apprentice/ Trainee/ Intern,0.05982,62,653,0.04161,0.07802
2002,5th Quintile,East,Not employed: Pensioner,0.12648,60,653,0.10097,0.15200
2003,1st Quintile,West,Self-employed,0.01759,46,2362,0.01229,0.02290
2003,1st Quintile,West,Blue-collar worker,0.15022,396,2362,0.13581,0.16464
2003,1st Quintile,West,White-collar worker,0.10296,248,2362,0.09070,0.11522
2003,1st Quintile,West,Apprentice/ Trainee/ Intern,0.11169,295,2362,0.09898,0.12440
2003,1st Quintile,West,Not employed: Pensioner,0.32458,673,2362,0.30570,0.34347
2003,1st Quintile,West,Not employed: registered unemployed,0.14368,314,2362,0.12953,0.15783
2003,1st Quintile,West,Not employed: no further information,0.14324,390,2362,0.12911,0.15737
2003,1st Quintile,East,Blue-collar worker,0.14571,154,996,0.12379,0.16763
2003,1st Quintile,East,White-collar worker,0.09234,108,996,0.07435,0.11033
2003,1st Quintile,East,Apprentice/ Trainee/ Intern,0.12278,139,996,0.10238,0.14317
2003,1st Quintile,East,Not employed: Pensioner,0.30093,255,996,0.27243,0.32943
2003,1st Quintile,East,Not employed: registered unemployed,0.26751,284,996,0.24000,0.29501
2003,1st Quintile,East,Not employed: no further information,0.04841,56,996,0.03508,0.06175
2003,2nd Quintile,West,Self-employed,0.02340,62,2518,0.01749,0.02930
2003,2nd Quintile,West,Blue-collar worker,0.23049,601,2518,0.21404,0.24695
2003,2nd Quintile,West,White-collar worker,0.16506,451,2518,0.15056,0.17957
2003,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.07315,209,2518,0.06298,0.08333
2003,2nd Quintile,West,Not employed: Pensioner,0.32811,731,2518,0.30977,0.34645
2003,2nd Quintile,West,Not employed: registered unemployed,0.05516,142,2518,0.04624,0.06408
2003,2nd Quintile,West,Not employed: no further information,0.11302,322,2518,0.10065,0.12539
2003,2nd Quintile,East,Self-employed,0.03011,37,1293,0.02079,0.03943
2003,2nd Quintile,East,Blue-collar worker,0.17576,253,1293,0.15501,0.19652
2003,2nd Quintile,East,White-collar worker,0.14607,211,1293,0.12681,0.16532
2003,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.08163,124,1293,0.06670,0.09655
2003,2nd Quintile,East,Not employed: Pensioner,0.41014,466,1293,0.38332,0.43696
2003,2nd Quintile,East,Not employed: registered unemployed,0.11477,165,1293,0.09739,0.13215
2003,2nd Quintile,East,Not employed: no further information,0.02825,37,1293,0.01922,0.03729
2003,3rd Quintile,West,Self-employed,0.02990,93,2857,0.02366,0.03615
2003,3rd Quintile,West,Blue-collar worker,0.22023,633,2857,0.20503,0.23543
2003,3rd Quintile,West,Civil servant,0.02556,83,2857,0.01977,0.03135
2003,3rd Quintile,West,White-collar worker,0.26299,781,2857,0.24684,0.27914
2003,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.06152,220,2857,0.05271,0.07033
2003,3rd Quintile,West,Not employed: Pensioner,0.28466,677,2857,0.26811,0.30121
2003,3rd Quintile,West,Not employed: registered unemployed,0.03607,104,2857,0.02923,0.04291
2003,3rd Quintile,West,Not employed: no further information,0.07597,266,2857,0.06626,0.08569
2003,3rd Quintile,East,Self-employed,0.03033,38,1156,0.02044,0.04022
2003,3rd Quintile,East,Blue-collar worker,0.19542,229,1156,0.17255,0.21829
2003,3rd Quintile,East,White-collar worker,0.22959,298,1156,0.20534,0.25385
2003,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.06823,103,1156,0.05369,0.08277
2003,3rd Quintile,East,Not employed: Pensioner,0.36966,388,1156,0.34182,0.39750
2003,3rd Quintile,East,Not employed: registered unemployed,0.07579,100,1156,0.06052,0.09105
2003,4th Quintile,West,Self-employed,0.03819,135,3457,0.03180,0.04457
2003,4th Quintile,West,Blue-collar worker,0.18545,607,3457,0.17249,0.19840
2003,4th Quintile,West,Civil servant,0.03787,176,3457,0.03151,0.04424
2003,4th Quintile,West,White-collar worker,0.34612,1229,3457,0.33026,0.36198
2003,4th Quintile,West,Apprentice/ Trainee/ Intern,0.06276,284,3457,0.05467,0.07084
2003,4th Quintile,West,Not employed: Pensioner,0.22719,655,3457,0.21322,0.24116
2003,4th Quintile,West,Not employed: registered unemployed,0.03039,101,3457,0.02467,0.03611
2003,4th Quintile,West,Not employed: no further information,0.06951,270,3457,0.06103,0.07799
2003,4th Quintile,East,Self-employed,0.06992,57,981,0.05395,0.08589
2003,4th Quintile,East,Blue-collar worker,0.16003,154,981,0.13708,0.18299
2003,4th Quintile,East,Civil servant,0.02855,32,981,0.01812,0.03898
2003,4th Quintile,East,White-collar worker,0.34111,372,981,0.31142,0.37079
2003,4th Quintile,East,Apprentice/ Trainee/ Intern,0.05475,79,981,0.04050,0.06899
2003,4th Quintile,East,Not employed: Pensioner,0.27563,226,981,0.24765,0.30361
2003,4th Quintile,East,Not employed: registered unemployed,0.05996,61,981,0.04509,0.07482
2003,5th Quintile,West,Self-employed,0.13119,722,5512,0.12228,0.14011
2003,5th Quintile,West,Blue-collar worker,0.06557,324,5512,0.05903,0.07210
2003,5th Quintile,West,Civil servant,0.08451,588,5512,0.07717,0.09186
2003,5th Quintile,West,White-collar worker,0.38042,2095,5512,0.36760,0.39324
2003,5th Quintile,West,Apprentice/ Trainee/ Intern,0.04821,364,5512,0.04255,0.05386
2003,5th Quintile,West,Not employed: Pensioner,0.20800,925,5512,0.19729,0.21872
2003,5th Quintile,West,Not employed: registered unemployed,0.01871,102,5512,0.01513,0.02229
2003,5th Quintile,West,Not employed: no further information,0.06066,392,5512,0.05436,0.06696
2003,5th Quintile,East,Self-employed,0.15012,126,768,0.12484,0.17540
2003,5th Quintile,East,Blue-collar worker,0.06938,50,768,0.05140,0.08737
2003,5th Quintile,East,Civil servant,0.06107,64,768,0.04413,0.07802
2003,5th Quintile,East,White-collar worker,0.42451,374,768,0.38953,0.45949
2003,5th Quintile,East,Apprentice/ Trainee/ Intern,0.06328,78,768,0.04605,0.08051
2003,5th Quintile,East,Not employed: Pensioner,0.14575,76,768,0.12077,0.17072
2004,1st Quintile,West,Self-employed,0.02190,55,2232,0.01583,0.02798
2004,1st Quintile,West,Blue-collar worker,0.16898,389,2232,0.15343,0.18453
2004,1st Quintile,West,White-collar worker,0.11029,247,2232,0.09729,0.12329
2004,1st Quintile,West,Apprentice/ Trainee/ Intern,0.11644,289,2232,0.10313,0.12975
2004,1st Quintile,West,Not employed: Pensioner,0.29710,591,2232,0.27814,0.31606
2004,1st Quintile,West,Not employed: registered unemployed,0.15369,322,2232,0.13873,0.16866
2004,1st Quintile,West,Not employed: no further information,0.12711,339,2232,0.11329,0.14093
2004,1st Quintile,East,Blue-collar worker,0.13841,146,980,0.11677,0.16004
2004,1st Quintile,East,White-collar worker,0.10848,115,980,0.08900,0.12796
2004,1st Quintile,East,Apprentice/ Trainee/ Intern,0.13613,150,980,0.11465,0.15762
2004,1st Quintile,East,Not employed: Pensioner,0.27768,233,980,0.24962,0.30573
2004,1st Quintile,East,Not employed: registered unemployed,0.26361,273,980,0.23601,0.29121
2004,1st Quintile,East,Not employed: no further information,0.05726,63,980,0.04270,0.07181
2004,2nd Quintile,West,Self-employed,0.02903,72,2505,0.02245,0.03560
2004,2nd Quintile,West,Blue-collar worker,0.21476,587,2505,0.19868,0.23085
2004,2nd Quintile,West,White-collar worker,0.17242,449,2505,0.15762,0.18721
2004,2nd Quintile,West,Apprentice/ Trainee/ Intern,0.09109,239,2505,0.07982,0.10236
2004,2nd Quintile,West,Not employed: Pensioner,0.32118,690,2505,0.30289,0.33946
2004,2nd Quintile,West,Not employed: registered unemployed,0.05823,147,2505,0.04906,0.06740
2004,2nd Quintile,West,Not employed: no further information,0.10405,321,2505,0.09209,0.11601
2004,2nd Quintile,East,Self-employed,0.03610,38,1244,0.02573,0.04647
2004,2nd Quintile,East,Blue-collar worker,0.17173,246,1244,0.15076,0.19269
2004,2nd Quintile,East,White-collar worker,0.14361,193,1244,0.12411,0.16311
2004,2nd Quintile,East,Apprentice/ Trainee/ Intern,0.08319,115,1244,0.06783,0.09854
2004,2nd Quintile,East,Not employed: Pensioner,0.42909,460,1244,0.40157,0.45660
2004,2nd Quintile,East,Not employed: registered unemployed,0.11314,159,1244,0.09553,0.13075
2004,2nd Quintile,East,Not employed: no further information,0.01924,33,1244,0.01160,0.02687
2004,3rd Quintile,West,Self-employed,0.03522,110,2834,0.02843,0.04201
2004,3rd Quintile,West,Blue-collar worker,0.20440,574,2834,0.18955,0.21925
2004,3rd Quintile,West,Civil servant,0.01919,60,2834,0.01414,0.02424
2004,3rd Quintile,West,White-collar worker,0.25186,741,2834,0.23588,0.26784
2004,3rd Quintile,West,Apprentice/ Trainee/ Intern,0.07286,253,2834,0.06329,0.08243
2004,3rd Quintile,West,Not employed: Pensioner,0.28380,696,2834,0.26720,0.30040
2004,3rd Quintile,West,Not employed: registered unemployed,0.04791,144,2834,0.04005,0.05578
2004,3rd Quintile,West,Not employed: no further information,0.08197,256,2834,0.07187,0.09208
2004,3rd Quintile,East,Self-employed,0.03598,44,1140,0.02517,0.04680
2004,3rd Quintile,East,Blue-collar worker,0.21309,241,1140,0.18931,0.23688
2004,3rd Quintile,East,White-collar worker,0.20057,277,1140,0.17731,0.22382
2004,3rd Quintile,East,Apprentice/ Trainee/ Intern,0.06248,105,1140,0.04842,0.07653
2004,3rd Quintile,East,Not employed: Pensioner,0.38741,394,1140,0.35912,0.41570
2004,3rd Quintile,East,Not employed: registered unemployed,0.07887,79,1140,0.06322,0.09452
2004,4th Quintile,West,Self-employed,0.05029,179,3336,0.04287,0.05771
2004,4th Quintile,West,Blue-collar worker,0.17119,537,3336,0.15840,0.18397
2004,4th Quintile,West,Civil servant,0.04008,165,3336,0.03342,0.04673
2004,4th Quintile,West,White-collar worker,0.32440,1135,3336,0.30851,0.34028
2004,4th Quintile,West,Apprentice/ Trainee/ Intern,0.05907,261,3336,0.05107,0.06707
2004,4th Quintile,West,Not employed: Pensioner,0.26492,713,3336,0.24994,0.27990
