year,pgisced97,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.04458,420,7972,0.04005,0.04911
2000,Upper Secondary Level,Urban regions,Not employed: no further information,0.09466,854,7972,0.08823,0.10109
2000,Upper Secondary Level,Rural regions,Self-employed,0.04609,215,4799,0.04015,0.05202
2000,Upper Secondary Level,Rural regions,Blue-collar worker,0.24761,1280,4799,0.23539,0.25982
2000,Upper Secondary Level,Rural regions,Civil servant,0.01750,91,4799,0.01379,0.02121
2000,Upper Secondary Level,Rural regions,White-collar worker,0.21661,1040,4799,0.20496,0.22827
2000,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03305,192,4799,0.02799,0.03811
2000,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.27053,1095,4799,0.25796,0.28310
2000,Upper Secondary Level,Rural regions,Not employed: Military/Community Service,0.00688,41,4799,0.00454,0.00922
2000,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.08092,452,4799,0.07320,0.08863
2000,Upper Secondary Level,Rural regions,Not employed: no further information,0.07928,393,4799,0.07163,0.08692
2000,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.08049,63,827,0.06194,0.09904
2000,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.14232,129,827,0.11849,0.16614
2000,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.43537,372,827,0.40156,0.46918
2000,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.06920,67,827,0.05189,0.08650
2000,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.13340,95,827,0.11022,0.15659
2000,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.09994,101,827,0.07948,0.12039
2000,Post-secondary Non-tertiary Level,Rural regions,Blue-collar worker,0.12801,39,151,0.07454,0.18147
2000,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.42299,112,151,0.34393,0.50205
2000,First Stage of Tertiary Education,Urban regions,Self-employed,0.08480,109,1171,0.06884,0.10076
2000,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.11571,146,1171,0.09738,0.13403
2000,First Stage of Tertiary Education,Urban regions,Civil servant,0.04722,59,1171,0.03506,0.05937
2000,First Stage of Tertiary Education,Urban regions,White-collar worker,0.40073,487,1171,0.37265,0.42881
2000,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.22966,222,1171,0.20556,0.25376
2000,First Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.02579,40,1171,0.01671,0.03488
2000,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.08459,108,1171,0.06864,0.10053
2000,First Stage of Tertiary Education,Rural regions,Self-employed,0.12946,95,661,0.10385,0.15507
2000,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.15311,113,661,0.12563,0.18058
2000,First Stage of Tertiary Education,Rural regions,White-collar worker,0.30669,225,661,0.27151,0.34187
2000,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.24911,142,661,0.21611,0.28210
2000,First Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.04826,37,661,0.03191,0.06461
2000,First Stage of Tertiary Education,Rural regions,Not employed: no further information,0.06307,49,661,0.04453,0.08162
2000,Second Stage of Tertiary Education,Urban regions,Self-employed,0.11499,274,2610,0.10275,0.12723
2000,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.03456,83,2610,0.02755,0.04157
2000,Second Stage of Tertiary Education,Urban regions,Civil servant,0.11700,334,2610,0.10466,0.12933
2000,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.44592,1217,2610,0.42684,0.46499
2000,Second Stage of Tertiary Education,Urban regions,Apprentice/ Trainee/ Intern,0.02455,71,2610,0.01861,0.03049
2000,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.17148,390,2610,0.15701,0.18594
2000,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.03061,89,2610,0.02400,0.03722
2000,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.05564,152,2610,0.04685,0.06444
2000,Second Stage of Tertiary Education,Rural regions,Self-employed,0.11341,121,1163,0.09518,0.13164
2000,Second Stage of Tertiary Education,Rural regions,Blue-collar worker,0.03231,41,1163,0.02214,0.04247
2000,Second Stage of Tertiary Education,Rural regions,Civil servant,0.10821,136,1163,0.09035,0.12607
2000,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.40675,547,1163,0.37850,0.43499
2000,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.21736,210,1163,0.19364,0.24107
2000,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.04613,65,1163,0.03407,0.05819
2000,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.04129,43,1163,0.02985,0.05273
2001,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.82561,295,295,0.78224,0.86898
2001,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.87175,163,163,0.82026,0.92324
2001,Primary Level,Urban regions,Blue-collar worker,0.32440,81,211,0.26108,0.38771
2001,Primary Level,Urban regions,Not employed: Pensioner,0.31044,70,211,0.24786,0.37302
2001,Primary Level,Urban regions,Not employed: no further information,0.22563,60,211,0.16910,0.28217
2001,Lower Secondary Level,Urban regions,Blue-collar worker,0.20404,479,2045,0.18657,0.22151
2001,Lower Secondary Level,Urban regions,White-collar worker,0.05986,126,2045,0.04958,0.07015
2001,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.13648,340,2045,0.12160,0.15136
2001,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.38424,641,2045,0.36316,0.40533
2001,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.06625,148,2045,0.05547,0.07704
2001,Lower Secondary Level,Urban regions,Not employed: no further information,0.12450,311,2045,0.11019,0.13881
2001,Lower Secondary Level,Rural regions,Blue-collar worker,0.16637,165,970,0.14292,0.18982
2001,Lower Secondary Level,Rural regions,White-collar worker,0.02716,31,970,0.01693,0.03740
2001,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.19168,245,970,0.16690,0.21647
2001,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.45812,376,970,0.42675,0.48949
2001,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.04476,53,970,0.03174,0.05778
2001,Lower Secondary Level,Rural regions,Not employed: no further information,0.09018,100,970,0.07214,0.10821
2001,Upper Secondary Level,Urban regions,Self-employed,0.05159,366,7217,0.04649,0.05670
2001,Upper Secondary Level,Urban regions,Blue-collar worker,0.20368,1571,7217,0.19439,0.21298
2001,Upper Secondary Level,Urban regions,Civil servant,0.02248,171,7217,0.01906,0.02590
2001,Upper Secondary Level,Urban regions,White-collar worker,0.25526,1906,7217,0.24520,0.26532
2001,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04319,347,7217,0.03850,0.04788
2001,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.28171,1731,7217,0.27133,0.29209
2001,Upper Secondary Level,Urban regions,Not employed: Military/Community Service,0.00556,42,7217,0.00385,0.00728
2001,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.04517,354,7217,0.04038,0.04996
2001,Upper Secondary Level,Urban regions,Not employed: no further information,0.08879,729,7217,0.08223,0.09536
2001,Upper Secondary Level,Rural regions,Self-employed,0.04536,185,4337,0.03917,0.05155
2001,Upper Secondary Level,Rural regions,Blue-collar worker,0.24917,1157,4337,0.23629,0.26204
2001,Upper Secondary Level,Rural regions,Civil servant,0.02119,95,4337,0.01690,0.02547
2001,Upper Secondary Level,Rural regions,White-collar worker,0.20985,930,4337,0.19773,0.22197
2001,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03250,182,4337,0.02722,0.03778
2001,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.27559,1018,4337,0.26229,0.28889
2001,Upper Secondary Level,Rural regions,Not employed: Military/Community Service,0.00793,35,4337,0.00529,0.01057
2001,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.08856,434,4337,0.08011,0.09702
2001,Upper Secondary Level,Rural regions,Not employed: no further information,0.06849,301,4337,0.06097,0.07600
2001,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.06723,54,815,0.05003,0.08443
2001,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.14357,122,815,0.11948,0.16766
2001,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.42855,363,815,0.39456,0.46255
2001,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.06482,53,815,0.04791,0.08174
2001,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.14466,95,815,0.12050,0.16883
2001,Post-secondary Non-tertiary Level,Urban regions,Not employed: registered unemployed,0.04966,43,815,0.03474,0.06458
2001,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.08798,85,815,0.06852,0.10744
2001,Post-secondary Non-tertiary Level,Rural regions,Blue-collar worker,0.13507,38,135,0.07719,0.19294
2001,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.36599,97,135,0.28443,0.44755
2001,First Stage of Tertiary Education,Urban regions,Self-employed,0.09136,105,1058,0.07399,0.10873
2001,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.10569,127,1058,0.08715,0.12422
2001,First Stage of Tertiary Education,Urban regions,Civil servant,0.04592,50,1058,0.03330,0.05854
2001,First Stage of Tertiary Education,Urban regions,White-collar worker,0.40785,447,1058,0.37823,0.43748
2001,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.24623,217,1058,0.22026,0.27220
2001,First Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.03179,36,1058,0.02122,0.04237
2001,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.05995,76,1058,0.04564,0.07426
2001,First Stage of Tertiary Education,Rural regions,Self-employed,0.13174,85,583,0.10427,0.15922
2001,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.13566,90,583,0.10784,0.16348
2001,First Stage of Tertiary Education,Rural regions,White-collar worker,0.31623,197,583,0.27845,0.35400
2001,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.26032,128,583,0.22467,0.29597
2001,First Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.06279,42,583,0.04308,0.08250
2001,First Stage of Tertiary Education,Rural regions,Not employed: no further information,0.05594,41,583,0.03727,0.07461
2001,Second Stage of Tertiary Education,Urban regions,Self-employed,0.11116,254,2442,0.09869,0.12362
2001,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.02990,66,2442,0.02314,0.03665
2001,Second Stage of Tertiary Education,Urban regions,Civil servant,0.12014,312,2442,0.10724,0.13304
2001,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.44753,1146,2442,0.42781,0.46726
2001,Second Stage of Tertiary Education,Urban regions,Apprentice/ Trainee/ Intern,0.02662,56,2442,0.02023,0.03300
2001,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.17110,379,2442,0.15616,0.18604
2001,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.03544,85,2442,0.02811,0.04277
2001,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.05766,144,2442,0.04842,0.06691
2001,Second Stage of Tertiary Education,Rural regions,Self-employed,0.09567,100,1088,0.07818,0.11315
2001,Second Stage of Tertiary Education,Rural regions,Blue-collar worker,0.03906,41,1088,0.02754,0.05057
2001,Second Stage of Tertiary Education,Rural regions,Civil servant,0.10241,118,1088,0.08439,0.12043
2001,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.42051,517,1088,0.39116,0.44985
2001,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.24284,220,1088,0.21735,0.26833
2001,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.04317,58,1088,0.03109,0.05525
2001,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.03635,34,1088,0.02523,0.04748
2002,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.88505,368,368,0.85242,0.91768
2002,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.91437,167,167,0.87181,0.95694
2002,Primary Level,Urban regions,Blue-collar worker,0.28161,63,189,0.21731,0.34590
2002,Primary Level,Urban regions,Not employed: Pensioner,0.31000,69,189,0.24389,0.37611
2002,Primary Level,Urban regions,Not employed: no further information,0.23167,57,189,0.17136,0.29198
2002,Lower Secondary Level,Urban regions,Blue-collar worker,0.20428,415,1915,0.18622,0.22235
2002,Lower Secondary Level,Urban regions,White-collar worker,0.06347,136,1915,0.05255,0.07439
2002,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.14307,338,1915,0.12738,0.15875
2002,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.38192,618,1915,0.36015,0.40369
2002,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.07601,141,1915,0.06413,0.08788
2002,Lower Secondary Level,Urban regions,Not employed: no further information,0.11522,267,1915,0.10092,0.12953
2002,Lower Secondary Level,Rural regions,Blue-collar worker,0.16028,141,918,0.13653,0.18402
2002,Lower Secondary Level,Rural regions,White-collar worker,0.03153,35,918,0.02022,0.04284
2002,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.19503,235,918,0.16938,0.22067
2002,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.43978,356,918,0.40766,0.47191
2002,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.04804,46,918,0.03420,0.06188
2002,Lower Secondary Level,Rural regions,Not employed: no further information,0.10473,105,918,0.08491,0.12455
2002,Upper Secondary Level,Urban regions,Self-employed,0.04492,395,7327,0.04018,0.04967
2002,Upper Secondary Level,Urban regions,Blue-collar worker,0.20377,1438,7327,0.19455,0.21300
2002,Upper Secondary Level,Urban regions,Civil servant,0.02080,188,7327,0.01753,0.02407
2002,Upper Secondary Level,Urban regions,White-collar worker,0.24809,1995,7327,0.23820,0.25798
2002,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04113,378,7327,0.03658,0.04567
2002,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.29571,1779,7327,0.28526,0.30616
2002,Upper Secondary Level,Urban regions,Not employed: Military/Community Service,0.00485,46,7327,0.00326,0.00644
2002,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.05561,392,7327,0.05036,0.06085
2002,Upper Secondary Level,Urban regions,Not employed: no further information,0.08310,716,7327,0.07678,0.08942
2002,Upper Secondary Level,Rural regions,Self-employed,0.03763,167,4210,0.03188,0.04338
2002,Upper Secondary Level,Rural regions,Blue-collar worker,0.23970,1047,4210,0.22681,0.25260
2002,Upper Secondary Level,Rural regions,Civil servant,0.02174,94,4210,0.01733,0.02615
2002,Upper Secondary Level,Rural regions,White-collar worker,0.21856,970,4210,0.20608,0.23105
2002,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03447,202,4210,0.02896,0.03999
2002,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.27440,1013,4210,0.26092,0.28788
2002,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.09553,422,4210,0.08665,0.10441
2002,Upper Secondary Level,Rural regions,Not employed: no further information,0.07145,295,4210,0.06367,0.07923
2002,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.05696,59,887,0.04170,0.07222
2002,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.13590,108,887,0.11333,0.15846
2002,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.42402,414,887,0.39148,0.45656
2002,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.07833,61,887,0.06063,0.09602
2002,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.14312,98,887,0.12006,0.16618
