year,pgisced97,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.83906,136,136,0.77707,0.90105
1999,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.84239,143,143,0.78246,0.90233
1999,Primary Level,male,Blue-collar worker,0.48496,77,123,0.39627,0.57364
1999,Primary Level,male,Not employed: Pensioner,0.20019,46,123,0.12918,0.27120
1999,Primary Level,female,Blue-collar worker,0.36059,78,218,0.29670,0.42448
1999,Primary Level,female,Not employed: Pensioner,0.25019,59,218,0.19256,0.30782
1999,Primary Level,female,Not employed: no further information,0.27543,81,218,0.21599,0.33487
1999,Lower Secondary Level,male,Self-employed,0.03675,32,849,0.02409,0.04942
1999,Lower Secondary Level,male,Blue-collar worker,0.27639,292,849,0.24629,0.30649
1999,Lower Secondary Level,male,White-collar worker,0.06165,49,849,0.04546,0.07784
1999,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.23810,226,849,0.20943,0.26676
1999,Lower Secondary Level,male,Not employed: Pensioner,0.26181,168,849,0.23222,0.29140
1999,Lower Secondary Level,male,Not employed: registered unemployed,0.08975,82,849,0.07051,0.10899
1999,Lower Secondary Level,female,Blue-collar worker,0.12019,231,1532,0.10390,0.13648
1999,Lower Secondary Level,female,White-collar worker,0.07926,140,1532,0.06573,0.09279
1999,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.08234,176,1532,0.06857,0.09611
1999,Lower Secondary Level,female,Not employed: Pensioner,0.51354,597,1532,0.48851,0.53858
1999,Lower Secondary Level,female,Not employed: registered unemployed,0.03899,80,1532,0.02929,0.04868
1999,Lower Secondary Level,female,Not employed: no further information,0.15137,308,1532,0.13342,0.16933
1999,Upper Secondary Level,male,Self-employed,0.05406,190,3438,0.04650,0.06162
1999,Upper Secondary Level,male,Blue-collar worker,0.33323,1376,3438,0.31747,0.34899
1999,Upper Secondary Level,male,Civil servant,0.03835,129,3438,0.03193,0.04477
1999,Upper Secondary Level,male,White-collar worker,0.18426,597,3438,0.17130,0.19722
1999,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04048,137,3438,0.03389,0.04707
1999,Upper Secondary Level,male,Not employed: Pensioner,0.26230,695,3438,0.24759,0.27700
1999,Upper Secondary Level,male,Not employed: Military/Community Service,0.01101,45,3438,0.00752,0.01450
1999,Upper Secondary Level,male,Not employed: registered unemployed,0.06882,269,3438,0.06036,0.07729
1999,Upper Secondary Level,female,Self-employed,0.03298,120,3465,0.02703,0.03893
1999,Upper Secondary Level,female,Blue-collar worker,0.09399,427,3465,0.08427,0.10371
1999,Upper Secondary Level,female,Civil servant,0.01242,42,3465,0.00873,0.01611
1999,Upper Secondary Level,female,White-collar worker,0.32205,1162,3465,0.30649,0.33761
1999,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04404,176,3465,0.03721,0.05087
1999,Upper Secondary Level,female,Not employed: Pensioner,0.27147,696,3465,0.25666,0.28628
1999,Upper Secondary Level,female,Not employed: registered unemployed,0.05981,248,3465,0.05191,0.06770
1999,Upper Secondary Level,female,Not employed: no further information,0.16324,594,3465,0.15093,0.17555
1999,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.19181,52,150,0.12859,0.25502
1999,Post-secondary Non-tertiary Level,male,White-collar worker,0.38849,98,150,0.31023,0.46675
1999,Post-secondary Non-tertiary Level,female,White-collar worker,0.49561,135,183,0.42297,0.56825
1999,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.17809,48,183,0.12251,0.23367
1999,First Stage of Tertiary Education,male,Self-employed,0.15567,76,432,0.12144,0.18989
1999,First Stage of Tertiary Education,male,Blue-collar worker,0.17272,106,432,0.13703,0.20840
1999,First Stage of Tertiary Education,male,White-collar worker,0.32504,157,432,0.28082,0.36926
1999,First Stage of Tertiary Education,male,Not employed: Pensioner,0.24482,93,432,0.20423,0.28542
1999,First Stage of Tertiary Education,female,White-collar worker,0.43670,160,252,0.37534,0.49806
1999,First Stage of Tertiary Education,female,Not employed: Pensioner,0.22604,47,252,0.17430,0.27779
1999,First Stage of Tertiary Education,female,Not employed: no further information,0.14422,45,252,0.10076,0.18768
1999,Second Stage of Tertiary Education,male,Self-employed,0.13955,137,1052,0.11860,0.16050
1999,Second Stage of Tertiary Education,male,Blue-collar worker,0.02421,41,1052,0.01492,0.03350
1999,Second Stage of Tertiary Education,male,Civil servant,0.13019,125,1052,0.10984,0.15053
1999,Second Stage of Tertiary Education,male,White-collar worker,0.46320,535,1052,0.43305,0.49334
1999,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.18365,174,1052,0.16024,0.20706
1999,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.03790,40,1052,0.02635,0.04944
1999,Second Stage of Tertiary Education,female,Self-employed,0.08950,69,869,0.07051,0.10849
1999,Second Stage of Tertiary Education,female,Civil servant,0.11413,88,869,0.09297,0.13528
1999,Second Stage of Tertiary Education,female,White-collar worker,0.44704,463,869,0.41396,0.48011
1999,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.03353,35,869,0.02156,0.04551
1999,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.17207,106,869,0.14696,0.19718
1999,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.05119,46,869,0.03653,0.06585
1999,Second Stage of Tertiary Education,female,Not employed: no further information,0.08145,62,869,0.06325,0.09964
2000,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.89000,208,208,0.84737,0.93262
2000,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.86971,226,226,0.82572,0.91369
2000,Primary Level,male,Blue-collar worker,0.47141,71,112,0.37854,0.56428
2000,Primary Level,male,Not employed: Pensioner,0.23164,41,112,0.15315,0.31012
2000,Primary Level,female,Blue-collar worker,0.22501,53,208,0.16812,0.28190
2000,Primary Level,female,Not employed: Pensioner,0.30460,63,208,0.24190,0.36730
2000,Primary Level,female,Not employed: no further information,0.37563,92,208,0.30966,0.44161
2000,Lower Secondary Level,male,Blue-collar worker,0.32179,361,1117,0.29438,0.34920
2000,Lower Secondary Level,male,White-collar worker,0.02932,33,1117,0.01942,0.03922
2000,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.29602,378,1117,0.26923,0.32280
2000,Lower Secondary Level,male,Not employed: Pensioner,0.21453,221,1117,0.19045,0.23862
2000,Lower Secondary Level,male,Not employed: registered unemployed,0.07014,91,1117,0.05516,0.08512
2000,Lower Secondary Level,male,Not employed: no further information,0.03091,33,1117,0.02075,0.04106
2000,Lower Secondary Level,female,Self-employed,0.01549,35,2394,0.01055,0.02044
2000,Lower Secondary Level,female,Blue-collar worker,0.13835,373,2394,0.12451,0.15218
2000,Lower Secondary Level,female,White-collar worker,0.05309,135,2394,0.04410,0.06207
2000,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.09921,315,2394,0.08723,0.11119
2000,Lower Secondary Level,female,Not employed: Pensioner,0.48122,928,2394,0.46120,0.50124
2000,Lower Secondary Level,female,Not employed: registered unemployed,0.04283,126,2394,0.03471,0.05094
2000,Lower Secondary Level,female,Not employed: no further information,0.16897,482,2394,0.15396,0.18398
2000,Upper Secondary Level,male,Self-employed,0.06343,390,6256,0.05739,0.06947
2000,Upper Secondary Level,male,Blue-collar worker,0.34188,2275,6256,0.33013,0.35364
2000,Upper Secondary Level,male,Civil servant,0.03506,227,6256,0.03050,0.03962
2000,Upper Secondary Level,male,White-collar worker,0.17198,1040,6256,0.16262,0.18133
2000,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.03818,266,6256,0.03343,0.04293
2000,Upper Secondary Level,male,Not employed: Pensioner,0.26572,1458,6256,0.25477,0.27667
2000,Upper Secondary Level,male,Not employed: Military/Community Service,0.01085,86,6256,0.00828,0.01342
2000,Upper Secondary Level,male,Not employed: registered unemployed,0.06323,455,6256,0.05720,0.06926
2000,Upper Secondary Level,male,Not employed: no further information,0.00967,59,6256,0.00725,0.01210
2000,Upper Secondary Level,female,Self-employed,0.03242,218,6513,0.02812,0.03672
2000,Upper Secondary Level,female,Blue-collar worker,0.10070,743,6513,0.09339,0.10801
2000,Upper Secondary Level,female,Civil servant,0.00637,51,6513,0.00444,0.00830
2000,Upper Secondary Level,female,White-collar worker,0.31756,2115,6513,0.30626,0.32887
2000,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.03995,300,6513,0.03520,0.04471
2000,Upper Secondary Level,female,Not employed: Pensioner,0.28380,1481,6513,0.27285,0.29475
2000,Upper Secondary Level,female,Not employed: registered unemployed,0.05127,417,6513,0.04592,0.05663
2000,Upper Secondary Level,female,Not employed: no further information,0.16760,1188,6513,0.15853,0.17667
2000,Post-secondary Non-tertiary Level,male,Self-employed,0.11109,47,470,0.08265,0.13954
2000,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.21561,122,470,0.17839,0.25283
2000,Post-secondary Non-tertiary Level,male,White-collar worker,0.39306,196,470,0.34886,0.43727
2000,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.08939,46,470,0.06357,0.11522
2000,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.12604,59,470,0.09600,0.15607
2000,Post-secondary Non-tertiary Level,female,Self-employed,0.05456,33,594,0.03628,0.07284
2000,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.07054,46,594,0.04993,0.09115
2000,Post-secondary Non-tertiary Level,female,White-collar worker,0.47182,288,594,0.43164,0.51200
2000,Post-secondary Non-tertiary Level,female,Apprentice/ Trainee/ Intern,0.06257,43,594,0.04308,0.08207
2000,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.14244,62,594,0.11431,0.17057
2000,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.17878,122,594,0.14794,0.20962
2000,First Stage of Tertiary Education,male,Self-employed,0.13574,155,1050,0.11502,0.15647
2000,First Stage of Tertiary Education,male,Blue-collar worker,0.18365,207,1050,0.16021,0.20708
2000,First Stage of Tertiary Education,male,Civil servant,0.04670,54,1050,0.03393,0.05946
2000,First Stage of Tertiary Education,male,White-collar worker,0.32481,351,1050,0.29647,0.35315
2000,First Stage of Tertiary Education,male,Not employed: Pensioner,0.25773,240,1050,0.23126,0.28419
2000,First Stage of Tertiary Education,male,Not employed: registered unemployed,0.03366,43,1050,0.02275,0.04458
2000,First Stage of Tertiary Education,female,Self-employed,0.05188,49,768,0.03618,0.06757
2000,First Stage of Tertiary Education,female,Blue-collar worker,0.05473,52,768,0.03863,0.07083
2000,First Stage of Tertiary Education,female,White-collar worker,0.43379,361,768,0.39872,0.46886
2000,First Stage of Tertiary Education,female,Not employed: Pensioner,0.20934,124,768,0.18055,0.23814
2000,First Stage of Tertiary Education,female,Not employed: registered unemployed,0.03284,34,768,0.02023,0.04546
2000,First Stage of Tertiary Education,female,Not employed: no further information,0.17163,148,768,0.14494,0.19831
2000,Second Stage of Tertiary Education,male,Self-employed,0.13565,265,2128,0.12110,0.15020
2000,Second Stage of Tertiary Education,male,Blue-collar worker,0.03279,73,2128,0.02522,0.04036
2000,Second Stage of Tertiary Education,male,Civil servant,0.11678,276,2128,0.10313,0.13043
2000,Second Stage of Tertiary Education,male,White-collar worker,0.45349,1004,2128,0.43233,0.47464
2000,Second Stage of Tertiary Education,male,Apprentice/ Trainee/ Intern,0.02005,43,2128,0.01409,0.02600
2000,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.19712,391,2128,0.18021,0.21403
2000,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.03180,76,2128,0.02435,0.03926
2000,Second Stage of Tertiary Education,female,Self-employed,0.08605,130,1650,0.07252,0.09959
2000,Second Stage of Tertiary Education,female,Blue-collar worker,0.03591,51,1650,0.02693,0.04489
2000,Second Stage of Tertiary Education,female,Civil servant,0.11267,194,1650,0.09741,0.12793
2000,Second Stage of Tertiary Education,female,White-collar worker,0.41385,760,1650,0.39008,0.43762
2000,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.03534,58,1650,0.02643,0.04426
2000,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.16748,209,1650,0.14946,0.18550
2000,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.03950,78,1650,0.03010,0.04890
2000,Second Stage of Tertiary Education,female,Not employed: no further information,0.10830,170,1650,0.09330,0.12330
2001,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.58291,38,38,0.42402,0.74179
2001,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.86605,219,219,0.82083,0.91126
2001,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.83025,239,239,0.78255,0.87794
2001,Primary Level,male,Blue-collar worker,0.41637,54,90,0.31395,0.51878
2001,Primary Level,male,Not employed: Pensioner,0.27049,36,90,0.17820,0.36278
2001,Primary Level,female,Blue-collar worker,0.21075,42,159,0.14716,0.27435
2001,Primary Level,female,Not employed: Pensioner,0.36282,53,159,0.28785,0.43779
2001,Primary Level,female,Not employed: no further information,0.33217,64,159,0.25873,0.40561
2001,Lower Secondary Level,male,Blue-collar worker,0.30070,304,930,0.27122,0.33019
2001,Lower Secondary Level,male,White-collar worker,0.03863,34,930,0.02624,0.05102
2001,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.27134,308,930,0.24275,0.29994
2001,Lower Secondary Level,male,Not employed: Pensioner,0.22862,192,930,0.20161,0.25562
2001,Lower Secondary Level,male,Not employed: registered unemployed,0.09140,92,930,0.07287,0.10993
2001,Lower Secondary Level,female,Blue-collar worker,0.14681,340,2058,0.13151,0.16210
2001,Lower Secondary Level,female,White-collar worker,0.05447,123,2058,0.04466,0.06428
2001,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.10453,277,2058,0.09131,0.11775
2001,Lower Secondary Level,female,Not employed: Pensioner,0.48603,825,2058,0.46443,0.50763
2001,Lower Secondary Level,female,Not employed: registered unemployed,0.04615,109,2058,0.03708,0.05522
2001,Lower Secondary Level,female,Not employed: no further information,0.15324,384,2058,0.13767,0.16881
2001,Upper Secondary Level,male,Self-employed,0.06610,354,5633,0.05961,0.07259
2001,Upper Secondary Level,male,Blue-collar worker,0.33921,2032,5633,0.32685,0.35158
2001,Upper Secondary Level,male,Civil servant,0.03819,219,5633,0.03319,0.04320
2001,Upper Secondary Level,male,White-collar worker,0.16753,921,5633,0.15778,0.17728
2001,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.03421,224,5633,0.02946,0.03896
2001,Upper Secondary Level,male,Not employed: Pensioner,0.26734,1353,5633,0.25578,0.27889
2001,Upper Secondary Level,male,Not employed: Military/Community Service,0.01262,75,5633,0.00970,0.01553
2001,Upper Secondary Level,male,Not employed: registered unemployed,0.06658,407,5633,0.06007,0.07309
2001,Upper Secondary Level,male,Not employed: no further information,0.00822,48,5633,0.00586,0.01058
2001,Upper Secondary Level,female,Self-employed,0.03347,197,5919,0.02889,0.03805
2001,Upper Secondary Level,female,Blue-collar worker,0.10366,696,5919,0.09589,0.11142
2001,Upper Secondary Level,female,Civil servant,0.00642,47,5919,0.00439,0.00846
2001,Upper Secondary Level,female,White-collar worker,0.31081,1915,5919,0.29901,0.32260
2001,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04485,305,5919,0.03957,0.05012
2001,Upper Secondary Level,female,Not employed: Pensioner,0.29272,1396,5919,0.28113,0.30432
2001,Upper Secondary Level,female,Not employed: registered unemployed,0.05402,381,5919,0.04826,0.05978
2001,Upper Secondary Level,female,Not employed: no further information,0.15372,982,5919,0.14453,0.16291
2001,Post-secondary Non-tertiary Level,male,Self-employed,0.09336,38,433,0.06593,0.12080
2001,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.21438,112,433,0.17568,0.25308
2001,Post-secondary Non-tertiary Level,male,White-collar worker,0.37905,183,433,0.33330,0.42480
2001,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.08606,37,433,0.05961,0.11251
2001,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.14446,63,433,0.11131,0.17761
