year,bula_h,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Blue-collar worker,0.20481,47,149,0.13979,0.26983
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: Pensioner,0.38050,50,149,0.30228,0.45872
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: no further information,0.23774,52,149,0.16915,0.30632
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Blue-collar worker,0.24811,88,260,0.19550,0.30071
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Level,White-collar worker,0.23321,71,260,0.18171,0.28471
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: Pensioner,0.22971,62,260,0.17848,0.28094
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: no further information,0.10843,39,260,0.07057,0.14630
1993,Baden-Wuerttemberg,Primary Level,Blue-collar worker,0.47184,93,141,0.38915,0.55453
1993,Baden-Wuerttemberg,Primary Level,Not employed: no further information,0.25200,48,141,0.18008,0.32392
1993,Baden-Wuerttemberg,Lower Secondary Level,Blue-collar worker,0.25714,181,435,0.21602,0.29826
1993,Baden-Wuerttemberg,Lower Secondary Level,White-collar worker,0.08062,38,435,0.05501,0.10624
1993,Baden-Wuerttemberg,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12960,65,435,0.09800,0.16120
1993,Baden-Wuerttemberg,Lower Secondary Level,Not employed: Pensioner,0.34724,90,435,0.30245,0.39203
1993,Baden-Wuerttemberg,Lower Secondary Level,Not employed: no further information,0.11112,61,435,0.08155,0.14068
1993,Baden-Wuerttemberg,Upper Secondary Level,Self-employed,0.04304,36,751,0.02851,0.05756
1993,Baden-Wuerttemberg,Upper Secondary Level,Blue-collar worker,0.26535,273,751,0.23375,0.29695
1993,Baden-Wuerttemberg,Upper Secondary Level,White-collar worker,0.28738,204,751,0.25499,0.31977
1993,Baden-Wuerttemberg,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04974,38,751,0.03418,0.06530
1993,Baden-Wuerttemberg,Upper Secondary Level,Not employed: Pensioner,0.19565,107,751,0.16726,0.22405
1993,Baden-Wuerttemberg,Upper Secondary Level,Not employed: no further information,0.10541,93,751,0.08343,0.12738
1993,Baden-Wuerttemberg,First Stage of Tertiary Education,White-collar worker,0.43250,45,45,0.28611,0.57889
1993,Baden-Wuerttemberg,Second Stage of Tertiary Education,White-collar worker,0.30941,34,34,0.15169,0.46712
1993,Bavaria,Primary Level,Blue-collar worker,0.49835,31,31,0.31943,0.67727
1993,Bavaria,Lower Secondary Level,Blue-collar worker,0.20423,109,338,0.16119,0.24727
1993,Bavaria,Lower Secondary Level,White-collar worker,0.13079,47,338,0.09479,0.16679
1993,Bavaria,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.11133,46,338,0.07775,0.14492
1993,Bavaria,Lower Secondary Level,Not employed: Pensioner,0.33843,77,338,0.28791,0.38895
1993,Bavaria,Lower Secondary Level,Not employed: no further information,0.14764,59,338,0.10977,0.18552
1993,Bavaria,Upper Secondary Level,Self-employed,0.05094,44,797,0.03567,0.06622
1993,Bavaria,Upper Secondary Level,Blue-collar worker,0.22155,226,797,0.19270,0.25040
1993,Bavaria,Upper Secondary Level,Civil servant,0.04580,35,797,0.03128,0.06033
1993,Bavaria,Upper Secondary Level,White-collar worker,0.27340,225,797,0.24244,0.30436
1993,Bavaria,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03825,38,797,0.02492,0.05157
1993,Bavaria,Upper Secondary Level,Not employed: Pensioner,0.22673,125,797,0.19764,0.25582
1993,Bavaria,Upper Secondary Level,Not employed: no further information,0.11682,104,797,0.09450,0.13913
1993,Bavaria,First Stage of Tertiary Education,White-collar worker,0.34522,34,34,0.18301,0.50744
1993,Bavaria,Second Stage of Tertiary Education,White-collar worker,0.43848,81,81,0.32975,0.54722
1993,Berlin,Upper Secondary Level,Blue-collar worker,0.26789,76,187,0.20425,0.33154
1993,Berlin,Upper Secondary Level,White-collar worker,0.28976,67,187,0.22457,0.35496
1993,Berlin,Upper Secondary Level,Not employed: Pensioner,0.25584,44,187,0.19313,0.31854
1993,Berlin,Second Stage of Tertiary Education,White-collar worker,0.48555,78,78,0.37392,0.59719
1993,Brandenburg,Lower Secondary Level,Not employed: Pensioner,0.57970,31,31,0.40307,0.75634
1993,Brandenburg,Upper Secondary Level,Blue-collar worker,0.31547,119,296,0.26244,0.36849
1993,Brandenburg,Upper Secondary Level,White-collar worker,0.17063,61,296,0.12770,0.21356
1993,Brandenburg,Upper Secondary Level,Not employed: Pensioner,0.25989,66,296,0.20984,0.30993
1993,Brandenburg,Upper Secondary Level,Not employed: registered unemployed,0.14449,50,296,0.10436,0.18461
1993,Brandenburg,Second Stage of Tertiary Education,White-collar worker,0.60099,91,91,0.49982,0.70216
1993,Mecklenburg-Western Pomerania,Upper Secondary Level,Blue-collar worker,0.26895,65,197,0.20687,0.33103
1993,Mecklenburg-Western Pomerania,Upper Secondary Level,White-collar worker,0.19176,49,197,0.13665,0.24688
1993,Mecklenburg-Western Pomerania,Upper Secondary Level,Not employed: Pensioner,0.22314,37,197,0.16485,0.28143
1993,Mecklenburg-Western Pomerania,Upper Secondary Level,Not employed: registered unemployed,0.23115,46,197,0.17213,0.29017
1993,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,White-collar worker,0.48011,47,47,0.33573,0.62448
1993,Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.20894,38,96,0.12719,0.29069
1993,Saxony,Lower Secondary Level,Not employed: Pensioner,0.57475,58,96,0.47534,0.67417
1993,Saxony,Upper Secondary Level,Blue-collar worker,0.29289,212,609,0.25672,0.32906
1993,Saxony,Upper Secondary Level,White-collar worker,0.16439,121,609,0.13493,0.19385
1993,Saxony,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04038,33,609,0.02474,0.05603
1993,Saxony,Upper Secondary Level,Not employed: Pensioner,0.27323,132,609,0.23781,0.30865
1993,Saxony,Upper Secondary Level,Not employed: registered unemployed,0.17904,111,609,0.14857,0.20952
1993,Saxony,Second Stage of Tertiary Education,White-collar worker,0.56504,147,147,0.48463,0.64546
1993,Saxony-Anhalt,Lower Secondary Level,Not employed: Pensioner,0.48618,34,34,0.31565,0.65671
1993,Saxony-Anhalt,Upper Secondary Level,Blue-collar worker,0.33181,150,359,0.28304,0.38059
1993,Saxony-Anhalt,Upper Secondary Level,White-collar worker,0.11007,54,359,0.07765,0.14249
1993,Saxony-Anhalt,Upper Secondary Level,Not employed: Pensioner,0.28194,82,359,0.23533,0.32855
1993,Saxony-Anhalt,Upper Secondary Level,Not employed: registered unemployed,0.16509,73,359,0.12663,0.20355
1993,Saxony-Anhalt,Second Stage of Tertiary Education,White-collar worker,0.53642,99,99,0.43769,0.63516
1993,Thuringa,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.30679,32,32,0.14445,0.46913
1993,Thuringa,Upper Secondary Level,Blue-collar worker,0.30232,142,371,0.25552,0.34911
1993,Thuringa,Upper Secondary Level,White-collar worker,0.16054,77,371,0.12314,0.19795
1993,Thuringa,Upper Secondary Level,Not employed: Pensioner,0.29858,91,371,0.25195,0.34521
1993,Thuringa,Upper Secondary Level,Not employed: registered unemployed,0.14520,61,371,0.10930,0.18110
1993,Thuringa,Second Stage of Tertiary Education,White-collar worker,0.61830,79,79,0.51048,0.72611
1994,Schleswig-Holstein,Upper Secondary Level,Blue-collar worker,0.16127,31,84,0.08214,0.24039
1994,Schleswig-Holstein,Upper Secondary Level,White-collar worker,0.30922,53,84,0.20979,0.40866
1994,Lower Saxony,Lower Secondary Level,Blue-collar worker,0.19294,46,149,0.12937,0.25652
1994,Lower Saxony,Lower Secondary Level,Not employed: Pensioner,0.39080,63,149,0.31219,0.46941
1994,Lower Saxony,Lower Secondary Level,Not employed: no further information,0.20253,40,149,0.13778,0.26728
1994,Lower Saxony,Upper Secondary Level,Blue-collar worker,0.20327,113,424,0.16492,0.24163
1994,Lower Saxony,Upper Secondary Level,White-collar worker,0.25705,137,424,0.21540,0.29869
1994,Lower Saxony,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04931,31,424,0.02868,0.06995
1994,Lower Saxony,Upper Secondary Level,Not employed: Pensioner,0.21974,83,424,0.18028,0.25921
1994,Lower Saxony,Upper Secondary Level,Not employed: no further information,0.11188,60,424,0.08184,0.14192
1994,Lower Saxony,Second Stage of Tertiary Education,White-collar worker,0.43630,35,35,0.26961,0.60300
1994,North Rhine-Westphalia,Pre-primary Level,Apprentice/ Trainee/ Intern,0.92995,47,47,0.85619,1.00371
1994,North Rhine-Westphalia,Primary Level,Blue-collar worker,0.38058,60,103,0.28635,0.47481
1994,North Rhine-Westphalia,Primary Level,Not employed: no further information,0.30989,43,103,0.22014,0.39964
1994,North Rhine-Westphalia,Lower Secondary Level,Blue-collar worker,0.20655,155,506,0.17124,0.24186
1994,North Rhine-Westphalia,Lower Secondary Level,White-collar worker,0.07241,36,506,0.04981,0.09501
1994,North Rhine-Westphalia,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.10004,53,506,0.07387,0.12621
1994,North Rhine-Westphalia,Lower Secondary Level,Not employed: Pensioner,0.34612,110,506,0.30463,0.38761
1994,North Rhine-Westphalia,Lower Secondary Level,Not employed: registered unemployed,0.05952,43,506,0.03889,0.08016
1994,North Rhine-Westphalia,Lower Secondary Level,Not employed: no further information,0.19533,109,506,0.16075,0.22991
1994,North Rhine-Westphalia,Upper Secondary Level,Self-employed,0.04300,55,1216,0.03159,0.05440
1994,North Rhine-Westphalia,Upper Secondary Level,Blue-collar worker,0.18528,276,1216,0.16344,0.20713
1994,North Rhine-Westphalia,Upper Secondary Level,Civil servant,0.03039,43,1216,0.02073,0.04004
1994,North Rhine-Westphalia,Upper Secondary Level,White-collar worker,0.28211,319,1216,0.25681,0.30742
1994,North Rhine-Westphalia,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.05784,89,1216,0.04472,0.07097
1994,North Rhine-Westphalia,Upper Secondary Level,Not employed: Pensioner,0.22419,193,1216,0.20074,0.24764
1994,North Rhine-Westphalia,Upper Secondary Level,Not employed: registered unemployed,0.04732,72,1216,0.03538,0.05926
1994,North Rhine-Westphalia,Upper Secondary Level,Not employed: no further information,0.12266,169,1216,0.10422,0.14111
1994,North Rhine-Westphalia,Post-secondary Non-tertiary Level,White-collar worker,0.49313,43,43,0.34193,0.64433
1994,North Rhine-Westphalia,First Stage of Tertiary Education,White-collar worker,0.41108,52,52,0.27604,0.54612
1994,North Rhine-Westphalia,Second Stage of Tertiary Education,Civil servant,0.22881,48,151,0.16159,0.29604
1994,North Rhine-Westphalia,Second Stage of Tertiary Education,White-collar worker,0.43007,103,151,0.35084,0.50930
1994,Hesse,Lower Secondary Level,Blue-collar worker,0.21282,64,152,0.14754,0.27811
1994,Hesse,Lower Secondary Level,Not employed: Pensioner,0.43383,57,152,0.35478,0.51288
1994,Hesse,Lower Secondary Level,Not employed: no further information,0.11518,31,152,0.06426,0.16610
1994,Hesse,Upper Secondary Level,Blue-collar worker,0.16110,98,344,0.12219,0.20000
1994,Hesse,Upper Secondary Level,White-collar worker,0.29343,131,344,0.24524,0.34162
1994,Hesse,Upper Secondary Level,Not employed: Pensioner,0.29629,75,344,0.24797,0.34462
1994,Hesse,Upper Secondary Level,Not employed: no further information,0.08957,40,344,0.05935,0.11979
1994,Hesse,Second Stage of Tertiary Education,White-collar worker,0.41682,43,43,0.26771,0.56593
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Blue-collar worker,0.18664,39,137,0.12116,0.25212
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: Pensioner,0.38531,48,137,0.30351,0.46710
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: no further information,0.25233,50,137,0.17933,0.32533
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Blue-collar worker,0.25143,91,271,0.19968,0.30318
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,White-collar worker,0.27726,83,271,0.22386,0.33066
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: Pensioner,0.24030,61,271,0.18933,0.29126
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: no further information,0.09041,36,271,0.05621,0.12462
1994,Baden-Wuerttemberg,Pre-primary Level,Apprentice/ Trainee/ Intern,0.98028,37,37,0.93486,1.02570
1994,Baden-Wuerttemberg,Primary Level,Blue-collar worker,0.44543,80,120,0.35613,0.53473
1994,Baden-Wuerttemberg,Primary Level,Not employed: no further information,0.25300,40,120,0.17489,0.33111
1994,Baden-Wuerttemberg,Lower Secondary Level,Blue-collar worker,0.22855,147,388,0.18671,0.27038
1994,Baden-Wuerttemberg,Lower Secondary Level,White-collar worker,0.08732,35,388,0.05919,0.11544
1994,Baden-Wuerttemberg,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12058,53,388,0.08814,0.15303
1994,Baden-Wuerttemberg,Lower Secondary Level,Not employed: Pensioner,0.38159,93,388,0.33319,0.42999
1994,Baden-Wuerttemberg,Lower Secondary Level,Not employed: no further information,0.11447,60,388,0.08275,0.14619
1994,Baden-Wuerttemberg,Upper Secondary Level,Self-employed,0.03913,37,764,0.02537,0.05289
1994,Baden-Wuerttemberg,Upper Secondary Level,Blue-collar worker,0.23279,240,764,0.20280,0.26277
1994,Baden-Wuerttemberg,Upper Secondary Level,White-collar worker,0.27620,199,764,0.24448,0.30793
1994,Baden-Wuerttemberg,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04253,39,764,0.02821,0.05684
1994,Baden-Wuerttemberg,Upper Secondary Level,Not employed: Pensioner,0.22570,119,764,0.19604,0.25537
1994,Baden-Wuerttemberg,Upper Secondary Level,Not employed: registered unemployed,0.03974,38,764,0.02588,0.05360
1994,Baden-Wuerttemberg,Upper Secondary Level,Not employed: no further information,0.11115,92,764,0.08885,0.13345
1994,Baden-Wuerttemberg,First Stage of Tertiary Education,White-collar worker,0.35255,38,38,0.19860,0.50649
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,White-collar worker,0.39952,45,45,0.25479,0.54425
1994,Bavaria,Lower Secondary Level,Blue-collar worker,0.19683,104,311,0.15257,0.24109
1994,Bavaria,Lower Secondary Level,White-collar worker,0.09443,31,311,0.06187,0.12698
1994,Bavaria,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.07933,31,311,0.04925,0.10942
1994,Bavaria,Lower Secondary Level,Not employed: Pensioner,0.35690,80,311,0.30357,0.41023
1994,Bavaria,Lower Secondary Level,Not employed: no further information,0.17078,65,311,0.12888,0.21267
1994,Bavaria,Upper Secondary Level,Self-employed,0.05192,43,801,0.03654,0.06729
1994,Bavaria,Upper Secondary Level,Blue-collar worker,0.20261,202,801,0.17476,0.23047
1994,Bavaria,Upper Secondary Level,Civil servant,0.04761,37,801,0.03286,0.06237
1994,Bavaria,Upper Secondary Level,White-collar worker,0.26531,218,801,0.23472,0.29591
1994,Bavaria,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03429,37,801,0.02168,0.04690
1994,Bavaria,Upper Secondary Level,Not employed: Pensioner,0.23120,119,801,0.20199,0.26042
1994,Bavaria,Upper Secondary Level,Not employed: registered unemployed,0.04818,38,801,0.03334,0.06302
1994,Bavaria,Upper Secondary Level,Not employed: no further information,0.10839,107,801,0.08685,0.12993
1994,Bavaria,First Stage of Tertiary Education,White-collar worker,0.27592,32,32,0.11857,0.43327
1994,Bavaria,Second Stage of Tertiary Education,White-collar worker,0.37124,75,75,0.26116,0.48133
1994,Berlin,Upper Secondary Level,Blue-collar worker,0.25480,69,183,0.19149,0.31811
1994,Berlin,Upper Secondary Level,White-collar worker,0.28593,67,183,0.22028,0.35157
1994,Berlin,Upper Secondary Level,Not employed: Pensioner,0.26893,47,183,0.20451,0.33335
1994,Berlin,Second Stage of Tertiary Education,White-collar worker,0.44954,73,73,0.33463,0.56444
1994,Brandenburg,Upper Secondary Level,Blue-collar worker,0.31998,107,288,0.26601,0.37395
1994,Brandenburg,Upper Secondary Level,White-collar worker,0.17182,61,288,0.12818,0.21546
1994,Brandenburg,Upper Secondary Level,Not employed: Pensioner,0.29606,72,288,0.24325,0.34888
1994,Brandenburg,Upper Secondary Level,Not employed: registered unemployed,0.12443,48,288,0.08624,0.16261
1994,Brandenburg,Second Stage of Tertiary Education,White-collar worker,0.53634,83,83,0.42841,0.64428
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,Blue-collar worker,0.26768,67,199,0.20601,0.32935
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,White-collar worker,0.20527,53,199,0.14901,0.26153
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,Not employed: Pensioner,0.20352,35,199,0.14744,0.25961
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,Not employed: registered unemployed,0.22096,44,199,0.16317,0.27875
1994,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,White-collar worker,0.42702,44,44,0.27917,0.57487
1994,Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.21369,39,94,0.13038,0.29700
1994,Saxony,Lower Secondary Level,Not employed: Pensioner,0.58001,55,94,0.47970,0.68033
1994,Saxony,Upper Secondary Level,Blue-collar worker,0.30718,212,558,0.26887,0.34549
1994,Saxony,Upper Secondary Level,White-collar worker,0.13220,103,558,0.10407,0.16032
1994,Saxony,Upper Secondary Level,Not employed: Pensioner,0.28764,132,558,0.25004,0.32523
1994,Saxony,Upper Secondary Level,Not employed: registered unemployed,0.17601,111,558,0.14438,0.20764
1994,Saxony,Second Stage of Tertiary Education,White-collar worker,0.57447,152,152,0.49561,0.65333
1994,Saxony-Anhalt,Lower Secondary Level,Not employed: Pensioner,0.52947,33,33,0.35653,0.70241
1994,Saxony-Anhalt,Upper Secondary Level,Blue-collar worker,0.29970,138,350,0.25164,0.34777
1994,Saxony-Anhalt,Upper Secondary Level,White-collar worker,0.13515,59,350,0.09928,0.17102
1994,Saxony-Anhalt,Upper Secondary Level,Not employed: Pensioner,0.27312,76,350,0.22638,0.31987
1994,Saxony-Anhalt,Upper Secondary Level,Not employed: registered unemployed,0.21912,77,350,0.17572,0.26252
1994,Saxony-Anhalt,Second Stage of Tertiary Education,White-collar worker,0.57341,98,98,0.47498,0.67184
1994,Thuringa,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.31697,34,34,0.15822,0.47573
1994,Thuringa,Upper Secondary Level,Blue-collar worker,0.27314,129,368,0.22755,0.31873
1994,Thuringa,Upper Secondary Level,White-collar worker,0.15772,79,368,0.12043,0.19501
1994,Thuringa,Upper Secondary Level,Not employed: Pensioner,0.29253,91,368,0.24598,0.33907
1994,Thuringa,Upper Secondary Level,Not employed: registered unemployed,0.17097,69,368,0.13245,0.20949
