year,pgisced97,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Upper Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.04822,74,1362,0.03684,0.05961
1994,Upper Secondary Level,4th Quintile,Not employed: Pensioner,0.18982,194,1362,0.16899,0.21065
1994,Upper Secondary Level,4th Quintile,Not employed: registered unemployed,0.04340,74,1362,0.03257,0.05422
1994,Upper Secondary Level,4th Quintile,Not employed: no further information,0.07067,101,1362,0.05705,0.08428
1994,Upper Secondary Level,5th Quintile,Self-employed,0.07504,105,1191,0.06007,0.09001
1994,Upper Secondary Level,5th Quintile,Blue-collar worker,0.14777,220,1191,0.12760,0.16793
1994,Upper Secondary Level,5th Quintile,Civil servant,0.05644,59,1191,0.04333,0.06956
1994,Upper Secondary Level,5th Quintile,White-collar worker,0.42263,496,1191,0.39456,0.45070
1994,Upper Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.02301,41,1191,0.01449,0.03153
1994,Upper Secondary Level,5th Quintile,Not employed: Pensioner,0.15044,133,1191,0.13013,0.17075
1994,Upper Secondary Level,5th Quintile,Not employed: registered unemployed,0.03680,52,1191,0.02611,0.04750
1994,Upper Secondary Level,5th Quintile,Not employed: no further information,0.07445,85,1191,0.05954,0.08937
1994,Post-secondary Non-tertiary Level,4th Quintile,White-collar worker,0.51970,53,53,0.38390,0.65550
1994,Post-secondary Non-tertiary Level,5th Quintile,White-collar worker,0.56157,52,52,0.42539,0.69775
1994,First Stage of Tertiary Education,1st Quintile,Not employed: Pensioner,0.50502,32,32,0.32901,0.68102
1994,First Stage of Tertiary Education,2nd Quintile,White-collar worker,0.27799,45,45,0.14561,0.41036
1994,First Stage of Tertiary Education,3rd Quintile,White-collar worker,0.29435,54,88,0.19859,0.39012
1994,First Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.29555,34,88,0.19966,0.39143
1994,First Stage of Tertiary Education,4th Quintile,White-collar worker,0.38781,61,61,0.26451,0.51110
1994,First Stage of Tertiary Education,5th Quintile,Self-employed,0.17827,32,116,0.10831,0.24822
1994,First Stage of Tertiary Education,5th Quintile,White-collar worker,0.39918,84,116,0.30967,0.48869
1994,Second Stage of Tertiary Education,2nd Quintile,White-collar worker,0.38752,119,183,0.31674,0.45830
1994,Second Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.29467,64,183,0.22843,0.36090
1994,Second Stage of Tertiary Education,3rd Quintile,White-collar worker,0.52577,216,216,0.45903,0.59252
1994,Second Stage of Tertiary Education,4th Quintile,Civil servant,0.13530,39,296,0.09627,0.17433
1994,Second Stage of Tertiary Education,4th Quintile,White-collar worker,0.55724,223,296,0.50056,0.61393
1994,Second Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.12069,34,296,0.08352,0.15787
1994,Second Stage of Tertiary Education,5th Quintile,Self-employed,0.16169,95,534,0.13043,0.19295
1994,Second Stage of Tertiary Education,5th Quintile,Civil servant,0.21524,104,534,0.18035,0.25013
1994,Second Stage of Tertiary Education,5th Quintile,White-collar worker,0.43081,281,534,0.38877,0.47285
1994,Second Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.13087,54,534,0.10224,0.15950
1995,Pre-primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.95877,61,61,0.90846,1.00908
1995,Pre-primary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.96228,59,59,0.91325,1.01131
1995,Pre-primary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.98507,72,72,0.95686,1.01328
1995,Pre-primary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.93678,38,38,0.85836,1.01519
1995,Pre-primary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.88359,45,45,0.78883,0.97836
1995,Primary Level,1st Quintile,Blue-collar worker,0.18704,38,161,0.12662,0.24747
1995,Primary Level,1st Quintile,Not employed: Pensioner,0.23166,44,161,0.16629,0.29704
1995,Primary Level,1st Quintile,Not employed: no further information,0.41913,79,161,0.34268,0.49559
1995,Primary Level,2nd Quintile,Blue-collar worker,0.38920,61,101,0.29364,0.48477
1995,Primary Level,2nd Quintile,Not employed: no further information,0.22797,40,101,0.14574,0.31020
1995,Primary Level,3rd Quintile,Blue-collar worker,0.71121,52,52,0.58682,0.83559
1995,Primary Level,4th Quintile,Blue-collar worker,0.64283,40,40,0.49244,0.79322
1995,Lower Secondary Level,1st Quintile,Blue-collar worker,0.12351,139,678,0.09872,0.14829
1995,Lower Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.10610,93,678,0.08290,0.12930
1995,Lower Secondary Level,1st Quintile,Not employed: Pensioner,0.45441,200,678,0.41690,0.49191
1995,Lower Secondary Level,1st Quintile,Not employed: registered unemployed,0.09891,96,678,0.07642,0.12139
1995,Lower Secondary Level,1st Quintile,Not employed: no further information,0.17791,150,678,0.14910,0.20672
1995,Lower Secondary Level,2nd Quintile,Blue-collar worker,0.15805,148,588,0.12854,0.18756
1995,Lower Secondary Level,2nd Quintile,White-collar worker,0.04424,33,588,0.02761,0.06088
1995,Lower Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.11446,100,588,0.08870,0.14021
1995,Lower Secondary Level,2nd Quintile,Not employed: Pensioner,0.50004,180,588,0.45959,0.54049
1995,Lower Secondary Level,2nd Quintile,Not employed: registered unemployed,0.05058,38,588,0.03285,0.06830
1995,Lower Secondary Level,2nd Quintile,Not employed: no further information,0.12113,89,588,0.09473,0.14752
1995,Lower Secondary Level,3rd Quintile,Blue-collar worker,0.21908,160,470,0.18165,0.25652
1995,Lower Secondary Level,3rd Quintile,White-collar worker,0.07261,44,470,0.04912,0.09610
1995,Lower Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.10883,76,470,0.08065,0.13702
1995,Lower Secondary Level,3rd Quintile,Not employed: Pensioner,0.39186,130,470,0.34768,0.43604
1995,Lower Secondary Level,3rd Quintile,Not employed: no further information,0.13199,60,470,0.10135,0.16262
1995,Lower Secondary Level,4th Quintile,Blue-collar worker,0.24848,129,375,0.20468,0.29227
1995,Lower Secondary Level,4th Quintile,White-collar worker,0.11751,47,375,0.08487,0.15015
1995,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.12110,64,375,0.08803,0.15416
1995,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.31271,93,375,0.26573,0.35970
1995,Lower Secondary Level,4th Quintile,Not employed: no further information,0.11977,42,375,0.08686,0.15268
1995,Lower Secondary Level,5th Quintile,Blue-collar worker,0.23055,68,173,0.16760,0.29349
1995,Lower Secondary Level,5th Quintile,White-collar worker,0.19708,44,173,0.13763,0.25653
1995,Lower Secondary Level,5th Quintile,Not employed: Pensioner,0.28687,61,173,0.21927,0.35447
1995,Upper Secondary Level,1st Quintile,Blue-collar worker,0.22605,336,1136,0.20172,0.25039
1995,Upper Secondary Level,1st Quintile,White-collar worker,0.11252,121,1136,0.09413,0.13090
1995,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.05350,78,1136,0.04041,0.06659
1995,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.28517,226,1136,0.25890,0.31143
1995,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.15498,205,1136,0.13393,0.17603
1995,Upper Secondary Level,1st Quintile,Not employed: no further information,0.12876,170,1136,0.10928,0.14825
1995,Upper Secondary Level,2nd Quintile,Self-employed,0.02893,40,1490,0.02042,0.03744
1995,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.23571,470,1490,0.21415,0.25727
1995,Upper Secondary Level,2nd Quintile,White-collar worker,0.15964,259,1490,0.14104,0.17825
1995,Upper Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.04131,70,1490,0.03120,0.05142
1995,Upper Secondary Level,2nd Quintile,Not employed: Pensioner,0.32996,349,1490,0.30608,0.35385
1995,Upper Secondary Level,2nd Quintile,Not employed: registered unemployed,0.08252,136,1490,0.06855,0.09650
1995,Upper Secondary Level,2nd Quintile,Not employed: no further information,0.10352,166,1490,0.08805,0.11899
1995,Upper Secondary Level,3rd Quintile,Self-employed,0.03045,45,1415,0.02150,0.03941
1995,Upper Secondary Level,3rd Quintile,Blue-collar worker,0.27323,467,1415,0.25000,0.29646
1995,Upper Secondary Level,3rd Quintile,Civil servant,0.01969,35,1415,0.01245,0.02693
1995,Upper Secondary Level,3rd Quintile,White-collar worker,0.22323,339,1415,0.20153,0.24494
1995,Upper Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.03552,70,1415,0.02587,0.04516
1995,Upper Secondary Level,3rd Quintile,Not employed: Pensioner,0.28081,258,1415,0.25739,0.30424
1995,Upper Secondary Level,3rd Quintile,Not employed: registered unemployed,0.05848,93,1415,0.04625,0.07071
1995,Upper Secondary Level,3rd Quintile,Not employed: no further information,0.07139,108,1415,0.05797,0.08481
1995,Upper Secondary Level,4th Quintile,Self-employed,0.03452,52,1416,0.02501,0.04403
1995,Upper Secondary Level,4th Quintile,Blue-collar worker,0.25114,426,1416,0.22854,0.27374
1995,Upper Secondary Level,4th Quintile,Civil servant,0.04909,58,1416,0.03783,0.06035
1995,Upper Secondary Level,4th Quintile,White-collar worker,0.31575,446,1416,0.29153,0.33997
1995,Upper Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.04424,77,1416,0.03353,0.05496
1995,Upper Secondary Level,4th Quintile,Not employed: Pensioner,0.20686,205,1416,0.18576,0.22797
1995,Upper Secondary Level,4th Quintile,Not employed: registered unemployed,0.03492,67,1416,0.02536,0.04449
1995,Upper Secondary Level,4th Quintile,Not employed: no further information,0.05846,85,1416,0.04624,0.07068
1995,Upper Secondary Level,5th Quintile,Self-employed,0.07432,96,1166,0.05926,0.08938
1995,Upper Secondary Level,5th Quintile,Blue-collar worker,0.11668,181,1166,0.09825,0.13512
1995,Upper Secondary Level,5th Quintile,Civil servant,0.05473,57,1166,0.04167,0.06780
1995,Upper Secondary Level,5th Quintile,White-collar worker,0.41319,480,1166,0.38492,0.44147
1995,Upper Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.04341,59,1166,0.03171,0.05511
1995,Upper Secondary Level,5th Quintile,Not employed: Pensioner,0.16834,152,1166,0.14686,0.18983
1995,Upper Secondary Level,5th Quintile,Not employed: registered unemployed,0.04173,53,1166,0.03025,0.05322
1995,Upper Secondary Level,5th Quintile,Not employed: no further information,0.08107,88,1166,0.06540,0.09674
1995,Post-secondary Non-tertiary Level,2nd Quintile,Blue-collar worker,0.26627,31,31,0.10810,0.42444
1995,Post-secondary Non-tertiary Level,3rd Quintile,White-collar worker,0.56136,40,40,0.40563,0.71710
1995,Post-secondary Non-tertiary Level,4th Quintile,White-collar worker,0.48688,54,54,0.35231,0.62144
1995,Post-secondary Non-tertiary Level,5th Quintile,White-collar worker,0.49824,49,49,0.35679,0.63969
1995,First Stage of Tertiary Education,2nd Quintile,Blue-collar worker,0.18003,31,104,0.10583,0.25423
1995,First Stage of Tertiary Education,2nd Quintile,White-collar worker,0.23438,37,104,0.15257,0.31619
1995,First Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.37999,36,104,0.28625,0.47373
1995,First Stage of Tertiary Education,3rd Quintile,Blue-collar worker,0.15453,33,92,0.08026,0.22880
1995,First Stage of Tertiary Education,3rd Quintile,White-collar worker,0.32101,59,92,0.22509,0.41693
1995,First Stage of Tertiary Education,4th Quintile,White-collar worker,0.32982,69,69,0.21807,0.44157
1995,First Stage of Tertiary Education,5th Quintile,Self-employed,0.15950,31,131,0.09656,0.22244
1995,First Stage of Tertiary Education,5th Quintile,White-collar worker,0.48469,100,131,0.39878,0.57060
1995,Second Stage of Tertiary Education,1st Quintile,White-collar worker,0.24565,36,36,0.10303,0.38826
1995,Second Stage of Tertiary Education,2nd Quintile,White-collar worker,0.38144,123,185,0.31125,0.45162
1995,Second Stage of Tertiary Education,2nd Quintile,Not employed: Pensioner,0.27420,62,185,0.20974,0.33866
1995,Second Stage of Tertiary Education,3rd Quintile,White-collar worker,0.51995,184,228,0.45496,0.58495
1995,Second Stage of Tertiary Education,3rd Quintile,Not employed: Pensioner,0.17282,44,228,0.12363,0.22201
1995,Second Stage of Tertiary Education,4th Quintile,Civil servant,0.13272,43,332,0.09617,0.16927
1995,Second Stage of Tertiary Education,4th Quintile,White-collar worker,0.53112,253,332,0.47736,0.58488
1995,Second Stage of Tertiary Education,4th Quintile,Not employed: Pensioner,0.14096,36,332,0.10347,0.17844
1995,Second Stage of Tertiary Education,5th Quintile,Self-employed,0.12918,92,587,0.10202,0.15633
1995,Second Stage of Tertiary Education,5th Quintile,Civil servant,0.22825,119,587,0.19427,0.26223
1995,Second Stage of Tertiary Education,5th Quintile,White-collar worker,0.44139,319,587,0.40119,0.48159
1995,Second Stage of Tertiary Education,5th Quintile,Not employed: Pensioner,0.13717,57,587,0.10931,0.16502
1996,Pre-primary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.88499,58,58,0.80216,0.96781
1996,Pre-primary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.92647,60,60,0.85987,0.99307
1996,Pre-primary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.93560,58,58,0.87188,0.99933
1996,Pre-primary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.92552,55,55,0.85549,0.99555
1996,Primary Level,1st Quintile,Blue-collar worker,0.21175,44,157,0.14764,0.27586
1996,Primary Level,1st Quintile,Not employed: Pensioner,0.28158,48,157,0.21100,0.35216
1996,Primary Level,1st Quintile,Not employed: no further information,0.31348,65,157,0.24068,0.38628
1996,Primary Level,2nd Quintile,Blue-collar worker,0.47726,54,90,0.37349,0.58103
1996,Primary Level,2nd Quintile,Not employed: no further information,0.27113,36,90,0.17877,0.36349
1996,Primary Level,3rd Quintile,Blue-collar worker,0.71694,46,46,0.58532,0.84856
1996,Primary Level,4th Quintile,Blue-collar worker,0.45894,35,35,0.29144,0.62644
1996,Lower Secondary Level,1st Quintile,Blue-collar worker,0.13966,149,722,0.11436,0.16497
1996,Lower Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.10664,105,722,0.08411,0.12917
1996,Lower Secondary Level,1st Quintile,Not employed: Pensioner,0.46702,221,722,0.43060,0.50344
1996,Lower Secondary Level,1st Quintile,Not employed: registered unemployed,0.09206,93,722,0.07096,0.11317
1996,Lower Secondary Level,1st Quintile,Not employed: no further information,0.16469,154,722,0.13762,0.19176
1996,Lower Secondary Level,2nd Quintile,Blue-collar worker,0.15002,128,484,0.11818,0.18187
1996,Lower Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.11782,94,484,0.08906,0.14657
1996,Lower Secondary Level,2nd Quintile,Not employed: Pensioner,0.46918,145,484,0.42467,0.51368
1996,Lower Secondary Level,2nd Quintile,Not employed: registered unemployed,0.05589,36,484,0.03541,0.07638
1996,Lower Secondary Level,2nd Quintile,Not employed: no further information,0.13934,81,484,0.10846,0.17023
1996,Lower Secondary Level,3rd Quintile,Blue-collar worker,0.19765,141,439,0.16036,0.23495
1996,Lower Secondary Level,3rd Quintile,White-collar worker,0.07850,43,439,0.05331,0.10369
1996,Lower Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.10363,69,439,0.07508,0.13217
1996,Lower Secondary Level,3rd Quintile,Not employed: Pensioner,0.42065,131,439,0.37442,0.46688
1996,Lower Secondary Level,3rd Quintile,Not employed: no further information,0.11115,55,439,0.08172,0.14059
1996,Lower Secondary Level,4th Quintile,Blue-collar worker,0.25947,116,358,0.21400,0.30494
1996,Lower Secondary Level,4th Quintile,White-collar worker,0.09395,41,358,0.06368,0.12421
1996,Lower Secondary Level,4th Quintile,Apprentice/ Trainee/ Intern,0.10166,50,358,0.07031,0.13301
1996,Lower Secondary Level,4th Quintile,Not employed: Pensioner,0.34847,104,358,0.29904,0.39789
1996,Lower Secondary Level,4th Quintile,Not employed: no further information,0.10994,47,358,0.07749,0.14239
1996,Lower Secondary Level,5th Quintile,Blue-collar worker,0.20570,53,179,0.14632,0.26508
1996,Lower Secondary Level,5th Quintile,White-collar worker,0.18018,39,179,0.12372,0.23664
1996,Lower Secondary Level,5th Quintile,Apprentice/ Trainee/ Intern,0.13732,38,179,0.08676,0.18789
1996,Lower Secondary Level,5th Quintile,Not employed: Pensioner,0.27100,49,179,0.20570,0.33629
1996,Upper Secondary Level,1st Quintile,Blue-collar worker,0.21680,333,1154,0.19301,0.24058
1996,Upper Secondary Level,1st Quintile,White-collar worker,0.10687,128,1154,0.08904,0.12470
1996,Upper Secondary Level,1st Quintile,Apprentice/ Trainee/ Intern,0.05880,84,1154,0.04522,0.07238
1996,Upper Secondary Level,1st Quintile,Not employed: Pensioner,0.29134,227,1154,0.26511,0.31756
1996,Upper Secondary Level,1st Quintile,Not employed: registered unemployed,0.15558,205,1154,0.13465,0.17650
1996,Upper Secondary Level,1st Quintile,Not employed: no further information,0.13598,177,1154,0.11619,0.15576
1996,Upper Secondary Level,2nd Quintile,Self-employed,0.02203,38,1395,0.01432,0.02974
1996,Upper Secondary Level,2nd Quintile,Blue-collar worker,0.24850,442,1395,0.22582,0.27119
1996,Upper Secondary Level,2nd Quintile,White-collar worker,0.17324,253,1395,0.15337,0.19311
1996,Upper Secondary Level,2nd Quintile,Apprentice/ Trainee/ Intern,0.03139,54,1395,0.02224,0.04055
1996,Upper Secondary Level,2nd Quintile,Not employed: Pensioner,0.32607,324,1395,0.30146,0.35068
1996,Upper Secondary Level,2nd Quintile,Not employed: registered unemployed,0.07079,127,1395,0.05733,0.08425
1996,Upper Secondary Level,2nd Quintile,Not employed: no further information,0.10756,157,1395,0.09130,0.12383
1996,Upper Secondary Level,3rd Quintile,Self-employed,0.02820,42,1423,0.01960,0.03681
1996,Upper Secondary Level,3rd Quintile,Blue-collar worker,0.26933,479,1423,0.24628,0.29239
1996,Upper Secondary Level,3rd Quintile,Civil servant,0.02658,36,1423,0.01822,0.03495
1996,Upper Secondary Level,3rd Quintile,White-collar worker,0.21372,316,1423,0.19241,0.23502
1996,Upper Secondary Level,3rd Quintile,Apprentice/ Trainee/ Intern,0.03858,65,1423,0.02857,0.04859
1996,Upper Secondary Level,3rd Quintile,Not employed: Pensioner,0.28758,283,1423,0.26406,0.31111
1996,Upper Secondary Level,3rd Quintile,Not employed: registered unemployed,0.06375,102,1423,0.05105,0.07645
