year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.43206,138,253,0.37090,0.49323
1995,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.12193,96,829,0.09964,0.14422
1995,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03509,32,829,0.02255,0.04762
1995,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.15325,87,829,0.12871,0.17779
1995,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.56490,534,829,0.53113,0.59867
1995,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04224,38,829,0.02854,0.05594
1995,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.05634,42,829,0.04063,0.07204
1995,46-65 y.,Primary Level,Blue-collar worker,0.42645,111,261,0.36633,0.48656
1995,46-65 y.,Primary Level,Not employed: Pensioner,0.23408,56,261,0.18261,0.28554
1995,46-65 y.,Primary Level,Not employed: registered unemployed,0.12272,36,261,0.08283,0.16260
1995,46-65 y.,Primary Level,Not employed: no further information,0.19032,58,261,0.14261,0.23804
1995,46-65 y.,Lower Secondary Level,Blue-collar worker,0.27523,259,756,0.24337,0.30709
1995,46-65 y.,Lower Secondary Level,White-collar worker,0.09663,64,756,0.07555,0.11770
1995,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.29524,195,756,0.26270,0.32777
1995,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.09434,86,756,0.07349,0.11519
1995,46-65 y.,Lower Secondary Level,Not employed: no further information,0.20744,152,756,0.17852,0.23637
1995,46-65 y.,Upper Secondary Level,Self-employed,0.05139,100,1976,0.04165,0.06113
1995,46-65 y.,Upper Secondary Level,Blue-collar worker,0.19170,484,1976,0.17434,0.20906
1995,46-65 y.,Upper Secondary Level,Civil servant,0.03062,50,1976,0.02302,0.03822
1995,46-65 y.,Upper Secondary Level,White-collar worker,0.28290,490,1976,0.26303,0.30276
1995,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.23422,447,1976,0.21555,0.25290
1995,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.09933,217,1976,0.08614,0.11253
1995,46-65 y.,Upper Secondary Level,Not employed: no further information,0.10596,188,1976,0.09238,0.11953
1995,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.13039,38,175,0.08036,0.18043
1995,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.35519,92,175,0.28408,0.42630
1995,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.21404,45,175,0.15310,0.27499
1995,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.10049,50,537,0.07504,0.12594
1995,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.18869,85,537,0.15557,0.22181
1995,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.43333,284,537,0.39138,0.47528
1995,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.12999,76,537,0.10152,0.15846
1995,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.07269,42,537,0.05071,0.09467
1995,66 and older,Primary Level,Not employed: Pensioner,0.96879,33,33,0.90854,1.02904
1995,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95668,456,456,0.93797,0.97538
1995,66 and older,Upper Secondary Level,Not employed: Pensioner,0.97311,722,722,0.96131,0.98492
1995,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.93105,76,76,0.87371,0.98839
1995,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.94449,143,143,0.90683,0.98215
1996,17-29 y.,No answer / don't know,Blue-collar worker,0.13538,32,124,0.07491,0.19584
1996,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.45843,59,124,0.37037,0.54649
1996,17-29 y.,No answer / don't know,Not employed: no further information,0.19160,33,124,0.12205,0.26116
1996,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.93508,279,279,0.90611,0.96404
1996,17-29 y.,Lower Secondary Level,Blue-collar worker,0.16131,140,692,0.13389,0.18874
1996,17-29 y.,Lower Secondary Level,White-collar worker,0.07693,56,692,0.05706,0.09680
1996,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.53044,346,692,0.49323,0.56766
1996,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.07566,56,692,0.05594,0.09538
1996,17-29 y.,Lower Secondary Level,Not employed: no further information,0.11851,94,692,0.09441,0.14261
1996,17-29 y.,Upper Secondary Level,Self-employed,0.02196,31,1485,0.01450,0.02941
1996,17-29 y.,Upper Secondary Level,Blue-collar worker,0.30099,445,1485,0.27765,0.32432
1996,17-29 y.,Upper Secondary Level,Civil servant,0.03152,40,1485,0.02263,0.04041
1996,17-29 y.,Upper Secondary Level,White-collar worker,0.25828,388,1485,0.23601,0.28055
1996,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.17623,263,1485,0.15685,0.19562
1996,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02968,37,1485,0.02105,0.03832
1996,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.08901,143,1485,0.07452,0.10349
1996,17-29 y.,Upper Secondary Level,Not employed: no further information,0.09192,138,1485,0.07722,0.10662
1996,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.45113,71,111,0.35814,0.54412
1996,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.22954,40,111,0.15095,0.30813
1996,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.52275,57,57,0.39193,0.65357
1996,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.54895,90,90,0.44557,0.65233
1996,30-45 y.,Primary Level,Blue-collar worker,0.52799,68,107,0.43296,0.62303
1996,30-45 y.,Primary Level,Not employed: no further information,0.30219,39,107,0.21477,0.38961
1996,30-45 y.,Lower Secondary Level,Blue-collar worker,0.41373,212,405,0.36571,0.46176
1996,30-45 y.,Lower Secondary Level,White-collar worker,0.16132,59,405,0.12545,0.19719
1996,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.10749,39,405,0.07729,0.13769
1996,30-45 y.,Lower Secondary Level,Not employed: no further information,0.21499,95,405,0.17493,0.25505
1996,30-45 y.,Upper Secondary Level,Self-employed,0.05265,125,2375,0.04366,0.06163
1996,30-45 y.,Upper Secondary Level,Blue-collar worker,0.33017,913,2375,0.31125,0.34909
1996,30-45 y.,Upper Secondary Level,Civil servant,0.04472,83,2375,0.03640,0.05303
1996,30-45 y.,Upper Secondary Level,White-collar worker,0.36137,733,2375,0.34205,0.38070
1996,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01405,36,2375,0.00932,0.01879
1996,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06954,199,2375,0.05931,0.07978
1996,30-45 y.,Upper Secondary Level,Not employed: no further information,0.11957,286,2375,0.10652,0.13262
1996,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.19360,52,149,0.12994,0.25725
1996,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.48692,97,149,0.40639,0.56744
1996,30-45 y.,First Stage of Tertiary Education,Self-employed,0.19912,58,259,0.15039,0.24785
1996,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.12740,57,259,0.08671,0.16809
1996,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.45674,144,259,0.39596,0.51753
1996,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.12218,100,803,0.09952,0.14485
1996,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12413,72,803,0.10130,0.14695
1996,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.58771,535,803,0.55364,0.62178
1996,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04691,42,803,0.03227,0.06154
1996,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06944,54,803,0.05184,0.08703
1996,46-65 y.,Primary Level,Blue-collar worker,0.43234,107,212,0.36549,0.49918
1996,46-65 y.,Primary Level,Not employed: Pensioner,0.24570,54,212,0.18761,0.30379
1996,46-65 y.,Primary Level,Not employed: no further information,0.18542,51,212,0.13298,0.23786
1996,46-65 y.,Lower Secondary Level,Blue-collar worker,0.26817,233,728,0.23596,0.30037
1996,46-65 y.,Lower Secondary Level,White-collar worker,0.08472,55,728,0.06447,0.10496
1996,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.30149,195,728,0.26813,0.33485
1996,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.10598,93,728,0.08360,0.12835
1996,46-65 y.,Lower Secondary Level,Not employed: no further information,0.20749,152,728,0.17801,0.23697
1996,46-65 y.,Upper Secondary Level,Self-employed,0.05338,102,1951,0.04341,0.06336
1996,46-65 y.,Upper Secondary Level,Blue-collar worker,0.19224,467,1951,0.17475,0.20974
1996,46-65 y.,Upper Secondary Level,Civil servant,0.02825,47,1951,0.02089,0.03560
1996,46-65 y.,Upper Secondary Level,White-collar worker,0.27589,483,1951,0.25605,0.29573
1996,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.23421,438,1951,0.21542,0.25301
1996,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.10136,222,1951,0.08796,0.11475
1996,46-65 y.,Upper Secondary Level,Not employed: no further information,0.11149,192,1951,0.09752,0.12546
1996,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.12432,37,168,0.07427,0.17436
1996,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.32662,84,168,0.25549,0.39775
1996,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.23630,47,168,0.17187,0.30073
1996,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.12006,61,560,0.09311,0.14700
1996,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.18830,86,560,0.15589,0.22071
1996,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.41012,277,560,0.36934,0.45089
1996,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.13839,82,560,0.10977,0.16702
1996,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.08465,54,560,0.06157,0.10772
1996,66 and older,Primary Level,Not employed: Pensioner,0.99324,40,40,0.96753,1.01895
1996,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96477,446,446,0.94764,0.98190
1996,66 and older,Upper Secondary Level,Not employed: Pensioner,0.97111,744,744,0.95906,0.98315
1996,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.92128,73,73,0.85908,0.98349
1996,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.91795,143,143,0.87281,0.96309
1997,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.51115,70,70,0.39320,0.62910
1997,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.93536,297,297,0.90734,0.96337
1997,17-29 y.,Lower Secondary Level,Blue-collar worker,0.15614,117,683,0.12890,0.18338
1997,17-29 y.,Lower Secondary Level,White-collar worker,0.07766,55,683,0.05757,0.09774
1997,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.55082,365,683,0.51348,0.58815
1997,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.08398,64,683,0.06317,0.10480
1997,17-29 y.,Lower Secondary Level,Not employed: no further information,0.09830,82,683,0.07596,0.12065
1997,17-29 y.,Upper Secondary Level,Self-employed,0.02351,34,1370,0.01549,0.03154
1997,17-29 y.,Upper Secondary Level,Blue-collar worker,0.27897,388,1370,0.25522,0.30273
1997,17-29 y.,Upper Secondary Level,Civil servant,0.02744,40,1370,0.01879,0.03609
1997,17-29 y.,Upper Secondary Level,White-collar worker,0.26345,366,1370,0.24011,0.28678
1997,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.18222,237,1370,0.16177,0.20267
1997,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.03981,45,1370,0.02945,0.05016
1997,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.09296,137,1370,0.07758,0.10834
1997,17-29 y.,Upper Secondary Level,Not employed: no further information,0.09134,123,1370,0.07608,0.10660
1997,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.46250,72,105,0.36667,0.55833
1997,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.21611,33,105,0.13700,0.29521
1997,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.44737,52,52,0.31090,0.58383
1997,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.43697,84,84,0.33026,0.54368
1997,30-45 y.,Primary Level,Blue-collar worker,0.52379,62,100,0.42541,0.62217
1997,30-45 y.,Primary Level,Not employed: no further information,0.25127,38,100,0.16582,0.33671
1997,30-45 y.,Lower Secondary Level,Blue-collar worker,0.40085,205,404,0.35301,0.44870
1997,30-45 y.,Lower Secondary Level,White-collar worker,0.17300,63,404,0.13607,0.20993
1997,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.10125,49,404,0.07179,0.13070
1997,30-45 y.,Lower Secondary Level,Not employed: no further information,0.20527,87,404,0.16584,0.24471
1997,30-45 y.,Upper Secondary Level,Self-employed,0.05556,132,2321,0.04624,0.06488
1997,30-45 y.,Upper Secondary Level,Blue-collar worker,0.30603,821,2321,0.28728,0.32479
1997,30-45 y.,Upper Secondary Level,Civil servant,0.04357,86,2321,0.03526,0.05187
1997,30-45 y.,Upper Secondary Level,White-collar worker,0.35622,732,2321,0.33673,0.37570
1997,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01142,35,2321,0.00710,0.01574
1997,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.08745,218,2321,0.07595,0.09894
1997,30-45 y.,Upper Secondary Level,Not employed: no further information,0.12869,297,2321,0.11506,0.14231
1997,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17760,48,147,0.11561,0.23959
1997,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.49100,99,147,0.40991,0.57209
1997,30-45 y.,First Stage of Tertiary Education,Self-employed,0.17514,54,262,0.12903,0.22125
1997,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.13026,62,262,0.08943,0.17110
1997,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.47342,146,262,0.41285,0.53400
1997,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.11207,92,783,0.08996,0.13418
1997,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13556,83,783,0.11156,0.15955
1997,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.59232,524,783,0.55788,0.62677
1997,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03685,35,783,0.02364,0.05005
1997,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06700,49,783,0.04948,0.08453
1997,46-65 y.,Primary Level,Blue-collar worker,0.40330,89,227,0.33934,0.46725
1997,46-65 y.,Primary Level,Not employed: Pensioner,0.23761,56,227,0.18212,0.29310
1997,46-65 y.,Primary Level,Not employed: registered unemployed,0.14107,32,227,0.09568,0.18645
1997,46-65 y.,Primary Level,Not employed: no further information,0.18595,50,227,0.13523,0.23668
1997,46-65 y.,Lower Secondary Level,Blue-collar worker,0.23823,196,683,0.20626,0.27021
1997,46-65 y.,Lower Secondary Level,White-collar worker,0.08801,52,683,0.06675,0.10928
1997,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.33660,197,683,0.30114,0.37207
1997,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.09993,99,683,0.07742,0.12244
1997,46-65 y.,Lower Secondary Level,Not employed: no further information,0.20276,139,683,0.17258,0.23294
1997,46-65 y.,Upper Secondary Level,Self-employed,0.05233,98,1957,0.04246,0.06220
1997,46-65 y.,Upper Secondary Level,Blue-collar worker,0.17651,449,1957,0.15962,0.19341
1997,46-65 y.,Upper Secondary Level,Civil servant,0.02809,45,1957,0.02077,0.03541
1997,46-65 y.,Upper Secondary Level,White-collar worker,0.28289,498,1957,0.26293,0.30285
1997,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.23809,440,1957,0.21922,0.25697
1997,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.11301,238,1957,0.09898,0.12705
1997,46-65 y.,Upper Secondary Level,Not employed: no further information,0.10734,189,1957,0.09362,0.12106
1997,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.11779,39,169,0.06905,0.16654
1997,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.32831,78,169,0.25729,0.39932
1997,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.25086,52,169,0.18531,0.31642
1997,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.10419,63,586,0.07944,0.12895
1997,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.18805,91,586,0.15639,0.21972
1997,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.44337,298,586,0.40311,0.48363
1997,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.12999,79,586,0.10274,0.15724
1997,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.07962,55,586,0.05769,0.10156
1997,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96185,443,443,0.94399,0.97971
1997,66 and older,Upper Secondary Level,Not employed: Pensioner,0.98199,775,775,0.97262,0.99136
1997,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.96394,77,77,0.92202,1.00586
1997,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.87524,149,149,0.82200,0.92848
1998,17-29 y.,No answer / don't know,Blue-collar worker,0.17739,32,143,0.11456,0.24022
1998,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.37418,76,143,0.29458,0.45377
1998,17-29 y.,No answer / don't know,Not employed: no further information,0.13888,35,143,0.08200,0.19576
1998,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.92725,310,310,0.89829,0.95621
1998,17-29 y.,Lower Secondary Level,Blue-collar worker,0.14028,104,718,0.11486,0.16570
1998,17-29 y.,Lower Secondary Level,White-collar worker,0.05486,42,718,0.03819,0.07152
1998,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.57143,409,718,0.53520,0.60765
1998,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.08942,69,718,0.06854,0.11031
1998,17-29 y.,Lower Secondary Level,Not employed: no further information,0.11445,94,718,0.09115,0.13775
1998,17-29 y.,Upper Secondary Level,Self-employed,0.02539,33,1418,0.01720,0.03358
