year,bula_h,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Berlin,male,Blue-collar worker,0.29673,89,184,0.23054,0.36291
1993,Berlin,male,White-collar worker,0.24047,61,184,0.17855,0.30239
1993,Berlin,male,Not employed: Pensioner,0.16193,34,184,0.10855,0.21530
1993,Berlin,female,Blue-collar worker,0.09861,35,242,0.06097,0.13625
1993,Berlin,female,White-collar worker,0.35468,114,242,0.29428,0.41509
1993,Berlin,female,Not employed: Pensioner,0.28352,60,242,0.22662,0.34042
1993,Berlin,female,Not employed: registered unemployed,0.09678,33,242,0.05945,0.13411
1993,Brandenburg,male,Blue-collar worker,0.32818,112,247,0.26950,0.38686
1993,Brandenburg,male,White-collar worker,0.19189,56,247,0.14268,0.24109
1993,Brandenburg,male,Apprentice/ Trainee/ Intern,0.10317,35,247,0.06515,0.14118
1993,Brandenburg,male,Not employed: Pensioner,0.18743,44,247,0.13867,0.23620
1993,Brandenburg,female,Blue-collar worker,0.08497,34,276,0.05201,0.11792
1993,Brandenburg,female,White-collar worker,0.31630,111,276,0.26134,0.37126
1993,Brandenburg,female,Not employed: Pensioner,0.36139,85,276,0.30461,0.41817
1993,Brandenburg,female,Not employed: registered unemployed,0.12146,46,276,0.08285,0.16007
1993,Mecklenburg-Western Pomerania,male,Blue-collar worker,0.29161,64,134,0.21436,0.36885
1993,Mecklenburg-Western Pomerania,male,White-collar worker,0.16788,36,134,0.10436,0.23140
1993,Mecklenburg-Western Pomerania,male,Not employed: Pensioner,0.22836,34,134,0.15702,0.29971
1993,Mecklenburg-Western Pomerania,female,White-collar worker,0.25934,66,150,0.18897,0.32971
1993,Mecklenburg-Western Pomerania,female,Not employed: Pensioner,0.31705,46,150,0.24233,0.39176
1993,Mecklenburg-Western Pomerania,female,Not employed: registered unemployed,0.19231,38,150,0.12903,0.25560
1993,Saxony,male,Self-employed,0.05977,33,511,0.03920,0.08034
1993,Saxony,male,Blue-collar worker,0.33421,197,511,0.29327,0.37515
1993,Saxony,male,White-collar worker,0.16598,98,511,0.13369,0.19827
1993,Saxony,male,Apprentice/ Trainee/ Intern,0.06138,35,511,0.04055,0.08222
1993,Saxony,male,Not employed: Pensioner,0.20744,81,511,0.17225,0.24263
1993,Saxony,male,Not employed: registered unemployed,0.15648,67,511,0.12494,0.18801
1993,Saxony,female,Blue-collar worker,0.09751,65,567,0.07307,0.12195
1993,Saxony,female,White-collar worker,0.28064,193,567,0.24362,0.31765
1993,Saxony,female,Apprentice/ Trainee/ Intern,0.06493,57,567,0.04463,0.08523
1993,Saxony,female,Not employed: Pensioner,0.36043,157,567,0.32087,0.39998
1993,Saxony,female,Not employed: registered unemployed,0.15049,95,567,0.12104,0.17995
1993,Saxony-Anhalt,male,Blue-collar worker,0.35393,138,290,0.29879,0.40906
1993,Saxony-Anhalt,male,White-collar worker,0.14387,57,290,0.10340,0.18433
1993,Saxony-Anhalt,male,Not employed: Pensioner,0.23179,60,290,0.18314,0.28044
1993,Saxony-Anhalt,male,Not employed: registered unemployed,0.11390,35,290,0.07727,0.15052
1993,Saxony-Anhalt,female,Blue-collar worker,0.12441,50,363,0.09041,0.15841
1993,Saxony-Anhalt,female,White-collar worker,0.24574,118,363,0.20139,0.29009
1993,Saxony-Anhalt,female,Apprentice/ Trainee/ Intern,0.06920,32,363,0.04305,0.09534
1993,Saxony-Anhalt,female,Not employed: Pensioner,0.33387,90,363,0.28529,0.38245
1993,Saxony-Anhalt,female,Not employed: registered unemployed,0.16941,73,363,0.13077,0.20805
1993,Thuringa,male,Blue-collar worker,0.33879,111,265,0.28169,0.39588
1993,Thuringa,male,White-collar worker,0.17552,63,265,0.12963,0.22141
1993,Thuringa,male,Apprentice/ Trainee/ Intern,0.11708,37,265,0.07830,0.15587
1993,Thuringa,male,Not employed: Pensioner,0.22143,54,265,0.17134,0.27152
1993,Thuringa,female,Blue-collar worker,0.10822,48,294,0.07265,0.14379
1993,Thuringa,female,White-collar worker,0.24887,104,294,0.19937,0.29838
1993,Thuringa,female,Not employed: Pensioner,0.36587,87,294,0.31071,0.42102
1993,Thuringa,female,Not employed: registered unemployed,0.16298,55,294,0.12069,0.20528
1994,Schleswig-Holstein,male,Blue-collar worker,0.23630,34,65,0.13222,0.34038
1994,Schleswig-Holstein,male,White-collar worker,0.22246,31,65,0.12057,0.32436
1994,Schleswig-Holstein,female,White-collar worker,0.29127,47,47,0.15997,0.42258
1994,Lower Saxony,male,Self-employed,0.08102,36,440,0.05549,0.10654
1994,Lower Saxony,male,Blue-collar worker,0.26169,137,440,0.22057,0.30280
1994,Lower Saxony,male,Civil servant,0.10511,42,440,0.07642,0.13380
1994,Lower Saxony,male,White-collar worker,0.20561,102,440,0.16780,0.24341
1994,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.07026,47,440,0.04635,0.09417
1994,Lower Saxony,male,Not employed: Pensioner,0.19684,76,440,0.15964,0.23403
1994,Lower Saxony,female,Blue-collar worker,0.09780,60,434,0.06982,0.12578
1994,Lower Saxony,female,White-collar worker,0.24971,130,434,0.20894,0.29048
1994,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.05067,32,434,0.03002,0.07133
1994,Lower Saxony,female,Not employed: Pensioner,0.27206,92,434,0.23015,0.31398
1994,Lower Saxony,female,Not employed: no further information,0.22892,120,434,0.18935,0.26850
1994,North Rhine-Westphalia,male,Self-employed,0.07466,74,1158,0.05952,0.08981
1994,North Rhine-Westphalia,male,Blue-collar worker,0.26610,399,1158,0.24064,0.29157
1994,North Rhine-Westphalia,male,Civil servant,0.07073,80,1158,0.05596,0.08550
1994,North Rhine-Westphalia,male,White-collar worker,0.24828,246,1158,0.22338,0.27317
1994,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.09198,117,1158,0.07533,0.10863
1994,North Rhine-Westphalia,male,Not employed: Pensioner,0.17638,161,1158,0.15442,0.19835
1994,North Rhine-Westphalia,male,Not employed: registered unemployed,0.05434,81,1158,0.04128,0.06741
1994,North Rhine-Westphalia,female,Self-employed,0.03015,42,1238,0.02062,0.03968
1994,North Rhine-Westphalia,female,Blue-collar worker,0.07974,148,1238,0.06465,0.09484
1994,North Rhine-Westphalia,female,White-collar worker,0.26599,319,1238,0.24137,0.29062
1994,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.06775,106,1238,0.05374,0.08175
1994,North Rhine-Westphalia,female,Not employed: Pensioner,0.25682,204,1238,0.23247,0.28116
1994,North Rhine-Westphalia,female,Not employed: registered unemployed,0.03818,71,1238,0.02750,0.04886
1994,North Rhine-Westphalia,female,Not employed: no further information,0.23237,348,1238,0.20884,0.25591
1994,Hesse,male,Self-employed,0.06862,32,396,0.04369,0.09355
1994,Hesse,male,Blue-collar worker,0.21703,137,396,0.17638,0.25768
1994,Hesse,male,White-collar worker,0.28076,115,396,0.23645,0.32508
1994,Hesse,male,Apprentice/ Trainee/ Intern,0.07563,38,396,0.04955,0.10170
1994,Hesse,male,Not employed: Pensioner,0.25694,74,396,0.21385,0.30003
1994,Hesse,female,Blue-collar worker,0.09087,64,420,0.06335,0.11839
1994,Hesse,female,White-collar worker,0.24145,125,420,0.20047,0.28243
1994,Hesse,female,Apprentice/ Trainee/ Intern,0.06860,41,420,0.04440,0.09280
1994,Hesse,female,Not employed: Pensioner,0.33606,98,420,0.29083,0.38129
1994,Hesse,female,Not employed: no further information,0.16339,92,420,0.12799,0.19879
1994,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.31883,104,220,0.25711,0.38055
1994,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.19016,56,220,0.13819,0.24213
1994,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.25682,60,220,0.19896,0.31468
1994,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.11497,46,291,0.07826,0.15168
1994,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.23885,77,291,0.18977,0.28792
1994,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.26970,67,291,0.21862,0.32078
1994,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.26850,101,291,0.21749,0.31951
1994,Baden-Wuerttemberg,male,Self-employed,0.07390,57,841,0.05621,0.09159
1994,Baden-Wuerttemberg,male,Blue-collar worker,0.28890,342,841,0.25825,0.31956
1994,Baden-Wuerttemberg,male,Civil servant,0.06006,38,841,0.04399,0.07612
1994,Baden-Wuerttemberg,male,White-collar worker,0.20898,140,841,0.18149,0.23648
1994,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.07946,80,841,0.06117,0.09775
1994,Baden-Wuerttemberg,male,Not employed: Pensioner,0.22029,129,841,0.19227,0.24832
1994,Baden-Wuerttemberg,male,Not employed: registered unemployed,0.04435,55,841,0.03042,0.05827
1994,Baden-Wuerttemberg,female,Self-employed,0.04476,31,859,0.03093,0.05860
1994,Baden-Wuerttemberg,female,Blue-collar worker,0.11918,158,859,0.09750,0.14086
1994,Baden-Wuerttemberg,female,White-collar worker,0.26312,208,859,0.23366,0.29259
1994,Baden-Wuerttemberg,female,Apprentice/ Trainee/ Intern,0.06869,72,859,0.05177,0.08562
1994,Baden-Wuerttemberg,female,Not employed: Pensioner,0.25332,137,859,0.22422,0.28242
1994,Baden-Wuerttemberg,female,Not employed: registered unemployed,0.02665,38,859,0.01587,0.03743
1994,Baden-Wuerttemberg,female,Not employed: no further information,0.20802,215,859,0.18086,0.23518
1994,Bavaria,male,Self-employed,0.08964,66,756,0.06926,0.11002
1994,Bavaria,male,Blue-collar worker,0.24381,248,756,0.21318,0.27444
1994,Bavaria,male,Civil servant,0.08165,57,756,0.06211,0.10118
1994,Bavaria,male,White-collar worker,0.21837,169,756,0.18890,0.24784
1994,Bavaria,male,Apprentice/ Trainee/ Intern,0.07125,56,756,0.05290,0.08959
1994,Bavaria,male,Not employed: Pensioner,0.21669,116,756,0.18730,0.24608
1994,Bavaria,male,Not employed: registered unemployed,0.05879,44,756,0.04201,0.07557
1994,Bavaria,female,Blue-collar worker,0.10573,120,769,0.08399,0.12748
1994,Bavaria,female,White-collar worker,0.25128,212,769,0.22060,0.28195
1994,Bavaria,female,Apprentice/ Trainee/ Intern,0.04439,49,769,0.02982,0.05895
1994,Bavaria,female,Not employed: Pensioner,0.27199,140,769,0.24052,0.30347
1994,Bavaria,female,Not employed: registered unemployed,0.04598,39,769,0.03117,0.06080
1994,Bavaria,female,Not employed: no further information,0.20976,209,769,0.18096,0.23855
1994,Berlin,male,Blue-collar worker,0.25822,74,170,0.19223,0.32420
1994,Berlin,male,White-collar worker,0.25414,62,170,0.18850,0.31979
1994,Berlin,male,Not employed: Pensioner,0.17033,34,170,0.11365,0.22700
1994,Berlin,female,White-collar worker,0.32461,106,201,0.25972,0.38950
1994,Berlin,female,Not employed: Pensioner,0.31221,64,201,0.24799,0.37644
1994,Berlin,female,Not employed: no further information,0.08809,31,201,0.04881,0.12737
1994,Brandenburg,male,Blue-collar worker,0.33147,105,268,0.27500,0.38794
1994,Brandenburg,male,White-collar worker,0.17076,52,268,0.12562,0.21590
1994,Brandenburg,male,Apprentice/ Trainee/ Intern,0.09674,33,268,0.06128,0.13220
1994,Brandenburg,male,Not employed: Pensioner,0.20898,47,268,0.16021,0.25775
1994,Brandenburg,male,Not employed: registered unemployed,0.09714,31,268,0.06162,0.13266
1994,Brandenburg,female,White-collar worker,0.32083,108,272,0.26526,0.37641
1994,Brandenburg,female,Apprentice/ Trainee/ Intern,0.08498,35,272,0.05178,0.11818
1994,Brandenburg,female,Not employed: Pensioner,0.35546,83,272,0.29847,0.41245
1994,Brandenburg,female,Not employed: registered unemployed,0.12022,46,272,0.08150,0.15894
1994,Mecklenburg-Western Pomerania,male,Blue-collar worker,0.28792,61,103,0.20004,0.37579
1994,Mecklenburg-Western Pomerania,male,White-collar worker,0.19431,42,103,0.11753,0.27110
1994,Mecklenburg-Western Pomerania,female,White-collar worker,0.25350,65,150,0.18365,0.32335
1994,Mecklenburg-Western Pomerania,female,Not employed: Pensioner,0.29728,44,150,0.22389,0.37067
1994,Mecklenburg-Western Pomerania,female,Not employed: registered unemployed,0.19721,41,150,0.13332,0.26110
1994,Saxony,male,Self-employed,0.06187,35,507,0.04088,0.08286
1994,Saxony,male,Blue-collar worker,0.32919,188,507,0.28825,0.37014
1994,Saxony,male,White-collar worker,0.16248,96,507,0.13034,0.19462
1994,Saxony,male,Apprentice/ Trainee/ Intern,0.05956,37,507,0.03893,0.08018
1994,Saxony,male,Not employed: Pensioner,0.20444,78,507,0.16930,0.23958
1994,Saxony,male,Not employed: registered unemployed,0.15147,73,507,0.12023,0.18270
1994,Saxony,female,Blue-collar worker,0.10753,71,561,0.08187,0.13319
1994,Saxony,female,White-collar worker,0.25421,184,561,0.21815,0.29027
1994,Saxony,female,Apprentice/ Trainee/ Intern,0.06081,58,561,0.04102,0.08060
1994,Saxony,female,Not employed: Pensioner,0.36590,155,561,0.32601,0.40580
1994,Saxony,female,Not employed: registered unemployed,0.14843,93,561,0.11898,0.17788
1994,Saxony-Anhalt,male,Blue-collar worker,0.34254,131,283,0.28715,0.39793
1994,Saxony-Anhalt,male,White-collar worker,0.15465,59,283,0.11245,0.19685
1994,Saxony-Anhalt,male,Not employed: Pensioner,0.23594,57,283,0.18639,0.28550
1994,Saxony-Anhalt,male,Not employed: registered unemployed,0.13866,36,283,0.09833,0.17900
1994,Saxony-Anhalt,female,Blue-collar worker,0.09685,42,346,0.06564,0.12806
1994,Saxony-Anhalt,female,White-collar worker,0.27813,122,346,0.23084,0.32541
1994,Saxony-Anhalt,female,Apprentice/ Trainee/ Intern,0.04675,31,346,0.02447,0.06902
1994,Saxony-Anhalt,female,Not employed: Pensioner,0.33222,85,346,0.28252,0.38192
1994,Saxony-Anhalt,female,Not employed: registered unemployed,0.19113,66,346,0.14964,0.23262
1994,Thuringa,male,Blue-collar worker,0.30256,106,224,0.24226,0.36285
1994,Thuringa,male,White-collar worker,0.18180,63,224,0.13118,0.23242
1994,Thuringa,male,Not employed: Pensioner,0.21999,55,224,0.16562,0.27436
1994,Thuringa,female,Blue-collar worker,0.09079,39,329,0.05969,0.12188
1994,Thuringa,female,White-collar worker,0.25066,107,329,0.20375,0.29756
1994,Thuringa,female,Apprentice/ Trainee/ Intern,0.05824,31,329,0.03290,0.08359
1994,Thuringa,female,Not employed: Pensioner,0.37524,89,329,0.32284,0.42764
1994,Thuringa,female,Not employed: registered unemployed,0.18067,63,329,0.13903,0.22231
1995,Schleswig-Holstein,male,White-collar worker,0.26524,39,39,0.12488,0.40561
1995,Schleswig-Holstein,female,White-collar worker,0.29801,46,46,0.16437,0.43165
1995,Lower Saxony,male,Self-employed,0.07206,34,510,0.04959,0.09452
1995,Lower Saxony,male,Blue-collar worker,0.25513,160,510,0.21726,0.29300
1995,Lower Saxony,male,Civil servant,0.09106,40,510,0.06607,0.11605
1995,Lower Saxony,male,White-collar worker,0.23017,115,510,0.19360,0.26674
1995,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.07060,50,510,0.04835,0.09285
1995,Lower Saxony,male,Not employed: Pensioner,0.18984,74,510,0.15577,0.22391
1995,Lower Saxony,male,Not employed: registered unemployed,0.06547,37,510,0.04398,0.08696
1995,Lower Saxony,female,Blue-collar worker,0.10831,66,492,0.08082,0.13580
1995,Lower Saxony,female,White-collar worker,0.22615,128,492,0.18914,0.26315
1995,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.05198,35,492,0.03234,0.07161
1995,Lower Saxony,female,Not employed: Pensioner,0.27772,100,492,0.23811,0.31734
1995,Lower Saxony,female,Not employed: registered unemployed,0.05227,31,492,0.03259,0.07196
1995,Lower Saxony,female,Not employed: no further information,0.22580,132,492,0.18881,0.26278
1995,North Rhine-Westphalia,male,Self-employed,0.07227,77,1211,0.05768,0.08686
1995,North Rhine-Westphalia,male,Blue-collar worker,0.26836,426,1211,0.24339,0.29332
1995,North Rhine-Westphalia,male,Civil servant,0.06613,76,1211,0.05212,0.08013
1995,North Rhine-Westphalia,male,White-collar worker,0.25082,257,1211,0.22639,0.27524
1995,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.09598,132,1211,0.07939,0.11258
1995,North Rhine-Westphalia,male,Not employed: Pensioner,0.17136,161,1211,0.15012,0.19259
1995,North Rhine-Westphalia,male,Not employed: registered unemployed,0.05294,82,1211,0.04032,0.06556
1995,North Rhine-Westphalia,female,Self-employed,0.02923,39,1338,0.02020,0.03826
1995,North Rhine-Westphalia,female,Blue-collar worker,0.07212,147,1338,0.05825,0.08598
1995,North Rhine-Westphalia,female,Civil servant,0.02923,33,1338,0.02020,0.03826
1995,North Rhine-Westphalia,female,White-collar worker,0.28196,368,1338,0.25784,0.30608
1995,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.07201,121,1338,0.05816,0.08587
1995,North Rhine-Westphalia,female,Not employed: Pensioner,0.26619,212,1338,0.24250,0.28988
1995,North Rhine-Westphalia,female,Not employed: registered unemployed,0.04299,74,1338,0.03211,0.05386
1995,North Rhine-Westphalia,female,Not employed: no further information,0.20627,344,1338,0.18458,0.22796
1995,Hesse,male,Self-employed,0.06595,36,366,0.04048,0.09141
1995,Hesse,male,Blue-collar worker,0.22409,144,366,0.18131,0.26686
1995,Hesse,male,White-collar worker,0.26973,111,366,0.22419,0.31526
1995,Hesse,male,Not employed: Pensioner,0.24858,75,366,0.20424,0.29292
1995,Hesse,female,Blue-collar worker,0.09045,61,435,0.06346,0.11743
1995,Hesse,female,White-collar worker,0.22249,134,435,0.18336,0.26162
1995,Hesse,female,Apprentice/ Trainee/ Intern,0.06159,33,435,0.03897,0.08420
1995,Hesse,female,Not employed: Pensioner,0.33635,103,435,0.29190,0.38080
1995,Hesse,female,Not employed: no further information,0.18375,104,435,0.14731,0.22019
1995,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.29063,125,249,0.23412,0.34715
1995,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.17354,58,249,0.12641,0.22068
1995,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.25923,66,249,0.20469,0.31377
1995,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.13616,62,314,0.09817,0.17416
1995,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.21292,80,314,0.16757,0.25827
1995,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.25799,67,314,0.20952,0.30646
1995,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.25901,105,314,0.21047,0.30754
1995,Baden-Wuerttemberg,male,Self-employed,0.06405,50,856,0.04764,0.08046
1995,Baden-Wuerttemberg,male,Blue-collar worker,0.29137,345,856,0.26091,0.32183
1995,Baden-Wuerttemberg,male,Civil servant,0.05197,36,856,0.03709,0.06685
1995,Baden-Wuerttemberg,male,White-collar worker,0.22194,156,856,0.19408,0.24979
1995,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.07462,83,856,0.05700,0.09223
1995,Baden-Wuerttemberg,male,Not employed: Pensioner,0.22103,131,856,0.19321,0.24884
1995,Baden-Wuerttemberg,male,Not employed: registered unemployed,0.04896,55,856,0.03450,0.06343
1995,Baden-Wuerttemberg,female,Self-employed,0.04192,33,896,0.02879,0.05505
1995,Baden-Wuerttemberg,female,Blue-collar worker,0.10563,161,896,0.08549,0.12577
1995,Baden-Wuerttemberg,female,White-collar worker,0.26665,226,896,0.23768,0.29563
1995,Baden-Wuerttemberg,female,Apprentice/ Trainee/ Intern,0.07650,77,896,0.05909,0.09392
1995,Baden-Wuerttemberg,female,Not employed: Pensioner,0.25638,142,896,0.22778,0.28499
1995,Baden-Wuerttemberg,female,Not employed: registered unemployed,0.03384,48,896,0.02199,0.04568
1995,Baden-Wuerttemberg,female,Not employed: no further information,0.20278,209,896,0.17644,0.22912
1995,Bavaria,male,Self-employed,0.08408,64,809,0.06495,0.10322
1995,Bavaria,male,Blue-collar worker,0.23382,267,809,0.20463,0.26300
1995,Bavaria,male,Civil servant,0.08281,53,809,0.06380,0.10181
1995,Bavaria,male,White-collar worker,0.23226,187,809,0.20314,0.26138
1995,Bavaria,male,Apprentice/ Trainee/ Intern,0.09674,81,809,0.07636,0.11712
