year,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Thuringa,Not employed: no further information,0.02060,32,1026,0.01190,0.02929
2001,Schleswig-Holstein,Self-employed,0.07018,51,613,0.04994,0.09042
2001,Schleswig-Holstein,Blue-collar worker,0.11063,87,613,0.08578,0.13549
2001,Schleswig-Holstein,White-collar worker,0.22660,187,613,0.19343,0.25976
2001,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.04671,45,613,0.02999,0.06343
2001,Schleswig-Holstein,Not employed: Pensioner,0.21609,151,613,0.18348,0.24869
2001,Schleswig-Holstein,Not employed: registered unemployed,0.04339,31,613,0.02725,0.05953
2001,Schleswig-Holstein,Not employed: no further information,0.07030,61,613,0.05005,0.09056
2001,Hamburg,White-collar worker,0.28762,92,158,0.21682,0.35843
2001,Hamburg,Not employed: Pensioner,0.23939,66,158,0.17264,0.30614
2001,Lower Saxony,Self-employed,0.04741,110,1837,0.03769,0.05713
2001,Lower Saxony,Blue-collar worker,0.12966,309,1837,0.11429,0.14503
2001,Lower Saxony,Civil servant,0.03236,81,1837,0.02426,0.04045
2001,Lower Saxony,White-collar worker,0.20661,481,1837,0.18809,0.22513
2001,Lower Saxony,Apprentice/ Trainee/ Intern,0.05428,140,1837,0.04392,0.06465
2001,Lower Saxony,Not employed: Pensioner,0.22923,436,1837,0.21000,0.24845
2001,Lower Saxony,Not employed: registered unemployed,0.03757,93,1837,0.02887,0.04626
2001,Lower Saxony,Not employed: no further information,0.06904,187,1837,0.05744,0.08064
2001,Bremen,White-collar worker,0.19621,39,79,0.10808,0.28434
2001,Bremen,Not employed: Pensioner,0.27695,40,79,0.17764,0.37626
2001,North Rhine-Westphalia,Self-employed,0.04037,231,4622,0.03470,0.04605
2001,North Rhine-Westphalia,Blue-collar worker,0.13594,785,4622,0.12606,0.14582
2001,North Rhine-Westphalia,Civil servant,0.03066,196,4622,0.02569,0.03563
2001,North Rhine-Westphalia,White-collar worker,0.22318,1281,4622,0.21117,0.23518
2001,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.05590,363,4622,0.04928,0.06253
2001,North Rhine-Westphalia,Not employed: Pensioner,0.21333,1000,4622,0.20152,0.22514
2001,North Rhine-Westphalia,Not employed: registered unemployed,0.03602,199,4622,0.03065,0.04139
2001,North Rhine-Westphalia,Not employed: no further information,0.08842,567,4622,0.08024,0.09661
2001,Hesse,Self-employed,0.06051,102,1471,0.04832,0.07270
2001,Hesse,Blue-collar worker,0.12232,245,1471,0.10557,0.13907
2001,Hesse,Civil servant,0.03712,65,1471,0.02745,0.04678
2001,Hesse,White-collar worker,0.20765,409,1471,0.18692,0.22839
2001,Hesse,Apprentice/ Trainee/ Intern,0.05037,111,1471,0.03919,0.06155
2001,Hesse,Not employed: Pensioner,0.21241,310,1471,0.19150,0.23332
2001,Hesse,Not employed: registered unemployed,0.04189,69,1471,0.03164,0.05213
2001,Hesse,Not employed: no further information,0.08078,160,1471,0.06685,0.09471
2001,"Rhineland-Palatinate, Saarland",Self-employed,0.04302,68,1346,0.03218,0.05387
2001,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.16036,279,1346,0.14075,0.17997
2001,"Rhineland-Palatinate, Saarland",Civil servant,0.02041,44,1346,0.01285,0.02797
2001,"Rhineland-Palatinate, Saarland",White-collar worker,0.17308,311,1346,0.15287,0.19330
2001,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.05185,93,1346,0.04000,0.06370
2001,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.21276,311,1346,0.19089,0.23463
2001,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.03116,55,1346,0.02188,0.04045
2001,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.09924,185,1346,0.08326,0.11522
2001,Baden-Wuerttemberg,Self-employed,0.04772,152,2585,0.03950,0.05594
2001,Baden-Wuerttemberg,Blue-collar worker,0.16384,599,2585,0.14957,0.17812
2001,Baden-Wuerttemberg,Civil servant,0.02985,91,2585,0.02329,0.03641
2001,Baden-Wuerttemberg,White-collar worker,0.21099,650,2585,0.19526,0.22672
2001,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.05708,217,2585,0.04814,0.06603
2001,Baden-Wuerttemberg,Not employed: Pensioner,0.19491,512,2585,0.17964,0.21018
2001,Baden-Wuerttemberg,Not employed: registered unemployed,0.01922,78,2585,0.01393,0.02452
2001,Baden-Wuerttemberg,Not employed: no further information,0.07551,286,2585,0.06533,0.08570
2001,Bavaria,Self-employed,0.04927,178,3019,0.04155,0.05699
2001,Bavaria,Blue-collar worker,0.14618,578,3019,0.13357,0.15878
2001,Bavaria,Civil servant,0.03180,127,3019,0.02554,0.03806
2001,Bavaria,White-collar worker,0.23038,861,3019,0.21536,0.24541
2001,Bavaria,Apprentice/ Trainee/ Intern,0.06301,233,3019,0.05434,0.07168
2001,Bavaria,Not employed: Pensioner,0.21285,634,3019,0.19825,0.22746
2001,Bavaria,Not employed: registered unemployed,0.02826,105,3019,0.02234,0.03417
2001,Bavaria,Not employed: no further information,0.07485,303,3019,0.06546,0.08424
2001,Berlin,Self-employed,0.05923,51,760,0.04243,0.07602
2001,Berlin,Blue-collar worker,0.11695,110,760,0.09409,0.13981
2001,Berlin,White-collar worker,0.25224,250,760,0.22134,0.28313
2001,Berlin,Apprentice/ Trainee/ Intern,0.07058,81,760,0.05236,0.08880
2001,Berlin,Not employed: Pensioner,0.18948,162,760,0.16160,0.21736
2001,Berlin,Not employed: registered unemployed,0.06474,70,760,0.04723,0.08225
2001,Berlin,Not employed: no further information,0.03191,36,760,0.01941,0.04442
2001,Brandenburg,Self-employed,0.03582,39,909,0.02373,0.04791
2001,Brandenburg,Blue-collar worker,0.13096,151,909,0.10901,0.15290
2001,Brandenburg,White-collar worker,0.20442,242,909,0.17819,0.23065
2001,Brandenburg,Apprentice/ Trainee/ Intern,0.08076,106,909,0.06303,0.09848
2001,Brandenburg,Not employed: Pensioner,0.27988,267,909,0.25068,0.30908
2001,Brandenburg,Not employed: registered unemployed,0.09249,104,909,0.07364,0.11133
2001,Mecklenburg-Western Pomerania,Blue-collar worker,0.15574,95,458,0.12249,0.18898
2001,Mecklenburg-Western Pomerania,White-collar worker,0.21729,149,458,0.17947,0.25510
2001,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.04763,38,458,0.02810,0.06715
2001,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.26057,122,458,0.22032,0.30081
2001,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.09301,54,458,0.06638,0.11964
2001,Saxony,Self-employed,0.04534,88,1609,0.03517,0.05550
2001,Saxony,Blue-collar worker,0.15199,315,1609,0.13444,0.16954
2001,Saxony,White-collar worker,0.18315,397,1609,0.16425,0.20206
2001,Saxony,Apprentice/ Trainee/ Intern,0.06693,147,1609,0.05472,0.07915
2001,Saxony,Not employed: Pensioner,0.27724,424,1609,0.25536,0.29912
2001,Saxony,Not employed: registered unemployed,0.08738,187,1609,0.07358,0.10118
2001,Saxony,Not employed: no further information,0.02223,51,1609,0.01502,0.02943
2001,Saxony-Anhalt,Self-employed,0.03787,43,966,0.02583,0.04991
2001,Saxony-Anhalt,Blue-collar worker,0.16131,189,966,0.13811,0.18452
2001,Saxony-Anhalt,White-collar worker,0.17410,237,966,0.15017,0.19803
2001,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.06970,103,966,0.05363,0.08577
2001,Saxony-Anhalt,Not employed: Pensioner,0.28838,260,966,0.25980,0.31697
2001,Saxony-Anhalt,Not employed: registered unemployed,0.11959,134,966,0.09912,0.14007
2001,Thuringa,Self-employed,0.04458,52,914,0.03119,0.05796
2001,Thuringa,Blue-collar worker,0.17147,198,914,0.14702,0.19592
2001,Thuringa,White-collar worker,0.16841,215,914,0.14414,0.19269
2001,Thuringa,Apprentice/ Trainee/ Intern,0.06934,97,914,0.05286,0.08582
2001,Thuringa,Not employed: Pensioner,0.27121,239,914,0.24237,0.30005
2001,Thuringa,Not employed: registered unemployed,0.10455,113,914,0.08470,0.12440
2002,Schleswig-Holstein,Self-employed,0.05957,58,684,0.04182,0.07732
2002,Schleswig-Holstein,Blue-collar worker,0.11890,83,684,0.09462,0.14317
2002,Schleswig-Holstein,Civil servant,0.03815,41,684,0.02379,0.05252
2002,Schleswig-Holstein,White-collar worker,0.23284,228,684,0.20114,0.26453
2002,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.05739,57,684,0.03995,0.07483
2002,Schleswig-Holstein,Not employed: Pensioner,0.21465,161,684,0.18385,0.24544
2002,Schleswig-Holstein,Not employed: no further information,0.06289,56,684,0.04469,0.08110
2002,Hamburg,Blue-collar worker,0.11152,31,221,0.06993,0.15312
2002,Hamburg,White-collar worker,0.29095,119,221,0.23093,0.35096
2002,Hamburg,Not employed: Pensioner,0.25309,71,221,0.19564,0.31055
2002,Lower Saxony,Self-employed,0.03803,122,1966,0.02957,0.04649
2002,Lower Saxony,Blue-collar worker,0.13344,304,1966,0.11841,0.14848
2002,Lower Saxony,Civil servant,0.03478,114,1966,0.02668,0.04289
2002,Lower Saxony,White-collar worker,0.20305,527,1966,0.18527,0.22084
2002,Lower Saxony,Apprentice/ Trainee/ Intern,0.05298,147,1966,0.04308,0.06289
2002,Lower Saxony,Not employed: Pensioner,0.23247,458,1966,0.21379,0.25114
2002,Lower Saxony,Not employed: registered unemployed,0.04326,94,1966,0.03427,0.05226
2002,Lower Saxony,Not employed: no further information,0.07366,200,1966,0.06211,0.08521
2002,Bremen,White-collar worker,0.16172,39,81,0.08104,0.24241
2002,Bremen,Not employed: Pensioner,0.30136,42,81,0.20081,0.40191
2002,North Rhine-Westphalia,Self-employed,0.03759,285,4835,0.03223,0.04295
2002,North Rhine-Westphalia,Blue-collar worker,0.13642,715,4835,0.12675,0.14610
2002,North Rhine-Westphalia,Civil servant,0.02725,267,4835,0.02266,0.03184
2002,North Rhine-Westphalia,White-collar worker,0.22194,1390,4835,0.21022,0.23365
2002,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.05962,400,4835,0.05295,0.06630
2002,North Rhine-Westphalia,Not employed: Pensioner,0.21866,1032,4835,0.20700,0.23031
2002,North Rhine-Westphalia,Not employed: registered unemployed,0.04448,217,4835,0.03867,0.05029
2002,North Rhine-Westphalia,Not employed: no further information,0.08297,529,4835,0.07520,0.09075
2002,Hesse,Self-employed,0.05544,128,1626,0.04431,0.06656
2002,Hesse,Blue-collar worker,0.11895,234,1626,0.10321,0.13469
2002,Hesse,Civil servant,0.03294,94,1626,0.02426,0.04161
2002,Hesse,White-collar worker,0.22597,505,1626,0.20564,0.24631
2002,Hesse,Apprentice/ Trainee/ Intern,0.05398,130,1626,0.04299,0.06497
2002,Hesse,Not employed: Pensioner,0.20952,327,1626,0.18973,0.22931
2002,Hesse,Not employed: registered unemployed,0.03268,55,1626,0.02404,0.04133
2002,Hesse,Not employed: no further information,0.07828,153,1626,0.06522,0.09134
2002,"Rhineland-Palatinate, Saarland",Self-employed,0.04199,79,1372,0.03137,0.05261
2002,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.15821,251,1372,0.13890,0.17753
2002,"Rhineland-Palatinate, Saarland",Civil servant,0.01859,60,1372,0.01144,0.02574
2002,"Rhineland-Palatinate, Saarland",White-collar worker,0.16749,329,1372,0.14772,0.18726
2002,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.06039,109,1372,0.04778,0.07300
2002,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.22124,324,1372,0.19927,0.24321
2002,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.03945,61,1372,0.02915,0.04976
2002,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.09039,159,1372,0.07521,0.10557
2002,Baden-Wuerttemberg,Self-employed,0.04484,181,2786,0.03716,0.05253
2002,Baden-Wuerttemberg,Blue-collar worker,0.16998,546,2786,0.15603,0.18393
2002,Baden-Wuerttemberg,Civil servant,0.02443,123,2786,0.01869,0.03016
2002,Baden-Wuerttemberg,White-collar worker,0.20755,777,2786,0.19249,0.22261
2002,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.06165,248,2786,0.05272,0.07058
2002,Baden-Wuerttemberg,Not employed: Pensioner,0.19588,528,2786,0.18114,0.21062
2002,Baden-Wuerttemberg,Not employed: registered unemployed,0.02740,94,2786,0.02134,0.03347
2002,Baden-Wuerttemberg,Not employed: no further information,0.07240,289,2786,0.06277,0.08202
2002,Bavaria,Self-employed,0.04299,224,3243,0.03601,0.04997
2002,Bavaria,Blue-collar worker,0.14469,516,3243,0.13258,0.15680
2002,Bavaria,Civil servant,0.03349,192,3243,0.02730,0.03969
2002,Bavaria,White-collar worker,0.22237,967,3243,0.20805,0.23668
2002,Bavaria,Apprentice/ Trainee/ Intern,0.05661,254,3243,0.04866,0.06457
2002,Bavaria,Not employed: Pensioner,0.22382,652,3243,0.20947,0.23817
2002,Bavaria,Not employed: registered unemployed,0.03091,99,3243,0.02495,0.03686
2002,Bavaria,Not employed: no further information,0.07741,339,3243,0.06821,0.08661
2002,Berlin,Self-employed,0.05654,61,821,0.04073,0.07235
2002,Berlin,Blue-collar worker,0.11254,90,821,0.09091,0.13417
2002,Berlin,Civil servant,0.02956,45,821,0.01797,0.04115
2002,Berlin,White-collar worker,0.23749,262,821,0.20837,0.26662
2002,Berlin,Apprentice/ Trainee/ Intern,0.07452,85,821,0.05654,0.09249
2002,Berlin,Not employed: Pensioner,0.20063,174,821,0.17322,0.22804
2002,Berlin,Not employed: registered unemployed,0.07050,65,821,0.05298,0.08802
2002,Berlin,Not employed: no further information,0.04400,39,821,0.02997,0.05804
2002,Brandenburg,Self-employed,0.03051,35,911,0.01933,0.04168
2002,Brandenburg,Blue-collar worker,0.13109,143,911,0.10916,0.15302
2002,Brandenburg,White-collar worker,0.18169,245,911,0.15664,0.20674
2002,Brandenburg,Apprentice/ Trainee/ Intern,0.07667,96,911,0.05938,0.09395
2002,Brandenburg,Not employed: Pensioner,0.29349,273,911,0.26390,0.32308
2002,Brandenburg,Not employed: registered unemployed,0.12132,119,911,0.10010,0.14253
2002,Mecklenburg-Western Pomerania,Blue-collar worker,0.12532,74,462,0.09510,0.15555
2002,Mecklenburg-Western Pomerania,White-collar worker,0.22137,158,462,0.18347,0.25927
2002,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.05608,50,462,0.03507,0.07708
2002,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.28917,128,462,0.24778,0.33056
2002,Mecklenburg-Western Pomerania,Not employed: registered unemployed,0.10022,52,462,0.07280,0.12763
2002,Saxony,Self-employed,0.04380,100,1639,0.03389,0.05371
2002,Saxony,Blue-collar worker,0.15201,296,1639,0.13463,0.16940
2002,Saxony,Civil servant,0.01051,31,1639,0.00557,0.01545
2002,Saxony,White-collar worker,0.18671,428,1639,0.16784,0.20558
2002,Saxony,Apprentice/ Trainee/ Intern,0.06847,141,1639,0.05624,0.08070
2002,Saxony,Not employed: Pensioner,0.27141,411,1639,0.24988,0.29295
2002,Saxony,Not employed: registered unemployed,0.08997,171,1639,0.07611,0.10383
2002,Saxony,Not employed: no further information,0.03072,61,1639,0.02236,0.03908
2002,Saxony-Anhalt,Self-employed,0.03269,43,930,0.02125,0.04412
2002,Saxony-Anhalt,Blue-collar worker,0.14555,158,930,0.12287,0.16823
2002,Saxony-Anhalt,White-collar worker,0.17499,246,930,0.15055,0.19942
2002,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.07928,100,930,0.06191,0.09665
2002,Saxony-Anhalt,Not employed: Pensioner,0.30547,267,930,0.27586,0.33509
2002,Saxony-Anhalt,Not employed: registered unemployed,0.11043,116,930,0.09027,0.13058
2002,Thuringa,Self-employed,0.04990,54,918,0.03580,0.06399
2002,Thuringa,Blue-collar worker,0.14603,175,918,0.12318,0.16889
2002,Thuringa,White-collar worker,0.15968,219,918,0.13597,0.18338
2002,Thuringa,Apprentice/ Trainee/ Intern,0.08282,110,918,0.06498,0.10066
2002,Thuringa,Not employed: Pensioner,0.26697,242,918,0.23834,0.29561
2002,Thuringa,Not employed: registered unemployed,0.12054,118,918,0.09946,0.14161
2003,Schleswig-Holstein,Self-employed,0.06603,49,664,0.04712,0.08493
2003,Schleswig-Holstein,Blue-collar worker,0.13073,86,664,0.10507,0.15639
2003,Schleswig-Holstein,Civil servant,0.02754,31,664,0.01509,0.04000
2003,Schleswig-Holstein,White-collar worker,0.22243,200,664,0.19077,0.25409
2003,Schleswig-Holstein,Apprentice/ Trainee/ Intern,0.05503,56,664,0.03767,0.07239
2003,Schleswig-Holstein,Not employed: Pensioner,0.22198,158,664,0.19034,0.25361
2003,Schleswig-Holstein,Not employed: registered unemployed,0.05239,31,664,0.03543,0.06935
2003,Schleswig-Holstein,Not employed: no further information,0.05831,53,664,0.04047,0.07615
2003,Hamburg,White-collar worker,0.25374,103,170,0.18813,0.31935
2003,Hamburg,Not employed: Pensioner,0.25312,67,170,0.18757,0.31867
2003,Lower Saxony,Self-employed,0.04271,122,1899,0.03362,0.05181
2003,Lower Saxony,Blue-collar worker,0.12598,290,1899,0.11105,0.14091
2003,Lower Saxony,Civil servant,0.03543,108,1899,0.02711,0.04374
2003,Lower Saxony,White-collar worker,0.20783,520,1899,0.18958,0.22609
2003,Lower Saxony,Apprentice/ Trainee/ Intern,0.05322,145,1899,0.04312,0.06332
2003,Lower Saxony,Not employed: Pensioner,0.24485,454,1899,0.22551,0.26420
2003,Lower Saxony,Not employed: registered unemployed,0.04510,80,1899,0.03576,0.05443
2003,Lower Saxony,Not employed: no further information,0.06759,180,1899,0.05630,0.07888
2003,Bremen,White-collar worker,0.14401,35,77,0.06507,0.22294
2003,Bremen,Not employed: Pensioner,0.27852,42,77,0.17774,0.37931
2003,North Rhine-Westphalia,Self-employed,0.03536,262,4643,0.03005,0.04067
2003,North Rhine-Westphalia,Blue-collar worker,0.13374,681,4643,0.12395,0.14353
2003,North Rhine-Westphalia,Civil servant,0.02793,246,4643,0.02319,0.03267
2003,North Rhine-Westphalia,White-collar worker,0.21926,1304,4643,0.20736,0.23117
2003,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.05438,370,4643,0.04786,0.06090
2003,North Rhine-Westphalia,Not employed: Pensioner,0.22373,1040,4643,0.21174,0.23572
2003,North Rhine-Westphalia,Not employed: registered unemployed,0.05155,243,4643,0.04519,0.05791
2003,North Rhine-Westphalia,Not employed: no further information,0.08000,497,4643,0.07219,0.08780
2003,Hesse,Self-employed,0.05053,111,1494,0.03942,0.06164
2003,Hesse,Blue-collar worker,0.11257,205,1494,0.09654,0.12861
2003,Hesse,Civil servant,0.03235,83,1494,0.02338,0.04133
2003,Hesse,White-collar worker,0.23339,480,1494,0.21193,0.25484
2003,Hesse,Apprentice/ Trainee/ Intern,0.06216,120,1494,0.04991,0.07441
2003,Hesse,Not employed: Pensioner,0.19886,295,1494,0.17862,0.21911
2003,Hesse,Not employed: registered unemployed,0.04284,68,1494,0.03256,0.05311
2003,Hesse,Not employed: no further information,0.07759,132,1494,0.06402,0.09116
2003,"Rhineland-Palatinate, Saarland",Self-employed,0.04149,74,1343,0.03082,0.05216
2003,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.14786,226,1343,0.12887,0.16685
2003,"Rhineland-Palatinate, Saarland",Civil servant,0.02144,60,1343,0.01369,0.02919
2003,"Rhineland-Palatinate, Saarland",White-collar worker,0.17621,319,1343,0.15583,0.19660
2003,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.06674,117,1343,0.05338,0.08009
2003,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.22291,325,1343,0.20064,0.24518
2003,"Rhineland-Palatinate, Saarland",Not employed: registered unemployed,0.04478,58,1343,0.03372,0.05585
2003,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.09011,164,1343,0.07479,0.10543
2003,Baden-Wuerttemberg,Self-employed,0.04406,168,2673,0.03628,0.05184
2003,Baden-Wuerttemberg,Blue-collar worker,0.16402,506,2673,0.14998,0.17806
2003,Baden-Wuerttemberg,Civil servant,0.02479,113,2673,0.01889,0.03068
2003,Baden-Wuerttemberg,White-collar worker,0.21053,747,2673,0.19507,0.22599
2003,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.05701,239,2673,0.04822,0.06580
2003,Baden-Wuerttemberg,Not employed: Pensioner,0.19961,530,2673,0.18446,0.21477
2003,Baden-Wuerttemberg,Not employed: registered unemployed,0.03143,101,2673,0.02481,0.03804
2003,Baden-Wuerttemberg,Not employed: no further information,0.06903,269,2673,0.05941,0.07864
2003,Bavaria,Self-employed,0.04438,206,3114,0.03715,0.05162
2003,Bavaria,Blue-collar worker,0.13720,474,3114,0.12511,0.14929
2003,Bavaria,Civil servant,0.03257,175,3114,0.02634,0.03881
2003,Bavaria,White-collar worker,0.23030,953,3114,0.21551,0.24509
2003,Bavaria,Apprentice/ Trainee/ Intern,0.05185,246,3114,0.04406,0.05964
2003,Bavaria,Not employed: Pensioner,0.22936,659,3114,0.21459,0.24413
2003,Bavaria,Not employed: registered unemployed,0.03414,118,3114,0.02776,0.04052
