year,bula_h,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Baden-Wuerttemberg,5th Quintile,White-collar worker,0.41308,133,291,0.35641,0.46975
1991,Baden-Wuerttemberg,5th Quintile,Not employed: Pensioner,0.09828,31,291,0.06402,0.13255
1991,Bavaria,1st Quintile,Blue-collar worker,0.19950,73,192,0.14282,0.25617
1991,Bavaria,1st Quintile,Not employed: Pensioner,0.41411,64,192,0.34425,0.48397
1991,Bavaria,1st Quintile,Not employed: no further information,0.14633,55,192,0.09620,0.19645
1991,Bavaria,2nd Quintile,Blue-collar worker,0.22121,83,250,0.16965,0.27276
1991,Bavaria,2nd Quintile,White-collar worker,0.15769,47,250,0.11242,0.20296
1991,Bavaria,2nd Quintile,Apprentice/ Trainee/ Intern,0.09717,33,250,0.06038,0.13396
1991,Bavaria,2nd Quintile,Not employed: Pensioner,0.26749,39,250,0.21251,0.32247
1991,Bavaria,2nd Quintile,Not employed: no further information,0.14931,48,250,0.10504,0.19358
1991,Bavaria,3rd Quintile,Blue-collar worker,0.20590,107,306,0.16052,0.25128
1991,Bavaria,3rd Quintile,White-collar worker,0.22500,63,306,0.17814,0.27187
1991,Bavaria,3rd Quintile,Apprentice/ Trainee/ Intern,0.09358,39,306,0.06089,0.12626
1991,Bavaria,3rd Quintile,Not employed: Pensioner,0.22651,55,306,0.17953,0.27349
1991,Bavaria,3rd Quintile,Not employed: no further information,0.11899,42,306,0.08265,0.15532
1991,Bavaria,4th Quintile,Blue-collar worker,0.25594,111,300,0.20648,0.30541
1991,Bavaria,4th Quintile,White-collar worker,0.29722,106,300,0.24542,0.34903
1991,Bavaria,4th Quintile,Not employed: Pensioner,0.18926,49,300,0.14486,0.23366
1991,Bavaria,4th Quintile,Not employed: no further information,0.08435,34,300,0.05285,0.11585
1991,Bavaria,5th Quintile,Self-employed,0.11228,40,270,0.07455,0.15000
1991,Bavaria,5th Quintile,Blue-collar worker,0.14449,56,270,0.10248,0.18651
1991,Bavaria,5th Quintile,White-collar worker,0.34917,130,270,0.29220,0.40614
1991,Bavaria,5th Quintile,Not employed: Pensioner,0.16593,44,270,0.12147,0.21038
1991,Berlin,5th Quintile,White-collar worker,0.53722,38,38,0.37656,0.69788
1992,Lower Saxony,1st Quintile,Not employed: Pensioner,0.45061,35,35,0.28337,0.61786
1992,Lower Saxony,2nd Quintile,Not employed: Pensioner,0.41556,42,42,0.26470,0.56641
1992,Lower Saxony,3rd Quintile,Blue-collar worker,0.20804,50,160,0.14494,0.27113
1992,Lower Saxony,3rd Quintile,White-collar worker,0.18338,37,160,0.12323,0.24354
1992,Lower Saxony,3rd Quintile,Not employed: Pensioner,0.25333,41,160,0.18573,0.32094
1992,Lower Saxony,3rd Quintile,Not employed: no further information,0.16587,32,160,0.10805,0.22369
1992,Lower Saxony,4th Quintile,Blue-collar worker,0.25147,72,245,0.19703,0.30590
1992,Lower Saxony,4th Quintile,White-collar worker,0.26233,72,245,0.20713,0.31752
1992,Lower Saxony,4th Quintile,Apprentice/ Trainee/ Intern,0.08993,31,245,0.05403,0.12582
1992,Lower Saxony,4th Quintile,Not employed: Pensioner,0.17670,37,245,0.12884,0.22456
1992,Lower Saxony,4th Quintile,Not employed: no further information,0.11278,33,245,0.07309,0.15247
1992,Lower Saxony,5th Quintile,White-collar worker,0.37485,83,83,0.27007,0.47962
1992,North Rhine-Westphalia,1st Quintile,Blue-collar worker,0.14622,77,312,0.10695,0.18549
1992,North Rhine-Westphalia,1st Quintile,Apprentice/ Trainee/ Intern,0.15117,59,312,0.11136,0.19098
1992,North Rhine-Westphalia,1st Quintile,Not employed: Pensioner,0.31203,65,312,0.26054,0.36353
1992,North Rhine-Westphalia,1st Quintile,Not employed: registered unemployed,0.10021,34,312,0.06684,0.13358
1992,North Rhine-Westphalia,1st Quintile,Not employed: no further information,0.18427,77,312,0.14118,0.22736
1992,North Rhine-Westphalia,2nd Quintile,Blue-collar worker,0.19189,154,488,0.15692,0.22687
1992,North Rhine-Westphalia,2nd Quintile,White-collar worker,0.14793,68,488,0.11640,0.17946
1992,North Rhine-Westphalia,2nd Quintile,Apprentice/ Trainee/ Intern,0.08771,58,488,0.06258,0.11283
1992,North Rhine-Westphalia,2nd Quintile,Not employed: Pensioner,0.31998,92,488,0.27855,0.36141
1992,North Rhine-Westphalia,2nd Quintile,Not employed: no further information,0.18484,116,488,0.15037,0.21932
1992,North Rhine-Westphalia,3rd Quintile,Blue-collar worker,0.22453,161,492,0.18762,0.26144
1992,North Rhine-Westphalia,3rd Quintile,White-collar worker,0.22371,92,492,0.18685,0.26057
1992,North Rhine-Westphalia,3rd Quintile,Apprentice/ Trainee/ Intern,0.10356,68,492,0.07661,0.13051
1992,North Rhine-Westphalia,3rd Quintile,Not employed: Pensioner,0.22242,83,492,0.18564,0.25921
1992,North Rhine-Westphalia,3rd Quintile,Not employed: no further information,0.13365,88,492,0.10355,0.16374
1992,North Rhine-Westphalia,4th Quintile,Blue-collar worker,0.17562,123,475,0.14137,0.20988
1992,North Rhine-Westphalia,4th Quintile,Civil servant,0.05679,31,475,0.03595,0.07762
1992,North Rhine-Westphalia,4th Quintile,White-collar worker,0.32603,153,475,0.28383,0.36823
1992,North Rhine-Westphalia,4th Quintile,Apprentice/ Trainee/ Intern,0.07292,43,475,0.04951,0.09633
1992,North Rhine-Westphalia,4th Quintile,Not employed: Pensioner,0.18873,66,475,0.15350,0.22396
1992,North Rhine-Westphalia,4th Quintile,Not employed: no further information,0.10389,59,475,0.07642,0.13135
1992,North Rhine-Westphalia,5th Quintile,Self-employed,0.12309,72,571,0.09612,0.15006
1992,North Rhine-Westphalia,5th Quintile,Blue-collar worker,0.11784,83,571,0.09137,0.14430
1992,North Rhine-Westphalia,5th Quintile,Civil servant,0.07245,45,571,0.05117,0.09373
1992,North Rhine-Westphalia,5th Quintile,White-collar worker,0.41423,236,571,0.37379,0.45467
1992,North Rhine-Westphalia,5th Quintile,Apprentice/ Trainee/ Intern,0.05661,38,571,0.03763,0.07558
1992,North Rhine-Westphalia,5th Quintile,Not employed: Pensioner,0.13257,60,571,0.10473,0.16041
1992,North Rhine-Westphalia,5th Quintile,Not employed: no further information,0.05131,37,571,0.03320,0.06942
1992,Hesse,1st Quintile,Not employed: Pensioner,0.53794,44,44,0.38892,0.68696
1992,Hesse,2nd Quintile,Blue-collar worker,0.15092,35,35,0.03060,0.27125
1992,Hesse,3rd Quintile,Blue-collar worker,0.23602,77,116,0.15841,0.31363
1992,Hesse,3rd Quintile,White-collar worker,0.17518,39,116,0.10570,0.24465
1992,Hesse,4th Quintile,Blue-collar worker,0.23968,68,157,0.17269,0.30667
1992,Hesse,4th Quintile,White-collar worker,0.28937,58,157,0.21821,0.36053
1992,Hesse,4th Quintile,Not employed: Pensioner,0.19331,31,157,0.13134,0.25527
1992,Hesse,5th Quintile,Blue-collar worker,0.09018,34,180,0.04821,0.13214
1992,Hesse,5th Quintile,White-collar worker,0.41766,111,180,0.34541,0.48991
1992,Hesse,5th Quintile,Not employed: Pensioner,0.19621,35,180,0.13804,0.25439
1992,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: Pensioner,0.51029,34,34,0.33973,0.68085
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,Blue-collar worker,0.32414,39,39,0.17532,0.47296
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Blue-collar worker,0.27995,44,76,0.17834,0.38156
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,White-collar worker,0.23768,32,76,0.14134,0.33402
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Blue-collar worker,0.23023,44,113,0.15226,0.30819
1992,"Rhineland-Palatinate, Saarland",4th Quintile,White-collar worker,0.23177,35,113,0.15362,0.30992
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Not employed: Pensioner,0.24677,34,113,0.16693,0.32662
1992,"Rhineland-Palatinate, Saarland",5th Quintile,White-collar worker,0.31727,45,45,0.17975,0.45479
1992,Baden-Wuerttemberg,1st Quintile,Blue-collar worker,0.12380,39,126,0.06606,0.18154
1992,Baden-Wuerttemberg,1st Quintile,Not employed: Pensioner,0.42841,46,126,0.34166,0.51516
1992,Baden-Wuerttemberg,1st Quintile,Not employed: no further information,0.17803,41,126,0.11097,0.24509
1992,Baden-Wuerttemberg,2nd Quintile,Blue-collar worker,0.27164,117,267,0.21819,0.32510
1992,Baden-Wuerttemberg,2nd Quintile,Apprentice/ Trainee/ Intern,0.10185,37,267,0.06550,0.13820
1992,Baden-Wuerttemberg,2nd Quintile,Not employed: Pensioner,0.27769,45,267,0.22387,0.33151
1992,Baden-Wuerttemberg,2nd Quintile,Not employed: no further information,0.17337,68,267,0.12788,0.21887
1992,Baden-Wuerttemberg,3rd Quintile,Blue-collar worker,0.24892,128,325,0.20183,0.29600
1992,Baden-Wuerttemberg,3rd Quintile,White-collar worker,0.25874,70,325,0.21105,0.30643
1992,Baden-Wuerttemberg,3rd Quintile,Apprentice/ Trainee/ Intern,0.07905,34,325,0.04967,0.10843
1992,Baden-Wuerttemberg,3rd Quintile,Not employed: Pensioner,0.21452,40,325,0.16983,0.25922
1992,Baden-Wuerttemberg,3rd Quintile,Not employed: no further information,0.13719,53,325,0.09973,0.17465
1992,Baden-Wuerttemberg,4th Quintile,Blue-collar worker,0.29872,192,417,0.25474,0.34271
1992,Baden-Wuerttemberg,4th Quintile,White-collar worker,0.25976,97,417,0.21762,0.30190
1992,Baden-Wuerttemberg,4th Quintile,Apprentice/ Trainee/ Intern,0.07702,37,417,0.05140,0.10265
1992,Baden-Wuerttemberg,4th Quintile,Not employed: Pensioner,0.18376,58,417,0.14655,0.22098
1992,Baden-Wuerttemberg,4th Quintile,Not employed: no further information,0.07860,33,417,0.05274,0.10446
1992,Baden-Wuerttemberg,5th Quintile,Self-employed,0.10904,46,353,0.07648,0.14161
1992,Baden-Wuerttemberg,5th Quintile,Blue-collar worker,0.17119,105,353,0.13184,0.21054
1992,Baden-Wuerttemberg,5th Quintile,White-collar worker,0.38670,155,353,0.33582,0.43757
1992,Baden-Wuerttemberg,5th Quintile,Not employed: Pensioner,0.12169,47,353,0.08753,0.15584
1992,Bavaria,1st Quintile,Blue-collar worker,0.12010,40,132,0.06443,0.17577
1992,Bavaria,1st Quintile,Not employed: Pensioner,0.41158,48,132,0.32731,0.49585
1992,Bavaria,1st Quintile,Not employed: no further information,0.18520,44,132,0.11868,0.25172
1992,Bavaria,2nd Quintile,Blue-collar worker,0.25653,72,185,0.19342,0.31963
1992,Bavaria,2nd Quintile,White-collar worker,0.13537,35,185,0.08593,0.18480
1992,Bavaria,2nd Quintile,Not employed: Pensioner,0.29800,39,185,0.23191,0.36409
1992,Bavaria,2nd Quintile,Not employed: no further information,0.12899,39,185,0.08056,0.17742
1992,Bavaria,3rd Quintile,Blue-collar worker,0.18474,89,292,0.14015,0.22933
1992,Bavaria,3rd Quintile,White-collar worker,0.21344,68,292,0.16636,0.26052
1992,Bavaria,3rd Quintile,Apprentice/ Trainee/ Intern,0.09811,37,292,0.06393,0.13228
1992,Bavaria,3rd Quintile,Not employed: Pensioner,0.28072,55,292,0.22909,0.33235
1992,Bavaria,3rd Quintile,Not employed: no further information,0.11624,43,292,0.07941,0.15306
1992,Bavaria,4th Quintile,Blue-collar worker,0.23968,148,422,0.19891,0.28046
1992,Bavaria,4th Quintile,White-collar worker,0.23032,113,422,0.19010,0.27054
1992,Bavaria,4th Quintile,Apprentice/ Trainee/ Intern,0.07217,37,422,0.04745,0.09689
1992,Bavaria,4th Quintile,Not employed: Pensioner,0.17317,63,422,0.13702,0.20932
1992,Bavaria,4th Quintile,Not employed: no further information,0.13814,61,422,0.10518,0.17110
1992,Bavaria,5th Quintile,Self-employed,0.10317,47,328,0.07020,0.13614
1992,Bavaria,5th Quintile,Blue-collar worker,0.13352,64,328,0.09665,0.17038
1992,Bavaria,5th Quintile,White-collar worker,0.38635,167,328,0.33357,0.43912
1992,Bavaria,5th Quintile,Not employed: Pensioner,0.15875,50,328,0.11914,0.19836
1992,Berlin,2nd Quintile,Blue-collar worker,0.23830,33,71,0.13850,0.33811
1992,Berlin,2nd Quintile,White-collar worker,0.33584,38,71,0.22520,0.44648
1992,Berlin,3rd Quintile,White-collar worker,0.27109,41,41,0.13333,0.40885
1992,Berlin,4th Quintile,White-collar worker,0.35604,43,43,0.21122,0.50085
1992,Berlin,5th Quintile,White-collar worker,0.47637,54,54,0.34190,0.61083
1992,Brandenburg,1st Quintile,Blue-collar worker,0.18431,60,237,0.13484,0.23378
1992,Brandenburg,1st Quintile,White-collar worker,0.12246,36,237,0.08063,0.16428
1992,Brandenburg,1st Quintile,Not employed: Pensioner,0.40277,91,237,0.34020,0.46535
1992,Brandenburg,1st Quintile,Not employed: registered unemployed,0.16341,50,237,0.11623,0.21058
1992,Brandenburg,2nd Quintile,Blue-collar worker,0.30319,63,124,0.22196,0.38442
1992,Brandenburg,2nd Quintile,White-collar worker,0.33149,61,124,0.24829,0.41468
1992,Brandenburg,3rd Quintile,White-collar worker,0.49002,51,51,0.35146,0.62859
1992,Mecklenburg-Western Pomerania,1st Quintile,Blue-collar worker,0.14803,33,119,0.08395,0.21211
1992,Mecklenburg-Western Pomerania,1st Quintile,Not employed: Pensioner,0.45292,54,119,0.36310,0.54273
1992,Mecklenburg-Western Pomerania,1st Quintile,Not employed: registered unemployed,0.20035,32,119,0.12813,0.27257
1992,Mecklenburg-Western Pomerania,2nd Quintile,Blue-collar worker,0.31019,33,66,0.19773,0.42264
1992,Mecklenburg-Western Pomerania,2nd Quintile,White-collar worker,0.29771,33,66,0.18655,0.40888
1992,Mecklenburg-Western Pomerania,3rd Quintile,White-collar worker,0.29763,33,33,0.13921,0.45605
1992,Saxony,1st Quintile,Blue-collar worker,0.21007,131,455,0.17260,0.24754
1992,Saxony,1st Quintile,White-collar worker,0.12087,82,455,0.09088,0.15085
1992,Saxony,1st Quintile,Not employed: Pensioner,0.45914,171,455,0.41330,0.50497
1992,Saxony,1st Quintile,Not employed: registered unemployed,0.12372,71,455,0.09343,0.15401
1992,Saxony,2nd Quintile,Blue-collar worker,0.30799,101,323,0.25756,0.35841
1992,Saxony,2nd Quintile,White-collar worker,0.26737,105,323,0.21903,0.31571
1992,Saxony,2nd Quintile,Apprentice/ Trainee/ Intern,0.08741,36,323,0.05656,0.11826
1992,Saxony,2nd Quintile,Not employed: Pensioner,0.16750,43,323,0.12671,0.20829
1992,Saxony,2nd Quintile,Not employed: registered unemployed,0.11881,38,323,0.08347,0.15415
1992,Saxony,3rd Quintile,Blue-collar worker,0.20750,40,107,0.13030,0.28469
1992,Saxony,3rd Quintile,White-collar worker,0.33860,67,107,0.24851,0.42869
1992,Saxony,4th Quintile,White-collar worker,0.42611,34,34,0.25738,0.59483
1992,Saxony-Anhalt,1st Quintile,Blue-collar worker,0.19279,66,247,0.14349,0.24209
1992,Saxony-Anhalt,1st Quintile,White-collar worker,0.09019,32,247,0.05440,0.12599
1992,Saxony-Anhalt,1st Quintile,Not employed: Pensioner,0.50743,105,247,0.44496,0.56991
1992,Saxony-Anhalt,1st Quintile,Not employed: registered unemployed,0.12831,44,247,0.08652,0.17010
1992,Saxony-Anhalt,2nd Quintile,Blue-collar worker,0.30086,83,262,0.24522,0.35650
1992,Saxony-Anhalt,2nd Quintile,White-collar worker,0.28186,84,262,0.22728,0.33644
1992,Saxony-Anhalt,2nd Quintile,Apprentice/ Trainee/ Intern,0.10774,31,262,0.07013,0.14536
1992,Saxony-Anhalt,2nd Quintile,Not employed: Pensioner,0.11411,32,262,0.07553,0.15268
1992,Saxony-Anhalt,2nd Quintile,Not employed: registered unemployed,0.12177,32,262,0.08209,0.16144
1992,Saxony-Anhalt,3rd Quintile,Blue-collar worker,0.28528,41,104,0.19807,0.37248
1992,Saxony-Anhalt,3rd Quintile,White-collar worker,0.45098,63,104,0.35489,0.54708
1992,Thuringa,1st Quintile,Blue-collar worker,0.19109,72,260,0.14321,0.23898
1992,Thuringa,1st Quintile,White-collar worker,0.12826,42,260,0.08753,0.16898
1992,Thuringa,1st Quintile,Not employed: Pensioner,0.40558,90,260,0.34578,0.46538
1992,Thuringa,1st Quintile,Not employed: registered unemployed,0.17203,56,260,0.12607,0.21800
1992,Thuringa,2nd Quintile,Blue-collar worker,0.27740,71,175,0.21087,0.34392
1992,Thuringa,2nd Quintile,White-collar worker,0.27630,70,175,0.20985,0.34274
1992,Thuringa,2nd Quintile,Not employed: Pensioner,0.21216,34,175,0.15141,0.27290
1992,Thuringa,3rd Quintile,White-collar worker,0.38654,40,40,0.23371,0.53937
1993,Lower Saxony,1st Quintile,Not employed: Pensioner,0.42426,43,75,0.31165,0.53687
1993,Lower Saxony,1st Quintile,Not employed: no further information,0.16762,32,75,0.08251,0.25273
1993,Lower Saxony,2nd Quintile,Blue-collar worker,0.18876,48,120,0.11845,0.25907
1993,Lower Saxony,2nd Quintile,Not employed: Pensioner,0.32986,40,120,0.24539,0.41434
1993,Lower Saxony,2nd Quintile,Not employed: no further information,0.15731,32,120,0.09189,0.22272
1993,Lower Saxony,3rd Quintile,Blue-collar worker,0.21206,48,162,0.14891,0.27520
1993,Lower Saxony,3rd Quintile,White-collar worker,0.20662,46,162,0.14408,0.26916
1993,Lower Saxony,3rd Quintile,Not employed: Pensioner,0.23447,37,162,0.16902,0.29991
1993,Lower Saxony,3rd Quintile,Not employed: no further information,0.13677,31,162,0.08370,0.18985
1993,Lower Saxony,4th Quintile,Blue-collar worker,0.23375,49,130,0.16072,0.30679
1993,Lower Saxony,4th Quintile,White-collar worker,0.23417,48,130,0.16109,0.30725
1993,Lower Saxony,4th Quintile,Not employed: Pensioner,0.17016,33,130,0.10531,0.23500
1993,Lower Saxony,5th Quintile,Blue-collar worker,0.16146,41,131,0.09821,0.22471
1993,Lower Saxony,5th Quintile,White-collar worker,0.39024,90,131,0.30638,0.47409
1993,North Rhine-Westphalia,1st Quintile,Blue-collar worker,0.19089,92,402,0.15242,0.22935
1993,North Rhine-Westphalia,1st Quintile,White-collar worker,0.08594,33,402,0.05850,0.11337
1993,North Rhine-Westphalia,1st Quintile,Apprentice/ Trainee/ Intern,0.15500,69,402,0.11957,0.19042
1993,North Rhine-Westphalia,1st Quintile,Not employed: Pensioner,0.24836,69,402,0.20607,0.29065
1993,North Rhine-Westphalia,1st Quintile,Not employed: registered unemployed,0.10424,42,402,0.07433,0.13415
1993,North Rhine-Westphalia,1st Quintile,Not employed: no further information,0.19019,97,402,0.15178,0.22860
1993,North Rhine-Westphalia,2nd Quintile,Blue-collar worker,0.20106,143,470,0.16478,0.23733
1993,North Rhine-Westphalia,2nd Quintile,White-collar worker,0.13599,69,470,0.10497,0.16702
1993,North Rhine-Westphalia,2nd Quintile,Apprentice/ Trainee/ Intern,0.07294,47,470,0.04940,0.09647
1993,North Rhine-Westphalia,2nd Quintile,Not employed: Pensioner,0.35989,108,470,0.31645,0.40333
1993,North Rhine-Westphalia,2nd Quintile,Not employed: no further information,0.16966,103,470,0.13569,0.20363
1993,North Rhine-Westphalia,3rd Quintile,Blue-collar worker,0.22435,128,411,0.18397,0.26473
1993,North Rhine-Westphalia,3rd Quintile,White-collar worker,0.20066,86,411,0.16189,0.23943
1993,North Rhine-Westphalia,3rd Quintile,Apprentice/ Trainee/ Intern,0.10791,59,411,0.07788,0.13795
1993,North Rhine-Westphalia,3rd Quintile,Not employed: Pensioner,0.23390,70,411,0.19293,0.27488
1993,North Rhine-Westphalia,3rd Quintile,Not employed: no further information,0.14525,68,411,0.11114,0.17935
1993,North Rhine-Westphalia,4th Quintile,Blue-collar worker,0.20134,135,480,0.16543,0.23725
1993,North Rhine-Westphalia,4th Quintile,White-collar worker,0.31120,157,480,0.26974,0.35266
1993,North Rhine-Westphalia,4th Quintile,Apprentice/ Trainee/ Intern,0.07598,48,480,0.05226,0.09971
1993,North Rhine-Westphalia,4th Quintile,Not employed: Pensioner,0.19046,71,480,0.15530,0.22563
1993,North Rhine-Westphalia,4th Quintile,Not employed: no further information,0.10646,69,480,0.07884,0.13408
1993,North Rhine-Westphalia,5th Quintile,Self-employed,0.13219,73,562,0.10416,0.16022
1993,North Rhine-Westphalia,5th Quintile,Blue-collar worker,0.12047,88,562,0.09353,0.14741
1993,North Rhine-Westphalia,5th Quintile,Civil servant,0.09427,51,562,0.07009,0.11845
1993,North Rhine-Westphalia,5th Quintile,White-collar worker,0.40650,228,562,0.36586,0.44715
1993,North Rhine-Westphalia,5th Quintile,Apprentice/ Trainee/ Intern,0.05143,35,562,0.03315,0.06970
1993,North Rhine-Westphalia,5th Quintile,Not employed: Pensioner,0.12393,53,562,0.09667,0.15120
1993,North Rhine-Westphalia,5th Quintile,Not employed: no further information,0.05043,34,562,0.03232,0.06854
1993,Hesse,1st Quintile,Blue-collar worker,0.16760,33,75,0.08250,0.25271
1993,Hesse,1st Quintile,Not employed: Pensioner,0.51219,42,75,0.39830,0.62607
1993,Hesse,2nd Quintile,Blue-collar worker,0.20435,46,80,0.11543,0.29327
1993,Hesse,2nd Quintile,Not employed: Pensioner,0.37362,34,80,0.26695,0.48030
1993,Hesse,3rd Quintile,Blue-collar worker,0.20342,60,128,0.13341,0.27344
1993,Hesse,3rd Quintile,White-collar worker,0.17883,33,128,0.11218,0.24548
1993,Hesse,3rd Quintile,Not employed: Pensioner,0.33336,35,128,0.25137,0.41534
1993,Hesse,4th Quintile,Blue-collar worker,0.21878,48,93,0.13430,0.30326
