year,bula_h,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Baden-Wuerttemberg,No migration background,Civil servant,0.03499,45,977,0.02346,0.04652
1995,Baden-Wuerttemberg,No migration background,White-collar worker,0.22092,295,977,0.19489,0.24695
1995,Baden-Wuerttemberg,No migration background,Apprentice/ Trainee/ Intern,0.05561,73,977,0.04123,0.06998
1995,Baden-Wuerttemberg,No migration background,Not employed: Pensioner,0.21163,188,977,0.18601,0.23726
1995,Baden-Wuerttemberg,No migration background,Not employed: registered unemployed,0.02758,33,977,0.01731,0.03786
1995,Baden-Wuerttemberg,No migration background,Not employed: no further information,0.08419,102,977,0.06677,0.10161
1995,Baden-Wuerttemberg,Direct migration background,Blue-collar worker,0.29503,299,654,0.26005,0.33001
1995,Baden-Wuerttemberg,Direct migration background,White-collar worker,0.16207,66,654,0.13380,0.19033
1995,Baden-Wuerttemberg,Direct migration background,Apprentice/ Trainee/ Intern,0.05616,32,654,0.03850,0.07382
1995,Baden-Wuerttemberg,Direct migration background,Not employed: Pensioner,0.19774,85,654,0.16719,0.22829
1995,Baden-Wuerttemberg,Direct migration background,Not employed: registered unemployed,0.06515,63,654,0.04622,0.08408
1995,Baden-Wuerttemberg,Direct migration background,Not employed: no further information,0.14764,109,654,0.12043,0.17484
1995,Baden-Wuerttemberg,Indirect migration background,Apprentice/ Trainee/ Intern,0.12767,55,55,0.03866,0.21668
1995,Bavaria,No migration background,Self-employed,0.04945,75,1211,0.03724,0.06167
1995,Bavaria,No migration background,Blue-collar worker,0.12623,221,1211,0.10752,0.14495
1995,Bavaria,No migration background,Civil servant,0.04702,66,1211,0.03510,0.05895
1995,Bavaria,No migration background,White-collar worker,0.21964,352,1211,0.19631,0.24297
1995,Bavaria,No migration background,Apprentice/ Trainee/ Intern,0.05369,91,1211,0.04099,0.06639
1995,Bavaria,No migration background,Not employed: Pensioner,0.21122,206,1211,0.18822,0.23422
1995,Bavaria,No migration background,Not employed: registered unemployed,0.03131,44,1211,0.02150,0.04113
1995,Bavaria,No migration background,Not employed: no further information,0.08714,156,1211,0.07125,0.10303
1995,Bavaria,Direct migration background,Blue-collar worker,0.22731,151,353,0.18352,0.27109
1995,Bavaria,Direct migration background,White-collar worker,0.15457,52,353,0.11681,0.19234
1995,Bavaria,Direct migration background,Not employed: Pensioner,0.19133,51,353,0.15024,0.23243
1995,Bavaria,Direct migration background,Not employed: registered unemployed,0.08954,40,353,0.05971,0.11937
1995,Bavaria,Direct migration background,Not employed: no further information,0.12043,59,353,0.08643,0.15443
1995,Bavaria,Indirect migration background,Apprentice/ Trainee/ Intern,0.16635,31,31,0.03309,0.29961
1995,Berlin,No migration background,Blue-collar worker,0.12296,71,387,0.09020,0.15572
1995,Berlin,No migration background,White-collar worker,0.25809,147,387,0.21443,0.30174
1995,Berlin,No migration background,Apprentice/ Trainee/ Intern,0.06477,38,387,0.04022,0.08933
1995,Berlin,No migration background,Not employed: Pensioner,0.23352,96,387,0.19132,0.27573
1995,Berlin,No migration background,Not employed: registered unemployed,0.05759,35,387,0.03435,0.08083
1995,Brandenburg,No migration background,Blue-collar worker,0.18610,137,522,0.15268,0.21951
1995,Brandenburg,No migration background,White-collar worker,0.20150,152,522,0.16706,0.23595
1995,Brandenburg,No migration background,Apprentice/ Trainee/ Intern,0.06793,64,522,0.04632,0.08954
1995,Brandenburg,No migration background,Not employed: Pensioner,0.23300,117,522,0.19670,0.26931
1995,Brandenburg,No migration background,Not employed: registered unemployed,0.07129,52,522,0.04920,0.09339
1995,Mecklenburg-Western Pomerania,No migration background,Blue-collar worker,0.17258,94,365,0.13376,0.21140
1995,Mecklenburg-Western Pomerania,No migration background,White-collar worker,0.19004,109,365,0.14974,0.23035
1995,Mecklenburg-Western Pomerania,No migration background,Apprentice/ Trainee/ Intern,0.06027,38,365,0.03582,0.08472
1995,Mecklenburg-Western Pomerania,No migration background,Not employed: Pensioner,0.20432,73,365,0.16289,0.24574
1995,Mecklenburg-Western Pomerania,No migration background,Not employed: registered unemployed,0.12075,51,365,0.08727,0.15422
1995,Saxony,No migration background,Self-employed,0.03135,45,1034,0.02072,0.04197
1995,Saxony,No migration background,Blue-collar worker,0.18755,254,1034,0.16375,0.21136
1995,Saxony,No migration background,White-collar worker,0.17719,271,1034,0.15390,0.20047
1995,Saxony,No migration background,Apprentice/ Trainee/ Intern,0.04667,90,1034,0.03381,0.05954
1995,Saxony,No migration background,Not employed: Pensioner,0.24134,218,1034,0.21525,0.26743
1995,Saxony,No migration background,Not employed: registered unemployed,0.10006,123,1034,0.08176,0.11836
1995,Saxony,No migration background,Not employed: no further information,0.02847,33,1034,0.01833,0.03861
1995,Saxony-Anhalt,No migration background,Blue-collar worker,0.19486,162,599,0.16312,0.22661
1995,Saxony-Anhalt,No migration background,White-collar worker,0.19375,169,599,0.16207,0.22543
1995,Saxony-Anhalt,No migration background,Apprentice/ Trainee/ Intern,0.05517,61,599,0.03687,0.07347
1995,Saxony-Anhalt,No migration background,Not employed: Pensioner,0.23923,120,599,0.20504,0.27342
1995,Saxony-Anhalt,No migration background,Not employed: registered unemployed,0.09923,87,599,0.07527,0.12320
1995,Thuringa,No migration background,Self-employed,0.03796,33,596,0.02260,0.05331
1995,Thuringa,No migration background,Blue-collar worker,0.16899,150,596,0.13888,0.19911
1995,Thuringa,No migration background,White-collar worker,0.16993,157,596,0.13975,0.20011
1995,Thuringa,No migration background,Apprentice/ Trainee/ Intern,0.06190,53,596,0.04254,0.08126
1995,Thuringa,No migration background,Not employed: Pensioner,0.23166,124,596,0.19776,0.26557
1995,Thuringa,No migration background,Not employed: registered unemployed,0.10136,79,596,0.07711,0.12561
1996,Schleswig-Holstein,No migration background,Blue-collar worker,0.10989,34,163,0.06173,0.15805
1996,Schleswig-Holstein,No migration background,White-collar worker,0.25567,81,163,0.18849,0.32285
1996,Schleswig-Holstein,No migration background,Not employed: Pensioner,0.18507,48,163,0.12526,0.24487
1996,Lower Saxony,No migration background,Self-employed,0.05112,49,808,0.03592,0.06631
1996,Lower Saxony,No migration background,Blue-collar worker,0.13398,142,808,0.11048,0.15748
1996,Lower Saxony,No migration background,Civil servant,0.05161,50,808,0.03634,0.06687
1996,Lower Saxony,No migration background,White-collar worker,0.19708,224,808,0.16964,0.22453
1996,Lower Saxony,No migration background,Apprentice/ Trainee/ Intern,0.03710,47,808,0.02406,0.05013
1996,Lower Saxony,No migration background,Not employed: Pensioner,0.21517,159,808,0.18682,0.24353
1996,Lower Saxony,No migration background,Not employed: registered unemployed,0.04615,44,808,0.03168,0.06063
1996,Lower Saxony,No migration background,Not employed: no further information,0.08871,93,808,0.06909,0.10833
1996,Lower Saxony,Direct migration background,Blue-collar worker,0.22212,66,101,0.14065,0.30359
1996,Lower Saxony,Direct migration background,Not employed: no further information,0.13070,35,101,0.06463,0.19676
1996,North Rhine-Westphalia,No migration background,Self-employed,0.05140,107,1725,0.04097,0.06182
1996,North Rhine-Westphalia,No migration background,Blue-collar worker,0.10733,271,1725,0.09272,0.12194
1996,North Rhine-Westphalia,No migration background,Civil servant,0.04731,108,1725,0.03729,0.05733
1996,North Rhine-Westphalia,No migration background,White-collar worker,0.23941,518,1725,0.21927,0.25955
1996,North Rhine-Westphalia,No migration background,Apprentice/ Trainee/ Intern,0.06163,144,1725,0.05028,0.07298
1996,North Rhine-Westphalia,No migration background,Not employed: Pensioner,0.19818,288,1725,0.17936,0.21699
1996,North Rhine-Westphalia,No migration background,Not employed: registered unemployed,0.03219,66,1725,0.02386,0.04052
1996,North Rhine-Westphalia,No migration background,Not employed: no further information,0.09056,223,1725,0.07701,0.10411
1996,North Rhine-Westphalia,Direct migration background,Blue-collar worker,0.26674,237,639,0.23243,0.30106
1996,North Rhine-Westphalia,Direct migration background,White-collar worker,0.15551,77,639,0.12739,0.18363
1996,North Rhine-Westphalia,Direct migration background,Apprentice/ Trainee/ Intern,0.06429,38,639,0.04526,0.08333
1996,North Rhine-Westphalia,Direct migration background,Not employed: Pensioner,0.15731,92,639,0.12906,0.18557
1996,North Rhine-Westphalia,Direct migration background,Not employed: registered unemployed,0.11448,71,639,0.08977,0.13918
1996,North Rhine-Westphalia,Direct migration background,Not employed: no further information,0.15360,124,639,0.12562,0.18157
1996,North Rhine-Westphalia,Indirect migration background,Apprentice/ Trainee/ Intern,0.17244,62,62,0.07764,0.26724
1996,Hesse,No migration background,Blue-collar worker,0.09365,80,513,0.06842,0.11889
1996,Hesse,No migration background,Civil servant,0.05898,37,513,0.03857,0.07939
1996,Hesse,No migration background,White-collar worker,0.26323,186,513,0.22508,0.30137
1996,Hesse,No migration background,Apprentice/ Trainee/ Intern,0.04486,32,513,0.02693,0.06279
1996,Hesse,No migration background,Not employed: Pensioner,0.25920,127,513,0.22124,0.29716
1996,Hesse,No migration background,Not employed: no further information,0.06706,51,513,0.04539,0.08872
1996,Hesse,Direct migration background,Blue-collar worker,0.27673,110,254,0.22160,0.33186
1996,Hesse,Direct migration background,White-collar worker,0.09992,41,254,0.06297,0.13688
1996,Hesse,Direct migration background,Not employed: Pensioner,0.30313,55,254,0.24649,0.35976
1996,Hesse,Direct migration background,Not employed: no further information,0.12643,48,254,0.08548,0.16738
1996,"Rhineland-Palatinate, Saarland",No migration background,Blue-collar worker,0.14053,95,413,0.10697,0.17409
1996,"Rhineland-Palatinate, Saarland",No migration background,White-collar worker,0.18162,123,413,0.14440,0.21885
1996,"Rhineland-Palatinate, Saarland",No migration background,Not employed: Pensioner,0.23382,110,413,0.19295,0.27469
1996,"Rhineland-Palatinate, Saarland",No migration background,Not employed: no further information,0.12867,85,413,0.09634,0.16100
1996,"Rhineland-Palatinate, Saarland",Direct migration background,Blue-collar worker,0.40103,73,73,0.28782,0.51424
1996,Baden-Wuerttemberg,No migration background,Self-employed,0.04615,59,917,0.03256,0.05973
1996,Baden-Wuerttemberg,No migration background,Blue-collar worker,0.13768,173,917,0.11536,0.15999
1996,Baden-Wuerttemberg,No migration background,Civil servant,0.02772,35,917,0.01709,0.03835
1996,Baden-Wuerttemberg,No migration background,White-collar worker,0.21791,285,917,0.19117,0.24464
1996,Baden-Wuerttemberg,No migration background,Apprentice/ Trainee/ Intern,0.05641,70,917,0.04147,0.07135
1996,Baden-Wuerttemberg,No migration background,Not employed: Pensioner,0.22124,192,917,0.19436,0.24812
1996,Baden-Wuerttemberg,No migration background,Not employed: no further information,0.08191,103,917,0.06415,0.09967
1996,Baden-Wuerttemberg,Direct migration background,Blue-collar worker,0.33229,278,580,0.29392,0.37065
1996,Baden-Wuerttemberg,Direct migration background,White-collar worker,0.14955,57,580,0.12050,0.17860
1996,Baden-Wuerttemberg,Direct migration background,Not employed: Pensioner,0.20611,86,580,0.17316,0.23906
1996,Baden-Wuerttemberg,Direct migration background,Not employed: registered unemployed,0.06053,55,580,0.04110,0.07995
1996,Baden-Wuerttemberg,Direct migration background,Not employed: no further information,0.14428,104,580,0.11566,0.17290
1996,Baden-Wuerttemberg,Indirect migration background,Blue-collar worker,0.06364,32,76,0.00839,0.11889
1996,Baden-Wuerttemberg,Indirect migration background,Apprentice/ Trainee/ Intern,0.11157,44,76,0.04031,0.18282
1996,Bavaria,No migration background,Self-employed,0.06126,88,1192,0.04764,0.07488
1996,Bavaria,No migration background,Blue-collar worker,0.11811,207,1192,0.09978,0.13644
1996,Bavaria,No migration background,Civil servant,0.04063,62,1192,0.02942,0.05184
1996,Bavaria,No migration background,White-collar worker,0.22875,356,1192,0.20490,0.25260
1996,Bavaria,No migration background,Apprentice/ Trainee/ Intern,0.04487,77,1192,0.03311,0.05663
1996,Bavaria,No migration background,Not employed: Pensioner,0.21861,204,1192,0.19514,0.24208
1996,Bavaria,No migration background,Not employed: registered unemployed,0.03762,49,1192,0.02682,0.04843
1996,Bavaria,No migration background,Not employed: no further information,0.08255,149,1192,0.06692,0.09818
1996,Bavaria,Direct migration background,Blue-collar worker,0.24668,144,339,0.20072,0.29264
1996,Bavaria,Direct migration background,White-collar worker,0.15288,48,339,0.11452,0.19125
1996,Bavaria,Direct migration background,Not employed: Pensioner,0.18502,48,339,0.14362,0.22642
1996,Bavaria,Direct migration background,Not employed: registered unemployed,0.09781,47,339,0.06614,0.12948
1996,Bavaria,Direct migration background,Not employed: no further information,0.11557,52,339,0.08149,0.14966
1996,Berlin,No migration background,Blue-collar worker,0.12279,70,377,0.08962,0.15596
1996,Berlin,No migration background,White-collar worker,0.24236,136,377,0.19905,0.28567
1996,Berlin,No migration background,Apprentice/ Trainee/ Intern,0.06945,43,377,0.04375,0.09514
1996,Berlin,No migration background,Not employed: Pensioner,0.23481,92,377,0.19196,0.27765
1996,Berlin,No migration background,Not employed: registered unemployed,0.05763,36,377,0.03407,0.08118
1996,Brandenburg,No migration background,Blue-collar worker,0.16412,125,517,0.13216,0.19608
1996,Brandenburg,No migration background,White-collar worker,0.18457,141,517,0.15110,0.21805
1996,Brandenburg,No migration background,Apprentice/ Trainee/ Intern,0.07693,66,517,0.05394,0.09993
1996,Brandenburg,No migration background,Not employed: Pensioner,0.23030,118,517,0.19397,0.26662
1996,Brandenburg,No migration background,Not employed: registered unemployed,0.08661,67,517,0.06234,0.11088
1996,Mecklenburg-Western Pomerania,No migration background,Blue-collar worker,0.16356,71,339,0.12413,0.20300
1996,Mecklenburg-Western Pomerania,No migration background,White-collar worker,0.18355,102,339,0.14228,0.22482
1996,Mecklenburg-Western Pomerania,No migration background,Apprentice/ Trainee/ Intern,0.06425,40,339,0.03811,0.09039
1996,Mecklenburg-Western Pomerania,No migration background,Not employed: Pensioner,0.21205,72,339,0.16848,0.25563
1996,Mecklenburg-Western Pomerania,No migration background,Not employed: registered unemployed,0.12167,54,339,0.08682,0.15652
1996,Saxony,No migration background,Self-employed,0.03336,48,1044,0.02246,0.04426
1996,Saxony,No migration background,Blue-collar worker,0.18374,259,1044,0.16023,0.20724
1996,Saxony,No migration background,White-collar worker,0.17503,269,1044,0.15196,0.19809
1996,Saxony,No migration background,Apprentice/ Trainee/ Intern,0.05663,93,1044,0.04260,0.07066
1996,Saxony,No migration background,Not employed: Pensioner,0.24485,222,1044,0.21876,0.27095
