"ple0008","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Weniger gut","2018","Realschule","Ostdeutschland","291","0.132792664715827","0.118511394737494","0.14707393469416"
"Weniger gut","2018","(Fach-)Abitur","Westdeutschland","438","0.123199237292599","0.112967821430945","0.133430653154253"
"Weniger gut","2018","(Fach-)Abitur","Ostdeutschland","64","0.088598126113539","0.0670491278274668","0.110147124399611"
"Weniger gut","2018","AkademikerIn","Westdeutschland","537","0.106504733508943","0.0983402267854744","0.114669240232413"
"Weniger gut","2018","AkademikerIn","Ostdeutschland","166","0.123245957025465","0.106538212107702","0.139953701943228"
"Schlecht","2018","(noch) kein Abschluss","Westdeutschland","82","0.0654887921430734","0.0543768398948303","0.0766007443913164"
"Schlecht","2018","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Schlecht","2018","Hauptschule","Westdeutschland","324","0.0577488103983958","0.0520262479958569","0.0634713728009347"
"Schlecht","2018","Hauptschule","Ostdeutschland","80","0.0740746678124476","0.0591572010412332","0.0889921345836619"
"Schlecht","2018","Realschule","Westdeutschland","125","0.0307333458383474","0.0256922648467601","0.0357744268299347"
"Schlecht","2018","Realschule","Ostdeutschland","80","0.0435843628270333","0.0349921109485553","0.0521766147055113"
"Schlecht","2018","(Fach-)Abitur","Westdeutschland","89","0.0252603538391646","0.0203755705825199","0.0301451370958094"
"Schlecht","2018","(Fach-)Abitur","Ostdeutschland","12","","",""
"Schlecht","2018","AkademikerIn","Westdeutschland","82","0.0175863525227131","0.0141075125733324","0.0210651924720937"
"Schlecht","2018","AkademikerIn","Ostdeutschland","42","0.0258129576125267","0.017753001718392","0.0338729135066615"
"Sehr gut","2019","(noch) kein Abschluss","Westdeutschland","512","0.228862496608712","0.209417352127383","0.248307641090041"
"Sehr gut","2019","(noch) kein Abschluss","Ostdeutschland","69","0.14494648705922","0.103262111072397","0.186630863046043"
"Sehr gut","2019","Hauptschule","Westdeutschland","594","0.0522978635894795","0.0466031753318332","0.0579925518471258"
"Sehr gut","2019","Hauptschule","Ostdeutschland","67","0.028884971500237","0.0186962257851246","0.0390737172153495"
"Sehr gut","2019","Realschule","Westdeutschland","468","0.082771099306665","0.0748146882603906","0.0907275103529394"
"Sehr gut","2019","Realschule","Ostdeutschland","141","0.0447428539475132","0.036028358747967","0.0534573491470593"
"Sehr gut","2019","(Fach-)Abitur","Westdeutschland","691","0.145571986066312","0.134638525069742","0.156505447062882"
"Sehr gut","2019","(Fach-)Abitur","Ostdeutschland","103","0.117430471129872","0.0930355230381303","0.141825419221613"
"Sehr gut","2019","AkademikerIn","Westdeutschland","1079","0.150413308480951","0.141292522479798","0.159534094482104"
"Sehr gut","2019","AkademikerIn","Ostdeutschland","203","0.126686526587026","0.110738382128486","0.142634671045566"
"Gut","2019","(noch) kein Abschluss","Westdeutschland","603","0.293811119620537","0.272727144369388","0.314895094871686"
"Gut","2019","(noch) kein Abschluss","Ostdeutschland","100","0.388862795913908","0.331140929111689","0.446584662716127"
"Gut","2019","Hauptschule","Westdeutschland","1875","0.295523695542912","0.283852337281091","0.307195053804733"
"Gut","2019","Hauptschule","Ostdeutschland","308","0.29287323532912","0.265188658185316","0.320557812472924"
"Gut","2019","Realschule","Westdeutschland","1891","0.412022880862905","0.397810073652273","0.426235688073538"
"Gut","2019","Realschule","Ostdeutschland","882","0.403435476448301","0.382756168499273","0.424114784397328"
"Gut","2019","(Fach-)Abitur","Westdeutschland","1768","0.413443174103176","0.398176516109978","0.428709832096375"
"Gut","2019","(Fach-)Abitur","Ostdeutschland","324","0.503889495744118","0.466002349363808","0.541776642124428"
"Gut","2019","AkademikerIn","Westdeutschland","2753","0.471949450034659","0.459212343670293","0.484686556399025"
"Gut","2019","AkademikerIn","Ostdeutschland","757","0.415568085915208","0.391938945571243","0.439197226259174"
"Zufriedenstellend","2019","(noch) kein Abschluss","Westdeutschland","380","0.225665548086813","0.206316710994157","0.245014385179469"
"Zufriedenstellend","2019","(noch) kein Abschluss","Ostdeutschland","61","0.231457859306723","0.181518539989771","0.281397178623675"
"Zufriedenstellend","2019","Hauptschule","Westdeutschland","2092","0.400277433029597","0.387744641968515","0.41281022409068"
"Zufriedenstellend","2019","Hauptschule","Ostdeutschland","391","0.383953616228135","0.354366986154109","0.41354024630216"
"Zufriedenstellend","2019","Realschule","Westdeutschland","1527","0.330644824900727","0.317060184005781","0.344229465795674"
"Zufriedenstellend","2019","Realschule","Ostdeutschland","753","0.363719499182629","0.343441371861983","0.383997626503274"
"Zufriedenstellend","2019","(Fach-)Abitur","Westdeutschland","1030","0.288097894502217","0.274058085562172","0.302137703442262"
"Zufriedenstellend","2019","(Fach-)Abitur","Ostdeutschland","170","0.266857758381976","0.233340454995496","0.300375061768455"
"Zufriedenstellend","2019","AkademikerIn","Westdeutschland","1505","0.268222460081763","0.256918714025904","0.279526206137622"
"Zufriedenstellend","2019","AkademikerIn","Ostdeutschland","462","0.289540668366271","0.267794424006765","0.311286912725776"
"Weniger gut","2019","(noch) kein Abschluss","Westdeutschland","216","0.192847860804789","0.174586082753853","0.211109638855724"
"Weniger gut","2019","(noch) kein Abschluss","Ostdeutschland","37","0.156905498653707","0.113839946503324","0.19997105080409"
"Weniger gut","2019","Hauptschule","Westdeutschland","1019","0.19586406668959","0.18571247435383","0.20601565902535"
"Weniger gut","2019","Hauptschule","Ostdeutschland","207","0.226763286779946","0.201289587423793","0.252236986136099"
"Weniger gut","2019","Realschule","Westdeutschland","589","0.141658516974008","0.131589423294584","0.151727610653431"
"Weniger gut","2019","Realschule","Ostdeutschland","304","0.145802596907733","0.130926739757953","0.160678454057513"
"Weniger gut","2019","(Fach-)Abitur","Westdeutschland","435","0.132866222063743","0.122343420951777","0.143389023175709"
"Weniger gut","2019","(Fach-)Abitur","Ostdeutschland","59","0.094592873935769","0.0724167215863818","0.116769026285156"
"Weniger gut","2019","AkademikerIn","Westdeutschland","486","0.0942263239455791","0.0867724635367727","0.101680184354386"
"Weniger gut","2019","AkademikerIn","Ostdeutschland","208","0.141763299424964","0.125039100929624","0.158487497920304"
"Schlecht","2019","(noch) kein Abschluss","Westdeutschland","82","0.0588129748791496","0.0479228593832852","0.0697030903750141"
"Schlecht","2019","(noch) kein Abschluss","Ostdeutschland","7","","",""
"Schlecht","2019","Hauptschule","Westdeutschland","291","0.0560369411484215","0.0501538339672038","0.0619200483296391"
"Schlecht","2019","Hauptschule","Ostdeutschland","65","0.0675248901625621","0.0522597786365588","0.0827900016885653"
"Schlecht","2019","Realschule","Westdeutschland","132","0.0329026779556949","0.0277516999130094","0.0380536559983805"
"Schlecht","2019","Realschule","Ostdeutschland","82","0.0422995735138248","0.0338155262174691","0.0507836208101805"
"Schlecht","2019","(Fach-)Abitur","Westdeutschland","73","0.0200207232645509","0.0156783280819257","0.0243631184471762"
"Schlecht","2019","(Fach-)Abitur","Ostdeutschland","13","","",""
"Schlecht","2019","AkademikerIn","Westdeutschland","78","0.0151884574570484","0.0120679970015073","0.0183089179125895"
"Schlecht","2019","AkademikerIn","Ostdeutschland","41","0.026441419706531","0.0187486400116348","0.0341341994014272"
"Sehr gut","2020","(noch) kein Abschluss","Westdeutschland","631","0.197415432645908","0.179766365166467","0.21506450012535"
"Sehr gut","2020","(noch) kein Abschluss","Ostdeutschland","108","0.182198733114999","0.139159411513097","0.225238054716901"
"Sehr gut","2020","Hauptschule","Westdeutschland","743","0.0625184029412963","0.0562614668304414","0.0687753390521513"
"Sehr gut","2020","Hauptschule","Ostdeutschland","83","0.0383000093362182","0.0264049301679","0.0501950885045365"
"Sehr gut","2020","Realschule","Westdeutschland","404","0.0829176145103511","0.0746494478852754","0.0911857811354267"
"Sehr gut","2020","Realschule","Ostdeutschland","133","0.0654693862473098","0.0545687750741014","0.0763699974205182"
"Sehr gut","2020","(Fach-)Abitur","Westdeutschland","910","0.150588247513984","0.139980793260994","0.161195701766973"
"Sehr gut","2020","(Fach-)Abitur","Ostdeutschland","142","0.170519219533725","0.142658719746205","0.198379719321245"
"Sehr gut","2020","AkademikerIn","Westdeutschland","1206","0.149979750839405","0.141045947969991","0.158913553708819"
"Sehr gut","2020","AkademikerIn","Ostdeutschland","231","0.139136128429584","0.122457223366913","0.155815033492256"
"Gut","2020","(noch) kein Abschluss","Westdeutschland","736","0.355499084707835","0.334275593584069","0.3767225758316"
"Gut","2020","(noch) kein Abschluss","Ostdeutschland","132","0.497711080479348","0.441962436912914","0.553459724045782"
"Gut","2020","Hauptschule","Westdeutschland","1870","0.289253544474266","0.277535015363548","0.300972073584984"
"Gut","2020","Hauptschule","Ostdeutschland","296","0.248406434699484","0.221625789338587","0.275187080060381"
"Gut","2020","Realschule","Westdeutschland","1762","0.406464426227376","0.391737358213797","0.421191494240955"
"Gut","2020","Realschule","Ostdeutschland","810","0.386286998684243","0.364829818166059","0.407744179202428"
"Gut","2020","(Fach-)Abitur","Westdeutschland","1949","0.42637035250134","0.411702525164025","0.441038179838656"
"Gut","2020","(Fach-)Abitur","Ostdeutschland","316","0.440084726433038","0.403311784466438","0.476857668399639"
"Gut","2020","AkademikerIn","Westdeutschland","2914","0.459849416129132","0.447379295340381","0.472319536917883"
"Gut","2020","AkademikerIn","Ostdeutschland","724","0.409383451845999","0.385686183541805","0.433080720150193"
"Zufriedenstellend","2020","(noch) kein Abschluss","Westdeutschland","330","0.223388867642685","0.204920930806731","0.241856804478638"
"Zufriedenstellend","2020","(noch) kein Abschluss","Ostdeutschland","44","0.194908243032341","0.150740353831622","0.239076132233059"
"Zufriedenstellend","2020","Hauptschule","Westdeutschland","1879","0.383486368404483","0.370919625954528","0.396053110854439"
"Zufriedenstellend","2020","Hauptschule","Ostdeutschland","380","0.42406506691229","0.393434780993857","0.454695352830723"
"Zufriedenstellend","2020","Realschule","Westdeutschland","1435","0.341280779102279","0.32706444153081","0.355497116673747"
"Zufriedenstellend","2020","Realschule","Ostdeutschland","707","0.363338275237283","0.342142715341616","0.384533835132951"
"Zufriedenstellend","2020","(Fach-)Abitur","Westdeutschland","1048","0.289441460499955","0.275991011035126","0.302891909964785"
"Zufriedenstellend","2020","(Fach-)Abitur","Ostdeutschland","172","0.28083030856944","0.247538549138159","0.314122068000721"
"Zufriedenstellend","2020","AkademikerIn","Westdeutschland","1431","0.278849983260978","0.26762970736626","0.290070259155696"
"Zufriedenstellend","2020","AkademikerIn","Ostdeutschland","453","0.292266211788962","0.270348025761431","0.314184397816492"
"Weniger gut","2020","(noch) kein Abschluss","Westdeutschland","193","0.167623979418326","0.151061945685702","0.184186013150949"
"Weniger gut","2020","(noch) kein Abschluss","Ostdeutschland","20","","",""
"Weniger gut","2020","Hauptschule","Westdeutschland","985","0.205609768445897","0.195164605323401","0.216054931568394"
"Weniger gut","2020","Hauptschule","Ostdeutschland","186","0.231397715853953","0.205259348324632","0.257536083383275"
"Weniger gut","2020","Realschule","Westdeutschland","554","0.135296684208202","0.125041138291949","0.145552230124456"
"Weniger gut","2020","Realschule","Ostdeutschland","269","0.147164304019864","0.13155193266995","0.162776675369779"
"Weniger gut","2020","(Fach-)Abitur","Westdeutschland","377","0.108612706698967","0.0993842297260944","0.117841183671839"
"Weniger gut","2020","(Fach-)Abitur","Ostdeutschland","56","0.0943047732996432","0.0726548207844178","0.115954725814869"
"Weniger gut","2020","AkademikerIn","Westdeutschland","498","0.0968558763694138","0.0894556171384","0.104256135600428"
"Weniger gut","2020","AkademikerIn","Ostdeutschland","211","0.133258968623842","0.11688050198325","0.149637435264433"
"Schlecht","2020","(noch) kein Abschluss","Westdeutschland","64","0.0560726355852462","0.0458719212771835","0.0662733498933089"
"Schlecht","2020","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Schlecht","2020","Hauptschule","Westdeutschland","274","0.059131915734057","0.0530358203973853","0.0652280110707287"
"Schlecht","2020","Hauptschule","Ostdeutschland","55","0.0578307731980546","0.0433633212679604","0.0722982251281488"
"Schlecht","2020","Realschule","Westdeutschland","118","0.0340404959517916","0.0286034995700036","0.0394774923335796"
"Schlecht","2020","Realschule","Ostdeutschland","59","0.037741035811299","0.02934280439073","0.0461392672318679"
"Schlecht","2020","(Fach-)Abitur","Westdeutschland","83","0.0249872327857536","0.0203578752061404","0.0296165903653668"
"Schlecht","2020","(Fach-)Abitur","Ostdeutschland","14","","",""
"Schlecht","2020","AkademikerIn","Westdeutschland","87","0.014464973401071","0.0114775260020986","0.0174524208000433"
"Schlecht","2020","AkademikerIn","Ostdeutschland","35","0.0259552393116134","0.0182925306390664","0.0336179479841605"
