"ple0008","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Gut","2002","Bayern","direkter Migrationshintergrund","158","0.398049394282954","0.349898789178981","0.446199999386927"
"Gut","2002","Bayern","indirekter Migrationshintergrund","42","0.38848473645073","0.294810092253638","0.482159380647822"
"Gut","2002","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2002","Saarland","kein Migrationshintergrund","","","",""
"Gut","2002","Saarland","direkter Migrationshintergrund","","","",""
"Gut","2002","Saarland","indirekter Migrationshintergrund","","","",""
"Gut","2002","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2002","Berlin","kein Migrationshintergrund","271","0.34583167326611","0.311161494437378","0.380501852094842"
"Gut","2002","Berlin","direkter Migrationshintergrund","16","","",""
"Gut","2002","Berlin","indirekter Migrationshintergrund","12","","",""
"Gut","2002","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2002","Brandenburg","kein Migrationshintergrund","354","0.369181111774494","0.338429024124652","0.399933199424336"
"Gut","2002","Brandenburg","direkter Migrationshintergrund","2","","",""
"Gut","2002","Brandenburg","indirekter Migrationshintergrund","","","",""
"Gut","2002","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2002","Mecklenburg-Vorpommern","kein Migrationshintergrund","212","0.350003145260139","0.308153727578494","0.391852562941784"
"Gut","2002","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Gut","2002","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Gut","2002","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2002","Sachsen","kein Migrationshintergrund","668","0.395422613478651","0.371524601782381","0.419320625174921"
"Gut","2002","Sachsen","direkter Migrationshintergrund","5","","",""
"Gut","2002","Sachsen","indirekter Migrationshintergrund","2","","",""
"Gut","2002","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2002","Sachsen-Anhalt","kein Migrationshintergrund","378","0.369382483430626","0.338429977443823","0.400334989417429"
"Gut","2002","Sachsen-Anhalt","direkter Migrationshintergrund","7","","",""
"Gut","2002","Sachsen-Anhalt","indirekter Migrationshintergrund","4","","",""
"Gut","2002","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2002","Thüringen","kein Migrationshintergrund","427","0.433016498628237","0.401391561016587","0.464641436239886"
"Gut","2002","Thüringen","direkter Migrationshintergrund","6","","",""
"Gut","2002","Thüringen","indirekter Migrationshintergrund","2","","",""
"Gut","2002","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Schleswig-Holstein","kein Migrationshintergrund","198","0.346968413962337","0.310003437054223","0.383933390870451"
"Zufriedenstellend","2002","Schleswig-Holstein","direkter Migrationshintergrund","18","","",""
"Zufriedenstellend","2002","Schleswig-Holstein","indirekter Migrationshintergrund","3","","",""
"Zufriedenstellend","2002","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Hamburg","kein Migrationshintergrund","66","0.241489910935632","0.192400610638322","0.290579211232942"
"Zufriedenstellend","2002","Hamburg","direkter Migrationshintergrund","3","","",""
"Zufriedenstellend","2002","Hamburg","indirekter Migrationshintergrund","3","","",""
"Zufriedenstellend","2002","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Niedersachsen","kein Migrationshintergrund","613","0.383242217458885","0.360185464349705","0.406298970568065"
"Zufriedenstellend","2002","Niedersachsen","direkter Migrationshintergrund","59","0.275850514230843","0.21554488189503","0.336156146566656"
"Zufriedenstellend","2002","Niedersachsen","indirekter Migrationshintergrund","10","","",""
"Zufriedenstellend","2002","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Bremen","kein Migrationshintergrund","36","0.274082259596015","0.201975896406263","0.346188622785767"
"Zufriedenstellend","2002","Bremen","direkter Migrationshintergrund","9","","",""
"Zufriedenstellend","2002","Bremen","indirekter Migrationshintergrund","","","",""
"Zufriedenstellend","2002","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Nordrhein-Westfalen","kein Migrationshintergrund","1363","0.363480537399521","0.348322210008199","0.378638864790843"
"Zufriedenstellend","2002","Nordrhein-Westfalen","direkter Migrationshintergrund","231","0.297815965372017","0.265431765631215","0.330200165112819"
"Zufriedenstellend","2002","Nordrhein-Westfalen","indirekter Migrationshintergrund","50","0.210247424917789","0.157355236603338","0.26313961323224"
"Zufriedenstellend","2002","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Hessen","kein Migrationshintergrund","406","0.338338781069296","0.312378075940335","0.364299486198257"
"Zufriedenstellend","2002","Hessen","direkter Migrationshintergrund","87","0.328501331577562","0.274631228027973","0.382371435127151"
"Zufriedenstellend","2002","Hessen","indirekter Migrationshintergrund","16","","",""
"Zufriedenstellend","2002","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","376","0.344026024524387","0.316278908564952","0.371773140483822"
"Zufriedenstellend","2002","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","75","0.384687022080103","0.319502721576919","0.449871322583287"
"Zufriedenstellend","2002","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","13","","",""
"Zufriedenstellend","2002","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Baden-Württemberg","kein Migrationshintergrund","603","0.328704978629336","0.307940731530693","0.349469225727978"
"Zufriedenstellend","2002","Baden-Württemberg","direkter Migrationshintergrund","180","0.313120739657734","0.276733265080456","0.349508214235012"
"Zufriedenstellend","2002","Baden-Württemberg","indirekter Migrationshintergrund","29","","",""
"Zufriedenstellend","2002","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Bayern","kein Migrationshintergrund","868","0.342156824862054","0.324418462720438","0.35989518700367"
"Zufriedenstellend","2002","Bayern","direkter Migrationshintergrund","129","0.307928887721411","0.262518687671494","0.353339087771328"
"Zufriedenstellend","2002","Bayern","indirekter Migrationshintergrund","26","","",""
"Zufriedenstellend","2002","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Saarland","kein Migrationshintergrund","","","",""
"Zufriedenstellend","2002","Saarland","direkter Migrationshintergrund","","","",""
"Zufriedenstellend","2002","Saarland","indirekter Migrationshintergrund","","","",""
"Zufriedenstellend","2002","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Berlin","kein Migrationshintergrund","258","0.38648350550926","0.35098929294348","0.42197771807504"
"Zufriedenstellend","2002","Berlin","direkter Migrationshintergrund","32","0.528496833080576","0.412383412713299","0.644610253447854"
"Zufriedenstellend","2002","Berlin","indirekter Migrationshintergrund","12","","",""
"Zufriedenstellend","2002","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Brandenburg","kein Migrationshintergrund","360","0.366663870296706","0.335955716017514","0.397372024575899"
"Zufriedenstellend","2002","Brandenburg","direkter Migrationshintergrund","8","","",""
"Zufriedenstellend","2002","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Zufriedenstellend","2002","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Mecklenburg-Vorpommern","kein Migrationshintergrund","156","0.345379278806474","0.303659611980925","0.387098945632024"
"Zufriedenstellend","2002","Mecklenburg-Vorpommern","direkter Migrationshintergrund","9","","",""
"Zufriedenstellend","2002","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Zufriedenstellend","2002","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Sachsen","kein Migrationshintergrund","558","0.363693099827782","0.340180215033915","0.387205984621649"
"Zufriedenstellend","2002","Sachsen","direkter Migrationshintergrund","13","","",""
"Zufriedenstellend","2002","Sachsen","indirekter Migrationshintergrund","1","","",""
"Zufriedenstellend","2002","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Sachsen-Anhalt","kein Migrationshintergrund","328","0.372970282825748","0.341956422269828","0.403984143381668"
"Zufriedenstellend","2002","Sachsen-Anhalt","direkter Migrationshintergrund","8","","",""
"Zufriedenstellend","2002","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Zufriedenstellend","2002","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2002","Thüringen","kein Migrationshintergrund","303","0.322715133682145","0.292875904749252","0.352554362615037"
"Zufriedenstellend","2002","Thüringen","direkter Migrationshintergrund","8","","",""
"Zufriedenstellend","2002","Thüringen","indirekter Migrationshintergrund","1","","",""
"Zufriedenstellend","2002","Thüringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Schleswig-Holstein","kein Migrationshintergrund","58","0.0964986452741256","0.0735686805237749","0.119428610024476"
"Weniger gut","2002","Schleswig-Holstein","direkter Migrationshintergrund","8","","",""
"Weniger gut","2002","Schleswig-Holstein","indirekter Migrationshintergrund","3","","",""
"Weniger gut","2002","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Hamburg","kein Migrationshintergrund","29","","",""
"Weniger gut","2002","Hamburg","direkter Migrationshintergrund","5","","",""
"Weniger gut","2002","Hamburg","indirekter Migrationshintergrund","","","",""
"Weniger gut","2002","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Niedersachsen","kein Migrationshintergrund","214","0.145837619326061","0.12909940359287","0.162575835059252"
"Weniger gut","2002","Niedersachsen","direkter Migrationshintergrund","28","","",""
"Weniger gut","2002","Niedersachsen","indirekter Migrationshintergrund","5","","",""
"Weniger gut","2002","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Bremen","kein Migrationshintergrund","19","","",""
"Weniger gut","2002","Bremen","direkter Migrationshintergrund","3","","",""
"Weniger gut","2002","Bremen","indirekter Migrationshintergrund","","","",""
"Weniger gut","2002","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Nordrhein-Westfalen","kein Migrationshintergrund","478","0.139651370111189","0.12872779763566","0.150574942586718"
"Weniger gut","2002","Nordrhein-Westfalen","direkter Migrationshintergrund","118","0.151181418447024","0.125813177546201","0.176549659347846"
"Weniger gut","2002","Nordrhein-Westfalen","indirekter Migrationshintergrund","10","","",""
"Weniger gut","2002","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Hessen","kein Migrationshintergrund","165","0.15481012846267","0.134962913142653","0.174657343782687"
"Weniger gut","2002","Hessen","direkter Migrationshintergrund","57","0.174493725595161","0.130961911861068","0.218025539329255"
"Weniger gut","2002","Hessen","indirekter Migrationshintergrund","6","","",""
"Weniger gut","2002","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","143","0.139101377265321","0.118888850067584","0.159313904463058"
"Weniger gut","2002","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","33","0.141215049565479","0.0945572870436451","0.187872812087312"
"Weniger gut","2002","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","3","","",""
"Weniger gut","2002","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Baden-Württemberg","kein Migrationshintergrund","211","0.119438563166081","0.105103208226047","0.133773918106115"
"Weniger gut","2002","Baden-Württemberg","direkter Migrationshintergrund","113","0.171231514483564","0.14167424853307","0.200788780434059"
"Weniger gut","2002","Baden-Württemberg","indirekter Migrationshintergrund","8","","",""
"Weniger gut","2002","Baden-Württemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Bayern","kein Migrationshintergrund","321","0.137794411251412","0.124907140719649","0.150681681783175"
"Weniger gut","2002","Bayern","direkter Migrationshintergrund","59","0.141088731433067","0.106845625274087","0.175331837592046"
"Weniger gut","2002","Bayern","indirekter Migrationshintergrund","9","","",""
"Weniger gut","2002","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Saarland","kein Migrationshintergrund","","","",""
"Weniger gut","2002","Saarland","direkter Migrationshintergrund","","","",""
"Weniger gut","2002","Saarland","indirekter Migrationshintergrund","","","",""
"Weniger gut","2002","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Berlin","kein Migrationshintergrund","94","0.139398263927345","0.11415132474734","0.164645203107349"
"Weniger gut","2002","Berlin","direkter Migrationshintergrund","17","","",""
"Weniger gut","2002","Berlin","indirekter Migrationshintergrund","3","","",""
"Weniger gut","2002","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Brandenburg","kein Migrationshintergrund","142","0.166481806135539","0.142743842827666","0.190219769443412"
"Weniger gut","2002","Brandenburg","direkter Migrationshintergrund","2","","",""
"Weniger gut","2002","Brandenburg","indirekter Migrationshintergrund","","","",""
"Weniger gut","2002","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Mecklenburg-Vorpommern","kein Migrationshintergrund","71","0.169514830744102","0.136594240818969","0.202435420669236"
"Weniger gut","2002","Mecklenburg-Vorpommern","direkter Migrationshintergrund","6","","",""
"Weniger gut","2002","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Weniger gut","2002","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2002","Sachsen","kein Migrationshintergrund","197","0.129167937433676","0.11277526968631","0.145560605181041"
