year,bula_h,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2004,Saxony,male,Poor,0.14162,92,20788,0.14112,0.14212
2004,Saxony,female,Very good,0.08100,63,20788,0.08061,0.08140
2004,Saxony,female,Good,0.37110,329,20788,0.37040,0.37180
2004,Saxony,female,Satisfactory,0.34830,253,20788,0.34761,0.34899
2004,Saxony,female,Poor,0.19960,129,20788,0.19902,0.20017
2004,Saxony-Anhalt,male,Very good,0.06833,33,20788,0.06782,0.06884
2004,Saxony-Anhalt,male,Good,0.40489,169,20788,0.40390,0.40588
2004,Saxony-Anhalt,male,Satisfactory,0.38596,161,20788,0.38498,0.38694
2004,Saxony-Anhalt,male,Poor,0.14082,48,20788,0.14012,0.14152
2004,Saxony-Anhalt,female,Very good,0.05894,38,20788,0.05850,0.05938
2004,Saxony-Anhalt,female,Good,0.40165,198,20788,0.40073,0.40257
2004,Saxony-Anhalt,female,Satisfactory,0.34802,157,20788,0.34712,0.34891
2004,Saxony-Anhalt,female,Poor,0.19139,82,20788,0.19065,0.19213
2004,Thuringa,male,Very good,0.08738,31,20788,0.08682,0.08795
2004,Thuringa,male,Good,0.48933,216,20788,0.48834,0.49033
2004,Thuringa,male,Satisfactory,0.30611,144,20788,0.30520,0.30703
2004,Thuringa,male,Poor,0.11717,50,20788,0.11653,0.11781
2004,Thuringa,female,Good,0.40920,206,20788,0.40816,0.41024
2004,Thuringa,female,Satisfactory,0.42068,172,20788,0.41964,0.42172
2004,Thuringa,female,Poor,0.17012,60,20788,0.16933,0.17091
2005,Schleswig-Holstein,male,Very good,0.24623,68,19970,0.24547,0.24699
2005,Schleswig-Holstein,male,Good,0.33888,101,19970,0.33805,0.33972
2005,Schleswig-Holstein,male,Satisfactory,0.31515,90,19970,0.31433,0.31597
2005,Schleswig-Holstein,male,Poor,0.09973,33,19970,0.09920,0.10026
2005,Schleswig-Holstein,female,Very good,0.11600,44,19970,0.11545,0.11655
2005,Schleswig-Holstein,female,Good,0.44410,157,19970,0.44324,0.44495
2005,Schleswig-Holstein,female,Satisfactory,0.29979,90,19970,0.29901,0.30058
2005,Schleswig-Holstein,female,Poor,0.14011,36,19970,0.13951,0.14070
2005,Hamburg,male,Good,0.66327,65,19970,0.66181,0.66472
2005,Hamburg,male,Satisfactory,0.33673,34,19970,0.33528,0.33819
2005,Hamburg,female,Good,0.54487,65,19970,0.54331,0.54642
2005,Hamburg,female,Satisfactory,0.45513,45,19970,0.45358,0.45669
2005,Lower Saxony,male,Very good,0.07737,74,19970,0.07707,0.07766
2005,Lower Saxony,male,Good,0.40093,345,19970,0.40039,0.40147
2005,Lower Saxony,male,Satisfactory,0.38533,313,19970,0.38479,0.38587
2005,Lower Saxony,male,Poor,0.13637,99,19970,0.13599,0.13675
2005,Lower Saxony,female,Very good,0.07694,73,19970,0.07665,0.07723
2005,Lower Saxony,female,Good,0.34248,340,19970,0.34197,0.34300
2005,Lower Saxony,female,Satisfactory,0.37620,317,19970,0.37567,0.37673
2005,Lower Saxony,female,Poor,0.20438,164,19970,0.20394,0.20482
2005,Bremen,female,Good,1.00000,32,19970,1.00000,1.00000
2005,North Rhine-Westphalia,male,Very good,0.06810,169,19970,0.06792,0.06829
2005,North Rhine-Westphalia,male,Good,0.41244,859,19970,0.41208,0.41281
2005,North Rhine-Westphalia,male,Satisfactory,0.32556,719,19970,0.32521,0.32590
2005,North Rhine-Westphalia,male,Poor,0.14865,274,19970,0.14839,0.14891
2005,North Rhine-Westphalia,male,Bad,0.04525,75,19970,0.04509,0.04540
2005,North Rhine-Westphalia,female,Very good,0.07163,165,19970,0.07145,0.07182
2005,North Rhine-Westphalia,female,Good,0.35793,888,19970,0.35759,0.35827
2005,North Rhine-Westphalia,female,Satisfactory,0.34419,744,19970,0.34385,0.34453
2005,North Rhine-Westphalia,female,Poor,0.18095,373,19970,0.18067,0.18122
2005,North Rhine-Westphalia,female,Bad,0.04530,83,19970,0.04515,0.04545
2005,Hesse,male,Very good,0.09688,51,19970,0.09652,0.09725
2005,Hesse,male,Good,0.38668,267,19970,0.38608,0.38729
2005,Hesse,male,Satisfactory,0.35980,230,19970,0.35920,0.36040
2005,Hesse,male,Poor,0.15663,79,19970,0.15618,0.15709
2005,Hesse,female,Very good,0.07415,60,19970,0.07382,0.07448
2005,Hesse,female,Good,0.36483,276,19970,0.36422,0.36543
2005,Hesse,female,Satisfactory,0.39318,246,19970,0.39257,0.39380
2005,Hesse,female,Poor,0.16784,98,19970,0.16737,0.16831
2005,"Rhineland-Palatinate, Saarland",male,Very good,0.09667,56,19970,0.09626,0.09708
2005,"Rhineland-Palatinate, Saarland",male,Good,0.38787,220,19970,0.38719,0.38854
2005,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.28886,179,19970,0.28823,0.28948
2005,"Rhineland-Palatinate, Saarland",male,Poor,0.17252,89,19970,0.17199,0.17304
2005,"Rhineland-Palatinate, Saarland",male,Bad,0.05409,33,19970,0.05378,0.05441
2005,"Rhineland-Palatinate, Saarland",female,Very good,0.08188,54,19970,0.08151,0.08225
2005,"Rhineland-Palatinate, Saarland",female,Good,0.38789,256,19970,0.38723,0.38855
2005,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.37490,226,19970,0.37424,0.37555
2005,"Rhineland-Palatinate, Saarland",female,Poor,0.15534,95,19970,0.15485,0.15582
2005,Baden-Wuerttemberg,male,Very good,0.12211,159,19970,0.12180,0.12243
2005,Baden-Wuerttemberg,male,Good,0.40054,540,19970,0.40007,0.40101
2005,Baden-Wuerttemberg,male,Satisfactory,0.33987,344,19970,0.33942,0.34032
2005,Baden-Wuerttemberg,male,Poor,0.10517,131,19970,0.10488,0.10546
2005,Baden-Wuerttemberg,male,Bad,0.03231,35,19970,0.03214,0.03248
2005,Baden-Wuerttemberg,female,Very good,0.08723,135,19970,0.08697,0.08749
2005,Baden-Wuerttemberg,female,Good,0.34897,509,19970,0.34854,0.34941
2005,Baden-Wuerttemberg,female,Satisfactory,0.35150,416,19970,0.35106,0.35194
2005,Baden-Wuerttemberg,female,Poor,0.15973,180,19970,0.15940,0.16007
2005,Baden-Wuerttemberg,female,Bad,0.05256,59,19970,0.05236,0.05277
2005,Bavaria,male,Very good,0.10100,163,19970,0.10073,0.10127
2005,Bavaria,male,Good,0.40596,589,19970,0.40552,0.40639
2005,Bavaria,male,Satisfactory,0.31680,402,19970,0.31639,0.31722
2005,Bavaria,male,Poor,0.14592,168,19970,0.14560,0.14623
2005,Bavaria,male,Bad,0.03032,41,19970,0.03017,0.03048
2005,Bavaria,female,Very good,0.11423,190,19970,0.11396,0.11450
2005,Bavaria,female,Good,0.38229,628,19970,0.38187,0.38270
2005,Bavaria,female,Satisfactory,0.31194,455,19970,0.31155,0.31233
2005,Bavaria,female,Poor,0.14358,197,19970,0.14328,0.14387
2005,Bavaria,female,Bad,0.04797,54,19970,0.04779,0.04815
2005,Berlin,male,Very good,0.11771,38,19970,0.11717,0.11824
2005,Berlin,male,Good,0.34161,131,19970,0.34082,0.34240
2005,Berlin,male,Satisfactory,0.35384,126,19970,0.35304,0.35463
2005,Berlin,male,Poor,0.18684,56,19970,0.18620,0.18749
2005,Berlin,female,Very good,0.06456,33,19970,0.06415,0.06496
2005,Berlin,female,Good,0.38330,148,19970,0.38250,0.38410
2005,Berlin,female,Satisfactory,0.37460,130,19970,0.37381,0.37540
2005,Berlin,female,Poor,0.17754,61,19970,0.17691,0.17817
2005,Brandenburg,male,Very good,0.09120,37,19970,0.09065,0.09175
2005,Brandenburg,male,Good,0.33188,144,19970,0.33097,0.33278
2005,Brandenburg,male,Satisfactory,0.41160,165,19970,0.41065,0.41254
2005,Brandenburg,male,Poor,0.16533,65,19970,0.16462,0.16604
2005,Brandenburg,female,Very good,0.07277,31,19970,0.07228,0.07327
2005,Brandenburg,female,Good,0.34846,169,19970,0.34755,0.34937
2005,Brandenburg,female,Satisfactory,0.39916,161,19970,0.39822,0.40009
2005,Brandenburg,female,Poor,0.17961,72,19970,0.17888,0.18035
2005,Mecklenburg-Western Pomerania,male,Good,0.49886,87,19970,0.49745,0.50027
2005,Mecklenburg-Western Pomerania,male,Satisfactory,0.50114,93,19970,0.49973,0.50255
2005,Mecklenburg-Western Pomerania,female,Good,0.42743,116,19970,0.42624,0.42861
2005,Mecklenburg-Western Pomerania,female,Satisfactory,0.30447,79,19970,0.30337,0.30558
2005,Mecklenburg-Western Pomerania,female,Poor,0.26810,45,19970,0.26704,0.26916
2005,Saxony,male,Very good,0.08182,61,19970,0.08143,0.08221
2005,Saxony,male,Good,0.43081,311,19970,0.43010,0.43152
2005,Saxony,male,Satisfactory,0.35359,258,19970,0.35290,0.35427
2005,Saxony,male,Poor,0.13378,89,19970,0.13330,0.13427
2005,Saxony,female,Very good,0.06410,53,19970,0.06374,0.06445
2005,Saxony,female,Good,0.39219,307,19970,0.39148,0.39290
2005,Saxony,female,Satisfactory,0.36434,266,19970,0.36365,0.36504
2005,Saxony,female,Poor,0.17936,119,19970,0.17881,0.17992
2005,Saxony-Anhalt,male,Very good,0.08629,38,19970,0.08572,0.08686
2005,Saxony-Anhalt,male,Good,0.38431,155,19970,0.38332,0.38531
2005,Saxony-Anhalt,male,Satisfactory,0.33800,147,19970,0.33703,0.33896
2005,Saxony-Anhalt,male,Poor,0.19140,60,19970,0.19060,0.19220
2005,Saxony-Anhalt,female,Very good,0.06619,35,19970,0.06570,0.06667
2005,Saxony-Anhalt,female,Good,0.42690,200,19970,0.42594,0.42786
2005,Saxony-Anhalt,female,Satisfactory,0.31573,143,19970,0.31483,0.31663
2005,Saxony-Anhalt,female,Poor,0.19118,71,19970,0.19042,0.19194
2005,Thuringa,male,Good,0.45891,176,19970,0.45785,0.45998
2005,Thuringa,male,Satisfactory,0.41540,157,19970,0.41435,0.41645
2005,Thuringa,male,Poor,0.12569,48,19970,0.12498,0.12640
2005,Thuringa,female,Very good,0.05717,37,19970,0.05669,0.05765
2005,Thuringa,female,Good,0.48408,204,19970,0.48305,0.48511
2005,Thuringa,female,Satisfactory,0.30990,145,19970,0.30895,0.31086
2005,Thuringa,female,Poor,0.14885,59,19970,0.14811,0.14958
2006,Schleswig-Holstein,male,Good,0.51388,141,21516,0.51294,0.51482
2006,Schleswig-Holstein,male,Satisfactory,0.34904,102,21516,0.34815,0.34993
2006,Schleswig-Holstein,male,Poor,0.13708,37,21516,0.13644,0.13772
2006,Schleswig-Holstein,female,Good,0.42840,151,21516,0.42752,0.42929
2006,Schleswig-Holstein,female,Satisfactory,0.35879,117,21516,0.35793,0.35965
2006,Schleswig-Holstein,female,Poor,0.21281,58,21516,0.21208,0.21354
2006,Hamburg,male,Good,1.00000,72,21516,1.00000,1.00000
2006,Hamburg,female,Good,0.57048,72,21516,0.56897,0.57200
2006,Hamburg,female,Satisfactory,0.42952,48,21516,0.42800,0.43103
2006,Lower Saxony,male,Very good,0.09246,85,21516,0.09214,0.09277
2006,Lower Saxony,male,Good,0.45278,421,21516,0.45224,0.45333
2006,Lower Saxony,male,Satisfactory,0.32464,322,21516,0.32413,0.32516
2006,Lower Saxony,male,Poor,0.13012,110,21516,0.12975,0.13049
2006,Lower Saxony,female,Very good,0.08615,88,21516,0.08585,0.08645
2006,Lower Saxony,female,Good,0.34661,376,21516,0.34611,0.34712
2006,Lower Saxony,female,Satisfactory,0.37702,387,21516,0.37651,0.37754
2006,Lower Saxony,female,Poor,0.14609,134,21516,0.14571,0.14647
2006,Lower Saxony,female,Bad,0.04412,37,21516,0.04390,0.04434
2006,Bremen,female,Good,1.00000,32,21516,1.00000,1.00000
2006,North Rhine-Westphalia,male,Very good,0.11235,237,21516,0.11212,0.11258
2006,North Rhine-Westphalia,male,Good,0.37191,845,21516,0.37156,0.37227
2006,North Rhine-Westphalia,male,Satisfactory,0.34741,767,21516,0.34707,0.34776
2006,North Rhine-Westphalia,male,Poor,0.12559,276,21516,0.12535,0.12583
2006,North Rhine-Westphalia,male,Bad,0.04273,79,21516,0.04259,0.04288
2006,North Rhine-Westphalia,female,Very good,0.08270,194,21516,0.08250,0.08290
2006,North Rhine-Westphalia,female,Good,0.34029,921,21516,0.33995,0.34063
2006,North Rhine-Westphalia,female,Satisfactory,0.34594,797,21516,0.34559,0.34628
2006,North Rhine-Westphalia,female,Poor,0.17628,373,21516,0.17600,0.17655
2006,North Rhine-Westphalia,female,Bad,0.05480,110,21516,0.05463,0.05496
2006,Hesse,male,Very good,0.10718,74,21516,0.10679,0.10756
2006,Hesse,male,Good,0.45702,303,21516,0.45640,0.45764
2006,Hesse,male,Satisfactory,0.32992,226,21516,0.32934,0.33051
2006,Hesse,male,Poor,0.10588,85,21516,0.10549,0.10626
2006,Hesse,female,Very good,0.09023,79,21516,0.08988,0.09059
2006,Hesse,female,Good,0.32981,295,21516,0.32923,0.33039
2006,Hesse,female,Satisfactory,0.36711,263,21516,0.36652,0.36771
2006,Hesse,female,Poor,0.15955,115,21516,0.15909,0.16000
2006,Hesse,female,Bad,0.05330,33,21516,0.05302,0.05358
2006,"Rhineland-Palatinate, Saarland",male,Very good,0.10269,63,21516,0.10225,0.10313
2006,"Rhineland-Palatinate, Saarland",male,Good,0.41301,243,21516,0.41230,0.41372
2006,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.35079,209,21516,0.35011,0.35148
2006,"Rhineland-Palatinate, Saarland",male,Poor,0.13351,71,21516,0.13302,0.13400
2006,"Rhineland-Palatinate, Saarland",female,Very good,0.07893,55,21516,0.07858,0.07928
2006,"Rhineland-Palatinate, Saarland",female,Good,0.41560,300,21516,0.41496,0.41624
2006,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.30930,219,21516,0.30870,0.30990
2006,"Rhineland-Palatinate, Saarland",female,Poor,0.14426,90,21516,0.14380,0.14472
2006,"Rhineland-Palatinate, Saarland",female,Bad,0.05191,38,21516,0.05162,0.05220
2006,Baden-Wuerttemberg,male,Very good,0.10919,143,21516,0.10889,0.10949
2006,Baden-Wuerttemberg,male,Good,0.44232,629,21516,0.44184,0.44280
2006,Baden-Wuerttemberg,male,Satisfactory,0.31549,374,21516,0.31505,0.31594
2006,Baden-Wuerttemberg,male,Poor,0.09606,119,21516,0.09578,0.09634
2006,Baden-Wuerttemberg,male,Bad,0.03694,49,21516,0.03676,0.03712
2006,Baden-Wuerttemberg,female,Very good,0.08890,155,21516,0.08864,0.08916
2006,Baden-Wuerttemberg,female,Good,0.37195,555,21516,0.37151,0.37239
2006,Baden-Wuerttemberg,female,Satisfactory,0.33814,450,21516,0.33771,0.33858
2006,Baden-Wuerttemberg,female,Poor,0.15867,225,21516,0.15834,0.15901
2006,Baden-Wuerttemberg,female,Bad,0.04233,49,21516,0.04214,0.04251
2006,Bavaria,male,Very good,0.10937,182,21516,0.10909,0.10964
2006,Bavaria,male,Good,0.36344,597,21516,0.36302,0.36387
2006,Bavaria,male,Satisfactory,0.34530,490,21516,0.34488,0.34572
2006,Bavaria,male,Poor,0.13065,180,21516,0.13035,0.13094
2006,Bavaria,male,Bad,0.05125,59,21516,0.05105,0.05144
2006,Bavaria,female,Very good,0.11556,201,21516,0.11529,0.11583
2006,Bavaria,female,Good,0.37050,654,21516,0.37009,0.37090
2006,Bavaria,female,Satisfactory,0.32078,523,21516,0.32039,0.32118
2006,Bavaria,female,Poor,0.14945,222,21516,0.14915,0.14976
2006,Bavaria,female,Bad,0.04371,62,21516,0.04354,0.04388
2006,Berlin,male,Very good,0.11424,41,21516,0.11369,0.11480
2006,Berlin,male,Good,0.39203,140,21516,0.39117,0.39288
2006,Berlin,male,Satisfactory,0.32643,118,21516,0.32561,0.32725
2006,Berlin,male,Poor,0.16730,51,21516,0.16665,0.16795
2006,Berlin,female,Good,0.36231,159,21516,0.36150,0.36312
2006,Berlin,female,Satisfactory,0.43615,147,21516,0.43531,0.43699
2006,Berlin,female,Poor,0.20154,72,21516,0.20086,0.20221
2006,Brandenburg,male,Very good,0.07533,33,21516,0.07483,0.07584
2006,Brandenburg,male,Good,0.41386,184,21516,0.41292,0.41480
2006,Brandenburg,male,Satisfactory,0.36441,152,21516,0.36348,0.36533
2006,Brandenburg,male,Poor,0.14640,67,21516,0.14573,0.14708
2006,Brandenburg,female,Very good,0.09383,43,21516,0.09327,0.09438
2006,Brandenburg,female,Good,0.32706,162,21516,0.32617,0.32795
2006,Brandenburg,female,Satisfactory,0.37604,174,21516,0.37512,0.37696
2006,Brandenburg,female,Poor,0.20307,84,21516,0.20231,0.20384
2006,Mecklenburg-Western Pomerania,male,Good,0.50039,107,21516,0.49901,0.50178
2006,Mecklenburg-Western Pomerania,male,Satisfactory,0.49961,94,21516,0.49822,0.50099
2006,Mecklenburg-Western Pomerania,female,Good,0.38843,119,21516,0.38726,0.38959
2006,Mecklenburg-Western Pomerania,female,Satisfactory,0.42692,101,21516,0.42574,0.42811
2006,Mecklenburg-Western Pomerania,female,Poor,0.18465,39,21516,0.18372,0.18558
2006,Saxony,male,Very good,0.12406,72,21516,0.12360,0.12452
2006,Saxony,male,Good,0.42257,352,21516,0.42188,0.42327
2006,Saxony,male,Satisfactory,0.33033,250,21516,0.32967,0.33099
2006,Saxony,male,Poor,0.12304,87,21516,0.12257,0.12350
2006,Saxony,female,Very good,0.06040,49,21516,0.06007,0.06074
2006,Saxony,female,Good,0.37261,336,21516,0.37193,0.37329
2006,Saxony,female,Satisfactory,0.31936,276,21516,0.31870,0.32001
2006,Saxony,female,Poor,0.17910,124,21516,0.17856,0.17964
2006,Saxony,female,Bad,0.06854,36,21516,0.06818,0.06890
2006,Saxony-Anhalt,male,Very good,0.11344,42,21516,0.11280,0.11408
2006,Saxony-Anhalt,male,Good,0.44446,188,21516,0.44345,0.44546
2006,Saxony-Anhalt,male,Satisfactory,0.29457,140,21516,0.29365,0.29550
2006,Saxony-Anhalt,male,Poor,0.14753,52,21516,0.14681,0.14825
2006,Saxony-Anhalt,female,Very good,0.09864,42,21516,0.09806,0.09922
2006,Saxony-Anhalt,female,Good,0.38527,189,21516,0.38433,0.38621
2006,Saxony-Anhalt,female,Satisfactory,0.35366,154,21516,0.35273,0.35458
2006,Saxony-Anhalt,female,Poor,0.16243,74,21516,0.16172,0.16315
2006,Thuringa,male,Very good,0.06739,37,21516,0.06688,0.06789
2006,Thuringa,male,Good,0.42912,192,21516,0.42813,0.43012
2006,Thuringa,male,Satisfactory,0.34615,151,21516,0.34520,0.34711
2006,Thuringa,male,Poor,0.15734,66,21516,0.15661,0.15807
2006,Thuringa,female,Good,0.43779,218,21516,0.43675,0.43884
2006,Thuringa,female,Satisfactory,0.39235,175,21516,0.39132,0.39338
2006,Thuringa,female,Poor,0.16986,59,21516,0.16907,0.17065
2007,Schleswig-Holstein,male,Good,0.45756,117,20079,0.45655,0.45857
2007,Schleswig-Holstein,male,Satisfactory,0.54244,119,20079,0.54143,0.54345
2007,Schleswig-Holstein,female,Good,0.46905,140,20079,0.46814,0.46996
2007,Schleswig-Holstein,female,Satisfactory,0.36604,105,20079,0.36516,0.36692
2007,Schleswig-Holstein,female,Poor,0.16491,46,20079,0.16423,0.16558
2007,Hamburg,male,Good,0.55056,57,20079,0.54905,0.55207
2007,Hamburg,male,Satisfactory,0.44944,37,20079,0.44793,0.45095
2007,Hamburg,female,Good,0.62690,80,20079,0.62553,0.62826
2007,Hamburg,female,Satisfactory,0.37310,44,20079,0.37174,0.37447
2007,Lower Saxony,male,Very good,0.09354,79,20079,0.09322,0.09387
2007,Lower Saxony,male,Good,0.41443,375,20079,0.41388,0.41497
2007,Lower Saxony,male,Satisfactory,0.36807,307,20079,0.36753,0.36861
2007,Lower Saxony,male,Poor,0.12396,103,20079,0.12360,0.12433
2007,Lower Saxony,female,Very good,0.07427,81,20079,0.07399,0.07455
2007,Lower Saxony,female,Good,0.35116,352,20079,0.35064,0.35167
2007,Lower Saxony,female,Satisfactory,0.37133,354,20079,0.37081,0.37185
2007,Lower Saxony,female,Poor,0.16140,135,20079,0.16101,0.16180
2007,Lower Saxony,female,Bad,0.04184,35,20079,0.04163,0.04206
2007,Bremen,male,Good,1.00000,31,20079,1.00000,1.00000
2007,Bremen,female,Good,1.00000,35,20079,1.00000,1.00000
2007,North Rhine-Westphalia,male,Very good,0.08461,172,20079,0.08441,0.08482
2007,North Rhine-Westphalia,male,Good,0.39218,825,20079,0.39182,0.39253
2007,North Rhine-Westphalia,male,Satisfactory,0.33811,682,20079,0.33777,0.33846
2007,North Rhine-Westphalia,male,Poor,0.14534,284,20079,0.14508,0.14559
2007,North Rhine-Westphalia,male,Bad,0.03976,70,20079,0.03961,0.03990
2007,North Rhine-Westphalia,female,Very good,0.09308,196,20079,0.09287,0.09329
2007,North Rhine-Westphalia,female,Good,0.33508,845,20079,0.33474,0.33542
2007,North Rhine-Westphalia,female,Satisfactory,0.34521,741,20079,0.34487,0.34555
2007,North Rhine-Westphalia,female,Poor,0.16817,349,20079,0.16790,0.16844
2007,North Rhine-Westphalia,female,Bad,0.05846,104,20079,0.05829,0.05863
2007,Hesse,male,Very good,0.08832,56,20079,0.08798,0.08867
2007,Hesse,male,Good,0.43418,287,20079,0.43358,0.43478
2007,Hesse,male,Satisfactory,0.36253,237,20079,0.36195,0.36312
2007,Hesse,male,Poor,0.11496,79,20079,0.11457,0.11535
2007,Hesse,female,Very good,0.07759,68,20079,0.07725,0.07793
2007,Hesse,female,Good,0.32508,262,20079,0.32449,0.32567
2007,Hesse,female,Satisfactory,0.41253,258,20079,0.41191,0.41315
2007,Hesse,female,Poor,0.18480,116,20079,0.18431,0.18528
2007,"Rhineland-Palatinate, Saarland",male,Very good,0.11022,62,20079,0.10976,0.11069
2007,"Rhineland-Palatinate, Saarland",male,Good,0.43502,224,20079,0.43429,0.43576
2007,"Rhineland-Palatinate, Saarland",male,Satisfactory,0.31777,168,20079,0.31708,0.31846
2007,"Rhineland-Palatinate, Saarland",male,Poor,0.13698,68,20079,0.13647,0.13749
2007,"Rhineland-Palatinate, Saarland",female,Very good,0.11144,56,20079,0.11102,0.11186
2007,"Rhineland-Palatinate, Saarland",female,Good,0.37912,257,20079,0.37847,0.37978
2007,"Rhineland-Palatinate, Saarland",female,Satisfactory,0.36505,219,20079,0.36441,0.36570
2007,"Rhineland-Palatinate, Saarland",female,Poor,0.14439,82,20079,0.14391,0.14486
2007,Baden-Wuerttemberg,male,Very good,0.11442,140,20079,0.11412,0.11472
2007,Baden-Wuerttemberg,male,Good,0.43202,559,20079,0.43154,0.43249
2007,Baden-Wuerttemberg,male,Satisfactory,0.30123,332,20079,0.30079,0.30166
2007,Baden-Wuerttemberg,male,Poor,0.12080,141,20079,0.12049,0.12112
2007,Baden-Wuerttemberg,male,Bad,0.03153,39,20079,0.03137,0.03170
2007,Baden-Wuerttemberg,female,Very good,0.07277,111,20079,0.07254,0.07301
2007,Baden-Wuerttemberg,female,Good,0.37737,545,20079,0.37693,0.37782
2007,Baden-Wuerttemberg,female,Satisfactory,0.37109,428,20079,0.37065,0.37153
2007,Baden-Wuerttemberg,female,Poor,0.14397,187,20079,0.14365,0.14429
2007,Baden-Wuerttemberg,female,Bad,0.03479,44,20079,0.03462,0.03496
2007,Bavaria,male,Very good,0.10478,173,20079,0.10451,0.10505
2007,Bavaria,male,Good,0.39794,615,20079,0.39751,0.39837
2007,Bavaria,male,Satisfactory,0.31027,397,20079,0.30986,0.31068
2007,Bavaria,male,Poor,0.14592,187,20079,0.14561,0.14624
2007,Bavaria,male,Bad,0.04108,51,20079,0.04091,0.04126
2007,Bavaria,female,Very good,0.09792,176,20079,0.09767,0.09817
2007,Bavaria,female,Good,0.37066,619,20079,0.37025,0.37107
2007,Bavaria,female,Satisfactory,0.31451,494,20079,0.31412,0.31490
2007,Bavaria,female,Poor,0.17423,231,20079,0.17391,0.17455
