,Unnamed: 0,year,migback,pgisced97,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
712,712,2006,Direct migration background,Second Stage of Tertiary Education,Poor,0.12672,42,21454,0.10112,0.15756
713,713,2006,Indirect migration background,Pre-primary Level,Very good,0.48966,35,21454,0.31682,0.67618
714,714,2006,Indirect migration background,Pre-primary Level,Good,0.51034,44,21454,0.39726,0.64616
715,715,2006,Indirect migration background,Lower Secondary Level,Very good,0.17558,31,21454,0.12787,0.23631
716,716,2006,Indirect migration background,Lower Secondary Level,Good,0.57755,92,21454,0.45842,0.68271
717,717,2006,Indirect migration background,Lower Secondary Level,Satisfactory,0.24687,43,21454,0.17887,0.31147
718,718,2006,Indirect migration background,Upper Secondary Level,Very good,0.14078,53,21454,0.11066,0.17872
719,719,2006,Indirect migration background,Upper Secondary Level,Good,0.54588,179,21454,0.47463,0.62044
720,720,2006,Indirect migration background,Upper Secondary Level,Satisfactory,0.31334,80,21454,0.25245,0.37198
721,721,2006,Indirect migration background,Second Stage of Tertiary Education,Good,1.0,38,21454,0.73751,1.29308
722,722,2007,No migration background,Pre-primary Level,Very good,0.39139,185,20006,0.34228,0.44879
723,723,2007,No migration background,Pre-primary Level,Good,0.48616,234,20006,0.42811,0.53864
724,724,2007,No migration background,Pre-primary Level,Satisfactory,0.12244,64,20006,0.09687,0.15083
725,725,2007,No migration background,Primary Level,Good,0.4146,31,20006,0.29999,0.53032
726,726,2007,No migration background,Primary Level,Satisfactory,0.5854,32,20006,0.43265,0.75169
727,727,2007,No migration background,Lower Secondary Level,Very good,0.0823,143,20006,0.07156,0.09562
728,728,2007,No migration background,Lower Secondary Level,Good,0.27317,472,20006,0.25673,0.28882
729,729,2007,No migration background,Lower Secondary Level,Satisfactory,0.33213,539,20006,0.3122,0.34959
730,730,2007,No migration background,Lower Secondary Level,Poor,0.22701,325,20006,0.21311,0.24207
731,731,2007,No migration background,Lower Secondary Level,Bad,0.08539,126,20006,0.07728,0.09384
732,732,2007,No migration background,Upper Secondary Level,Very good,0.06429,628,20006,0.05967,0.06864
733,733,2007,No migration background,Upper Secondary Level,Good,0.36709,3575,20006,0.35789,0.37837
734,734,2007,No migration background,Upper Secondary Level,Satisfactory,0.37111,3256,20006,0.36133,0.38077
735,735,2007,No migration background,Upper Secondary Level,Poor,0.15477,1346,20006,0.14788,0.16108
736,736,2007,No migration background,Upper Secondary Level,Bad,0.04275,370,20006,0.04004,0.04553
737,737,2007,No migration background,Post-secondary Non-tertiary Level,Very good,0.1086,92,20006,0.08884,0.1298
738,738,2007,No migration background,Post-secondary Non-tertiary Level,Good,0.48509,443,20006,0.44642,0.5276
739,739,2007,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.28638,262,20006,0.25561,0.31397
740,740,2007,No migration background,Post-secondary Non-tertiary Level,Poor,0.11993,100,20006,0.10171,0.13862
741,741,2007,No migration background,First Stage of Tertiary Education,Very good,0.06596,75,20006,0.05565,0.07907
742,742,2007,No migration background,First Stage of Tertiary Education,Good,0.35931,521,20006,0.32574,0.38686
743,743,2007,No migration background,First Stage of Tertiary Education,Satisfactory,0.39128,523,20006,0.36363,0.4174
744,744,2007,No migration background,First Stage of Tertiary Education,Poor,0.15199,203,20006,0.13498,0.16798
745,745,2007,No migration background,First Stage of Tertiary Education,Bad,0.03146,43,20006,0.02537,0.03957
746,746,2007,No migration background,Second Stage of Tertiary Education,Very good,0.09488,365,20006,0.08432,0.10671
747,747,2007,No migration background,Second Stage of Tertiary Education,Good,0.45435,1815,20006,0.43249,0.47569
748,748,2007,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30496,1251,20006,0.28774,0.32287
749,749,2007,No migration background,Second Stage of Tertiary Education,Poor,0.11466,434,20006,0.10543,0.12405
750,750,2007,No migration background,Second Stage of Tertiary Education,Bad,0.03116,89,20006,0.02595,0.0365
751,751,2007,Direct migration background,Primary Level,Satisfactory,0.51938,41,20006,0.41472,0.64753
752,752,2007,Direct migration background,Primary Level,Poor,0.48062,33,20006,0.36045,0.63315
753,753,2007,Direct migration background,Lower Secondary Level,Good,0.31319,162,20006,0.27457,0.35612
754,754,2007,Direct migration background,Lower Secondary Level,Satisfactory,0.39403,165,20006,0.34754,0.44094
755,755,2007,Direct migration background,Lower Secondary Level,Poor,0.20927,95,20006,0.18098,0.24293
756,756,2007,Direct migration background,Lower Secondary Level,Bad,0.08351,31,20006,0.06396,0.10416
757,757,2007,Direct migration background,Upper Secondary Level,Very good,0.08808,65,20006,0.06898,0.10416
758,758,2007,Direct migration background,Upper Secondary Level,Good,0.3724,320,20006,0.33928,0.40844
759,759,2007,Direct migration background,Upper Secondary Level,Satisfactory,0.35115,269,20006,0.32079,0.37976
760,760,2007,Direct migration background,Upper Secondary Level,Poor,0.14243,107,20006,0.12226,0.16423
761,761,2007,Direct migration background,Upper Secondary Level,Bad,0.04594,35,20006,0.03495,0.05775
762,762,2007,Direct migration background,Post-secondary Non-tertiary Level,Good,0.57641,87,20006,0.48737,0.68065
763,763,2007,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.42359,66,20006,0.34418,0.51342
764,764,2007,Direct migration background,First Stage of Tertiary Education,Good,0.39012,40,20006,0.28501,0.52191
765,765,2007,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.60988,44,20006,0.44446,0.77435
766,766,2007,Direct migration background,Second Stage of Tertiary Education,Good,0.48934,159,20006,0.41985,0.54621
767,767,2007,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.34791,105,20006,0.30603,0.40436
768,768,2007,Direct migration background,Second Stage of Tertiary Education,Poor,0.16275,40,20006,0.12608,0.20266
769,769,2007,Indirect migration background,Pre-primary Level,Very good,0.47142,35,20006,0.32443,0.64414
770,770,2007,Indirect migration background,Pre-primary Level,Good,0.52858,46,20006,0.40568,0.65105
771,771,2007,Indirect migration background,Lower Secondary Level,Very good,0.24825,37,20006,0.18163,0.3096
772,772,2007,Indirect migration background,Lower Secondary Level,Good,0.50829,71,20006,0.41647,0.63025
773,773,2007,Indirect migration background,Lower Secondary Level,Satisfactory,0.24346,43,20006,0.17661,0.32543
774,774,2007,Indirect migration background,Upper Secondary Level,Very good,0.15912,45,20006,0.11935,0.20808
775,775,2007,Indirect migration background,Upper Secondary Level,Good,0.53225,163,20006,0.461,0.60883
776,776,2007,Indirect migration background,Upper Secondary Level,Satisfactory,0.30863,85,20006,0.25735,0.36544
777,777,2007,Indirect migration background,Post-secondary Non-tertiary Level,Good,1.0,32,20006,0.75829,1.27541
778,778,2007,Indirect migration background,Second Stage of Tertiary Education,Good,1.0,43,20006,0.72104,1.33227
779,779,2008,No migration background,Pre-primary Level,Very good,0.32224,141,18741,0.27493,0.37572
780,780,2008,No migration background,Pre-primary Level,Good,0.53747,216,18741,0.4619,0.60876
781,781,2008,No migration background,Pre-primary Level,Satisfactory,0.14029,59,18741,0.10234,0.17702
782,782,2008,No migration background,Lower Secondary Level,Very good,0.08593,124,18741,0.07265,0.09901
783,783,2008,No migration background,Lower Secondary Level,Good,0.27874,436,18741,0.26267,0.29977
784,784,2008,No migration background,Lower Secondary Level,Satisfactory,0.36103,500,18741,0.33953,0.38246
785,785,2008,No migration background,Lower Secondary Level,Poor,0.20453,297,18741,0.18874,0.21849
786,786,2008,No migration background,Lower Secondary Level,Bad,0.06977,105,18741,0.0612,0.07818
787,787,2008,No migration background,Upper Secondary Level,Very good,0.06842,608,18741,0.06376,0.07431
788,788,2008,No migration background,Upper Secondary Level,Good,0.36672,3314,18741,0.35558,0.37801
789,789,2008,No migration background,Upper Secondary Level,Satisfactory,0.35983,3047,18741,0.34989,0.37142
790,790,2008,No migration background,Upper Secondary Level,Poor,0.15861,1348,18741,0.15212,0.16407
791,791,2008,No migration background,Upper Secondary Level,Bad,0.04642,368,18741,0.04355,0.04929
792,792,2008,No migration background,Post-secondary Non-tertiary Level,Very good,0.10629,91,18741,0.08833,0.12879
793,793,2008,No migration background,Post-secondary Non-tertiary Level,Good,0.46845,411,18741,0.42382,0.51194
794,794,2008,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.27875,236,18741,0.24589,0.31166
795,795,2008,No migration background,Post-secondary Non-tertiary Level,Poor,0.14652,107,18741,0.12168,0.17046
796,796,2008,No migration background,First Stage of Tertiary Education,Very good,0.04637,48,18741,0.03534,0.05762
797,797,2008,No migration background,First Stage of Tertiary Education,Good,0.39921,494,18741,0.37079,0.43635
798,798,2008,No migration background,First Stage of Tertiary Education,Satisfactory,0.39092,510,18741,0.364,0.42217
799,799,2008,No migration background,First Stage of Tertiary Education,Poor,0.13211,171,18741,0.11632,0.15482
800,800,2008,No migration background,First Stage of Tertiary Education,Bad,0.03139,42,18741,0.02455,0.04045
801,801,2008,No migration background,Second Stage of Tertiary Education,Very good,0.10056,369,18741,0.09058,0.1125
802,802,2008,No migration background,Second Stage of Tertiary Education,Good,0.44196,1733,18741,0.41571,0.46394
803,803,2008,No migration background,Second Stage of Tertiary Education,Satisfactory,0.32305,1206,18741,0.30528,0.33971
804,804,2008,No migration background,Second Stage of Tertiary Education,Poor,0.11076,411,18741,0.10017,0.12222
805,805,2008,No migration background,Second Stage of Tertiary Education,Bad,0.02367,73,18741,0.01815,0.02828
806,806,2008,Direct migration background,Primary Level,Satisfactory,0.4425,31,18741,0.33944,0.55484
807,807,2008,Direct migration background,Primary Level,Poor,0.5575,38,18741,0.43627,0.68692
808,808,2008,Direct migration background,Lower Secondary Level,Good,0.31073,140,18741,0.26649,0.35272
809,809,2008,Direct migration background,Lower Secondary Level,Satisfactory,0.32925,132,18741,0.29148,0.36868
810,810,2008,Direct migration background,Lower Secondary Level,Poor,0.24051,90,18741,0.20508,0.28095
811,811,2008,Direct migration background,Lower Secondary Level,Bad,0.11951,40,18741,0.09545,0.14737
812,812,2008,Direct migration background,Upper Secondary Level,Very good,0.08758,52,18741,0.06793,0.10826
813,813,2008,Direct migration background,Upper Secondary Level,Good,0.38386,287,18741,0.34574,0.41898
814,814,2008,Direct migration background,Upper Secondary Level,Satisfactory,0.32816,224,18741,0.29494,0.37122
815,815,2008,Direct migration background,Upper Secondary Level,Poor,0.15828,113,18741,0.13747,0.18075
816,816,2008,Direct migration background,Upper Secondary Level,Bad,0.04212,35,18741,0.03224,0.05514
817,817,2008,Direct migration background,Post-secondary Non-tertiary Level,Good,0.54195,77,18741,0.4598,0.61737
818,818,2008,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.45805,62,18741,0.34839,0.56059
819,819,2008,Direct migration background,First Stage of Tertiary Education,Good,0.54685,38,18741,0.41854,0.69861
820,820,2008,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.45315,35,18741,0.31237,0.6168
821,821,2008,Direct migration background,Second Stage of Tertiary Education,Very good,0.09949,31,18741,0.07248,0.1276
822,822,2008,Direct migration background,Second Stage of Tertiary Education,Good,0.37836,118,18741,0.32241,0.43471
823,823,2008,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.36319,117,18741,0.30344,0.41994
824,824,2008,Direct migration background,Second Stage of Tertiary Education,Poor,0.15896,42,18741,0.12571,0.19529
825,825,2008,Indirect migration background,Pre-primary Level,Very good,0.48768,38,18741,0.36875,0.65921
826,826,2008,Indirect migration background,Pre-primary Level,Good,0.51232,46,18741,0.38763,0.66182
827,827,2008,Indirect migration background,Lower Secondary Level,Very good,0.36333,48,18741,0.27319,0.47023
828,828,2008,Indirect migration background,Lower Secondary Level,Good,0.45144,75,18741,0.365,0.54865
829,829,2008,Indirect migration background,Lower Secondary Level,Satisfactory,0.18523,33,18741,0.14177,0.25094
830,830,2008,Indirect migration background,Upper Secondary Level,Very good,0.13405,46,18741,0.0967,0.17931
831,831,2008,Indirect migration background,Upper Secondary Level,Good,0.51151,158,18741,0.43212,0.59834
832,832,2008,Indirect migration background,Upper Secondary Level,Satisfactory,0.35444,85,18741,0.29291,0.41629
833,833,2008,Indirect migration background,Second Stage of Tertiary Education,Good,1.0,45,18741,0.69094,1.34218
834,834,2009,No migration background,Pre-primary Level,Very good,0.29384,131,17314,0.25687,0.34322
835,835,2009,No migration background,Pre-primary Level,Good,0.53124,202,17314,0.46151,0.60802
836,836,2009,No migration background,Pre-primary Level,Satisfactory,0.17492,58,17314,0.11646,0.24531
837,837,2009,No migration background,Lower Secondary Level,Very good,0.07466,105,17314,0.06339,0.09061
838,838,2009,No migration background,Lower Secondary Level,Good,0.25446,364,17314,0.23204,0.27715
839,839,2009,No migration background,Lower Secondary Level,Satisfactory,0.38663,476,17314,0.35852,0.40984
840,840,2009,No migration background,Lower Secondary Level,Poor,0.21164,278,17314,0.19418,0.23011
841,841,2009,No migration background,Lower Secondary Level,Bad,0.0726,89,17314,0.06399,0.08219
842,842,2009,No migration background,Upper Secondary Level,Very good,0.06518,518,17314,0.06051,0.07133
843,843,2009,No migration background,Upper Secondary Level,Good,0.34463,3010,17314,0.33084,0.35762
844,844,2009,No migration background,Upper Secondary Level,Satisfactory,0.38868,3027,17314,0.37848,0.39948
845,845,2009,No migration background,Upper Secondary Level,Poor,0.15389,1239,17314,0.14772,0.16175
846,846,2009,No migration background,Upper Secondary Level,Bad,0.04763,354,17314,0.04394,0.05198
847,847,2009,No migration background,Post-secondary Non-tertiary Level,Very good,0.08824,68,17314,0.07191,0.10779
848,848,2009,No migration background,Post-secondary Non-tertiary Level,Good,0.47565,376,17314,0.42873,0.52122
849,849,2009,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.33539,248,17314,0.29991,0.3742
850,850,2009,No migration background,Post-secondary Non-tertiary Level,Poor,0.10072,83,17314,0.08656,0.11777
