year,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Mecklenburg-Western Pomerania,Satisfactory,0.30049,118,408,0.25595,0.34503
2021,Mecklenburg-Western Pomerania,Poor,0.13590,54,408,0.10261,0.16920
2021,Saxony,Very good,0.10862,125,1171,0.09079,0.12645
2021,Saxony,Good,0.43949,506,1171,0.41105,0.46793
2021,Saxony,Satisfactory,0.30621,396,1171,0.27980,0.33262
2021,Saxony,Poor,0.12291,144,1171,0.10410,0.14172
2021,Saxony-Anhalt,Very good,0.13865,101,609,0.11118,0.16612
2021,Saxony-Anhalt,Good,0.40732,277,609,0.36826,0.44637
2021,Saxony-Anhalt,Satisfactory,0.25696,159,609,0.22223,0.29169
2021,Saxony-Anhalt,Poor,0.15407,72,609,0.12537,0.18276
2021,Thuringa,Very good,0.13084,95,631,0.10450,0.15717
2021,Thuringa,Good,0.38667,245,631,0.34864,0.42470
2021,Thuringa,Satisfactory,0.25553,188,631,0.22148,0.28959
2021,Thuringa,Poor,0.19744,103,631,0.16636,0.22853
2022,Schleswig-Holstein,Very good,0.07922,134,1027,0.06269,0.09575
2022,Schleswig-Holstein,Good,0.41566,419,1027,0.38550,0.44581
2022,Schleswig-Holstein,Satisfactory,0.31929,304,1027,0.29076,0.34782
2022,Schleswig-Holstein,Poor,0.12355,129,1027,0.10341,0.14368
2022,Schleswig-Holstein,Bad,0.06229,41,1027,0.04750,0.07707
2022,Hamburg,Very good,0.13034,114,607,0.10353,0.15715
2022,Hamburg,Good,0.38664,258,607,0.34786,0.42541
2022,Hamburg,Satisfactory,0.25595,158,607,0.22120,0.29069
2022,Hamburg,Poor,0.18089,77,607,0.15024,0.21154
2022,Lower Saxony,Very good,0.09941,360,2483,0.08764,0.11118
2022,Lower Saxony,Good,0.35424,958,2483,0.33543,0.37306
2022,Lower Saxony,Satisfactory,0.34986,736,2483,0.33110,0.36863
2022,Lower Saxony,Poor,0.15845,349,2483,0.14409,0.17282
2022,Lower Saxony,Bad,0.03803,80,2483,0.03050,0.04555
2022,Bremen,Very good,0.14787,43,178,0.09557,0.20016
2022,Bremen,Good,0.34169,77,178,0.27182,0.41156
2022,Bremen,Satisfactory,0.26542,58,178,0.20037,0.33047
2022,North Rhine-Westphalia,Very good,0.11399,927,6081,0.10600,0.12197
2022,North Rhine-Westphalia,Good,0.33629,2331,6081,0.32442,0.34817
2022,North Rhine-Westphalia,Satisfactory,0.32598,1741,6081,0.31420,0.33776
2022,North Rhine-Westphalia,Poor,0.17496,862,6081,0.16541,0.18451
2022,North Rhine-Westphalia,Bad,0.04878,220,6081,0.04336,0.05419
2022,Hesse,Very good,0.09090,248,1843,0.07777,0.10403
2022,Hesse,Good,0.40274,811,1843,0.38034,0.42513
2022,Hesse,Satisfactory,0.32125,528,1843,0.29992,0.34257
2022,Hesse,Poor,0.13095,202,1843,0.11554,0.14635
2022,Hesse,Bad,0.05417,54,1843,0.04383,0.06450
2022,"Rhineland-Palatinate, Saarland",Very good,0.09749,217,1351,0.08166,0.11331
2022,"Rhineland-Palatinate, Saarland",Good,0.35643,509,1351,0.33088,0.38198
2022,"Rhineland-Palatinate, Saarland",Satisfactory,0.35042,383,1351,0.32497,0.37587
2022,"Rhineland-Palatinate, Saarland",Poor,0.15089,194,1351,0.13180,0.16999
2022,"Rhineland-Palatinate, Saarland",Bad,0.04477,48,1351,0.03374,0.05580
2022,Baden-Wuerttemberg,Very good,0.15175,606,3332,0.13957,0.16394
2022,Baden-Wuerttemberg,Good,0.39016,1373,3332,0.37360,0.40673
2022,Baden-Wuerttemberg,Satisfactory,0.29091,918,3332,0.27549,0.30633
2022,Baden-Wuerttemberg,Poor,0.13269,355,3332,0.12117,0.14422
2022,Baden-Wuerttemberg,Bad,0.03448,80,3332,0.02829,0.04068
2022,Bavaria,Very good,0.12564,774,4460,0.11591,0.13536
2022,Bavaria,Good,0.39087,1854,4460,0.37654,0.40519
2022,Bavaria,Satisfactory,0.29664,1196,4460,0.28323,0.31005
2022,Bavaria,Poor,0.14205,500,4460,0.13180,0.15229
2022,Bavaria,Bad,0.04481,136,4460,0.03874,0.05088
2022,Berlin,Very good,0.12345,261,1570,0.10718,0.13973
2022,Berlin,Good,0.37067,652,1570,0.34677,0.39457
2022,Berlin,Satisfactory,0.30309,439,1570,0.28035,0.32583
2022,Berlin,Poor,0.15154,172,1570,0.13380,0.16929
2022,Berlin,Bad,0.05124,46,1570,0.04033,0.06215
2022,Brandenburg,Very good,0.07422,97,1033,0.05822,0.09021
2022,Brandenburg,Good,0.34122,375,1033,0.31229,0.37014
2022,Brandenburg,Satisfactory,0.37490,358,1033,0.34537,0.40444
2022,Brandenburg,Poor,0.16285,158,1033,0.14032,0.18537
2022,Brandenburg,Bad,0.04682,45,1033,0.03393,0.05971
2022,Mecklenburg-Western Pomerania,Very good,0.12256,93,554,0.09523,0.14989
2022,Mecklenburg-Western Pomerania,Good,0.33707,232,554,0.29767,0.37647
2022,Mecklenburg-Western Pomerania,Satisfactory,0.30344,154,554,0.26512,0.34176
2022,Mecklenburg-Western Pomerania,Poor,0.16819,75,554,0.13702,0.19937
2022,Saxony,Very good,0.08627,188,1794,0.07327,0.09926
2022,Saxony,Good,0.41371,755,1794,0.39092,0.43651
2022,Saxony,Satisfactory,0.31794,573,1794,0.29639,0.33950
2022,Saxony,Poor,0.14524,227,1794,0.12893,0.16155
2022,Saxony,Bad,0.03684,51,1794,0.02812,0.04556
2022,Saxony-Anhalt,Very good,0.09204,112,912,0.07326,0.11081
2022,Saxony-Anhalt,Good,0.36412,412,912,0.33287,0.39536
2022,Saxony-Anhalt,Satisfactory,0.34873,268,912,0.31778,0.37968
2022,Saxony-Anhalt,Poor,0.17182,120,912,0.14732,0.19631
2022,Thuringa,Very good,0.10301,106,851,0.08257,0.12344
2022,Thuringa,Good,0.41384,354,851,0.38073,0.44695
2022,Thuringa,Satisfactory,0.29929,274,851,0.26850,0.33008
2022,Thuringa,Poor,0.14858,117,851,0.12467,0.17249
