year,bula_h,migback,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,North Rhine-Westphalia,No migration background,Very good,0.07375,310,3731,0.06537,0.08214
2003,North Rhine-Westphalia,No migration background,Good,0.39451,1536,3731,0.37883,0.41020
2003,North Rhine-Westphalia,No migration background,Satisfactory,0.34706,1268,3731,0.33179,0.36234
2003,North Rhine-Westphalia,No migration background,Poor,0.14303,484,3731,0.13179,0.15427
2003,North Rhine-Westphalia,No migration background,Bad,0.04164,133,3731,0.03523,0.04805
2003,North Rhine-Westphalia,Direct migration background,Very good,0.10297,70,684,0.08018,0.12577
2003,North Rhine-Westphalia,Direct migration background,Good,0.39409,284,684,0.35744,0.43073
2003,North Rhine-Westphalia,Direct migration background,Satisfactory,0.31178,225,684,0.27704,0.34652
2003,North Rhine-Westphalia,Direct migration background,Poor,0.14236,105,684,0.11616,0.16857
2003,North Rhine-Westphalia,Indirect migration background,Very good,0.13172,31,200,0.08473,0.17870
2003,North Rhine-Westphalia,Indirect migration background,Good,0.49982,121,200,0.43035,0.56929
2003,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.24371,48,200,0.18406,0.30336
2003,Hesse,No migration background,Very good,0.08717,115,1180,0.07107,0.10327
2003,Hesse,No migration background,Good,0.40795,509,1180,0.37990,0.43600
2003,Hesse,No migration background,Satisfactory,0.32452,379,1180,0.29780,0.35125
2003,Hesse,No migration background,Poor,0.13193,131,1180,0.11261,0.15124
2003,Hesse,No migration background,Bad,0.04843,46,1180,0.03618,0.06068
2003,Hesse,Direct migration background,Good,0.31700,86,206,0.25330,0.38069
2003,Hesse,Direct migration background,Satisfactory,0.32774,73,206,0.26349,0.39200
2003,Hesse,Direct migration background,Poor,0.16532,47,206,0.11447,0.21617
2003,Hesse,Indirect migration background,Good,0.59521,41,41,0.44310,0.74733
2003,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.10184,109,1116,0.08409,0.11959
2003,"Rhineland-Palatinate, Saarland",No migration background,Good,0.40360,469,1116,0.37480,0.43240
2003,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.31658,347,1116,0.28928,0.34389
2003,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.13873,155,1116,0.11844,0.15902
2003,"Rhineland-Palatinate, Saarland",No migration background,Bad,0.03924,36,1116,0.02784,0.05064
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.37677,76,142,0.29678,0.45675
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.33910,66,142,0.26096,0.41724
2003,Baden-Wuerttemberg,No migration background,Very good,0.11536,258,1901,0.10099,0.12972
2003,Baden-Wuerttemberg,No migration background,Good,0.38886,800,1901,0.36694,0.41078
2003,Baden-Wuerttemberg,No migration background,Satisfactory,0.32464,566,1901,0.30359,0.34570
2003,Baden-Wuerttemberg,No migration background,Poor,0.13679,232,1901,0.12134,0.15224
2003,Baden-Wuerttemberg,No migration background,Bad,0.03435,45,1901,0.02616,0.04254
2003,Baden-Wuerttemberg,Direct migration background,Very good,0.12878,68,587,0.10166,0.15590
2003,Baden-Wuerttemberg,Direct migration background,Good,0.33748,222,587,0.29920,0.37577
2003,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.30127,164,587,0.26412,0.33842
2003,Baden-Wuerttemberg,Direct migration background,Poor,0.16999,95,587,0.13958,0.20040
2003,Baden-Wuerttemberg,Direct migration background,Bad,0.06247,38,587,0.04288,0.08207
2003,Baden-Wuerttemberg,Indirect migration background,Very good,0.29253,67,167,0.22332,0.36173
2003,Baden-Wuerttemberg,Indirect migration background,Good,0.56912,100,167,0.49379,0.64445
2003,Bavaria,No migration background,Very good,0.08430,266,2606,0.07363,0.09497
2003,Bavaria,No migration background,Good,0.41374,1162,2606,0.39483,0.43266
2003,Bavaria,No migration background,Satisfactory,0.32062,791,2606,0.30270,0.33854
2003,Bavaria,No migration background,Poor,0.14180,310,2606,0.12840,0.15519
2003,Bavaria,No migration background,Bad,0.03954,77,2606,0.03206,0.04702
2003,Bavaria,Direct migration background,Very good,0.12743,46,377,0.09373,0.16114
2003,Bavaria,Direct migration background,Good,0.38035,167,377,0.33128,0.42942
2003,Bavaria,Direct migration background,Satisfactory,0.29952,112,377,0.25322,0.34582
2003,Bavaria,Direct migration background,Poor,0.14985,52,377,0.11377,0.18592
2003,Bavaria,Indirect migration background,Good,0.52471,61,61,0.39835,0.65108
2003,Berlin,No migration background,Very good,0.09476,74,693,0.07294,0.11658
2003,Berlin,No migration background,Good,0.37556,277,693,0.33948,0.41165
2003,Berlin,No migration background,Satisfactory,0.34216,245,693,0.30681,0.37751
2003,Berlin,No migration background,Poor,0.14420,97,693,0.11803,0.17038
2003,Brandenburg,No migration background,Very good,0.05971,60,921,0.04440,0.07503
2003,Brandenburg,No migration background,Good,0.37127,356,921,0.34005,0.40249
2003,Brandenburg,No migration background,Satisfactory,0.36955,336,921,0.33836,0.40074
2003,Brandenburg,No migration background,Poor,0.14044,124,921,0.11799,0.16289
2003,Brandenburg,No migration background,Bad,0.05902,45,921,0.04379,0.07425
2003,Mecklenburg-Western Pomerania,No migration background,Very good,0.09041,48,495,0.06512,0.11569
2003,Mecklenburg-Western Pomerania,No migration background,Good,0.35283,203,495,0.31069,0.39497
2003,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.39198,179,495,0.34893,0.43503
2003,Mecklenburg-Western Pomerania,No migration background,Poor,0.13075,65,495,0.10102,0.16048
2003,Saxony,No migration background,Very good,0.06924,122,1573,0.05669,0.08179
2003,Saxony,No migration background,Good,0.40984,681,1573,0.38552,0.43415
2003,Saxony,No migration background,Satisfactory,0.33919,519,1573,0.31578,0.36259
2003,Saxony,No migration background,Poor,0.13478,201,1573,0.11789,0.15166
2003,Saxony,No migration background,Bad,0.04696,50,1573,0.03650,0.05742
2003,Saxony-Anhalt,No migration background,Very good,0.05474,65,903,0.03989,0.06958
2003,Saxony-Anhalt,No migration background,Good,0.40784,380,903,0.37577,0.43991
2003,Saxony-Anhalt,No migration background,Satisfactory,0.33320,293,903,0.30244,0.36396
2003,Saxony-Anhalt,No migration background,Poor,0.13775,123,903,0.11526,0.16024
2003,Saxony-Anhalt,No migration background,Bad,0.06646,42,903,0.05021,0.08272
2003,Thuringa,No migration background,Very good,0.06483,56,931,0.04901,0.08066
2003,Thuringa,No migration background,Good,0.41497,425,931,0.38330,0.44663
2003,Thuringa,No migration background,Satisfactory,0.33618,296,931,0.30582,0.36654
2003,Thuringa,No migration background,Poor,0.13879,120,931,0.11657,0.16101
2003,Thuringa,No migration background,Bad,0.04523,34,931,0.03187,0.05859
2004,Schleswig-Holstein,No migration background,Very good,0.16624,107,571,0.13567,0.19680
2004,Schleswig-Holstein,No migration background,Good,0.39889,246,571,0.35869,0.43909
2004,Schleswig-Holstein,No migration background,Satisfactory,0.28884,161,571,0.25163,0.32605
2004,Schleswig-Holstein,No migration background,Poor,0.09561,57,571,0.07147,0.11975
2004,Hamburg,No migration background,Very good,0.11301,37,219,0.07098,0.15503
2004,Hamburg,No migration background,Good,0.42968,120,219,0.36397,0.49540
2004,Hamburg,No migration background,Satisfactory,0.24595,62,219,0.18878,0.30312
2004,Lower Saxony,No migration background,Very good,0.07044,145,1627,0.05800,0.08288
2004,Lower Saxony,No migration background,Good,0.36828,645,1627,0.34484,0.39173
2004,Lower Saxony,No migration background,Satisfactory,0.35673,565,1627,0.33345,0.38001
2004,Lower Saxony,No migration background,Poor,0.16655,224,1627,0.14844,0.18466
2004,Lower Saxony,No migration background,Bad,0.03800,48,1627,0.02871,0.04729
2004,Lower Saxony,Direct migration background,Very good,0.14390,32,179,0.09233,0.19546
2004,Lower Saxony,Direct migration background,Good,0.42769,82,179,0.35501,0.50038
2004,Lower Saxony,Direct migration background,Satisfactory,0.25575,65,179,0.19165,0.31984
2004,Bremen,No migration background,Good,0.36467,60,100,0.26985,0.45949
2004,Bremen,No migration background,Satisfactory,0.31781,40,100,0.22609,0.40954
2004,North Rhine-Westphalia,No migration background,Very good,0.07986,309,3626,0.07103,0.08868
2004,North Rhine-Westphalia,No migration background,Good,0.38306,1499,3626,0.36723,0.39888
2004,North Rhine-Westphalia,No migration background,Satisfactory,0.32366,1159,3626,0.30843,0.33889
2004,North Rhine-Westphalia,No migration background,Poor,0.15865,498,3626,0.14676,0.17054
2004,North Rhine-Westphalia,No migration background,Bad,0.05477,161,3626,0.04737,0.06218
2004,North Rhine-Westphalia,Direct migration background,Very good,0.11036,72,660,0.08644,0.13429
2004,North Rhine-Westphalia,Direct migration background,Good,0.36756,265,660,0.33074,0.40437
2004,North Rhine-Westphalia,Direct migration background,Satisfactory,0.28739,218,660,0.25284,0.32194
2004,North Rhine-Westphalia,Direct migration background,Poor,0.19077,105,660,0.16077,0.22077
2004,North Rhine-Westphalia,Indirect migration background,Very good,0.29877,51,204,0.23581,0.36174
2004,North Rhine-Westphalia,Indirect migration background,Good,0.40063,103,204,0.33322,0.46804
2004,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.22217,50,204,0.16498,0.27936
2004,Hesse,No migration background,Very good,0.08224,95,1131,0.06622,0.09826
2004,Hesse,No migration background,Good,0.37852,479,1131,0.35024,0.40680
2004,Hesse,No migration background,Satisfactory,0.34113,370,1131,0.31349,0.36878
2004,Hesse,No migration background,Poor,0.15746,152,1131,0.13623,0.17870
2004,Hesse,No migration background,Bad,0.04064,35,1131,0.02913,0.05216
2004,Hesse,Direct migration background,Good,0.34266,83,200,0.27672,0.40860
2004,Hesse,Direct migration background,Satisfactory,0.29288,75,200,0.22965,0.35611
2004,Hesse,Direct migration background,Poor,0.18588,42,200,0.13183,0.23993
2004,Hesse,Indirect migration background,Good,0.50613,38,38,0.34503,0.66723
2004,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.11149,116,1067,0.09260,0.13039
2004,"Rhineland-Palatinate, Saarland",No migration background,Good,0.34277,423,1067,0.31427,0.37126
2004,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.33498,337,1067,0.30665,0.36331
2004,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.15722,144,1067,0.13537,0.17907
2004,"Rhineland-Palatinate, Saarland",No migration background,Bad,0.05354,47,1067,0.04002,0.06705
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.33461,71,136,0.25501,0.41421
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.37919,65,136,0.29734,0.46103
2004,Baden-Wuerttemberg,No migration background,Very good,0.08915,200,1837,0.07612,0.10219
2004,Baden-Wuerttemberg,No migration background,Good,0.39565,806,1837,0.37328,0.41802
2004,Baden-Wuerttemberg,No migration background,Satisfactory,0.32049,550,1837,0.29914,0.34184
2004,Baden-Wuerttemberg,No migration background,Poor,0.14745,220,1837,0.13123,0.16367
2004,Baden-Wuerttemberg,No migration background,Bad,0.04726,61,1837,0.03755,0.05697
2004,Baden-Wuerttemberg,Direct migration background,Very good,0.13095,58,562,0.10303,0.15886
2004,Baden-Wuerttemberg,Direct migration background,Good,0.34472,228,562,0.30539,0.38405
2004,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.28181,149,562,0.24458,0.31904
2004,Baden-Wuerttemberg,Direct migration background,Poor,0.16864,89,562,0.13766,0.19963
2004,Baden-Wuerttemberg,Direct migration background,Bad,0.07388,38,562,0.05224,0.09553
2004,Baden-Wuerttemberg,Indirect migration background,Very good,0.24368,54,166,0.17817,0.30919
2004,Baden-Wuerttemberg,Indirect migration background,Good,0.57137,112,166,0.49586,0.64689
2004,Bavaria,No migration background,Very good,0.11157,300,2532,0.09930,0.12384
2004,Bavaria,No migration background,Good,0.37955,1070,2532,0.36064,0.39845
2004,Bavaria,No migration background,Satisfactory,0.32138,760,2532,0.30319,0.33958
2004,Bavaria,No migration background,Poor,0.14861,333,2532,0.13475,0.16247
2004,Bavaria,No migration background,Bad,0.03889,69,2532,0.03136,0.04642
2004,Bavaria,Direct migration background,Very good,0.09509,36,364,0.06492,0.12527
2004,Bavaria,Direct migration background,Good,0.42835,166,364,0.37744,0.47926
2004,Bavaria,Direct migration background,Satisfactory,0.24873,102,364,0.20426,0.29320
2004,Bavaria,Direct migration background,Poor,0.18254,60,364,0.14280,0.22228
2004,Bavaria,Indirect migration background,Good,0.50608,61,61,0.37957,0.63259
2004,Berlin,No migration background,Very good,0.12153,81,704,0.09737,0.14568
2004,Berlin,No migration background,Good,0.32904,263,704,0.29431,0.36378
2004,Berlin,No migration background,Satisfactory,0.35413,232,704,0.31878,0.38949
2004,Berlin,No migration background,Poor,0.14194,95,704,0.11614,0.16774
2004,Berlin,No migration background,Bad,0.05336,33,704,0.03674,0.06997
2004,Brandenburg,No migration background,Very good,0.05604,54,887,0.04090,0.07119
2004,Brandenburg,No migration background,Good,0.36788,348,887,0.33612,0.39963
2004,Brandenburg,No migration background,Satisfactory,0.33692,310,887,0.30580,0.36804
2004,Brandenburg,No migration background,Poor,0.17134,130,887,0.14653,0.19616
2004,Brandenburg,No migration background,Bad,0.06782,45,887,0.05126,0.08437
2004,Mecklenburg-Western Pomerania,No migration background,Very good,0.08030,34,476,0.05586,0.10474
2004,Mecklenburg-Western Pomerania,No migration background,Good,0.35313,208,476,0.31015,0.39612
2004,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.39410,180,476,0.35015,0.43804
2004,Mecklenburg-Western Pomerania,No migration background,Poor,0.13595,54,476,0.10512,0.16677
2004,Saxony,No migration background,Very good,0.07420,120,1529,0.06106,0.08735
2004,Saxony,No migration background,Good,0.38358,636,1529,0.35919,0.40796
2004,Saxony,No migration background,Satisfactory,0.34409,514,1529,0.32027,0.36791
2004,Saxony,No migration background,Poor,0.16088,212,1529,0.14246,0.17931
2004,Saxony,No migration background,Bad,0.03725,47,1529,0.02775,0.04674
2004,Saxony-Anhalt,No migration background,Very good,0.05969,69,892,0.04414,0.07525
2004,Saxony-Anhalt,No migration background,Good,0.39187,361,892,0.35982,0.42393
2004,Saxony-Anhalt,No migration background,Satisfactory,0.34345,305,892,0.31227,0.37463
2004,Saxony-Anhalt,No migration background,Poor,0.15513,124,892,0.13136,0.17890
2004,Saxony-Anhalt,No migration background,Bad,0.04985,33,892,0.03556,0.06414
2004,Thuringa,No migration background,Very good,0.06546,57,920,0.04947,0.08145
2004,Thuringa,No migration background,Good,0.42806,413,920,0.39607,0.46005
2004,Thuringa,No migration background,Satisfactory,0.33376,308,920,0.30327,0.36425
2004,Thuringa,No migration background,Poor,0.12842,105,920,0.10679,0.15005
2004,Thuringa,No migration background,Bad,0.04430,37,920,0.03100,0.05760
2005,Schleswig-Holstein,No migration background,Very good,0.16401,100,550,0.13303,0.19498
2005,Schleswig-Holstein,No migration background,Good,0.37987,230,550,0.33927,0.42047
2005,Schleswig-Holstein,No migration background,Satisfactory,0.28879,157,550,0.25088,0.32670
2005,Schleswig-Holstein,No migration background,Poor,0.12272,63,550,0.09528,0.15017
2005,Hamburg,No migration background,Very good,0.13795,35,223,0.09259,0.18331
2005,Hamburg,No migration background,Good,0.42309,116,223,0.35810,0.48808
2005,Hamburg,No migration background,Satisfactory,0.27507,72,223,0.21633,0.33381
2005,Lower Saxony,No migration background,Very good,0.06867,117,1534,0.05601,0.08133
2005,Lower Saxony,No migration background,Good,0.34657,584,1534,0.32275,0.37039
2005,Lower Saxony,No migration background,Satisfactory,0.37500,549,1534,0.35076,0.39923
2005,Lower Saxony,No migration background,Poor,0.17135,234,1534,0.15249,0.19022
2005,Lower Saxony,No migration background,Bad,0.03842,50,1534,0.02879,0.04804
2005,Lower Saxony,Direct migration background,Good,0.42855,80,148,0.34855,0.50855
2005,Lower Saxony,Direct migration background,Satisfactory,0.31279,68,148,0.23784,0.38774
2005,Bremen,No migration background,Good,0.32591,43,82,0.22383,0.42799
2005,Bremen,No migration background,Satisfactory,0.30382,39,82,0.20366,0.40398
2005,North Rhine-Westphalia,No migration background,Very good,0.06183,240,3463,0.05380,0.06985
2005,North Rhine-Westphalia,No migration background,Good,0.38409,1385,3463,0.36789,0.40030
2005,North Rhine-Westphalia,No migration background,Satisfactory,0.33913,1188,3463,0.32336,0.35490
2005,North Rhine-Westphalia,No migration background,Poor,0.16671,524,3463,0.15430,0.17913
2005,North Rhine-Westphalia,No migration background,Bad,0.04824,126,3463,0.04110,0.05537
2005,North Rhine-Westphalia,Direct migration background,Very good,0.07478,53,650,0.05454,0.09501
