"m11126","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Zufriedenstellend","2003","Hauptschule","kein Migrationshintergrund","2614","0.379821565609307","0.368310443136546","0.391332688082068"
"Zufriedenstellend","2003","Hauptschule","direkter Migrationshintergrund","429","0.324769064631162","0.299871787386832","0.349666341875492"
"Zufriedenstellend","2003","Hauptschule","indirekter Migrationshintergrund","52","0.218984498892167","0.168423220857886","0.269545776926447"
"Zufriedenstellend","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2003","Realschule","kein Migrationshintergrund","1734","0.33607231046306","0.323430160165464","0.348714460760656"
"Zufriedenstellend","2003","Realschule","direkter Migrationshintergrund","63","0.299633642686234","0.237675788418757","0.36159149695371"
"Zufriedenstellend","2003","Realschule","indirekter Migrationshintergrund","40","0.166913356485874","0.115616505767862","0.218210207203886"
"Zufriedenstellend","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2003","(Fach-)Abitur","kein Migrationshintergrund","437","0.244092237654994","0.224592151780847","0.263592323529142"
"Zufriedenstellend","2003","(Fach-)Abitur","direkter Migrationshintergrund","120","0.319755350684256","0.274389761911134","0.365120939457378"
"Zufriedenstellend","2003","(Fach-)Abitur","indirekter Migrationshintergrund","27","","",""
"Zufriedenstellend","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2003","AkademikerIn","kein Migrationshintergrund","1117","0.291597434713419","0.277360577809151","0.305834291617687"
"Zufriedenstellend","2003","AkademikerIn","direkter Migrationshintergrund","120","0.349701462149307","0.300978992412193","0.398423931886421"
"Zufriedenstellend","2003","AkademikerIn","indirekter Migrationshintergrund","15","","",""
"Zufriedenstellend","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2003","(noch) kein Abschluss","kein Migrationshintergrund","32","0.0792186563508514","0.0572576611802934","0.101179651521409"
"Weniger gut","2003","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.242205913995508","0.187196362012554","0.297215465978461"
"Weniger gut","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Weniger gut","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2003","Hauptschule","kein Migrationshintergrund","1230","0.186325323873375","0.177090451944682","0.195560195802068"
"Weniger gut","2003","Hauptschule","direkter Migrationshintergrund","244","0.183335512179578","0.162763181515994","0.203907842843162"
"Weniger gut","2003","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Weniger gut","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2003","Realschule","kein Migrationshintergrund","545","0.107181128774409","0.0989019923995333","0.115460265149286"
"Weniger gut","2003","Realschule","direkter Migrationshintergrund","28","","",""
"Weniger gut","2003","Realschule","indirekter Migrationshintergrund","19","","",""
"Weniger gut","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2003","(Fach-)Abitur","kein Migrationshintergrund","151","0.095424944137518","0.0820873223502927","0.108762565924743"
"Weniger gut","2003","(Fach-)Abitur","direkter Migrationshintergrund","43","0.0998347020345229","0.0706747389027057","0.12899466516634"
"Weniger gut","2003","(Fach-)Abitur","indirekter Migrationshintergrund","9","","",""
"Weniger gut","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2003","AkademikerIn","kein Migrationshintergrund","403","0.115400456252286","0.105392179035299","0.125408733469273"
"Weniger gut","2003","AkademikerIn","direkter Migrationshintergrund","32","0.0970807847630517","0.0668314889774156","0.127330080548688"
"Weniger gut","2003","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Weniger gut","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2003","(noch) kein Abschluss","kein Migrationshintergrund","9","","",""
"Schlecht","2003","(noch) kein Abschluss","direkter Migrationshintergrund","14","","",""
"Schlecht","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Schlecht","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2003","Hauptschule","kein Migrationshintergrund","414","0.0677784550767709","0.0618166889480157","0.073740221205526"
"Schlecht","2003","Hauptschule","direkter Migrationshintergrund","77","0.0615420282297165","0.0487649463145223","0.0743191101449106"
"Schlecht","2003","Hauptschule","indirekter Migrationshintergrund","7","","",""
"Schlecht","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2003","Realschule","kein Migrationshintergrund","114","0.0257447664090309","0.021506140932981","0.0299833918850807"
"Schlecht","2003","Realschule","direkter Migrationshintergrund","4","","",""
"Schlecht","2003","Realschule","indirekter Migrationshintergrund","1","","",""
"Schlecht","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2003","(Fach-)Abitur","kein Migrationshintergrund","24","","",""
"Schlecht","2003","(Fach-)Abitur","direkter Migrationshintergrund","10","","",""
"Schlecht","2003","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Schlecht","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Schlecht","2003","AkademikerIn","kein Migrationshintergrund","73","0.0246663861746762","0.0198077814623531","0.0295249908869993"
"Schlecht","2003","AkademikerIn","direkter Migrationshintergrund","10","","",""
"Schlecht","2003","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Schlecht","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2004","(noch) kein Abschluss","kein Migrationshintergrund","173","0.26658904529842","0.230572367134703","0.302605723462137"
"Sehr gut","2004","(noch) kein Abschluss","direkter Migrationshintergrund","35","0.125906089358636","0.0837595396427482","0.168052639074523"
"Sehr gut","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","29","","",""
"Sehr gut","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2004","Hauptschule","kein Migrationshintergrund","340","0.0552546000702231","0.0497002528475137","0.0608089472929324"
"Sehr gut","2004","Hauptschule","direkter Migrationshintergrund","94","0.0824086295496359","0.0674432026742529","0.097374056425019"
"Sehr gut","2004","Hauptschule","indirekter Migrationshintergrund","50","0.195319506251493","0.146944305112478","0.243694707390508"
"Sehr gut","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2004","Realschule","kein Migrationshintergrund","511","0.0992005730575879","0.0910819244552697","0.107319221659906"
"Sehr gut","2004","Realschule","direkter Migrationshintergrund","31","0.193674081536217","0.139446021296338","0.247902141776097"
"Sehr gut","2004","Realschule","indirekter Migrationshintergrund","39","0.152846677304368","0.1029763632062","0.202716991402536"
"Sehr gut","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2004","(Fach-)Abitur","kein Migrationshintergrund","290","0.151470624262449","0.135178066568369","0.167763181956528"
"Sehr gut","2004","(Fach-)Abitur","direkter Migrationshintergrund","63","0.161374645722791","0.125095989828099","0.197653301617484"
"Sehr gut","2004","(Fach-)Abitur","indirekter Migrationshintergrund","39","0.224579369698536","0.155942491265841","0.293216248131231"
"Sehr gut","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr gut","2004","AkademikerIn","kein Migrationshintergrund","378","0.0968425973528935","0.0875237185495391","0.106161476156248"
"Sehr gut","2004","AkademikerIn","direkter Migrationshintergrund","37","0.10524723887282","0.0734592203894612","0.137035257356178"
"Sehr gut","2004","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Sehr gut","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2004","(noch) kein Abschluss","kein Migrationshintergrund","275","0.43827432366146","0.397859195422055","0.478689451900864"
"Gut","2004","(noch) kein Abschluss","direkter Migrationshintergrund","63","0.271033065097286","0.214562170783383","0.327503959411188"
"Gut","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","45","0.41008036352582","0.308465380362894","0.511695346688746"
"Gut","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2004","Hauptschule","kein Migrationshintergrund","2009","0.292399092300708","0.281341167978098","0.303457016623318"
"Gut","2004","Hauptschule","direkter Migrationshintergrund","500","0.365783107901319","0.339570584672806","0.391995631129833"
"Gut","2004","Hauptschule","indirekter Migrationshintergrund","131","0.491337166520666","0.430335310401025","0.552339022640306"
"Gut","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2004","Realschule","kein Migrationshintergrund","2373","0.433054677383231","0.419597481984046","0.446511872782416"
"Gut","2004","Realschule","direkter Migrationshintergrund","74","0.314050335441688","0.250359233600353","0.377741437283023"
"Gut","2004","Realschule","indirekter Migrationshintergrund","95","0.437936760383016","0.369177470156598","0.506696050609434"
"Gut","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2004","(Fach-)Abitur","kein Migrationshintergrund","936","0.469681358307162","0.447000382914416","0.492362333699907"
"Gut","2004","(Fach-)Abitur","direkter Migrationshintergrund","167","0.424324619160908","0.375584398982137","0.473064839339678"
"Gut","2004","(Fach-)Abitur","indirekter Migrationshintergrund","74","0.498010565727657","0.415772954765488","0.580248176689826"
"Gut","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gut","2004","AkademikerIn","kein Migrationshintergrund","1874","0.451268393941277","0.435588389815377","0.466948398067177"
"Gut","2004","AkademikerIn","direkter Migrationshintergrund","151","0.374132057845656","0.32400636454245","0.424257751148862"
"Gut","2004","AkademikerIn","indirekter Migrationshintergrund","36","0.575044548493384","0.450992019825474","0.699097077161294"
"Gut","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2004","(noch) kein Abschluss","kein Migrationshintergrund","95","0.193721415471456","0.161529991467948","0.225912839474963"
"Zufriedenstellend","2004","(noch) kein Abschluss","direkter Migrationshintergrund","73","0.308287496997358","0.249619618855174","0.366955375139542"
"Zufriedenstellend","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Zufriedenstellend","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2004","Hauptschule","kein Migrationshintergrund","2487","0.378093008305562","0.366304646528439","0.389881370082685"
"Zufriedenstellend","2004","Hauptschule","direkter Migrationshintergrund","397","0.288023473897722","0.263378697471693","0.312668250323752"
"Zufriedenstellend","2004","Hauptschule","indirekter Migrationshintergrund","56","0.23436102253723","0.182672639376266","0.286049405698194"
"Zufriedenstellend","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2004","Realschule","kein Migrationshintergrund","1652","0.321242463445789","0.308560502558016","0.333924424333563"
"Zufriedenstellend","2004","Realschule","direkter Migrationshintergrund","67","0.31494149958761","0.251201540173523","0.378681459001698"
"Zufriedenstellend","2004","Realschule","indirekter Migrationshintergrund","49","0.265375739776603","0.204183502023957","0.326567977529249"
"Zufriedenstellend","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2004","(Fach-)Abitur","kein Migrationshintergrund","441","0.248334735905572","0.22870011163866","0.267969360172484"
"Zufriedenstellend","2004","(Fach-)Abitur","direkter Migrationshintergrund","102","0.228639930426062","0.187225264780083","0.270054596072042"
"Zufriedenstellend","2004","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Zufriedenstellend","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Zufriedenstellend","2004","AkademikerIn","kein Migrationshintergrund","1132","0.30024086565013","0.285797848861581","0.314683882438679"
"Zufriedenstellend","2004","AkademikerIn","direkter Migrationshintergrund","128","0.370177703822108","0.320160348825866","0.42019505881835"
"Zufriedenstellend","2004","AkademikerIn","indirekter Migrationshintergrund","10","","",""
"Zufriedenstellend","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2004","(noch) kein Abschluss","kein Migrationshintergrund","23","","",""
"Weniger gut","2004","(noch) kein Abschluss","direkter Migrationshintergrund","50","0.224692601489311","0.171666345642704","0.277718857335917"
"Weniger gut","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Weniger gut","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2004","Hauptschule","kein Migrationshintergrund","1234","0.200907768279175","0.191167111703131","0.210648424855219"
"Weniger gut","2004","Hauptschule","direkter Migrationshintergrund","234","0.203925010724402","0.181997449124585","0.225852572324219"
"Weniger gut","2004","Hauptschule","indirekter Migrationshintergrund","18","","",""
"Weniger gut","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2004","Realschule","kein Migrationshintergrund","549","0.11939154086604","0.110585294964166","0.128197786767914"
"Weniger gut","2004","Realschule","direkter Migrationshintergrund","27","","",""
"Weniger gut","2004","Realschule","indirekter Migrationshintergrund","11","","",""
"Weniger gut","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger gut","2004","(Fach-)Abitur","kein Migrationshintergrund","158","0.10293779880543","0.0891279050861929","0.116747692524667"
