,Unnamed: 0,year,pgisced97,regtyp,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1405,1405,2019,Primary Level,Urban regions,Very good,0.17376,345,28049,0.11728,0.25322
1406,1406,2019,Primary Level,Urban regions,Good,0.22171,378,28049,0.16646,0.27359
1407,1407,2019,Primary Level,Urban regions,Satisfactory,0.27247,249,28049,0.2031,0.34409
1408,1408,2019,Primary Level,Urban regions,Poor,0.25926,172,28049,0.19282,0.32909
1409,1409,2019,Primary Level,Urban regions,Bad,0.0728,64,28049,0.03848,0.10339
1410,1410,2019,Primary Level,Rural regions,Very good,0.13976,158,28049,0.10242,0.1749
1411,1411,2019,Primary Level,Rural regions,Good,0.28154,171,28049,0.19726,0.37547
1412,1412,2019,Primary Level,Rural regions,Satisfactory,0.29144,107,28049,0.18094,0.39987
1413,1413,2019,Primary Level,Rural regions,Poor,0.28726,54,28049,0.1279,0.44389
1414,1414,2019,Lower Secondary Level,Urban regions,Very good,0.09585,377,28049,0.07741,0.11717
1415,1415,2019,Lower Secondary Level,Urban regions,Good,0.34493,714,28049,0.30352,0.38856
1416,1416,2019,Lower Secondary Level,Urban regions,Satisfactory,0.30806,518,28049,0.27845,0.33786
1417,1417,2019,Lower Secondary Level,Urban regions,Poor,0.18893,314,28049,0.16719,0.21061
1418,1418,2019,Lower Secondary Level,Urban regions,Bad,0.06223,95,28049,0.04751,0.07503
1419,1419,2019,Lower Secondary Level,Rural regions,Very good,0.07795,176,28049,0.059,0.10508
1420,1420,2019,Lower Secondary Level,Rural regions,Good,0.34325,427,28049,0.30035,0.38724
1421,1421,2019,Lower Secondary Level,Rural regions,Satisfactory,0.34003,327,28049,0.2939,0.38369
1422,1422,2019,Lower Secondary Level,Rural regions,Poor,0.19792,179,28049,0.16351,0.24082
1423,1423,2019,Lower Secondary Level,Rural regions,Bad,0.04085,43,28049,0.02831,0.05583
1424,1424,2019,Upper Secondary Level,Urban regions,Very good,0.07675,779,28049,0.06955,0.08372
1425,1425,2019,Upper Secondary Level,Urban regions,Good,0.35463,2589,28049,0.33789,0.37365
1426,1426,2019,Upper Secondary Level,Urban regions,Satisfactory,0.36446,2351,28049,0.34808,0.38334
1427,1427,2019,Upper Secondary Level,Urban regions,Poor,0.1612,1001,28049,0.14972,0.1729
1428,1428,2019,Upper Secondary Level,Urban regions,Bad,0.04296,261,28049,0.03679,0.04813
1429,1429,2019,Upper Secondary Level,Rural regions,Very good,0.05931,367,28049,0.05272,0.06775
1430,1430,2019,Upper Secondary Level,Rural regions,Good,0.36801,1695,28049,0.3428,0.39012
1431,1431,2019,Upper Secondary Level,Rural regions,Satisfactory,0.37328,1586,28049,0.3522,0.39539
1432,1432,2019,Upper Secondary Level,Rural regions,Poor,0.16084,648,28049,0.1433,0.1762
1433,1433,2019,Upper Secondary Level,Rural regions,Bad,0.03856,160,28049,0.03284,0.04499
1434,1434,2019,Post-secondary Non-tertiary Level,Urban regions,Very good,0.12899,197,28049,0.1051,0.16258
1435,1435,2019,Post-secondary Non-tertiary Level,Urban regions,Good,0.40419,710,28049,0.36783,0.44407
1436,1436,2019,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.27125,438,28049,0.2355,0.31308
1437,1437,2019,Post-secondary Non-tertiary Level,Urban regions,Poor,0.17126,196,28049,0.144,0.19878
1438,1438,2019,Post-secondary Non-tertiary Level,Urban regions,Bad,0.02432,36,28049,0.01734,0.03341
1439,1439,2019,Post-secondary Non-tertiary Level,Rural regions,Very good,0.12405,79,28049,0.08742,0.15427
1440,1440,2019,Post-secondary Non-tertiary Level,Rural regions,Good,0.4329,274,28049,0.36223,0.51051
1441,1441,2019,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.32227,181,28049,0.25283,0.38331
1442,1442,2019,Post-secondary Non-tertiary Level,Rural regions,Poor,0.12078,74,28049,0.09071,0.15624
1443,1443,2019,First Stage of Tertiary Education,Urban regions,Very good,0.08494,87,28049,0.06518,0.10767
1444,1444,2019,First Stage of Tertiary Education,Urban regions,Good,0.4376,392,28049,0.38229,0.48864
1445,1445,2019,First Stage of Tertiary Education,Urban regions,Satisfactory,0.35109,323,28049,0.29969,0.40864
1446,1446,2019,First Stage of Tertiary Education,Urban regions,Poor,0.12637,119,28049,0.09979,0.16012
1447,1447,2019,First Stage of Tertiary Education,Rural regions,Very good,0.04638,51,28049,0.03393,0.05963
1448,1448,2019,First Stage of Tertiary Education,Rural regions,Good,0.41633,305,28049,0.35942,0.46816
1449,1449,2019,First Stage of Tertiary Education,Rural regions,Satisfactory,0.4084,247,28049,0.33883,0.46838
1450,1450,2019,First Stage of Tertiary Education,Rural regions,Poor,0.1289,77,28049,0.10019,0.15769
1451,1451,2019,Second Stage of Tertiary Education,Urban regions,Very good,0.15461,942,28049,0.13993,0.16943
1452,1452,2019,Second Stage of Tertiary Education,Urban regions,Good,0.47506,2526,28049,0.44847,0.51164
1453,1453,2019,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.2598,1356,28049,0.23898,0.27852
1454,1454,2019,Second Stage of Tertiary Education,Urban regions,Poor,0.09459,461,28049,0.08335,0.10662
1455,1455,2019,Second Stage of Tertiary Education,Urban regions,Bad,0.01594,79,28049,0.01192,0.02061
1456,1456,2019,Second Stage of Tertiary Education,Rural regions,Very good,0.10372,291,28049,0.08455,0.12839
1457,1457,2019,Second Stage of Tertiary Education,Rural regions,Good,0.41933,916,28049,0.37833,0.45804
1458,1458,2019,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.32341,582,28049,0.28932,0.36238
1459,1459,2019,Second Stage of Tertiary Education,Rural regions,Poor,0.13216,212,28049,0.11248,0.15541
1460,1460,2019,Second Stage of Tertiary Education,Rural regions,Bad,0.02138,32,28049,0.01512,0.02906
1461,1461,2020,Pre-primary Level,Urban regions,Very good,0.41684,195,28687,0.33128,0.5199
1462,1462,2020,Pre-primary Level,Urban regions,Good,0.44616,226,28687,0.37744,0.51397
1463,1463,2020,Pre-primary Level,Urban regions,Satisfactory,0.137,55,28687,0.09648,0.18622
1464,1464,2020,Pre-primary Level,Rural regions,Very good,0.30592,80,28687,0.23042,0.37961
1465,1465,2020,Pre-primary Level,Rural regions,Good,0.69408,106,28687,0.49477,0.8859
1466,1466,2020,Primary Level,Urban regions,Very good,0.15141,443,28687,0.10266,0.20934
1467,1467,2020,Primary Level,Urban regions,Good,0.30739,479,28687,0.2348,0.39798
1468,1468,2020,Primary Level,Urban regions,Satisfactory,0.23963,231,28687,0.17512,0.30529
1469,1469,2020,Primary Level,Urban regions,Poor,0.22997,142,28687,0.15163,0.30269
1470,1470,2020,Primary Level,Urban regions,Bad,0.0716,47,28687,0.03591,0.1171
1471,1471,2020,Primary Level,Rural regions,Very good,0.15913,164,28687,0.11864,0.20528
1472,1472,2020,Primary Level,Rural regions,Good,0.33937,183,28687,0.24447,0.42697
1473,1473,2020,Primary Level,Rural regions,Satisfactory,0.28445,78,28687,0.17349,0.44617
1474,1474,2020,Primary Level,Rural regions,Poor,0.21705,46,28687,0.11274,0.31505
1475,1475,2020,Lower Secondary Level,Urban regions,Very good,0.10253,467,28687,0.08664,0.12347
1476,1476,2020,Lower Secondary Level,Urban regions,Good,0.31684,800,28687,0.27972,0.34753
1477,1477,2020,Lower Secondary Level,Urban regions,Satisfactory,0.31861,539,28687,0.28874,0.35438
1478,1478,2020,Lower Secondary Level,Urban regions,Poor,0.21512,318,28687,0.1888,0.24087
1479,1479,2020,Lower Secondary Level,Urban regions,Bad,0.04691,77,28687,0.03254,0.06053
1480,1480,2020,Lower Secondary Level,Rural regions,Very good,0.10191,196,28687,0.07441,0.13536
1481,1481,2020,Lower Secondary Level,Rural regions,Good,0.31407,398,28687,0.26705,0.35782
1482,1482,2020,Lower Secondary Level,Rural regions,Satisfactory,0.36125,325,28687,0.31652,0.41481
1483,1483,2020,Lower Secondary Level,Rural regions,Poor,0.16802,157,28687,0.13496,0.20089
1484,1484,2020,Lower Secondary Level,Rural regions,Bad,0.05474,43,28687,0.03646,0.07384
1485,1485,2020,Upper Secondary Level,Urban regions,Very good,0.08719,961,28687,0.07932,0.09578
1486,1486,2020,Upper Secondary Level,Urban regions,Good,0.35495,2652,28687,0.33867,0.37471
1487,1487,2020,Upper Secondary Level,Urban regions,Satisfactory,0.34863,2207,28687,0.33481,0.36505
1488,1488,2020,Upper Secondary Level,Urban regions,Poor,0.16234,995,28687,0.1521,0.17237
1489,1489,2020,Upper Secondary Level,Urban regions,Bad,0.04689,247,28687,0.04074,0.05247
1490,1490,2020,Upper Secondary Level,Rural regions,Very good,0.07119,427,28687,0.06186,0.0822
1491,1491,2020,Upper Secondary Level,Rural regions,Good,0.36281,1674,28687,0.33731,0.38717
1492,1492,2020,Upper Secondary Level,Rural regions,Satisfactory,0.36955,1459,28687,0.34923,0.38915
1493,1493,2020,Upper Secondary Level,Rural regions,Poor,0.15385,580,28687,0.14166,0.16785
1494,1494,2020,Upper Secondary Level,Rural regions,Bad,0.04259,159,28687,0.03664,0.04985
1495,1495,2020,Post-secondary Non-tertiary Level,Urban regions,Very good,0.13119,261,28687,0.1071,0.15788
1496,1496,2020,Post-secondary Non-tertiary Level,Urban regions,Good,0.42209,775,28687,0.38513,0.4685
1497,1497,2020,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.30586,473,28687,0.26799,0.34801
1498,1498,2020,Post-secondary Non-tertiary Level,Urban regions,Poor,0.12023,168,28687,0.09612,0.13874
1499,1499,2020,Post-secondary Non-tertiary Level,Urban regions,Bad,0.02063,32,28687,0.01368,0.02863
1500,1500,2020,Post-secondary Non-tertiary Level,Rural regions,Very good,0.11546,91,28687,0.08788,0.145
1501,1501,2020,Post-secondary Non-tertiary Level,Rural regions,Good,0.46428,304,28687,0.39385,0.54487
1502,1502,2020,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.28904,169,28687,0.23826,0.34643
1503,1503,2020,Post-secondary Non-tertiary Level,Rural regions,Poor,0.13122,71,28687,0.09471,0.17234
1504,1504,2020,First Stage of Tertiary Education,Urban regions,Very good,0.1045,83,28687,0.08214,0.13209
1505,1505,2020,First Stage of Tertiary Education,Urban regions,Good,0.37234,335,28687,0.32433,0.42313
1506,1506,2020,First Stage of Tertiary Education,Urban regions,Satisfactory,0.38853,300,28687,0.33345,0.44993
1507,1507,2020,First Stage of Tertiary Education,Urban regions,Poor,0.13462,108,28687,0.10508,0.16473
1508,1508,2020,First Stage of Tertiary Education,Rural regions,Very good,0.08777,49,28687,0.06564,0.11612
1509,1509,2020,First Stage of Tertiary Education,Rural regions,Good,0.39581,267,28687,0.33573,0.46945
1510,1510,2020,First Stage of Tertiary Education,Rural regions,Satisfactory,0.38042,226,28687,0.32165,0.44092
1511,1511,2020,First Stage of Tertiary Education,Rural regions,Poor,0.136,63,28687,0.11057,0.1654
1512,1512,2020,Second Stage of Tertiary Education,Urban regions,Very good,0.15913,1140,28687,0.14472,0.17901
1513,1513,2020,Second Stage of Tertiary Education,Urban regions,Good,0.46475,2711,28687,0.43824,0.49212
1514,1514,2020,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.26682,1324,28687,0.24754,0.2863
1515,1515,2020,Second Stage of Tertiary Education,Urban regions,Poor,0.09431,472,28687,0.08435,0.10719
1516,1516,2020,Second Stage of Tertiary Education,Urban regions,Bad,0.015,85,28687,0.01121,0.01889
1517,1517,2020,Second Stage of Tertiary Education,Rural regions,Very good,0.10825,290,28687,0.08873,0.13086
1518,1518,2020,Second Stage of Tertiary Education,Rural regions,Good,0.41056,920,28687,0.37493,0.44125
1519,1519,2020,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.32813,551,28687,0.29719,0.36786
1520,1520,2020,Second Stage of Tertiary Education,Rural regions,Poor,0.13147,228,28687,0.1127,0.15024
1521,1521,2020,Second Stage of Tertiary Education,Rural regions,Bad,0.02159,35,28687,0.01322,0.0315
1522,1522,2021,Pre-primary Level,Urban regions,Very good,0.31908,112,18960,0.2096,0.459
1523,1523,2021,Pre-primary Level,Urban regions,Good,0.44455,121,18960,0.31266,0.59832
1524,1524,2021,Pre-primary Level,Urban regions,Satisfactory,0.23637,56,18960,0.12808,0.35816
1525,1525,2021,Pre-primary Level,Rural regions,Very good,0.35901,47,18960,0.24156,0.50879
1526,1526,2021,Pre-primary Level,Rural regions,Good,0.64099,58,18960,0.44554,0.893
1527,1527,2021,Primary Level,Urban regions,Very good,0.17156,214,18960,0.10641,0.24869
1528,1528,2021,Primary Level,Urban regions,Good,0.26921,260,18960,0.1951,0.36007
1529,1529,2021,Primary Level,Urban regions,Satisfactory,0.18529,163,18960,0.13152,0.25947
1530,1530,2021,Primary Level,Urban regions,Poor,0.24385,122,18960,0.1536,0.3508
1531,1531,2021,Primary Level,Urban regions,Bad,0.13009,58,18960,0.06528,0.22718
1532,1532,2021,Primary Level,Rural regions,Very good,0.21825,65,18960,0.10807,0.3687
1533,1533,2021,Primary Level,Rural regions,Good,0.38919,77,18960,0.23512,0.56626
1534,1534,2021,Primary Level,Rural regions,Satisfactory,0.17585,42,18960,0.10933,0.2481
1535,1535,2021,Primary Level,Rural regions,Poor,0.21671,34,18960,0.11898,0.3287
1536,1536,2021,Lower Secondary Level,Urban regions,Very good,0.11123,262,18960,0.08971,0.13659
1537,1537,2021,Lower Secondary Level,Urban regions,Good,0.28132,399,18960,0.24217,0.32766
1538,1538,2021,Lower Secondary Level,Urban regions,Satisfactory,0.26585,296,18960,0.23156,0.30497
1539,1539,2021,Lower Secondary Level,Urban regions,Poor,0.24767,209,18960,0.21061,0.29083
1540,1540,2021,Lower Secondary Level,Urban regions,Bad,0.09393,68,18960,0.06267,0.13446
1541,1541,2021,Lower Secondary Level,Rural regions,Very good,0.10966,97,18960,0.07555,0.16264
1542,1542,2021,Lower Secondary Level,Rural regions,Good,0.28761,225,18960,0.24113,0.34371
1543,1543,2021,Lower Secondary Level,Rural regions,Satisfactory,0.36684,206,18960,0.30699,0.44492
1544,1544,2021,Lower Secondary Level,Rural regions,Poor,0.18629,94,18960,0.14093,0.24373
1545,1545,2021,Lower Secondary Level,Rural regions,Bad,0.0496,35,18960,0.03383,0.06564
1546,1546,2021,Upper Secondary Level,Urban regions,Very good,0.10568,628,18960,0.09355,0.11778
1547,1547,2021,Upper Secondary Level,Urban regions,Good,0.34974,1678,18960,0.32688,0.37706
1548,1548,2021,Upper Secondary Level,Urban regions,Satisfactory,0.33162,1389,18960,0.30995,0.35448
1549,1549,2021,Upper Secondary Level,Urban regions,Poor,0.16551,688,18960,0.15177,0.17873
1550,1550,2021,Upper Secondary Level,Urban regions,Bad,0.04746,197,18960,0.04027,0.05575
1551,1551,2021,Upper Secondary Level,Rural regions,Very good,0.09672,289,18960,0.08086,0.11562
1552,1552,2021,Upper Secondary Level,Rural regions,Good,0.33929,1070,18960,0.31665,0.3692
1553,1553,2021,Upper Secondary Level,Rural regions,Satisfactory,0.35436,924,18960,0.32609,0.38195
1554,1554,2021,Upper Secondary Level,Rural regions,Poor,0.16601,427,18960,0.14985,0.18386
1555,1555,2021,Upper Secondary Level,Rural regions,Bad,0.04362,113,18960,0.03521,0.05135
1556,1556,2021,Post-secondary Non-tertiary Level,Urban regions,Very good,0.13617,171,18960,0.10858,0.17004
1557,1557,2021,Post-secondary Non-tertiary Level,Urban regions,Good,0.41546,498,18960,0.36293,0.47505
1558,1558,2021,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.32506,342,18960,0.28696,0.36411
1559,1559,2021,Post-secondary Non-tertiary Level,Urban regions,Poor,0.12331,134,18960,0.09665,0.15351
1560,1560,2021,Post-secondary Non-tertiary Level,Rural regions,Very good,0.11844,52,18960,0.08598,0.15559
1561,1561,2021,Post-secondary Non-tertiary Level,Rural regions,Good,0.4434,201,18960,0.37407,0.53075
1562,1562,2021,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.28074,116,18960,0.21554,0.36713
1563,1563,2021,Post-secondary Non-tertiary Level,Rural regions,Poor,0.15742,47,18960,0.0979,0.21329
1564,1564,2021,First Stage of Tertiary Education,Urban regions,Very good,0.1163,65,18960,0.08144,0.15702
1565,1565,2021,First Stage of Tertiary Education,Urban regions,Good,0.41806,223,18960,0.34952,0.49264
1566,1566,2021,First Stage of Tertiary Education,Urban regions,Satisfactory,0.31901,197,18960,0.26221,0.40573
1567,1567,2021,First Stage of Tertiary Education,Urban regions,Poor,0.14662,83,18960,0.1138,0.18792
1568,1568,2021,First Stage of Tertiary Education,Rural regions,Very good,0.06536,32,18960,0.04078,0.09172
1569,1569,2021,First Stage of Tertiary Education,Rural regions,Good,0.44668,174,18960,0.37315,0.55495
1570,1570,2021,First Stage of Tertiary Education,Rural regions,Satisfactory,0.34846,137,18960,0.28713,0.41956
1571,1571,2021,First Stage of Tertiary Education,Rural regions,Poor,0.1395,61,18960,0.09866,0.18888
1572,1572,2021,Second Stage of Tertiary Education,Urban regions,Very good,0.16772,768,18960,0.15117,0.18534
1573,1573,2021,Second Stage of Tertiary Education,Urban regions,Good,0.43323,1942,18960,0.40859,0.46548
1574,1574,2021,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.29252,1048,18960,0.2665,0.32004
1575,1575,2021,Second Stage of Tertiary Education,Urban regions,Poor,0.09548,385,18960,0.08314,0.11111
1576,1576,2021,Second Stage of Tertiary Education,Urban regions,Bad,0.01104,63,18960,0.00873,0.0133
1577,1577,2021,Second Stage of Tertiary Education,Rural regions,Very good,0.12361,220,18960,0.09927,0.15061
1578,1578,2021,Second Stage of Tertiary Education,Rural regions,Good,0.4291,669,18960,0.36966,0.48081
1579,1579,2021,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.303,411,18960,0.26686,0.33726
1580,1580,2021,Second Stage of Tertiary Education,Rural regions,Poor,0.12081,160,18960,0.09829,0.14592
1581,1581,2021,Second Stage of Tertiary Education,Rural regions,Bad,0.02348,38,18960,0.01707,0.03043
