,Unnamed: 0,year,age_gr,quintil_oecd,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
902,902,2004,46-65 y.,3rd Quintile,Satisfactory,0.41034,481,21292,0.38543,0.43464
903,903,2004,46-65 y.,3rd Quintile,Poor,0.16611,192,21292,0.15287,0.18291
904,904,2004,46-65 y.,3rd Quintile,Bad,0.04749,66,21292,0.0398,0.05525
905,905,2004,46-65 y.,4th Quintile,Very good,0.0536,73,21292,0.04476,0.06408
906,906,2004,46-65 y.,4th Quintile,Good,0.33678,531,21292,0.31449,0.3584
907,907,2004,46-65 y.,4th Quintile,Satisfactory,0.39248,588,21292,0.36405,0.41698
908,908,2004,46-65 y.,4th Quintile,Poor,0.18336,228,21292,0.16529,0.20498
909,909,2004,46-65 y.,4th Quintile,Bad,0.03378,41,21292,0.02715,0.04164
910,910,2004,46-65 y.,5th Quintile,Very good,0.06861,209,21292,0.05932,0.07663
911,911,2004,46-65 y.,5th Quintile,Good,0.43299,1286,21292,0.40625,0.45479
912,912,2004,46-65 y.,5th Quintile,Satisfactory,0.3453,991,21292,0.3252,0.36787
913,913,2004,46-65 y.,5th Quintile,Poor,0.12307,331,21292,0.11149,0.13735
914,914,2004,46-65 y.,5th Quintile,Bad,0.03003,59,21292,0.02246,0.03883
915,915,2004,66 and older,1st Quintile,Good,0.12283,76,21292,0.11003,0.13978
916,916,2004,66 and older,1st Quintile,Satisfactory,0.42304,261,21292,0.39647,0.4466
917,917,2004,66 and older,1st Quintile,Poor,0.32206,190,21292,0.29669,0.34813
918,918,2004,66 and older,1st Quintile,Bad,0.13207,77,21292,0.11509,0.14722
919,919,2004,66 and older,2nd Quintile,Good,0.16477,148,21292,0.15225,0.17767
920,920,2004,66 and older,2nd Quintile,Satisfactory,0.43572,399,21292,0.41198,0.4572
921,921,2004,66 and older,2nd Quintile,Poor,0.26584,235,21292,0.25082,0.28556
922,922,2004,66 and older,2nd Quintile,Bad,0.13368,106,21292,0.12269,0.14979
923,923,2004,66 and older,3rd Quintile,Good,0.2017,160,21292,0.18357,0.22092
924,924,2004,66 and older,3rd Quintile,Satisfactory,0.41996,345,21292,0.40001,0.43942
925,925,2004,66 and older,3rd Quintile,Poor,0.26778,188,21292,0.24523,0.29101
926,926,2004,66 and older,3rd Quintile,Bad,0.11057,77,21292,0.09627,0.12429
927,927,2004,66 and older,4th Quintile,Good,0.19804,143,21292,0.17829,0.21715
928,928,2004,66 and older,4th Quintile,Satisfactory,0.41776,287,21292,0.39035,0.44723
929,929,2004,66 and older,4th Quintile,Poor,0.28535,191,21292,0.26368,0.31129
930,930,2004,66 and older,4th Quintile,Bad,0.09885,70,21292,0.08568,0.11111
931,931,2004,66 and older,5th Quintile,Good,0.29034,217,21292,0.25758,0.32369
932,932,2004,66 and older,5th Quintile,Satisfactory,0.42462,301,21292,0.38771,0.46889
933,933,2004,66 and older,5th Quintile,Poor,0.19451,134,21292,0.17267,0.22249
934,934,2004,66 and older,5th Quintile,Bad,0.09053,55,21292,0.07334,0.10904
935,935,2005,17-29 y.,1st Quintile,Very good,0.19944,196,20321,0.17641,0.22664
936,936,2005,17-29 y.,1st Quintile,Good,0.47938,457,20321,0.44713,0.51454
937,937,2005,17-29 y.,1st Quintile,Satisfactory,0.23235,190,20321,0.20488,0.25903
938,938,2005,17-29 y.,1st Quintile,Poor,0.08883,62,20321,0.06761,0.10978
939,939,2005,17-29 y.,2nd Quintile,Very good,0.26897,167,20321,0.23854,0.31086
940,940,2005,17-29 y.,2nd Quintile,Good,0.54137,378,20321,0.49826,0.57912
941,941,2005,17-29 y.,2nd Quintile,Satisfactory,0.18966,149,20321,0.16433,0.21647
942,942,2005,17-29 y.,3rd Quintile,Very good,0.23691,178,20321,0.20835,0.26821
943,943,2005,17-29 y.,3rd Quintile,Good,0.51871,356,20321,0.47705,0.58363
944,944,2005,17-29 y.,3rd Quintile,Satisfactory,0.24439,132,20321,0.20394,0.28975
945,945,2005,17-29 y.,4th Quintile,Very good,0.21193,162,20321,0.18393,0.24861
946,946,2005,17-29 y.,4th Quintile,Good,0.58848,401,20321,0.53122,0.64309
947,947,2005,17-29 y.,4th Quintile,Satisfactory,0.19959,127,20321,0.17137,0.23413
948,948,2005,17-29 y.,5th Quintile,Very good,0.28945,223,20321,0.24939,0.34527
949,949,2005,17-29 y.,5th Quintile,Good,0.55096,386,20321,0.49673,0.60858
950,950,2005,17-29 y.,5th Quintile,Satisfactory,0.15959,120,20321,0.13216,0.1912
951,951,2005,30-45 y.,1st Quintile,Very good,0.08821,67,20321,0.07531,0.10374
952,952,2005,30-45 y.,1st Quintile,Good,0.37434,350,20321,0.34255,0.41048
953,953,2005,30-45 y.,1st Quintile,Satisfactory,0.36132,301,20321,0.33122,0.39168
954,954,2005,30-45 y.,1st Quintile,Poor,0.12955,110,20321,0.1112,0.14669
955,955,2005,30-45 y.,1st Quintile,Bad,0.04657,36,20321,0.03499,0.05676
956,956,2005,30-45 y.,2nd Quintile,Very good,0.09661,81,20321,0.0837,0.11257
957,957,2005,30-45 y.,2nd Quintile,Good,0.482,505,20321,0.44854,0.5148
958,958,2005,30-45 y.,2nd Quintile,Satisfactory,0.29733,314,20321,0.27276,0.32299
959,959,2005,30-45 y.,2nd Quintile,Poor,0.12406,116,20321,0.11023,0.13932
960,960,2005,30-45 y.,3rd Quintile,Very good,0.08652,100,20321,0.07412,0.10083
961,961,2005,30-45 y.,3rd Quintile,Good,0.48908,609,20321,0.46367,0.51698
962,962,2005,30-45 y.,3rd Quintile,Satisfactory,0.31715,338,20321,0.29316,0.34204
963,963,2005,30-45 y.,3rd Quintile,Poor,0.10725,105,20321,0.09242,0.12455
964,964,2005,30-45 y.,4th Quintile,Very good,0.11702,149,20321,0.0997,0.13248
965,965,2005,30-45 y.,4th Quintile,Good,0.52087,705,20321,0.4929,0.55139
966,966,2005,30-45 y.,4th Quintile,Satisfactory,0.27657,366,20321,0.25672,0.30292
967,967,2005,30-45 y.,4th Quintile,Poor,0.08554,107,20321,0.07181,0.10009
968,968,2005,30-45 y.,5th Quintile,Very good,0.12932,236,20321,0.11337,0.14451
969,969,2005,30-45 y.,5th Quintile,Good,0.5738,927,20321,0.5417,0.61134
970,970,2005,30-45 y.,5th Quintile,Satisfactory,0.22897,374,20321,0.21026,0.25253
971,971,2005,30-45 y.,5th Quintile,Poor,0.06791,105,20321,0.05704,0.07837
972,972,2005,46-65 y.,1st Quintile,Good,0.25115,189,20321,0.22916,0.27214
973,973,2005,46-65 y.,1st Quintile,Satisfactory,0.35192,284,20321,0.32026,0.38371
974,974,2005,46-65 y.,1st Quintile,Poor,0.29613,210,20321,0.26255,0.32184
975,975,2005,46-65 y.,1st Quintile,Bad,0.10079,75,20321,0.08403,0.11811
976,976,2005,46-65 y.,2nd Quintile,Good,0.30671,292,20321,0.28169,0.3363
977,977,2005,46-65 y.,2nd Quintile,Satisfactory,0.42025,392,20321,0.39075,0.45082
978,978,2005,46-65 y.,2nd Quintile,Poor,0.20465,201,20321,0.17906,0.22662
979,979,2005,46-65 y.,2nd Quintile,Bad,0.0684,64,20321,0.05785,0.08289
980,980,2005,46-65 y.,3rd Quintile,Very good,0.03124,34,20321,0.02545,0.03662
981,981,2005,46-65 y.,3rd Quintile,Good,0.31738,347,20321,0.29178,0.34145
982,982,2005,46-65 y.,3rd Quintile,Satisfactory,0.42076,486,20321,0.39061,0.44738
983,983,2005,46-65 y.,3rd Quintile,Poor,0.18583,192,20321,0.16809,0.20429
984,984,2005,46-65 y.,3rd Quintile,Bad,0.04478,48,20321,0.03587,0.05421
985,985,2005,46-65 y.,4th Quintile,Very good,0.04813,63,20321,0.0366,0.05981
986,986,2005,46-65 y.,4th Quintile,Good,0.33409,511,20321,0.30803,0.35471
987,987,2005,46-65 y.,4th Quintile,Satisfactory,0.41409,581,20321,0.38646,0.44306
988,988,2005,46-65 y.,4th Quintile,Poor,0.16704,226,20321,0.14827,0.18666
989,989,2005,46-65 y.,4th Quintile,Bad,0.03665,51,20321,0.02782,0.04422
990,990,2005,46-65 y.,5th Quintile,Very good,0.06201,182,20321,0.05291,0.07105
991,991,2005,46-65 y.,5th Quintile,Good,0.40703,1157,20321,0.38167,0.43092
992,992,2005,46-65 y.,5th Quintile,Satisfactory,0.38713,996,20321,0.36476,0.41193
993,993,2005,46-65 y.,5th Quintile,Poor,0.12663,318,20321,0.11266,0.14139
994,994,2005,46-65 y.,5th Quintile,Bad,0.01719,48,20321,0.01367,0.02202
995,995,2005,66 and older,1st Quintile,Good,0.12442,74,20321,0.10734,0.14239
996,996,2005,66 and older,1st Quintile,Satisfactory,0.42582,246,20321,0.39398,0.45512
997,997,2005,66 and older,1st Quintile,Poor,0.31464,184,20321,0.28923,0.34027
998,998,2005,66 and older,1st Quintile,Bad,0.13512,79,20321,0.11712,0.15404
999,999,2005,66 and older,2nd Quintile,Good,0.15655,153,20321,0.14318,0.17228
1000,1000,2005,66 and older,2nd Quintile,Satisfactory,0.44363,420,20321,0.41908,0.46506
1001,1001,2005,66 and older,2nd Quintile,Poor,0.30722,272,20321,0.28681,0.3277
1002,1002,2005,66 and older,2nd Quintile,Bad,0.0926,85,20321,0.08142,0.10276
1003,1003,2005,66 and older,3rd Quintile,Good,0.18802,146,20321,0.17318,0.20458
1004,1004,2005,66 and older,3rd Quintile,Satisfactory,0.41586,322,20321,0.3881,0.44139
1005,1005,2005,66 and older,3rd Quintile,Poor,0.27636,197,20321,0.25703,0.2987
1006,1006,2005,66 and older,3rd Quintile,Bad,0.11975,80,20321,0.10548,0.13227
1007,1007,2005,66 and older,4th Quintile,Good,0.17734,119,20321,0.15851,0.19705
1008,1008,2005,66 and older,4th Quintile,Satisfactory,0.47662,327,20321,0.44609,0.50605
1009,1009,2005,66 and older,4th Quintile,Poor,0.22744,158,20321,0.20831,0.24603
1010,1010,2005,66 and older,4th Quintile,Bad,0.1186,69,20321,0.10346,0.13385
1011,1011,2005,66 and older,5th Quintile,Good,0.29689,242,20321,0.26725,0.33638
1012,1012,2005,66 and older,5th Quintile,Satisfactory,0.37889,297,20321,0.34078,0.4185
1013,1013,2005,66 and older,5th Quintile,Poor,0.23303,163,20321,0.20685,0.26037
1014,1014,2005,66 and older,5th Quintile,Bad,0.09119,56,20321,0.07314,0.10758
1015,1015,2006,17-29 y.,1st Quintile,Very good,0.22868,183,19290,0.20016,0.26143
1016,1016,2006,17-29 y.,1st Quintile,Good,0.51001,452,19290,0.46817,0.5443
1017,1017,2006,17-29 y.,1st Quintile,Satisfactory,0.20201,167,19290,0.17101,0.22955
1018,1018,2006,17-29 y.,1st Quintile,Poor,0.0593,47,19290,0.04564,0.07313
1019,1019,2006,17-29 y.,2nd Quintile,Very good,0.20036,130,19290,0.16937,0.23703
1020,1020,2006,17-29 y.,2nd Quintile,Good,0.56586,350,19290,0.51294,0.60797
1021,1021,2006,17-29 y.,2nd Quintile,Satisfactory,0.23379,138,19290,0.19354,0.26917
1022,1022,2006,17-29 y.,3rd Quintile,Very good,0.21712,150,19290,0.18528,0.24852
1023,1023,2006,17-29 y.,3rd Quintile,Good,0.59452,380,19290,0.53601,0.64745
1024,1024,2006,17-29 y.,3rd Quintile,Satisfactory,0.18836,118,19290,0.16014,0.22205
1025,1025,2006,17-29 y.,4th Quintile,Very good,0.22326,165,19290,0.1911,0.25609
1026,1026,2006,17-29 y.,4th Quintile,Good,0.55933,404,19290,0.51312,0.6117
1027,1027,2006,17-29 y.,4th Quintile,Satisfactory,0.21742,132,19290,0.18167,0.2515
1028,1028,2006,17-29 y.,5th Quintile,Very good,0.26297,181,19290,0.23055,0.30113
1029,1029,2006,17-29 y.,5th Quintile,Good,0.56156,359,19290,0.5051,0.623
1030,1030,2006,17-29 y.,5th Quintile,Satisfactory,0.17547,106,19290,0.1421,0.21078
1031,1031,2006,30-45 y.,1st Quintile,Very good,0.10225,70,19290,0.08518,0.12326
1032,1032,2006,30-45 y.,1st Quintile,Good,0.39931,346,19290,0.36809,0.43536
1033,1033,2006,30-45 y.,1st Quintile,Satisfactory,0.36622,261,19290,0.3311,0.4043
1034,1034,2006,30-45 y.,1st Quintile,Poor,0.13222,97,19290,0.11418,0.15049
1035,1035,2006,30-45 y.,2nd Quintile,Very good,0.0768,73,19290,0.06066,0.09016
1036,1036,2006,30-45 y.,2nd Quintile,Good,0.42823,447,19290,0.39558,0.47008
1037,1037,2006,30-45 y.,2nd Quintile,Satisfactory,0.38638,334,19290,0.35672,0.42086
1038,1038,2006,30-45 y.,2nd Quintile,Poor,0.10859,88,19290,0.09381,0.12723
1039,1039,2006,30-45 y.,3rd Quintile,Very good,0.08477,95,19290,0.07177,0.09891
1040,1040,2006,30-45 y.,3rd Quintile,Good,0.49828,579,19290,0.46423,0.542
1041,1041,2006,30-45 y.,3rd Quintile,Satisfactory,0.35459,349,19290,0.32423,0.38292
1042,1042,2006,30-45 y.,3rd Quintile,Poor,0.06235,78,19290,0.05122,0.07535
1043,1043,2006,30-45 y.,4th Quintile,Very good,0.10495,119,19290,0.08724,0.12217
1044,1044,2006,30-45 y.,4th Quintile,Good,0.5096,655,19290,0.47974,0.55093
1045,1045,2006,30-45 y.,4th Quintile,Satisfactory,0.30732,349,19290,0.28413,0.33454
1046,1046,2006,30-45 y.,4th Quintile,Poor,0.07813,85,19290,0.06346,0.09137
1047,1047,2006,30-45 y.,5th Quintile,Very good,0.11412,165,19290,0.09779,0.13004
1048,1048,2006,30-45 y.,5th Quintile,Good,0.56028,827,19290,0.52786,0.59794
1049,1049,2006,30-45 y.,5th Quintile,Satisfactory,0.25715,369,19290,0.23491,0.27683
1050,1050,2006,30-45 y.,5th Quintile,Poor,0.06845,93,19290,0.05546,0.08114
1051,1051,2006,46-65 y.,1st Quintile,Good,0.25076,188,19290,0.22375,0.27515
1052,1052,2006,46-65 y.,1st Quintile,Satisfactory,0.39754,315,19290,0.36731,0.42647
1053,1053,2006,46-65 y.,1st Quintile,Poor,0.25155,188,19290,0.22346,0.28027
1054,1054,2006,46-65 y.,1st Quintile,Bad,0.10015,70,19290,0.08344,0.11571
1055,1055,2006,46-65 y.,2nd Quintile,Good,0.28743,242,19290,0.26337,0.31231
1056,1056,2006,46-65 y.,2nd Quintile,Satisfactory,0.44722,345,19290,0.41705,0.48146
1057,1057,2006,46-65 y.,2nd Quintile,Poor,0.19434,156,19290,0.16954,0.21751
1058,1058,2006,46-65 y.,2nd Quintile,Bad,0.07101,46,19290,0.05905,0.08345
1059,1059,2006,46-65 y.,3rd Quintile,Good,0.337,355,19290,0.30844,0.36137
1060,1060,2006,46-65 y.,3rd Quintile,Satisfactory,0.39725,409,19290,0.36373,0.4297
1061,1061,2006,46-65 y.,3rd Quintile,Poor,0.20077,194,19290,0.18048,0.22363
1062,1062,2006,46-65 y.,3rd Quintile,Bad,0.06498,61,19290,0.05331,0.07784
1063,1063,2006,46-65 y.,4th Quintile,Very good,0.04635,49,19290,0.03372,0.05533
1064,1064,2006,46-65 y.,4th Quintile,Good,0.36025,504,19290,0.33314,0.38779
1065,1065,2006,46-65 y.,4th Quintile,Satisfactory,0.39721,557,19290,0.37179,0.42786
1066,1066,2006,46-65 y.,4th Quintile,Poor,0.16262,224,19290,0.14474,0.18055
1067,1067,2006,46-65 y.,4th Quintile,Bad,0.03358,47,19290,0.02387,0.04363
1068,1068,2006,46-65 y.,5th Quintile,Very good,0.06475,190,19290,0.05583,0.07537
1069,1069,2006,46-65 y.,5th Quintile,Good,0.40772,1110,19290,0.37995,0.43201
1070,1070,2006,46-65 y.,5th Quintile,Satisfactory,0.38506,976,19290,0.36161,0.40873
1071,1071,2006,46-65 y.,5th Quintile,Poor,0.12435,288,19290,0.10967,0.13759
1072,1072,2006,46-65 y.,5th Quintile,Bad,0.01812,54,19290,0.01444,0.02147
1073,1073,2006,66 and older,1st Quintile,Good,0.14036,82,19290,0.12115,0.15696
1074,1074,2006,66 and older,1st Quintile,Satisfactory,0.42172,246,19290,0.38658,0.45888
1075,1075,2006,66 and older,1st Quintile,Poor,0.31831,169,19290,0.28796,0.34789
1076,1076,2006,66 and older,1st Quintile,Bad,0.11961,66,19290,0.1046,0.13488
1077,1077,2006,66 and older,2nd Quintile,Good,0.15714,149,19290,0.14255,0.16955
1078,1078,2006,66 and older,2nd Quintile,Satisfactory,0.43475,407,19290,0.40948,0.46184
1079,1079,2006,66 and older,2nd Quintile,Poor,0.26369,243,19290,0.24361,0.27969
1080,1080,2006,66 and older,2nd Quintile,Bad,0.14442,118,19290,0.13299,0.15836
1081,1081,2006,66 and older,3rd Quintile,Good,0.20851,176,19290,0.19029,0.22851
1082,1082,2006,66 and older,3rd Quintile,Satisfactory,0.42181,351,19290,0.39783,0.44538
1083,1083,2006,66 and older,3rd Quintile,Poor,0.25871,229,19290,0.24035,0.27766
1084,1084,2006,66 and older,3rd Quintile,Bad,0.11097,95,19290,0.09861,0.12668
1085,1085,2006,66 and older,4th Quintile,Good,0.21409,129,19290,0.1936,0.23911
1086,1086,2006,66 and older,4th Quintile,Satisfactory,0.40743,269,19290,0.37747,0.44151
1087,1087,2006,66 and older,4th Quintile,Poor,0.26209,175,19290,0.24056,0.28729
1088,1088,2006,66 and older,4th Quintile,Bad,0.11639,72,19290,0.09961,0.13463
1089,1089,2006,66 and older,5th Quintile,Very good,0.03787,36,19290,0.02591,0.05046
1090,1090,2006,66 and older,5th Quintile,Good,0.26277,234,19290,0.23128,0.29517
1091,1091,2006,66 and older,5th Quintile,Satisfactory,0.41273,333,19290,0.37131,0.4528
1092,1092,2006,66 and older,5th Quintile,Poor,0.20819,151,19290,0.18418,0.23848
1093,1093,2006,66 and older,5th Quintile,Bad,0.07844,51,19290,0.06342,0.0942
1094,1094,2007,17-29 y.,1st Quintile,Very good,0.25733,224,20521,0.23194,0.28913
1095,1095,2007,17-29 y.,1st Quintile,Good,0.45333,448,20521,0.41896,0.49001
1096,1096,2007,17-29 y.,1st Quintile,Satisfactory,0.23039,189,20521,0.19742,0.2608
1097,1097,2007,17-29 y.,1st Quintile,Poor,0.05895,54,20521,0.04771,0.07122
1098,1098,2007,17-29 y.,2nd Quintile,Very good,0.22654,163,20521,0.19306,0.25693
1099,1099,2007,17-29 y.,2nd Quintile,Good,0.51497,372,20521,0.47616,0.56411
1100,1100,2007,17-29 y.,2nd Quintile,Satisfactory,0.21566,155,20521,0.18651,0.24518
1101,1101,2007,17-29 y.,2nd Quintile,Poor,0.04283,33,20521,0.0297,0.05701
1102,1102,2007,17-29 y.,3rd Quintile,Very good,0.21383,157,20521,0.18174,0.24535
1103,1103,2007,17-29 y.,3rd Quintile,Good,0.57948,373,20521,0.53447,0.62353
1104,1104,2007,17-29 y.,3rd Quintile,Satisfactory,0.2067,140,20521,0.17959,0.24234
1105,1105,2007,17-29 y.,4th Quintile,Very good,0.23854,175,20521,0.20812,0.27726
1106,1106,2007,17-29 y.,4th Quintile,Good,0.5969,409,20521,0.53465,0.65379
1107,1107,2007,17-29 y.,4th Quintile,Satisfactory,0.16456,113,20521,0.13767,0.19312
1108,1108,2007,17-29 y.,5th Quintile,Very good,0.26407,173,20521,0.2194,0.30974
1109,1109,2007,17-29 y.,5th Quintile,Good,0.57716,345,20521,0.52519,0.6468
1110,1110,2007,17-29 y.,5th Quintile,Satisfactory,0.15877,105,20521,0.13154,0.19561
1111,1111,2007,30-45 y.,1st Quintile,Very good,0.09709,68,20521,0.07875,0.11616
1112,1112,2007,30-45 y.,1st Quintile,Good,0.42054,332,20521,0.38943,0.45571
1113,1113,2007,30-45 y.,1st Quintile,Satisfactory,0.33519,242,20521,0.30803,0.36758
1114,1114,2007,30-45 y.,1st Quintile,Poor,0.14717,99,20521,0.12873,0.16318
1115,1115,2007,30-45 y.,2nd Quintile,Very good,0.09389,91,20521,0.07908,0.11018
1116,1116,2007,30-45 y.,2nd Quintile,Good,0.48986,518,20521,0.45484,0.52238
1117,1117,2007,30-45 y.,2nd Quintile,Satisfactory,0.3127,312,20521,0.28808,0.33847
1118,1118,2007,30-45 y.,2nd Quintile,Poor,0.10354,98,20521,0.08746,0.12102
1119,1119,2007,30-45 y.,3rd Quintile,Very good,0.08668,93,20521,0.0737,0.10155
1120,1120,2007,30-45 y.,3rd Quintile,Good,0.51473,589,20521,0.47724,0.55849
1121,1121,2007,30-45 y.,3rd Quintile,Satisfactory,0.33648,363,20521,0.31196,0.36512
1122,1122,2007,30-45 y.,3rd Quintile,Poor,0.06211,69,20521,0.05019,0.07652
1123,1123,2007,30-45 y.,4th Quintile,Very good,0.12223,141,20521,0.1049,0.14004
1124,1124,2007,30-45 y.,4th Quintile,Good,0.51774,684,20521,0.48737,0.55492
1125,1125,2007,30-45 y.,4th Quintile,Satisfactory,0.27671,349,20521,0.25463,0.30376
1126,1126,2007,30-45 y.,4th Quintile,Poor,0.08332,104,20521,0.07052,0.09796
1127,1127,2007,30-45 y.,5th Quintile,Very good,0.12313,189,20521,0.10773,0.13892
1128,1128,2007,30-45 y.,5th Quintile,Good,0.54931,837,20521,0.51491,0.58548
1129,1129,2007,30-45 y.,5th Quintile,Satisfactory,0.24194,330,20521,0.21653,0.27036
1130,1130,2007,30-45 y.,5th Quintile,Poor,0.08562,109,20521,0.07043,0.10134
1131,1131,2007,46-65 y.,1st Quintile,Good,0.23213,210,20521,0.21003,0.2585
1132,1132,2007,46-65 y.,1st Quintile,Satisfactory,0.34818,313,20521,0.32064,0.37735
1133,1133,2007,46-65 y.,1st Quintile,Poor,0.31617,220,20521,0.29282,0.34119
1134,1134,2007,46-65 y.,1st Quintile,Bad,0.10351,87,20521,0.09054,0.11807
1135,1135,2007,46-65 y.,2nd Quintile,Good,0.28633,257,20521,0.26095,0.31738
1136,1136,2007,46-65 y.,2nd Quintile,Satisfactory,0.45477,365,20521,0.41792,0.49325
1137,1137,2007,46-65 y.,2nd Quintile,Poor,0.20519,178,20521,0.18127,0.22825
1138,1138,2007,46-65 y.,2nd Quintile,Bad,0.0537,44,20521,0.0409,0.0669
1139,1139,2007,46-65 y.,3rd Quintile,Very good,0.02808,41,20521,0.02263,0.03352
1140,1140,2007,46-65 y.,3rd Quintile,Good,0.3284,375,20521,0.30305,0.35291
1141,1141,2007,46-65 y.,3rd Quintile,Satisfactory,0.44029,483,20521,0.40995,0.47258
1142,1142,2007,46-65 y.,3rd Quintile,Poor,0.13918,174,20521,0.12492,0.15468
1143,1143,2007,46-65 y.,3rd Quintile,Bad,0.06405,56,20521,0.0515,0.07912
1144,1144,2007,46-65 y.,4th Quintile,Very good,0.03612,60,20521,0.0288,0.04308
1145,1145,2007,46-65 y.,4th Quintile,Good,0.344,577,20521,0.31946,0.36816
1146,1146,2007,46-65 y.,4th Quintile,Satisfactory,0.40936,626,20521,0.38476,0.43557
1147,1147,2007,46-65 y.,4th Quintile,Poor,0.16852,226,20521,0.14974,0.1866
1148,1148,2007,46-65 y.,4th Quintile,Bad,0.042,58,20521,0.03152,0.05285
1149,1149,2007,46-65 y.,5th Quintile,Very good,0.05078,162,20521,0.04384,0.05776
1150,1150,2007,46-65 y.,5th Quintile,Good,0.42804,1182,20521,0.39828,0.45095
1151,1151,2007,46-65 y.,5th Quintile,Satisfactory,0.3713,947,20521,0.34809,0.39529
1152,1152,2007,46-65 y.,5th Quintile,Poor,0.13268,301,20521,0.12095,0.14641
1153,1153,2007,46-65 y.,5th Quintile,Bad,0.01719,56,20521,0.01351,0.02116
1154,1154,2007,66 and older,1st Quintile,Good,0.15624,123,20521,0.14301,0.17193
1155,1155,2007,66 and older,1st Quintile,Satisfactory,0.44897,304,20521,0.41861,0.47603
1156,1156,2007,66 and older,1st Quintile,Poor,0.28634,204,20521,0.26346,0.30942
1157,1157,2007,66 and older,1st Quintile,Bad,0.10845,72,20521,0.09837,0.11966
1158,1158,2007,66 and older,2nd Quintile,Good,0.15087,145,20521,0.13687,0.16528
1159,1159,2007,66 and older,2nd Quintile,Satisfactory,0.46203,455,20521,0.44057,0.49174
1160,1160,2007,66 and older,2nd Quintile,Poor,0.2906,276,20521,0.27197,0.31469
1161,1161,2007,66 and older,2nd Quintile,Bad,0.0965,104,20521,0.08312,0.10992
1162,1162,2007,66 and older,3rd Quintile,Good,0.2166,202,20521,0.19774,0.23218
1163,1163,2007,66 and older,3rd Quintile,Satisfactory,0.42408,415,20521,0.4003,0.4496
1164,1164,2007,66 and older,3rd Quintile,Poor,0.26391,240,20521,0.24559,0.28348
1165,1165,2007,66 and older,3rd Quintile,Bad,0.09541,79,20521,0.08502,0.10677
1166,1166,2007,66 and older,4th Quintile,Good,0.22087,182,20521,0.20437,0.24028
1167,1167,2007,66 and older,4th Quintile,Satisfactory,0.42915,330,20521,0.39807,0.45976
1168,1168,2007,66 and older,4th Quintile,Poor,0.24397,201,20521,0.22441,0.26796
1169,1169,2007,66 and older,4th Quintile,Bad,0.10601,75,20521,0.09298,0.12228
1170,1170,2007,66 and older,5th Quintile,Very good,0.03947,36,20521,0.02958,0.05241
1171,1171,2007,66 and older,5th Quintile,Good,0.27385,271,20521,0.24722,0.3078
1172,1172,2007,66 and older,5th Quintile,Satisfactory,0.39444,331,20521,0.34828,0.43347
1173,1173,2007,66 and older,5th Quintile,Poor,0.2335,191,20521,0.20667,0.26375
