,Unnamed: 0,year,pgisced97,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1525,1525,2020,Pre-primary Level,female,Good,0.49553,163,28695,0.40457,0.63036
1526,1526,2020,Pre-primary Level,female,Satisfactory,0.13519,48,28695,0.09145,0.18655
1527,1527,2020,Primary Level,male,Very good,0.21337,405,28695,0.15479,0.27989
1528,1528,2020,Primary Level,male,Good,0.30526,354,28695,0.22815,0.40428
1529,1529,2020,Primary Level,male,Satisfactory,0.273,147,28695,0.19135,0.37271
1530,1530,2020,Primary Level,male,Poor,0.20837,80,28695,0.135,0.28898
1531,1531,2020,Primary Level,female,Very good,0.10652,202,28695,0.06349,0.1656
1532,1532,2020,Primary Level,female,Good,0.32148,308,28695,0.23172,0.42587
1533,1533,2020,Primary Level,female,Satisfactory,0.23191,162,28695,0.15825,0.30662
1534,1534,2020,Primary Level,female,Poor,0.24062,108,28695,0.15546,0.33977
1535,1535,2020,Primary Level,female,Bad,0.09947,35,28695,0.0523,0.16113
1536,1536,2020,Lower Secondary Level,male,Very good,0.16497,424,28695,0.13149,0.20928
1537,1537,2020,Lower Secondary Level,male,Good,0.35687,599,28695,0.31091,0.40334
1538,1538,2020,Lower Secondary Level,male,Satisfactory,0.30154,345,28695,0.25845,0.3515
1539,1539,2020,Lower Secondary Level,male,Poor,0.13623,151,28695,0.11061,0.1644
1540,1540,2020,Lower Secondary Level,male,Bad,0.04038,50,28695,0.02661,0.05658
1541,1541,2020,Lower Secondary Level,female,Very good,0.05447,239,28695,0.04397,0.06688
1542,1542,2020,Lower Secondary Level,female,Good,0.28452,598,28695,0.2517,0.31705
1543,1543,2020,Lower Secondary Level,female,Satisfactory,0.35663,519,28695,0.32344,0.39299
1544,1544,2020,Lower Secondary Level,female,Poor,0.24788,324,28695,0.21626,0.27483
1545,1545,2020,Lower Secondary Level,female,Bad,0.05649,70,28695,0.03913,0.0734
1546,1546,2020,Upper Secondary Level,male,Very good,0.09093,761,28695,0.07944,0.10334
1547,1547,2020,Upper Secondary Level,male,Good,0.36571,2046,28695,0.34282,0.3869
1548,1548,2020,Upper Secondary Level,male,Satisfactory,0.35295,1660,28695,0.33591,0.37338
1549,1549,2020,Upper Secondary Level,male,Poor,0.1441,646,28695,0.13293,0.15533
1550,1550,2020,Upper Secondary Level,male,Bad,0.04632,183,28695,0.0396,0.05346
1551,1551,2020,Upper Secondary Level,female,Very good,0.07287,627,28695,0.06455,0.08143
1552,1552,2020,Upper Secondary Level,female,Good,0.35095,2280,28695,0.33205,0.36947
1553,1553,2020,Upper Secondary Level,female,Satisfactory,0.35889,2003,28695,0.33919,0.37983
1554,1554,2020,Upper Secondary Level,female,Poor,0.17283,929,28695,0.15994,0.1866
1555,1555,2020,Upper Secondary Level,female,Bad,0.04446,223,28695,0.03858,0.05001
1556,1556,2020,Post-secondary Non-tertiary Level,male,Very good,0.13537,173,28695,0.09641,0.1744
1557,1557,2020,Post-secondary Non-tertiary Level,male,Good,0.47048,451,28695,0.41897,0.54498
1558,1558,2020,Post-secondary Non-tertiary Level,male,Satisfactory,0.30995,234,28695,0.25792,0.36555
1559,1559,2020,Post-secondary Non-tertiary Level,male,Poor,0.0842,76,28695,0.06053,0.11401
1560,1560,2020,Post-secondary Non-tertiary Level,female,Very good,0.1218,179,28695,0.09768,0.14916
1561,1561,2020,Post-secondary Non-tertiary Level,female,Good,0.40598,628,28695,0.36114,0.44465
1562,1562,2020,Post-secondary Non-tertiary Level,female,Satisfactory,0.29595,407,28695,0.25175,0.33111
1563,1563,2020,Post-secondary Non-tertiary Level,female,Poor,0.15027,163,28695,0.12516,0.18005
1564,1564,2020,Post-secondary Non-tertiary Level,female,Bad,0.026,34,28695,0.01701,0.03499
1565,1565,2020,First Stage of Tertiary Education,male,Very good,0.11411,99,28695,0.09091,0.14153
1566,1566,2020,First Stage of Tertiary Education,male,Good,0.40169,382,28695,0.35353,0.45111
1567,1567,2020,First Stage of Tertiary Education,male,Satisfactory,0.3702,323,28695,0.31742,0.41298
1568,1568,2020,First Stage of Tertiary Education,male,Poor,0.11401,95,28695,0.08919,0.14028
1569,1569,2020,First Stage of Tertiary Education,female,Very good,0.06962,33,28695,0.04853,0.09043
1570,1570,2020,First Stage of Tertiary Education,female,Good,0.34555,220,28695,0.28669,0.41024
1571,1571,2020,First Stage of Tertiary Education,female,Satisfactory,0.41228,203,28695,0.34397,0.47604
1572,1572,2020,First Stage of Tertiary Education,female,Poor,0.17255,76,28695,0.11955,0.22137
1573,1573,2020,Second Stage of Tertiary Education,male,Very good,0.15624,803,28695,0.13532,0.17791
1574,1574,2020,Second Stage of Tertiary Education,male,Good,0.46227,1926,28695,0.42875,0.49346
1575,1575,2020,Second Stage of Tertiary Education,male,Satisfactory,0.27568,981,28695,0.25427,0.29564
1576,1576,2020,Second Stage of Tertiary Education,male,Poor,0.08906,323,28695,0.07808,0.10146
1577,1577,2020,Second Stage of Tertiary Education,male,Bad,0.01675,60,28695,0.01163,0.02229
1578,1578,2020,Second Stage of Tertiary Education,female,Very good,0.13638,626,28695,0.12303,0.1567
1579,1579,2020,Second Stage of Tertiary Education,female,Good,0.44004,1705,28695,0.41545,0.46703
1580,1580,2020,Second Stage of Tertiary Education,female,Satisfactory,0.28813,894,28695,0.26361,0.31993
1581,1581,2020,Second Stage of Tertiary Education,female,Poor,0.11907,376,28695,0.10613,0.13216
1582,1582,2020,Second Stage of Tertiary Education,female,Bad,0.01637,60,28695,0.01117,0.02189
1583,1583,2021,Pre-primary Level,male,Very good,0.30989,87,18994,0.22469,0.41483
1584,1584,2021,Pre-primary Level,male,Good,0.45003,93,18994,0.3206,0.58635
1585,1585,2021,Pre-primary Level,male,Satisfactory,0.24008,35,18994,0.13218,0.36427
1586,1586,2021,Pre-primary Level,female,Very good,0.30589,72,18994,0.17738,0.45646
1587,1587,2021,Pre-primary Level,female,Good,0.46893,86,18994,0.31499,0.62589
1588,1588,2021,Pre-primary Level,female,Satisfactory,0.22518,44,18994,0.12071,0.39065
1589,1589,2021,Primary Level,male,Very good,0.2224,175,18994,0.14681,0.32866
1590,1590,2021,Primary Level,male,Good,0.32126,193,18994,0.22703,0.43885
1591,1591,2021,Primary Level,male,Satisfactory,0.126,104,18994,0.07021,0.17822
1592,1592,2021,Primary Level,male,Poor,0.19254,61,18994,0.09891,0.29635
1593,1593,2021,Primary Level,male,Bad,0.1378,32,18994,0.03065,0.29202
1594,1594,2021,Primary Level,female,Very good,0.09631,104,18994,0.0514,0.15796
1595,1595,2021,Primary Level,female,Good,0.20873,144,18994,0.14468,0.2865
1596,1596,2021,Primary Level,female,Satisfactory,0.23417,101,18994,0.13967,0.35978
1597,1597,2021,Primary Level,female,Poor,0.26555,95,18994,0.15686,0.41472
1598,1598,2021,Primary Level,female,Bad,0.19524,42,18994,0.07692,0.32563
1599,1599,2021,Lower Secondary Level,male,Very good,0.16111,214,18994,0.12728,0.21291
1600,1600,2021,Lower Secondary Level,male,Good,0.32987,311,18994,0.2607,0.39602
1601,1601,2021,Lower Secondary Level,male,Satisfactory,0.2542,187,18994,0.20443,0.30588
1602,1602,2021,Lower Secondary Level,male,Poor,0.17992,109,18994,0.12428,0.23776
1603,1603,2021,Lower Secondary Level,male,Bad,0.0749,41,18994,0.04228,0.10194
1604,1604,2021,Lower Secondary Level,female,Very good,0.07348,145,18994,0.05384,0.09606
1605,1605,2021,Lower Secondary Level,female,Good,0.24963,313,18994,0.2127,0.2988
1606,1606,2021,Lower Secondary Level,female,Satisfactory,0.3391,315,18994,0.29235,0.3837
1607,1607,2021,Lower Secondary Level,female,Poor,0.25815,193,18994,0.21051,0.29698
1608,1608,2021,Lower Secondary Level,female,Bad,0.07964,62,18994,0.04961,0.12081
1609,1609,2021,Upper Secondary Level,male,Very good,0.10141,455,18994,0.08511,0.11594
1610,1610,2021,Upper Secondary Level,male,Good,0.35553,1283,18994,0.33154,0.38058
1611,1611,2021,Upper Secondary Level,male,Satisfactory,0.34423,1054,18994,0.31889,0.37109
1612,1612,2021,Upper Secondary Level,male,Poor,0.15449,456,18994,0.13773,0.16961
1613,1613,2021,Upper Secondary Level,male,Bad,0.04435,137,18994,0.03667,0.05201
1614,1614,2021,Upper Secondary Level,female,Very good,0.10328,462,18994,0.08862,0.11818
1615,1615,2021,Upper Secondary Level,female,Good,0.33743,1465,18994,0.31329,0.35782
1616,1616,2021,Upper Secondary Level,female,Satisfactory,0.33606,1257,18994,0.31278,0.35868
1617,1617,2021,Upper Secondary Level,female,Poor,0.17566,659,18994,0.16104,0.19137
1618,1618,2021,Upper Secondary Level,female,Bad,0.04757,173,18994,0.03988,0.05494
1619,1619,2021,Post-secondary Non-tertiary Level,male,Very good,0.15596,97,18994,0.11009,0.21126
1620,1620,2021,Post-secondary Non-tertiary Level,male,Good,0.44006,285,18994,0.36958,0.52187
1621,1621,2021,Post-secondary Non-tertiary Level,male,Satisfactory,0.31711,168,18994,0.25958,0.37109
1622,1622,2021,Post-secondary Non-tertiary Level,male,Poor,0.08686,54,18994,0.05845,0.11769
1623,1623,2021,Post-secondary Non-tertiary Level,female,Very good,0.11554,126,18994,0.09065,0.13837
1624,1624,2021,Post-secondary Non-tertiary Level,female,Good,0.40747,413,18994,0.35347,0.47196
1625,1625,2021,Post-secondary Non-tertiary Level,female,Satisfactory,0.31686,291,18994,0.27606,0.36033
1626,1626,2021,Post-secondary Non-tertiary Level,female,Poor,0.16013,127,18994,0.12509,0.19912
1627,1627,2021,First Stage of Tertiary Education,male,Very good,0.10595,65,18994,0.07871,0.14401
1628,1628,2021,First Stage of Tertiary Education,male,Good,0.47733,258,18994,0.40551,0.55992
1629,1629,2021,First Stage of Tertiary Education,male,Satisfactory,0.29822,193,18994,0.25518,0.35588
1630,1630,2021,First Stage of Tertiary Education,male,Poor,0.1185,79,18994,0.09111,0.15349
1631,1631,2021,First Stage of Tertiary Education,female,Very good,0.0806,32,18994,0.05721,0.10715
1632,1632,2021,First Stage of Tertiary Education,female,Good,0.34267,139,18994,0.27252,0.40853
1633,1633,2021,First Stage of Tertiary Education,female,Satisfactory,0.38747,141,18994,0.29215,0.48173
1634,1634,2021,First Stage of Tertiary Education,female,Poor,0.18925,65,18994,0.14594,0.24569
1635,1635,2021,Second Stage of Tertiary Education,male,Very good,0.15613,524,18994,0.13217,0.17865
1636,1636,2021,Second Stage of Tertiary Education,male,Good,0.45116,1380,18994,0.41871,0.48472
1637,1637,2021,Second Stage of Tertiary Education,male,Satisfactory,0.29267,758,18994,0.26619,0.31891
1638,1638,2021,Second Stage of Tertiary Education,male,Poor,0.08742,250,18994,0.07256,0.10349
1639,1639,2021,Second Stage of Tertiary Education,male,Bad,0.01262,47,18994,0.00963,0.01594
1640,1640,2021,Second Stage of Tertiary Education,female,Very good,0.15768,464,18994,0.13908,0.18006
1641,1641,2021,Second Stage of Tertiary Education,female,Good,0.41131,1230,18994,0.38481,0.44388
1642,1642,2021,Second Stage of Tertiary Education,female,Satisfactory,0.29733,700,18994,0.27236,0.32675
1643,1643,2021,Second Stage of Tertiary Education,female,Poor,0.11786,295,18994,0.10261,0.14213
1644,1644,2021,Second Stage of Tertiary Education,female,Bad,0.01582,54,18994,0.01124,0.01963
