"year","bula_h","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1993","Bayern","Sonstige","31438.92","28639","150","1023","14578","53328","62167","82274","27330.27","35547.57","0","94441","30851","46486"
"1993","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1993","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1993","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"1993","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1993","Berlin","Sonstige","","","","","","","","","","","","","",""
"1993","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1993","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1993","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"1993","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1993","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"1993","Bremen","(Ehe-)Paar ohne Kind(er)","17839.59","1733","40","0","0","33320","47601","50158","11264.28","24414.9","0","50158","0","33320"
"1993","Bremen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1993","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"1993","Bremen","Paar mit Kind(ern)","41375.33","37999.5","32","20452","22145","49698","86234","90550","32407.07","50343.59","20401","90550","22145","49698"
"1993","Bremen","Sonstige","","","","","","","","","","","","","",""
"1993","Hamburg","(Ehe-)Paar ohne Kind(er)","34079.19","39365","54","0","0","55050","64468","84563","26613.98","41544.4","0","84563","0","46825"
"1993","Hamburg","1-Pers.- Haushalt","11210.5","0","41","0","0","24849","33745","60537","6201.95","16219.05","0","60537","0","22343"
"1993","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"1993","Hamburg","Paar mit Kind(ern)","40318.83","36941","69","23775","35586","49071","51640","60647","37400.45","43237.21","17943","60647","34455","45871"
"1993","Hamburg","Sonstige","","","","","","","","","","","","","",""
"1993","Hessen","(Ehe-)Paar ohne Kind(er)","27498.64","23541","296","0","0","49468","64321","108691","24602.82","30394.46","0","108691","24591","34257"
"1993","Hessen","1-Pers.- Haushalt","11591.74","0","88","0","0","20273","37478","66212","6832.3","16351.18","0","153388","0","17210"
"1993","Hessen","Alleinerziehende","23167.7","20438.5","42","1227","7935","42488","46681","52348","18036.9","28298.5","0","52348","14265","23100"
"1993","Hessen","Paar mit Kind(ern)","47574.97","42174.5","698","22216","29219","55523","72407","98952","45317.2","49832.74","0","404432","37784","41415"
"1993","Hessen","Sonstige","33155.05","26740.5","106","7746","15978","45633","47232","104406","28126.71","38183.39","914","104406","36404","45761"
"1993","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1993","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1993","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"1993","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1993","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"1993","Niedersachsen","(Ehe-)Paar ohne Kind(er)","22794.97","20491.5","296","0","0","38261","54068","85519","20266.87","25323.07","0","93465","20736","28147"
"1993","Niedersachsen","1-Pers.- Haushalt","11473.06","0","114","0","0","23286","34512","45914","8854.84","14091.28","0","45914","0","17416"
"1993","Niedersachsen","Alleinerziehende","14048.46","4473.5","61","0","0","22855","34384","71987","9512.12","18584.8","0","71987","2209","17588"
"1993","Niedersachsen","Paar mit Kind(ern)","43917.87","34129.5","683","17946","25565","53553","78663","230081","41512.64","46323.1","0","257717","31342","34768"
"1993","Niedersachsen","Sonstige","30800.75","25944.5","131","2787","17435","42255","55881","90013","26962.52","34638.98","0","90013","26587","36097"
"1993","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","28333.89","26694.5","652","0","0","46250","61355","125725","26281.21","30386.57","0","154615","25267","31352"
"1993","Nordrhein-Westfalen","1-Pers.- Haushalt","11522.41","0","277","0","0","22190","33899","63502","9563.09","13481.73","0","81728","0","9306"
"1993","Nordrhein-Westfalen","Alleinerziehende","15760.07","11683","160","0","698","27150","37376","61828","13386.84","18133.3","0","61828","10995","19889"
"1993","Nordrhein-Westfalen","Paar mit Kind(ern)","42297.59","38060.5","2082","19429","25784","52727","73319","120647","41318.41","43276.77","0","204108","35379","37120"
"1993","Nordrhein-Westfalen","Sonstige","31572.32","31894","205","0","20861","44897","58057","95464","27966.88","35177.76","0","106349","39881","45914"
"1993","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","18990.41","6850.5","170","0","0","39421","47064","82457","15703.87","22276.95","0","82457","6033","24133"
"1993","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","8738.41","0","61","0","0","20720","25258","49851","5343.61","12133.21","0","49851","0","16412"
"1993","Rheinland-Pfalz,Saarland","Alleinerziehende","14148.41","10879.5","48","0","0","20346","36046","46528","10308.1","17988.72","0","46528","6458","17793"
"1993","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","39708.83","37222","484","20089","26996","49608","66834","102975","38062.2","41355.46","0","103505","34974","37478"
"1993","Rheinland-Pfalz,Saarland","Sonstige","30309.9","26439","79","0","18713","40699","61667","69404","25885.45","34734.35","0","69404","26587","37427"
"1993","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1993","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1993","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"1993","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1993","Saarland","Sonstige","","","","","","","","","","","","","",""
"1993","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1993","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1993","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"1993","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1993","Sachsen","Sonstige","","","","","","","","","","","","","",""
"1993","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1993","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1993","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"1993","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1993","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"1993","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","20819.24","17536","96","0","0","31961","56650","118875","15957.62","25680.86","0","118875","16717","27513"
"1993","Schleswig-Holstein","1-Pers.- Haushalt","12981.22","6805.5","44","0","0","21679","31317","110439","7177.87","18784.57","0","110439","0","15824"
"1993","Schleswig-Holstein","Alleinerziehende","","","","","","","","","","","","","",""
"1993","Schleswig-Holstein","Paar mit Kind(ern)","38002.25","33259.5","224","18591","25439","52765","64300","81192","35664.35","40340.15","0","81192","28172","36046"
"1993","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"1993","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1993","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1993","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"1993","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1993","Thueringen","Sonstige","","","","","","","","","","","","","",""
"1994","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","24602.95","23314.5","414","0","0","46016","57776","72575","22466.13","26739.77","0","85347","25922","33234"
"1994","Baden-Wuerttemberg","1-Pers.- Haushalt","10425.66","0","151","0","0","19292","30831","61355","7694.06","13157.26","0","92033","1636","18407"
"1994","Baden-Wuerttemberg","Alleinerziehende","16169.59","15054.5","109","0","2454","23417","35806","39684","12781.12","19558.06","0","72585","14928","22067"
"1994","Baden-Wuerttemberg","Paar mit Kind(ern)","45289.72","40200.5","1486","22343","30064","58563","76643","129382","44127.47","46451.97","0","140165","36864","38449"
"1994","Baden-Wuerttemberg","Sonstige","44961.61","49161","208","7158","26621","59390","72156","98368","41484.33","48438.89","0","109928","49340","57492"
"1994","Bayern","(Ehe-)Paar ohne Kind(er)","28014.36","25168.5","452","0","0","49162","65693","96482","25651.48","30377.24","0","103578","29502","35611"
"1994","Bayern","1-Pers.- Haushalt","10450.95","0","197","0","0","19940","31521","61355","8312.26","12589.64","0","72373","971","15952"
"1994","Bayern","Alleinerziehende","20861.6","15636.5","103","3068","9663","26004","42846","65449","17539.34","24183.86","0","65449","15566","25620"
"1994","Bayern","Paar mit Kind(ern)","43810.34","39957.5","1244","23417","30141","53788","68961","115654","42511.35","45109.33","0","233251","37800","40392"
"1994","Bayern","Sonstige","34420.17","29450","134","0","16903","55461","67491","80747","30136.62","38703.72","0","90765","35580","47591"
"1994","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1994","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1994","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"1994","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1994","Berlin","Sonstige","","","","","","","","","","","","","",""
"1994","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1994","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1994","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"1994","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1994","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"1994","Bremen","(Ehe-)Paar ohne Kind(er)","18842.69","7335.5","36","0","0","34322","49292","49800","12381.11","25304.27","0","49800","0","30090"
"1994","Bremen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1994","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"1994","Bremen","Paar mit Kind(ern)","38813.92","34589","35","22022","23775","46732","72501","72501","33870.62","43757.22","22022","72501","30524","41261"
"1994","Bremen","Sonstige","","","","","","","","","","","","","",""
"1994","Hamburg","(Ehe-)Paar ohne Kind(er)","34228.85","28248.5","50","0","0","65052","75361","85892","26386.03","42071.67","0","85892","0","37135"
"1994","Hamburg","1-Pers.- Haushalt","11138.99","0","40","0","0","27252","33132","56702","6169.77","16108.21","0","56702","0","23877"
"1994","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"1994","Hamburg","Paar mit Kind(ern)","39763.82","35448","76","25616","29052","50439","61033","61380","36675.14","42852.5","13872","61380","32569","42284"
"1994","Hamburg","Sonstige","","","","","","","","","","","","","",""
"1994","Hessen","(Ehe-)Paar ohne Kind(er)","25418.06","16388","284","0","0","45428","71446","99315","22156.45","28679.67","0","99315","22318","32978"
"1994","Hessen","1-Pers.- Haushalt","10062.01","0","102","0","0","15993","31048","61355","4895.13","15228.89","0","230081","0","11319"
"1994","Hessen","Alleinerziehende","31203.86","17690.5","52","5756","13754","48010","80447","101082","23932.98","38474.74","0","101082","15952","26914"
"1994","Hessen","Paar mit Kind(ern)","46160.97","41179","663","23008","30770","53225","72578","301560","44178.33","48143.61","0","301560","36915","40954"
"1994","Hessen","Sonstige","36936.47","34067.5","79","12741","24951","44266","79105","79105","32330.56","41542.38","329","79105","43946","48880"
"1994","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1994","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1994","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"1994","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1994","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"1994","Niedersachsen","(Ehe-)Paar ohne Kind(er)","25613.73","26614.5","306","0","0","39779","54095","80938","23017.77","28209.69","0","116476","25080","31627"
"1994","Niedersachsen","1-Pers.- Haushalt","11437.47","0","114","0","0","23571","34052","50388","8656.27","14218.67","0","58287","0","18063"
"1994","Niedersachsen","Alleinerziehende","14180.04","10890.5","73","0","0","18775","28581","78371","10270.25","18089.83","0","78371","5861","13064"
"1994","Niedersachsen","Paar mit Kind(ern)","42423.8","36713.5","659","20406","26510","49871","67401","248690","40230.78","44616.82","0","259787","35962","38858"
"1994","Niedersachsen","Sonstige","29649.63","32102.5","115","0","12271","41047","54708","93336","25255.55","34043.71","0","93336","31776","36537"
"1994","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","29012.22","24722.5","654","0","0","49912","65758","124170","26956.51","31067.93","0","132595","24542","30794"
"1994","Nordrhein-Westfalen","1-Pers.- Haushalt","12177.52","0","271","0","0","23724","36046","66084","10273.96","14081.08","0","70558","0","12476"
"1994","Nordrhein-Westfalen","Alleinerziehende","26040.04","18518","168","0","4908","34274","56651","122710","22655.16","29424.92","0","122710","15997","24198"
"1994","Nordrhein-Westfalen","Paar mit Kind(ern)","42868.6","37649","1963","18462","26464","52663","71566","164735","41775.75","43961.45","0","262106","35663","37891"
"1994","Nordrhein-Westfalen","Sonstige","30801.25","25360.5","196","0","9306","46195","62168","129766","27063.82","34538.68","0","129766","30678","38858"
"1994","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","19741.65","9305.5","186","0","0","41568","46487","80388","16383.86","23099.44","0","100725","11402","29410"
"1994","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","9624.52","0","59","0","0","20999","27825","55189","4968.68","14280.36","0","92075","0","17691"
"1994","Rheinland-Pfalz,Saarland","Alleinerziehende","15571.65","8785.5","45","0","4474","23264","37273","92033","9281.35","21861.95","0","92033","7099","17845"
"1994","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","39593.57","37869.5","483","20314","28683","50413","67030","78125","38022.96","41164.18","0","91171","33796","37515"
"1994","Rheinland-Pfalz,Saarland","Sonstige","35243.3","30793","69","0","18407","60025","75988","87789","28763.23","41723.37","0","87789","28029","39231"
"1994","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1994","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1994","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"1994","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1994","Saarland","Sonstige","","","","","","","","","","","","","",""
"1994","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"1994","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"1994","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"1994","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"1994","Sachsen","Sonstige","","","","","","","","","","","","","",""
"1994","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
